x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030
928,2.0219789,0,0,1.0933275,0,3.4472258,3.451315,0,0,0.100401446,2.610419,0.7851498,0,0.63574773,3.0349455,3.2606843,0.6139041,3.6170096,0.92181385,1.0425621,2.5880182,0,3.672369,0,0,3.5975335,0,1.7770532,0,0.055550933,0
929,0,0,1.265364,0,0.5162376,0,0,0,0,0,0,3.4260752,0,0.5128942,2.460828,0,0,0.93298006,1.6250955,0.35086402,0,0,0.57076746,0,0,0,1.0794077,1.3401439,0,0,5.999866
930,0,0,0,0,1.8836766,0,0,0,2.3975346,0,0,0,0,0,0,0,0,0,0,0,0,0,3.800156,2.5649574,0,0,0.0109702,2.4630985,0,1.3906125,0
931,0,2.0165403,0,2.8217618,0.63385904,0.65318877,0,0,0.14156951,2.7819319,1.3022181,0,0,0,0,0,0,0.28009742,0,0.5540229,1.7092618,0,2.3873818,0.5478229,5.2120714,0.006508979,0,0,9.462155,0,0
932,1.7705207,0,4.8204927,5.688643,1.0737534,0.88417053,0.53639007,0,0,0,1.3133816,0,0,0,3.2403636,0,1.431637,2.586404,0,0,0,5.7376556,0,0,0,0,1.9062705,0,0,0,0
933,0,0.03888653,0,1.4013026,1.9160156,0,0,2.6027267,0,0,0,3.5408652,0,0.9459356,0,1.968437,0,0,3.255415,0,0.67738307,0,0,0,1.0156323,0,0,0,0,2.7460883,0.628811
934,0,0,2.7768805,1.1402501,0,0,0,0,0,0,0,3.3181715,7.5690484,0,0,0,0,3.691179,0,0.5663061,3.0843186,0,4.1010466,2.0663013,0.3195407,0,0,0,4.142568,0.44497234,0.80518687
935,0,2.798069,1.9281542,0,0,0,0,3.1111434,0,0,1.0541377,0,0,1.1564776,3.3311415,0,0,0.041280225,0.1650424,0,2.5940185,1.2478259,1.7906315,0,0.3275081,0.5109196,3.4213257,0,0,0,2.4282506
936,0,0,0,0,0,0,0,0,0,0,0,0,1.6571889,0,3.6840413,0.9388538,0,0.85190165,0,0,0,3.4287207,0,4.530284,0,2.762203,0,0,0,0,0.33702612
937,0,0,0,0,0,0,0,0,0,0.8952037,1.0257457,2.9656284,1.6727352,0,0,0,2.3138328,0,0,0.780095,8.113381,0,0,0,0,0,2.2627113,0,0,0,0
938,3.705516,0,0,0,0,0,0,0,3.018875,2.3230546,0,1.0992286,0,1.4433209,5.0110464,0,4.0648427,0,0,2.098584,0,0,0.81788963,0.15736613,2.0642657,0,0.13847777,2.2303045,0,3.0450342,0
939,0,0,0,0,5.474305,0.15734544,0.7072524,5.0833063,0,3.5916762,0,0,0,0,0,2.2559319,0,2.9138706,3.9817526,0.5901729,0,0,0,2.3154695,0,0,0,0,3.0155528,4.0283146,0
940,0,1.9715573,0,0,3.5151412,0,0,0,0.46219057,0,0,3.4010222,0,2.546652,0.59309953,1.6364934,0,0,0,0,0,0,2.2868044,0,0,0,0,0,9.764047,0,4.231885
941,0.56284684,0.37617648,0,0,0,0,0,0,0,0,0,0,2.4345794,0,0.61644346,0,0,0,1.824842,1.7209004,0,0,0,1.6093639,0.4163043,0,0,2.9396174,0,0,0
942,0.4460484,3.1600096,0,0,0,0.52897567,1.962886,2.1254585,0,0,1.693891,2.5992599,0,0,0,0,4.5256133,0,0.54123425,2.9171011,2.1889987,1.8538888,1.6210647,0,0,1.5807208,0.7586665,0,0,0,0.7696918
943,0.41114253,1.731891,0,6.5671687,0,0,0,4.2115297,0,0.760083,0.3708349,0,0,0.028934538,0,0,0,0,0,2.001945,0.45520553,0,0.44029132,0,0,0,0,1.5595299,9.788494,0,0.7355408
944,2.933722,0,0,0.24661472,0,0,3.779745,0,0.53761864,2.5372138,2.6950846,5.8523474,5.1795554,0,0,0,0.15651064,0.94606173,0,0,0,1.1090225,1.8324789,2.1161187,0,2.2139733,0,0.7002726,0,0,0
945,0,2.3992894,0,0.2842177,2.743227,0,1.4044446,0.060078755,1.830069,0,0.8562251,0,0,0,0.55904746,0,1.6455458,0,0,0,0,0.36880898,1.6395117,0.97785497,0,0,0,1.068163,0,0.2822506,0
946,1.6688837,0,14.531778,0,0,4.1707673,0,0,0.9524661,1.9480457,3.8466861,0,1.3273349,2.7421892,0.38535637,0,0,0,0,2.5571265,5.914747,0,0,3.2845082,0,0,1.3853391,0,0,1.9617043,0
947,0,0,0,0,5.3451147,0,0,0,1.5898598,1.0295095,0,0,0,0,3.7520962,1.0316103,0,0,0,0.46310315,0.37121573,0,0.15586485,2.1541243,0,0,4.1287017,0,0,0,1.3596822
948,0,0,0,0,0,1.3830203,3.223978,0,0.97670805,0,0,0,1.4725716,0.020787973,0.7751132,0,0,0,4.82488,2.5804267,0,0,3.0125272,0,2.0305376,0,1.032271,1.0806327,0.82286775,4.1341796,1.3311688
949,0,0.40481406,0,0,0,6.076703,2.461973,0,0,0,0,2.4476898,8.199578,3.9709592,0,1.9808896,1.705358,3.8897243,1.6960393,0,1.4085224,0,0,0.21695587,1.6691827,0,0,0.6806509,0.77918464,0.2161153,0
950,0,0,6.4484076,0,0,0.41236365,0,0,0,0.8522574,0.62421876,0,0,0.15620922,4.28595,2.1046112,0,0,3.4638548,0,6.1859827,0,0,2.1001275,0,0,3.1323936,0,0,0,0
951,0.9352782,0.942947,0,0,0.055404518,0,0,1.0702317,1.9766772,2.7684665,0,0,0,0,0,2.1235662,0,0,0,0,0,2.7094533,0,0.5337393,0,0,0,1.6981736,0,1.8076274,2.5841987
952,0,0,0,2.0391996,0,0,0,0.81347936,0,0,0,0,0,4.1911817,2.206749,3.6791866,0.20200823,0,0,4.0687113,0,2.2635279,0.91765004,0,2.6762364,0.7992906,1.895768,0,0,0,0
953,0.08035009,0,0.7358582,1.0089402,0,1.9182285,1.984068,0,0,1.9333088,0.7144368,0,1.2898144,0,0,0,0,2.691031,0,0,0.73250896,2.5761454,0,0,0.9791674,0,3.0227933,0,0,0,2.9566903
954,0,0,2.0850065,0,2.5540621,0,2.3190143,0,0,0,1.8000463,0,1.457127,0,0,0,0,1.433947,0,2.4592292,0,0,0,0,0,1.883599,1.5772382,0,0,0,0
955,0,0.038019538,0,0,0,0,0,0,0,0,0,0,3.4438124,8.214063,0,0,0,0,0,0,0,0,2.595861,0,0,0,0,0.65655017,0,0,2.0404582
956,0,1.1443481,2.9407232,0,0,0.5168659,0,0,0,1.0025854,0,0.60292697,9.25532,1.0491446,7.319412,0,0,0.2864542,0,0,1.3334304,0,0,0.032686576,0,0,0,2.97013,0,0,2.793181
957,1.1950656,2.2434301,4.917367,0,0,2.0333896,0,0,0,0,1.1709262,0,0,2.7837882,2.0252354,6.8291507,1.1493765,0,0,0,0.6178608,1.7788657,0.76317835,0,0.21820213,0,0,0,0.684869,0,0.38508567
958,1.9194393,0.59223425,0,0,1.7904446,0,0,1.951489,0,0,1.8634892,0,1.8180451,0,4.1933627,0.2878416,0,5.326574,0,0,7.636745,0,1.5836095,0,5.5210366,1.7315342,3.663845,0,1.7706016,0,0.93419975
959,0,1.3933755,0,0,8.5340185,0,0.94102716,2.2217188,0,2.5155308,0,0,2.4169464,1.5884017,4.064333,0,0,0,0,0.82034606,1.7785996,0.2913282,0.08983181,0.12154192,0,2.202986,1.1407411,0,0,0,0.9213094
960,0,0,0,0.83033043,0,0,1.979372,0,0.6393269,0,0,0,0,1.9159868,0,0.69324064,0,1.3413187,5.686015,0,0,0,3.7620034,0,1.6322793,1.3080683,0,0.3429822,1.6287521,2.887807,0
961,0,0.7718153,0,3.2190776,0,5.678366,0,0,0,0,3.1074393,3.1312845,0,0,1.6205467,0,3.4408758,0.05432989,0,0,1.6873887,0.34655213,0,0,0,2.6964827,3.6157277,0,0,0,2.3383448
962,0.27816728,0,9.38834,0,0,0,1.6901706,2.064942,0,0,1.6818116,0,4.2506046,0,0,0.8671951,0,0,0,0,2.2593331,0,0,4.6239095,0,0,0,0.39190727,0,0,0
963,0,0,4.5981593,0,0,0.5054353,0,0,0.62622213,0,5.5737343,0,0,0,0,0,2.4431677,0,2.4317267,1.8243623,1.0600892,0,0,0,0,0.93908024,0,0,10.350559,0,0.000566684
964,4.573254,0,0,1.8392246,2.2367873,3.300678,0,0,0,0,0,0,4.104464,0,0,6.0121036,0,4.5826187,0.7560296,1.2604951,0,0,0.36000362,0,1.2748827,0,0,0,3.3390527,2.1494508,1.8281231
965,0.4332221,0,11.431475,0.32182467,0.69189256,0,0,0.17376006,5.674459,0,1.4315987,0,0.8276615,0,0,0,0,0,0,0,1.5848829,0,0,0,0,0,2.3415687,0.2842148,0,0,0
966,0,1.407752,0,0,0,0,0,0,0,0,0,0,0,0.4034618,3.5601282,0,0,0,0,0,6.6896358,1.5934981,0,2.4061086,1.1372935,3.1306202,1.667186,1.0781143,0,0,0
967,0,0,0,0,3.6512525,0.9168355,1.2457639,1.7511426,1.292613,0,0,0.8089886,0,4.921724,0,0,0.3065863,0,0,0,2.0234582,1.0606638,0,0,0.3392635,0,0,0,0,0,0
968,2.1644058,0,0,0.14927182,0.944218,4.589608,0,1.3058368,1.8661743,0,0,0,0,0,0,0,0,0,0,1.9638456,3.4070272,2.3723116,3.1794937,0,0,0,1.9993124,0,4.833454,0,0
969,0,0,6.494752,0,0,0,0,0,1.6718515,0.15127811,1.0746266,2.1245441,0,0,0,0.4821641,0.9701877,1.2409734,0,1.0269614,0,0,0,0,0,0.98485875,0,0,1.7080691,0,0
970,0.2869135,0,3.644872,0,0,0,0,0,0,2.4594722,0,0,5.174882,0.83535093,0,0,3.5778766,0,0,0,0,0,0.015654514,6.689848,0,0,0,0.037516028,4.835639,4.4358835,0.13170412
971,0.048910238,0,0,0.0165179,0,5.0482883,0,0.325421,1.1361262,0,0,1.4197571,0,0.020160927,0,0,0,0.7510476,4.2409086,0,0,0,1.3423662,0,0.7584195,0,0,2.480267,0,0,0
972,0,0,0,6.542788,0,0.5930734,0.8129076,0,3.0267026,0,1.9956039,1.2939117,0,1.8778291,0.23599193,0,0,0,0,0,0,0,0,1.7149328,0,3.517517,0,0.7531605,0,0.47342682,1.9235824
973,0.27808124,0.53757644,0,0,5.7903347,0,2.5563633,0,1.2748257,4.3524704,0.82914394,2.524452,0,0,7.55473,0,0,0,0,3.1756513,2.3511574,0,0,0,0,0,1.1454021,0.72277814,0,0,1.268671
974,0.7927145,0.82468843,1.2313994,0,0,3.4106774,2.7305834,0.6678367,0,0,0,0.739563,2.7287903,4.097078,0,0,0,0,1.1157109,0,1.2764835,3.2428281,0,2.5630455,0,0.43954957,0,0,0,0,0
975,0,1.4393121,1.8844393,0,5.5267363,1.723878,0,0,0,0,4.8392596,0.46244335,0,2.892395,0,0,4.319708,0,0,0,0,0,0,1.1769222,0,2.6656785,0,3.0502613,0,0,0
976,0,1.3582277,0.5392988,0,4.9829416,0,2.2806885,1.5853039,0.45770928,0.3396904,2.6512735,1.6525844,0,0,0,0,1.2545732,0,0,0,0,0.10445298,0,0,0,0,0.13038519,0,0,0.55555147,1.4891639
977,0,0,2.5356271,0,0,0,1.4488455,2.0485554,3.8607023,0,0.23989333,1.67216,0.53396004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9060347,1.8855704,0
978,0.5358342,0,6.085278,0,0,5.163503,1.0894789,1.1725098,0,2.8516285,2.0685582,3.428328,0,0,0,0,1.0973018,0,0.3054474,0,1.2934147,2.0153625,0,0,0,0,0,0.28148514,0,0,1.8494368
979,0,0,1.3026084,0,5.4427495,0,1.2257819,2.6778314,0,0,0,3.5182235,0,0.8917363,0,4.6713967,0.6963927,1.1150016,1.9763286,0,0,0.84757173,2.0228252,0,1.2068928,0,1.4038577,0,0,0,0
980,4.3875694,0,0,0,4.5321593,0,0,0,0,0,0,0,0,5.0789866,0,0,1.7629912,0,4.47636,0,0,0,0,0,4.497783,0.65807384,0,0,12.454285,0,0
981,0,0,0,0.5848855,0,0,0,2.937638,0,0,0,0,0,0.30307463,0,3.3992994,0,0,0.9328012,0,0,0,3.4204717,0,1.4086514,0,0,0,9.52565,1.4955901,0
982,0.6374484,0.5168342,0,0,0,0,1.5275263,0.37323385,0,7.4684377,0,1.8776069,0,0,0,2.8755434,0,0,0,0,0,0,7.2649426,0,3.5703297,0,1.6645395,0.77323264,1.9718187,3.2462766,0.4493034
983,2.4587994,0,0,0,0,0,0,3.4632366,1.6398902,0,0,0,3.7568452,0,0,0,3.7960157,0.05978074,0.09394957,4.95734,0,0.44729385,0,3.1794136,0,1.7381341,0,1.3253484,0,0.66844624,1.5073956
984,0,0,2.7200272,0,0,0,0,2.9079375,0.6897229,0,0,0,0,0,3.4817734,0,0,0,2.0428414,2.8675063,3.1642292,2.9686253,0,0,1.832432,3.2607453,0,0,1.1034626,0,0
985,0,0.46318942,0,0,0,0,0.34007797,0,0,3.098647,0,0,0,1.1872665,2.9484484,0,0,0,0,0,0.2737156,0,2.7434678,0,0.31450504,0,4.075655,4.282533,0,0,0
986,0,0,7.331598,2.0930626,2.2063694,0.5186847,0,0,0.7419485,0,0.006322454,0,0.19220747,0,2.3723078,0,0.99659956,3.8020892,0.8189978,0,1.221601,0.24059077,0,0,0,1.3892661,0,0.6095916,0.21008727,0,0
987,1.245109,0,0,0,0,0.26943314,2.1527112,0,0,0,0,0,15.793823,1.3204718,2.6899743,0,0,0,0,0,0,0,0,7.108323,2.5324676,0,4.7122955,0,0,0,0
988,0,2.0492523,2.6494484,2.9936588,0,0,2.3158789,0,1.9284247,0,0,3.0124063,0,3.101538,0.20617245,0,2.535157,2.5070424,0.50368106,0,2.3787112,0,0,1.122385,0.065045565,0,0,0,0,0.16257936,0
989,0,0,0,0.98667186,0,0,5.227324,2.840749,0,1.3986378,0,0,10.909687,3.5634038,0,0.8756498,0,3.4564676,0,0,0,0,0,0.043007273,0.80082405,0.40610516,0,1.5772014,0,0,0
990,0,0,0,0,9.669094,0,0,0,0,3.8817315,0.5347402,0,0,0,0,0.011934561,0,0,3.1161695,0,2.344282,0,0.89433765,0.6331774,0,0,1.4456468,1.1206347,0,0,1.1796163
991,0,0,0,0,0,6.609514,0,1.5032076,0,0,2.8385513,1.0226319,0,0.5333325,0,1.3947757,2.7246203,0,0,3.2186673,0.49743536,2.579015,0,0,0.24099231,0,0,1.9768027,0,2.6807296,1.8382208
992,0,0,0,0,2.3825722,0,2.2533731,0,1.0761182,0,0,0,0,5.088137,0,0,1.2955256,0,0,0,0,0,0,0,0,1.2771701,0,3.0281057,0,0,1.2008547
993,0,0,0,0,0,5.153438,0,1.972694,0,0,0,0.984015,0,4.05358,7.990522,0,0,0.98631305,2.8452756,0,0,3.5860498,0,0,0,1.5184156,0.0323616,5.796621,0,2.844813,7.6808934
994,1.494071,0,8.50769,8.868035,0,1.8604691,0,1.7429624,0,0,0,0,0,0.39793655,0.4001405,0,0,1.9251693,0,0.8431657,2.352684,0.6487653,0,2.3429182,0.017101014,1.5924371,0,1.0559301,2.547098,0,0
995,0,4.2831197,0,0,0,0,0,0,0,1.6308771,1.4430648,0,0.82899207,0,0,0,0,0,0,0,0,0,0,0,4.8971233,0.26416358,0,0,0,0.053457607,0
996,0,0,0,0,4.1094656,0,3.49718,2.1865656,0,0,0.86414653,4.1479316,0,0,2.4924927,2.8012242,0,0,0,5.948561,0,3.1850755,3.5851183,3.14609,0,1.0980392,3.8138776,2.9417713,0.002247517,2.0279977,0
997,0,0.96114403,6.1498833,2.3114436,0,0,0.027894761,0,0.17524154,4.9167113,0,0,1.2082698,0,0,0,0,0,0,0,0,0,0.5250148,0,0,0.4833917,1.3730719,0,0,1.7454978,0
998,2.5043597,4.022198,0,0.059610296,0,1.4675552,0,2.5929146,0,0,3.0357435,0.647101,0.6743271,5.3782315,0,0,3.648374,0,0,0,0,0.060167972,0,1.1157739,0,1.5893794,0,1.3390718,0,0,5.784704
999,0,2.467638,2.1138241,0,0,0,0.3031946,0,5.1960125,0,2.2321794,2.1307788,1.5595286,1.2470207,0,0,0,0,0,3.0320168,0,1.8485754,0,1.754455,0,0,0,0.4372968,0,0,3.459967
1000,1.9308852,6.32925,2.03844,3.2776759,0.30819052,3.614912,2.439624,10.938802,0,0,0,2.1712604,0.91411746,3.8126848,2.6913664,0,0,0.8318339,0.25164,0,0,0,0,2.0689855,0,0,0,0.8208679,0,0,0
1001,0,0,0,0,0,0,0.40645075,0,2.0017145,0,0,0,0,0,0,4.3057694,0,0.19933726,0,2.6538472,1.736877,0.8669031,0,0,3.1914122,0,3.366764,1.3966506,3.0065942,3.0407677,1.3933666
1002,4.012671,7.14057,0,6.0398593,0,0.395818,0,0,2.022428,0,0,0,0,0,0,1.7763348,0,0.49141607,7.308181,0,0,0,2.0352044,0,0,0,0,0,0,0,0
1003,0,2.2508085,0,0,0,0,0,0,0,0,3.120253,0,0,0,0,0.79879814,3.0530884,2.7265534,0,0,0,0,2.638822,0,2.5296621,6.4119887,0,0,21.87554,0,2.3105285
1004,0,1.3347062,0,0,0,2.0010989,0,0.46781301,3.182855,0,0,0,0,0,0.8439141,3.089295,3.501569,0,0,2.9608653,0,4.0046825,0,0,0,0,0.87735456,0,0,4.952376,1.1206452
1005,1.2037708,4.6175914,0,0,0,0,0,0,0.7995759,0,2.0076735,0,0,0,0,0,0,0,0,1.3877597,0,0,0,2.0881267,0,0,0,2.0527375,0,0,1.604598
1006,0,0,12.366427,2.1542242,0,4.122662,3.570401,0,0,6.890113,0,0.2840652,0,0,0,0.94382334,0.14946577,3.039643,0,0.94455546,0,0,0.5283674,1.3594688,3.0104578,0,0,0.6656907,0,0,0
1007,0.4238446,3.5345955,12.782382,0,8.97715,7.779153,0,0.34824774,4.2434654,0,0,0,0,3.0344753,3.2359982,0,2.980731,0,0,0,0,0,4.1944656,1.9650319,0,0,1.1704733,0,0,0,0.53173697
1008,0.4380766,0,0,2.017298,0,3.7128258,0,0,0,0,0,0,4.228808,0,2.9329145,0,0.08160512,0.39808753,0,0,0,0,1.7052399,0.025276298,0.29958063,0,2.5052736,0,0,0,3.1964056
1009,0,4.4383984,1.5317496,0,0,0,2.8177512,0,0,0,6.3622913,0,0.16815881,0,0,0,1.7837393,0.52873194,0,3.3839722,6.052119,1.7775494,0,0,4.1430326,0,0.06473147,0,0,0,0
1010,0,3.1860163,7.0909123,0,0,1.458666,3.0382454,1.5126152,1.806168,0,0,0,0,0,0,1.8660502,0,2.0003772,3.3011951,0,0.90732664,0,0,0,0,0,2.3011777,7.685375,0,0,1.6112853
1011,0,0.9671594,0,0,3.8001132,5.3875837,0,2.2362082,0,0,0,0,0,2.5570524,0,0,0.496085,3.8942916,0,1.6718132,1.8039029,0,0,3.822626,0,0,0,0,0,0,0
1012,0,0,11.994306,0,0.28783092,2.9396899,2.626526,0,1.7223282,0,0,0,0,0,3.5486948,3.5118506,2.2303576,0,5.9823895,0.32949242,1.8340651,0,0,0,1.2393008,0,0,3.1775348,0,0.8263316,0
1013,0,0,0,0,0,6.9413786,0,4.484723,0,0,0,0.1956295,0,0,0,0,0,0,2.5556858,1.91308,5.268272,2.8260117,0,3.645591,0,0,1.3070306,0,1.3910797,0,0
1014,0,0.43960813,0,0.7824107,0.62953717,0,0,0,0,0.12392107,6.006544,0,0,0,0,0,1.612946,0,0.68115914,0,0,3.6492705,0.4508046,0.60029036,1.6743917,0.02456615,0,0,0,0,0
1015,0.2509476,0,0,2.443926,0,0,1.9016172,3.2434464,2.2703283,0,0,0,0,0,2.0024753,0,0,0,0,0,1.9961622,0,0,0,0,3.4270613,0,1.7966499,0,0.5980882,0
1016,0,2.3940835,0,0,0,0,0,0,0,1.4823108,0,1.0873882,5.1289873,2.2815735,0,0,0,0,0,0,0.051577523,0,0,0.33089617,2.4789264,0,3.7411025,0,0,0,0
1017,5.5455737,4.7112374,0,0,0,0,0,0,0,0,0,0,1.3100612,0,0,0,2.815469,0,2.9244962,0,0,0,2.2429073,0,0.13605793,0,0,0,11.002289,0,0
1018,0,11.66256,0,0,0,0,0,0,0,0,0,1.1267685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,0.22667709,2.4770007,4.095568,1.438423,0,0,0,0,0,0.9223235,0,4.1216083,0,0,0,5.3304873,2.5476964,0,0,0,1.4242303,1.4577957,1.5720005,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,3.2835557,0,0.5538153,8.405079,0.44708875,0,1.8270869,4.375878,3.5802968,4.930802,0,0,0,0.90800965,0,7.571743,0,0,3.4024568,9.490695,0,0
1021,0,0,0,0.81060463,0.6919914,0,2.1045732,0,0,1.8291796,0,4.9656286,0,0,0.3244612,0,0.7649401,0.2751554,3.7468588,0,0,2.4554589,0,0,0,5.6721907,0.369559,1.896218,1.5304708,2.0175297,4.054012
1022,0,0,0,0,3.5985155,0,0,1.6687597,0.14243375,2.1895049,0,0,0.16932264,0,1.7018185,0,0,4.4692383,0,0,0,0,0,0,0,1.7271838,0.81885946,0,12.006101,2.8415952,2.52868
1023,0.11300517,0,0,0,0,1.9843613,0,2.6329682,0,0,2.4858186,7.3011427,0,0,0.48442686,0,0.94666725,0,0,0,0,0,2.460165,0,5.674162,4.0596714,2.9287019,0,0.9326372,0.6376569,0
1024,0,0.23456825,0,8.643078,0,0.50018454,0,0.31697845,0,2.7309024,3.2099547,0,0,1.6528175,4.942345,2.9505565,0,1.5449674,3.6462502,1.4822478,0,0,0.17271449,0,2.851893,0,0,0.2695741,0.8834963,4.697026,0
1025,0,0,2.0686944,0,0,0,0.7516259,0,0,2.3837802,0,0.4603674,0,1.6180235,0,0.003096699,0,0.34292,0,0,4.52581,2.1067321,0,0.32202163,0,0,1.8740175,0.37701914,0,0,3.8488793
1026,0,3.4529133,1.9467489,0,0,0,0.49963203,0,0,4.74144,0,5.504747,1.8723098,0,5.672276,0,0.73193127,0,2.8030646,1.9621208,0,1.6224519,0,0,1.7314066,2.7891035,0,0,0,0.22826833,0
1027,4.2199945,0,14.647517,4.5553865,0,0,0,0,0,0,0,0,0,0,2.6992507,0,0,0,2.0478084,0.73315835,0,0,0,2.662917,0,0,0.20924325,0,0,4.63558,1.3069937
1028,0,0,0,8.540463,5.159978,0,0,3.2021825,1.1600934,0,0.43743148,1.0202136,1.8769981,3.9363043,2.69453,5.063651,0,0,0,4.364475,0,0,0,0,2.4000232,0,0,0.3535183,0,0,0
1029,0,1.9688097,0,0,0,0,0,0,0.7771742,0,0,0,11.937975,1.5152669,0,0,0,0,0,0,2.3416536,0,3.484371,0.49743468,0,0,0.37900367,0,4.7909384,0.58384585,0
1030,0.18525572,3.8115559,0.8403293,0.351357,0,0,1.410437,0,0,0,5.195387,5.2306213,0,0,4.787186,0,0.3820057,0,1.8246002,0,1.0973493,0,0,0,3.1506557,2.097165,0,1.8005877,0,0.020577427,2.079456
1031,0,0,0,2.764937,0,3.1112018,0,3.6208603,3.5301824,4.573704,0,0,0,0,0,0,1.4414836,0,0,1.6717708,0,0,0,0,2.7166035,0,0,3.0069788,0,0.28273675,0
1032,0,0,0,5.3704934,0.9211423,5.783936,0,0,0,7.1577067,0.26746672,0,0,0,0,4.331659,0,6.4111376,0.23282275,0,0,0,4.060401,0,0.15451138,0,2.3257458,1.5603639,1.6865953,0,5.065714
1033,0,0.58505946,0,0,0,0,0,0,0,0,1.581092,0.14515711,0,2.0959058,0,6.3093896,0,1.0959916,4.120256,6.7056203,1.0225071,0,3.848759,0,0,0,0,0,0.03082604,0.16138431,0
1034,0,0,0,0,0,4.4541044,0.8368853,0,0,0.23166762,4.070782,0.5208508,2.4613302,0,3.233411,1.8981376,0,2.2407665,1.5619032,0,0,0,0.39652205,4.7500277,0,0.88857865,0,0.24307352,0,0,2.178244
1035,1.3759958,0,0,0,8.182135,3.712319,0,0.99254876,0.5103722,3.5925405,0,1.3675269,0,4.840273,0,0.2970745,0,0.6825016,2.1061478,2.500132,0,5.2461095,0,0,0,0,1.2985101,0.23315315,0,0,0
1036,0,2.7776425,0,2.7354393,0.33721814,3.6132085,3.4243858,2.4644845,0,0,1.9313163,0,0,0,0,0,0,0,0,0,0,2.397424,0,0,0.88966095,0,0,3.9284418,0,1.432672,4.8565063
1037,0.69109,0,6.6147485,3.3152156,1.0540184,0.04988499,0,3.9203453,0,0,0,0,0,0.059283048,3.598452,0,0,0,1.282334,1.7155826,0.5685557,0,0,0,0,0,0.34212887,0.2735202,0,0,4.7535133
1038,0,0,0,0,0,0,0,0,0,0,0,0,3.5371017,0.6124923,0,0,0,0,0,0,0,1.1139944,0.9242355,0.015761696,0,0,1.8778876,0,7.829141,1.0922897,0
1039,0,0,0,0,0,3.0911996,1.1413158,0,0,0.7989884,0,0,15.676936,1.8704051,0,3.8644428,0,1.2518069,2.8716671,0.832235,0,3.0026836,0,1.5835947,1.1557015,0,0,2.9222684,0,0.8741167,0
1040,0.05013187,0.6826802,0,0.25454098,0,0,0,0,0,0.195088,0,0,0,4.812094,0.5052219,0,2.0503972,0,0.498545,0.22522539,0,0,1.515261,0,0,0,0,0,0,5.0819645,0
1041,0,0.43287835,0,0,4.097568,2.9567018,0,1.1358198,0.5734701,0,1.4952177,0,2.0388858,4.466973,3.2230327,0,0,0,0,2.338047,0,0.10510526,0,1.4977425,0,0,0.36647823,0,0.4811458,0.023971796,5.558266
1042,0,0,0,0,2.038211,0,1.2831649,1.9523047,0,1.7695768,1.2094914,1.0596912,0,0,0,0,0,0,0,4.2677274,2.8564405,0.03188666,0,2.5955617,0,0,0.6289481,2.1899266,0,0,0
1043,0,0.9520423,0.40682554,0,0,3.1222734,1.7685612,0,0,0,0,0,0,0.49534804,0.68090415,0,0,0,0,2.556668,2.9149773,2.0426123,2.4925103,0,0,0,0,0,0,0,0
1044,1.5579996,3.6527915,4.83555,0,0,0,0,0.91444,0,1.290346,0,0,0,0,0,0,2.4647107,0,5.3161564,1.3640372,0.14245068,0,0,0,0,0,0,0,14.736192,4.3038044,0
1045,3.592853,0.041742485,0,1.7965465,0.40918553,4.5617304,0,4.9982285,3.8757272,0,2.6810517,1.6045793,11.359051,0,0,5.3900843,0,4.1804047,2.9623756,0,0,0,1.4207097,0,0.20939365,5.2167907,0,3.139652,0,3.866778,0
1046,0,0,0,0,1.2358899,3.1197917,0,0,0,0,1.0397024,3.674167,0.25489187,0,1.6747693,0,4.5501227,0,0,0,0,0,0,1.2675884,0.048770003,2.7624466,1.06169,0,0,0,0
1047,0.0429828,0,0,0,0,0.8409525,4.2231708,1.2392346,5.344752,3.0115209,0,3.282239,1.5613097,5.3989477,0,1.8105083,0,0.16299014,0,2.4810615,0,0,0,0,0,3.0015635,0,0,0,0,0
1048,1.30969,0,0,0,0,1.5077966,1.2689976,0.39183208,0.8972443,0,1.4753876,0,0,6.053635,0.7096905,0,0,0,0,2.0864363,1.5028827,4.399417,0,3.9905484,0,0,0.33855096,1.308048,0,0.86015224,5.1075916
1049,0,3.9114578,9.080819,0,0,5.2198,1.1257386,0,0,0,0,0,0.44594282,3.9008093,1.6769041,0,2.808677,0,0,2.3609743,0,0,0,0,0,2.1413224,1.6751479,0,0,0,0
1050,1.7400389,0,0,0,9.197201,0.06932693,1.842563,0,0,0.15154848,2.1863327,2.9256496,0,0.44221967,0,0,0,0,0,0,0,0.8729967,0,0,0,0,0,3.8838222,6.7754035,0,0
1051,0,0,6.2641783,0.33105075,1.9831111,0,0.5953675,3.711636,0,0.75214994,2.1209278,0,0,0,0.2702866,0,0.36196533,0,0,0,0,0,3.8696249,0,1.9140754,0.21395761,0,2.2323892,0,0.6398118,5.413378
1052,0,0,0,0,0,3.491709,1.2337549,0,0,0,0,0,1.2654307,2.3662715,0,0,0,4.66463,0,0,0,0,1.6614605,0,3.6358962,0,0,0,0,0,0
