x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027
439,0,0,0,0,0.025029387,0.16363063,1.2850648,0,0,0.41831493,0,0,0.83020353,0,1.5278926,0,0.050753884,0.48183906,1.3849514,0,0.1306331,0.87131864,0,1.3641839,0,0,0,0.6415738
440,0,1.8478079,0,0,0.20945634,0.4129576,0,0.51433706,0,2.1596437,0,0,0,0,0,0,1.0237062,0,0.19628538,0.86287916,0.34912056,7.8602757,0,0,0,0.3480146,8.108522,0
441,3.8430312,0,0.50811064,0,0.7317258,0,0.081543796,0.7392735,0,0.89310586,1.5701196,0.2793365,0,0.50548244,0,0,0,0.53945506,0.17444259,0,0.33601984,0,0.9079534,3.9168534,0,0,0.048304893,0
442,0,0,0,0.70709884,0,1.0892003,0,0.70139104,0,1.214891,0,0,0,0.08694508,0,0,0.49487698,0,0,0,0.90785706,5.3871293,0,2.6219416,0,0.24983099,1.2780975,0
443,0,0.49691346,0,0,0,2.332382,0.00978289,0,0,0,0,0.52482134,0,0,1.0470526,1.4924737,2.0624647,0.21545295,0.6235552,0,1.1605387,0,0,1.0010213,1.5777535,1.7956723,0,0
444,0.8991955,1.1458025,0.17829302,0,0,0,0,0.001928239,0,0,5.0931892,1.2675196,1.3339918,0,0,0.06837569,0,0.034093082,0.38331187,0,0,0,0.96822757,0,0.3500944,0,0.9694109,0
445,0,0,0.6363816,0,0,0,0.4482973,0.28739175,0,1.2811849,1.0603422,0,0,0,0,0,0.58200514,0.3472026,0.6509823,0.50909466,0.48712695,0.6343739,0,2.5779736,0,0,0,0.40786663
446,0,0,0,0,0,0,0,0,0,0,1.6818109,0.9645835,0,1.1020015,0,0,0,0,0.83249664,1.0236033,2.2307425,0,0.10842553,0,0,0.09235799,0,0
447,0,0,0.4538732,0,0,0,0.08136671,0,0,3.1486247,0,0.56750494,0,0,0,2.0838754,0.299058,0,0,0,0,0,0,0,0.5469472,0,0,1.5425806
448,0,0,1.1499579,1.0533303,0,0,0.5543509,0,0,3.242975,0,0,0.932617,0,1.4408454,0,0.49654993,0,0,2.628814,2.9613976,0,0,0,0,0.9666915,0,0
449,0.32293695,0,0,0,0,0,0.46196726,2.8866158,0.2484601,0,0.3447843,0,0,0,1.027652,0.37730014,0.002806515,0,0,0,0,6.375013,1.738949,1.7621293,1.0420115,0.80864066,4.1854496,0
450,0,0,0,0.63449454,0,0,0,0,0,0,3.9202156,0.29409015,0,0.37333244,0,0,0.5013373,0,0,0,0,0,0,0,0,0,0.7530452,0
451,0.23753235,0,0,0,0.31018066,0,0,2.5324316,0,0,2.152046,0,0,1.6149501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.8113887,0,0,0,0,0,0,0,2.3300612,0,0,0,0,0,0,0.50603414,0,0,0,0,0,1.5058142,0,0,0.74684143,0,0,0
453,0,0.3621995,0,0.5980969,0,0,0,2.0141168,0,0,0,0.53017646,0.1631153,0.3438654,0.8093175,0,0,0,1.1812649,1.4501511,2.5704129,0,0,0,0,0,0,0
454,0,0.45006642,0,0,0,0.095832735,1.0567031,0,0.066572234,2.9617465,0,0.17176051,0,0,0,0.5605621,1.2329161,0,0,0,0,0,0,3.9638531,0,0.26083833,1.8724228,0
455,0,1.3978225,0,0.5882793,0,0,1.3273789,0,0,0,0,0,0.3333089,0,0.859008,0,1.42137,0,2.807338,0.43543917,1.1632793,3.9622533,0,0,0.95026916,0.8764072,0,0.8611625
456,0.42249486,0,0.40816027,0,1.5548321,1.3294781,0,0.40898213,0.4227872,0,2.0989769,0.35051984,0.14995578,0,0,0.9547356,0,0,0,0,0,1.2017586,0,3.6673326,0,0,0.3744672,0
457,1.1030548,0,1.5167891,0.019603062,0,0,0.25904807,1.3481754,0,1.1012391,1.8991268,0.9524656,1.6889261,0,1.4383117,0,0,1.6345783,0,1.3761791,0,0,0.026483543,0,0,0.6521822,0,1.0885648
458,0,0.65725046,2.1784616,1.4044842,0,0,0,0,0,4.2803664,0,0,0,0,0.32337406,0,0.6837257,0,0.9290479,0,1.7263887,0,1.7953104,0,0,1.1586437,0,0
459,0.10457385,1.0905973,0,0.35050306,0,0.43838692,0,1.4313041,0.5248391,0,0,0,0.44918925,0,0,0,0.44535586,0.41754362,0,0,1.4088652,0,0.15292044,0,0,0,0,0
460,0,0.29778802,0,0,0.6683378,1.0636724,0.39016053,0,0,0,0,1.6925869,0.9758635,0.19413847,0.0998077,0,1.2467483,0.06551893,1.398235,0,0,3.7522101,1.6914221,0,0,0,0,0.1840337
461,0.35450673,0.71123064,0,0.27197835,0,0,0.68815243,1.3836114,0,0,4.513013,1.6286967,0,0,0,0,0,0.5064674,0,0,1.5257581,0,0,0,0.19841024,0,0.054617908,0
462,0,0.51923263,0.36073005,0,0,0.37708613,0,0,1.3696202,2.0431504,1.1171027,0,0,0,0,0.38743797,0,1.0931002,0,0,1.5997431,8.177418,0,5.071632,0.001215879,0,0,1.7693424
463,0,0,0.7471078,0,1.7391881,0.16521408,0,0,1.1221713,0,0,0.7071428,0,0,0,2.1192489,1.130631,0,0,0,0.12732483,0,0,0,0,2.2654922,1.7388632,0.12312405
464,0,0,1.089282,0.12706979,0,0,0,0,0,1.6794219,0.6583787,0,0,0.33266994,1.8168657,0.14052926,0.15540965,1.9339296,0,0.35400444,0.31214076,0,0,1.135631,0,0,0,0.101632975
465,1.7063173,0.7382326,0,0.11266493,0,0,0,0.02126899,0,0,2.4709024,1.0788562,0,0,0,0,0,0,0,2.0348663,0,0.45118028,0,0,0,1.0168922,2.3107991,0
466,0,0.5964415,0,0.10418341,1.3168607,0.49903068,0,0.03654148,0,0,1.883662,0.26212046,2.8677983,0,0,0,0,0.87656605,0,0,1.5415442,0,0,0,0.051500022,0,3.3770216,0
467,0,0,1.4548264,0,0,1.156312,0.5772616,0,0.96679753,0,0,0,0,0,0,1.8756729,1.7682626,0,0,0,0,2.0944195,0,2.3111753,0,0,0,0
468,0,0,0,0,0.2528839,0,0,0,1.1963115,0,0,0,0,0,0.36229542,0,0.22371665,0,0,0,0,0,0,0,0,0,0,0
469,0.65616226,0,0.15761702,0,0.032827415,0,0,0,0.42160916,0,0,0,0,0.21949899,0,1.3873924,0.553711,0,0,0.657972,0.53424656,7.436747,0,0,0.33075342,1.3733938,0.33159262,0.09016946
470,0.044440206,0,0,0.087560594,0,0.7766258,0,0.27377257,0,1.6358814,6.122554,0.15016028,0.59946454,0,0,0,1.2048664,2.0062623,0,1.7837621,0,0.99146855,0.9864699,2.377155,0.92942905,0.7103978,0,0.63060313
471,0.72924066,0,0,0,0,0,0,0,0,0,2.669148,0,0,0.16421406,0.3360478,0.23947272,0,0,0,0.80567455,0.27453116,0,1.8086712,1.5481775,0,1.2279023,0,0.056220524
472,0,0,1.0571603,0.5006643,0,0,0,0,0,0,0.3956304,0,0,0.45408776,0,2.0284915,0,1.7563651,0,0.372986,0.4189697,0,0,0,0.07080472,0,0.578737,0
473,0.010780684,2.2021325,0,0,0,0,0.19277582,0,0,0,0,0,0,0.16655532,0,0,0,0.042324338,0.44885477,0,0,0,0.2918376,0.26513478,0,1.864425,0,0.35988677
474,0.20434143,0,0,0,0,0,0,0.5125873,0,1.173659,0,0.31315097,0,1.1352853,0.12768373,0,1.1029108,0,0.3966676,0,0,5.49201,0,1.5994389,1.4184146,1.527002,0,0
475,0,0,0,0,0.879028,0,0,0,0,1.7179426,0,0,0.5332294,0,1.1570777,0,0.8023938,0.6683115,0.5024409,1.3204889,0.62748027,1.655473,0.15295544,0.9394253,0,0,0.5421444,0
476,0.5664073,0.27241844,0,0.53623796,0,0,0,0,0.006378478,0.9617769,3.1915398,0.9388641,0,1.2591791,0.31883812,0.98427415,1.0180675,0,1.6400994,0,0,0,0,0,0.66213644,0,0.63634735,0
477,0,1.0717342,0,0.16336171,1.6059232,0.08901048,0.4822421,0,0.7597315,0,1.1404271,0.7783265,0,0,0,0,0,2.165744,0.40304622,0.42465955,0,3.5088196,0,0,1.0732956,0,3.6537838,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85795516,0,0,0,0.02616739,0,0,2.4972794,0.6000672,0,0,0.018452585,1.5199714,0
479,0,0,0.21376778,0,0,1.1037525,0,1.9535533,1.5087622,0,6.239101,0,0,0,0.9614488,0,0,0,0,0.4721487,0,3.6240757,0.065073855,4.0348577,0.7178687,1.2839134,0,0
480,0.022471152,1.886925,0,0,0,0,0.8511461,0,0,0.5426487,0,0,0,0,0,0,1.2809569,0.12259393,0,0,0,0,0.6188046,0,0.09328584,0,4.245311,0.82240885
481,0,0.48249236,0,0,2.726944,1.0547328,0,0.43094873,0,0,0,0.04806793,1.7129375,2.3291085,0,0,0.45855203,0,0,0,0.11912792,1.0805973,0,3.2966483,0.21311451,0.68155366,0,0.6473975
482,0,0.90885,0,1.281352,0,2.5680656,0,0,0,0.45011297,3.0661902,1.575592,1.0059651,0,2.0705369,1.3359153,0,0,0,0.738732,0,0,0.29201993,0.76896405,0,0.38694957,2.0995004,1.5395702
483,0,0.20706156,0.38018742,1.9891171,0,0,0,0,0.51148564,0,6.3309493,0,0,0.6514589,0,0,0,0,0.6659111,0,0.95752555,0,0.65406215,0,0,0,1.0755768,0
484,0,0,0,0,0.30894718,0,0,0,0.15155189,0,0,0,0,0,0,0,0.8317012,0,0,0,0,0,0.022716654,0,0,0,0,0
485,2.2904942,0,0,0,1.4883446,0,0,0,0,0,0,0,0,1.1160802,0,0.12587982,0,0,0,0,0,2.0203588,0.18857552,2.1073704,0,0,0,0
486,0,0,0.8304078,0,0.002127782,0,0.14901663,0.67814445,1.8577173,0,0.81147003,0,0,0,0,0,0,0,0,0.08861879,0,8.975956,0,7.463562,0,0,0,0
487,0.35805237,0,0,0.14957495,0,0.3223391,0,0,0,0,0.05012628,0,0.8578505,0.23853461,0,1.9337525,0,0,0,0.351954,0,2.933369,2.2861595,1.7889338,0,0,1.9515853,0
488,0,0,0.29940927,0,0,1.3863212,0,1.0479378,0,0,0,0,0.5592468,0.41031787,1.4699214,0.3113502,0.74746776,0,0,0,0,8.86392,0,3.037647,0,0,0.000763085,0.037903912
489,0,0,0,0,1.1286262,0.45674577,0,0,0,0,0,2.2446754,0.83070654,0.7373278,0,0.11821738,0,0,0.08029712,0,0,0,1.9697129,0,0,0,0.37649897,0
490,0,0,0,0,1.061076,0.4183358,0,0,0.43157002,3.2635143,6.9007545,0,0,0,0.73394877,0.9195767,1.04098,0.94423336,0.88672537,0,0,0,0,0,0.03493678,1.699719,0.673333,0
491,0,0.19080923,0.16806772,0,0,1.188369,0,0,0,0,0,0,0.057271603,0,0.55136746,0,0,0,0,0,0,0,0,0,0.3655152,0,0,2.670484
492,0,0,0.8316907,0,0.11505199,1.0211499,1.1896029,0,3.347708,2.294577,0,1.1193728,0.55847466,0,0.1840611,0,0,0,0,0,0.51135683,0,0,0.063909605,0,0,1.0395631,0
493,0,0,0,0,0.3614226,0,0,0,0,0,1.259737,0,0,0,0.6634978,0.11761167,0,1.9418771,0.18516403,0.8920699,0.68761176,0,0,1.171528,0,0.41356614,2.0328138,0
494,0,0,0.2133517,0.021906868,0,0,0,0.51106316,0,0.23852004,1.9154623,0.41514438,0,0.39690775,2.1521184,0,0.6259727,0,1.3947312,0.03636288,0,0.7702516,0,3.0536826,1.3416889,0,0,0.9078458
495,0.631698,0.1180226,0.034488242,0,0.046152566,0,0,0.10563221,0,0,0,0,0,0,0,0.20691186,0,0,0,0,0.98680335,4.847455,2.2831733,0,0.6774725,0,0,0
496,0.9131704,0,0,0.7276109,0.46462822,0,0.21605499,0,0,0,0,0.5157571,1.7289184,0,1.9637082,0,0,0.50815636,0,2.5986297,0,0,0,4.8432403,0,0.7704962,0,0.005826985
497,0,0.004712757,0,0,0,0,0.29275614,0,0,4.3053985,0,0.6603779,0,0.7134942,0,2.0902247,0,1.0797032,0,1.3350627,0,0,0,0,0,0,0,0
498,0.74219567,0,1.4285395,0.19480155,0.78360814,0,0,0.8154307,0,0,1.3436831,0,0,0,0.6277614,0,0,0,0,0,0.36558124,0,0.5749669,0,0,0,1.6458994,0.45899665
499,0,0.8580984,0,0,0,0,0.37867612,0,1.1705685,0,1.8566884,0,0,0,0.7756432,0,0,0,0.66384166,0.15463424,0,2.0804863,0,6.309561,0.20046905,0.072463214,0,0.16922218
500,0,0.3805092,0,0,0,0,0,0,0,0,0,0,1.7423007,0.018195877,0.7046421,0,0,0,0.25280753,0.76595265,0,0,0.014180893,0,0,1.9382544,0,0
501,0,0.51424235,1.2642194,0,0,0.5256675,0,0,0.30907395,1.4962252,0,0,0,0,0,0,0.31874865,0,0,0,0,0.9788251,0,0,0,0,0,0
502,0.85066396,0.15401883,0,0,0.7367586,0,0,0,0.24273115,0,1.4741849,0,0,0,0,0,0,0,0,0,0,0.26330703,0,5.138716,0,0,0,0
503,0.5818607,0.51896197,0,0,0,0,0,0.8240353,0,0,0,0,0,0.5766473,0,0,0,0,0.06384923,0,0,0,0,0,0,0.43427733,0,0.32784963
504,0,0,0.14602645,0.15321074,0.28033218,0.77681416,0,0.001045855,0,0,0.004483134,0,0,0,0,0.3698197,1.3352674,0,1.675125,0,0.7627313,2.667723,0,0.86699545,0,1.6265366,0,0
505,0.79386616,0.03770971,1.8336655,0,0.5358768,1.2512383,0,0,0,0,0.6945887,0,0,0,0,2.201837,0,0.3563188,0,0.09917244,0.028067818,9.074114,0,0,2.4096382,0,0,0.50055355
506,0,0,0,0.40333372,0,0.072223544,1.310905,0,0.90685546,0,0,2.169896,0,0.25714582,0,0,0,0,0,0,0,0,1.8900578,0,0.3022702,2.0945673,0.47163177,0
507,0,1.9255812,0.10156187,0,0,0.17195046,0,0.31349,0,8.715558,5.1801424,0,0,0,0,0,0.8803737,0,2.425164,0.35997894,0.09540529,0,0.9163074,0,0.9365908,0,0,0
508,0.22789745,0,0.5443045,0,0.52966654,1.2075416,0,0.4495232,0,1.9246569,0,1.7639645,0.19793071,0.23336442,0.74716914,0.48308614,0,0.2808174,1.6743476,2.2791517,0.19704247,0,0,0,1.2581911,0.084108874,0.6612126,0
509,0,0,0.76768583,2.0807586,0.1815544,2.968862,2.2126982,0,0.91388106,0,0,0,0,0,0,0,0,0.37685427,0,0,0,9.109616,0.2793048,0,0,0,2.3055966,1.2258247
510,1.4092164,0,0,1.4120032,0,0,0.4501581,0.24971968,0,1.8151486,0,0,0.04745015,0,0,2.045672,0,0,0.44364953,0.008963006,0,3.3734493,0,9.764948,1.1146142,0,0.22770941,0
511,0,0.67789304,0,0,0,0,0,0.06666006,0,0,0,0.25691363,0,0,1.0763334,0,0,1.0421523,0,0.106898315,0,0,0,0,0,1.7687458,1.4263659,0
512,0,1.1240702,0,0,0,0,0,0.8060689,0.6009603,0,0,0,1.4828924,0,0,0,0.67132664,0,0,0.8963932,0.76394004,0.6080025,1.1294404,0,0,0,2.2340512,0
513,0.48386624,0,0,0.14523505,0.09239185,0,0.4820009,0,0.47604233,0,0,0,0,1.043275,0.15006281,0,0,0.7748844,0.3266789,0,0.91819346,0,0,0,0,0,0,0.67860043
514,0,0.91489714,0,0,0,0.8295205,1.2781671,1.3439685,1.237757,0,0,0,0,0,0,0.16148813,0.46747053,0.5039682,0,0.35691166,2.3914845,0,0,1.8282207,0.4837068,0,0,0.9912779
515,0,0.2417554,0,0.5850582,0,0,0,3.0219097,0,0,0,0.7481929,0.91321015,0.33763304,0.85375565,0,0.7978709,0.7173054,1.191542,0,0,0,0,0,0,1.0040107,0,0
516,0,0,0.78280437,2.072099,0.46878448,0.08925867,0,0,0,2.1266575,4.620475,0,0.6626247,0.13435301,0,2.5080693,0,0,0,0.37764373,0,0,0,0,0,0.59155935,0,0
517,0,0.44873756,0,0,0,0.9326672,1.0354607,0.6978205,0,2.7663295,0,0.3801598,0,0,0,0,0.80322886,0,0,0.045813818,0,0,0,0,0,0.65279865,0.5107762,0
518,0,0,0,0,0,0.84842813,0,1.0090079,0.7176914,1.5688952,0,0,0.02987173,0.2024795,0,0.8524623,0,0,0,0,0.19342868,0,0,0,0,0,0,0
519,0.22733907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782482,0,0,0.65767604,0
520,0,0,0.88452953,0,0,0,0,0.72263247,0,0,0,0,2.2655895,0,0.35730353,0,0.6945848,1.8493124,0,0.045865,2.5914245,1.1795406,0,0.48059613,0,1.2608176,3.064047,0.109369524
521,0.26019317,0.45459443,0.29545617,0,0.43680304,0,0,0,0.82438934,0,3.13618,0,0,0,0.4678664,0.32561013,0.5191019,0,0,0,0.15861702,0,0,0.44568136,0,0,0,1.9959877
522,0.05999333,0,0,0,0,0,0,0.005108561,0.5278719,0,0,0,0.31783482,1.1030939,0.18187484,0,0,0,0,1.9733862,0.5994202,0,0,1.188425,2.0153558,0,0.64626336,0
523,0,1.9554317,0.6526715,0,0,0,0.991159,2.292521,0.74689126,0,0,0,0.45875597,0,0,0,0.4720909,0,0.84194463,0.9235363,0,5.4597507,0.10757707,0.27872723,0.6520548,1.6282825,0,0
524,0.6717105,1.5493261,0,0,0.76864415,0,0,0,0,1.3647432,0,0,0,1.1189522,0.6750211,0,1.2634659,0.039002378,0.4506728,0,0,3.1920812,0,0,0,0,0,0
525,0,0,0,0,0,0,0.5548884,0,0,3.0688336,0.05599403,0.27314982,1.2346526,0,0,0.2669488,0,0,0,1.2240264,0,0,2.7677665,0,0,1.4314053,0.5355422,0
526,0,1.1530586,0,0.24867256,0.49928096,0,0,0,0,0,2.132867,1.2471868,0,0,0.74835277,0,0,0,0.3111301,0,0,0,0,0,0.27894095,3.116588,0,0
527,0.18893208,0.11155313,0,0.10904701,0,0,0.5716401,0,0,0,0.88313574,0,0,0,0,0,0.40689752,0,0,0.8374311,0,0,0.66716355,0,1.5013039,0,0,0
528,0,0.7048934,0.02435805,0,0.16708578,0.47103593,0.79179657,1.0743606,0,0,2.5902886,0,0,2.6892009,0,0,0,1.2819506,0,1.6440864,0,1.2121878,0.26595598,0,0,0.4903099,0.153053,0.06300609
529,0,0,0,0.27663106,0,0,0.9238055,0,0,0,2.4064403,0.7977776,0,0,1.788839,0,0,0,0.026422255,0,1.3018357,0,1.3708742,0,0.59051937,0,1.3774419,0.2361386
530,0.97765476,0,0,0,0.43876296,1.6604412,0,0.38968393,0,3.4510717,0,0.2896188,1.062304,0,0,0,0,0,0.4099831,0,0,0,0.06673512,1.8846195,0,0.55613995,0,0.24946174
531,0,0,0,0,0,0,0,0,0,0,0,0,0.77139276,0.07850232,2.0878203,1.728299,0.795733,0.13976642,0.8631796,0,0.5421794,0,0,1.820392,0,0,0,0.29124916
532,0.17364891,0.30672646,0.90788794,0,0.30008128,0,0,0.41419244,1.6889814,0,0,0.49788097,0,0,0.8321622,0.689722,0,0,0,0,0.6796773,0,0.22713433,0,1.9396576,0,0,0
533,0,0.1985049,0.064061604,0.7763705,0,1.8327311,0,0,0.0166725,1.4424984,0,0,0.40423492,0.22261643,0.17862289,0,0,0.18843542,0,1.0188744,0.1665326,0,0.961652,0,0,0,0,0
534,0,0,0,0,0,0.14271301,0,0,0,3.0463445,0,1.811511,0,0,0,0,0,0,0,0.14216079,0,2.234596,0.6973593,1.9034516,0,0,0,0.23567048
535,0.048212606,0,0,0,0.71340847,0,0,1.9271696,0.9308643,0,0,0,0,0,0,0.394125,0,0,0,0,0,0,0.3537663,2.0171597,0,0.70660615,0,0
536,0,0.22731459,0.5702375,0,0,0.27943015,0,0,0,0,1.6925563,0,0,1.7495983,0,0,0,0,0.5610977,0,0,0,0,3.269246,0,0,0,0
537,0,0.35442862,0,0,0,0,0,0,0.10631635,0,0,0,0,0,0,1.6976291,0.26916188,1.4455991,0,0,0,3.2732852,0,0.1804779,0,0.6898675,5.191564,0
538,0.15216245,0,0.17520443,0,0,0.07843847,0.5117387,0.28621584,0,0,3.6984496,0,0,0.7142168,0.22457008,0,0,0,0,0,1.1782693,0,0,0,0.2094039,0,4.6263456,0
539,0,0,0,0,1.9050819,0.008651149,0,0.42440084,0.18782128,0,0,0,0.14299083,0,1.0743319,1.4735407,0,0,0,0,0.18403073,0,0,0,0,0.31455028,0,0
540,0,0,0,0.07097918,0,0,0,0,0,1.8565285,3.644573,0.43758968,0,1.1884347,0.0992919,0,0,0,1.1914711,0,0,0,0.79894567,0,0.7051859,1.5737004,1.1856904,0
541,0,2.06904,0,0,0,0,1.6920154,0.15372847,0,3.0399294,0,1.2739644,0.9321293,0,2.1005402,0,0,0,0,1.4085934,0.92418116,9.270274,0.2721196,4.744747,0,0.1656576,0,0.3431228
542,1.2557491,0,0.29647946,1.4002153,0,1.2219826,0,2.086301,1.6582474,1.8930012,1.7820145,0,0,0,1.6398828,0,0,1.4601765,0,0,0,1.683883,1.0902236,0,0,0.016918369,8.868105,0
543,0,0,0,0,0,0.75766164,0.092783175,0,0,0.84340024,0,0,0,1.5462309,0,0,0.826807,0.4167251,0,0.3780903,0,0,0,0,0.3049161,1.781857,4.0396295,1.034302
544,0,0,0,0.94007194,0,0,0,0,0.28025216,2.3052194,0,0,0,0.38324487,0,0.33162615,1.015742,2.4747398,0,1.4630284,0,5.4398084,0.15367085,1.1016895,0,1.9129459,0,1.2815145
545,1.5665587,1.5808618,0,0,0.117179215,0,0,0.058315314,0,3.344327,0,0.72574705,0.75317705,0.8315397,0,0,0,0,0,0,0,0,0,5.3295717,1.6488122,0,0,0.055841893
546,0,0,0,0.6499765,0.035152923,0,0.21628201,0,1.5867426,0,0,0,1.1378593,0,0,1.6631932,0.7913375,0,1.3818895,0.52860194,0,0.54847884,0,0.82452697,1.4298042,0,0,0.12986538
547,0,0,2.8951728,0,0,0,0,0.2093995,0,1.924189,1.883866,0,1.1283323,0,0.20668373,0.23086359,2.2813625,0,0,0.060162667,0,0,0,0,0.33968538,0,0,0.62616783
548,0,3.0452785,0,0,0.5463992,1.293249,0,0,0,0,0,0,0,0,0,0,0.14934883,0,0,0.80582917,0.17071323,0,0,0.51734823,0,0,0.31991318,0.92911756
549,0,0,0,0,0.020877637,0.4864105,0,1.6662155,0,0,0,1.3154782,0,0.000630205,0.3069732,0,0,0.31420252,0,0,0,0,0.28918844,1.5474242,0,0.68989384,1.579089,0.011712364
550,0,0,0.09228656,0,0.185618,0,1.1973048,0,0,0,0,0.18605219,0,0,1.308571,0.2437711,0,0,0,0,3.0577455,0.8632614,0.7683534,3.7379644,0.3969716,0,0,0.8098342
551,0,0.69730496,0,0,0,0,0,0,0.13888183,0,0,0.7641087,0,0.67201686,0,0.34075695,0,0.18995251,0,0.5528515,0,0,0,0,0.7219134,0,0,0.85312515
552,0,0,0.29294378,0,0.8978275,0,0,0,0.26000777,0,0.047500215,0,0,0,0,0,0,0,0.010572667,0,0,3.8179092,0,0,0,0.98601454,0,0
553,0.33157316,0.8602646,0,0.27515927,0,0,0,0.26837403,0.056416173,1.2148137,0.96482784,0,0,0.17351209,0,0,0,2.2320569,0,0,0.78334254,0,0,0,0,0,0,0
554,0.8969457,0.21928172,0,1.678749,1.0354767,0,0.08273132,0,0,0,0,0,0,1.3756926,0.9838933,0.9278968,0,0,0,0,0.41366848,0,0,5.1174245,0,0,0.9518047,0
555,0.13538548,0,0,0,0.5774038,0,0.552079,0,0,2.8662808,2.3677526,0,0.42248598,0.5071822,0,0,0,0,0,0,1.0638849,0,0,0,0,0,0,0
556,0.749772,0.10536365,0,1.1347469,1.2819716,0,0.121869184,1.999775,0,0,0.43098724,0,0.048003238,0,0,0,0.9631502,1.3738304,2.1895518,1.1484096,0,0,0,0,0.36839724,0,0,1.9360908
557,1.2430321,0,0,0.25565672,0,0,1.7091359,0,0,0.807652,2.0464683,0,0.1310887,0,1.2349032,0,0,1.2637581,0,0,0,4.83521,0,0.81041044,1.0889621,0,0,0
558,0.93500674,0,1.350507,0,0,0.87561667,0.7545791,4.2768764,0,0.31208855,0,0,0.18149516,2.2303843,0,0,0,0,1.3008087,1.0869193,0,0,0.25698113,0,0,0,0,0
559,0,1.4335281,0,0,0.074765,0.08204634,0,0.60338753,0,1.5074755,0.29914913,0.87903535,1.6132474,1.8464183,0,2.1095133,1.0685307,0,0.6807888,0.3495562,0,0,0,2.6494777,0.45751745,0,0,0
560,0,0.030060941,0,0.84458625,0,0.23758587,0.49441767,1.0668961,0,0.6228807,0,1.0705128,0.8512518,0,2.8740413,0,0.122718744,0,0,0.86724025,0.15854217,3.872551,1.5313971,7.019359,0,0,0.55606955,0.2592474
561,0,0,0,0,0,0,0.9276122,0,0.3401733,0.25213435,2.084786,0.5892114,0,0.513992,1.407654,0.70505613,0.41881916,0,0.03603151,0,1.1955873,0,0.27681214,0,1.035053,1.4195178,1.857633,0
562,0,0.2610533,0,0,1.0613573,0,0,0,0,1.438515,0,0,0,0,0,0.29127815,0,1.8938813,0.029450694,0,0.32947552,0,0.6601082,0.2048346,0,0,3.6713848,0
563,0,0,0,0.4048529,0,1.3123833,0,0.18443085,1.7374263,0.543845,1.4818741,0.27452096,0,0,0,0,0,0,0.84623533,1.555286,0.90085703,4.3521395,0,0,0.7756097,0.65543824,0,0
564,0,0.62281364,0.9929371,0.6517278,0.123302564,1.0544447,0.8941951,0,0.05933035,0,0.39677244,0,0,0,0.5579425,0,0,0,0,0.16332708,0,0,0,0,0.3891488,1.9588592,0,0
565,0.5088912,0,0.1562351,0.67712027,0,0.65058494,0.054061417,0,0,0,0,0,0,1.1400403,0,0,0.4231549,0,0,0,0,0,0,0,0,0,4.4410076,0
566,0,0,1.2413566,0,0,0,0.90078515,0,0,0,0,0,0.61039394,1.6251776,0.012264879,0.53880596,0,0,0.5853766,0.81750757,0.112369426,0,1.068841,0,0.07784305,1.1948209,1.0430226,0.55664027
567,0,0,1.4480368,0,0,0,0,0,0,3.373106,0.45810118,0,0.27824453,0,0,0,0,0,1.0523478,0,1.0024577,0,0,7.9473524,0,0,0,0
568,0.47958684,0,0,0.18901981,0,0.024448592,0,0,2.034244,0,8.969432,0,0,0,0,0,0,0,0.37024018,0,0,0,0,0,0,0,0,0
569,0.11479449,0,0,0,0.8423572,0.061797395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8694924,1.2466768,0,0,0,0,0,0
570,0,0,0.029652316,0,0,0.318951,0,0,1.2354697,1.5262768,0,0,0.13917854,0,0,1.9281547,1.8186023,0.76922923,1.705643,1.912671,0.06744886,0,0,5.6341863,0,0,0,0.99833167
571,0,0,0,0,0.8749762,0,0.76504594,0,0,0,0,0,0,0,0,0.35026965,1.2051969,0,0.8826344,0,1.3943857,3.6705072,0,0,0,0,0,0
572,0.02050047,0,0.6393759,0,0,0,0,0,0,0,1.8689501,0.8371582,0,0,0,0,0,1.4518476,0,0,1.163184,2.80398,0.50405407,0,0,0,0,0
573,0.44316378,0,0.2120986,0,0,0,1.1613498,0,0,2.5790386,0,0,0.21586086,0,1.3216429,0,0.8759671,0.78057915,0.1629062,0,2.4026563,4.280674,0,0,0,0,4.7680016,0
574,0.5103309,0,0,0,0.67597693,0,0,0.3239928,0,0,5.2494946,0.44200423,0,0,0,0,0,0,0.39339083,1.1602014,1.1580354,0,0,6.9097233,0.9036259,0,0,0
575,0,0,0.013655322,0.010254239,0.28691155,0,1.2177747,0,0.58193815,0,0,0.7574931,0.65987843,0.71972936,0,0.3948939,0.2698148,0,1.4421653,0.122859076,0,0,0.43710133,0,0,3.1730545,0.5067617,0
576,0.03472215,0.27253103,0.13526775,1.6987484,0,0,1.0139699,0.1607015,0,0,0,0,0.26671466,0,0,1.2442415,0.6106103,0,0,0,2.3446686,1.470313,0.7416907,0,0,0,0.7135388,0
