x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038
277,1.112233,4.233605,0,0.5946678,0,0,0.41428366,1.3200154,0,0,0,0,1.2772775,0,0.8516095,1.2435869,0,0,1.868172,0.6425023,1.1965237,0.44061384,0,1.4115914,0.18698135,0,0,0,0,0,0.94447815,0,0.33099106,0,0.61363703,0,0,0,0.23742893
278,0.82223165,0,4.8067155,0.6015785,0,0.20725188,0,0.028320981,0.08477231,0,1.5896078,0,0,0,0.9580789,0,0,0,0.96133727,0.44865498,0,0,0,2.1716077,0,0,0.96008104,1.2686436,0,3.4188426,0.9484401,0,1.3985858,0.5390007,0.16509837,0,0.4481163,0,0
279,0,0,0,0,1.0330361,2.92934,1.4796131,0.20450766,0,0.09118674,0,2.4923418,0,2.8549206,0.8672307,0.28198257,0,3.107842,0,0,0,0,1.5166367,0,0,0,0.7997274,0,0,0,0,0,0,0,0,0,0,0.4269524,0
280,0,0,0,0,0,0,0,2.3653162,0.099207975,0,0,0,0,0,0,0,0.9861041,0,0,0.090436205,0,0,0,0,0,0.6250486,0.46215954,0,0,2.6188152,0,0,0,0.809233,0,0,0,0.08535699,0
281,0,0,0,0,1.0793235,0,0.28960526,0.3138994,0,0,0,0,0,0.34057438,0,0,0.2797438,2.463958,0.003348887,0,0,0,0,0.6886865,0,0,0,0,0,0,0,0.012543767,0.1290647,0,0,0,0,0,0
282,0,0,2.8355176,0,0,0.09489534,0.95924735,1.786899,0,0,0,0,0,0,0,2.7823267,0,0,0,0.93511254,1.2889555,0,0.71847516,0,2.128333,0,0,0,0.14754172,0,0,3.9287095,0,0.7088225,0.493446,0.34912196,0,1.1916333,0
283,0,0,3.4737494,0.047912054,0.5061034,0.63290143,2.2419224,0,0,1.3586771,1.4920111,1.4599608,0,0,0.3277216,0,1.0587834,0,0,0,0,3.9327476,0,0,0,0,0,0,0.49873602,0,0,0,0.45891628,0.1443038,1.11074,0,0.8573469,0,0.16572638
284,0,0,6.705504,4.5131726,0,0,0,0,2.5984938,0.041573938,0,0,0,0,0,0,0.9135968,0,5.1110926,1.8146893,0,0.15702933,1.481904,2.176346,1.4868352,0.31698275,0,2.1674337,0,0,0,1.027661,0.9285569,0,0,0,0.67270094,0.041405566,0.10134701
285,0,6.579788,0,0,3.2861836,0.66421527,0,0,0,0.18621214,0,0,2.8081465,4.3097444,0.2500729,0,0,1.5941559,0,0,2.6505206,0,0.55244,0,0,0.19288819,0,0.6437954,2.3164084,0,0.54288644,0,0.54179984,0,2.7532578,0,0,0,0
286,0,3.634022,0,0,0,0,0,0.9898564,0.14474946,0.0575805,1.4468148,0,0,0,0,0.8283502,0,0,0.07361552,0,0,0,0.8345392,0,0,0.18838231,0,0,0,1.1881922,0,0,0.9301351,2.0715508,0.006538641,0.95888513,2.0411155,0.8680933,1.0302641
287,0,6.6761,0,0.56908804,0,0,0,0.15276532,2.4650419,0.6709857,0,0,3.6922963,8.01754,0,0,1.1412145,2.0198002,0,0,0,0.2740344,0.25024834,0,0,0,0.2925848,0,0.07285825,1.6799012,0,0,0,0,0.67744666,2.0140076,0.15524484,0.1738462,0
288,0.6630988,0.45877215,4.2427096,0,0,1.3394355,0,0,0,0,0,0,4.8588967,5.231286,0.43483976,0,0,1.208204,0,1.184819,0,0,0,0,0,1.7102294,0.48474953,0,0,0,1.0690567,0,0.15888104,0.8348587,0,0,0,1.4090232,0
289,0.02737634,0,0,0,0,0,0.008362001,0,0,1.8949443,0,1.7482387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0219646,0,0,0,0,1.2603236,0,0,0,0,0,0,0
290,1.3008397,0,0.91149807,0,0.80297786,0.14276291,1.9615263,0,0,0,1.6776607,0,0,0,0.5177775,0,0,0,0,0,0.07519496,0,0,0,0.06299293,0,0,0,0,0,0,0,0,0,0,0,0,0.7502638,0
291,0,2.921932,3.967566,0,0,0,0,0,0,0,0,0.11063263,0,0,0.23714931,2.6565843,0,0.14559601,2.3026876,0,0,0,2.4734402,0.3155021,0,0,0.5022733,2.4519491,2.619791,0,1.880139,0,0,0,2.45604,1.1102091,1.7497047,0.73642343,1.0453421
292,0.55075246,0,0,1.780492,0,0,0,0,0,0,0,0,4.2225127,0,0,0,1.0455683,0,4.142845,5.3906937,0,0,3.159182,0,0,0,0,0,2.453825,0,0,0,0.32506883,0,0.94104123,0,0,2.2068124,0
293,0,5.081765,0,0.571489,0.4869959,0,1.3424352,0,2.62992,0,0.49305427,0.10744668,0,0,0.92846125,0,0,0,0,0,0,1.4145942,0.22779252,0,1.6179216,1.5469476,2.4062421,3.2841568,1.010977,0,1.6664551,1.7285004,2.0911093,1.2128744,0,0,0.12873779,0.28511262,0
294,0.5352565,0,0,0,0.16724576,1.4922271,0,0,2.5272005,0,0.6315673,3.9248197,0,0,0,0,0,2.3883688,0,0,1.8325438,0,0.76630926,1.634778,0.0481736,0,0,1.0105982,1.0348217,0.3177939,0,0,0.30507398,0,0.97206646,1.5303413,0.6583084,0.33117175,0.16104004
295,0,0,2.8337524,0,0,0,0,0.8624209,1.6819954,2.2815242,0,0,7.494462,3.5131562,3.3980587,0,0.8504913,0,0.10346945,0,0.35683644,2.0769005,0,0.9070315,0.89915204,0,0,1.3947282,0.7672044,2.3145244,0,0,0.13224037,0.15601532,0.3308631,0.4449577,0,0.738708,3.2407603
296,0,7.254418,0,1.5712236,1.9325413,1.76167,0,0.06964796,0.23760626,0,1.4185683,0.013195337,0,5.798756,0,0,1.176023,0,1.3112632,0.39444646,0,2.3158882,0,2.3196716,0.5472361,2.3747602,0,0.24066663,0,0,0,0,1.3576357,0,0.81863266,0,0.09058115,0.95521134,0
297,2.3017547,0,1.2461165,0,0,0,0.02000623,0,0.11948564,0,0,1.5342104,1.8931924,0,0,0,0,0.34294263,0,1.5660111,0,0,0,0,0,0,1.4490434,0,0,0,0.3920457,0,1.5176934,0.1577038,0,0,0,0.04444678,0.55663705
298,2.5190916,7.000586,0,0.10958987,0,2.4075003,0,0,4.7692876,0.23858994,0.35305002,3.99007,0,4.2818537,0,1.0362607,1.7491982,0.6739686,0,0,0,0,0,0,0,0,1.6624106,0,0,0.68366575,0,0,0,0,0,0,0,0,0
299,0,0,3.3641987,0,0,0,3.9128656,0,1.0802217,0,0,0,0,2.970749,0,0.14509231,0,0,0,0,0,0.4826866,0,0,0,0,0.31191438,0,0,0,0.45476562,0,0,0,0,0,0,1.6725912,0
300,0,0,0,0,0.02338148,0,0,0,0,1.010197,0,0,0,0,1.6362857,2.4007463,0,0.105389185,0,0,0.20963697,0,0,0,0,0,0.047711357,0,0,0,0,0.5267647,0.62136376,1.4454253,0,0,0,0,0
301,0,2.3119764,0,0,0,0,0.9466722,0,1.0725406,0.9151867,0,1.3179647,0,6.766838,0,0,0,0,1.0755326,0,0,0,0,0,0.9387603,0,0.11390182,0,0,0,0,0,0,1.5769384,0,0,0,0,0.054805763
302,2.674972,0,0,0,2.2239807,0,0,0.689789,0,0,0,0,0,0.29913622,0,0.47543824,1.4374466,2.1306427,0,0,0.4431354,1.1498004,0.864188,0,0,0.9012975,3.8284082,0,0,0.75824124,0,1.4505235,0,0.04699968,0,0,0,0,0.46560678
303,0,4.517062,6.7158237,1.4801987,0.9713804,0.3355947,0,1.3370863,0.6327856,0,0,0,0,7.717493,0,0,0,0,2.4823942,0,1.6054295,2.4019108,0,0.000314553,0.32469094,0.17731023,0,0,0,0,0.19738415,0,0,0,0,0,2.2505372,0,0.14998513
304,0,3.9008963,2.6108963,0.52464384,0.5389431,0.21234503,0.7084296,2.2557697,1.1181631,0,0,0,3.519277,0,1.4673481,0.44562426,0,0.52941793,0,0,0,2.0497751,1.0862039,0.6885478,0,0,0.8003578,0,1.1154529,0.59363484,0.1473894,0.082496405,0,2.8088136,0,0.52948046,2.4328048,1.5962671,1.87427
305,0,0,0.73336947,1.1147141,0,0,0.42384288,0,0.20315404,0,0,0,6.2250314,0,0.8508344,0.7475235,0,3.223785,0,0,2.6179273,0,1.3226813,0,1.064739,0,0,1.5545353,0,0,1.711898,0,2.1420023,0,0,0,0,0.8816556,0
306,0,2.7046697,0,0,0.7494346,3.6424026,0.6087534,2.9008646,0,1.167096,0.69005066,2.0529904,2.9955137,0,0,0,0.5835069,0,0,0.05004106,0,0.5995744,0,0,0.049574602,0,0,0,0,0.7945884,0.04534121,0,0,0.6821971,0,0,1.9949595,0,1.8757734
307,5.2527766,0,0,0,0.8820576,0.000510286,0,0,0,0.59596467,0,0,0,0,0,0.8677166,0,2.0246189,0,1.4520695,0,0,0.6544977,2.294667,0.73059,1.0430597,1.6712378,0,0,2.3173132,0,0,0,0,0,0,0,0.6432007,0
308,0,0,0,0,2.3027227,1.3995494,0,0,0,0,2.1609576,3.5038598,0,0,0,0,0,0,0,0,0.12356282,0,0,0,0,0,0,0,0.9829086,0,0,0,0.08792826,0,0,0,0,0.029030478,0
309,0.14452435,13.213966,2.226578,0,0.041547887,0,0,1.5445487,0.5178819,0,0,0,0,1.6858449,0,0.20623174,0,0,0.23570263,0.4475776,0,0,0.6647502,0,0.54957086,3.1739805,0,5.0833974,0.22835514,0,1.1838561,0.04458017,1.0817076,0.6300074,0.4905207,0.7056934,1.25705,1.5730702,0
310,0,0,0,0,1.4198455,0.10690363,3.2737038,0,0,1.1179117,0.64453286,0.45309532,6.5367036,0,0,0.9822427,0.036600433,0.06978121,0.8310339,0,0,0,0,0.26648858,0.30618054,0,0,0,2.9107618,0,0.94289047,0,0,0,0,0.21218114,0,0,0
311,0,0,0,0,0.48389527,0,1.3357974,0.30482873,0,0,1.8845912,1.2728989,0.47079742,3.115264,0.53673023,0.14093637,1.7436248,0.46724942,0,1.4941257,0,0.98489314,0,0,0,0,0,0.31546953,0.99716157,0,0,0.59624463,0,0,0,0.34092602,0,0,0
312,0,0,0,0.42003798,0,1.4204113,0,0,0,0,0,2.7189057,7.563825,2.124523,2.1276948,0,0.26973814,2.317521,0.89136213,0,0.89484376,0,0,0.80625755,0,0,0,0,2.8941734,0,0,0.8059229,0.14381818,0,0.22451256,0.4108786,0.23920423,0,0.85336536
313,1.4304476,0,0,0.3962278,1.4507594,2.0177941,0,0,0,0,0,0,0,0.86348844,0.5643776,1.4369267,0,0.41378146,0,0,0,0,0.028410379,0.13998736,0.3887225,0,0,0,0,0,0,1.1873695,0,1.0526923,0.77209574,0,0,1.2808127,0
314,0,0,2.1662226,1.4236782,0.43169007,0,1.5570571,0,0,0,0,0,0,0,0,0,1.1827708,0,0.2181376,0,3.4734733,0,0,1.2740865,1.544984,1.6421938,0.32195738,0,0,0.9936905,0,0,0,0,0,0,0.5521968,0,0
315,0.7989234,0,0,0.18486182,0.8015351,0,0.3484968,0,0,0,0,0,0,1.1298274,2.7759876,0,1.1587714,1.6056598,0,0,0,0,0,0,0,0,0,0,0,1.5817002,2.1463614,1.1188494,0,0,0,0.69496363,0,0,0
316,0,1.0103648,0,0,1.1202879,2.9440105,0,0,0,0,0,0,0,0,0,0,0,1.4963928,0,0,0,0,0,0,0.3130084,0,0,0.1671747,0,0,0,0,0.790097,0,0,0.3515712,0,0,0
317,0,0,0,0,0,0.22927068,0,0,0,0,0,4.005216,0,0,0,0,1.0124786,0,0,0,0,0,0,0,0,0,0.8756321,0,0,2.1710262,0,0,0,0,0,0,0,0,0.12941734
318,0,0.81527615,3.4800384,0,0.44988912,0,3.0183637,0,0.96955514,0,0.31085485,0,0,2.2851405,0,0.33655676,0,0.39373475,0,0.48503596,0,0,0,0,3.177036,0,1.1560436,0,0,0,0,0,2.9190812,0,2.4873767,0.23909329,0,0,0
319,0,0,4.9997177,0,1.7468129,1.9181355,1.6840725,0.28629982,1.0453752,0,0,0,2.1675954,0,0,1.0701717,0.7792561,0,0,0,2.6700914,0.09862818,1.5680066,0,0,0,0.9051165,0,1.6583973,0.42973217,0,0.47067335,0,1.9730595,1.9049964,1.7870177,0.40779757,0,0.7195696
320,0.20598517,0,0,0,0,0,0,0,0,0,0,0,0.009199911,0,0,0,0,0.828612,0,0.02228184,0.71110326,1.3399093,0,0,0,0,0.8890503,0,0,0.07306102,0,0.43664166,0,0.058421273,0,1.0060128,1.047403,0,0.077837884
321,0,10.241215,0,1.350877,0,0,3.4992862,0.31958902,1.3807522,0.23205133,0,0,2.3758209,0,2.2476716,0,0.049632918,0.52426845,1.800081,0.33703607,0,0,0.2926938,2.8945634,0,1.601797,0,1.6116236,2.050418,0,0,0,0,1.5415795,0.953833,0.6222688,0,0,0
322,0,0.3248849,0.93792266,0,0,0,0,2.3052094,0,0,0,0,0,1.6150723,0,0.4996053,0,2.201358,0,0.5617633,4.2887363,0.8692234,1.240208,0,0,1.1255586,0.23306206,0.36318788,0,0,2.6969974,0,1.874101,0.43436804,0,0,0.5437084,0,0
323,0,0.13905996,2.8773248,0.4284863,0.4089629,0,2.7443027,0,0,2.0815978,0.92742187,0,8.96473,3.5742404,0,0,0.6990493,0.68377435,0.35359448,0.3243119,0,0,0.07327337,0,1.2916349,0,0,0,0,0,0,0,0,0.4465435,0.7041179,0.84013575,0.3546541,0.030957993,0
324,1.4609478,0,0,1.5911684,0,1.7752111,0,1.2026231,0,1.2338772,0,0,7.470563,2.3476174,0,0,0,0,0.7571076,0.12310397,1.3423759,0,0,0,1.0085953,0,0,0,0.6339966,2.2284582,0,0.7012352,0,0.78982246,0,0.8139191,0.5887406,0,0
325,0.32906473,15.32703,0,1.1155195,0,0,0,0,0,0,3.312077,0,1.4565073,0,0,1.5786802,0.65907437,0,0,1.8595707,0,1.2525744,1.3213218,1.7275121,0,1.1925106,0,0.05299935,0.17083661,0,0.358024,0.9356773,1.8831551,0.38362843,0,0,0,0,1.2528847
326,0.45892,0,1.2322482,1.5491241,0.04190773,5.271229,0.8364965,0,0.323878,0,0,0.52296764,0,0,1.8732373,0,1.672077,0,0,0,0,0,0,0,0,0,1.3335291,0,0,0.4418842,0,0,0,0,0,0,0,0,0
327,0.65200907,0,7.656315,0,0,0,0,0,0,0.13284574,0.021788465,1.4080045,0,0,0.6992291,0,0,0,0,0,0,0,0,0,0,0,1.1736875,0,1.6060172,1.120042,1.8778894,0,0,0,0,0,0,0.19064029,0
328,0,0,0,2.2355466,2.5201666,0,0,1.1659594,0,0,0,1.532385,0.866007,1.9221911,0.1520015,0.29758894,0,2.0716782,0,0.003335631,0,0,1.8028538,0,0,0,3.4602413,0,0.61634445,0,2.1973193,0,0,0,1.2684679,0,1.2060336,0,2.6988263
329,0,0,0,0,0,0,0,0.24633755,2.4893978,0.008440617,0.7587401,0,0,0,0.7836959,0.73812616,0.3499824,0.5373929,0,0.41589275,0,0.25375286,0.066907205,0,1.3980893,0,0,2.5894284,0,0,0.021253996,3.074677,1.2594665,0.66589373,0,0.9671874,0.33127645,0,0
330,1.6499243,0,1.8878409,0,0,0,0,1.3912868,0,0,0,0,0,0,0,0.9776131,2.0777264,0.13659786,2.4690719,0,0,0.422872,0,1.2183504,0,0,0,0,0,0,0.16167219,0.710329,0,0,0,1.646416,0,1.0826155,0
331,0,6.5436554,0,0,0,0,0,0,0,0,0.7775603,0,0,1.5420454,0,0,0,0,0.01749333,0,0.33068627,0,0,0.29521936,0,0.11584329,0.4741054,0,0.23503372,0,0.51128757,0,0,0,1.2042077,0,0.30031025,1.1995748,0
332,0.64421946,0,0,3.2949836,0,1.2465465,0,0,3.2265906,0,0,0,0,2.4335477,2.56841,0,0,0,0.3510872,0,0,0.48983315,0,2.6536813,0,2.5970156,0,3.8415742,0,0,0.39606777,0,2.6559906,0,0,0,0,0.10804463,0
333,0,9.078398,0,2.1498532,0,2.7759752,2.2323895,0.30365357,0,0,0,0,2.976214,1.1748642,0,0,0,0,0,0,0,1.2917689,0,0,0,0,0,0,0,1.8178158,0,0,0,0.967011,0,0,0.8114529,0,0
334,1.1691325,0,0,0,0.2654004,0,0.8365649,0,0,0,0.22484675,0,0.33116534,0.19209822,0,0.099954784,0.24117063,0,0,0,2.4940975,0.54869914,0.09164707,1.0065851,1.7808949,2.953948,0,3.4896152,1.3536958,0,0.1453074,0,1.4582502,0,0.71178305,0,0.14940415,1.368113,0.45327
335,0,0,0.54779273,0,0,0.19342305,0,0.32598326,0,1.2712976,1.1941652,0,0,6.515433,0.3265256,0.4814341,1.9366308,0.050741065,0,0,0,0,2.016058,1.1897553,0.08243762,0,0,0,0,0.43619996,0,1.6727849,0,0,0,0,0,0,0
336,0,0,3.2088933,0,0,0,0.55083483,0,0,0,0.07200708,2.1108963,0,0,0,0,0,1.8109857,0,0,0,0,0,0,0,0,3.3389173,0,0,0,0,1.831218,0,0,0,1.6425964,0,0,0
337,1.2863579,0,4.823835,0,2.1019464,3.7430806,0,0,0,0,0,1.0890273,0,0,0,0,1.1192315,0,0,0,0,0,0,0,0.9381079,0,2.7929852,0,0,0.85646254,0,0,1.5387442,0,0,0,0,2.7262952,0
338,0,2.3863733,0,3.2076297,0,0,0,0,0,0,0,0,0.17545733,2.2307622,0,0,0,0,0,0,0.19021717,0.14989571,1.0898987,0,0,0,0,0.28436238,0,0.70240444,0.0984631,0,2.284383,0,0,0,0,0,0
339,2.4551876,0,0.40457383,0,1.0941585,5.7734947,0,1.8877784,0,0.42684957,0.5270818,0,0.41119084,2.3703482,0.90581673,1.2522994,0,0.10477336,0,0,0,0.016504554,0,0.3973037,0,0,0,0.77605796,0.13743451,0,0,0.7422609,0,2.1284482,0.4908673,0,2.3094049,0,2.1646316
340,0,0,0,0.57982856,0,0,0,0,0,0,0,0.19324838,2.4932933,0,0.9767193,0,0.16507776,0,2.8275523,2.0741625,0,2.5794256,1.9712662,0.9013072,0,0.8114031,0,2.5504336,0,0,0,0.18350199,2.1278665,0.6582341,0.3546253,0,0,0.9521591,0
341,0,0,1.4285898,0,0,0.95260364,0,0.26616216,0,0,0,0.027247285,0,0,0,0,1.2359015,0,0,2.1868083,2.4398088,0,0.6154323,0,0,0,0.30872747,0.17114514,6.1964426,0,0,0,0,1.1706755,1.4731758,0,0.8168672,0.7417408,0
342,2.809048,6.5940514,0,0,0.051431432,0,0,1.0692681,1.6682538,1.3267254,0,0.24509063,0,5.426395,0,0.6196593,0.67237073,0,0,0.28347734,0.101303585,0.4919956,0,0.39963493,1.0584391,0.31189826,0,0.37311542,0,0.45208615,0,0.3615839,0,0.18182658,0,0,1.0180699,0,0
343,0,5.52479,0,0,0,0,0.8251211,0,0,1.6759989,0,0,0,2.8983183,2.7433767,0,0.8597669,0.3467506,0,1.0915772,2.2625365,0,0.38793883,0,0.9202276,1.2988735,0,0,0,0.38565513,1.0722127,0,0,0,0,1.1693138,0,0,0.3721163
344,2.3792028,0,0,3.834317,0,0,0,0,0,0.712618,0,3.2611647,0.2122802,0,0,0,0,0,0.61507267,0,0,0,2.0744488,0,1.5019048,0.23345606,0,0,0,0,0,1.0373273,0,0,0,0,0,0,0.17201875
345,0,0,0,0,2.0315742,2.1780329,1.6608928,0,0,2.9927642,0,1.5309287,0.9585549,0,0,1.3983132,3.7061048,0.47939032,0.2491049,0,0,0,0.35950834,0,0,1.2306526,3.0268695,0,0,0,0.025774013,0.081336215,1.5460659,0,0,0,0,0,0.3572102
346,0,0,0,0,1.321709,0,0,0.16906565,0,0,0,0,0,0,0,0,0,0,0,0.7069625,1.5356575,0,0.57848644,0,0,0,3.400296,0,0,1.9530407,0,0.4994434,0.14922766,0.29648018,0,0,0.33124545,0,0.29330555
347,4.9657054,0,0,1.5834808,2.8683584,0,0.65553993,0,0,0,0,2.3960092,0,0,0,0,0,0.040032167,0.70500016,0,2.1841156,0,0.32476917,0,0,1.0483328,0.123403005,0,0,0,0,0,0,1.4797006,0,0.37093073,1.8581077,3.1308112,0
348,0,12.072224,0,2.2735837,0,0,0,0,1.4411821,2.9524024,0.23155864,0,4.9525633,0,2.1921482,0.7407593,0,0,0,0,0.061059386,1.2702142,0,0,0.21136197,0.6430331,1.0558926,0,1.4675124,0.5576281,0,1.4461731,0.60036767,0,0,0.08377936,0.881269,0,0.52407414
349,1.1685003,0,0,0,0,0,0,1.1417071,2.13155,0,0,1.2186884,0,0,0,3.4469004,1.9005083,0.94484746,0.8806425,0.88996494,0.03175235,0.08500093,0,0,0,0,0.9106466,0,0,1.2908397,0,0,0,0,1.4292362,2.6127794,0.84631854,0.836741,0.576722
350,1.439048,3.0544157,8.3961,0,0.3298307,0,0,0.98793405,2.7390978,0,0.3825409,0,2.3217576,0.3904801,0,0,1.475821,0,0,0,0,0.75112194,0,0,0,0,0,0.5108178,0,0,2.5628788,0,0,0.5407237,1.9852315,0,0.33049092,0.5977648,0.033618335
351,0,0,0,0,0,0,0.6720707,0,0,0,1.7586646,2.1370065,5.5940475,0,0,0,0,0,0.24540356,0,0,0.594472,0,0,0,0,0,1.5716594,0,0,0,0,0,0,0,0.14724879,0,0,0
352,0.17070928,0,0,0,0.81378907,0,0.718421,0.119265296,0.6168954,0,2.5739353,0,0,11.235221,0.5387989,0,2.0024185,0.6794219,0,0.8527894,0.08420562,0.09602194,2.2335577,0.14894897,0,1.2826082,0,0.8926315,3.5423732,0,0,0,0,0.30949295,1.4086452,0,0.85138845,0.09046422,0
353,3.441289,1.4223652,7.3932323,2.0921476,0.86303884,0,1.7358679,0,0,0,0,0,0,0,0,0,0,0,1.4233088,0.2675888,0,0,0,0,0.58880484,0,3.31199,0.13258368,0.26105115,0.3048336,0.0880747,0,1.8906772,0,0,0,0.52298975,1.6461673,0
354,0,0,0,0,0,3.0050187,0,0,0,1.2069893,0,1.2834014,0,0,0,0,1.4388988,0,0,0,0,0,0,0,0,0,1.0699809,0,0,0,0,0.21608406,3.635139,0.43000358,0,0,0,0,0
355,0,0,1.3347982,0,0.5654681,0.7312518,0,0,0,1.3142619,0,0,0,4.3995037,0,0,0,0.43754905,0,0,1.2109905,0,0,0,0.6901827,0,2.0508392,0,0,0,0,0.48234868,0,1.6004863,0,2.0685792,0.51073605,0.64338523,0
356,0,0,3.6844842,0,0,0,0,0,1.1078055,0.1345776,2.6405365,0,3.9201438,0.8869288,0,0,0,0.46724138,0,0,0,0,2.2976205,0.2995104,0,0,0.48607865,0,0,0,0.1829359,2.3422492,0,0.057819,1.0806564,0.55092233,0,1.4132144,0
357,0,10.326704,0,2.1767585,0,0,0,0,0,0,0.89961565,0,0,0,0,0,0,0,0.9076275,3.308314,0.5284214,1.5098875,0.41117522,1.6957278,0.77802026,1.9803363,0,1.6896576,2.5851827,0,0.8837062,0,0.34986866,0,2.4227808,0,1.0873611,0,1.6559983
358,0.16027643,0,0,1.893848,0,0,0,0,0.1834201,0,0,0,4.7015734,0,0,0,1.1095548,0,0,0,2.7416205,1.4898156,0.67137283,1.2289007,0.20180233,0.7273376,0.5150673,3.5629134,1.2191083,0,0,0,0,0.05584456,0.5229053,1.6935686,0,0,0
359,0,3.5417638,0,0.3549133,0,0,1.0470756,0,0,0,0.42794195,0,0,0,0,0,0,0,0,1.0829928,0,0.31258607,0,1.5026388,0,0,0,0,0,2.753165,1.5944575,0.20627923,0,0,0,0,2.8129845,0.38248533,0.23877792
360,0,13.403703,0,2.0055363,0,0.8906706,0,0,0.05670097,0.22663783,0,0,0,0,1.7662814,0.6036209,0.20034409,1.545192,0,1.7318803,0,1.6753151,0,0,0,0,0,0.9137234,0,0,0.10073669,0,0,0,1.8284949,0,0,2.1683922,1.2815533
361,0.2024068,0,0,0,1.9206604,3.249731,1.2699816,0.87665844,0,0.7111414,0.99370646,0,0,0.3842943,0.1676691,0.14301378,0,1.0789747,0.0503235,0,0,0,0.07302472,0.73587674,0,2.7255433,0,0.01768176,1.7106678,0.19777656,0,0,1.1173526,0.33779097,0,0.4399132,0,0,0.5300653
362,1.0667204,2.7381608,0,1.7876827,0,0,0,0,1.6524904,0,2.7940464,0,0,5.8282237,0.6930221,0,0,0,0.001460337,2.6660826,0,0.6866914,0.33984673,0.4753201,0,1.2883673,2.2652304,0,0.8661755,0,0,0,0,0,0,0,0,0,0
363,0,0,12.772073,0,0,2.4796064,0,0,0,1.7758179,0,2.9422474,3.564705,0,0.80883974,0,1.6885726,2.2649205,0,0.3957926,2.6389935,0,0,0,0,0.61649156,0,0,0,0,0,0.020362835,0,0,0,0,0,0,0
364,0,2.737213,0,0,0,1.0093502,0,0.4188572,0,2.011383,0,0,0,0,0.43307054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5496758,0.41085956,3.4249256,1.793612,3.185592,0.1341768,0,0.06483924,0.26836544,0
365,2.2632663,9.3693,0,0,0,0,1.8027736,0,0,0,0,0,2.7900145,0,0,2.6327386,0,0,1.9465184,0.9279313,0,0.47900558,0,0,0,0,0,0,0,0.87366444,1.2625852,0,0,0.31752467,0,1.5066644,0.5279135,0,0
366,0,0.14880012,0,2.2555497,0,0,1.244044,2.0500898,0.82586664,0,1.2048385,0,1.765566,0,0.88746035,0,0,0,1.2941617,2.7378151,0,1.0961523,0.59051037,0.88194346,0,0.6487511,0,0,0,0,0,0,2.1192198,0,1.4141759,0,0.22787414,1.4015464,0
367,0,5.0460706,10.91686,0,0.9337427,0,0,0,0,0,1.4822819,0,0,0,0,0,0,0,0.381292,0,2.9461274,0,0.41062984,0.3496925,0,0.87070376,0.23195161,0.681411,0,0.8914806,0.34758577,0.39922923,0,0,0,0,2.0558667,0,1.2177683
368,0,0,0,0.09400115,1.3173267,0,0,0,0,0,1.5867267,1.327598,0,4.1179304,0,1.9702638,0,0,0,0,1.378702,0.6437276,3.7017336,0.6398578,0.41234964,0,0,1.1738435,0.21016839,0,1.3795384,0,0,1.3319801,0.050559677,0.6242865,0,0,0
369,1.8365582,14.060885,0,0,0,0.038133923,0,0.35087872,0.8651392,0,0,0,0,0,0,0,0,0.5154487,0.2698461,0,0.004434293,0,0.52076316,0,2.3576965,0,0,0,0,1.2987571,0,0,0.9220842,0.44994605,1.7281944,0,0.2872313,0.74658734,0.36044744
370,0,0.8563312,5.996887,0,0,2.9639401,0,0,0,0,0,0,2.5684183,4.749924,1.9482187,0,0.8420651,0.7291936,0,0,1.6234491,0,2.4920504,0,0,0,2.452397,0,0,0.81105995,0,0,0,0.730745,0,0,0,1.1282073,0
371,1.6116574,0,0.568869,0,0,0,0,0,1.9244596,0,0,0,4.633732,3.9413633,0,1.0868137,0,0,0.62588257,0,0,0,0,0.20970103,1.5158024,0.93926585,0,4.4839983,0.63671374,0,0.645711,0,0,1.0165296,1.6399603,0,0.24110976,1.5216327,0.13734974
372,0,8.424099,0,0,0.49387407,0,0,0,0.9240367,0,0.065018296,0,0,0,0.24927916,0,0,1.5612345,0,0,0.1487973,0.8841551,0,0,0,0,0,0,0,0,3.7765555,0,0,0.059623737,0,0,0,0.8147026,0
373,0,0,0,0,0.15751907,3.3476536,0,0.06972441,0.62121284,0.75530785,0,2.1465745,0,0,0.29682815,0,0.3440651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7459186,0,0,0,0,0,0.3548684
374,0,0,1.6802473,0,1.1139711,2.5133846,1.1043475,0,0,0,0,0.17479052,0.19693547,0,1.2791082,0,0,0,0,0,0,0,0.09256292,1.8871543,0,0,0.8237847,0.022338515,0,1.5213066,0,0,1.9212532,0,0,0,0.06540691,0,0
375,2.0083745,1.3419583,0,3.47855,0,1.2236785,1.8020056,0,0,0.21309546,1.8546731,2.8057764,0,0,1.7017372,0,0.7932426,0,3.975791,3.6777956,0,1.4299183,1.2180868,2.3725128,1.7617666,2.120567,0,1.99201,1.9017351,0,0.58517355,0,0,0.22621758,0.6446676,0.58308876,0,0.1615179,0
