x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
480,0.7126893,0,0,1.4243832,2.422988,0.68682575,0,0,0,0,0.3399277,4.8088913,1.256461,0.11453992,0,2.3823836,6.189951,0.46897426,4.7923574,0,0,0,0,0
481,4.6418166,0,1.3859885,6.378676,1.4885421,0,1.1676675,2.0958817,3.3712442,0,0,0,0.16589475,0,0,0,0.2569885,0,0.9929967,0,0.49988717,0,0,0
482,0,0,0,0,0,0,2.314775,0,0,1.4534261,2.8836536,0.9611608,0,0,1.3413099,1.7584734,0,3.1320498,1.6645256,3.8946962,3.9319086,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024553344,0,0.76980436,4.7960224,2.541321
484,0,0,0,0,0.8845142,0,1.6962998,0,0,0,0,1.888389,0,0,3.5401607,0,0,0,2.2684834,0,0.94607526,2.4534807,3.680679,1.6193088
485,0,0.8761895,2.4233792,3.4013789,0,0.024324074,0,0,2.154012,0,0,1.7862796,1.3976321,0,0,0,0,0,0,0,2.702392,0,0,0
486,3.1102834,5.647926,0,0.24483332,0,3.7073932,0,0,0,0,0,0,0,2.267567,0.15901671,0.46190518,0,2.0048041,2.0541027,0,0,0,1.9174241,0.2328211
487,0.80618936,0,0.05892451,0,0,0,0.5309983,1.4992251,0.91020215,0,0.93887746,0,0,0,0,2.244579,0,0.77848446,0,0,4.030229,2.7337978,0,2.0684915
488,0,0.87420106,0,0,0,0,0,0,0.50016874,0,0,3.13589,2.6844792,1.2485366,0.6360017,4.7375503,1.2044317,0.53975296,0.99800444,0,0,0,6.33725,0
489,0,0,2.028533,0,0,2.7758327,0.0901175,2.6209583,0,0,0,4.5287895,2.0551484,0.4926501,2.1862075,0,0,0,2.368377,0,0,4.870777,1.5056405,0
490,0,0,0,2.391125,0.49241552,0,0,0,1.448768,3.29321,0.7778052,0,0,0,2.23991,0,3.0409293,0,0,1.4168099,0,0,0.34615245,0.2006461
491,0.34921217,0,0,0,2.4656992,2.1109986,2.1189847,0,0,0,5.5160546,0,0,0,0.88821584,0,0,2.694002,0,0.08593744,0,0,4.8095517,0
492,0,1.6938021,0,0.59396636,0,0.7770174,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8061354,3.263222,1.6349983,6.2545247,0
493,0,0.46744275,0,0,0,0,0,2.2047007,0,0,0,0,0.40044296,5.0356455,0,0,0.5697958,0.91745836,0,0,0,0,3.41312,12.320815
494,0.65055,0,2.9936154,0,0,1.9146497,1.3583149,0,0,0,0,1.2594844,0,0.021196144,6.599388,0.9202697,0,0,8.13178,0.15610866,0,0,2.978116,0
495,3.3002262,0,0,5.0324383,0,0,0,1.5535146,0,0,1.384326,0,0,1.1574537,0.63302255,0,0,3.0113363,2.5536382,0,0,0,5.0971003,3.3798022
496,0,0,0,1.5876076,0,0,1.7618445,0,2.6067698,3.9266155,0,1.1598682,0,0,0,0,0,0,4.9531355,0,0.5500442,0,0,3.0881371
497,3.8947828,0,0,0,2.8441882,0.8907423,0.6547033,0,0,0,0,0.5331954,0,0,0,0,0,0,0,0,1.4863876,0,2.9293094,0
498,0,0,0,1.8566439,0,0,0,0,0.57053566,0.66062796,4.9951696,0.5060899,0,0,0,0,1.7494489,0,0,0,0,0,0,0
499,0,5.9526706,0.67507386,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6073096,0,0,0,0,0,0,0
500,0,0,0.473901,0,4.54641,1.6339384,0,2.2942252,3.017203,0.43134975,0,0,0,0,0,0,1.6600287,5.008258,0,0,0,0,2.2639432,5.691243
501,0,0,2.0996096,0.35411334,0,0,0.6889014,1.3601443,1.6220132,0,0,0,8.146703,0,0,1.8065593,0,0,1.185682,1.169055,0.31848913,0,0,9.030435
502,0,0,0,0.49789357,0.7391426,0,3.430774,0,0,5.393862,4.9687057,0,0,0,0,0.5917205,0.20597203,0,1.169255,0,0.35525975,0,5.4811015,8.367689
503,0,0,2.0006304,4.6250134,0,0,0.4120268,2.899384,0.35163316,0,0,0,0,0,0,3.640863,0.6691956,9.146222,6.34914,0,0.44677296,0,0,0
504,3.6216872,0,0,3.5969195,0,3.0103347,0,0,0,0,0,0,0,0.27258795,0,2.9859955,3.7798393,0,3.7580767,0,0,0,9.504209,4.035554
505,0,0,0,0,3.8988411,0,0,0,0,2.0207493,0,0,6.2208567,0,0,0,0,0,0,1.6364475,0.04183498,4.152458,8.675618,6.937789
506,0,4.4531083,0,5.0882115,0,0,2.286482,0.6518993,0,0,0,1.045497,0,2.3368347,0,0,0,0,0.008662766,0,0,1.1528186,3.5438952,0
507,0,2.7173114,0,0,0,0.10183627,0,0,0,0,0,0,0,1.7693448,0.586031,0,1.6276795,1.2585377,1.1921968,1.593402,0,0.5235185,1.8564296,0
508,0.674687,0,0.6802299,3.1229272,0,0.21751438,1.7354399,5.6182656,2.6556087,0,2.4009993,5.367885,1.4091369,1.0025939,1.0155196,1.5576936,0,1.9729627,0,0,0,0,0.94413996,0
509,0.4100022,2.195765,0.5320899,0,0,0,0,0,1.6013864,0.2574459,2.0937407,0,0.44429263,3.855765,1.6718671,0.20351084,0,0,3.2264538,0,2.6368423,0,0,1.6083032
510,0.19056381,0,1.4245234,1.6243674,2.4607377,0,0,0,0,0,0,1.2445782,0,0,0,0,0,0,0.6506097,3.1253016,0,0,3.78486,4.4902205
511,0,0,0,0,0.08744197,7.629793,0,0,0,3.7220418,3.2834601,0,0,0,3.5592544,0,0,0,1.625526,0,0,0.66505843,0.7423982,0
512,2.288663,0.3027687,4.5065966,0,0,0.7716666,0,0,5.5052953,0,0,0,0.9680226,0,0,0,0,0.071850866,0,0,0,2.0693636,0.83737105,3.315553
513,1.0831344,2.7722166,0,0,0.31526658,0.9204227,1.4198152,0,0,1.475493,0,0,0,0,0,5.896255,0,0,0,0,0,2.9440324,0,0
514,0,0.4585388,0,0,0,0,3.0131748,0,2.770721,0.010312894,3.931699,0.36952743,0.19614421,0,0,3.2301648,3.1964996,0,4.6093245,1.1073748,0.9484987,0,0,0
515,3.273499,0.72517616,1.9733787,1.7734208,0,0,0,0,0,0,0,0.15172878,0,3.4710083,0,0,0,0,0,0,0,3.028013,3.4260237,0
516,2.4878798,0,0,0.62952065,0.7418145,0.8712006,0,0,0,0,0,0,0.70529795,0,1.4618381,0,0,6.481531,3.855333,0,1.4347264,0,0,4.5070567
517,3.6556346,0,0,0.2327886,0,2.4630203,0,0,0,0,0,0,0,0.60066944,2.6370761,0,0.14441943,0,0,1.4302539,3.5647404,0,0,0
518,0,2.8244224,0,0,0,0,0,0.26788673,1.4399967,0,0,0,1.6199454,0,0,2.6787107,0,0,0,0,0,5.569817,0,0
519,0,0,0,2.8172035,0,0,0,0,0,0,0.015258446,0,0,1.8121152,0,0.45245928,0,0,3.1676927,1.41568,2.0623183,1.9128075,1.0451634,0
520,0,0,0,0,0,4.0389357,0,0,0,0,0.6449774,0,0.92119974,0,0,0,1.0060669,0,0,0,0,0,0,0
521,0,0,0.7285852,3.5842466,0.7038791,0,2.998785,0,0,0.7466383,0.47792006,2.2784193,0.31537881,5.767858,0.70962113,0,0,0,0.4311521,0,0,1.9679452,2.1458805,6.521382
522,3.3166986,0,0,1.719989,0,0,0,2.4094956,0,0,0,0,3.7392192,0,0.59426486,0,2.6591105,0.39897805,3.9377475,0,0,3.7748234,8.711334,0
523,0,0.9931886,0,0,0,0,0,0.5366954,0,0,0,1.8125955,0,1.037036,0,0,0,0,2.040719,0,1.2888985,0,6.8606596,0
524,0,0,0.5836909,0,0,0.85702056,0,0,4.826313,0,0,0.592228,0.4279096,0,0,0,0,0,0,0.97592634,0,0,0,0
525,0,0,0,0,0,0,1.7591224,1.9605823,0,0,0,5.5515475,0,0,1.4872041,2.0736265,0,0,2.5818245,0,0,0,0,0
526,0,8.2219925,0,0,0,0,0,0,0,0,0,0,0,0,0.10073655,0.29232886,0,0,0,0,0,0,0,0
527,0,0,5.8603783,0,0,0,0,0,0,0,0,0,0,0,7.001757,0,0,0,0,0,0,0,0,0
528,0,6.4988694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2633479,0,0,0,0,0,0
529,4.310981,0,0,0,0,1.8068978,0,0,0,0.18829376,4.3817687,7.528059,0,0,0,0,0,0,0,0,2.8249083,0,0,0
530,0,0,0,0,0,0,1.3751515,1.6945329,6.4533653,0,0.42154354,0,0,0,0,5.5469356,0,0,0,0.10834674,1.6328778,0,0,5.177792
531,0,0,0,0,0,0.14113542,0,0.39113387,1.8563055,0,5.3149867,12.5249405,0,1.3065028,0,0,0,0,1.4916664,0,1.2932782,0,0,0
532,0,0,6.475297,0,0,0,2.8072426,4.4966598,0,0,6.5695744,0,0,0,0,0,0,0,0,0,0,0,0,11.593633
533,0,0,1.4375123,0,3.869223,0,0,0,7.125981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.945454
534,0,0,0,0,3.092521,0,0,0.51973563,2.1955755,0.4334849,8.962667,12.293013,0,0.42047948,0,0,2.7960854,0,0,0,0,0,0,0
535,3.310795,0,2.3618855,0,19.282965,0,1.995162,0,2.337203,9.100324,0.1420771,0,0,0,0,0,14.614475,3.866042,0,1.2114899,1.4597396,0,0,5.152215
536,0.78199416,2.358701,0,0,0,0,0,0,0,14.443268,0,0,0,2.626665,16.32672,21.655407,27.706463,1.3896769,0,6.461903,0,0,0,0
537,35.16082,0,1.0003667,5.168618,14.681254,0,0,4.2914143,0,15.121363,12.690063,8.259962,0,4.995456,19.61526,32.269215,14.497957,19.969006,0,41.935474,6.429873,21.034,16.575531,0.75278157
538,11.416913,2.096376,0.75221217,23.93332,23.637003,0.7940058,0,0,0,12.06856,7.724329,13.963729,0,2.249434,19.751707,15.696753,14.675511,17.074858,0,44.0834,10.468222,13.252571,9.545798,23.627527
539,21.429096,0,9.163204,42.392944,8.909412,1.5900599,0,0,1.2667291,14.34122,5.4797397,7.2542987,17.36195,1.9243221,8.4337845,5.802465,2.8786278,25.040201,0,37.143726,33.034286,2.6397426,61.924557,37.160877
540,2.8021314,0,12.672853,32.500683,8.035766,3.9237244,0,3.6293428,1.1383284,11.4738035,10.945611,0,21.618515,3.9919267,0,19.418592,20.194853,11.716477,5.119423,27.954409,22.168282,25.060625,38.31925,6.2144604
541,7.1864605,1.7334058,14.559974,10.544488,1.647321,5.272686,3.5613215,8.801797,0,14.220564,5.023583,5.0983615,7.0749865,0,3.6485422,5.2020674,8.704646,9.705175,10.656031,37.62141,10.479967,20.46397,38.28271,0
542,34.461452,0,9.34614,15.270137,9.668323,22.937744,0,8.495369,0,15.26698,5.578719,14.793533,16.435276,4.8054485,5.9464154,18.175133,12.125432,14.640475,5.800727,26.19761,3.901164,13.075024,62.779957,35.86951
543,12.494021,0.6224359,9.643062,30.712082,9.887341,17.852507,0,6.219068,0,22.605072,14.048995,24.317976,9.202363,5.168777,0,16.315105,1.4157494,11.371499,10.660177,34.650467,16.41276,6.1052017,42.351345,30.672867
544,0,0.28778595,20.406496,26.153587,0,13.523183,8.579471,15.217472,5.070705,7.292507,9.26221,3.1558616,14.082469,0,1.6280563,0,4.2204986,9.172063,7.4759974,29.065205,10.429319,10.100928,22.591526,17.216162
545,0,0,20.87294,9.013065,0,8.964697,0,0,0.6350255,0,0,11.310773,11.2820015,0,0,0,0,0.47189113,0,21.24713,0,0,40.42074,26.193556
546,0,0,6.8613367,1.3675106,5.068644,5.2112236,1.7337872,9.16948,4.153071,4.468946,5.539432,3.4113846,0,0.92967486,0,0,0,0,13.103625,16.388067,0.40473044,0,10.006632,14.171465
547,0,4.368079,22.208708,4.804783,0,0,0,3.5507684,0,7.5793214,0.60215855,13.837739,0,0,0,1.7765523,2.1720104,3.8827302,7.2706585,14.947793,0.7892635,4.0254273,14.636582,23.920527
548,2.8546205,0,0,3.0899508,0,8.929668,1.9993539,0,2.7793124,1.4986578,8.6756935,5.593851,1.654758,0.4837222,6.166564,0,0.3581097,0,5.9380455,13.355578,0,0,16.204424,11.370214
549,0,0.86837155,12.680416,0,0,0,0.3442256,0,0,0,4.9370794,0,0.6895737,0.7777513,0,0,0,0,0,11.6702,0,0,0,0
550,0.07588248,0,0,1.1930009,0,0,0,3.7131822,0,0,0,0,0,0,0,0,0,0,4.568141,6.0169573,0,0,0.40409884,15.6351185
551,0,0,4.898263,0,0,0,1.9064292,3.2536423,0,0,0,0,0,5.4075994,2.0778935,0,0,1.0723842,0,1.8641272,0,0,5.7686043,10.12372
552,0,0.20539533,6.0108213,0,0,0.8725768,0.3911908,0.8413171,0,0,0,0,0,0,0,0,0,0,0.9566437,3.3764613,6.81855,0,11.317072,0
553,0,0,7.719123,0,0,0,3.7044604,0,0,0,5.756377,0,0,0,1.0852025,0,0.6095778,0,0.21838081,0,0,0,0,0
554,0,0,1.11215,0,1.4110775,3.3876925,0,3.3836849,2.0041316,0,0,0,0,0,0.58360064,2.4542797,0,0,5.4353843,0,0,0,0,12.496458
555,0,0,0,0,0,0,0.35203144,0,1.8183314,0,0,0,0,0,2.452199,0,0,1.2230009,0,0,0,0,0,0
556,0,4.0549345,4.312921,0,0.5635778,0,0,0,0.21922867,0,0,0,0,0,0.5466987,0,0,1.6000535,0,0,0,0,0,0
557,2.0877979,7.6688128,0,0,0,0,3.7124915,0,0,0,0,8.55916,0,0,0,0,3.220173,3.5617042,0,0,0,0.942137,0,1.6395885
558,0,0,0,1.4399846,0,0,0,0,0.87556785,0,0,0,1.0866765,0,0,0,0,0,0,0,2.1060717,0,2.101445,0.6945438
559,7.3167176,1.207611,0,0,0,1.2065226,0,2.1308672,0.5976172,0,0,0,0,0,0,0,0,0.51544315,0,0,1.7239457,0,0,0
560,0,2.5408773,0,0,0,0,0.18531086,1.736491,2.5962071,0,0,0.176701,0,0.16653574,0,0,0,1.4908216,0,0,2.667005,0,0,0
561,0,2.6426241,0.6747599,1.1551772,0,0,0,2.2448578,3.424733,0,0,8.524737,0,3.8150349,0.36938366,0,1.282649,0,3.272233,0,0.9899363,0,0,0
562,0,5.374537,0,2.4569788,0,0,0,0,0,0,0,4.076559,0,1.394002,0,0.95880693,1.8927749,0.7008867,0.9186679,0,3.2371492,0.45536277,0,0.47361642
563,1.3268619,0,0,0,0,0,3.3285437,0,0,0,0,0,0,1.2084861,5.4963274,0,0.263672,0,0,0,0.85981154,3.3568263,3.1056304,6.6238327
564,0,0,0,2.2689824,0.8271832,0,0.55346024,1.8742173,0,3.4356265,2.9207606,0,0,0,5.6304407,0,0,0,0,0,0,0,1.8124057,0
565,5.3569283,0,1.1445199,2.1754665,0,0,3.893062,2.1322095,0,1.8783549,5.376791,0,1.4867904,5.4167523,3.117082,0,0,0,0.5896514,0.9627896,0,0,0,5.584028
566,0,0,0,1.7546134,0,0,0,0.09775023,0,0,0,0.011686984,3.199488,0,0,1.6639003,0,0,0,2.9989145,0,2.907285,0,1.4173473
567,0,0,2.3645897,0.25973526,0,5.146326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4004326,0,0
568,0,0,0,1.7398696,2.7875376,0,0,0,0,0,0,0,0,0,0,2.9451556,0,0,5.8762584,2.0029702,0,0,0,4.7014594
569,0,0,3.56001,0,0,0,0,0,0,0,0,0,0,0.2199906,5.23759,0,0,0,0,1.7788177,0,0,0,0
570,2.3917322,3.3740828,0,0,0.4302032,0,0,0.35303092,0,0,2.5977368,0,0.33075827,1.2934108,0,3.1603875,1.9650092,0,0,0,0,1.4644139,0,0
571,0,0,0,0,0.8780234,0,0,0,1.7074541,0,0,3.0960479,3.1941738,2.1836178,0,0.15077049,1.2528572,0.38023767,3.136986,0,0,0,0,0
572,6.139719,4.477492,0,1.7797049,2.070346,0,0,0.23161878,0,0,0,1.1092968,0.44578612,0,0,0,2.9694898,0.5522227,0,0,1.0885042,2.9715123,7.408597,0
573,0.087654464,0,1.9566734,0,0.19272943,3.1317563,1.1903396,1.7737218,0,0,0,0,0.51995575,0.44771063,0.7123929,0,0,0,2.3516831,0,0,0,0.3880422,0
574,0,0,0.29747275,0,1.1700113,0,0,0,1.8481128,1.773172,0,4.961292,0.81731987,0,2.7938788,0.17076896,0,1.5298488,2.613009,0,0,0,3.2054083,1.9989039
575,0,0,0,0.59700286,3.5150785,3.2587159,0,0,3.4849665,0,0,0,0,0.8301654,0,3.5493455,0,0,0,0,2.3428555,0.1878412,3.4877145,3.1143432
576,0,2.796101,0.74354213,0,0,0.5486245,0.26703838,0,2.51905,0,0,0,0,0,0,0,0,3.4519446,0,0,0,0,0,4.9668813
577,0,0.3618307,0,0,0,0,0.50121576,0.28168815,2.4858098,6.5547714,4.533647,0,2.134395,0,0,0,0,0.9167902,0.5736534,0,2.542541,0,0,0
578,6.5786247,0,0,0,0,0,0,0,0,0,1.1666936,1.0917598,0,0,0,0,0,0,3.9132538,3.8531387,0,0,0,0.46370944
579,0,0,2.59359,0,0,0,0,0,4.3479104,0.66501915,0,1.3329508,1.3850383,0,0.3589386,0,0.48736426,0.067010984,0,0.994668,0.19727442,1.2282647,0.3080018,2.3358028
580,0,0,0,1.4383384,0,0,0.38461474,0.15692481,0,0,1.2317028,0.9018395,0.16363378,2.6544743,0.3667776,0,0,0,0.13319455,0,0,0,0,4.5250406
581,0,0,0,0,2.301479,0,0,0,0,2.063018,0,0,0,0,0,1.3914702,2.902046,0,0.6942601,1.0238599,0,1.3725543,0.4677521,4.5421677
582,0,0,0,0,0,0,0,1.8531811,0,1.0163852,0,0,0,2.1054218,0,0,0,0.21654975,0.5397682,0.2999784,0,0.598109,2.247061,0
583,4.994606,2.2864056,0,0,0,0,3.3467023,0,0.31171682,2.803598,1.4404641,0,0,0,1.304441,0,0,0,0.25220665,0.7606502,0.53896576,0,3.6010823,0
584,0,0,0,0,1.7900486,0.84786725,0,0,0,0,0,0,0,0,8.077041,0,0,0,1.0469879,4.1096644,0,0,0,0
585,0,0,0,0.23727481,0.61823153,2.079805,0,0,0,0,0,2.9470901,0,0,0,0.48782167,0.4691418,2.4709187,0,0.81296873,1.5183008,0,0,0
586,0,3.097475,1.7158092,0,0,0,0,1.7003224,0,0,0,0,0,0,0,3.665524,0,0.89930534,0,0.4127041,0,0,0,0
587,1.9067578,0,0,0.44968867,1.0680252,0,0.4755622,2.0860026,0,1.5332104,0,2.1001709,6.358695,2.052481,0.33907628,0,3.7804425,0,0,0,2.2823553,1.8172433,0,4.0014296
588,0.5640685,0,0,7.0320277,0,0,5.2814674,0,0,0.003434077,0.82230055,0,0,0,0,0,0,0,0,0,1.510249,0,0,7.6762733
589,0,0,1.3470347,0,0,0.85664743,0,0,3.9093575,0.7004906,0,0,0,0,2.9104705,4.6584234,0,0,3.5300906,0,0,1.1430613,0,0
590,0,0.05347037,0,0,0,0,0.18788974,0,0,0,0,3.991438,0,2.5570602,0.82928437,0,0.85904914,0,1.1107038,0,0,1.4859552,0,0
591,2.8346834,0,0,0,0,0,1.4134296,0.76944023,0,0,3.1995616,0,0.7058157,0,0,0.10641522,0.2349661,0.6704678,0,0.6022042,0.54863316,0,0,0
592,0,0,0,0,1.6753676,2.749592,0,0.39535514,0,0,1.7180381,2.5891547,3.1890965,0,0,0,3.1344218,2.5557127,0,1.1870389,1.6643168,0.3948622,4.785724,2.9008932
593,0,0.5504177,3.387907,0,0,0,1.9231339,0.16931215,0,0,0,0.89466053,0,0,0,0,0.123345315,2.263495,0,0,0,0.91846305,0,0
594,2.026621,0.24960616,0,7.648348,1.7086494,9.620034,0.014723314,2.5608814,1.0760696,0,0,0,0,0,0,0.4981102,0,0,4.5859294,0,0,0,0,13.979132
595,0,1.939816,0,0,1.8422996,0,0,0,0,0,3.4801257,3.573387,2.328453,0,1.5041837,0,0,0,0,1.1313301,0,2.508361,0,0
596,0,0,0.61552846,0.110058635,0,0.7888932,0.10963443,0,1.0689046,0.7422312,0,0,0,3.0324023,0,0,2.478791,0,2.90405,1.6585835,0,0.09202944,5.234594,7.0891266
597,0,0,0,0,0,5.752649,0,0,1.69137,0,0.13909107,0,0,0,0,0.60756034,3.9931414,4.429935,0,0.2823247,0,0,2.7826922,0
598,0.12411343,0,0,0,0,2.191346,0,0,0,0,0,0,0.9772199,0.63098824,0,1.8387314,0,0.2997558,1.2886918,0,0.86449045,0,0,0
599,0,3.1908472,2.3769662,0.17085893,0,0,0,2.978566,0,3.0250466,6.340887,0,0,0.73662156,0,0,1.793728,0,0.8511759,0,1.8239491,0.35187677,0,0
600,0.21815914,0,0,3.5066488,1.0503259,0,0,0,1.1934806,0,0,3.5717242,0.75776297,0,0.8579679,0,0,2.6709368,0,2.8317447,1.3788797,0,4.6318727,8.227802
601,1.7787237,2.6128752,0,0.6224392,0,0.89145446,1.5742533,2.7676537,1.1485637,0,1.8277613,0,0.18593742,0,0,0,0,1.457951,0,0,0.003571545,1.6889147,0,0
602,0,0,0.61469704,0,0,0,4.526099,1.9589851,0,2.1719716,2.7825325,2.3425214,0,0,0.27636585,0.814854,0.021273691,0,0.081030615,0,0,0.9486551,0,0
603,0,0.80370545,2.1457198,0,0,0,0,0,1.7672501,0,0,1.3749561,0,0,5.079416,2.8946083,0,0,0,2.2557154,0,0,0,0
604,0,0.18675299,0,0,0,0,2.607122,0,2.0119953,0.28754967,2.3172276,0,3.318943,0,2.0308254,6.150205,0,0,0,0.066214606,0.04282835,4.02833,0,0
605,0,2.8604066,0,0,0,0,0,0,0,0,0,0,0,2.4184625,1.1496459,0,0,0,0,0,0.6380472,0.46473798,0,0
606,0,1.345665,2.3412836,0,0.7687066,0.3591724,0,0,0,0,0,0,0,5.64165,0,0,0,0,0.09740635,0,0,0,0,3.4620907
607,1.4855875,1.6835475,0,0,2.5233808,0,0,0,0,0,0,0,0.953754,0,0,0,0,0.65078366,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0.6655961,0,1.4235439,0,0,0,0,0,0,0,0.042124756,0,0,0,0,6.358719,17.645483
609,5.1547465,0,2.684453,1.713538,0,2.5359006,0,2.2705295,1.6284353,4.918073,0.57559323,0,3.711362,0,1.712991,0.9210868,2.6025581,3.6173806,0,0,0,0,0,0
610,1.2576402,0,0,0,0.189898,0,0,0,1.8981209,1.5618073,0,6.2770886,0,0,0,0,0,2.2228026,0,1.3586429,0,0,2.6859052,2.8152084
611,0,0,0,0,0.29570428,1.138135,1.5472606,2.6423228,4.1994987,0,0,0,2.8649914,0.13005461,0.19317488,0,0.38225567,0,0,0,0,4.0676537,0,0
612,5.2571344,0,0,0,0,2.4902341,1.0175401,0.81030416,1.578205,1.1414537,5.8913364,0,0,0,0,0,0.9835276,0,0,0,0.59495825,0,5.9986715,6.6983557
613,0,0,0,0,3.273152,1.7678174,0,0,0.025084406,0.15992203,2.3190053,6.229116,0,6.785877,2.7703307,0,0,0,2.6399136,1.1158397,0,0,1.294338,0
614,0,0,0,3.0393894,0.04990045,3.15562,0.716425,0,0,0,0,1.1852558,0,2.1071315,0.98784137,0,0,2.4478106,0,0,2.6290967,0.95740867,0,0
615,2.473574,0,3.4719777,0,0.55718017,0,0,0,0,0,0,0,0.44995248,3.0031023,0,0,2.0795736,0,0.62543553,0,0,1.1362216,0,0
616,0,0,0,0,0,0,4.326817,0,0.22108051,0,2.7583156,0,0,0,0,1.7194138,0,3.0511186,0.95381707,0,1.0805074,0,2.786458,0
617,0,0,2.750033,2.7611501,0.7943207,0,0,0,1.7671545,1.3586664,0,0.89252156,0.79921854,0,0,2.630529,0,1.1285301,5.233799,0,0,0,2.2398133,0
618,0,6.5409,2.571999,0,0,0,0.5026695,0,1.0997806,1.3227937,0,0,0,0,0,0,0,0,0,0,0,0,3.4942248,2.2244508
619,0.9254374,0,0,0,0,0,0,0,0,0,0,0,0,0.8362796,4.6915517,0,2.2224004,0,3.289918,0,0,0,0,5.1407247
620,0,2.1680272,0.28490326,0,0,0,0,0.18165523,1.4043849,0,0,0,1.7644675,0,0,1.4322879,0,0,0,0,0,0,1.4803178,0
621,0.55717635,0,0,0,0,2.0458593,1.6388334,0,0,0.82981473,0,3.3463273,0,0.6673457,0,0,0,0,2.5183167,0,0,0,1.6631193,1.613089
622,2.7235022,0,0,0,1.7953049,0,0.37840855,1.1288054,2.4318705,2.726437,1.6652238,4.68749,1.0696855,0,5.269657,0,0,0,0,0,0,0,2.694876,3.4382393
623,0,0,0,0,0,1.146484,0.09390374,0,0.4606818,0,0.97904456,0.5044405,0,0,0,0,0,0,0.40114695,0,4.4324317,0.55639726,0,0
624,0,7.492563,2.8870578,0,0,0,0,0,0,0,0,0,0,0,2.6530743,0,0,0,0,0,0,0,0,0
625,0,3.6287644,11.7671585,0,0,0,0,0,0,0,0,0,0,0,1.7378931,0,0,0,0,0,0,0,0,0
626,0,5.3013916,0,0,0,0,0,0,0,0,0,0,0,0,3.3064146,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7330753,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.354774,0,0,0,0,0,0,0,0,0
629,0,0,7.817613,0,0,0,0,0,0,0,0,0,0,0,1.361966,0,0,0,0,0,0,0,0,0
630,0,8.401101,0.7048916,0,0,0,0,0,0,0,0,0,0,0,4.2102137,0,0,0,0,0,3.0855958,0,0,14.916322
631,0,0,0,0,14.617793,0,0,5.11598,0,0.11735849,0,0,0,0,3.0323503,0,0,5.013934,0,6.9526653,0,0,2.0595772,55.39553
632,6.5681977,0,0,0,13.710139,0,0,0,0,0,51.067467,7.3611064,0,0,0,0,0,0,0,6.3871465,0,0,0,0
633,0,5.6931224,26.525404,33.75421,17.884201,11.8559675,4.3735294,11.262686,0,0,0,0,0,0,11.7485,22.870441,21.012735,22.109604,0,56.99456,25.380358,5.7063375,63.16507,4.497127
634,46.30567,0,3.7570927,46.23448,19.301888,26.280209,12.64833,16.027935,5.4933043,9.18125,8.24503,55.966015,6.557977,0.5967632,25.474333,20.3433,21.678438,26.562592,0,39.407703,21.741476,1.695977,106.89913,53.858288
635,27.15445,7.830063,0,16.301147,0.4484689,14.703677,18.023552,23.886667,21.523733,23.12553,13.211053,38.871815,2.724636,0,9.387153,13.388546,15.8553095,22.269417,9.923951,27.085617,15.529898,1.1096793,0.3730525,15.965477
636,12.531144,5.6390085,23.87189,23.53027,21.232454,12.328371,12.178573,6.531492,0,14.263405,8.701859,0,32.26235,1.579639,10.6968775,7.269347,14.84483,25.703903,7.9707265,31.7138,13.86407,33.445522,28.01346,2.142542
637,37.330616,0,0,0,0,7.4640665,25.175306,28.792612,16.319582,33.003376,27.702232,38.606,24.330645,3.2002864,0,12.24642,15.440638,6.028962,4.4943924,24.428314,13.681753,3.1905282,0,0
638,26.08265,4.572988,3.8851807,26.9857,10.159351,14.386327,25.201857,11.577502,0,22.194883,20.837957,50.960655,0,0,0,0,14.489468,3.7406623,18.977919,27.589926,23.0006,9.8515625,30.127413,30.350252
639,13.413212,5.318733,35.840466,41.23305,11.8000145,16.329744,16.599522,0,10.9857,14.077548,0,0,25.725336,9.588756,13.200539,20.947815,17.820904,30.248093,26.146957,40.25999,21.836878,13.996343,50.819233,41.59665
640,36.094395,0,0,0,0,0,12.74708,21.575268,20.760078,30.589542,16.97856,45.191353,26.254108,3.2719712,13.204366,25.704075,1.9935291,0,0,0,0,0,0,0
641,1.6105702,7.476016,47.730614,13.334396,8.111963,27.493502,2.1075048,12.996077,16.828516,17.345646,10.137964,0,25.217999,27.036253,3.3241441,17.77421,9.118444,27.667578,24.146904,39.062737,21.019192,25.564072,41.649097,9.404972
