x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
868,0,0,0,0,0,1.1714725,0,1.144301,0,2.4347663,4.198254,3.6718376,0.7296317,0,0,2.1660657,0,3.2092328,0,0.8684877,0,0,0.2395072,0.2716333,0,0,0,0,0,0,0,0,0,0,0,0,2.9333985,0,2.8008728,7.214754,1.8387159,4.3130217,2.2073412,0,0,0,2.0674095,0,0,0.40512365,0,0.065572605,3.5597837,0.8718733,0.64945024,0
869,0,0,0,2.6004658,0,0.87464297,0,4.0993195,0,0,0,0,1.4197711,1.3185688,0,1.6655719,0,0.27544993,0,0,0,1.0597745,0,0,0,0,0,1.91348,1.6908998,0.06618983,0.46261987,0,0,2.5405083,0,0.34853694,2.604306,0.000269547,0.9436123,0,0,2.6944659,0.14034736,0.23030697,0,0,0,0,0,2.8533368,0,3.2456048,2.0748224,0.8352444,1.6485708,0.9512498
870,1.4854244,0,1.3738062,0.20671766,0,1.3704705,0,0,0,0,0,0.30092296,0,0,0,0,0,3.3007278,0,0,3.0123992,2.2544162,1.3970768,2.4188464,7.6489067,0,0,0,0,3.4885294,1.3610493,0,3.2576058,0,0,0.42162845,0,0,8.059912,1.187089,0.78732556,4.6358232,0.68998647,0,0.8518754,0,0.9729701,0.75305074,0,0,1.9865493,3.526556,11.80688,1.045839,0.35406578,0.8152759
871,1.9514968,0.5397484,0,0,0,0.7296094,0,0,0,0,0,1.3398749,0,0,0,0,0,0.16984557,1.5078872,0,1.0148325,0,0.20180307,0.8637665,2.6860025,0,1.0834402,0,0,4.3618493,2.4383543,0,3.8316844,0,0,0,4.2979736,0,0,0,1.7804146,0,1.4660196,1.3513196,0,0,0.38748124,0,0,0.30852282,0,0,0,0,0,0
872,4.172197,0,0,0,0.6477874,0,0,0,3.2232122,0,1.7886019,0,1.3942012,0,0,2.5035355,0,0,3.4163141,1.6569301,0.5521867,0.847981,2.0557578,0,2.0309336,0,0,0.42023644,0,0,0,1.0740304,4.7192225,0,0.44804567,0,0,0,0,0,0,0,0,2.910042,0,10.824042,0,1.7635009,0,0,0,0,0,0,0,2.119383
873,0,0,0.618173,0,7.94316,0,0,0,3.8953602,0,0,2.0246973,0,0,3.7987874,0,3.3426747,3.8391337,0,7.2941613,0,4.342333,4.776506,2.0220394,0,4.309642,5.8703604,11.350191,2.8957524,0,0,5.216067,0,0,21.208662,0,0,4.5407515,0,0,0,0,0,0,0,7.249926,0,1.5195782,0,0,0,0,0,0,0,4.3913302
874,0,0,0.29287148,0,1.2273073,0,2.0930986,0,3.6776702,0,0,0,0,0,1.2589586,0,2.017059,0,0,0,0,0,5.410279,0,1.2366242,1.8590623,3.5121553,10.65363,4.4228063,0,0,1.7401441,0,0,8.351004,0,1.4454646,5.0989,0,0,0,0,0,1.1882474,0,1.3193427,1.5868844,0.29068446,7.114445,0,0.5604293,0,0,0,0,0.8892537
875,0,0,0,0,2.623613,0,0,0,2.3052273,0,0,0,0,0,0.08855244,0,2.7581007,0,5.536181,0,0,0.6137573,2.785073,0,0,1.5006653,0,0,9.842562,0,0,8.041467,0,3.2870793,0,1.8136623,4.923311,2.2740774,0,0,0.46734476,0,0,0,0,6.2577696,2.5659645,3.057563,0,0,0,0,0,0,0,2.2506325
876,3.540369,0,0.87625617,0,0,0,0,0,1.8013175,2.7839086,0,2.6740272,0,0,2.1682491,0,1.3263519,1.1408093,0,10.337515,0,0,2.3636563,0,0,3.522877,0.6024239,16.835749,5.162839,0,0,1.6086227,0,0,3.1217318,0,0,3.5102854,0,0,0,0,0,2.8042939,0,5.084235,3.84408,2.5365763,1.8986042,0,1.4308699,0,0,0,0,3.2925146
877,0,0,0,2.3989856,0,3.7395344,3.2953207,2.3123884,0,0,0,0,0,0,2.8330967,0,0,0,0,0,2.6576402,0,0,0,0,0,0,0,0,2.1799114,1.5571723,0,3.9325418,0,0,0.14076445,0,0,1.2933751,0.62784284,0.71653676,15.809553,3.0122402,0,0.4130111,0,0,0,0,1.4181774,1.0844917,0,0,0,3.226755,0
878,2.2212741,2.8539667,0,2.8604777,0,0,0,2.4807186,0,0,6.2443976,0,3.768339,1.9756166,0,1.2438825,0,0.7795369,0,0,0,0,0,0,0,0,0,0,0,0.59761673,0.9323721,0,0,0,0,0,0,0,4.721797,4.2275667,0,7.600928,0,0,3.0086582,0,0,0,0,0,1.2146423,3.1958458,0,0.3467409,2.225951,0.044191286
879,5.398013,0,0,1.320326,0,0.035501074,0,0,0.96714693,0,0,0,0,2.8638556,0,1.214688,0,0,0,0,1.8982978,0,0,0,0,0,0,0,0,0,0,0,4.473083,0.6474356,0,0,0,0,0,10.122761,0,4.4466352,0,0.99539346,0.1896428,1.0727527,0.00263754,0,5.8426547,0.25479212,0.15830962,0,0,0.89240867,0,0.43583244
880,0,2.989465,0,0,0.88569504,3.335488,0.18335901,1.794524,0,1.0068009,0,0,0,0.14513467,0,0.70927197,0,0,0,0,4.326246,0,0,0,0,0,0,0,0,4.6715355,0,0,4.092853,2.529373,0,0.65440893,0,0,5.11469,0,0,0,1.3423201,0,0,0,0,0,0.7695766,0,0,0,0,1.5010027,0.5622629,3.2363784
881,0,0,0,0,3.0376453,0.11464755,5.793203,0,0,0,1.20192,1.227878,0.7999456,0,0,0,0,0,0,0,0,0,1.4416593,2.5393195,0.8427236,0,0,2.007774,3.957506,0,1.1730281,0,1.2546079,2.7982426,1.173691,0.35549068,0,0.68350583,3.6595676,1.6771232,0,0,0.30441922,0,0,0,0,0,0,3.6925826,2.2821457,0,2.1280346,0,0,0
882,0,0,0.29293212,0,0.118862376,0,1.9709712,1.2235519,0,1.8361043,0,0,2.7682843,1.6247771,0,1.1660154,0.22317857,0.8326393,0,0,0.88177353,0,0,0,2.837901,0,0,0,5.3570275,0,1.7150854,0,2.5531785,0,5.935143,0.9875033,1.5410459,0,0,1.5068477,2.3438911,0,0,0,1.0780834,0,0,0,9.482771,3.7977831,0.8942765,0,11.326232,0,0,0.47543716
883,0,0,0,0.7453893,0.58370525,1.1158676,0,0,0,1.3586037,0,0,1.4440552,0,1.1598117,0,0,0,0,3.940129,0,10.053617,0.74357045,0,0,0,0.63696957,0,0,0,0,0,0,0,0,0.56449944,0,1.0136311,0,0,0,0,0,1.1775094,0,1.2545078,0,0,0,0,0.16380458,0,0,0,0,0
884,0,0,0,0,0,0,0,0.44030246,0,0,1.0280341,0,0.27315566,0.63646823,0,0,0.21042418,0,0,4.843272,0.13512246,0,1.5567087,0.5844591,0,0,1.5714176,0,0,0,0,2.9201493,0.57771724,0,0,0.9777019,0,0,0,0,0,0,0,0,0,0,0,0,2.703858,0,0,0,0,0,0,1.4516313
885,0,0,1.1692026,0,4.851851,0,0,0,7.2163568,0,0.08434244,0.3807648,0,0.089898564,0,0,0,0,2.7492688,0,0,0.8708333,5.5365586,0.5533772,4.2982645,2.9559748,4.7552605,21.087732,8.437317,0,0,3.8938737,0,0,11.985764,0,0.41033396,5.3057847,0,0,0,0,0,0,0,3.2813284,0,2.052534,0,0,0,0,0,0,0,0.19878392
886,4.4580483,0,0,0,0,0,2.1236055,0,1.6780046,0.28967193,0,2.8940375,0,0,0.4054481,0,2.0786738,4.7752466,0,4.939463,0,14.12011,1.0456495,2.648354,0,1.2011555,3.323604,0,0.24914229,2.6689858,0,0,2.1601973,1.124075,0,0.79263216,4.8681393,0,1.3915603,4.061383,0,0,0,0,0,0,0,0.21245004,0,0,0.41952872,0,7.9171352,0,0,1.8359749
887,0,0,0,1.5132715,0,1.5804657,0,0,0,0,1.3527819,0.21779652,0.8423197,0,0,0,0,0,1.1899471,0,3.516589,0.3184531,0,1.5842913,5.445692,2.041848,0.07056073,0,2.3320434,0,0,0,0,0,0,0,0.74024695,0,0,0,2.4065208,0,0.23604782,0,1.3835166,0,0,0.88781023,0,0,1.6588022,0,2.6837282,3.1941323,0,0
888,7.036296,0,0.030531216,0,0,0.6324092,0,0.009302389,0,0,0,2.269927,1.3038129,0,0,0,0.18438634,0,0,8.100296,0,0.03715947,0,0,0.5083513,0.22648036,0,0,0,5.051961,1.3460424,0,1.7729245,0.9246201,0,0.8588801,0,0,2.3391767,0,0,0,0,0,0,0,0,0.37562737,0,0,0.030388735,1.742235,0,0,0.49325725,0
889,0,1.8591996,0,1.0081271,2.0849905,0.078679584,0.4547625,0,0,0,0,0,0,0.6565856,1.6145822,0,0,3.8235056,0,0,1.3228226,6.187562,0.1228978,0.8649103,2.5336163,0,0,2.7005818,0,0,2.2454536,0.6502078,2.6496966,0,0,0,0,0,0,2.683117,2.1301816,2.9431725,0,1.8829392,0.07692206,0,5.3660684,0,0,1.3707652,1.7672199,0.18654408,0,0,1.4748074,0
890,1.2508286,0.23968361,0.59057975,0.2612749,1.4915931,2.6169465,0.12071103,0,0,0.94002396,0,0,0.12954208,0,0,0,0,0,0,1.2778265,0,0,0,0,0,0.72361785,0,1.6911767,4.191325,0,1.0147884,0,0,0.6776434,0,0,0,0,5.8035607,0.14977248,0,0.12749818,0,0.13207059,0,0,2.933874,0,0,2.4884381,0.95719856,1.9181466,4.508436,0.12527747,0,0
891,0,0,0.630095,0,3.3677125,0,0,0,3.0087974,0,0,0,2.1614738,0.006209579,0,1.4443719,0,6.5875454,0,2.933043,0,0.9301484,0.3246691,0,0,2.3012683,2.5860522,10.541244,1.1796428,4.539648,0,0.18080269,0,1.8792909,5.380466,0.89554846,2.2070303,0.5893852,0,0,0,0,0,3.527905,0,3.2666147,4.541354,0,0,1.3691326,2.7117553,0,0,0,0.6208702,0
892,0,0.6335646,0,0,0,0,0,1.2103021,0,0,0,0,0.9138754,1.4416262,0.88731563,0,0,0,0.50057864,0,0,0,0,0,0,0,0,0,0,5.075287,1.3341099,0,1.722039,0,0,0.6263076,0,0,6.7150307,5.998236,0.46826845,0,0,0,0,0,0,0,12.154592,0,0,1.5449634,0,1.9252896,0,1.8287779
893,0,0,0,0,3.41637,1.8303362,0,0,0,0,2.3896284,0,2.1681917,1.4738915,0,0,0,0,0,0,1.6156396,0,0,0,0,0,0,0,0,0,0,0,2.0278327,0,0,0,0,0,2.6507003,4.1807165,0,6.223542,3.0340855,0,3.4339778,0,0,0,4.868999,0,0,0.017885441,17.666355,0.49407357,0,0
894,0,0,0,4.0376067,1.1989875,0.3186584,6.3467236,0,0,1.2637264,0,0,0.2091455,2.5465584,0,3.4256728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9944725,0,0,22.98348,0,0,0.76859653,0,0,0,6.4680443,2.1147647,0.3286241,3.1455543,0,0.2718172,0.5710822,0
895,0,5.5878596,0,0,0,0,0,2.6287591,0,0.5835133,0,0,0,0.021617752,0,0.929812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3848865,0,0,0,0,0,0,5.938714,0,7.2830763,1.2483708,0,1.6133924,0,0,0,0,0,0,2.8858771,2.1714587,0.737287,0,0
896,0,0,0.1498137,2.13767,0,0,0,0,0,0,0,1.4116696,0,1.814947,1.1340089,2.733438,0,0,0,5.003483,0,0,0,0,6.37521,0,0,0,0,1.663122,0.19810098,0,1.9552706,0,0,0.0414444,0,0,0,0,0,0,0.3279344,0.31662577,0,1.5974513,0.6492723,0,2.7626257,1.0469407,0.4675418,0,0,0,0.27919358,0
897,7.7012725,0,0,0,0,0.13183188,3.1380153,0,0,2.1664422,5.2638464,0,0.9310971,0,0,0,0,0,0,0,1.2355883,1.5177196,0,1.0330379,0,0,0,0,0,4.5043254,1.4781705,0,0,0.67555547,0,0,0,0,0,4.2300153,1.9797156,1.3340846,1.8196359,0,0.9780756,0,0.12573032,0,2.3889089,1.8665599,0,1.7250894,0,2.4866307,0.42600045,0
898,0,0,0,1.1700487,0,0,1.2022266,0,2.8079872,0.14381579,1.2923841,0,0,0,0,5.047098,0,0,0.35839584,3.9163005,0,0,0,0.3322336,0,0,0,0,5.0184336,0,0,0,5.6720786,0,0,0,0,0,0,3.9028857,0,0,0,0.86665475,0.08420124,0,4.798717,0,2.8249505,1.5458264,2.4583561,0,9.006191,0,0,0
899,0.95783395,0,0.12826578,3.1007059,0,0,1.8536386,0.978006,0,3.3796928,0,0,0,0.5957804,1.412186,0,0.2697505,0.2544465,0,0.33196047,1.2345598,0,0,0,0,0,0,4.1268826,0,0,0.61712104,1.9752622,0.12444403,0.42398712,0,0,4.525248,0,7.8075647,3.174835,0,0,1.244385,0,2.4451036,0,0,0,0.16360986,1.255257,1.0362616,0,0,0.058885496,1.4900274,0
900,0,1.8272659,0,0,0,0,0,2.508231,0,0,0.09117937,0.4933969,2.0331287,0,0,0,0,2.4658258,0,1.8254966,4.1187115,0,0,0,0,0,0,0,0,1.3204315,0.22643656,0,2.411741,1.2372501,0,0,0.15044339,0,4.7394238,0,0.27535644,0,0,0.69444835,0,0,0,0.2933315,2.9940803,0,0,3.4489892,0,0,2.5693421,0.76396275
901,0.21045159,0,0,1.4922739,0,1.3585113,0.6131143,0,0,2.082858,0.15588212,2.5907211,1.1204791,1.612979,0,2.53157,0.19568585,0,2.006674,0,0,0,0,1.2047648,1.4187806,1.9485788,0,0.9079839,0,0,0.84356546,1.2780346,0,0,0,0,0,0,0,0,1.4443415,6.9689364,0.7663798,0.07665753,0,0,0,0.13207714,0,2.801834,0,0.40059423,0,0,0,0
902,0,0,1.0879828,2.7719686,0,0.6835691,0,0.517511,0,0,0.7958845,0,2.5690427,0,0,0.39251465,0,0,0,0,1.6026095,2.369375,1.2926441,0,0,0,0.58557266,0,0,2.1317003,0.45344195,0,7.2325068,0,2.0106401,1.3370563,0,4.472086,0,0,0.003878556,0,0,0.21816362,0,0.39528927,0,0,0,0,2.0524907,0,0,2.1443875,0,0
903,0,0.7111552,0,0.627651,0,0,0,0.123507045,0,0,0,3.2669888,0,0,0,0,0,0,2.6440978,0,1.431178,0,2.8416717,1.967197,0,0,0,0,0,0,0.5555976,0,0,0,0,0,0,0,9.896385,8.437102,0.37636584,0,2.6912398,0,0,0,0,0,0.8292737,0.3538734,0.29866967,0.56436205,0,1.6385403,0,0.5840233
904,5.491023,2.0778034,0,0.6714664,0,1.5755193,0.055436537,3.4161375,0,0.36982882,0,0,0,0.2661452,0,0.77514714,0,0,0,0,0,2.9711564,3.3182576,0,5.5200953,0,0,0,1.2968587,0,1.1001756,0,9.670585,0,0.52471274,0,1.8278649,0,3.8323636,7.495203,0,1.1237099,0.3229718,0,1.0719417,0,5.698205,0.6038746,4.101636,1.1521722,0.6748577,1.6135342,10.380831,1.117962,0.4534366,0.16597436
905,3.0040362,0,0,1.8000959,0,0,1.9453458,0.4756157,3.350954,0.884849,0.6329767,0,1.2557392,1.4037015,0.27591974,0,0,1.9320172,0,1.3282292,7.7703543,0,0,0,2.7374568,0,0,1.3209692,0,0,1.7152363,0,1.6649467,0.8306382,3.4344158,0,0.5083331,0,0,0,1.9856809,0,0,0,0,0,0,1.1882086,6.4816566,0,0.2512111,0,0,0,1.4349074,0
906,3.84692,0,0.123240516,0,0.6853102,0,0,0,0,0,0,0,0,0.10837318,0,0,1.6005063,0.6017305,1.3715879,1.3192122,0.23758036,0,0,0,0.3217192,0,0.4582415,0.7360348,0,1.524899,0,0,3.5044081,0,0,0,0.29790545,0.06937549,0,0,1.0269063,0,0,2.2504456,0,0,0,0.2116064,1.5453864,0,0,1.0646878,0,0,1.0386004,0
907,0,0,0,0,2.6145024,0,0.88319916,0,0,0,0,0,0.49602446,1.8889657,1.8695066,0.45616007,0,0,0.6870147,2.8234015,0,0,0,1.1951718,6.432551,0,0.98704815,0,3.1565983,0,0.2549064,0,0.14486367,0,0,2.626588,0,0,0,0,0,0,0,0.3034847,0,0,0,0,0,0,0.022050133,0,0,0,0,0
908,0,1.5696898,0,0,3.129436,0,0,0,5.8614507,0,0,1.6653702,0.010655372,0,0,0,0,0,0,1.0382298,0,0,0,0,0,3.6435401,4.988537,10.124473,3.3464127,0,0,6.604634,0,0,5.493684,0.7067358,5.250621,5.5785265,0,0,0,0,0,0,1.3863362,13.878183,0,3.1549969,0,0,0,0,0,0,0,4.0352955
909,0,0,0.2894162,0,0,2.484851,0,0,0,0,0,0,0.10963698,0,4.632796,0,2.0233445,2.9242337,4.853418,2.1446893,0,5.1344423,4.9320407,2.5137327,0,5.124905,3.2166817,8.35097,11.018784,0,0,0.12763779,0,2.8717473,2.9337528,1.0361195,0,0.8941813,2.529083,0,0,0,0,0.5708891,0.8351961,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0.5834986,0,0,2.0081341,0,0,0,0,0,1.9415443,0,0,0,0,2.4383256,0,0,0,0,5.223767,0.09785261,0,0,0.62536085,0,0,6.122351,0,0,4.311064,0,0,7.030601,1.3947579,3.507044,0,0,4.228961,0,14.442913,1.3381068,0,0,0,0,0,0,0,0,0,0,0,0,0
911,3.306789,5.035843,0,0,0,2.6011953,2.271387,3.2209642,0,1.4198414,0,0.6923385,0,1.1375607,0.007319849,0,0,3.2178898,0,0,2.8772542,0,0,0,0,0,0,0,0,2.778771,0,0,0,0,0,0,0,0,8.236937,1.9713802,0,0,0.16664736,0,0,0,0,0,0,1.3202214,2.4521046,0,0,0.42816576,0.84497005,0
912,0,0,0,0,3.1914186,5.1654224,5.051784,0,0,0,0,0.2197462,0,0,1.3954055,1.1173519,1.1467233,0,2.6547587,0,0,9.555123,1.0184419,1.7012386,3.4108372,0,2.0808733,0,0,0,0.07777241,2.1261227,0,2.0282483,2.2262785,0,2.2872877,0,0,0,1.2281758,0,0,0,0,0,9.813295,0,2.3347309,0,0,0,0,0,0,0
913,7.352711,0,0,4.051741,0,0,0,0,0,0,1.557753,1.594336,0,0,0,0,0,0.9564195,2.5493143,0,0,0,0,0,0,0,0,0,0,6.6765265,0.16796301,0,0,0,0,3.6235752,0,0,0.0783554,0,0.8350169,1.8868645,0,0,0,0,0,0.5663211,0,0,0,0,0,0,0,3.9610515
914,0,0,0,0,0.6136732,0.52655655,0,0.25938815,0,0.6301803,0,0,0,0,3.9265168,0,2.5956829,1.8705276,0.017345745,5.674692,0,1.2885054,0.61179745,2.5977428,3.4530132,5.291532,0,2.5480092,6.0263624,0,0.76512307,2.6521652,6.1031795,2.6455967,1.3177776,0,1.1316373,0.924451,0,0,0,0,0,2.1192589,0,2.3867874,2.8354232,0.002523114,0,0.94681334,0,0,0,0,0.40941957,0.73351693
915,2.504344,0,0,0,0.476583,0,0,1.2841855,0,0,0.15881346,0,0.57733524,1.009248,0,1.8029108,0,4.1915946,0,5.855821,0,1.9611756,0.5588299,0,6.7658625,0,0.5082668,0,0,3.2437625,0,0,0,0,0.40530515,0,1.2120447,0,0,0,1.5723405,0,0,0,3.4815624,0,1.0042455,0,4.335559,0.17708561,0.1007931,0.51491624,14.293474,0.6502621,0.19733687,0
916,0,0.753299,0,0,3.371491,0,0,0,0,0,4.6463304,0,0.82349354,0.42151585,0,0,0,0,0,0.20499445,0,0,0,0,0,0,0,0,0,0,0.4557907,0,0,0.60075915,2.7929711,0,3.686705,0,0,1.3744094,1.5646288,0,0.1982956,0,0,0,0,0,4.5515037,0.8909556,0,0.6642497,2.9078052,0,0,1.7569965
917,0,0,0,0,0,3.1054225,2.4916208,0,4.822762,1.7331886,0.44885918,2.1715248,0.77868783,0.5922223,0.6635496,0,0,0,0,0.2864898,0,2.83605,0,3.536885,5.4864807,0,0,1.9301857,2.1427827,3.4470289,0,0,0,0,0,0,2.2525964,0,2.574292,0,0,6.0623903,0,2.356087,0.74617416,0,0,1.4682074,0,0.8021549,1.447561,1.03902,0,0,0.031065213,0
918,5.080533,0,0.02349794,1.1464078,0.61884373,3.2164898,0,0.47702435,0,0,0,0,0,0,0,0.15723182,0,0,0,0,0,0,0,1.6266507,0.5678873,0,0,0.9713517,4.075312,6.3043404,1.1522751,0,0,0.8771032,0,0,0,0.37701985,2.8219435,0,2.5232496,0,0,1.3152893,0,0,0,0,4.4113827,1.0905246,0,1.3289821,0,2.472896,0.6788831,0
919,0,0,0.19149023,0,1.8673232,0,0,0,2.2028685,0,0.9753352,0,0,0,2.3635576,0,2.2337077,0.22617312,5.0625277,0,0,1.7431248,1.2962527,0.025947884,1.8063157,0,0.56549686,0,0,2.2836633,0.19164687,0,0,0,0,0.49557072,0,0,0,0,0,0,0,3.823588,0.24966143,0,0,0.7857269,2.7594178,1.1254411,0,0,2.4363866,0.23683038,2.2129436,0.6001162
920,3.0156968,0,0.44240445,0.48509306,1.3521154,0,8.127153,0,0,0,0.6321934,0,0,0,0,1.1312768,0,4.6701803,0,0,0,0,0,0,0.3947985,0,0,0,0,0,0.14729747,0,0.34837547,0.73347247,0,0.42835683,0.9778966,0,0,1.3096677,0,3.2543333,0.6816802,0.47480693,0,0,6.688571,0,9.556457,0,0,0,5.4862957,3.5643258,0,0
921,0,0.6739289,0,0,2.4718328,0,0,0,1.509627,0,2.083278,0.71857935,3.8287985,0,0,0.1291211,0.7694283,0,0.30932808,0,5.2562466,0,0,0.022381015,0,2.669677,0.74071294,1.2645997,0,1.1582706,0,0.7077359,3.200266,0,0,0.21828912,0,0.2519002,0,0,0,0,0,1.898771,2.6737893,0,0,0,2.671826,0,0,1.1063397,0,0,0,0
922,0,0.81427306,0.37674746,0,2.088788,1.5607737,0,0.38158554,0,0,0,0,0,1.7580738,0,3.5620446,0,0,0,0,0,0,1.7542975,0.5668276,0,0,0.036902703,0,0,0,0,0,0.78173566,2.3326597,13.441999,4.164607,4.7745676,1.7471715,0,2.4921541,0.5445664,0,0.68386596,0.15836798,4.444305,0,0,0,0,0.081483066,0,0.8211808,4.832055,0,1.340419,2.9728122
923,0,3.5048008,0,0,0,0,0,3.2652986,1.6026704,2.2779498,2.160563,0,0,0,0,0,0,0,0,1.0366311,0,0,0,0,0,0,0,2.5346289,0.9802214,0.020847756,0.72563857,0,0,0,0,0,0,0,4.8800197,0,1.2205023,2.3426847,0,1.4770442,0,0,0,0,0,0.629086,0,0.7195429,0,0,1.9956188,0
924,11.907964,1.2850726,0.21645583,1.397763,1.4941767,1.4899056,0,0,0,0,0,1.0289928,0,0.22588539,0,0,0.20413268,0.32985234,0,0,0.3310379,1.2980397,0,0,0,0,0.9367942,0,3.3553588,0,0,0,3.5861883,0,0,0,0,0.3444439,0,10.348627,0,0,0,0,0,0,0,0,0,1.2080914,2.3725162,2.1537955,8.5944,0,0.27444762,0
925,0.3100876,0,0.13499771,0,1.8622454,0,0,0,0,0,0,3.050378,0.88866335,0.72581357,0,0,0,0,0,0,0,0,0,0,2.5394335,0,0,0,0,0,2.4229388,0,0,0,0.7350955,0.2139079,0,0.50845146,5.511441,0,0.422206,0,0,0,0,1.2207733,2.2609923,0,9.650018,0.8135914,0.34411007,0.89894086,0,1.7502811,0,0
926,0,0,0.3571271,3.413471,0,0,5.1299043,0,0.75958854,0.817351,2.471578,0,0,3.2614846,0.0410579,1.252796,0.35067695,0,0,0,5.261473,0,0,0,0,0,0,0,0,5.2401958,0,0,0,1.3448231,0,1.578343,0,0,0,3.3800545,0,0,0,0,0,0.55979836,0.5700434,2.593412,0.24680805,0,0,0,0,0,1.6047249,0
927,1.932286,0,0,0.043223806,0,0,0,4.684173,0,1.3997544,1.2307082,1.3915987,0.016499044,0,0,1.4440969,0,1.5223173,0,0.78369415,2.4839678,0,1.6255188,0,3.9852827,0,0.772712,0,0,0,0,0,0.54234177,0,0,0,0,0,0,5.465202,0,0,0,2.214107,0,3.0199614,1.8795992,0.53381234,3.5896385,0,0.4918358,0,0,1.2784234,0,1.6779045
928,3.2744954,0,0.010031839,1.8588543,0,2.8295703,0,0.6499153,0,0,0.34172317,0,0.35813606,0.42883602,0.81997,0,0.16749491,0,2.2522101,3.9221494,2.7972808,2.9013925,0.85784507,3.7261083,0,0,0.6340146,3.0320642,0,0,0,0,8.372816,0,0,0,0,0,0,0,0,3.4745505,2.5094132,0,0,0,0,0,0,0,0,3.8757353,0.28816837,0.7398241,1.8464612,0
929,0,2.1594467,0,0,0,2.5174313,0,0,0,0.733897,0.1664653,1.6378156,0,1.2315468,0,3.8692372,0,0,0,0,0.27589673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.099404,8.246335,0,15.653505,0,0,0.29159564,0,0,0,0,2.4654458,0,1.3966835,0,0,0,0
930,0,6.594697,0,7.4409733,0,0,0.26370516,0,0,0,3.0380669,1.5825588,0.118514985,0,0,1.1261132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25892708,5.594644,0,11.347891,3.8584106,0,2.3833728,0,0,0,0,0,0,2.008932,6.763864,1.1700431,0,0
931,0,0,0,0,0,0,0,0,0,0.27129766,0,0.42885756,0.7533849,0,0,0.5592414,0,0,0,0,0,0,0,0,0.74838966,0,0,0,2.8761127,0,0.9852194,0,0,0,0,0,0,0,0,0,0,0,0,0.25655904,0.2496907,0,0,0,3.623096,1.5865343,0,1.9433306,7.2822328,1.777102,0,0
932,0,1.1323568,0,0.5951747,0,0,0.24410978,0,0,0,0,0,0.7563095,0,2.6002986,0.7426947,0,0,0,0,2.7305768,0,0,0,0,0,0,0,0,0,0.13203172,0,0,0,0,0,0,0,0,9.133627,0.10879133,0,0.17204744,0.14100575,0,0,0,0,5.7538924,0.37303072,0.21273518,1.8997909,0,0,0.10470504,0
933,0,5.3899317,0.4100464,0,2.7189035,0,0.7657063,0,0.8841568,0.33367804,4.511741,1.8610716,0,0,0,4.8054147,0,0,0,0,4.37323,0,0,0,0,0,0,2.1669497,0,0.63912404,0,0,0,3.3406794,0,0,0.39914542,0.49224922,0,0,1.8992927,0,0,1.6582476,0,1.0065603,6.5420895,0.15069799,0,0,1.9452454,0,15.39617,0.35340548,0.6978095,0
934,3.8183901,0,0.30275854,0,2.8447728,0,0.16445006,3.1039543,0,0,0,0,0.71637714,0,0,0,0,5.415361,0,9.690154,0,3.6110818,2.6811993,0,0,0,1.17245,0,0,0,0.4937086,0.11741988,3.036262,0.3939329,0,0,0,0.52632153,4.596822,6.442947,0.340916,0,2.2283013,0,0,0,0,0,0,0,0,0,0,0,0,0
935,4.281757,0,0,1.6604549,0,0,0,0,0,0.18305565,2.3165388,0,1.292325,0.42778984,0,0,0,0,3.876169,0,10.428765,0,0,0.2824568,0,1.4442868,0,0,0,2.8637905,0.8376386,0,0.21284254,0,0,0,0,0,1.7340648,0,0.4067226,0.79775614,0,0,1.2099673,0,2.2666793,1.0638514,0.20854367,0,0,2.6521304,3.833007,0,0.7058179,0
936,7.0778956,0,0,0,0,0.5676227,1.8996745,0.6243096,0,0,0,0,1.4165436,0,0,0.95100045,0,0,0.010628554,0,1.3322265,0,0,0,0,0,0,0,0,0,0.09623594,2.424175,0,0,2.366954,0,2.1276145,0,5.5011926,0.94978297,1.3365906,0,1.8421519,0,0.68966025,0,0.5039075,0.25146884,5.2961283,0,1.3480996,0.78253007,0.46406305,0,0,0.42715243
937,0,0,0.52987784,1.1892121,0,0.33448684,0,0,0,0,2.646407,1.2332155,0.5729893,3.9583006,0,0.6003965,0,0,0,0,0,0.39817595,0,0,0,0,0,0,5.9574165,2.1286175,1.4022995,1.9236877,0,0,0.5017397,0.013600962,1.931052,0,4.7926807,2.3434887,0,0,0,0,3.1766968,0,1.6728522,0,6.6230955,1.563648,0.1806462,0,0,3.1018496,0,0
