x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031
900,3.7570865,0,0,0,0,0,0,0.8925554,0,0,0,1.8953618,0,2.973822,0,0.15386158,0,0,1.2965772,0,0,0,0,0,0,0,0,0,0,1.0205867,1.2080667,0
901,0.77457714,9.801246,0.660621,1.6453094,0,0,0,0.6923117,1.0591986,1.6843908,0,0,0,0,1.8097523,0,1.8905395,0.58098614,0,0,2.8318725,0,0.25249588,0,0,0,0.39772242,0,0,0,1.096737,0
902,0,1.4615448,0.20814645,0,0,0.34319377,0,0,0.38757524,0,0.37775978,1.4508427,0.03533455,0,0,0.045591887,2.3288696,0.64815843,0,2.2117388,0,0.351399,0,2.2746356,0,0,0,4.0275126,0,0.6211944,0.1076387,0
903,2.011223,0,0.5460289,0.54120314,0,0,1.5064578,0,0,0,0.14768696,0,0,0,0,0,0.44857132,0,0,0,0,0,0.80900687,0,0,0,0.3310553,1.1055969,0,0,1.310885,0.5555995
904,0,0.8178973,0.096334726,0,0,0,0,0,0.28897503,0,0,0,0,0,0,0.880322,0,0,0,0,1.304205,0,0,0,0,0,0,0,0,0.031568445,0.878864,0
905,0,3.837465,0,0,1.6033441,0,0,2.3299575,0,0,0,0,0,1.2493947,1.084824,1.5632396,0,3.468769,0,0,0,0,0,0,0,0,0,1.0022402,0.9745005,0,0,0
906,1.8840071,15.712484,0.09488845,0,1.545207,0.2540005,0,0,0,0.6172113,0,2.5684223,0,0,0,0.6283958,0,0.07034172,0.21585114,0.4392426,0,0.6065156,0,0,0,0.9181525,1.9245039,0,0,0,0,1.911872
907,0,0,0,0,0,2.3517723,0,0,0,0,2.7399738,0,0,0.69558483,0,0,1.9217433,0.72587866,0.96751136,0,0,0,1.6740665,3.1671472,0,0,0,3.346055,0,0,0,0
908,0,0,0,0.53381795,0,0,2.8359168,0,0,0,0,0,0,0,0,0,0,0,2.748968,0,0,0,0,0,1.2212132,1.4183774,0,0,0.13164337,1.2293133,0,0.9036354
909,0,0,0,1.4218845,0,1.5151936,0,0,0.60103196,0,0.69845825,0.40680096,0,0,0,0,0,0.29623857,0,0,0,0,0,0,0.33822986,0.00983116,0,0,0,0,0,0.093132176
910,2.6317353,0,0.5763803,2.1544552,0.25476462,0,4.529633,1.1884506,0.39296666,0,1.0711424,0,0,0,0,3.0718436,0,0,0,0,0,0,0,0,0,0,2.0383625,0.27760023,0,0,0,0.7317375
911,0,0,0,0,1.6710575,0.17906879,0,0,0,0,0,2.9846883,5.744494,0,0,0.42173573,0,0,0,0,1.784569,1.1578051,0.91427904,0,0,0,0.6735772,1.7680218,0.3556157,0,0.5791346,0
912,0,0,0,0,0,0,0,0.3772975,0,0,1.8179585,0.23840807,0,0.98340523,0,0.0209775,0,1.7154806,0,0.8533349,0,0,0,0,0,0,0.5190549,0,3.4748495,0,0,0.07834328
913,0,0,1.6309458,0.30660245,0.81961876,0,0.2031492,0,0.07343557,1.8158566,0.43676603,2.3791351,0,0.4668874,0,0.97580767,1.8719773,0,0,0.5960067,0,0,1.5874679,0,0,3.9519618,2.2976832,0.8373561,0,0.8466212,0,0.45498598
914,0,1.6798426,0,0,0,0,0,0.19388622,0,0,0,0.41379356,0,0,0,0,2.8073173,0,0,0,0,1.4812467,1.6885319,0.24450348,0.5785113,0.07847528,0,0,1.2998067,0,0,0
915,2.102586,0,0,2.5870974,0,0,0,0.575321,0,0,2.2244756,0,0.0971793,0,1.038012,0,0,0.53173524,0,0.8166234,2.0369773,0.62088007,0.2765971,2.234054,0,0,3.6970694,0,0,0.97401595,0,0.08941758
916,0,0,1.5135494,0.12541674,0,0,1.6701264,0,0,0,0,0,5.1846848,0,0,0,1.49327,0.195249,0,0.041849725,0,0,0,0.8656242,0.08605859,1.0552846,0,0,0,0,0,0
917,0.6887264,0,0.36542705,1.1983776,0,0,0,0,0,0.87717944,0,1.8947066,0,0,1.3358232,0,1.4723974,1.7213174,0,2.0716147,1.0660086,0.6736762,0.36029428,0,0,0,0,0,0,0,0,0
918,0.48276556,1.4278152,0,0,0,0,0,0,0,0.13476327,0,0.93109024,0,3.3771477,1.2235236,0,0,0,0,0,2.0875735,0,1.532758,0,0,0,0.9358086,0,0,0,0,0
919,0,0,0.9958008,0,0,0,0,2.3785882,2.0894182,0,0,0,0,0,0,0,0,0,1.2025262,0,0,0,0.6675057,0,0.3715009,0,0.44393796,0,0.3361276,0,0,0
920,1.8958298,0,1.336082,0,0.15833078,3.354949,0.7395621,0,0,0.8195244,0,2.2132027,4.6788354,0,0,1.5269256,0,0,0.14121614,0,3.102543,0,0,0,0.4336932,0,1.9722353,1.4825209,0,0,1.6638845,0
921,0.15117805,0,0,0,0,0,0,0.000342379,0.5148259,1.7519312,0,0,0.6258154,0,0,0,0,0,0.65299493,0,0.50167686,0.58417714,0.14147648,0,0,0,0.14006549,1.1376802,0.97711945,0,1.5549585,0
922,0,1.0656799,0,0.24205595,1.2384516,1.8483778,0,0,0,0,0,0,2.2234986,3.6786995,0.09130288,0,0,1.3410666,1.3783039,0.4380091,0.463097,0,1.0997989,0,0,3.8769267,0,0,0.5336689,0,1.2799625,0
923,0,6.3267994,1.0497628,1.8659756,1.2485968,0,0.67906857,0.50754654,0,0.8019098,0,0.03163554,0,0,0,0,0,0.5598583,1.2563931,0,0.69883585,0,0,2.7063828,0.36894906,0,0,6.141251,0,0.39036036,0.45692796,0
924,0.21841156,6.6489425,0,0,0,0.28408423,0.1673059,0,0,0,0,0,2.516635,0.068238154,1.4686817,0,1.3486826,2.25011,0.20499843,0.48380876,3.8119144,0,0,0,0,1.596625,3.0321267,0.9552032,0,0,0,0
925,0.17913182,0,0,0,0,0,0,0,0.17313117,0.8768535,0,0.78847176,0,0,0,0,2.8877897,0,0,0,2.9853249,1.4397252,0,1.7804738,0.49038628,0,0,0,0,0,0,1.3206958
926,1.6104057,0,0,2.5901096,0,0.84630656,0,0,2.0032718,1.3412505,2.1115217,0,1.4701279,2.2424655,0,0,0,0,3.1319728,0,0,0,0,0,0,0,0,0,0,2.2826564,1.3722421,0
927,0,0,0,0,1.8714014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5979643,0.84752584,3.5740597,1.6619551,0,0,0,0.17988896,0.53618854
928,0.17318405,8.678881,0,0,0,0,1.3843993,1.0571342,0.44706848,0.66588545,0.2702444,0,0,0,0,0,0,0.44118196,0.46986145,0,0,0,0,0.48842573,0,2.8601024,0,0,1.3416415,0.8746392,0,0
929,0,1.2503018,0,0.80597234,0.027790148,0,0,0,0,0,0,1.3670325,3.2551384,0,0,0,6.1253457,2.423338,1.7344204,0.40757245,0.51165146,0.39284545,0,0,1.0300989,0,0,4.2218695,0,0,0.16315225,0.27009895
930,0,0,0,0.8345954,0.7599414,1.411645,0,0,0,0.059558645,0,0,0,0,0.8799364,0,0,0,0,0,1.7381164,0,0,0,0,1.0527657,1.3373624,0,0,0,0,0.38260922
931,0,1.0253906,0,0,0,0,0.13092458,0,0,2.153218,0,0,5.333618,2.975931,0,0,0,0,0,0,4.504687,0.30859035,0,0,0.28299496,0,3.767432,0,0.6331213,0,0.6934944,0.0495574
932,0,2.9788404,0,0,0,0,1.3594183,0,1.0810173,0,0.4952775,0,2.9160008,0,1.8011636,1.7615668,1.0025965,0,0,0,0,2.3258,0,4.523109,0,0,3.3535917,0,0,2.3842926,1.0600352,0.11406582
933,0,0,0,0.20027508,0,0,1.065072,1.1472398,0,0.88520765,2.3481977,0,0.18867129,0,0,2.520395,0,0,0,0.79104173,6.550845,0.27326876,0.9830052,0,0,0.05745764,0,0,1.082399,0,0,0
934,2.0383518,6.4028816,0,0,0,0,0,0.030359732,0.46055135,0,0,0,0,1.2198179,0,0,1.3759462,1.5817709,0,2.4524913,0.5888086,0,1.997837,0,2.0381384,2.3666558,1.746412,2.6787744,0,0.25830087,0.7997604,0.67254245
935,0,3.3512414,0,0,1.160614,0,1.1774977,0,0.39586288,0,0,0,2.9513319,2.8310015,0,0.22402398,0,0,0,0.2232287,0,0,0,1.0489429,0,0,0,2.7418416,0,0,0.8715782,0
936,2.5425675,0,5.3923593,0,0,1.7261202,0,0,1.8997275,0,1.2955222,0.27606502,0,0,0,0.28701723,0,1.1379372,0,0,4.2261147,0.3909132,0,0,0,1.0418645,0,1.2334275,0,0,0.4864102,0
937,0,0,0,1.2408247,0,1.733416,0,0,0,0,1.3391864,0,0,0,0.029199619,2.4724166,2.7917612,0,0,0,0,0,0,0,0,1.493872,0,2.4411955,0,0,0.23852022,0
938,0.30557793,0,0,0.2809851,0,0,0,0,0,1.9402837,2.4271986,0,0,0,0,0,7.3181715,0,3.0568361,0,2.436672,0.9423899,0.20472871,0,0.280228,0,1.6981459,0,0.22075893,3.3519466,0,1.4080392
939,1.2030786,0,0,2.3309143,1.1704953,3.5646143,0.47096583,2.1508236,0,0,2.6834888,0,0,0,0.004612184,0,0.33485723,0,0,0,0,0,0,0,1.0442407,0,2.4959612,0,0,0,0,0
940,0,0,0,0,0,0,0,0,1.5322123,0,1.1105676,0,0,0,0.30647358,0,2.9623525,1.9149643,0,0,0,0,0.26099923,0,0,0,0,0,0,0,0,0
941,0,2.7523248,0,1.6608438,0,0,1.5740027,0,0,0,0,0,1.6272516,0,0.6907228,0,0,0,0,1.3915854,0,0,0,0,0.15254004,0,0,0,0,0,0,0.008132284
942,0,0,1.0225471,0,0,0,0.7224484,0,0,0,0,0,0,1.2943522,0,0.011684712,7.539024,2.4400818,0,0,0,0,0,0,1.1745749,0,0,0,0,0.022459581,0.012448324,0.42740145
943,0,0.77386415,0.13684544,0,0,0,0,0,0,0,0,0.038281754,0,0.7019469,0.6381622,0,0,0,0,0.958048,0,0,2.0597882,0,0,3.6443624,0.7154447,0,0.63360524,0.5619739,0,1.9353691
944,0,0,1.9758626,0,1.2167678,0,0.79254067,0,0,0,0,2.9070196,0,0,0,0,0.6148696,0,0,0,0.466416,0.49302143,1.9394386,0.16424611,0.16963452,1.74319,4.1307163,0,0,0,0,0
945,0,10.120916,0.07893259,0,0,0.9413205,0,0,0,2.1660132,0,0,0.09441234,0,0.8939916,0,0,0,0,0,0,1.6147236,0,2.9318228,1.463613,0,0.8869488,1.3466933,0,0,0,1.7560204
946,0,0,0.75030833,0,2.0977814,0,0,0.42407763,0,0,0,0,2.0738988,0,0.13237952,0,0,0,0,0.35996485,0,3.2124798,0,0.1457327,0,0,0,0,0.58676565,1.3607427,0.39867,0
947,3.6740775,0,0.5648971,0,0,3.53374,0,0,0.63311076,0,0.05971235,0.93630165,0,0,1.1313933,0,0,0,0,0,0,0.3642165,0,2.1064677,0,0,0,0,0.3455496,0,0,0
948,0,0,0.82143617,1.1025411,0,0,0,0.7713954,0,0,0,0.23631638,0,0,1.7046547,0,0,0,0,0,0,1.9833416,0,1.2648125,0,3.787723,0,0,0,0.13002762,0,0.0759326
949,0,1.37013,2.7456784,0.86099434,1.435394,0.92869675,0,0.13293347,0.08711812,3.3157268,0.7173012,0,2.1047516,0,1.8702676,2.4934642,0,0.5152977,1.4707313,0.16666046,0,1.6767998,0.4630542,0,0,0,2.971804,3.1967232,0,0,0,0
950,0,0,0,0,0.53504217,0,0,0.87561226,0,0,7.3478055,0.12638456,0,0.60442966,0,0,3.379384,1.0511298,0.28393176,2.522603,3.050974,0,0.14354952,0,0,0,0,0,0,1.2161874,0,0
951,0,0,3.9164774,0.98231643,0.39619973,0.79355997,0,0.15048553,0.74096066,0,0,0,2.4860382,1.2995337,1.5599782,0,0,0.6153978,0,0.14280432,4.648659,1.7074342,0.59051317,0.889485,0,0,0,2.3361106,1.1498042,1.6850944,0,0
952,0,0,0,0,0,1.3852024,0.73655516,0,0,0,0,0,0,0,0,0,1.52491,0.2083014,0,0,0,0,0.103935786,0,0.42236212,0,0,0,0,0,1.3003802,0
953,0,0,0.37046257,0,0,3.6175609,0.23024173,0.3907427,0,0.58059746,0,0,0,0,0,1.0884285,0,0,0,0,0,4.414089,0,0.4088032,0,0,1.6668738,0,0.42755234,0,1.0256838,1.4308884
954,0,0,3.7494183,0,0.18586671,1.8867602,0,4.007642,0,0.78843504,0,1.9244907,0,3.858127,1.9560802,0,0,0,0.23483329,0.5534486,0,0.2094834,0,0,0.07144318,1.1708072,0,0.61454797,1.0679891,1.5974516,1.732008,0
955,2.524213,11.717359,0,0,0,0,0.20654944,0,0,0.3859718,0,0,0.7739196,0,0,0,0,0,1.7321938,0,5.5682735,4.1392326,0,1.0031708,1.5891814,0.69514364,0.08450566,0,0,0,0.43173736,0
956,3.5498037,0,1.4546766,0,0,2.229765,1.3653729,0,1.2535677,1.2523205,0,0.06286003,2.7021377,0,1.7416582,0,0,0,1.0438604,0,0,0,2.7903318,0,1.0673491,3.3180034,2.749188,1.5758412,1.9783311,0,0.6497324,0.5508846
957,1.4913228,3.1796432,3.02502,0,0,0,1.2190391,0,0.42717037,0.67500806,2.2056553,0,1.4358928,1.7020835,0,1.5671285,10.999172,1.0955993,0,0,0,0,0,0.47536212,0.41202363,1.6926985,0,0,1.5824178,0,0,0
958,0,0,0,0,0,4.8627763,1.2691242,0.23799956,1.5087165,0,0,0.66036063,1.324016,1.1429508,0.031359624,0,0,0.08886122,0.20820725,0,0,1.0991969,2.2254913,0.5149453,0,0,0,0,0,0,0,0
959,0.1073911,0,0.50282776,0.6089612,0.49830288,0,0,0,2.1708813,0.9266596,0,0,0,0,0.6347762,0.81860733,0,0,1.3240728,0,0.9339476,0.41143203,0,0,0.34212792,0,0.97269166,0.57141143,0,0,0.86094654,0.7816477
960,0.051913984,0,0,0.31734815,0,0.3196791,1.5564148,0,0,1.1790015,0,0,0,0,0.40404284,0,0,0,0,1.5898453,0,2.9192197,0,0,0,0.1339518,0,1.1019431,2.7839544,0.32949302,0.68059665,0
961,0,0,0,0.9733659,3.153972,0.5844674,0.9124437,0,0,0.012050903,0,1.1786118,0,0,0.42036098,0,0,1.0797006,0,2.0785053,0,0,0,0,0,0,0,0,0,0.22815213,0,0
962,0,0,0,0,1.4026762,2.9315245,0,2.1853905,0,0,0,0.59829223,0,0.94326305,0,1.977876,2.701657,0.76862276,1.4646039,0,3.2743928,0,2.2539737,0,0,0,0,0,0.81320566,0,0,0
963,0.5488592,0,0,0,0,0,0,1.0029553,1.5425097,0,0.6732949,2.2725608,0,5.9021792,0.5364395,0.2796878,0,0,1.9520746,0,0.78707546,0,2.6205144,0,0,0.48031136,0,1.8392243,0,0,0,1.5727862
964,0.22858109,14.268716,0,0,0.019769678,1.5037718,0.004895345,0,0.21552336,0.916913,0,1.9173161,2.0326493,0,1.2058064,3.7145443,0,0.5941165,0,0,0,0.6219795,0,0.24697037,0.49512762,2.9569273,0,0,0,0.025327723,0,0
965,0,1.7357465,0,0,3.0783224,1.9178393,0,0,0.336867,0,0,0.25748214,1.9109825,0,0,3.1314678,0,0,0,0.29540092,0.43298647,1.1434163,0,0.14897792,0,0,0,0,0,0,0,1.264891
966,0,0.2121234,0.7554864,1.9293369,0,0.5609619,0,0.75680155,0,0,0,0,0,0,0,2.187264,0,0,0,1.1691846,1.880149,0.88082933,1.7293488,0,0,2.7160401,0,0,0,0,0,0.10013465
967,0,6.5526466,0,0,0.23894459,0,1.4344313,0,0.7694775,0,0,0,1.4186127,0.40641624,0.4194275,0,0.97907853,0,0,0.18720716,1.6184961,1.1637461,0,0,0.12024318,3.1325986,1.2952627,0,2.0170171,0.49622735,0,0
968,0,3.393223,0,0,0,0,0,1.2728344,0,0,0.09072762,0.9022295,0,1.0231801,0.61841536,1.1069632,0,0,0.6240993,2.1656551,2.4947743,1.7974023,0,2.7706513,0,0,0.49324173,0.30530247,0,0,0,0
969,0,10.299124,1.1254961,0.17394614,3.0918274,1.2945546,0,0,0,0,0,0,1.4140694,0,0,0,1.5556906,0,0.68166155,1.3698274,0,0,1.2742057,0,0,0,0.68123966,0.14799418,1.1715752,0,0,0
970,0,0,1.7263002,0,0,1.6517488,0.38939622,0,0,0.33129153,5.31095,0,0,0,0.105715804,0.320291,0,0,0,0,0,1.8190129,2.752534,0.9887275,0,0,0,0,0,0,1.2701716,2.1351042
971,0,0,0,0.07801471,0,0,0.61854833,0,0,0,0,0,0,2.226225,0,0,2.1093757,0,0,0,0.3546568,0.08138947,0,0,0.019231949,0,0,2.2140498,0,0,0.20320804,0
972,0,0,2.1245277,1.6833421,0,4.088411,0.3158748,0,0,0,0,0,0,1.8792379,0,0,0,0.42478666,0,0,3.4435086,0,0.1254336,0,1.3393474,0,0,0,3.1140726,0.3889744,0,0
973,0.23824298,0,0.55610806,0,0,0,0,0.5709536,0,0,0,0.67734873,2.5905483,0.33886626,2.8545837,1.4690332,0,0.5886834,0.18217485,0,0,2.35286,0.8280722,1.6650128,0,0,0,3.1719387,0,0.03609301,0,0
974,0,0,0,0,0,0,0.17663503,0,0.9256013,0,4.777656,0,1.3262897,1.9289176,0,0,1.5244845,1.3434149,1.6810428,0.5165478,0,0,0,0,0,2.4212136,0,0.55904084,0,0,0,0
975,2.7792242,0,0,0,0.8055532,1.9309293,0.10070202,0,0,0,0,0.25776294,0,0,0,0,0.16580507,0.21511424,0,1.5893002,0,1.4223304,1.9591361,1.2387398,0,0,1.1858238,0,2.2646728,0.84885395,1.7481068,0
976,0,0,0,0,1.4918958,0,0,0.06770327,0,1.3813461,0,0,0,0,0,0,2.2434022,0,0,0,0,0.3256934,0.32394812,0,0,0,0,0,0,0,0.61901027,0
977,0,0,0,0,0.6897431,0,0,0.3872691,0,0.3060553,0,0,0.23145089,0.3570234,0,0,0,0.5797603,0,0,4.594247,1.475504,0,1.1333599,0.5323017,0,0,1.0084943,0,0,0.24413982,1.2223321
978,0,4.966444,0.038506463,0,0,0,0,0.05242564,0.6508162,0,0,0,0,0,0.40258288,0.53495616,0,0.6076797,0,0.076774724,0,0,0.2326072,0,0.4698918,3.3057177,0,0,0,0,0.7454144,2.0447807
979,0.97296077,0,0,1.7313191,0.14880584,0.70634115,0,0,0,0,0,1.7074703,0,0,0,0,0,0.17307366,0,0,0,0,0,0,1.4033582,3.978566,1.9978547,0,0,0.14056265,0,0
980,0,3.2737038,0,0.2986973,0,0,0,0,0,0.37273347,2.0388873,0,0,0.16141316,0.14411826,1.4643646,0,0,0,0,0,0,0,0,0,0,0,4.314529,0,0,0,2.912076
981,0,0,0,0,0,0,0,0,1.4102206,0,1.2634326,1.4348545,0,0,0,0,3.4386775,1.079469,0.57334876,0,0,0,1.156155,0,1.6208084,0,0,0,0,0,0,0
982,1.9242299,0,0,2.8648987,0,0,0,0,0.40510726,0,0,0.525394,0,0,0,0,1.9240756,1.925959,0,0.9452032,0,0,0,0,0,1.4802119,2.0265183,0,0.29239312,0.51049864,0,0.98800933
983,2.45481,1.9126879,0,0,0,0,1.6305546,0.1552743,0,0,0,0,1.2415122,0,0,0,2.934211,0.4933096,2.0437949,0,0,0,0.5540093,0.4902581,0.33448336,1.5968974,2.256021,0,3.1255388,0.60553616,0,0
984,0.7048271,0,0,0,0,0,0,1.7280374,1.0123229,1.2752407,0,0,2.6013923,0.6519736,0,0,0.5829707,0,0,0.6416481,1.8684418,0,0,0,0,0,0,1.5769874,0,0,0,0
985,0,0,0,0,0.20474143,0,0,0,1.0795869,0,2.7443297,0,0,3.736079,0,0.28060204,0.09085498,0.7655855,0,0.047409356,0,0,0,0,0,0,1.1468318,3.0038376,0.5297345,0,0,0
986,0,0,0,0,0,0,0,0,0,0.69536185,0,0,0,0,0,0,0,0,0.8317504,0.01183061,0,0.42595223,0,0,0.8785826,2.404629,0,0,0,0,0,0
987,3.078695,9.180093,3.1021721,0,0,0.8554813,0,0,1.0658526,0,0,0.8077842,0.87520564,0.9785655,1.0255966,0.40156624,6.7349124,0.26131552,0,1.7029521,1.2078502,1.1783606,2.7375848,0.9460334,0,0,0,4.4180245,0,0,0,0.59686023
988,0.5596433,0,0,0.8342633,0.45096064,2.7868319,0,1.0101439,0,1.0692455,0,0,0,2.2990959,0,1.4055972,0,0.5288305,0,0,7.6728187,0,0.25626758,0,0,0,0,0,0.036076427,0,0,0
989,3.0136461,0,1.2074435,0,0.67987996,0,1.4305054,0,0.74771994,0,1.2665037,0,0,0,0,0,0,0,0.11234258,0,0.002774096,1.0776935,0,0,0,0,0.20321444,0,0,0,1.2131706,0
990,0,0,0,0.6575631,0,0,0,2.394608,0,0,3.7007105,1.2160103,0,0.04115162,0,0.8896509,0.47852772,0,0,0,0,0,0.83165586,0,0,0,1.6066022,0,0,2.1502314,0,0
991,0,0,0.88197327,0,0,0,0,0,0,0,0,0,0,0,4.1206746,0,0,0,0,0.23008697,1.3444108,0,1.9818416,0,0.8859211,0,0,0,0,0,0,0
992,1.6913861,4.7255273,0,0,1.3393708,0.038713448,0.16892937,0,1.6017721,0.9589078,0,1.6187398,3.2175064,0,0,0,7.5306697,1.9859378,0.40959534,1.1895695,1.056838,0,0.1217229,1.5955331,1.0049239,0,0,2.2632027,0,0.440276,0.39449874,0.72882956
993,0,0,1.6842308,0.91208255,0.8137164,0.7858152,0,0,0,1.4536991,0,0,1.3091514,0,0,1.1981221,5.943099,1.9354208,0,0,0,0,0,0,0.95319873,2.73084,2.0266478,0,0,0.48449624,2.7463288,0
994,0,0,0,0.51081073,0.28128317,0.39678848,0.8703585,0,0,0,0,0.72807115,0,1.0035821,0,0,0,0,1.6467247,0.7734658,1.1710145,0,0,0,0,0,0,1.7417142,0,0,0.05507559,0
995,0.08116588,1.1363949,1.1706347,0,0.07105564,0,0,0,1.2378869,0,0.86086303,0,0,0,0.4070633,0.50218916,3.449715,0,0,0,0,0,1.8295012,0,0,0,0,0,1.1695575,0,0,0
996,0,0,0,1.9671085,0,0,0.04993544,0,1.2811928,0,3.437883,0.29724902,0,0.51856196,0,0,0,0,0.07101628,0,0,1.3908908,0,0,0.3968667,0,0,0,0,0,0,0
997,2.195707,3.4321287,0,0.609733,0,0,0,1.6809081,1.0816191,0,0,0,2.299032,0,0,1.3927741,0.7079564,0.69319767,0,1.9568107,0,0,0,0,0.10526372,4.1858487,0.04528464,1.1775426,0.9547992,0,0,0
998,0.6890865,0,1.2450695,0,0,3.917463,0,0,0,0,0,0.32107624,2.1750014,0,1.3279457,0,0,0.19065551,0,0.7389411,0.84137774,0.6606581,0,4.1112156,0,0,0,1.820706,0.04553163,0,0,0.50252634
999,0,0,0.40954718,0,1.4490789,0.7116963,0,0,1.3711728,0,0,1.929923,0,0,0.92106074,0,0,1.7348342,0,0.12650135,0.1251352,2.2289069,0,0.89572245,0,1.3719105,3.008836,0.7222887,0,0,1.3864137,1.1694669
1000,0,0,0,0,0.19603825,0.47114122,0,1.5829536,1.8638409,1.5275669,0.33822426,0,0,3.3065753,0,1.391528,0,0,0.8059517,0,0,2.0138462,0.9836732,0,0,0,0,0.5507193,0,0.09214052,0,0.35614532
1001,0,0,0,0,0,0,0.8015202,1.375566,0.6925334,0,1.1118609,0,0,4.375637,0,1.4781096,0,0,0.43093553,0,0.98040557,0,0,0.18462427,0,0.8435662,3.3344295,0,0,0,0.059283625,0
1002,0,5.3994737,0,0.930995,0.6399898,0,1.1069698,1.0374665,0,1.3022144,0,1.868682,3.1761882,1.1560835,0,0.5323089,0,1.8401723,0.9579907,0,4.4974904,0,0,0,0,0,0,0,1.2721908,0.53296477,0.6125541,0.70701736
1003,0,0,1.6382053,0,0.33914715,0.27777308,1.2962649,0,0,0.7011649,0,0.2550346,0,0,0.52796894,0,3.1765718,0,0.37186843,1.1509433,0,0,0,0,0,0,0,0.15224676,1.6248046,0,2.761948,1.5099107
1004,0,0,3.7440264,0,0.21954535,1.5251694,0,0,0,0,0,0.3449902,3.3995442,0.032695442,1.4186001,0,0,0,1.5496457,0.16589095,0.5589952,0,0,0,0,0,0,0,0,0.09616784,0,0
1005,1.1678724,6.8076057,0,0.88214093,0,0,1.3606722,0,0,0,0.49282312,0,3.4950187,0.79817575,0,0,0,1.665294,0.7517002,0,0,0,0,0,0,0,0,0,0,0.6200768,0,0
1006,0,0,0,0.11741768,0,0,0.6697546,0,0.29044735,0.39131564,1.0508087,0,0,0,0,0,3.2104921,2.5998855,0.62256515,1.2905455,0,0,0,0,1.952855,1.5949693,3.607157,0,0.02325077,0,0,0
1007,2.1149428,2.412632,1.1987399,1.301599,0,0,0,0.55221486,0,0,1.3442526,1.7293181,0,0,2.7262535,0,5.979943,0.044453196,1.4121805,0,0,0,1.9802202,0,0,2.4164646,1.4175739,0,0,0,0,0
1008,0,0.513006,0,0,2.068078,0.25358596,2.67518,1.899826,0,0,0,0.7849542,0.6421424,0,0,0,0,0.103235886,0,0,0,0,0.9436461,0,0,0,0,0,0,0.39600393,0,0
1009,0,5.193732,0.15467374,0.3727151,0,2.6118693,0,0,1.3597846,0,0.8351909,0,2.68762,0,0,0.14087363,0,0.48831242,0,0,0,0,0,0,0.250667,0.11441189,0,0.08475782,0,0.15988714,0,0
1010,0.44524863,3.2594259,0,0,0.18902977,0,0,0,0,1.5305694,0,0,0,0,0.06877152,0.12060729,2.1248465,0,0.75053436,0.11359229,0,0,1.4007714,0,1.2834344,0,0.1091805,0.22013415,0,1.8209792,0,0
1011,0.5678244,11.135582,0,0,0.4459981,1.6365567,0,0,0.25665626,0,0,1.8844403,0,3.3845584,0,0,0,0,0,0,0.33009705,0,0,0.64053696,0,0,0,1.651347,0,0,0,0
1012,0,0,0.91130966,0,0.1655201,0,0.5617084,0,0,0.27205136,0,0,2.9122338,0,0,0.37809196,1.3722513,0,0,0.914623,2.9025013,0.22755998,0,0.28472075,0,0,0.9843053,5.0941215,0,0,0,0.55641466
1013,0.6692648,0,0,0,0.8411927,0,1.3937411,0,0,0,0,0,2.562843,0,0,0,6.7658663,0.8312552,0,0,3.0081367,0,0,0,0,1.8041786,0,1.4801204,0,0,0,0
1014,0,0,1.2054685,0.21076676,0.29601818,0.9784056,0,0.40620172,0.3470039,0,0,1.5243058,0,0,0,2.6416352,1.7984263,2.075113,0,0,0,0,0,0,0.8975065,0,0,0,2.9483595,1.0038333,0,1.0579156
1015,0.9606206,0,0.4701095,0,0.35448873,0,0.29663113,0,0,0,0.2934597,1.4028828,0,0,1.7761225,0.19105855,4.838761,0,1.6526471,0,0,0,0,1.092736,1.0852005,2.5694985,0,1.8001887,0.031070318,0,0,0.86855453
1016,0.16843292,1.6802088,0,0.33672044,0,0,1.4515127,0,0,0,0.824499,2.0763593,0.98279965,0,0,2.0755675,0,0,0,0.82018507,1.7749616,0,0,0,0,0,0,0,0.025742367,0,0.37868232,0.15609355
1017,0,0,0,0,0,0,0.2504069,0,0,0,0,0,0,0,0,0.23207213,1.4989349,0,0,0,0.012296692,2.2747111,0,0.22996163,0,0,0,0,0.11422379,0,0,0.1449874
1018,0.3792484,2.9196389,0,0,0,0,0,2.1870432,2.579962,1.2258607,0,0,0,0,0.7838199,0,0,0,1.0439026,0,2.7763934,0,2.2941968,0,0,3.6914513,3.3458204,0,1.3593134,0,0.8214927,0
1019,0,7.9493375,0,1.8110541,0,0,0.68308115,0.20895006,0,0.15438393,0,0,0,0,0.55977315,1.3446897,0,0,0,1.4392153,5.4771733,2.3946283,0,0.5053205,0,0,0,0,0,0.82416594,0.47494498,0
1020,0,0,0,0,0,0,0,0,0,0.22210474,0,0.055444326,0,0.660182,0,0.7343736,0,0,0,0,0,0.61840075,0,0,0.13758118,0,0,5.4209976,0,0.40938255,0.44843358,0.2763559
