x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
434,2.168159,0,2.750946,0,1.5941577,0,1.7967114,0.55136067,1.0895278,2.9168189,0,0,5.6714187,0,0.33892047,9.552821,0,3.6338525,1.1617796,0,0.15734056,2.446932,2.8066592,0,0,6.236224,0,0,1.1845104,1.8557408,0.7855131,0,2.291724,0,0.46655932,2.287924,0,0.97890085,0,5.700734,0,3.7875671,4.407675,0,0,0,0.110022716,0,0,0
435,0,0,2.5174234,2.4389067,2.5349283,0,0.6605109,1.2760898,1.7266729,1.103302,1.4182625,0,0,0,0.5427579,6.404782,0,0,4.209835,0,9.272592,0,0,10.534564,0,0,0.92031884,0,0,1.3631768,0,0,0,13.825584,0,0,1.5219752,0,0,0,0,0.6771935,0,0.32189855,0,7.359487,3.1759138,0,0,0
436,0.09229223,0,0,0,1.9117393,0,0,0.3487578,0,0,6.8798633,0,2.4170907,0,6.589909,5.1684265,0,1.4297484,2.6151428,0,0,0,0,0,0,0,0,0,0,1.512412,0,0,0,2.011135,0,0,0,0,3.5658648,0.90912014,1.7084703,0,0,1.6057259,0,0,0,0,0,1.4536327
437,0,0,0,0,0,0,0,0.31164607,1.0008453,1.3846686,1.0172197,7.2309914,2.111153,2.3581076,0,3.8938549,0,7.475511,0,0,0,0,0,7.1204653,0,0,2.5861442,0,0,2.0857928,0,0,8.510832,23.458548,0,0,0,0,0,0,0,3.1930327,13.412941,0,0,0,0,0,0,0
438,2.2048855,0,4.4554787,0,0,0,0,0,0,0,2.0441532,0,0,0,0,3.1680286,0,7.802291,0,0,5.9468064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7430978,8.193472,8.868015,0,0,0,0,8.753101,0,5.551995,0,0,0,2.1143186,0
439,0,0,0,5.9904833,0,0,0,0,0,4.118066,0,0,0,0,10.238788,0.95681614,5.6622133,0,1.4638809,21.789988,0,15.383885,7.326041,0,12.443826,0,0,5.015118,2.7769012,0,0,27.4128,7.4245005,0,4.1472354,6.1630216,4.786893,6.0612926,2.660682,1.407203,3.4122407,0,5.8031635,0,19.441269,0,0,0,0,0
440,0,2.4278896,0,0.94787836,0,0,0,0,0,2.1200836,0,0,0,0,0,0,1.2066066,0,0,8.16938,0,12.071282,3.2177434,0,0,0,0,0,2.9935126,0,0,10.005338,14.738183,0,5.5780993,3.3244243,15.2095995,0,0,0,3.63296,0,0,0,19.540257,0,0,0,3.916015,0
441,0,0,0,0,0,7.034202,0,0,0,0,0,3.064881,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2701845,1.2839943,0,0,0,0,0,0,0,1.3815646,1.2728876,5.0599055,4.278319,0,0,0.9476171,0,0.84953135,0,0,0,0,3.841256,1.9305235,0
442,0,0.7568615,0,1.4524221,0,4.479621,0,0,4.141419,3.538092,0,0,0,0,7.2637157,0,4.8431883,0,0,18.943403,0,13.514097,0.09742813,0,1.172256,0,0,4.3367844,2.8672056,0,0,25.673918,3.0565038,0,0.6678055,0,0,3.3897905,0,0,0.12141262,0,22.387484,0.40923828,3.6575325,0,0,0,5.19694,1.024829
443,0,0,0,1.6890508,0,0,0,0,0,0.99451804,0,0,0,0,0,0,3.362908,0,0,20.870378,6.5368423,7.064487,0,0,0,0,0,6.5203977,3.957884,0,0,4.159973,11.696192,3.0592005,3.9070559,0.086853236,0,0,0.84973824,0,1.6554254,0,3.812169,0.94222736,0.6322565,3.4376967,0,0,0,0
444,0,0.06532696,3.2835357,0,0.30007985,0,1.3019098,0,0,0,0,0,0,0,0,0,0,2.8780575,2.0648859,0,0.7476362,0,0.2676496,0,0,0,4.412578,0,0.5973556,0,0,0,11.109284,18.02431,1.0434732,0,0,0,3.9855628,0.50134647,0,0,0,0,0,0.9534439,0,0,0.22761393,0
445,0,0.4738024,0,0,1.126431,1.9727062,3.4092026,0,1.0371158,0.6327825,0,0,0,0,0,0,0.52226067,0,1.7613151,0,3.347593,2.2122595,1.1170119,0,16.05454,0,0,0,1.7067655,0,0,3.8543115,0,0,1.7038485,0.15321587,0,5.7641463,0,3.9245803,0,4.1241236,0,3.0420728,0,12.523079,3.075494,19.675581,0,2.9177725
446,6.884945,3.223736,0,0,1.9326437,0,0,0,0,0,0,9.673949,4.946962,4.4841256,6.3326435,0,0,3.4950337,1.6207591,0,0,0,0,1.2384248,0,3.6050806,0.38861126,1.3898205,0,3.689217,3.3390944,2.8814056,0,0,1.9568412,0,7.12877,0,0,0,1.123085,0,3.9480832,0,1.6182407,0,0,3.9077048,5.0933256,0
447,2.0382555,5.089906,0,0,0,0,0,0,0.7850158,0,0,4.2284584,0,0.003311605,0,0,0,0,0.46658054,0,6.696216,6.453009,1.2009796,4.5771174,0,12.145038,0,2.3255858,1.9073093,0,1.5017612,0,0,0,0,1.4770869,1.1302817,0,3.2792444,1.5315609,1.5526596,3.4260545,0,2.3029706,0,9.238835,3.2697737,0,0,0.2587151
448,0,0,0.9187392,0,0.77154523,1.547684,0.10377791,0.8550222,0,0,8.726157,1.7142656,1.6015338,0,1.7412248,0,0,2.992263,0,0,0,0,0,0,17.966038,0,1.675481,0.9495891,1.5320741,0,0,0,8.111975,0,0,0,0,0,0.5343746,0,1.34629,1.8524818,0.061887342,0,0,0,0.35351738,0,0.17621493,0
449,0,1.2697119,3.3809304,0,0,0,0,0.038256105,0,0.24141754,0,0,2.2311754,0,0,11.230992,0,0,0.11771359,0,0,0,1.6819814,11.684871,0,0,2.7279747,4.151194,0.23225732,0,1.6778241,0,0,0,0,0,3.376265,0,0,1.4814254,0,0,0,2.4719543,0,2.7216322,0,0,0,0
450,1.8345175,0,1.251825,0,1.8661737,13.162901,0,0.08227149,0,0,5.3553576,3.0489943,2.209746,3.890837,10.051376,0,0,1.5949385,0.064024135,0,0,0,0,3.7104454,0.7322147,0,6.944328,1.6255553,0,0,0,0,0,0,0,0.39945954,0,0,1.729629,0,0,2.6298182,0,1.3555769,0,13.277087,0,0,0,0
451,0,0,0,0,0,13.325137,1.1485945,0,0,0,0,2.569672,3.1915622,5.016719,0,0,0,2.2793086,3.8744555,0,6.8847356,0,0,0,1.3083084,4.972048,0,0,0,0,0,0,0,0.098320656,0,0,0,0.9521786,0,0,0,0.41253105,0,1.5851941,0,0,6.1915464,14.227088,0,3.6344519
452,0,0,2.2630503,4.4106812,0,13.328845,0,1.8072107,0,0,0,9.482236,1.6345253,0,0,0,0,0,0,0,0,0,0,11.960686,0,0,0,0,0,2.0456965,1.4980556,0,0,25.45714,0,1.5547599,0,0,4.252386,1.418687,0,1.1993719,0,0,0,0.43338147,0,0,0,0
453,2.4306633,0,1.518455,0,0.10696803,0,0.67848474,0,0,0,0,0,1.5658005,0,0,0.30045733,0,6.015735,1.11275,0,0,0,0,0,0,0,4.61162,0,0,4.3550935,4.6234746,0,0,0.3733786,0,0,0,0,0,1.898724,1.385149,0.43028504,0,0.95848286,0,0,0,2.091609,0,0
454,0.5002996,3.2098632,0,0,0,0,4.611758,0,0,0,4.5574713,5.4427814,3.4036636,2.2983646,0,1.3641114,0,0,0,0,0,0,0,0,0,1.2949288,0,0,0,0,0,0,5.311257,5.8794084,0.1701085,0,0,0,0,0,0.8176176,0,0,0,0,0,1.3437895,0,0,1.6771003
455,0.82549083,0,0,0,4.894242,0.7925261,3.002349,1.0068821,0,0,1.761792,1.9241713,4.342713,3.3316724,0,9.396275,0,3.247368,3.4146256,0,0,0,2.7025175,4.1237025,0,0.8417579,0,1.0214373,0,0,0.6470164,0,0,0,0,0,0,0,0,0,0,4.5210733,0,0,0,0,0,3.968771,0,0
456,0,2.8163943,0,2.1984756,0,0,0,0.61231405,1.7985541,0,0,0,0,0,1.570951,0,6.9461436,0,0,22.927237,0,4.24479,7.119359,0,6.4948854,0,0,4.279991,1.7660028,0,0,26.446552,2.9694874,0,0,0,0,0,0,1.3781705,0,0,0,0,0,6.821735,0,0,0,3.2429254
457,0,4.728001,0,4.2900023,0,0.29297403,0,0,0,0,0,0,0,0,0,0,1.2148507,0,0,14.343434,0,6.9018483,11.550135,0,17.531832,0,0,3.1409552,0.2904754,0,3.8659422,27.174986,33.040398,0,7.9862175,2.322124,11.459192,7.002328,1.5591811,0,1.4065055,0,1.8048227,0,23.899776,0,0,0,1.7623727,0
