x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
525,0,0,0,4.6443086,1.0655113,0,0,0,0,0,6.895398,2.001602,0,0,0,0,2.806576,1.7269368,4.7243905,0,10.052494,0,0,0,3.8545854,0.47151083,1.3495563,0,2.1507137,0.52173996,0,0.29658785,10.368445,0,1.5715839,2.115151,0,1.057903,0,0,0,7.113428,0,0,1.4428005,5.42785,0,0.37337694,0,1.6536139
526,0,0,0,0,0.36825964,4.2246027,0,0.020690892,1.692335,2.2996602,9.334563,1.2000643,0,1.8693743,7.301666,4.690448,4.2031364,3.0734076,0,11.087683,0,0.8244114,12.088043,0,0.5039886,0,0,2.650759,0.81735224,0,7.8326993,0,7.3005104,0,0.68353534,17.11916,0,0,0,7.612058,14.239086,0,6.991819,13.281594,9.628156,0,0,0,0,1.9581437
527,3.6481407,0,0,0,0,0,0,0,0,0,0,2.3865433,0.24475145,10.160489,0.74518716,0,0,0,0,10.754841,17.013424,0,14.547931,0.5470687,0,0,1.8864715,0.66405606,0,0,0,0,6.900687,0,0,0.6269915,0,0,0,3.9279926,0,14.441092,0,4.4852386,0.5743027,0,0,0,0,0
528,0,14.9761,0,0,0,5.354445,0,0.959433,0,11.3975315,0,0,0,0,0,0,0,1.0025914,5.6076713,0,15.818926,0,7.3510733,0.35291094,0,0,0,2.4955533,1.137766,0,1.189257,0,0,0,0,0,0,0,0,5.5416994,4.359044,0,0,0,16.887457,0,0,0,0,0
529,0,0,4.1742415,7.8650303,4.642386,0,14.465418,0,0,0,0,0,0,0,0,0,0,0,0,27.691776,7.542033,0,17.195984,0,0,0,0,0,2.5447142,0,0,0,0,0,0,0,9.808763,3.6230664,0,0,0,0,0,0,0,0,0,0,0,1.5084612
530,0.11054566,0,8.95112,0,12.666918,0,0.8294509,0,0,0,0,0,3.3623698,0,0,0,0,0,0,10.340286,0,0,6.0068583,0,0,0,0,6.1744447,0,0,1.1809311,0,8.642855,0,6.237992,11.998245,0,0,0,0.16065052,0,0,0,0,0,0,5.414053,0,0,0
531,6.4724817,0,2.0526893,0,0,2.678218,0,0.07985128,2.094123,0,0,6.324466,0,15.182107,5.0033126,0,0.84761614,1.9343898,3.2055366,0,3.8665872,3.9373376,0,1.6965915,2.8001602,0,17.40027,0,0,2.6358979,0.82890886,3.228855,0.45316258,4.5396385,0.1842818,0,8.014868,0.9586357,4.8466096,0,0,0,0,0,0,0,0,0,0,0
532,0,0,1.8353505,5.43141,0.40743113,0,0,0.20551962,4.4223094,0,6.1536846,0,0,2.4005005,3.4953675,0,9.687511,0,5.4691195,0,0,0,0,0.8561783,4.4866414,4.127402,0,0,1.1191562,0,0,0,0,5.1831517,2.875432,0,3.4824383,0,3.9178238,0,0,0,0.10600499,0,0,2.1803424,7.0464435,0,0,0
533,0.3104192,0,4.939925,0.49494746,0,3.3325756,0,0,0,0,1.9078901,0,0,11.913662,0,7.810453,0,2.6097167,7.9646955,0,0,8.580434,0,0,3.6961348,0.84806424,0.11110875,0,0.43882814,6.954181,0,1.6098531,1.8078419,0,0,0,2.2029889,1.4977994,1.2663603,0,0.49269,0,0,0,0,2.6189265,0,6.720609,0,0
534,0,2.3393435,0.2614351,0,0,6.593228,0,0,2.5486338,0.5693059,0,0,0,0,0,2.4494255,0,0,0.34167278,0,0,2.6362772,0,0,1.1718773,1.0914049,6.305543,2.0177085,0.15568797,1.5510029,0,0,3.8783693,3.293752,0,17.92847,0,0.5266123,0,2.1372604,0,4.851712,10.457539,11.15932,3.3823414,1.7731266,0,0,0,1.0017989
535,0.001791054,0,2.569437,0,0,0,0,0,0,0,0,0.63037205,0,0,0,0,0,0,5.1462355,0,0,19.106194,0,0,2.557758,1.2643123,0,0,0,0,3.561124,0.35654697,0,0,4.7659893,4.992333,0,2.0243473,0,0.6457973,0,0,0,0,0,3.831648,1.4628483,0.30570275,3.351627,2.491377
536,0.8699723,0,0,0,0.7967487,0,0,0,0,0.08609624,19.022005,1.7188752,0.5471007,6.1097493,5.9371676,3.7717357,3.0431223,1.5832573,0.6109037,0.37411526,3.8463902,11.52012,0,0,1.4844036,0,7.0208855,0,0,1.3005779,0,0,0,1.8547622,1.9763724,0,2.7175143,0,1.5544827,0,1.7574685,4.098114,0,0,0,0.8547615,0,7.1065316,0,0
537,0,0,1.0145417,0,0,0.33942997,0.14068851,0,0,0.35922223,0,0,0.07249496,0,3.2068384,0,0.34261212,3.7000675,0,0,0.91554177,0,0,3.772579,3.2429063,4.456101,0,0,0.2940326,3.2263923,0,3.467719,4.3015003,0.97961515,0,6.2579575,0,4.961959,0.12788616,0,0,7.180204,0,4.9903283,0,2.1379602,0,0,2.569565,2.7020433
538,0,0,0.63217103,6.1908345,0,7.4716873,0,0.80085063,0,0,0,0,0,0,0,0,0,2.1354475,4.493737,0,0,24.447292,0,0,5.3790226,6.1952643,0,0,1.8957156,0,0,3.114464,0,4.1483264,0,0,7.2458396,4.9347467,2.4651845,0.5420904,0,0,0,0,0,0,9.272284,0,6.8947763,0
539,6.46851,0,4.42881,3.5248363,6.45371,1.3118831,0,0,0,0,15.301106,0,1.3248794,2.3481803,0,0,0,1.8118498,0.7672046,0,0,2.3973007,0,2.1554778,0,1.7837989,1.5817271,0,0,3.5342603,0,0,0,0,0,0,0.89111775,2.9636333,5.2633786,0,0,0,0,0,0,0,0,0,0,0
540,2.022089,0,0.13319631,7.3260446,0,0,0,0.29116675,3.713281,0,15.058687,0,0,7.3780684,0.3068575,5.9902854,2.278576,6.2184763,4.7298822,0,0,23.524689,0,2.9825485,4.186913,2.4395685,0,0,0,5.7481365,0,0,0,5.4744673,0,0,6.60341,1.8169568,1.4379219,0,0,0,0,0,0,4.907238,0.9785354,1.5403098,3.4401963,0
541,0.15245374,0,4.203333,0,0,0.57611674,0,0,2.2343636,0.068329446,0,1.0466042,0,14.548061,0,0.39688182,0,6.091999,2.7757852,0,0,16.737309,0,0,2.1970055,3.906015,3.8273656,0,0,0,0,2.1727924,0,0,0,2.8529167,6.686977,1.262789,5.608032,0,0,0,0,1.8085119,0,0,3.0139034,0.2718886,18.972305,0
542,0,0,0,4.062577,0,7.4227223,0,1.0420232,3.7842836,0.75334805,0,0,0,1.4232459,0,2.5384955,0,0.7227234,0.51995325,0,0,4.269431,0,0,1.8121918,3.5164928,0,0,0,2.2167401,0,4.881767,0,0,0,0,0.54443294,3.4352508,0,0,0,7.2165318,0,0,0,0,17.825178,4.2832007,1.1238817,0
543,1.0668209,1.0755955,0,0.005304104,4.1980624,0.34106734,0,0.9131677,2.5881066,4.9000206,0,0,0,3.4952698,0.16847956,3.4709766,4.503959,0,12.232435,0,0,0,0,0,9.078449,2.8133137,5.7733293,0,0,2.6384995,0,0,0,2.8859234,0,0,3.825303,2.9759457,4.0411487,0,0,0,0,3.1233814,0,2.3871686,0,0,3.8818486,0
544,0,0,0.75434846,0.44132036,0,0,0,0,0.01508969,0,0.87029827,0,0,8.796945,0,0,0,0,0,0,0,4.023132,0,0,1.3484154,1.8750343,0,0,0,0,0,4.4686456,0,0,0,0,3.918316,0,2.918441,0,0,0,0,0,0,0,5.4030495,0,0,0
545,0,4.6217813,0,0,5.081908,0,0.036765885,0,0,0,0,0,0,0,0,9.062,0,0,0,0,0,0.38112795,0,0,0,0,0,0,0,0,3.111503,0,0,0,2.079011,10.092337,0,0,0,1.9533716,6.2044992,7.969861,6.20151,4.6260943,27.772257,0,0,0,0,3.6226294
546,0,11.909797,0,0,0.000785156,0,0,0,1.3528172,8.861697,0,0,0,0,0.8966017,0,0,0,0,20.305984,19.719114,0,22.298615,1.4510928,0,0,0,1.9009612,0.006372863,0,2.3959095,0,0,0,0,0,0,0,0,8.566067,2.891147,0,0,0,2.019688,0,0,0,0,0
547,0,0,0,5.147711,0,0,11.198996,0,0,0,0,0,0,0,0,0,0,0,0,15.4851675,0,0,4.5831833,0,0,0.4061489,0,0,0,0,0,0,4.591188,0,1.7845777,0,1.8160928,2.9884408,0,0,0,0,1.2130663,2.1957521,2.3567662,0.07897218,0,0,0,9.423937
548,0,9.879035,0,0,3.5430646,0,15.3233595,0,0,11.463929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37161732,2.0953386,0,0,0,0,0,0,0,0,0,0,9.464653,6.4021916,0.67442375,0,0,5.643989,0,0,0,0,0
549,0,7.156874,0,0,0,0,0.121109106,0,0,0,0,0,0,0,0,0,0,0,0,14.550047,0,0,16.308214,0,0,0,0,4.524981,1.943868,0,4.306136,0,2.6747715,0,0,0,0.10804599,0,0,0,6.5833263,0,0.92416775,0,11.147952,0,0,0,0,0
550,3.8178601,0,0.2973922,0,0,4.8376184,0,5.357638,0.5786209,0,0,2.0371902,4.9189587,0,0,11.462003,0,0,0,0,0,6.6477757,0,0,3.7417147,5.51893,0,0,0,0.6304174,0,0,0,0,0,0,3.8207617,0,0,0,6.0900354,8.85212,5.2994885,2.8758185,0,0,0,0,0,11.235976
551,0,0,0,0,1.208126,0,0,0,0,0,17.08934,4.3328977,0.8164807,15.242348,4.799204,0,0,0,2.2136233,0,13.443877,0,8.955176,0.28695035,0,0,14.266666,0,0,2.011913,0,0,3.9222643,10.102576,4.405931,20.415077,0,0.48558167,0,0,0,0,0,9.004514,0.3149667,2.078826,0,3.5474067,0.93871975,4.569036
552,2.397219,0,0,0.65855014,0,0,1.1355021,0,0.5286318,0,9.35853,3.801624,3.356378,0,1.7629865,0,0,4.4490848,0.6432428,5.99969,11.656401,0,0,2.6163554,0,2.1388478,10.146469,3.7694101,6.690293,0,2.464489,0,9.895092,0,3.215223,3.198533,0,0.22218256,0,0,0,11.724476,0,13.41398,0,8.693815,0,0.004400274,1.1322625,4.7827244
553,1.0329201,0,2.141919,0.34470838,2.2592237,0,0,2.5610142,0.93646634,0,2.7768705,2.462291,3.0128655,4.721928,5.2997456,3.0443761,12.566833,2.1804278,0.41708642,0,10.845893,0.5275198,0.7488208,0,3.119895,2.0677962,3.723354,2.1143386,0,2.2349257,0,4.6930046,0,6.678745,0,4.9259067,1.4459935,0,2.858243,0,1.7115787,3.7332091,0,0,2.435346,1.1473893,0,2.5820577,8.623497,4.6512446
554,3.5818248,0.060863327,0,0.29215226,0,0,0,0.55074394,1.5440602,1.3229327,14.329706,2.2575471,0.43196142,7.9711905,3.7379985,4.120567,2.7177951,3.3803241,2.4356885,4.0830736,0,0,5.9384565,0,0.6288647,0,0,0,3.658277,0,1.9434248,0,10.213834,0,1.3720365,0,1.0241355,0.41462556,0.9003027,0.5692499,4.7392797,0,0.8682772,0,2.4637015,3.9168317,0.80305326,1.7592468,1.6269972,2.5266788
555,1.8877082,0,0,0.17216486,0,0,0,0,0,0,19.09265,6.375174,0,1.621988,0.24124542,0,2.5853314,2.7951396,0.35042697,0,8.916893,1.3243855,0,2.6682327,5.3427863,0.25004697,0,0.9827148,4.8728876,3.5320568,1.0008509,3.0396662,15.355918,2.1793196,0.8614054,16.804186,0.5611429,0,2.402059,1.9363406,1.5075094,0,1.0686944,7.806961,0,2.131634,0,2.2986999,0.03456428,1.1800917
556,0,0,1.195084,2.51907,0,0,4.496076,0,2.0462053,0,17.230328,0,0.5371045,6.9495645,5.3915095,2.706138,4.9066772,0.77508414,1.6486295,0,5.8688574,0,12.790955,0.91907835,1.1284035,4.5689864,9.303971,1.7921656,0,0,3.4038455,0.3706078,0,5.9593854,3.936198,0,0.076234035,4.5236597,0,0.6873728,0,0,1.032495,4.5013704,0,1.2958006,0,3.7404408,0,4.742049
557,0,0,0,0,0,3.9114776,0,2.1813653,0,0,3.8790705,5.233765,0,21.576927,11.24325,0.8956815,0,0.23474564,4.290673,0.5781499,0.23158298,23.635092,0,1.244672,0,0,5.0014,0,0,0,0.99076086,0,0,3.1551023,1.5769631,6.433929,1.6171771,0,1.4764476,0,1.0681012,0,3.9814591,0.9517257,10.554589,0,0,2.6730585,5.3087363,2.515499
558,0,0,0.91908145,0,4.648549,2.2690806,0,0,0,0,6.547577,1.7192992,1.5060579,0,0,0,1.4039097,5.161514,1.3506917,12.05936,6.8732166,0,11.641581,0,0,0,0,0.27269217,0,0.5976544,0,0,0,0,1.169951,0,0,0,0,0,0,0,0,10.241282,0,0.6321578,0,0,0,2.6161616
559,0,0,4.6181993,0,0,0.4123089,0,0,0,0,5.6007996,1.1419667,0,11.143027,0,0,0,0,3.2547526,4.0548344,0,0,0.5560205,0.010594457,5.4443216,3.128605,0,0,0,4.436212,0.040195767,0,0,5.9612103,0,0,0,0,0,0,0,0,0,0,0,1.166219,0,0.4767381,0,3.6123645
560,0,0,7.324744,0,4.232525,0,16.225832,0,0,0,0,0.008079848,0,0,0,0,0,0,0,0,0,0,17.314041,0,3.4730287,0,6.6491113,0.9210043,0.5566909,0,0,1.1858753,0,0.09023895,0,0,0,0,0,0.39205495,9.717015,0,0,0,0,0,19.034384,0,0,8.379638
561,0.8065771,1.2650732,0,0,0,5.9611225,0,0,0,1.936471,0,0,0,0,0,0,0,0.120775975,3.924286,0,0,18.037008,0,2.8130376,0,2.6694849,0,0,0,0,0,0.34269765,0,0,0,0,0,0,0,1.9687881,5.6568995,0,9.8177805,0,26.68029,0,0,0,0.04042237,4.834855
562,0,10.291969,0,0,3.3311162,0,0,0,0,6.4660788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6289763,0,0,0.28357816,4.7794175,0,0,13.635415,0,11.90628,0,3.4299414,19.90249,0,0,0,0,7.956218,0.37021163,0,0,5.5896454,0,0,0,0,0
563,0,5.9539165,0,0.08466314,6.0985484,1.7323998,0,4.122175,2.5815818,0.08310178,0,0,0,0,0,6.6235557,3.334631,0,0,0,0,0,0,0,0,0,6.5908265,3.643396,2.8497725,0,0,0,0,0,0,12.924914,2.0650854,0,0,0,12.680943,0,1.8518922,8.106671,18.319628,0,0,0,0,0
564,1.0452033,1.4749041,0,0,0.4041509,0,9.217913,0,0,0,0,0,2.4869533,0,0,0,0,0,0,15.824795,4.2029147,0,10.528993,0,0,0,0,0.30203015,0,0,6.65416,0,9.930833,0,1.9757613,8.079057,0,0,0.36832285,0.119214386,1.0776508,15.8154335,7.694278,13.255468,0,2.2287943,0,0.28858683,0,8.820357
565,0.601697,0,0,0,16.290123,0,0.08220655,1.2593505,0,0,10.33068,1.5713744,1.0018903,0,0.66842073,0,2.0077665,2.3142734,0,0,14.106716,0,15.459072,0.5657939,0,0,12.373588,0,1.623128,0.615131,0,2.1849582,0,6.71643,5.3199205,0,0,1.6224808,4.437822,0,0,13.241209,0,4.646921,0,3.167197,0,2.6637194,3.7983856,0.9851285
566,3.2141888,0.3537225,3.1077375,2.303583,0,0,0,0.3651743,1.4632211,2.659405,12.689097,4.9332037,0,16.911749,5.225967,0.47344774,1.1546981,2.5977442,1.322461,9.323447,0,2.7098777,8.107533,1.4263151,2.5479977,0,0,2.5181596,0,3.6482673,2.5579326,0,3.7715867,0,0,0,5.710776,1.7887336,0.13561878,0.56597555,0,0.14050442,0,0,0,0,2.4179251,6.8123393,0,2.2964792
567,0.31898606,0,0,0,0,0,0,0,0.7807625,0,7.2370768,0.11823913,4.6949353,0,1.941054,0.49661872,0,0.43602225,1.1954706,0,11.138757,1.8876904,0,0.93920577,0,0,0,0,0,0.6943749,1.0257909,2.4913287,2.9489923,2.7771049,4.721799,2.089543,0,0,0,1.0798664,0,5.81944,4.5738688,0,1.9554726,5.5068626,0.256033,2.1184201,0,2.710277
568,0,0.028246263,1.7508199,0,9.871084,0,0,2.9716299,0,0,0,5.522614,1.9500622,0,2.59476,0,1.0308412,2.7763896,0,0.28172806,5.028796,0.31922674,8.218849,2.5787635,0,0,0,1.6200515,0.31765866,2.3933306,0,0,15.699825,1.82912,0,18.93224,0,3.2562983,0,0.064620584,0,0,1.6223464,13.398664,1.4474511,2.0366201,5.4498777,0.16849136,10.77717,2.9029553
569,0,0,0.0641158,0,0,0,0,0,0,0.5430575,9.910158,4.154783,0,8.120553,1.369871,1.1667964,0,0.55827534,1.2640065,6.487462,13.027608,0,0,0.12062487,0,0.9987875,22.007498,3.288226,0,0.6307134,2.5200188,2.562712,5.389712,1.4105152,2.1812606,3.8404434,0.6183613,0,4.3848367,0,0,7.167822,0.92361593,10.941368,0,0.34561598,1.5674127,0.6652614,7.8226905,5.799471
570,0.36303183,0,0,0,9.750085,0,0,0,0,0.10717481,15.555963,3.894306,1.9005054,0.43163753,0.70522815,0,0,4.864825,0,1.4431591,4.533951,0,0,0,4.9254136,1.7908688,4.0842066,2.1784737,0,0.10271031,0.76819545,0.5711711,0.20076972,6.856451,1.5993062,3.0158,0,0,0,0,0,4.2731643,0,0,5.508453,0,0,0,0,3.4331758
571,0,0,0,0,10.224918,0,1.3755727,0,0,0,5.8790946,0,0,0,3.1869256,0,0.9709963,0,0,4.9331403,1.4667774,0,0,0,0,0,0,0.3106507,0,0,0,1.249768,3.2811415,0,0.9017157,14.583936,0,0,0,0,6.294255,0,2.2248619,5.6674213,9.574558,0,0,0,0,4.537031
572,0,6.9415727,0,0,9.053221,0,0,0,0,0,0,0,1.8630043,0,1.4137655,0,1.6556351,0,0,0,0,24.894344,0,0,0,0,0,0,0,0,0,5.658583,11.161482,4.2515864,4.928411,17.464947,0,0,0,5.419632,8.420259,0,0,0,12.980926,0,0,1.1617996,0,10.445852
573,0.21724735,1.3702557,0,1.9180996,0,0.2805038,3.6479244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.427242,0,0,9.111837,1.2817808,0,0,0,0.64630336,6.8688874,0,0,0,1.3772733,12.552924,0,1.9576358,0,0,0,7.84277,3.5676773,0,0,0.44282344,3.4509819,3.2226968,4.3680882,4.605797
574,0,0,1.1855651,1.9564108,5.135612,1.7912263,0.26482964,0.6108708,1.3977904,0,15.013681,5.174442,4.5236425,0,4.783535,0.12602982,0,0,0.9021249,1.5529301,5.1001287,0,8.13047,0.7663692,0,0,4.076331,0,2.6580057,0,0,0,10.01267,0.80385745,0,12.875516,3.519967,0,1.3753629,0.32656464,0,0.34273562,0.08508495,4.0161586,0,2.7679574,2.9311094,0,0,6.0744653
575,2.0231116,0,2.2165933,0,0,0,0,0,0.5255349,0.021814918,14.33986,4.886145,0,8.366886,1.5025309,0,5.9213476,0,0.7589033,0,14.387946,5.7066603,7.4184537,1.3370774,0,7.0569983,0,1.8648224,0,2.5633569,0.6022036,0.2062617,0,5.411099,5.0676556,0,0.35712403,0,2.709345,0.36317715,4.787339,10.738717,1.4891286,7.7524195,5.096033,2.946142,0,2.561716,0,4.7709556
576,2.2031484,0,0,0,0,0,0,0,1.5216906,2.9167953,0,3.6622577,6.798824,14.974708,4.680204,0,0,0,0,0,17.194235,4.521073,2.6271737,0.6264942,2.3605218,0,11.363578,0,0,0,0,3.607538,2.7425036,0,1.9426057,3.2681568,0,0.9483982,3.2597215,0,0.9071681,5.0040517,2.9176068,6.6933064,3.4726036,0,0,0.6031642,0,0
577,0,0.8198218,0,2.609548,10.017477,0,0,0.6075969,1.7235763,0,0.35133854,0,0,3.2228277,4.6409693,0.6982643,0.54820937,0,0.47056523,2.597099,0,0,0.87228566,1.5349268,0,0,5.920162,3.8011975,0.24731669,0,0,0,13.064451,7.3889756,3.8170133,22.356344,0,0.52696186,0,1.1558411,5.17064,3.22009,2.5763955,7.818754,0,0,0,0.5067325,0,0
578,6.3981977,0,0,0.8188842,1.7789179,0.69984365,0,3.8656023,0,0,11.771638,0.7691753,2.2297137,0,0.7019405,0,7.9302783,2.7349744,1.4644923,2.12943,0,0,0,0,0,0.4573357,0,0,5.3781524,3.390655,0,0.7255237,11.333657,2.295073,0.7728408,10.974049,0,0,0,0,0,0,0.52050745,0,0,0,1.065872,0,1.9052843,0
579,0,6.838512,0,0,0,10.201,0,3.0176864,0,2.0168245,0,1.4046959,0,0,0,14.760384,7.0464377,6.8579245,0,0,0,0,0,0,0,0,0,0,0,3.7879095,0.5257075,6.558087,0,4.04254,1.370808,0,0,0,0,0,9.876094,0,5.812887,0.50517136,18.469673,0,0,0,0,3.9448986
580,1.5698538,0,0,0,2.1783612,0,0,0,0,0,0,0,0,0,0,0,0,1.1705637,3.112351,0,0.73902094,0,0,0,0,0.1261857,14.192303,1.1434947,0,0,0,1.5687124,0,7.274634,5.2320075,0,0,0,0,0,2.4845161,2.299792,2.4404094,4.6527925,0,0,0,0,0,0
581,0,2.9784324,0,2.4087968,0,0,1.4646689,0,1.5388314,0.3917583,0,0,0,0,0,0,0,0.9110541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65359414,0,0,1.8190686,0,2.0673764,0.19787297,0,0,0,0,1.8564944,0,16.368391,0,0,0,0,0
582,5.16437,0,5.358157,0,4.1056666,0,9.575288,0,0,0,0,0,0,0,0,0,0,0,0,1.566163,0,0,0,0,0,0,0,4.745619,0,0,7.4652,0,6.3345423,0,0,10.960676,0,0,0,0.6502933,0,5.388639,0,0,0,2.2386057,5.8293633,0,0,0
583,0,0,0,1.6333609,0,0,0,0,0,0,9.3796,2.5459223,1.9019269,0,0.9188098,0,8.84763,0,1.4085114,2.9272213,26.785759,0,0,0,1.8015989,2.4195926,0,0,1.287221,0.6977499,0,4.4660788,0,1.3930788,3.4017594,1.5791373,2.0996017,0,0,0,0,7.587465,0,0,0,0,0.26814523,2.6719933,2.2615976,0
584,0,0,0,0,0,0.8468605,0,0,0.20710082,0,14.293487,4.893848,0.71294993,8.482615,1.5723866,0,6.921002,0.93361896,0,0,0,14.143339,0,3.9185324,0.435437,5.3565884,7.5834436,0,0,2.4153216,0,0,0,4.2282534,0.3821253,14.658255,3.841927,0.1528585,0,0,0.49615198,0,1.1875823,0,0,2.1660178,3.3496716,7.6996155,5.7800345,1.0636164
585,0.7075684,0,4.338526,0,7.488395,0,2.9901447,0,0,0,0,3.9387598,0.2808261,0,1.6359802,0,0,1.2142602,0.601442,0,6.381241,1.0076872,10.74658,0.98122275,0,0,6.2004976,0,1.0991517,0.83890563,1.7617773,6.594817,6.1137075,0,0,0,0,4.0656786,3.728081,0.5250741,0,13.738062,0,0,0,0,19.216719,0,0,0.17136396
586,0,2.3494024,0,0,9.636196,1.9637616,0,0,0,0,14.911736,0,2.2176247,14.552418,0.7866328,2.3141816,0,0,2.1060455,1.8981802,0,0,4.172927,0.5268722,5.546418,0.4240897,5.55209,0,0,0,0,1.540687,1.9636818,0,4.27498,8.548381,0,0.24449253,0,0.7700753,0.52219146,0,5.3428307,0,24.763445,0,0,0,7.677191,4.0305724
587,2.0651515,0,0,0,0,1.103477,0,0,1.1538888,0.7092057,11.605832,3.4973013,0.6904848,0,3.5001993,2.0878026,9.0485,3.4525368,0,6.1570754,20.488527,0,1.8248796,2.0176497,0,1.9179921,4.2421093,3.7284193,0.09229141,3.695541,0,0,4.8831835,11.400067,2.6129599,15.14873,0,0,0.032858506,0.33959252,0,0.45955005,2.3342054,16.841282,0,0.52034724,0,5.106877,0,4.2192383
588,0,0,0.86428595,0,2.232179,0,0,3.421702,0.5911869,2.5127866,11.631266,0.34412268,0,7.59773,5.9616632,0.9953086,0,0.44385207,2.3527517,0,0,0,10.073271,0,0,2.8717775,23.83309,0,2.3304076,0.80034876,2.1405015,3.392593,4.7932763,5.668076,4.359479,0.05368869,1.8274713,0.88406324,0.30303553,0,0,7.069037,0,2.999234,0.8045885,3.4319,0,0,10.967703,1.5861498
589,0,0,0,0,0,0,0,0,0,0,2.9134083,4.455852,0,5.0585704,1.1408637,0.52320594,0,0,0.010551076,7.1176643,18.090614,18.033049,1.143516,1.9292573,0,0,6.176194,0,1.8730565,1.7793831,1.0414783,0,3.6986413,2.159294,5.610931,5.9636636,0,0,3.2345598,0,3.2351396,0,1.1776339,2.1801221,1.700383,0,4.8225503,2.6869016,0,1.8141043
590,0,0,0,0,0,1.5275862,0,0,0.25368488,0,11.799485,3.5317755,1.550063,0,5.432034,0.7589204,3.4773169,6.333533,1.1583462,3.9002907,5.1258245,0,15.110875,0,0,0,6.603048,4.096988,0,0,0,0,0,0,0,11.309737,0,0.4528079,0,0.9112733,0,2.3358731,1.8420347,10.840958,0,4.0151825,0,1.6635529,1.3111554,3.393969
591,0,0.6288439,4.6806483,0,0,0,0,0,0,0,0,1.0130911,0,7.762878,3.6484094,0,3.1930866,0,5.291824,12.206582,3.6858795,0,0,2.3368819,4.675894,0,0.54965603,0,0,0.7598801,2.6937177,0,0.8806929,1.3030232,1.7302514,5.403648,0,1.4129031,0,1.7489908,1.3807715,0,1.0067713,0.27678,2.7663543,0,0,1.2913781,0,4.586364
592,0.5440541,0,1.9241959,0,2.7155654,2.3566318,0,0,3.4537272,5.5099545,8.723417,2.4508004,0.9156446,8.060009,0,0,15.127825,2.925194,0.6069604,0,5.8189235,0,9.765992,0.024852226,0.26788458,3.5907502,2.2057729,0.21865097,0.66234237,0.79001313,0.17549714,5.4848475,3.6608396,12.457028,0,0.2628511,0,0,3.9146984,0,0,0,0.8001596,1.9783422,0,3.1079276,0,0,3.4246707,4.642987
593,0,0,2.2591736,0,0,0,0,0.17394531,0,0,9.265493,2.8404658,0.061601553,0,4.0745335,0,1.6014493,0,4.784249,0,12.800889,0,2.5880547,0,2.879222,0,0,0,0,0,0,0.14879735,0,0,0,0,0,2.79551,0.49518907,0,0,0,0,0,0,0.28307065,0,0,0,1.6549064
594,0,0,3.0314896,0,3.1550822,3.4935548,0,0.7947547,0,0.39674395,4.0849147,1.636979,4.307286,9.648443,0,0,1.3877653,0,5.8153877,0,3.501081,0,5.836788,0,2.0204635,0,0.92777276,0,0,4.5021086,0,2.5385168,0,0,0,0,3.3729053,0,0,0,0,0,0,0,0,0,0,0,2.300035,0
595,5.9747796,0,3.7469366,4.7590194,0,0,0,0.6802063,4.8706646,0,0,0,0,0,0,9.61126,1.0156808,2.3641167,0,13.08539,3.8415263,0,0.31247264,1.3510659,0,0,0,0,0,2.0995703,0,3.7049425,0,0,0,0,11.313221,3.6629474,0,0,0,7.7170835,0,0,0,0,0,0,0,0
596,1.4289262,1.1765528,0,0,3.3495564,0,1.4029963,2.5931206,0,1.1882957,0,0,0,0,0,0,0,0,0,12.292357,14.595065,0,23.809847,1.9276062,0,0,3.9840546,8.074931,0.041368607,0,7.8474097,0,0,0,3.1926954,23.104126,0,0,0,2.1912699,3.5591013,0,4.7090325,13.231184,13.007205,4.336928,0.1097336,0,0,0
597,4.9394326,2.7754028,0,0,0,0,0,1.9386618,0.97481644,5.2212944,0,0,0.15293756,6.571082,1.9181653,0.51088125,12.328652,6.9219728,0,0,0,0,0,0,0,0,0,1.0020108,0,0,3.2541602,0,0,1.8446857,0,6.699496,0,0,0,1.5468959,4.0235324,0,2.2313266,0,9.170236,0,6.3959002,0,0,0
598,0,0,1.122919,6.5871463,7.383293,11.136441,0.30409762,0.90888995,2.0071037,0,0,0,0,0,0,17.70674,0,0.66181934,2.5690057,0,0,29.478312,0,0,10.258266,5.1117673,0,0,0,2.6819334,0,4.1436067,0,0,0,0,7.7677293,4.9277925,2.7268276,0,0,0,0,0,0,1.3929309,3.618332,0,0,0
599,0,0.30823857,8.322865,2.0677848,0,3.0970535,4.979344,3.5708241,2.7186272,0,0,0,0,10.511779,0,6.4439597,0.58355504,4.907392,8.254358,0,0,0,0,0.9301009,6.924271,5.033139,0,0,0.6454728,1.202351,0,3.3766336,0,0,0,0,3.1955163,1.9082115,0.051277615,0,0,0,0,0,0,0,18.081398,0,0,0
