x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.658099,0,0,0,0,0,0,0,0,0,4.3181148,4.159347,0,0,0,0,0,5.063512,0,0,2.9234364
374,0,0,0,0,11.230163,0,0,0,0,0,6.034773,0,0.3882409,0,0,1.7336125,0,2.2729151,0.2257049,0,0,0,0,0,2.682297,0,1.7905693,0,0,0,0,0,4.5709553,0,0.24016246,1.7437007
375,0,0,0,0,0,0,0,0,1.4054061,0,0,0,0,0,0,1.224082,0,0.02721684,0,0,0.2546585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623827
376,4.4645123,3.5955117,2.5636535,2.9142673,0,0,0,0,0,3.2378721,5.9477315,0,0,0,0,3.359477,0,0,1.3616453,1.1347002,1.5499592,12.067447,13.5467205,0,0,0,0,0,0,8.214314,2.6359277,14.081348,0,0,0,0
377,0,0,0,3.5438678,0,0,0,0,0,0,0,0,0,0,0,7.226279,0,1.2143831,0.95138335,0,1.0138688,0,0,1.6224691,0,0,0,0,0,0,0,0,0,1.1280534,0,0
378,0,0,0,0,9.170437,0,1.8667208,3.9253132,0,0,0.026416674,3.0443916,1.0968019,2.7833629,0,0,2.2199824,0.08636809,0,1.0369788,0,8.793782,0,1.7631912,0.80010164,0.6474564,0,1.1076282,1.2962401,0.81291306,0.91774184,0,0,1.072664,1.6220853,0
379,0,0,0,3.6755753,13.237034,0,1.9336104,3.1391585,0,1.9325793,0,1.1946895,0.002777092,1.3140998,0,0,1.6756855,0,1.6163995,0,0,1.9545462,2.0250661,4.925753,1.4701475,0,0.81711304,1.8197232,0.5982417,0,0,0,0,1.2650496,0,0
380,3.305947,0,2.9150977,0.7693111,0,0,0.20893323,0,0,0,0.5556798,5.7713857,1.8923283,3.4796472,11.312612,0,4.7049017,0,1.9905076,1.834041,0,10.257767,3.4391751,0,0.9528154,0,0,0,2.12561,3.4878008,1.6561438,0,0.57884824,2.4184387,0,0
381,0,4.179114,0,2.4531286,5.7332616,0,2.011706,0,1.2313192,2.2021866,0,6.7357945,1.634568,0,0,0,0,2.3204193,1.5962751,2.6385217,0,0,0,0,0.62405246,0,0,3.4098983,0.8620871,2.2140284,0.27166668,0,2.4538116,0.119617365,0,0
382,3.6725857,1.4644487,2.2243843,2.6212058,0.944735,0,2.3660033,2.2952733,1.2763772,0,0.22178908,2.690474,0.6180853,7.6521587,0,0,7.265306,0,0,1.8172649,0,4.5200095,7.1492634,0,0.74045783,0.8349263,0,2.382994,0,0,1.2296897,0,0,0,0,0
383,0.26217297,1.2755355,0,2.45284,0,0,0,0.62809914,0,0.13732904,0,3.5902705,1.4554781,5.0404553,5.0464725,0,0,0,0,0.4197876,4.548068,0,0,5.794445,0,0,2.1775389,0.91905767,1.546498,0,0,0,1.5560659,1.9299998,0,0
384,0.76684165,0,0,0.04202482,0,0,0.68530816,0,2.1337776,0,0,3.4801326,0.06361988,0,0,0,5.5897136,0,0,1.1332235,0.19605742,2.136144,1.2887344,0,0,1.866573,0.8267513,0,3.4422011,2.7940075,0,3.4698882,0.82537997,1.370095,2.165425,1.3766341
385,1.037326,0,0,2.6244597,8.539621,0.2518798,0.5493353,0,0,1.1074713,0.123447746,0.62377465,0.115741864,5.810305,0,0,3.77744,0,0,2.5699196,0.14583616,0,9.87183,0,1.0565788,0.77015984,0,0,0.6988112,1.0852404,0,0,0,0,0,0
386,0,0,0,0,0,0.10891016,3.2560272,1.8478752,0,1.7245681,0,5.8290987,1.8804798,0,0,0,1.9902006,1.4280605,0,0,0.98584336,0,0.67553467,3.058912,0,0,0,0,0.078920305,0,1.6028192,5.423069,1.1476228,0.22860524,4.127995,0
387,1.3213633,0,0,0,0,0.1684556,0,0,0,0,0,2.9528368,0,0,0,12.479359,0,1.613824,1.4273639,0,0,0,0,0,0,0,2.7132792,0,0.059419997,0,0,0,0,4.1065006,0,0.013926988
388,0,0,0,0,0,0,2.2596357,0,0.6437739,0,0,6.6821575,0,0,0,0,0.7698842,0,1.2172353,0,0,2.9576128,7.283268,0.2433903,4.7091246,1.4989555,0,4.226385,2.4346573,0,4.254093,0,1.9900593,0.613233,0,0
389,2.5957453,0.17748246,2.1591477,2.2594094,0,0,0.7250444,0.94280416,1.1965055,1.6728011,0,0,0,3.6525514,6.844481,0,8.510722,1.1471777,0.12314159,1.0806696,2.2774544,7.305377,4.7638826,7.445162,0,0,0.62998766,0.52540535,2.1766615,0,1.3045897,3.883773,0.11388187,0.2890441,3.2448766,0
390,0,2.6253107,0,2.0535958,0,0.3119949,0.9843036,0,0.39878285,0,1.7864381,1.1708157,0.46119866,0,0,0,5.0992785,0,0,1.3177624,0.9332323,0,2.598788,0,0,0,0,0,0,0.8160812,0.6597432,0,0,0,0,0
391,0,0,0.3181792,3.7978091,0,0.55004394,4.0894156,1.4131967,0,0,0,9.2218485,0,0,3.004489,0,2.3591447,0,0,0,0.48797137,2.5079336,0.15331444,3.2408667,0,0,0,0.19091327,0,0,0,0,0,1.0593674,0,0
392,0,0,1.0591409,0.90025735,0,0,2.5978549,1.2862054,0.0790524,0,0,2.958109,0.9952081,0,4.6264787,0,0,0.9089366,0,0,2.5041306,0,0,3.9585497,1.4850091,0,0,0.29725394,0,3.9066143,1.4631168,5.500924,0,5.493487,0,0
393,0,1.5262772,0,8.874759,0,0,0,1.5662758,0,5.1130333,4.489358,0,2.2316556,0,4.1899543,0,0,0,0,5.515286,1.7616957,5.828859,5.34669,0,0.5725929,0,0.6019039,0,0,3.1563356,0.31004587,11.345297,0,0,0,0
394,1.1120281,0,0.99839866,0,0,0,0,4.6129327,0,0,0,3.9033601,0,2.937292,0,0,12.649424,0,0,1.0689106,0.053075626,5.9813294,4.1289773,2.0914524,0,0,0,0,0,1.6959236,0,0,1.6916206,1.0550472,2.5479388,0.93831265
395,0.46973398,3.2025294,0,0.6295223,0,0.08339419,0,0,0,0,0.8309632,1.4242252,0,1.3221538,6.282623,0.3540405,1.7215227,0.39435682,2.0059547,1.8465351,3.101751,5.674057,0,0,2.2552416,0.8428955,1.2982633,3.3064303,0,0,0.17767036,1.1788927,0,2.5017328,0,2.6939757
396,1.7055172,0,0,2.9804766,0,0,1.9884474,3.1069539,0,2.8824294,0,5.6157327,0,5.0628777,2.4739046,3.43776,0,0,0,2.198571,0,7.255353,2.7079377,10.291315,0.7217836,0,0,0.7026231,0,0.54972106,0,0,0,0.07612183,0,0
397,0,0,0,0,0,0.14419933,0.7213287,0,1.3823419,0,0.31468278,0,1.4566368,0,0.83826345,0,0.011591626,0,0,0.940381,2.1382418,5.694129,0,0.1642911,0,0.7760464,0.7832668,1.3365817,2.4917943,0.7581025,0,0,0,0.41910198,1.33559,0
398,0.14099205,0,1.8009773,1.7736851,0,0,4.2606173,0.9498009,0,0.4669477,0,4.2038894,0.025773808,0,0,0,0,0.7595691,0,0.9312446,1.7874783,1.9979751,0.91339535,0,0.9507562,0.62397933,0,0,0,0,0,0,0,0,2.3655746,0
399,0.14548586,0,1.5992988,0,0,0.15843175,0.3542242,0.93486845,0,0.34299123,0,0,2.4155264,0.17212303,0,0,8.117185,0.03394287,0.8576723,2.4266865,2.9483187,6.124795,3.3156638,3.7956195,0,0.066479094,1.3081155,2.163765,0,0.1415089,1.6713992,2.8934479,0,1.3402365,0,0.59216994
400,0,2.0674043,1.1892415,0.539737,6.2316504,0.38662803,0.37751806,0,3.408167,0,0,0,0.21942723,4.9287353,0,0,0,0,0.00030455,0,0.6357739,0,5.281277,3.4866476,0,0.27285948,0,3.3991575,0,1.1119275,0.9614681,2.4224064,0.5736229,0,0.76063013,0
401,4.133985,0,0,0,0,0,0.6771546,1.3318396,0.93748665,0,0,3.1748023,0.6386462,0,3.238669,0,6.7234426,0,1.0886041,0,0,0,3.637946,3.047872,0.6947928,0.75911105,0,0.9603457,0,1.7966177,0,0,0.8208046,0.16614486,0.9488442,0
402,0,0.57948846,2.4552753,0,7.2489257,0.8172035,0,2.4772596,0,0,0.006638908,0,0.9030476,0,0,0.6600427,0,0,1.4487487,0,0,0,0,0.22629805,1.6310134,1.1621962,1.4860631,0.4332952,0,0,0,0,0,0.72305924,0,0
403,0,0,0,4.2512393,0,0,8.187578,0,0,0,0,5.93521,1.5108299,1.6351535,7.033261,0.4296858,3.8392882,0,0,0,0,0,0,0,0,0,0,1.6411026,1.4603183,0,0,7.3775477,0,0,0,2.101896
404,1.5402591,2.757979,0.01978822,0,0,0,0,0.49376938,0,2.3533635,0,3.6959472,0,5.1874123,0,0,5.81613,2.0448537,0.55006844,1.6661574,2.2111425,0.22298038,0,9.213067,1.0754509,0,0,1.0238208,0.8788674,0,0,0,1.1460438,5.240832,0,0
405,0,2.7820287,3.0243802,2.2281854,6.147675,0.25627497,0.86227053,1.2471778,2.1588824,0,1.8376985,2.7478096,0,0,0.89941716,0,0,0.13412032,0.51564044,0,1.3537099,0,11.39766,0,0,0,0,0.7140123,0.09693873,2.159475,0.85039973,0,0.09071709,3.1424756,1.2173389,0
406,0,0,0,0,0,0.1848719,0.5751187,0,0,0,0,1.6478275,0.62437344,0,0,8.9840355,0,0,0,1.7520409,0,0,0.21607117,2.1192899,0,0,0,1.0904449,0.121447735,0,0,0,3.89704,0.70351493,1.3249657,0
407,0,0,0,0,0,0,0,0.99345464,0,0,1.5593334,3.3957636,0.8971668,0,0,0,16.744608,1.6877806,0.7367624,0.87018126,0.35733312,0,0.011128202,0.9068597,0,0,0,0.6768638,4.0909266,0,0,4.6811514,0.44330335,3.32886,0,0
408,0,0,1.3860272,0,11.278557,0.036583073,1.2433261,0,0.8993291,0.0699547,0,4.100964,0.46179613,0,0,0.27264827,0,0,0,0,0,2.0063605,0,0,1.1612554,0,0.64480066,2.2589424,0,1.328751,0,0,0.25849476,0,0.5293504,0
409,0,0,0.30283892,0,0,0,0.594106,0,1.1348892,0,0,0,0.33812115,5.341814,0,0,0,0,0,1.7944559,2.193401,3.3741515,1.2540874,2.7440248,0,0,0,1.4773561,0,2.5201592,0,0,2.6816263,0,0.9454648,0
410,0,0.13534497,0,0,0,0.29949698,0,6.61083,0,0.2871802,0.45261845,0,0.6493903,9.539636,0,0,0,0,0,3.4104886,0,0,2.7105186,1.526636,0,0,0,0,0,0.13276358,0,9.245594,0,0,0,0.98391837
411,0,1.6708869,1.2778003,0,2.7228122,0.7894214,2.6926491,4.7256794,0,2.4303231,0.5571005,0.26022464,0,0.53531957,0,0,1.1694204,0,2.3281631,0,1.8168561,0,2.9494488,1.4348364,0,0,0.2610972,3.1275651,1.5349307,0,2.6342587,4.2677784,1.5504278,0,0,0
412,0,0,0,0,0,0,0.0275436,0,0,0,0,2.3038998,0,2.3086123,0,0,1.9034457,1.8063498,0,1.8961812,0.86109024,15.562957,0,6.020978,0,1.2771479,0.24423942,0,0,0,0,0,0,0,0,0
413,0,0,3.4053528,2.7510507,1.3019068,0,2.408772,0,5.3864713,0.4718072,0,0,0,0,0,0,11.751718,0,0,2.6408885,0.78609747,4.437919,7.214241,0,0,0.33574265,0,1.6363628,0,0,1.8816082,0.3627863,0,0,0,0
414,0.3113225,0.5831034,0.71265924,1.3468455,0,0,3.4054246,8.521527,3.4157112,1.6429994,0,0,0,0,0,0,6.082214,0,0,3.3944337,3.1973264,0,2.6864798,11.344615,0,0,0.4788451,0,0,0.16423632,0.9559061,2.4266076,0,0.5229777,2.1516144,0.11441416
415,0,2.1318977,0.17892933,2.5536942,9.483558,0,2.7365022,0,0.67780715,0,0,1.9052405,2.2111647,0,5.6738267,0,0,0.5626911,0,0,0.4106814,5.6887007,4.5635886,0,1.3529379,0,1.3013119,3.116661,1.4906512,0.7543176,0.95812136,0,0,0.8770456,0.12242555,0
416,2.5526717,0,0,2.964487,14.680689,0.18452206,5.1432915,0.96610534,0,0,0,5.739265,0.66018295,0,0.44580007,6.766678,5.197562,0,0.9459394,0,1.1295537,0,5.5762925,0,2.6915426,0,1.3822962,0.435734,0,1.6248311,4.2044363,0,0,0,1.6904403,0.4127676
417,0.60478324,0,0,0,0,0,0,0,0,0,3.2105463,2.5522394,0.12162999,1.0809954,0,0,0,0.65957594,0.70834035,0,0,6.4336243,0,4.1420984,0,0,0,2.2722476,0.4812396,1.0384892,0,3.6730428,1.7938956,0,0,1.9759182
418,0.14816679,0,0,2.1340604,0,0.5531213,2.0723379,4.3319073,0.9084495,0,0,2.4770179,0,0.9319211,0,0,1.6426526,1.3386793,1.1776649,0,0.1365086,0,0,1.0805283,0,2.042401,0,0,0.4348755,0.9414085,0,0,0,2.1809692,0,0.20775293
419,0,0,0,0,8.716354,0.8187588,0,0,0,0,2.0188344,0,2.5566506,0.57792515,8.580745,0.74402106,8.026116,0,0,0,0.34438604,1.4027848,0,4.293913,0,0,0.69571537,1.2116501,0,0,0,0,1.9822863,0,0,0
420,3.736487,2.7587879,0,0,0,0.025459636,0,0,0.81117576,0.6037515,1.6179193,4.588782,1.1057657,7.5924006,0.27913117,1.4267954,0,0.76296246,1.1706452,0.15766677,0,7.254229,4.872117,0,0.4871612,0,0.5005907,1.3907968,0,1.8891296,0,5.0342507,0,1.4622318,0.70540446,0
421,1.4766775,0,3.0653086,0.6734048,0,0.88945496,0,0,0,0,1.4521139,0,0.85713106,0,0,1.4763824,0,0,0,0.53485197,0,0,1.1750606,9.594886,0.43939787,0,0,0,2.7335644,0,0,0,0.3087247,1.3507199,0,0
422,2.198797,0,0,0,0,0,1.7394346,1.8034145,0,0,0,0,0,5.392155,0,0,0.80132365,0,0,0,0.6429912,0,0,0.033935215,0.6068986,0,0.90576077,0.8656312,0,0,0,0,0.35777152,0,0.74946976,0
423,0,0,0,0,0,0.7161915,0,0,0,2.0219877,0,0,0,0,0,0,0,1.3529329,0,0,0,0,0,0,1.197189,4.3987336,0.3588796,0,0,0,0,0,2.2161915,0,0.6668275,2.7450738
424,0,0,0,0,6.1458883,0.000150306,0,0,0,0,4.765035,0,2.0969443,0,4.6266546,10.224121,0,0,0,0,0,0,0,0,0,1.229511,2.8373845,0,0,0,0,0,1.0031773,0,0,3.7937381
425,0,0,0,0,0,1.3724974,0,0,0,0,6.279439,0,1.5829809,0,0,4.63359,0,0,0,0,0,0,0,0,0,0,1.191596,0.46985793,0,0,0,0,4.6334143,0,0,0
426,0,0,0,0,2.296542,0,0,0,0,0.050207302,3.2157128,0,0,0,0,2.8263144,0,0,0,0,0,0,0,0,0,0.78601205,3.5720246,0,0,0,0,0,2.3049207,0,0,1.8741263
427,0,0,0,0,0,0,0,0,0,0,2.2353761,0,0,0,0,16.94371,0,0,0,0,0,0,0,0,0,2.6944997,0,0,0,0,0,0.8901898,0.54484755,0,0,0.15593334
428,0,0,0,0,0,0,0,0,0,0,4.1394086,0,0,0,0,2.2567708,0.3141108,0,0,0,0,0,0,0,0,0,0.6489474,0,0,0,0,0,3.4092581,0,0.5002454,0
429,0,0,0,0.39025262,4.167381,0,1.1870745,0,0,0,0.3261208,0,2.5128767,0,0,0,0,0,0,0,0,0,0,0,0,2.7095094,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,5.9443355,0.7364323,0,0,0,0,2.970212,0,0.50294,0,0,1.1694201,0,0,0,0,0,0,0,0,1.3774226,0.38913986,1.3410429,0,0,0.6561627,0,0,2.4170475,0,0.16586353,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.039697,0,0,0,0,0,0,0,0,0,1.4817389,0,0,0,0,0.93623394,0,1.2782456,0,0,1.692271
432,0,0,0,0,4.539766,0,0,0,0,0,9.334368,0,0,0,0,15.37074,0,0,0,0,0,0,0,0,0,0,2.7892928,0,5.97784,0,1.8213986,0,0,0,0,0
433,0,0,0,0,3.8579862,0,1.2624876,0,2.4942338,2.6000102,0,0,0,0,0,0.5012126,0,2.0221374,0,1.7652957,0.46929964,11.057034,0,2.299788,0,1.570844,0,2.6616688,23.143175,0,0,0,3.1086524,0,0,0.8818511
434,1.7085743,0,0,2.7233865,0,0,0,0,2.7507167,1.8634745,12.809889,0,0,2.471516,3.1754935,34.45602,0,0,0.44010705,0,0,2.4457076,0,0,8.02383,0,0,0,16.127344,0.6913379,0,0.8656966,0,5.990934,1.5273229,0
435,1.2655492,2.400672,4.466315,2.947779,0,0,5.4831405,6.2067666,10.235938,2.964038,0,0,0,4.8391438,1.0934048,0,26.011662,0,0,18.017187,0,3.8524485,16.818222,9.019141,9.577227,0,0,0,0.517961,0.22279929,5.3201504,0,0,0.612242,3.94603,0
436,1.4950535,5.1164117,5.2170067,0,0,0,5.1656632,0.1377534,0,6.8227024,9.379835,25.700449,2.5587943,32.915333,4.260868,6.5464787,0,0,0,12.195524,0,0,20.11785,0,9.680375,0,0,2.5005713,11.795558,0,7.6947603,0,0.8549529,4.235853,0,0
437,0,11.292881,1.0886048,3.4711227,0,0,0,1.0590582,0.23424305,2.0584207,8.772143,36.18727,0.6272107,16.665457,0,10.429285,0,1.9570131,15.045395,15.190115,10.031095,0,33.005123,18.222305,8.517177,0,0,2.255735,6.2863626,1.1243892,10.128123,6.764182,0,4.3384404,0,11.146902
438,0,8.694471,6.7289476,0,0,0,0,5.565353,2.19363,6.570452,0.96151227,3.1799047,0.45865786,21.985872,0,0,4.7019067,3.6883419,5.365117,22.19861,7.5672684,7.8678246,18.87673,31.420706,4.2555065,0,0,0,2.7010357,2.6215022,0.31535366,0,0,5.4044733,0,3.7946854
439,1.5613775,3.0449872,4.5928254,0,12.375798,0,0,0,0,1.8907,4.383567,5.583447,0,0,0,0,0.43273658,3.8262389,1.5317354,3.8945339,1.364376,0,15.433484,11.215227,11.588942,0,4.1543674,0.82951355,6.5591526,0,3.7088892,3.661791,0,0,1.2203931,1.0545849
440,3.125988,0,0.40893933,0,0,0.009189095,0.73145676,3.0153978,0,1.4951158,0.14132246,2.0828164,0.44474325,0.60009384,0,0,2.6636333,2.3262181,1.0293912,7.407807,2.3042214,6.743415,10.039409,19.271133,2.2410188,0.15517558,0,2.0263538,0.47308192,1.553782,1.1552482,1.3325808,0,3.0502646,2.571124,0
441,0,0,3.700504,0,0,0.13014296,0,2.7799375,1.700777,0,0,0,0.47928017,0,12.92036,0,0,1.0103418,0,0,0,5.2545567,10.030213,0.42685226,0,0,3.8432178,0,1.0053662,0,0.18056938,11.968973,0,0,0,0
442,0,0,0,2.9679263,4.6250067,0,0,0,0,0.018537275,0,4.1109347,0,0,3.502033,2.022917,4.829496,0.38486794,0.02698093,1.7523087,0,0,8.243762,1.6253952,0,0,0,2.0443904,0,4.0071597,0.5508826,1.1959543,0,0,0.016897555,0.48236436
443,2.707417,0,0,0,0,0,0.7387779,0,0,0,1.0750121,0,0,1.9706491,0,0,2.787372,0,0.19466637,3.6884754,0,0,2.6858351,0.7283976,0,1.9219025,0,0,0,1.6189446,0.33336264,2.9503353,0,0,1.4064003,0
444,1.7191092,5.2541375,0.47167993,0,13.535134,0.59337056,2.173794,0.55854636,0.6260302,1.8296136,0,0.9191691,1.3766253,3.7901773,4.762888,1.7746103,0,0,1.2482977,0,2.11528,3.6893559,0.1299454,0,0,0,0,0,1.3241916,0,0,0,1.641969,1.7286041,0.92944676,0
445,0,1.2521538,0,0.4714999,0,0,0,0,1.1658515,0,0,0.27825758,2.0703294,0,0,0,2.6779764,0,1.2948457,0,0,2.4428678,3.1220794,0.7762965,0,0,0,0.78591007,1.1802278,0,1.32583,0,1.8720994,0.2991655,0,0
446,0.10536002,0,0,0,0,0,0,0,0,0,0,0,1.5427256,0,0,8.371659,0,0,0,0,0,0,1.8712947,0,0,0.84270895,0.46489644,0,0,0,0,0,0.93792754,0,0,0
447,2.296105,2.350381,1.8563322,4.9997244,0,0.34795827,2.7765627,3.606458,0,2.5583766,0,0.9087971,0,1.6771172,0,0,5.607062,0,0,4.7252216,0,4.7228947,3.3667698,1.9368196,0,0.14216387,0,0.59614474,0,4.043031,1.7669321,0,0,0,0,0
448,0,0,0,1.5245441,1.4143511,0.5170991,0,0,0.791085,0,0,0,0.25265467,0,0,0,0.58406377,0.030984588,0,0,0,4.9741073,0,0,0,1.4603264,0,3.0978777,3.1961954,0,1.1664277,5.584908,0,1.0628922,0,0
449,1.601406,0,0,0.8362472,2.7759337,0,0.24530584,3.771306,0.022531046,0,0,2.282661,0.7578972,4.2087326,1.0580162,0,0,1.2952077,0,2.6741705,0.5800902,3.8956294,0,4.988805,0.9220901,0.5515658,1.8451719,0.14308889,0,0,0.9453061,2.3551836,0,2.4633784,1.7354329,0
450,0.40552133,0,0,0,0.9235395,0,0,0,0,1.5488918,0,0.47454536,0,0,4.1350865,0,3.1858795,0.21460518,0,1.6793858,0.44211048,5.1442,4.9079556,3.7888901,0,0,0.017854791,2.0485852,0.33169025,0.5404518,2.403746,0,0,0.68773335,0,0
451,0,1.4222906,0.7192712,3.7248194,0,0.45277327,0,0,0.61998343,0,0,2.147228,1.7943178,3.482503,3.3332489,7.8898907,0,0.5553578,0.93266296,1.4942484,0,3.9628556,11.745,0,0,0,0,0.23932014,1.2987581,0,0,5.041885,0,0,3.050963,0.21966513
452,0,0.8652386,1.328918,0,5.297971,0.7159695,0,0,0,0,0,5.66436,0,0,0,0,0,0,0,0,2.310124,7.890138,0,0,0,0,0,0,1.1569425,0,0,0,0.20432931,0,0,0
453,0,0.020383898,0,0.16453426,0,0,0,0.02579658,2.412926,4.011117,1.172626,2.591179,1.2625475,0,0,0,6.9682302,0,0,0.5946882,0.47612622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0.20866728,0,1.6967566,0,0,0.052959647,0,4.772478,0,0,0,0,0,3.609571,0,0,0,0,0,0,0,0,0,0.18925802,0,0,0,0,0,0.39839906,0,0,0,0,0,0
455,0,0,0.7753789,0,5.6231465,0,0,0,0,0,1.8053448,0,0.81596935,0,2.891565,2.7158506,0,0.6101784,0.28146982,0,0,0,0,0,0.8636638,0,0,0,0,0.5622812,0,0,2.7980998,0,0,0
456,0,1.9494357,0.5232506,0,1.1193284,0.25407442,2.822135,0,0,4.157247,0,0,1.2923276,0,0,0,0,0,0,3.3136413,0,16.553347,13.605879,0,0,0,0,0,0,2.644435,0,7.988169,0,0,0,0.31644574
457,0,1.263919,0,0,0,0.23127353,0,0,0.12384414,0,0.6053931,3.6861186,0,0,0,0,0,0,0.9178174,0,0,0,0,1.6223555,2.8693688,1.8990867,0,0,0,0,0,0,3.9991298,0,0.2739591,0.628717
458,0,2.0279057,0.9758623,0,1.85788,0.759949,0.0143568,0,0.16875565,0,0,0,1.1366608,0,0,0.8794615,0,0,0,0,0,0.41295084,0,4.086547,0.19967724,1.8473268,0,0.11095414,3.1783392,0.35837042,0,1.4306264,0,1.1829685,0,0
459,0,0,0,2.4757574,0,0,2.3072839,0,0,0,0,1.1757033,0,4.510527,0,2.2567356,0,0.8903951,0,0,0,2.0353458,2.2033665,0,0.20337819,0,0,0,0.39162597,0,0,0,0,0,0,1.7835747
460,0,0,2.434983,2.9790986,0,0.28833437,2.1040113,0,0,0,0.11808074,0,0,0,0,12.98216,0,0.030188086,0,0,0.99540967,0,0,0,3.7364683,0,3.510063,2.8076496,0.23365904,0,1.4237597,0,0,0,0,1.1769273
461,0,0,0,0,2.0071425,0.40549153,0.10110168,1.0646598,0.48087755,0,4.5203395,2.9853158,2.710633,0,7.7366,0,0.81290424,0,0.29602954,0.82954216,0.004750419,0,0.18499185,1.1966082,0,1.668648,0,0.083640926,0,1.5846733,0,0,0.030106517,0,0,0
462,2.240632,0,0,0,0,0,0.69035685,0,0,0.29510665,0,0,1.5614703,0,3.8455071,0,4.1419044,0.81612146,0,0,1.4060152,0,0.0214895,0,0,0.37918004,0.27137545,1.7135986,0,0,0,0,0,0.8612742,0,0.25612247
463,0,0,0,0,0,0.16500327,0,0,0,0.40938693,0.9609487,0,0.9202298,0,3.825116,0,0,0,1.0524701,0.13417333,1.8390018,6.327532,6.8070817,0,2.295152,0,2.5349026,1.9082342,1.1107885,0,0,0,0,0.99667525,0,0
464,0.247167,0,2.169557,0,2.8127403,0,0,0,0,0,0,0.68853295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904566,0.21963811,0,0,0,0.34988207,0,1.0129005
465,0,0,0.13555293,0,0,0.6673077,1.0522707,0,0,0,0,0,2.1120434,0,0,2.5548635,0,0,0.02091015,0,0,0,0,0.28096133,3.0870767,2.26311,1.0858927,0,0,0.757939,0,0,0,0,0,0.2826621
466,0.8458959,0,0,0,3.8392189,0.09892892,0,2.1446822,0,0.7909492,0,3.4153116,0.12000465,8.104701,0,0,7.6508527,0,0,0.2442155,1.3431444,9.734211,0,0,0,0,0,0.6892995,0.7805177,0.5565311,0.33866,0,0.51308787,0.9555383,0,0.106231056
467,0.44635907,0,0.0767987,0,0,0.50510526,1.5348778,0,0,0,0,6.1420245,2.4833055,3.2154462,0,0.6296197,0,0,0.038927615,0.40469185,0.5920552,0,5.885831,0,0,0,2.5156224,0,0,0,0,0,0,0,0.08428533,0.86221254
468,2.8635273,0,0,0,0,0,1.2100246,0,3.2898755,0,0.10331065,0.38413092,0,2.0080607,0.13161929,0,0,1.4809613,0.8010924,1.360465,1.9344581,0,0,1.33516,0,0.5030609,0,1.224616,2.5625722,0.5257994,0,0,3.6133,2.4036713,1.5880542,0
469,0,0.38236776,0,0,0,0.14886768,2.635471,0.66246194,0,0,0,2.82805,1.6622957,0.8289717,0,0.15158874,0,0.43612924,0,0.6292112,0,3.3521802,4.941023,0,0,0,1.4500563,0,1.1037321,0,0.06737883,0,0,1.6041496,0,0.21462277
470,0.8066398,0.101124786,1.113313,0,0,0.3476796,0,0.6521214,0,0,0,5.4210186,0,0,0,4.341815,0,2.4103422,1.4205837,0.63779193,0,0,0.9083855,0,0,0.0460195,0,0,0.70136064,0,0.5633133,1.3382174,0,0,0.5977501,0
471,0,1.4170791,0,0.28584564,0,0,0,0,0,0.9301597,0,2.3067126,3.5016682,0,1.124339,0,0,0,0,0,0.09393865,0,0,3.5754929,0,0,0.026481118,0,0,0,0.5148584,1.076815,0,0,0,0
472,0.110181235,0,0,3.0731568,0,0.5319099,0,0.31541196,0,0.17054012,0,0,0,0,0,2.0893505,0,0,0,0.5946569,1.4394548,2.6082292,2.6339805,0,0,2.0803723,0,0,0,0,0,0,0.082157835,0,0,0
473,0.9676419,0.28236637,0,0,0.35943925,0,0,0,1.6407802,0,2.2214153,3.3685172,0,0,0,0,0,0,0,0,1.9084015,4.2990704,0,0,0,2.4005623,0,0,0,0,0,3.5067565,0,0,0,1.5889045
474,0,3.182108,0,1.0943815,7.4048276,0.08277642,0,1.4428599,0,0,1.5131186,0,0.13269763,0,3.43243,5.644888,0,1.0543753,0,0,0,0,0,0,0,0,1.3501991,0,0,0,0,0,2.276675,0,0.5913084,3.0706813
475,0,0,0,0,0,0,0,0,0,0.77444655,4.134795,0,0,0,2.7519863,9.373002,0,0,0,0,0,0,0,1.1859947,0.7415552,0,0.34409347,0,0,0,0,0,0.9397906,2.132362,0.17650002,0
476,0,0,0,0,12.598061,0.2901415,0,0,3.5931976,0,0,0,0,1.7045907,4.582383,0,0,0.33645135,1.9825246,0,0,0,0,0,1.252408,0,0,3.047598,2.2256682,0,0,0,0,0,2.5110228,0
477,0,0,0.78565854,3.7808452,2.8871543,0,0,0,2.6774073,2.6341972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7335773,0.8761668,11.673771,0,0,0,0
