x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032
917,0.6838159,2.3993754,0.1715928,0.5014144,0,0.7778427,0.5779267,0,0.43707624,0,0.42358494,0,0,0.10249625,1.866283,0,0,0,0,0,0,0,0,0,1.883959,0,1.0430193,0,0,1.3694279,0,0,0
918,0,0,0,0,0,0,0,0,0.43405762,0,0.40898934,0,0,0,0,1.2355065,0,0,0,0,0,0,0.29990456,0,0.18597429,0.6262523,0,0,0.025371779,0.019652782,0.060595028,1.1409477,0
919,0,0,0,1.298611,0,0,0.13708521,0.1659528,0,0,0.06775597,0.4982109,1.1611608,0,0,0.44122314,0,1.4439598,0.14093758,0,0,2.0524762,0,0.01635136,0,0,0,0,0.45422623,0.77971834,0.11577233,0,0
920,0,0.5300029,0,0.7140202,0,0.71341455,0,0,0,0,0,0,0,0.5224437,0.59168345,0,0,0,0,1.112286,1.2571594,0,0,0.22951216,1.8279706,1.466988,0,0,0,0,0.7143273,0,0.31453383
921,0.28733328,0,0,0,0.18149951,1.1665846,0,0,0.07703915,0,0,0.26824403,1.1028184,0,0.29092243,1.0148904,0,1.1694316,0,0,0,0.8172068,0,0,0,0,0,0,0,1.0148994,0,0,0
922,0.13998036,0,1.8844962,0,0,2.4559834,0.045933545,0.107605174,0,0,0,0.026370661,0,0,0,0,0,0,0.09399431,0,0,0.517993,0.6332565,0,2.5369182,0,0,0,0.5257456,0,0,2.9119477,0
923,0,0,0,0,0,0,0,0,0.24749446,0,3.0965276,0.22435334,0.24038495,0,0,0,0.57811785,2.0450156,1.2693946,1.8501936,0,0,0,0,0.022348158,0.36615258,0,1.5204083,0.19241734,0.17112511,0,0,0.18851095
924,0,0,0,5.4158983,0.8784565,3.8442178,0.19130301,0.8853872,1.4987605,0.22332273,0,0,0,0.5584744,0,0,1.2262474,0,1.2215163,0.08763964,0,0.5144147,0,1.6417836,0.6190269,0,0,0.04413962,0.63932425,0,0,0,0
925,0.99389786,0,0,0,0,0,0.34411886,0,0,0.10661232,0.72383034,0,0.2030232,0,0,0,0.06169967,0,0,0.017002529,0.036060628,0,0.23949148,0,1.6274984,0,0,0.23150785,0.14195281,0,0,0,0
926,0,1.0194633,0.023523977,0,0.45277563,0,0,0,0,0,0,0,2.0363042,0,0,2.294091,0,0,0,0.09925896,0,0,0.025786204,0,0,0,0,0.053531162,0,0,0,0,0
927,1.417892,0,0,0,0.1902063,0,0,0,0,2.54806,0,0,0,0,0,0.058383446,0,0,0,0,0,0.34850624,0,0.49883452,0.6289292,0,0,0.22173567,0,0,0,0,1.1135643
928,0,0.14086774,0,0,0.2873652,0,0,0,0,0,0,0.61111856,0.73621106,0,0,0,1.7358729,0,0,0,0,0.97623414,0,1.632056,0,0,0.6434032,1.5334221,0.1213469,0,0,3.0632317,1.5774632
929,0,0.89863247,0,0,0.38090128,3.0843108,0,0,0,0,0,1.2393999,0,0.12750083,0.70995516,0.4059957,0,0,0,0,0,0,0,0.49453938,0.65586007,0,0.07793818,0,0.012932917,0,0,0.6349411,0
930,0,2.6644344,0.560728,0,2.642655,0,0,1.3418746,0,1.5192564,0.25848207,0,0.09971658,1.0992469,1.1169378,0,0,0,0,0,0.63841224,1.5645589,1.5503117,0.017052816,0,1.073157,0,0,0,0,1.4001219,1.775438,0
931,0,5.604906,0.9506498,0.61871237,0,0,0,0,0.84171206,0,0.041931964,0,0,0,0,0.75745195,0.3377502,0,0,0,1.8508725,0.40516934,0,0,2.236429,0,0,1.7135001,0,0.40095472,0,3.784226,0
932,0,0,0,1.7177606,0.89978814,0,0.5615874,0.1702938,0,0.6414033,0,1.4459518,0,0,0,0,0.5913079,0.19541404,1.7528441,0,1.0638214,0,0,0,2.9522862,0,0,0,0,0,0,0,0
933,0.8343066,5.192801,0,0,0,0.1918988,0,0,0,0,1.0742171,0,0,0.5710042,0.7318466,0,0,0.24116161,0.7303286,0.8240181,0,0,0.20434393,0,0,0,1.791364,0,0.7988103,0.52778745,0.4204121,0,0
934,0,0,0,1.0208423,0,1.1119051,0,0,0,0,0.41263735,2.394031,0,0,0.47270396,0,2.0333853,0,0.69492596,0,0,0.56881094,0,0,0,0,1.2117379,1.3095901,0.21669798,0.27639243,0,4.442843,0
935,0,0,0,0,0,0,0.6896664,0,0,0.21739252,0,0.08286466,1.1521397,0.90393466,0,0.020373706,0,3.337913,0,0,0,0.066748865,0,0.5388827,1.9776628,0,0,0,2.2137303,0.25668043,0,0,0.4878164
936,0,0,0,0.29538938,0,0,0,0,0.26102418,0,1.2206787,0.08219329,0,0,0.4348596,0,0,0.9625613,0.89558446,0,0,0,0.3764527,0.13684642,0,0,0,0,0.36092913,0,1.9931923,0.12002061,0
937,1.3302463,0,0.3440349,0,0.34796926,0,0.7217748,0,0.057384264,0,0,0,0,0.4150679,0.24640387,0,0,0.94571227,0.13085353,0.082807794,0.96593505,0,0,0,1.9227114,0.9697254,0,0,0.39269105,0,0,0,0.62319446
938,0.83158565,0,0,0.71393806,0,0,0,0,0.81115204,0,0,0.56189924,0,0,0.03170433,0.5730059,0,1.3660567,0,0,0,0,0,0,0,0.401093,0,0,0,0.54944354,0,2.9832857,0.57700115
939,1.684143,0.9688866,0,0,0.42564496,0,0.5130458,0,0,0.765129,0.7444661,0,1.37164,0.5171088,0,0.60248923,0,1.5292877,0.73812944,0.49559638,1.6945885,1.025215,0,0,0,0.99256116,1.8732905,1.9797763,0,0,0.503767,2.315698,0
940,1.3155515,0,0,0,1.3585523,0,0,0.39662015,1.1638364,0,0,2.2130728,0,0,0,0,0,2.2373955,0,0,0.72565764,0,0.40964916,0,1.4237697,0,0,0.89541817,0.6457481,0,0,2.1870039,0
941,0.2875124,0,0.14338568,0.71557325,0,0.3151764,0.2786603,0.09849789,0.38620916,0,3.2157793,1.510964,0.39820454,0.6671924,0,0,0,0,0,0.77711046,0,0,0.33220732,0,0,0.19561441,1.2986987,0,0,0,0,0,0
942,0,0,0,0.81871367,0,0,0,0,0,1.4626307,0.7343666,0.54974484,0.37990716,0,0,0,0.9346161,4.0436687,0,0,0,0.22345701,0,0.76412076,0,0.058767486,0,0.73809713,0,0,0,0,0
943,0.9767365,1.5603597,0.031589445,0.012529207,0,0,0,0,0,1.0261132,1.125674,0,0,0,0,1.6678462,0,0,0,0,0,0,0,0,0,0,0,0.028661512,0,0.25101402,0,0,0
944,0,0,0,0,0.51490974,0,0,0.09115577,0,0,0,0.74154747,0,0,0,1.0047238,0.21905857,0,0,0,0,0,0.1625988,1.5020814,1.3288076,0,2.448226,1.5016721,1.9215214,0.036904853,0,0,0
945,0,4.607694,0.822128,0,2.0756059,1.400236,0,2.2421217,2.00736,0,0,0,0,0.7770102,0.6283744,0,0,0,0,0,0,0,0,0.73870355,0,0,0,0,0,0.22729474,0,0,1.210428
946,1.550651,0,0,0,0,1.3737273,0,0,0.9568807,0.9680643,0,0,0,0,2.8205674,0.48204768,0,0,0.075311586,1.1897079,0,0,0,0,0.9312667,0,0,0,0,0.045912758,2.392869,0,0.23908687
947,0,0,0,0.0715565,0,0.5447714,0,0.499592,0,0,0,0,1.3214661,1.4294125,0.3096641,0,0.6842762,0,0,0,0,0,0,0,2.0439663,0.17580307,0,0,0.27526045,0.44849473,0.4640785,0.33782646,0.24622042
948,0.7336074,0,0.16509213,0,1.7494686,2.1086655,0,1.3891531,0,0,0,0,0,0,0,0.63423043,0,0,0,0,0,0.9257348,0,0,0,0,0.60471165,0,0,0.053994823,1.0642556,0.2570867,1.5231048
949,0,0,1.0949783,0,0,0,0,0,0.9222492,0.78113306,0,1.4431871,0,0,1.0582008,1.4857769,0,1.7177604,0,0,1.7070915,0,0.16042653,0.003895726,0,0,0.2382616,0.47254372,0,0,0,0,0
950,0.7999422,3.6887927,0,0.156328,0,0,0.05742313,0,0,0,0,0,0,0.33816415,0.63824844,0.091319256,1.5016223,3.3794708,1.231925,0.99648744,0.64344424,0.104034364,0.37916717,0,0.039001755,0,0,1.4906114,2.4422863,0,0,0,0.93481654
951,0.8458203,0,0,0.47467044,0,0,2.280961,0,0,0.215459,0.32415435,1.7353594,0,0.21763195,0,2.7995417,0.95390713,0,0,0.81853575,0.4833088,0.12595059,0.08428787,0.11107257,0,1.267637,0,0.646525,0,0,0,2.9224558,0
952,0,0,0.37409794,0.8329852,0,0,0.42917472,0.024288949,0,0,0,0,0.16276184,0,0,2.6092765,0,1.0690277,0,0,0.1850872,0.033501573,0,2.8957932,0,0.327595,0,0,1.5151716,0,0,3.105432,0.46025372
953,0,1.8490307,0,0.15575463,1.1718875,2.9815304,0,0,0.5333646,0,1.3465055,0,0,0,0,0,0,0,1.6593463,0.35231563,0,0,2.4011874,0,0,0.5725914,0,0.32036448,0,1.8106775,0,0,0
954,1.2949425,0,0,0,0,0,0,0,0,0,1.7202908,0,0,0.1531772,2.8886392,0,0,2.3599293,0,0,0,0.60483414,0,0,0,0,0.06238141,0,0,0.42834267,0,0,0.48009247
955,0,0,0.8764456,1.7535734,0.1462826,0.6244964,2.1923985,0.38943416,0.74360514,0,0,1.9551538,0,0,0,0,0,0,0.23306282,1.265733,0,1.8016319,0.27923834,0,4.3646035,1.3310561,0.77944726,0,0,0,0.5185898,0,0.1445484
956,0,0.95041895,0,0,0,1.2184627,0,2.3218248,0,0.53387487,0,0,0,0,0,0,0.52335185,0,1.3738353,0.6926795,1.3880001,0,0,0,0,0.12409638,1.3165039,0,0,0,0,0,1.6894743
957,0,0,0,0,0,0,0.8377047,0,0,0,0,1.3232409,0.8745597,0,0,0,0,0.94789135,1.4589245,1.4198833,0,0.7359711,0.14320694,0.1208074,2.5061002,0,0,0,0.67218924,0,1.7422737,4.8241005,0
958,0.82395864,0,1.1057162,0,0,0,0,0.081462614,0,0,0,0.48074564,0,1.5507325,0.008821259,2.0306225,0.11491319,0,0,0,0.029250491,0,0.7725242,0.5390246,0,0,0,1.317685,1.0259542,0,0,0,0.75348246
959,0.9519881,2.5537016,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583529,0,0,0.4204068,0,2.570481,0,0,0,0,0,0,0,0,0,0,0,0
960,0,1.63504,0,0,1.448069,0,0,0,0.20525864,0.4152613,0.95707387,0,1.0593077,0,0,0,0,0,0,0,0,0,0,0.09213015,0,0,0.9595044,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0.27128392,0,0,0,0,0,0,1.8758888,0,0.6789169,0,0.79705995,0.09312583,0,0.7582558,0,0,0,0.14355592,0,0,0,0,0
962,0.4177997,0,0.87186635,0,0,0,1.2337,0,0,1.2048485,0,0,0,0,0.69583166,0.4353944,0,0,0.487216,0.08194514,1.333605,0,0,0.901371,0,0,0,0,0.037090313,0.43413836,0,0,0.30743873
963,0.8424125,0,1.3860202,0,0,0,0,0,0,0,0,0,0.4322833,2.367089,1.8835168,0,0,0,0,0,0,0,3.066537,0,0,0.103088565,1.2649671,0,0,0,0,0,1.663436
964,0,0.9383128,0,0,2.7333422,1.2981216,0,2.421047,0.5965544,0.9697568,0,0,0.66624695,0,0.6405991,0,0,0,0.6994939,0,0.04118339,0.003346397,0.25887167,0.44943136,0.6092019,0.7144824,0.67411405,0.0795612,0,0.09408546,1.9832046,1.8666488,0
965,0,0,0,0,0,0,0.053399082,1.1819013,0,1.0558301,0.000860165,0,0,0,0,1.2792436,0,0,0.043575056,0,0,1.3942466,1.2239352,0.22285773,0,0,0,0,2.7065442,0,0.18869026,0,0.17506987
966,0.7296737,0,1.4823792,0.22142078,0.8745545,0,0,0,1.2662243,1.2556075,0.95522183,0,0.011273986,3.0260117,1.464798,0,0,0,0.60918635,0,0.10406042,0,0,0,0,1.2715075,0.9773226,0.9187672,2.4875188,0.38052157,1.6418543,0,0.06706334
967,0,5.5984783,0,1.3799665,0.74570197,0,0,1.0183643,0.6649243,0,0,0,0.9456883,0.10953283,0,0.8635529,0,2.4632936,0,0.10171539,1.1463168,0.74061584,0,0,0.47495878,0,0.6142549,0,1.3380527,0,3.3542237,0,0
968,0.3795849,0,0,3.1600332,0,0.22408947,0,0,0.5991565,0.29193908,0,0.6827891,0.6043197,2.4278011,1.098783,0,0,0,0.2607374,0,0,0,0.11545851,0,2.7601953,0.907588,0.36512798,0.6565207,0,0.8626486,0,0,1.4159805
969,0,0,0,0.90164185,0.64005136,0,0.97081554,1.0396171,0.57024693,0,0,2.8500812,1.1897314,0,3.1877255,0,0.10597693,0,0.58368105,0.9936784,0,0,1.9543667,0,0,0.46572953,1.1402419,0,0,1.4297663,0,0,0
970,0,0.4976093,0,0,0,1.3900334,0,0,0,0,0,0,0,0.19571753,0.6034371,0,0,3.624294,0,0.47768822,0,0,0.027170071,2.2561548,0,0,0.52153784,0.829174,0,1.2479403,0.32176352,0,0
971,0,0.24464673,0.12786093,0.29768,2.0763822,0,0.47278276,0,0,0,0.9997878,0.6205354,0,0.51249737,0.17033596,0,0.21241407,0,1.8360295,0,0,1.4863214,2.890265,0,0,0.16816191,0.5948399,0,0,0,2.1864982,0,0.6425135
972,0,0.23069285,0.62479115,0.69565237,0,0,0,1.0125673,0.5839409,0,1.5446537,0,0,0,0,0,0,0,1.0249194,0,0,0,0,0.042680793,2.8652048,0,0,0.77542174,0,0,0,2.2931998,0
973,0,0,0.3463664,0,0,1.2018921,1.2504252,0,0,0.103994116,0,0,0,0,3.5625877,0.062240094,0,0.80491686,0.8378676,0,0,0,0,0,0,0,0.20072481,0,0.08713143,1.160439,1.402768,1.68906,0.007789105
974,0.25651443,0.465446,1.0558174,0,0.19794911,0.4943725,0,0,0,0,0,0,0,0.5841636,0.9082522,0,1.347709,1.6386297,0,0.031574138,0,0,0,0,0,0.04870494,0.051089764,0,0,0.17822775,0,0,0
975,0.14550875,0.060249925,0.4377487,0,0,0,1.4068397,0,1.2426926,0.2381162,0.3683155,0.03130691,1.0144161,0.29618987,0.16401067,0,0.5822394,0.28806734,0,0.08361436,0.17190449,0,0,0,0.3749326,0,0,0.7540809,0,0,0,0,0
976,0.44880137,0.74066645,0,0,0,0,0,0,0,0,0,1.4308696,0,0,0,0,0,0.1039234,0,0,0.57350624,0,0,0,0,0,0,0,0.4405166,0,0,0.5436176,0
977,0.28285825,1.3891203,0,0,0,0,0,0,0,2.3148081,0,0,0,0,0,0,0,3.4258904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0.41971833,0.6416168,1.9887323,0.29977623,0.17453435,0,0,0.5688615,0,0,0,0,0,0,0,0,1.2129213,0,1.5886573,0,0,0,0.43327212,0.7353554,0.491377,0,0.47909752,0.3938701,1.4378484,0
979,0,2.1708055,0.17628124,0.2333966,0.46168914,0.461813,1.3364928,0,0,0,0,0.9878001,1.6767095,1.1458416,0.5263589,0,1.0814531,0,0,0,1.7416583,0,0.92064023,1.962666,0.7952047,0.3208605,0,0,0.8734358,0,1.323512,0,0
980,0.14040895,0,1.0507565,0,1.4653357,0,0,0,1.2569404,0,0.6937919,0,0.6784156,0,0,0.6128955,0,0,0,0,0,0,0.073255174,0,1.56993,0.56040317,0,0,0,0,0,0.16425292,1.1352048
981,0.21911922,0,0.19038615,1.0048909,0,0,0,0.59944594,0,0.18857995,0,0.26578397,0,0,0,0.5246028,0,1.7740273,0,0,0.83383477,0,0.5194533,2.7033412,1.5297215,0.69732,0.8294175,0,0.3959351,0,0,2.0278227,0
982,0.25212666,0,0,0.8662433,0,0,0,0.014580301,0,0,0,0,0,0,0,0,0.52688617,3.755121,1.2909583,0.8106963,3.2617776,0,0,0,0,1.8796055,0,0.71768284,1.3425671,0,1.0119051,1.4695797,0
983,0,0,0.18951756,0,0,0,0.47658506,1.2676166,0.045465913,0,0,0,2.016517,0,0,0,0.49002218,0.90499425,0,1.5383916,0,0.64997154,0.9449955,0.22121096,0,0,2.3574305,0,0,0.9209993,0,0,1.642173
984,0,0,0,0.38487464,0,0,0.8165118,0.12625395,1.5080274,0,0,0.9679399,0.836163,0,2.0915716,0,0.7169742,0,0,0,0,2.3227575,0,0.17188603,0,0,0.92327666,0,0,0,0,1.8764169,0
985,0.5064059,0,0,1.280246,0,2.1590705,0,0,1.1623714,0,1.6216342,0,0.5634881,0,0,0,0,2.493357,0,0,0.090729795,0,0,0,0.5943894,0.121428914,0,0,0,0.24506383,3.3147686,0,0.99657047
986,0.9057616,0,0.96615785,1.0952574,0,0,0,0,0,0,0,0,0,0,0,1.9836444,2.1499805,0,0,0,0,0.7131058,0,1.0453625,0,0,0,0,0,0,0,0,0
987,0,0,0,0,0,2.8679855,0.47567055,0,0,1.7690277,0,0,0,0,0,0.5492191,1.422454,0.7596202,3.2953012,0,0.67744786,0.599345,0,0,0,0,0,2.5608828,0,1.1411712,0.6610012,0,0
988,0,2.7366247,0,0,0,0.23116705,0,0.33221734,0,0.9810351,0,0.06836327,2.6130695,0,0,0,0.23136327,0,0,0,0,0.14551145,1.0625966,0,1.4854478,0,2.9474022,0,0,0,0.58987707,0.953883,0.97486156
989,2.3770497,0,0,0,1.5630523,0,0,0,0,0.65678155,0,0.43835947,0,0.9362218,0,0,0,0.14516667,0,0,0,0.80278784,0,0,0,0,0,0,1.0270785,0,0,3.7380672,0
990,0,1.0876135,0,0,0.23527792,0,0,0,0,0,0,0.5573739,0,0,0,0,0.77821857,4.1418414,0,0,0,0,0,0,0.576248,0,0.67691433,0,0.03600335,0,0,0,0
991,0.48198447,0,0.7222156,0,0.93039393,0.3098133,1.2014148,0,0.07206452,0.7066644,0,0.8477021,0,0.18334384,0.09583309,1.5908344,0.44677538,0.24544853,0.33856902,0,0,1.7427748,0,0,0,0,0.10827009,0,1.0829407,0.62383634,0.51343536,0,0
992,0,0,0,0,0,0,0,0,0,0.44631398,0.92125887,0,1.0901138,0,0,0,0.44357434,1.3821816,0,0.98762417,0,0,0.2071742,0.2669049,0,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0.50513,1.2408202,0,0,0,0,0,0,0,0,0.09127911,0,0,0,0,0,0,0,0,0.23152143,0,0,0.001879875,0
994,0,0,0,1.2842127,0.31182864,0,0,0.83355665,0,0,0,0,0.079942636,0,2.017766,0.030678386,0,0,0.80874646,0,2.3608959,0.07553702,0,0,0.758746,1.1602514,0,0,0.25676283,0.4925935,0.36328915,0,0
995,1.0720581,0,0,0,0,0,0,0.5117428,1.7945349,0,0,2.6839452,0,0.76680595,0,0,0,0,0,0.24182329,0,0,1.3805172,0,0.34545246,0,0,2.90003,0.23141478,0.96857214,0,2.5460298,0
996,0.637217,0,0,0.3043004,0,1.8032979,2.0552714,0.10274948,0,0.8244312,0.906321,2.491318,0,0.16341385,1.5732038,0,0,4.30485,0.6718616,0,0.8498307,1.0438659,0,0.5088452,0.56535655,1.5844936,0,0,0,0,0,1.1779248,0
997,0,1.8699232,0,0.24297334,0,0,0.28568262,0,0.14721385,0.56093234,0,0,0.8702895,1.3004397,0,0.3874427,1.3557334,0,0,0,0,0,1.208759,0,2.26652,0,0,0,0.6201865,1.8055049,0,0,0.22798224
998,0,1.6035461,1.0140443,0.93067527,0,0.45538104,0,0,0.45452112,0,0.028173959,0,0,1.0244198,0,1.847346,0,2.3286412,0,0,0,1.716709,0.7375691,1.0456958,0.13899696,1.9143846,0,0,0,0,1.1924723,0.50367403,0.56118053
999,0.6246539,0.8214326,0,0.09175387,1.4732376,1.3099118,0,0.1632549,0.24738678,0,0.82102376,0,1.786462,0,0,0,0,0.06443719,2.835931,0.65417516,0,1.8619459,0.78106356,0,0,0,0,0.2700037,0,0,0.36259693,0,0
1000,0,0,0.53482777,0.25760883,0,0,0,0,0,0.5455333,2.189306,0,0.46503782,0.051287748,0,0,1.5413352,4.751553,0.18205984,0,0,0,0,0.58384633,1.7814093,0,0,0.14364593,0.13017057,0,0,0,0
1001,0,0,0.69824946,0.73772675,0.932607,0,0.84909165,0,0.09215152,0,0,0,0,0,2.1310682,0,0,0.79894155,0.36399746,1.054517,0,0,0,0,0,0,0.29774943,0.180377,0.44532102,0.29460803,0.088190354,1.974554,1.3205286
1002,0,0.5317027,0,0.91376984,0,0,0,0,0,0,0,0,0,0.76066357,0,0,0.3184002,0,0,2.0414217,1.4476933,0,0.5842017,0,0.057393704,0.85887754,0,0,0,0,0.4035019,1.0144154,0.5093268
1003,0.2923531,0,0.90965414,0.31896475,0,0,0,0.9800948,0,0,0,0.03851754,0,0,0,0.9135362,0,0.1999873,0,0.15737593,0,0.8388903,0.2120699,2.0176315,0,0,0.68989515,0,0,0,0,0,0.18244988
1004,0.36443833,0,0,0,0,0.22211479,0.5926573,0.8512574,0,0,0,0.37524706,0,1.5145632,0.41240773,1.3616248,0,0,0,0.2552514,0,0.99584186,0,0,0.005806335,1.0312954,0,2.2752523,0,0.24479833,0.60987407,1.475699,0.15295902
1005,0,1.2807667,0.008303188,0,0,0,1.7716237,0,1.0487393,0,0,0.36384818,1.2849755,0,0,0,0,0,0.029814258,0.9360685,0.9944779,0,0,0,0.11639788,0.7502196,0.45905256,0,1.9386113,0,0,0,0
1006,0,0.7129709,0,0,0.2010091,0,0,0.39136988,0,0,1.9692479,1.2727039,0,0.36278892,0,0,0,3.434724,0.077535555,0.89644206,0,0.96671635,1.081534,0,0.5978594,0,0,0,0,0.9597417,0,3.6046917,0.6797732
1007,0.43150175,0,0.3286832,0.49724057,1.5393827,0,0,0.6055534,0,0,0,0,0,0,0.9145923,1.0889697,0,0,0,0,0,0.17276342,0,0,1.4343911,0,0,0.9312658,0.6239776,0.34426987,0,0,0
1008,0,0,0.5727326,0,0.06829266,0,0,0,0,0,0,0,0,0,0,0,1.1552763,0.89799845,0.4944069,0,0,0,0.2961508,0,0,0,0,1.1489748,0,0,0,0,0.59949815
1009,0,1.5010995,0,0,0,0.47026274,0,0,0,0,0,0,0,0,0,0.4898637,0,0,0,0,0,0,0,0,0,0,0,0.05577475,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14234993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521245,0,0
1011,0,0.19593063,0,0,0,0,0.022826556,0,0,1.137006,0,0,3.6564894,0,0,1.8874604,0.644439,0,0,0,0.9412535,0,0,0,0,0,0,0,0,0,0,0,0
1012,0,1.6569724,0,0,0,2.2840612,0,1.6409413,1.668428,0,0.44314972,0,0,0,0,0,0,0,0,0,0,0.4305533,0,0.66055185,1.3779168,0.91416276,0.45653057,0,1.233909,0.49786654,0.58742243,0.25831902,0.20825744
1013,0.5857199,0.45253563,0,0,0,0,0,0,0,0.11412658,0.6364969,1.2852426,0,1.5610787,1.9808847,1.868012,0.03122006,0,0,0,1.357389,0.03978953,0.8315092,1.0532389,0,0.15076257,0,0,1.3308418,0,1.8141017,2.2055197,0.31558022
1014,0.66513896,0,0.3748954,0.6753141,1.0939237,0,0,0,0.25533777,0,0,1.176144,2.7247107,0.03455626,0,0,0,0,0,1.4369226,0,0.40557578,1.4653308,0,0,0,1.3857039,0,0,0,1.8981284,1.7401154,0.9667665
1015,0,0,0,0,1.7213436,2.0270832,0,0,1.1413629,0,1.4937327,0.95319194,0,0,0,0,0,1.1905258,0,0,1.1721139,1.1202315,0,0,0,0,1.8092197,2.3793416,0.7489647,0,0,0.4545674,0.017249722
1016,0,0,0.8706891,0.91039056,0,0,0.11869893,0,0,0.25295368,0,2.3052926,0.05208037,0.6950553,0,0,0,4.997143,1.2319225,0,4.1149964,0,0,0,0,0,0.002498234,0,0,0,0,5.5704126,0
1017,0,0,0,0,0,0.22749357,0,0,0,1.9188732,0,2.2111614,0,0,0.45262912,0,0,0.14690968,0,0,2.4146857,0,1.3595365,0,0,0,0,0,0,0.21364483,0,0,0
1018,0,0,0,0.5865092,0,0,0,0,0,0,0,0,0,0,0,1.6897706,0,0,0,0,0.9944074,0,0,0.674125,1.0307971,0,0,1.3820249,0,0,0,0,0
1019,1.0108122,0.47692198,0.09693656,0.24184547,0.24160078,0,0,0.89137816,0.008378609,0.78470916,0,1.3968586,0,0,0,0.7028362,0,1.1986253,0.567944,0.62599015,0,0,0,0,0,0.030007627,0.12306838,0,0,0,0,2.2211535,0.5246591
1020,1.2493685,1.8144227,0,1.4447768,0,0,0.99714684,0.12959398,0.8150651,0,0,1.1414493,0.20630424,0,0.89109796,0.4840953,0,1.0009879,2.4454002,0,0.77421474,0.12087081,0,0,0,0,0.14032309,0,0.7139123,0.38541093,0,2.2801523,0.32553408
1021,0,0,0,1.6323752,0,0.4913089,1.4983275,1.2471437,1.0568138,1.5848843,0.5245287,0,0,0.21235362,0.37295052,0,2.3739717,0,0.47146434,0,0,0.3395526,0,0,0,0,0.17189214,0,0,0,0.6873384,0.7309496,0
1022,0,0,0,0.43651226,0,0,0,0,0,0,0,0,0,0.8648032,0,0,0.53445697,1.043414,0,0.44303814,0,0,0,0,0,0.33330497,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0,0,0,1.112007,0.8664545,0,0.58866566,0.45594037,1.2078514,0,0,2.8672152,0,0.2362273,0,0.7466002,2.381608,0.7634786,1.0845892,0,2.096007,0,0,0,0.1926917,0
1024,0,0.12456246,0,0,1.7333397,0,0.14132565,0,0,0.46841946,0,0,0.6838473,0.43484712,0,0,0,2.6760452,0,0,0,0.002703519,0,0,0,1.6787064,0,0,1.7137785,1.2671809,0,0,0.92897874
1025,1.2815666,0,0,0.6272879,0,0.50301456,0,1.7975463,0,0.51980513,0.3779071,0,0.34219953,0,0,0,2.3097427,0,1.1060444,0,1.1194823,0.108397484,0,0,2.0688674,0,1.7344719,0.24592394,0,0.01818537,0,0,0
1026,0,0,0,1.7342354,0,0,2.3531952,0.22852522,0.54094195,0,0,0,0.37919444,0,0,0,0.2433166,0.80719954,0,0,0,0,0,0,0.39619687,0.1721623,0.07984035,0,0.76544887,0,0,0,0
1027,0,4.1653237,0,0,0,0,0,0,0,2.7148428,0.5777531,0,0.15387625,0,0,0.04186066,0,0,0,0,0.015850408,0.84155536,0,0,0,0,0,0,0,0,0,0,0
1028,1.7021626,0,0,0,0,0,0,0,0,0.17217416,0,0,0.9966518,0.26946566,0,0,0,0,0,0.05393311,0.010556239,0.8804722,0,0,0,0,0,0,0.37599564,0,0.057185423,0,0
1029,0,0,0,0,0,2.0114188,0,0.1575138,0.55742586,0,0.71376413,3.0878856,0.007459019,1.3187224,0,0,0.17250943,0,0,0.15177244,0,0,0.96250814,0,2.703813,0,0,0,0,0.17981876,0,1.1882781,0.17064711
1030,0,4.49966,0,0,0,0,0.49323848,0,0,1.10463,0.22066377,0,0,0,0,0.23796338,0,0,0.6120297,0.70654815,0,0,0,0.64986014,0,0,0.25048193,0.7454186,0.49184847,0,0,0,0
1031,1.7674835,0.16696802,0,0.7491894,0,0,0,0.384075,0,0,0.5305006,0,0.788489,0.3659477,0,0,1.2075895,1.2455039,0,0,0,0,0.45669958,0,0,0,0.79570884,0,0,0.46320847,0,0,0.9601938
1032,0.05029475,0,0,0.7885589,0,0,0,0,0,0,0,0,0.07081932,0,0.015529223,0,0,0,0,0,0,0,0.07671596,0,2.5586972,0,0,0,0,0,0,1.6640522,0
1033,0,0,0,0,0,0,0,0,0,0,0.6385844,0,0,0,0.11920531,0,0.06519563,2.6261108,0,0.58328825,0,0.17224723,0.44642207,0,0,0,0.48420063,0.5075996,0.02927056,0.030387975,0,0,0
1034,0,3.9327984,0.69153714,0,0,0.49467662,0,0,1.6383463,0,0,0,0,0,1.9181335,0,0,0,0,0.623681,0,0,0,0,0.52283174,1.7184739,0,1.2200378,1.2414676,1.0911069,1.2470603,0,0.23409842
