x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047
328,0,11.375925,0,0,0,3.095185,0,24.558838,0.4398114,5.853461,0,22.195381,0,0,15.23646,0,0,0,16.03484,20.719349,0,0,19.806864,0,0,6.9364815,0,2.8400133,0,18.73828,5.544244,0,0,0,3.822402,0,4.199372,0,0,0,0,8.956148,2.260751,0,0,0,8.661409,0.386306
329,4.1418767,7.874619,0,0,0,0,0,31.93045,0,9.255295,0,16.902582,0,0,1.0566196,0,0.80098075,1.2280723,8.493839,1.78031,0,0,6.4906764,0,0,1.1073099,0,0.6151245,0,4.5619617,9.516112,0,0,0,2.0149417,0,1.5189282,0,0,0,0,0.77298254,1.3295647,0,0,0,0,0
330,5.0051746,1.392804,0,2.0809498,4.068585,1.4610863,7.0674353,7.760818,1.0364773,3.4622238,0,1.4625102,0,0,3.7513003,0,0,0,11.887066,0,0,0,0,0,0,2.8102958,1.1419557,0,0,0.7305358,4.6830077,0,0,0,4.3121476,0,0,5.034159,0,6.0849104,0,0,0,9.786927,5.9985757,0,0,0
331,0,0,6.6153584,0,0,0,0,0,0,0,14.896027,0,15.594438,24.501698,0,9.26337,0,0,0,0,0,3.692747,0,7.291994,9.128196,0,0,0,0,0,0,10.432888,17.762533,0,0,0,0,0,2.1689389,0,0,0,0,0,18.447454,0,0,0
332,0,0,0,0,0,0,0,0,0.19270128,0,5.3207946,0,1.0338448,13.842485,0,0,0,0,0,0,0,0,0,3.6007664,0,0,0,0,0,0,0,8.577734,0,0,0,0,0,0,0,0,0,0,0,0,19.924177,0,0,0
333,0,0,7.7890987,0,0,0,0,0,0,0,0,0,0,5.5035715,0,10.940408,0,0,0,0,0,0,0,0,1.2223126,0,0,0,0,0,0,10.511742,0,0,0,15.209417,0,0,5.13473,1.3467242,0,0,0,0,15.365193,0,0,0
334,0,0,10.314591,0,0,0,0,0,0,0,21.180607,0,0.09451737,37.93264,0,9.095479,0,0,0,0,0,13.321798,0,2.4189024,3.9412005,0,0,0,0,0,0,9.28341,0,0,0,0.9372629,0,1.1370163,10.210568,0,0,0,0,0,14.877235,0,0,0
335,0,0,9.035288,0,4.7024655,0,0,0,0,0,14.746511,0,1.5852562,18.878721,0,3.7271764,0,0,0,0,0,0,0,0,4.378805,0,0,0,0,0,0,10.09311,6.4116073,0,0,17.66636,0,0,0,0,0,0,0,0,18.85119,0,0,0
336,0,0,4.7966123,0,0,0,0,0,0,0,2.8028371,0,0,25.546764,0,7.9985538,0,3.39637,0,0,0,0.834366,0,0,11.280506,0,0,0,0,0,0,6.133667,9.730759,0,0,0,0,0,5.6210084,0,0,0,0,9.923268,5.316355,0,0,0
337,0,0,0,0,3.1996977,0,0,0,0,0,12.7629175,0,6.2107415,22.118013,0,6.4347,0,0,0,0,0,9.988549,0,1.4867016,9.140847,0,0,0,2.0859506,0,0,0.10063462,11.0915785,2.6823556,0,17.92797,2.7100503,6.2350183,14.63463,1.0728012,0.55725527,0,0,0,19.13477,0,0,0
338,0,0,5.3531246,0,0.96465397,0,0,0,0.5440602,0,19.843414,0,4.92307,6.9762926,0,8.955148,0,0,0,0,0,0,0,4.668055,0.09761906,0,0,0,0,0,0,13.131646,0,0,0,0,0,0.35526246,4.756436,3.1996136,4.044175,0,0,23.655308,1.9539988,0,0,0
339,2.349797,0,14.194057,0.62394303,0,0,0,0,0,0,7.1690373,0,0,12.525061,0,6.638683,0,0,0,0,7.9076214,0,0,0,12.085715,0,0.9281748,0,0,0,0,15.382076,6.2194076,0,0,11.9110365,0,0,12.933086,0,0,0,0,3.2919526,25.105173,0,0,0
340,1.4858538,0,4.4896736,0,0,0,0.09114283,0,0,0,0.36879203,0,8.464773,30.857208,0,10.086327,1.7506386,0,0,0,7.3579545,6.4191065,0,3.1240947,5.8135486,0,0,0,7.4632797,18.775188,1.7439699,1.7887402,19.221762,9.326128,0,16.278873,0.5702331,0.27362195,9.948789,13.455997,4.4168715,0,0,2.1360955,0,0,0,0.5401409
341,0,0,2.8934038,0,0,0,1.6579356,0,0,0,13.181872,0,0,20.508036,0,5.573538,0,0,0,0,7.5080657,8.317495,0,1.4901732,6.7248354,2.753968,0,0,8.993379,8.843425,5.3699,5.604406,23.260115,0,0,16.822084,2.8389986,3.6172183,11.587967,0,8.572164,0,0,13.653125,6.9337707,8.147475,0,0.8027184
342,3.3741493,2.7617104,0,0.41193387,0,4.6863327,0.9977832,0,2.0909595,0.40843594,6.0089316,0,6.4364796,10.043731,1.2539574,0,6.8952503,0,0,0,8.1320305,3.585585,10.371003,4.370676,5.713019,1.6985351,1.6375726,0,3.6519306,19.057047,6.5607934,3.8368704,0.7572492,4.0978026,0,15.810441,0,0,0,0,0,0,0,9.99958,0,6.627263,0.86890405,1.7683423
343,0,1.3343956,0,9.086023,0.593392,0.3648833,0,0,0.9536714,0.9542286,12.539588,0,0,0,0,9.267704,8.109925,0,6.070162,2.4623458,0,0,23.504261,0,0,2.510711,0,5.529948,0,31.87869,10.412799,0,0,6.0607786,2.4247222,16.380651,0,0,4.046769,0.6178294,4.9675684,0,0,0,0,8.054334,3.3755462,0
344,3.2061963,5.117697,0,0,0,0,0,0,0,0,12.732274,0,0,13.3149605,0,13.472509,0,8.07489,8.679746,0,18.998959,0,0,6.6795845,8.701556,0.50429577,0,0,6.133453,0,0,0.5737315,5.4371867,11.193654,10.737271,0,0,0,0,0,0,7.2159696,3.9105537,0,0,13.969447,4.9510393,3.8022377
345,2.8820384,10.531848,3.517512,1.5711936,1.6594248,5.906119,0,28.106468,0,6.5831385,0,14.547587,0,0,8.305689,0,0,22.09263,17.46637,16.368603,0,0,8.369804,0,0,2.3290546,0,22.795906,0,20.786703,43.46714,0,0,5.036025,4.3844047,1.0392835,4.8144226,0,0,0,7.375022,1.8567356,0.92363703,2.3889322,0,7.133366,7.4027114,0
346,0.6889856,0,0,3.8492975,1.6503618,8.977487,0,26.276873,0,3.3988817,0,17.794127,0,0,4.4517374,0.9166297,0,6.245154,21.835474,0,0,0,0,0,0,0,0,5.4406753,0,0,16.706224,0,0,2.3342762,3.7936795,3.8632658,0,0,2.9666402,0,4.5750375,2.126717,0,7.168512,0,7.036928,3.1051884,0
347,0,0,20.379244,0,0,0.8171149,5.578229,0,2.689288,0,0,0,9.146335,16.564186,0,7.235367,2.8516781,0,0,0,6.9543977,6.1045027,0,5.2131906,15.435004,0,0,0,8.902049,0,0,16.042406,7.3967633,0,0,21.671886,0,0,6.6435738,0,0,0,0,3.7963812,17.3377,0,0,0
348,2.0444295,0,0,2.4212859,0.12761582,0.20019008,5.9304767,0,2.874678,0,31.673494,0,0,14.358421,0,14.68013,0,0,0,0,0,2.9559476,0,0,7.8570733,0,0,0,2.2317793,9.803367,0.27754432,0,0,6.996516,5.1322565,0,5.2153034,2.7660587,0,5.3584285,9.06541,2.6922035,0,0,0,7.0417953,6.815011,0
349,0,0,0,0,0,1.7704909,4.0075836,15.125665,0,2.0717015,3.5189161,10.221487,0,0,0.34508714,0,2.8457792,15.694515,36.44438,7.156842,24.405949,6.6807556,13.663279,1.45666,0,6.6810436,0,0.7577404,3.4731724,11.913706,0,0,7.4868317,11.904559,0.7950874,18.0528,0,0,0,9.2926655,6.614632,2.1846614,4.628649,0,0,9.860861,8.489437,5.2154655
350,0,0.012312667,0,1.6188701,0,0,0,23.59319,3.2969205,1.0563161,10.845117,1.3691891,0,0,5.48759,2.5968108,9.631013,9.241119,19.888226,3.8567953,1.6233639,0,29.688126,0,4.6420197,4.9799285,4.8804,1.3259789,3.7696726,8.655571,0,0,6.4930496,9.02986,0.21763372,0,5.703163,0.13685587,0.2805787,5.8599687,0,0,0,7.044569,0,1.5448564,0,3.7761147
351,1.3259968,3.7187712,0,0.27965024,0,0.029864227,9.136686,23.160543,0,2.8129022,9.843156,8.797458,0.09700343,0,1.4319811,0,0.23532033,5.5065165,19.780773,5.298273,1.3116871,0,8.901538,0,2.0615473,2.5200734,1.0886239,0.14140576,3.1733272,12.515678,1.6722113,0,2.2044191,7.07646,0,0,1.6903733,0,0,0,1.5739384,0,0.046815667,0,0,1.7242233,6.9809685,6.685033
352,0,2.6670759,0,0,0,1.0314752,6.646559,25.844694,0.6838647,4.1058226,3.640171,8.425939,0,0,0.5304433,0,4.867615,0,6.426067,6.005925,3.0630598,0,15.817038,0.36495596,0,5.835301,4.5151253,2.1425047,3.3877344,0,0.5957009,0,5.7169676,6.201144,3.3679934,8.28677,4.0009823,1.888506,2.173331,0,0,1.6882275,0,0,0,2.7643466,2.2555602,0.6579793
353,3.1740386,0,0,0,1.0222641,0.12247041,5.9970245,2.865051,1.3467728,0,0,0,0,2.0480287,0.097803146,1.8084491,1.4170535,3.0381362,14.938274,8.735999,5.2239385,5.239309,17.099466,0,0,5.5541916,0,0,4.7775626,5.9656215,0,0,4.4890394,2.458585,0,2.4966228,5.348516,0,0,2.2891073,0,0,0,0,4.0806403,0.18063828,0.82035816,2.3268268
354,0,0,0,0.98871756,0.6085114,0,14.922246,0,2.6516416,0,7.5085735,0,0,5.8674326,1.0251155,0,2.0704474,0,0,0,10.983289,16.058043,22.560915,4.0588923,4.929504,6.3687425,1.0879349,0,1.5494735,0,0,0,14.564267,2.3884637,0,0,2.0256116,0,6.675195,0,0,0,0,7.5939713,14.737588,0,0,0
355,0,0,0,0,8.571129,0,5.1747966,0,0,0,7.391312,0,7.8064485,5.6208982,0,0,6.420254,0,0,0,29.132626,3.595163,7.718451,1.0637703,4.6020055,1.0262997,0,0,0,0,0,0,8.437507,4.0236087,0,2.349683,2.7396948,0,8.824777,0.35668302,2.342168,0,0.010789235,3.5184948,0,0,0,0
356,0,0.5903958,0,2.1118383,0.5152862,0,0,0,0,0,8.114643,0.35208195,2.7890975,0,1.2017865,0,5.05233,0,10.136634,1.8526427,0,0,9.151464,0,0,1.6747391,0,1.1642772,1.888488,0,0,0,0,0.051948946,0,0,2.227215,1.8299173,3.2825632,3.100195,0.9272985,0.67361623,2.460446,0,0.16624008,0,0,0
357,1.8750352,12.662323,0,0,0,5.9010677,3.6444492,18.648745,0.3684385,5.9978414,0,46.405006,0,0,7.5747094,0,0,4.6098204,0,8.86809,0,0,0,0,0,0,5.01232,9.353723,0,0,8.217636,0,0,0,6.8764668,0,4.1902957,0,0.2271525,2.205563,0,3.6845284,1.3316327,0,0,0.08209324,6.8440943,5.492993
358,0,1.9952558,0,0,0,0,2.5369797,27.827456,1.3772467,7.444365,0,0,0,0,1.2583642,0,0,0,12.773072,5.978309,0,0,5.773274,0,0,1.2187915,2.6359866,0,0,12.384334,5.5870566,0,0,2.105013,1.1251099,0,0.4897432,0,0,0.90146714,0,3.1923015,0,0,0,2.759178,9.892141,2.0126162
359,0,4.04195,0,0,0,0,0,13.1116085,0,0.5777848,0,0,0,0,1.0216719,0,0,0,14.375262,0,0,0,0,0,0,0,0,2.1520026,0,0,3.7574532,0,0,0,0.8545415,0,1.3159438,0,1.0076679,2.060855,1.2653565,0,3.3975065,0,0,1.2803501,0,0
360,0,7.293291,0,1.0932784,0,0,0,12.2709055,0,2.03997,0,2.1695313,0,0,1.3356856,0,0,20.15711,0.52844626,0,0,0,0,0,0,0,0,12.180213,0,0,4.8767996,0,0,0,5.573749,0,1.3841712,3.030416,0,6.9135942,0.075523235,0,0,0.92093676,6.650613,0,0,0
361,0,1.9165306,0,0.49016887,0,0,10.068673,0,2.522528,0,1.7003038,21.963903,0,0,0,0,0,4.9143915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14189464,2.5934558,4.4083447,5.6717734,0,10.751372,0,0,0,13.930338,3.839291,0,0,0
362,0,0,9.012601,0,2.5297303,0,0,0,0,0,2.0925791,0,3.4026086,7.4821033,0,9.88301,2.2116785,0,0,0,7.0673804,6.852049,0,8.647312,10.138939,0,0,0,1.435648,0,0,15.587438,4.3590345,0,0,22.881798,0,0,16.384275,2.2199674,0,0,0,0,19.522236,0,0,0
363,0,0,5.099302,0,0,0,0,0,0,0,9.566843,0,1.5731969,21.028065,0,12.719595,0,0,0,0,0,3.1306548,0,0,6.4392676,0,0,0,1.8490736,0,0,6.181737,12.63122,0,0,7.753847,0,0.5300688,10.945483,5.280065,1.9215779,0.124873914,0,2.6451406,0,0,0,0.75827533
364,1.5784172,0,0,0.22413982,0,0,0,0,0,0,6.3771005,0,0,0,0,0,7.7716737,0,11.154173,0.6321319,19.111012,0,0,0,0,0,0,11.577198,0.64638203,10.133477,0,0,0,0,0,0,1.6519852,0,0,1.4357276,0,0,0,0,0,0.7369957,0,5.1364474
365,0,0,0,0,1.1447126,0,0,4.7197075,1.5201583,0,0,0,1.6717377,7.2401094,6.0692163,0,0,0,0,0,0,3.699243,26.001543,0.9443604,0,0,0,0,6.747095,1.7795695,0,0,7.1649785,3.5337007,0,3.1017308,4.9846573,0,0,0,1.0202156,2.5844479,0,0,0,0,0.7096807,0
366,2.7249177,1.2226886,0,0.18203475,4.2590585,0,4.2562265,1.8882903,2.7719264,0.2532023,0,0,2.6001563,2.867449,0,0,4.0950007,0,0,0.44311678,0.8690435,4.447516,31.872131,0.59660566,0,4.8374257,0,0,0.7140473,9.477275,0,0,0,3.6534925,0.08352719,0,0.32340768,2.9796762,2.1699624,0,1.8711977,0,1.2316152,0,0,0.80359256,6.4171004,0.5185169
367,0,2.5601988,0,0,1.5082121,0,0,25.032545,0,1.3201531,5.5529737,2.2243867,0,0,1.2257917,0,1.1173637,0,1.2194663,12.958801,0,0,0,0,0,4.664179,2.1757498,0,0,7.8936706,3.8632035,0,0,3.335477,1.0400673,0,5.7648854,5.123437,0,0,2.0297782,0,0,0,0,2.7912564,0,4.332931
368,1.8825958,2.172417,0,0,0,0,3.2388895,5.776365,0,1.2231916,3.6531398,0,0,0,0,0.18042691,1.8784767,5.167014,0,1.1876444,0.28315684,0,20.646088,1.9197804,0,0,2.8625724,5.3579326,2.1710367,9.658291,5.1595783,0,0,0,0,5.0639925,0.30659857,0,0,1.4257065,0.53357536,0,0,16.257313,0,0,0,0
369,4.829443,0,0,0,0,0,5.1386113,1.8506854,0,1.458106,0,0,0,13.041173,0,0,2.629389,0,0,12.817435,4.737992,0,0,0,0,1.661455,1.2044084,3.470738,4.789499,0.57211417,0,2.603713,0,5.668339,2.074682,0,5.5304623,0,0,0,0,0,0.9837702,0,0,1.5540711,0,0
370,0,0,0,0,0.9377723,2.3126783,5.759184,13.28276,0,0.5279047,0,0,0,0,5.1495357,0,0.012914551,0,7.6824737,0,0,3.6248581,9.09643,0,0,4.9570103,4.002784,1.3811609,0,12.186777,0,0,0,0.19522089,0,0,1.2101706,0,0,1.4073197,0,3.7047205,0,0,0,5.4832687,12.3214245,4.803274
371,0,3.571595,0.5552845,0,1.2932786,2.8327768,0,0,4.182896,0,0,10.09693,0,0,0,0,2.9138346,5.4915533,19.023876,4.343429,0,0,9.424484,0,0,0,0.46864733,5.27406,0.2485433,11.623959,6.1928535,0,1.2354027,4.7797403,2.7087636,0,2.9645627,0,0,0,0.017615708,1.7221185,0,2.2868402,0.57756823,0,8.669987,6.729875
372,1.5932963,8.228605,2.4285111,0,0,0,3.477931,13.478506,1.1408952,2.216141,0,6.3234086,0,0,0.106220566,0,0,0,0,0.88464534,0,0.040527787,19.137922,0,0,0,0.014115846,0.44197392,1.891102,6.31163,0,0,1.8163898,0,0,0,4.8457794,0,0,1.5734228,0,0,0,5.781526,0,0,0,1.2646178
373,0,5.9469786,0,0,0,3.5127938,8.560093,9.565822,0,3.8378942,4.827814,5.7307167,0,0,2.0459802,4.0137753,0,0,0,2.1891317,0,0.6639153,12.903563,0,0,5.5081377,2.45577,0,3.9270837,0,4.155097,0,2.774754,7.7795653,0.40963244,0,4.974939,3.5165942,0,0,0,0.802307,0,0,0,2.7419937,0,6.1239953
374,2.9108183,0,0,0,0,1.9581268,0,17.571867,0,0.06545271,0,0,0.33144042,15.595969,0,0,0,10.82162,0,8.385574,0,0,0,1.9045633,0,4.138217,3.7951257,3.3640893,2.9053328,13.159905,10.91343,0,3.164507,3.238426,0,0,2.1218975,1.8243165,11.600119,0,4.84927,0,1.2352052,3.2554936,0,0,0.60641867,0
375,6.639795,4.779168,0,0,3.9494848,0.92709,3.3087282,0,0,0,8.732881,0.88346875,1.7283857,0,0,4.769724,0.16227806,0,7.675796,2.7850537,0.79004943,0,8.793213,0.44473195,0,0.53282106,0,0,0.5748493,2.1383305,0,0.06889309,0,1.0153373,0,10.653997,2.709362,0,0,3.5053475,0,0,1.0668526,0,0,1.9513441,5.416479,0
376,4.7836223,0,0,1.4837404,0,0,4.141105,0,0.22259912,0,10.934841,0,0.6325805,0,0,0,3.8668616,0,0,0,30.68037,8.759543,8.145079,7.866173,0,0,0,0,4.809199,0,0,0,11.628872,0,0,0,0,2.0835118,0.6411533,0,0,0,0,0,0,0,0,0
377,0,0,0,9.584649,0,0.2634398,0,19.959375,1.8698941,0.69632703,0.02371129,0,0.25791502,0,1.7972562,0,2.5353355,0,0.25875354,5.0134406,0,0,0,0,0,0,4.6145544,0.40877908,1.9696765,3.8375711,0.90606314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1.974048,0.041531857,2.453883,0,0,4.742404,0.15191834,0,0,0,0,0.22838126,1.1528215,0,0,0.20120601,0,12.144725,29.646437,6.6810684,0,0,0,0.8664633,4.24132,3.7083843,0,0,2.7632236,0,0,2.281119,13.533169,2.1528363,0,12.723892,0,2.480703,7.0005407,4.399945,1.5275309,0,0,18.178364,10.09842,0,3.7144482,0
379,3.8047903,0,2.3141387,1.5726877,0,0,5.974748,0,1.5062816,0,5.528497,0,4.8820014,29.143442,0,0,0,0,0,0,24.60567,18.10108,33.546307,0,7.5925307,0,0,0,3.862928,0,0,2.0468078,15.017574,0,0,7.2438364,0,0,0,0,0.75577635,1.1317624,1.7532308,0,0,0,0,0
380,0.941704,0,0,0,0.3553609,0,0,15.215594,0,6.7662854,0,0,0,0,6.4037986,0,0,0,11.12483,0,0,0,0,0,0,0,0,2.0215771,0,7.947243,8.889345,0,0,0,6.650302,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,13.344378,0.799331,0.65305656,0,0,0,0,0,12.729272,0,15.772164,0,0,3.4178574,2.5591786,0,19.860006,3.9976432,3.615624,0,0,0,0,0,0,0,11.114979,0,0,15.630574,0,0,0,8.562223,0,0.28159285,0,0,0,0,16.035429,0,0,0,0,0,0
382,10.157807,4.969543,0,3.5085595,1.4412813,11.889569,0,8.468565,0.29142803,3.6566894,0,12.234963,0,0,14.296767,0,0,3.3152776,29.00562,2.4941182,0,0,0,0,0,0,0.7576633,1.0715317,0,0,9.610982,1.2596107,0,0,4.359217,0,1.5057249,0,3.1990154,0,0,0,0.33107814,0,0,0,0,0
383,0.31581286,8.720536,0,1.3126479,0,3.9632535,0.2518339,4.276128,0,5.438716,0,16.455885,0,0,0,0,0,0,12.710006,0,0,0,0,0,0,0,0.96260047,7.1015635,0,0,7.817621,0,0,0,3.8013089,0,2.6416795,0,0,0,0,7.366252,0.54440385,0,0,0,0,0
384,2.968866,12.544889,0.2250233,0.24578898,0.28193668,1.4567779,0,12.104194,0,8.599839,0,14.851005,0.5498972,0,1.3736359,0,0,9.622815,3.348526,4.13368,0,0,0,0,0,0,4.7961125,4.0798693,0,0,1.7073642,0,0,0,1.3938506,0,2.1370754,0.010756752,0,1.5157745,0,4.7137794,0,0,0,0,0,0
385,0,0,0.37239957,0,0,4.088964,0,13.565095,0,7.1919975,0,0,0,0,0.10988377,0,3.5267475,0,0,0,0,0,4.5295086,0,0,0,1.2741042,1.2125062,0.40506855,5.956416,0,0,0,0,2.7860477,4.781208,0.9607281,0.99674463,3.581427,0.25300476,0,6.041455,1.819959,1.3779229,0.2355377,4.9224963,0.04145887,2.5177755
386,0.32642594,5.3034124,0,0.15609168,0,0,0,13.254702,0.4067228,0.48246756,0,7.483742,0,0,3.4128149,0,0,0,0,0,0,0,7.7196717,0,0,0.7295642,0,6.303987,0,17.192364,5.2381573,0,0,0,2.7191405,0,1.5832504,5.3411236,0,4.749912,0,3.7829993,0.36955276,1.4473213,0,1.3067893,4.8047667,5.143137
387,3.513013,7.28047,0,1.5477145,0,0.5285866,0,20.96485,0,2.7954338,0,0,0,0,3.814656,0,0,8.899152,4.8937306,0,0,0,6.723727,0,0.08948748,0,0,0,0,5.9827375,6.0241723,0,0,5.5505595,0,0,4.555774,0.9389876,1.1283315,0,0.9015703,0,1.2051581,0,0,0.29818535,8.016349,0.86943406
388,1.5483211,0,2.2763634,0,3.6666963,1.1420379,0,20.020256,0,0,0,0,1.9823735,14.124584,0,2.1894073,5.833539,0,0,0,38.278343,21.46103,0,7.758094,14.107133,0.5039737,0,0,4.167258,0,0,3.7127223,20.238077,3.3321843,0,26.303001,0,4.677273,12.074826,6.6057944,3.525529,0.34846312,0.6516367,9.751985,3.3898697,0,0,3.2772968
389,0,0,0,0,1.1271296,0,0,0,2.2080448,0,7.5963135,0,0,0,3.168244,0,0,1.9275085,1.724714,0,0,0,9.356891,0,0,3.882427,1.5651598,0,0,3.917006,10.929173,2.0206902,0,0,4.2292576,0,3.9037817,0,0,3.7262871,1.2253029,2.415502,0,0,0,1.393525,0,0.08731708
390,0,0.7628057,1.0861549,1.6752262,0.6273612,0,3.8142753,19.200674,0,0,0,0,0,0,2.9060686,0.7272667,1.0209557,0.55628556,0,8.0989275,0,4.4114866,3.0682971,0,0,1.2584039,1.9007207,0,0,7.290812,5.590399,1.1966649,0,2.4890206,0,0,3.0973613,7.186084,1.0904332,0,3.1912227,0,0.50967234,4.8256903,1.1128956,0,0.2424262,2.6227753
391,0,3.7352843,0,0,1.7524194,0.3704628,2.2639081,10.343872,0,2.0088134,0.83930737,4.0245385,0,0,2.5501463,0,0.68442136,8.353537,13.197676,16.608294,0,0,0,0,0,0,0.11521972,0,0,21.837938,0,0,0,0,0,0,1.0286937,0,0.3856815,2.0901608,0,1.4430947,0.72866577,0,0,5.606975,2.497807,0
392,0,0,0,0,0.47056442,0.7580709,9.314931,15.429719,2.100752,0,2.803777,9.291286,0,0,1.3128086,3.3562627,2.3265045,0,0,9.638812,0,1.1643317,13.939332,0,0,4.950142,1.0095572,0,0,3.847693,4.302083,0,0.74476105,0,0,0,0.8113191,0,0.43224397,0,0,0.46381143,0.431679,0,3.2732177,3.316679,0,4.0572324
393,4.9733543,0,0,0,0,5.159569,1.866729,7.2982807,0,0,1.4358474,3.4284937,0,18.961565,5.0706906,2.1539664,0,0,0,4.8452206,13.993219,0,0,0,1.4240352,6.876698,2.3765495,0,0,14.127292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0.15422729,0,0.8985282,0,0,0,7.5710597,0,0.101475924,0,2.7179918,0,0,0.042230446,0.2954388,6.2810183,0.8981668,9.324504,14.259838,0,6.9354672,11.85797,3.2260609,0,1.4090754,0,1.8238449,1.0187031,1.4711568,18.55376,0,0,0,6.5449247,0,0,0,0,0,0,3.0359035,0,0,0,0,4.2461095,0
395,0,8.8220625,0,1.7770988,1.7785561,0,0,5.012925,0,10.662628,0,23.143648,0,0,6.7413187,0,0,5.1451144,13.260732,6.5834446,0,0,0,0,0,0,0,9.146035,0,0,4.8159456,0,0,0.12907575,3.766884,0,0,0,0,0,1.4281361,0,0,0,0,0.001454204,0,1.4367052
396,0,0,0,0,0,0.8484955,10.610654,7.5924544,0,0,2.5213382,0,0.24037649,7.7181315,0,0.8396728,0,0,18.050999,5.705646,0,6.728124,0,0,1.0536044,0.91994584,0,0,1.5561028,11.638636,0,0,1.3226646,2.339702,0.69667125,1.7227724,8.578894,6.730534,0,0,0,0,0.7274476,0,0,6.5063257,1.8006097,2.2344944
397,0.37030733,0.35371554,0,2.3328626,0,0,0,19.804342,3.1763246,1.9282753,9.749378,0,0,4.7077575,2.6396708,0,1.5333552,1.8521363,0,0,0.29982778,0,15.435356,1.0530227,0.074673526,2.104695,0,0.79660577,0,3.3234217,3.809277,0,0,0,0.25351483,0,0,3.0874505,0,4.422885,0.024996912,4.9236817,0,0,0,0.6886333,8.058811,0.7215381
398,0,1.8093715,0,3.8603315,0,2.7152615,0,7.126086,0,0,0,0,0,0,0,0,0,0,0,1.4446189,0,0,0.9281195,0,0,0,1.4141778,1.184754,0,3.3564992,0,0,0,0,2.2018566,0,0,0,0,0,0,0,3.6017897,0,0,0,0.025847917,0
399,0,0,0,0.29073742,0,1.9531238,0,0,0,2.5378718,0,28.607637,0,0,0,0,0,1.150455,6.383573,11.351194,0,0,0,0,0,0,0,6.773576,0,0.23604523,5.171061,0,0,0,5.841743,0,0,0,0,2.0831058,0,8.601317,4.484053,0,0,0,0.30236658,0
400,9.620725,11.1724615,1.0670853,0.10708444,5.3830876,0.9042933,0,1.3977947,0,6.6329,0,14.315162,0,0,2.9868615,0.08087493,0,16.618454,13.289678,0,0,0,0,0,0,0,2.8428347,7.6334057,0,0,9.833261,0,0,0,0,0,0,6.537923,6.5363,0,0,0,4.5034432,0,0,0,4.2972527,0
401,0.87687474,4.451396,4.2557774,0,1.5874838,0.35259607,0,0,0,2.4143305,0,0,0,0,0,4.8589573,0,7.384614,0,0,0,0,0,0,0,0,0,0,0,0,2.971991,0.021100251,11.440527,3.4484544,0,22.382357,0,0.56334543,14.044859,3.9777825,2.2001736,0,0,15.529131,18.283295,0,0,0.90173316
402,0,0,0.10080431,0,3.4932632,0,9.928505,0,0,0,29.313875,0,13.95697,42.464428,0,10.818318,2.586647,0,0,0,0,0,0,11.09849,12.038736,0,0,0,0,0,0,16.767504,21.795046,0,0,19.509293,0,0.49010515,0,0,0,0,0,15.127512,9.104656,0,0,0
403,0,0,7.0291796,0,1.7639128,0,0,0,0,0,17.795803,0,8.86663,27.525818,0,5.388726,0,0,0,0,0,0,0,2.8656356,5.130968,0,0,0,0,0,0,9.913421,0,0,0,1.49822,0,0.1823605,4.5234895,0,0,0,0,0,23.049574,0,0,0
404,0,0,6.3990088,0,0,0,0,0,0.58790135,0,15.791832,0,5.4765735,35.884365,0,15.815311,2.4998314,0,0,0,0,4.57342,0,6.7595186,12.424632,0,0,0,0,0,0,5.208299,30.396536,0,0,14.845128,0,0,0,0,0,0,0,12.970567,21.834463,0,0,0
405,6.1263275,0,0,0,0,0,0,0,0,0,30.891489,0,8.099094,17.33063,0,0,6.899517,0,0,0,33.09929,14.77987,0,3.0848215,0.42827573,3.0021486,0,0,7.465861,1.1743379,0,2.8281677,2.1394253,0,0,0,3.8994937,1.1200185,0,0,2.2159984,0,0,13.421555,2.8177373,0,0,0
406,0,0,0,0,0,0,3.2842226,0,0,0,0,0,3.4429324,1.3285779,0,0,5.558211,0,0,0,17.923271,16.863188,0,1.9775757,5.14308,0.30941615,0,0,5.7795267,8.128333,0,0,20.454067,2.5806167,0,10.227858,1.3365269,3.0552962,2.844947,5.0480537,4.284274,0,0.17699805,2.956802,0.54430735,3.6886623,0,4.848998
407,0,0,0.023197124,0,1.9516096,0,0,4.315739,4.5091834,0,4.263727,0,0,14.5057955,1.4949203,0.20477441,1.9155425,0,0,5.3228574,2.8292515,0,35.418186,1.3048277,0,1.7117239,0,0,3.7316544,5.243858,0,0,8.8835125,4.414098,0,0,5.2244825,0.93372387,6.9648356,0,4.5678415,0,0,0,3.8033319,0,4.8388414,0.24343696
