x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037
387,0,0,4.807967,0,9.689789,2.4264972,6.922682,3.6918676,3.9022095,0,0.11940261,2.8496673,0,1.2921809,4.8771086,1.6444254,0,1.4380574,1.7235208,0,0,14.780019,0.14504711,3.3511386,4.2699795,0,0.65252525,2.5499682,0,0.06678743,1.876017,0,3.35932,5.8752275,0,0,21.558441,0
388,2.9663632,7.228122,11.208539,2.1388338,18.473463,0,4.8494086,0,0,0,0.25605273,0,0.17493421,0.3229246,23.389103,0.30096185,0,0,0,5.3081074,1.2181426,9.135096,4.318128,0,3.425291,0,0,0,0,2.0536797,6.270481,3.0589342,10.544192,0.84244615,0,0,6.433327,11.696239
389,0.087368764,0,0,0,0,0,19.400759,0,10.646868,0.25166735,0,1.4184535,0,0,2.3488526,3.3848999,1.2202165,1.234146,0,4.9593773,0,0,1.3841805,0.08932308,8.056661,6.813512,0,7.998395,0,2.282855,2.2067642,0,3.1989207,0,2.6933293,4.4908943,4.1517344,12.890324
390,1.6578652,0,0.14946054,0.6521701,0,0,11.099607,0,1.4088601,0,5.6811,0,0.08931893,1.7825004,8.693284,1.6947792,0.91453797,7.0038795,0,7.51975,3.3080428,7.3687735,0,0,0,0,3.0994358,5.1906257,0,0,0,1.3612581,1.3808906,0,1.6446197,0,18.674765,4.4186897
391,0,4.8010964,0.75539285,0,0,0,2.3894475,5.1422753,0,0,0,0.49550933,0,0,0,0,2.4321358,5.2968235,0,0,0,0,0,0,0,10.4358425,0.24172997,2.4936109,0,0.040915824,0,2.0851138,0,0,0,5.6427155,0,0
392,0,18.93134,0,14.9732,22.631937,0.57173866,0.91802526,0,0,0.2394295,0,0,0,0,1.753753,0,0,0,0,0,2.1279244,0.23452981,0,0,0,0,0,2.8830752,0,1.0389425,3.1493373,5.094043,1.8468461,2.894429,0.1612961,0,6.0538793,0
393,0,0,0,0,0,2.4695323,1.9011048,4.239687,0,0,0,1.4535556,0.04981928,0,0,0,0,5.182294,0,0,2.1954188,3.9552896,0.10374914,7.4310913,2.580597,0,3.2824612,0,0,0,0,0,4.881895,0,0.6934053,0,4.4070163,0
394,0,0,0,0.7480327,0,2.711203,0,0,0,0,6.0033665,0,0,3.6425407,0.5981374,0,0,2.237158,0,0.5195971,0.5471108,0,0,0,0,0,0,3.4548845,0,0,5.874368,1.4973854,1.9665492,0,1.9442075,0,2.6145363,1.2497061
395,0,0,0.61091286,4.24431,0,0,0.043885473,2.2360208,6.7150955,0.8997221,0,3.3578444,0,0.4936819,1.9129536,0,7.13573,1.1153424,0,2.6049874,1.3494447,6.6307836,0,0,0.48140332,0,1.5106014,0,0,0,0,0,1.1325237,0,0,0,2.5250132,0
396,2.2901404,1.0787804,0,0,6.6373734,0,0,0,0,0,4.8003483,0.51801604,2.9175732,0,5.071302,0,2.5530992,3.655996,0,0,1.8387513,0,0,0,0,0,0,0.56978375,0,0,0.542333,0,0,0,0,1.2972038,4.5505,0
397,0,0,0,0,7.2931013,3.8643332,0,3.5839958,0,0,0,0,0,2.2789373,0.21984145,5.203436,0,0,0,0,0,0,1.2059528,0,0,0,0,0,0.07160538,0,1.2132238,0,2.5598214,0,0,0,0,0
398,2.8578916,0,0,0,0,0,0,1.7591683,0,0.68113494,0.35482067,0.08920291,0,1.2576617,0.46762156,0,0,6.3688135,0,1.3129988,0,0,0,0,0,0,7.640177,0.5606612,0,0.9475169,0,0,0,0,0,0,0,0
399,0,0.22906107,0,7.2045536,0,0,0,4.4262357,0.9534965,0,3.203836,2.733353,1.3240412,4.773095,4.967901,1.0468221,6.78582,4.690158,0,3.733745,0.77879626,1.7228184,0,0,0.5593381,0.109246865,3.0518863,2.6163514,0,0,0,0,0,4.746634,2.9232798,0.025856778,9.6201315,0
400,0,0,2.9963086,0,1.1356845,0.06216277,0,5.699562,0,1.5161998,1.6474416,2.0149333,0,0,0,0,1.8070717,5.760518,0,4.0297956,5.924821,3.7069912,0,0,0,2.4336698,0.9669281,0,0,0,0.08507394,0,1.1292831,0,0,0,1.8994052,0
401,0,0,0,0,0,2.3383317,0,3.7188368,0,1.0296755,0,0.47778198,0,0,0,0,4.2496195,0.09744327,0,0,0,0,6.8628874,0,1.2468468,2.996274,0,0,0,0,0,0,0,0.052574452,0,0.9992895,0,0
402,0,0.76906073,0,0,16.152395,0,0,0,0,0,0,0.72726506,0,2.3054504,0.1803428,0,0,2.9379687,0,0,1.967509,0,0,11.881942,0,5.619202,5.8238177,0,0,0,1.2768017,0,0,3.8580678,1.5885834,0,14.670436,0.1569183
403,2.3766038,0,0,15.929235,0,0,0,0,0,0.19423436,0,0,0,0,0,1.5652963,0,0,0,0,2.220156,0,0.91099095,0,5.3093314,0,0,2.6304476,0,0,0,1.2909771,0,0,2.5103157,4.2914157,3.2773967,0
404,0,0,0,0,1.5472462,0.7482588,0,0,0,0,0,1.5569825,0,0,0,0,0.013782507,5.4211226,0,0,0,2.4458513,1.2050887,0,1.213004,0,2.613774,0,0,0,0,3.8509934,0,0,0,4.6874504,0,0.33254722
405,0.786148,3.1704123,0,4.595882,0,0,0,0,0,0,0.37540787,0.44121522,2.2708292,1.5465486,0,1.9703376,2.1233363,0,0,3.7275538,0,0,0,0,1.9111701,1.5374599,0,5.1931996,0,0,0.4148497,1.9610686,0,0,0,1.3895873,0,1.3007436
406,0,0,0,8.449899,5.512922,0,0,0,2.2565536,0,0.6599989,0,0,0,0,0,2.2153537,4.944429,0,0.32095376,2.3988411,0,0,0,0,0,3.4216256,0,0,5.9163337,2.6122596,2.2326686,0,0.26532874,0,0.5791073,0,0
407,0,6.7230005,0,4.7712545,0,0,0,0,1.8474238,0,2.1438477,0,0.5705898,0,0,0,0,0,0,0,12.158582,2.7287931,0,6.7692456,0.45934334,0,3.692116,1.1693652,0,2.0252068,1.2683343,0,0,3.1581268,0,0.24453872,0,2.5773096
408,0,0,0,1.4862325,25.593502,2.3573923,0,0,0,0,0,0.78623044,0.619683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330268,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0.99579006,0.4641346,0,0,0,0,0,1.1268644,0,0,0,0,0,0,0,0,0,0,0,0.54377013,0,0,0,0,0,0,0
410,0,0,7.201869,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4666862,0,24.170685,0,0,0,0,0,0,0,0,0,2.669278,0,1.1989466,0,0,0,0,0,0,0
411,0,0,0.34424013,0,0,0,0,0,0,0,0,0,0.462615,0,0,0,0,0,13.289314,0,0,0,0,0,1.3112644,6.0072756,0,0,7.0268383,0,0,0,0,0,0.55940384,0,0,0
412,0,0,16.139341,0,0,0,1.3455024,0,0,5.53268,0,1.4370301,0.71445376,0,0,5.556432,0,0,0.27025464,0,0.8416096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,1.4131916,0,15.198167,0,0,0.42214358,0,0,0.028681142,0,0,0,0,0,0.41712466,0.8309219,8.296115,0,0,1.0440851,0,18.712109,0,0,0,0,1.9211292,0,0,0,0,0,0,0,0.23477922,0
414,0.6724055,6.5271163,6.9111133,0,0,0,5.1423664,4.510115,0,1.409201,0,0,0.7401622,0,0,0,0,0,16.78604,2.172258,0,1.8938755,0,0,0,0,0,0,4.6671267,2.35921,0,0,0,1.7592381,0,0,0,7.0655236
415,0.20269299,0,6.9213543,0,0,0,0,1.7885138,0,0,1.0619807,1.8818308,0,0,0,0,0,5.6415434,0,0,0,0,0,2.2604365,0.10871868,0,0.6314897,0,2.0786874,0,1.9870757,0.2718229,1.270107,2.910293,0,6.184317,0,0
416,0.08844681,0,5.4877434,11.308346,0,0,0,0,0,2.4340842,0,0,0,0.6465942,0.54064596,3.641591,2.3693743,0,17.239223,0,0,3.0162475,1.8464361,7.6020637,0,0,0.27223757,0,4.107043,0,0,0,0,0,0,0,0,0
417,3.003349,2.902688,2.411231,0,0,2.642965,8.404046,0,0,1.5860327,0,0,2.0587697,0,1.0669376,0,0,0,5.8096786,0,0,0.6003002,0.64645135,10.692112,1.4586709,3.0448132,0,0,2.927919,0,0,0,1.2178928,0,0,0,0,0.093326375
418,0,0,0,0,0,0,2.2607312,0,0,0,1.4081184,0,0,0,0,0,0,0,14.188857,0.05490788,0,5.1255164,0.704,0,0,4.509054,0,0,0,0,0,0,0,0,0,0,0,4.797957
419,0,12.047707,0,8.2465315,2.2883599,0,0,0,2.3210485,1.1796902,0.7562407,0,0,0,0,0,0,0,6.6429935,0,0.5785646,2.5122898,2.3264341,10.9213505,0,0,3.406259,0,4.4932737,0.7343373,0.5499831,0,0,0,0,0,2.2258346,0
420,0.3417584,0.32968023,9.033135,2.8355937,0,3.3477428,1.8450044,0,0.3413392,0,0,0,0,0,0,0.30191687,0,0,2.472072,0,3.0736625,3.8317268,0,8.217572,4.6810975,0,0,0,6.262961,0,0,0,0,0,2.5120208,3.9592943,0,0.5603196
421,0,0,1.2599969,0,0,2.1812027,0.98126507,0,0,0.001982543,0.7348637,0,0,0,0,1.7722031,0,0,11.165711,0,0,0,0,0,0,0.58060473,0,0,4.0199094,0,0,0,2.2236998,0,0,4.5714974,4.7952285,0
422,0.8034275,0,6.3174057,0,0,0,1.5304588,0,0.5753287,0,0,1.8660463,0,0,0,2.464676,0,0,7.02019,0,0,0,0,0,0,0,0,0,0.70021045,0,0.8577922,0,0,0,0,0,0.46469742,0
423,0,0,15.558498,3.2281418,0,0,0,0,0,0,0,3.5899642,0,0,0,2.06132,0,0,14.413921,0,0,0,0,0,0,0,0,0,0.9386216,2.1103647,0,0,0,1.3652896,0,0,0,0
424,0,8.325155,4.725318,0,0,0,2.0341978,2.1585689,5.2730713,0,0,0.44846427,0,0,0.33606508,0,0,0,0,0,0,0,0,2.4414582,0,0,2.1552052,0,4.826956,0,0,0,0,0,0.44604924,0,0,2.1412253
425,0,0,0,0,8.11831,0,0,0,10.993745,0,0,0,0,0.38179952,0,0.8046813,0,0,11.2881155,0,0,18.074299,0,17.959183,0,2.15266,0,0,0,0,0.524363,0,0,0,0,0,4.805697,10.845108
426,0,0,6.8297377,0,1.6704044,0,3.672544,5.648621,0,0,0,0,0,3.2802918,0,0.39698157,0,0,5.8577943,0,0,3.203912,0,0,0,0,0,0,3.981028,0,0,0,1.3543861,0,0.24477112,0,0,0
427,0,9.137221,14.301646,0,0,2.557976,0,0,0,0,0,0,0.27952358,0,0,2.2526808,0,0,10.15789,0,0,0,0,0,0,0,0,0,1.7530984,0,0,0,0,0,2.9270587,0,0,0.18371262
428,1.8804721,0,0,4.6812773,0,1.008751,0,10.86185,0,0,0,0.1843651,0,0,2.0414875,0,0,0,3.1234932,0,3.2539642,7.3854084,0,0,0,0,0,0,2.8592656,0,0.5592584,0,0,0,0,0,0,3.093163
429,1.1687349,0,5.1826797,10.684244,0,0,0,0.16731103,0,0,0,0.2321192,0,1.8233566,0,0,0,0,8.454749,0,0,0,4.0058103,0,0,5.6501517,0,0,4.2379065,0,0,0,0,0,0,0,0,1.4739753
430,0,7.3149767,6.861411,0,0,2.0655825,0,6.2794247,7.1095247,2.412796,0.29551405,3.4629755,0,0.7660578,0.42507112,0,5.556884,1.120947,0,1.917487,0,0,0,14.041787,1.2552568,3.9589095,5.5587535,3.0423608,0,0.09307098,0,1.142393,2.2933493,0.75171244,1.7849348,1.8828497,7.3747945,2.0603619
431,0,0,0,0,14.52691,0,0,2.6593027,0,0,0,0,0.32312995,0.26126394,3.6679957,0,1.7200555,10.555562,0,3.619084,5.648176,0,0.80361676,0,0,1.0491669,0,2.656026,0,0,0,0,4.261448,3.982346,0,0,0,0
432,0,0,0,0,9.6215925,0,1.5035725,3.1431217,0,0.37264702,0,0,3.445742,1.4543309,1.1598499,0,3.0205636,7.377305,0,0,0,0,0,0,0,0,0,0,0.51945883,0,1.258681,0,0,0,0,0,0,0
433,0.5257667,0,25.550896,0,0,0,0,3.0304115,0,0,0,0,0,0,1.1054972,3.766229,0,0,0,2.9354444,9.550363,1.4953502,1.0358818,0,0,0.12252901,0,4.573773,3.9904673,0,0,0.37521818,0,0,0,0,0,0
434,1.231961,0,0.11518538,0,5.527715,0,0,0,0,0,0,0.61677164,2.500717,0,0,0,0,0,14.998018,0,0.717338,0,0,0,0,0,0,0,4.4346004,0,0,2.0191724,0,0,0,0,0,3.5666478
435,0,0,0,13.621649,6.5163794,0,2.1304626,0,0,0,0,1.3536278,0,0,0,4.2352343,5.416483,0,3.8360426,0,0,9.205163,1.47506,0,0,0,0,0,5.0270305,0,0,2.6592932,0,0,0,0,3.6033745,0
436,0,0,16.34117,11.532,4.0157037,0.40710202,8.247827,0,0.073648505,0,1.4450077,0,0,0,0,3.1566622,1.3556274,3.1690328,0,5.6890607,0,0,0,0,0,0.091632344,0,1.0798135,0,6.507861,0.24861042,1.1144063,0,0,0,0,4.632067,0
437,0,0,7.5337267,12.441663,3.1955376,0,0,2.8389695,0.57246286,0,0,0,1.6582267,0,0,2.5996015,0,0,10.375681,7.1289263,0,0,0,23.396336,2.823936,0,0,0,0,8.734645,4.5126224,17.910707,0,0,0,0.07245983,6.2889547,3.274294
438,0,0,0.63466716,0,0,0,11.567383,2.7021112,0,0,0,0,0,0,0.02744628,3.511921,1.8191016,3.1546311,0,10.0992775,0,16.781124,6.6115894,0,10.471964,0,14.144917,0,1.4158913,23.148296,0.6372893,15.849353,1.2572509,0.45448777,0.13604963,0,6.61939,2.5447078
439,0,23.073551,0,4.016511,0,5.450435,0,1.1437159,0.7515707,0,1.2272953,0,0,0,0,0,0.4806189,0,0,4.0403876,0,2.8937843,0,0,4.068658,0,1.18544,6.1245985,1.2688425,10.895015,0,8.740584,0,0,3.3474152,4.2887387,0.91191375,2.8657017
440,1.831496,4.232507,0.654904,0,4.8163676,1.6462895,0,0,2.9311774,1.1677938,0,0,0,3.97423,0,0,3.0256686,0.7727964,2.4533868,1.013007,2.8622563,5.192695,0,17.20163,6.627167,0,0.76018906,6.151619,0,0,0.98004776,3.202986,0,0.6136423,1.5898877,3.0368428,0.0583575,0.5700204
441,0,0,0,16.768019,6.7979536,1.2743953,2.1014204,1.6430784,5.5099216,1.1458017,0,0,1.099625,3.3932092,0,0,0,2.3135235,0,9.549021,0,10.641881,3.5209525,0,6.559198,0,3.7504277,3.2306266,0,0,0,4.0701942,2.0245194,0,0.41910514,0,9.509772,0
442,1.582116,11.897451,7.611088,6.8610497,0,0,0,0,0,2.2856903,3.5188568,2.7622187,0,0,0,0,0,0,2.7922924,0,0,4.314333,0,0,0.672462,6.229148,5.128039,0,0,1.447862,0,0,4.480189,5.40156,1.4643416,0.50225425,0,0
443,0.9252816,0,0,0,0,0,4.674673,0,0,0,1.9812142,0,0,0,0.6096419,3.5827277,0.7374845,0,0.18940301,2.7876718,0.4269368,0,2.643366,0,6.495163,6.2473373,0,1.6430081,0,0,1.2878659,0.6461971,0,1.0051938,3.946878,2.0005918,0,0
444,0,7.502431,0,3.0971375,0,0,1.8721902,0,2.1161964,0,2.4398224,0,0.8690052,0.65800995,0.77432764,0,0,7.816087,0,0,0.37249935,0,0.88302165,0,2.8811474,0,0,0,0,0,0,0.5624687,0.47258615,0.68436867,0,0,0,0
445,4.111137,0,0,0,2.2162144,0,0,0,0,0,2.6718178,0.36858484,0,0,0,0,0,0.073158085,0,3.7870786,0,0,2.5629005,0,1.4262449,3.806763,1.3883482,3.330152,0,0,1.2303587,0,0,0.2596031,0,0,17.558718,0
446,0.99497604,5.606723,0,0,0,0,0.6794448,0.43465433,0,2.1904376,5.415167,0,1.7695862,0,0,0,0,0,2.9403625,0,0.587307,5.005747,0.28256524,0.5384976,3.5353181,0,5.0085616,0.62359285,0,0.097361594,0.22714527,2.2202199,0,0.6660001,0,0,0,0
447,0,7.3265023,0,23.21553,7.290778,0,0,0,0,0.85563207,0,0,1.1529491,0.9198469,0,3.2626748,0,0,0,3.242881,0,2.5744703,2.039662,7.1752734,1.5306993,0,0.11825058,0,0,0,0.5636682,0.71806246,0,0.6113909,0,0,0,0
448,1.9256103,0.13119571,0,0,2.9580464,5.2427654,9.058128,0,0,0,0.70924336,1.3666463,0,0,0,0,0.1194576,0.52739,0,2.0469985,7.6604495,0,4.2479444,2.2925167,0.77861047,0,7.4388514,0,0,1.189365,0,1.2928017,4.3852196,1.5140318,2.6361642,5.500672,0,0
449,0,0,14.604477,7.0071144,0,0,0,0,0,2.7636583,2.1183,0,0.92507064,0,3.7022505,0,0,0,3.2521877,0,0,0,2.6647062,0,0,0,0,3.4978197,1.3885345,0,0.8397702,0,3.93675,0,0,0,12.322782,0
450,0.25526834,0.9834851,0,0,0,0,0,0,0,0,0.02914277,0,0,3.7555056,1.2908707,0,4.4822183,0,0,0,0,3.8133166,0,0,0,0,1.5019708,3.1204927,0,3.0243692,0,0,2.1248484,0,0,0.3271741,1.9100213,0
451,0.7494018,11.033606,7.294485,0.36994147,10.398949,0,0,1.9611936,3.1400857,0,1.5371244,0,0,0,0,0,3.2783985,0,0,0,2.2862942,3.4778962,0,0,2.2518313,0,0,0.64140403,0,0,0.12752646,0.80080414,0,1.296763,0.10082305,0.78127927,0,4.819623
452,0.53847325,1.5925618,0,0,2.1394281,0,0.98363864,2.9615858,2.1548674,0,2.2360117,0.7774085,0,0,0,0,4.2728534,0,1.8499407,1.5789752,0,0,0.97684157,0,0,0,0,0,0,3.0840805,0,0,0.7088134,0,1.5949383,3.271595,0,0
453,0,0,0,0,0,0.30491608,0,0,0,0.6225199,2.6574686,0.5047491,0.6938731,2.3361156,3.2421777,0,0,1.6594546,0,0.97894365,8.905234,0,0,0,0,0,0.5686112,0,0,0,0,1.9249867,0,0,0.47202292,0,0,0
454,0,9.571341,0,0,0,0.15768628,0,0,2.0592487,1.2502091,0,0.60351694,1.6621585,0,1.3421174,0,0.32653594,0,0,0,0,7.201402,0,0,0,0,7.8955603,0,1.1071,0,3.3911374,1.6660275,3.9544258,0,2.9331288,0,0,7.491948
455,1.962802,0,0,3.3287265,5.527903,0,0,0,0,0,4.6248465,0,0,0.74362135,0,0,0,1.6173706,0,0,2.2043064,0,3.6803708,9.120601,0.06632106,1.3600597,0,2.371061,3.0408578,0,0,0,0.54608196,0.13838477,0.220993,2.5110343,0,0
456,0,3.754678,0,0,0,0,0,0,0,1.4689308,0,0,0,0.28260645,0.8260563,0,6.106595,0,0,2.15028,0.42129207,0,0,0,0,14.822038,0,0.3884162,0,0,0,0,0.826025,1.6366326,0,0.5284103,0,1.5753508
457,0.37630874,0,6.771629,0,2.728927,0,0,3.0298426,0.83684325,1.2029202,0,0,0,0,0.7225628,2.2735565,1.7446659,0.41065115,0,0,0,0,0,0,1.7439984,0.49036583,0,0,0,4.8901463,0,2.0664268,6.5653653,1.4653845,0.90327644,0,16.221128,0
458,0,1.3046446,0,0,0,2.1311302,0,2.3400958,0,0,0,3.6284318,0,2.307972,0,0,0,0,0,0.3701467,0,0,0,0,2.6778157,0,0,3.590329,0,0,0,2.524127,2.953333,1.4500113,0,0.29567897,11.2038,0
459,0,0,0,0,0,1.6683714,0,0,5.343347,0,4.197657,0.5282752,1.5503669,0,0,0,0.007161121,1.6897386,0,0,0,11.709913,0,3.1630352,0,6.702639,6.567309,0,0.098933876,0,3.3481927,0,1.2994275,0.43460247,0,0,0,0.1768807
460,0,0.87430865,1.7678175,1.8619297,0,0,6.7085395,0,0,0,0,1.7408537,0.6159748,0,0.27285782,3.2259476,0,0,0.09606838,2.2857525,0,0,0,0,0,0,0,4.3022075,0,0,2.7375762,2.5526326,3.0245779,0,0.84893817,0.19130324,0,0.49706727
461,1.0578587,3.601727,0.57974494,7.443378,0,0.49986103,1.3820455,0,1.9668308,0,0,0,1.1666183,0.11767417,1.0002996,0,3.7774746,0,0,0,0,0,0,0,0,0.45588756,0,0.76206017,0,0,0.32875216,0.43663082,0,0,0,0.84857893,0,3.5515215
462,0.14438273,5.6162977,0,6.216401,7.3537197,0.5397077,0.085283615,2.748278,0,0,0.3994169,0,1.0124426,0,0.2988835,0,1.4822338,0,0,0,0,0,0,0,2.924731,0,1.4813408,1.4993074,0,0,0,0.81821835,0,0.5228577,0,0.48371217,0,0
463,0,1.3365452,0,2.9205954,0,3.1058104,0.06651917,0,2.0299,1.727537,0,0,0.050376076,1.9335362,0,1.895258,0,0,6.9695764,0,0,3.671373,0,3.4635541,0,0,0,0,2.6215153,2.150036,0,0.79622585,0,0,0.6125443,1.9600356,0,0
464,0,2.9951286,0,0,0,0,0,2.9421108,0,0,1.8831052,0,0,0,0,0,0,0,0,0.74193686,0,3.9742138,0,0.13063169,0,5.067458,0,0,0,0.55897623,2.4368753,0,0,0,0,0,0,0.15736125
465,0,3.1944208,0,1.3713564,0,0,4.794508,0,0.52144635,0,0,0,0.12307156,0,0.95994174,0,0.488802,0,0,0.918414,2.7791193,10.37238,2.1938663,0,0,2.9522417,5.027381,0,0,0.30742598,0,0,1.202111,0,0,0,0,1.3716716
466,2.2705724,1.078986,0,2.6206563,0,0,0,0,0.40777305,0,0,0,0.6709978,1.3195033,0,2.381313,0,1.5326709,3.6475198,0,0.49105346,0,2.5361686,3.117801,0,0,3.8569784,0,0.391097,0.04451369,2.4112642,0,3.6527686,6.1073666,0.18571904,0.0793272,2.3199356,1.3469955
467,0,5.920529,0,0,6.232948,0,0,0,0,0.25759313,0,1.8060608,0.88147795,1.5851207,0,0,0.4473606,11.856843,0,0,9.025025,0,3.196073,7.053482,0.4799917,3.3444827,0,0,0,0.8048931,0,0,1.7437732,0.19926026,2.522906,0,14.855546,0
468,0,0.12690522,0,0,0,0.13348657,0,2.689058,6.3171654,0,2.060838,0,0.78524244,0,0,1.1224049,0.02285515,0,0,0.61338127,1.1629397,0,0.82006216,0,2.167558,0,4.975914,0,0,0,1.155357,0,2.770245,3.5990336,3.4868715,0,7.241704,0
469,0,0,4.548827,0,0,0,4.806244,0.7476216,0,1.5014317,0,0,0,2.1294491,0,0,4.341766,4.4057994,0,0,0,2.4564981,2.1867728,0,1.0934501,0,0,5.0359883,0.09228527,3.4105012,0,2.2586675,0.08919588,0,0,0,0,0
470,0,0,0,3.2873998,16.692968,0,6.0766644,0,0,1.0535407,0,0,0,1.3123945,0.120082736,1.4667611,0,0,4.0023336,0,0,11.465928,0,3.6377983,0,7.004633,0,0,4.1023765,0.898705,0,0,0,6.135855,1.9565833,0,3.6213753,0
471,0,3.4309072,11.681651,0,0,1.885163,0,0.7908724,0,0,0,0,0.8521124,0,0,0,4.158258,0,0,0,0,0,0,3.4757712,0.10453591,2.3611517,0,0,0,1.1259207,2.9973114,2.8556747,0.5859661,0,0.41001818,0,0,0
472,0,0,6.814478,0,0,0,0,6.9647384,0,0.72486746,0,0,0.17968549,0,0,1.4476184,0.8745846,0,0.6556175,0,0,2.081378,0,1.3884324,0,3.2761137,0,0,0.060704783,0,0,0,0,4.1415205,3.4502544,4.0440683,0,0
473,0.5769306,4.5115104,5.2516856,0,0,2.5653539,0,0,0,0.24212898,0.39149702,2.107454,0,0,0,0,0,0.29104733,0,3.05817,3.1775255,0,2.9624462,1.3432711,2.994227,2.6015596,0,1.4506894,0,0,0,1.2669588,0,1.8572745,2.0788279,0,5.7254515,0.2977037
474,0,0,0,0,0,0.11885242,0,1.7154986,0,0,0,0,0,0,1.0302733,0,0,1.2932289,0.29186764,0,0,5.814249,0.92763007,0,0,0.003876671,4.0370173,0,0,0.49279138,0,0,7.9754796,0,0.002435986,0,1.2568357,2.976804
475,0,0,0,0,0,0,0,0,3.2343981,0,0,0.95566,0,0,0,0,3.0069463,0,0.3593196,0.16629912,2.9412355,4.134571,0.7847996,0,0,0,1.2894447,0,1.1864692,6.40982,0,0,2.4344409,3.218341,0,0.7046296,0,0
476,0,0.8747844,0,18.59217,0,0,0,0,0,0,1.7342755,0,0,1.9797817,0,0,0.23025817,0,1.8803774,0,0,0,0,4.2088275,0,0,0,1.6546799,1.4717872,0,1.8027164,0,0.5921497,0.58975697,0,0,7.3690534,0
477,0.061389238,9.201752,0,0,0,0,0,0,2.734232,0,0.49768957,0,2.3909607,0.2137302,0,0,0,0.8221169,1.2622398,0,0,0,1.6087897,5.849359,2.080475,0.9969658,0,0.7971586,0,0,0,0,0,2.1347318,0,0,0,0
478,0,0,0,0,0,0.96219057,1.0549431,0,0,1.8682226,1.7609112,0,0,1.3496529,0,2.0934157,0,0,0.3574142,0,0.2478334,0.42163718,0,0,1.509533,1.6095816,0,0,0,0,0,0,0.58509606,0.08349541,1.3640137,0,0,0
479,0.47083658,0,2.328394,0,0,0,1.6956384,0,0.3196172,0,1.5292425,0,0,0,0.61733097,0,5.9734097,1.4598014,1.1954523,0,0,9.9858885,1.2174007,0,0,0,0,0,0,0,0,1.509082,0.50048935,2.3179224,0,0,4.4147916,0
480,0,4.2686477,0,0,0,0,0,0.48883945,0,0,0.48708758,0,0,0,0.89902824,0,0,3.8703012,0,1.0295825,4.1439524,0,2.543653,0,0,0,0,0.20919311,4.1047063,3.0780823,0,0,0.8400872,0,0.77232474,3.5902631,0.096373476,0.07818748
481,1.5734764,2.3666382,0,3.183863,0,1.4020189,0,0,0.5901895,1.48903,1.5714955,0.9915514,0.047734834,0.7226916,1.804016,0,4.519216,0,0,1.1385382,2.1004772,0,0.001354104,8.908631,2.300002,0,0,0.19089784,0,0,0,0,0,5.5178905,0.7278747,0,7.1144195,2.4183674
482,0,0,0,6.804665,0,0,5.1869893,0,0.75314707,2.548382,3.0849378,0,0.24686582,0,0,0.74800074,0.90557754,0.62559795,0,0,0,0,2.0470219,3.9932778,4.0319004,0,2.382147,0,0,1.3478825,0,4.162554,1.3633521,0,0,0,4.9834156,0
483,0,0,0,0,3.624445,0,0,2.225527,0,0,0.7426472,0,0,0,0.3098706,3.4930212,1.5030735,0.47889277,1.2936574,4.7746162,2.1626477,0,0,4.3000393,0,5.8593473,0,2.6673815,3.6251369,0.7805055,0,0,2.5721252,0,0,0,0,0
484,0.6986174,0,0,4.208793,2.7017176,0,7.38797,0,0,0.13418737,0,0,0.82036966,0,1.8145924,3.6875787,0.05449217,5.2116933,0,0,2.3694324,0,0,0,0,0,3.4412994,1.3675711,0,0,0.7256117,0,0,0,0,0.91750294,0,0
485,2.6082647,0,0,3.2642803,0,3.2349846,0,0,0.5015163,0,0,1.7224141,0,0,0,2.4128356,0,0,1.3384987,3.381701,0,0,0,4.069576,0,4.0379777,0,0,2.3407183,0,0,0,0,0,0,5.460897,0,0
486,0,0,5.8140755,0,0,0,0,3.9731247,0,0,1.8665359,0.7900429,0,0,0,0,0,0,19.564997,0,0,0,0,0,0,1.8883111,0,0,3.5255547,0.3538716,0,0,0,0,0,1.3366289,0,0
487,0,0,0,0.04417161,4.240768,1.28366,0,0,1.9629445,0,0,0,2.0049872,2.0665529,0,0,0,0,0,0.01917488,0.5818265,0,0,14.318594,0,6.680645,2.614259,0.13733484,0,1.0769485,0,0,0,0,0.4005404,0,19.482666,8.232986
488,3.991676,2.2057812,0,0,4.158024,0.18980882,0,0,1.7585206,0,0.31788608,0,0,0,0,0,0,2.5833066,0,0,0.8784901,9.268296,0,0,0,0,0,0,0,0,0,0,0,5.371197,1.1657969,0.17687334,3.6316946,0
489,0,0,4.1593385,0,0,0,9.708091,0,0,0,1.1927598,1.2309215,0,0,0,0,0,3.489764,0.6672193,0.097259015,0,0,7.004823,0,0,0,2.875833,1.5828265,0,0,0,0,1.7839156,1.9622046,0,0,0,5.6935115
