x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
477,0,0,0,0,2.023335,0,0,0,0,0,0,0,0,0.2152438,0,0.30659088,0,0,0,0.5239196,0,0,0,0
478,0,0,0.2471217,1.2546114,1.6143751,0,0,0,1.9682322,0,0,2.9406135,0,0,0,0.29318056,0.15420365,0,0.67172945,0,0,0,0,0
479,0,3.0971217,0.16048841,0,0,0,2.1144528,0,0,0,0,0.2363565,1.1809614,0.88733256,0,0,0,1.747232,0.66661376,2.145761,1.5247853,0,1.516254,2.9147139
480,1.2895658,0,0,0,0.15938824,1.5954393,0,0,0,0,0.1676839,0,0,0.16599376,0,1.2338896,0,0,1.2802974,0,0,0,2.1426163,0
481,0.2518379,0,0,1.5568796,2.816689,0.122564346,0,0,0,0.77289385,0.669541,0,0,0,0.074575305,0,0,2.2417352,0,2.0809603,0,0.2793775,0.3116774,0
482,0.5391878,5.367838,1.5489177,0,0.36763147,0.5879767,0,0.3673331,0,0.7685519,0,2.4105392,0,1.0643877,0,0.7979704,0.5191768,0.05648967,0,0.8516789,1.5331154,0.6904782,0,5.2069
483,0,0,1.2714758,0,0.38393953,0.15560116,2.7224088,0,0,0.886999,0,0,1.0295573,0,0,0.44870567,0.116489395,0.121969715,0,3.5869012,0.24307597,0,0,0
484,1.393731,0,1.5745513,0,0,1.1942618,0,1.1019008,0,0,0,0,0,1.3832716,0,0,0,0,0.77265644,0.042175718,0,0,0,0
485,1.5183419,0,0,3.05459,0,0.6863704,0,0,0,0,0,0.9129265,0,0,0,0,1.3003975,0,0,0,0,0.19277497,0,5.993177
486,0,0,0.33396846,0.31232002,1.9907886,0,0,0,1.876858,0.68150485,0,0,1.1062151,0,0,0,0,0,0,0,2.6199577,0,4.866877,0
487,0,5.977719,0,0,0,2.057008,0.75879055,0,0,0,0.09308125,1.9154205,1.399635,0,0,0,0.44751364,0.6054459,0,0.3065697,0.72725266,0.46465203,0,2.1992419
488,0,0.20609075,0,0,1.0096395,0,0.8522289,0,0,1.6918298,1.5355006,0,0,1.5989935,0,0.6754378,0,0,0,0.2735529,0,0,6.260857,0
489,0,0,0.15997246,0,1.8759419,0,0,0,0,0,0.16223052,0,0.1327784,0,0.39038074,0,0.30333427,0,1.6898819,0,1.8234041,0.5283341,0,0.64081764
490,0.09322987,0,0,0,0.5930228,0,0,0,0,0,0.28552908,0,0,0,0,0.56311804,0.5903944,0,0,0.11189026,1.5153422,0,0.24320129,7.641302
491,0.18558274,0.32074693,0,0.9095152,2.1295295,0,0.45965362,1.3150634,0.1688125,0,1.0981051,2.1222236,2.8261366,0,0,0,0,0,1.4618117,0,0.02394883,0.34825507,0,0
492,0.012735622,0,0.694669,0.4565024,0,0,0,0.5017002,0,0.4061981,0,0,0,0,0,1.0434237,1.081787,0,1.1011792,0,0.5419616,0,0,0
493,0,0,3.9282312,0,0,0,1.290715,0,0.84546965,0.7421292,0,0,0,0.7349156,0,0,0,0,0,0,0,0,1.4941735,0
494,1.3441383,0.34105837,0,0,0,0.5382068,0,0,2.8903048,0,0,0,0,0,0.90729636,0.020738006,0,0,0.60531485,0,0,0.09185183,2.5007553,9.62123
495,0,0,0,0.12104047,0,0.014564991,0,0,0,1.6779118,0,0,0,0,1.066269,0.65840334,0,2.2855978,0.08897017,0,0,0,4.2522264,1.9485269
496,0.49756294,0,2.3795674,0,4.340887,0,4.4733577,0,0.9030132,0,0.55982345,1.6560466,0,0.35380745,0,0,0.48617744,0,0,0.42262554,0.09514421,1.3984993,0,0
497,0,0,0,0,0,0,0,0,0,0,1.6119202,0,0,1.420788,0,0,0,0.4691226,0.8884812,0.025910495,0,0,0,4.132389
498,0.880581,0,3.1279087,0,0,0.84966785,0,0,0,0,1.5085012,0,0.48650596,0,0,0.28914264,0,0,0,0.04450406,0,0,0,0
499,0,0,0,0,3.373201,0.13389198,3.1251645,3.057291,0,0,0,1.64837,0,0,0,0,0,0,0,0.5335722,0,0,0,1.072159
500,0,5.375625,0,0,0,0.9749929,0,0,0,0.80333775,0,0,0,1.2882303,2.390984,2.2207131,0.31476945,1.7292107,0,2.1022048,0,0.44937766,6.389512,1.960544
501,1.0881804,4.123867,0.38997722,2.0264187,0,0.94537485,0,0,0,0,0,3.6033192,0,0,0.40630674,0.30186525,0,1.0472641,0.03492288,0,0,0.31943226,4.9510202,0.14039567
502,0,0.8196119,0.20907658,0,0.59486,0,0,1.3716089,0,0,0,1.5238905,1.9774781,1.2449665,0.04085187,0,0,0,0,1.1891067,0,0,0,3.4504287
503,0,0,1.4004974,0,0.83549565,0,0.0763795,0.6551327,0,0.096627325,1.9794608,0,0.894073,0,0.67385274,0,0.63751864,0,0,2.77497,0,0.3433787,0.6405972,0
504,0,0,0,0,0.41999522,0,0,1.1535007,0.45742628,1.0412633,0,2.5171728,0,0,0.43199402,0.9452841,0.2924545,1.2764921,0,0,0,0,0,0
505,0.9263725,0,0,0,0,0,0,0,0,0,0,0,0,1.8252357,0,0,0,0,1.3707017,0.067965515,0.5301662,2.0438287,0,0
506,0.65743756,1.3848758,0,0.17029351,0,0,5.193327,0,0,0,0,5.610449,0,0,0.2669613,0.47038573,0,0,0.66844875,0,0,0.61650246,15.09203,0
507,0.44634262,0,0,0,0,0,0,0,2.6175346,0,0,0,0.70126,0,0,0,0.72403586,0,0,0.26374617,0,0,0.58701813,0
508,0,0,0,0,2.0468378,1.362515,0,0,0.009942129,0,0,0,1.3173085,1.655358,0,0,0.5282163,0,3.1777947,0,0,0,0.21617764,0
509,0,0,0,0,0,0.8849042,0,0,0.45896828,0.51744264,0,0,0,0,0.63791233,0,0,0.23894796,0.31960595,0,0.71161425,0,0,4.586838
510,0,0,0,3.0300193,0,0.792943,0,0.7367644,0,0,0,0,0,0,0,0.80185485,1.5226542,0.041326,0,0.42678693,0,0,0,0
511,1.5864992,0,0,0,0,0,0,1.7172397,0,0,0.46275806,0,1.2168181,0,0.7961725,0.23296535,0,0,0,1.7253356,0.99665284,0.7272255,0,0.6503528
512,0,0,0,0,0,0,0.03837384,0.7776271,0.7735751,0,0,0.06844161,0.2584745,0.056822274,0.026180942,0,0.44168344,0,0,0,0,1.0955099,0,0
513,0,0.30528605,0,0,0,3.7433202,1.245924,0,0.14263842,0,0.10839928,0,0,1.1102504,1.3140699,0,2.0702374,2.5901248,0,0.18185931,0,2.4731221,0,0
514,0,0,0,2.6790555,0.52226937,0,0,0.3158699,0.6739553,0,1.5073448,1.8107915,0,0,0,0,0,0.8234751,0,4.072367,0.47944343,0.5630248,0,0
515,0,0,0,0,0,0.566052,1.58131,0,0,0.38022062,0.25000605,1.0071906,0.71332866,0,1.9779377,2.5020142,1.4133302,0,0,0,1.8881202,0,0,6.5496087
516,3.157387,0,0,1.6425011,0,0,0,0,1.2762879,0.89717376,0,0,0,0.58663523,0,0,0,0,0,0,0.3106939,0,8.92319,0
517,0,0.62562597,0,0,0.2549363,0,0,0,0,0,0,2.9815357,0,0,0,0,0,0,0,0.4469527,1.8112571,1.9680307,0,0
518,0,3.3699965,0,1.1203171,0,0,0,0,1.0533984,0.37034073,1.6558616,0,0,0.5880559,0,0,0.59258527,0.820586,0.5023754,0.7978695,1.5762634,0,0,0
519,1.5082893,0,0.47079325,0,2.377307,0,5.802329,2.547211,0.049218796,0.68759644,0.91641676,2.462526,0,0.8760805,0,0,1.0807891,0,0,0,0.5270029,0,0,7.858409
520,0,4.0096827,0,0,2.7259207,0,1.2344766,0,0.1551652,0,0,0,0,0,0,0.09989755,0,0.25534382,0,1.112084,0,1.1938597,0,0
521,0,0,0,1.3527977,3.0617793,3.0422554,0,0,0,0,0,0,0.3866542,0,0.06820991,0,0.7207425,1.3067987,0,0,0.4908525,0,0,0
522,0,0,2.5209832,0,0,0,0,0,1.1970516,0,0,0.13120727,0.5959008,0,0.9631066,2.6360874,0.53380245,0.11578509,1.3738005,0,0,0.22923127,4.4062996,0
523,0,0,2.326376,0,0,0,0,0.373181,0.10066719,0.19177128,0.106443256,0,1.2284683,0,0,0.08052087,0,0,0,0,0,2.4565163,4.528378,1.3935531
524,0,0,0,0,2.3008971,0.19500996,3.6715455,0.013244298,0,0,0,0.31795272,0.7657957,0,0,0,0,0,0.18462433,2.256945,0.087410524,0,0,4.882985
525,0,1.631453,1.3139813,0,0,0,0,1.1768502,0.91853344,0,0,0,0,0,0.9076852,0,2.0098019,0.08949473,0.2764103,0.13237023,0,0,3.5254545,0
526,3.1536229,6.8970265,0,0.055326704,0,0,0,0.7636391,0,1.0987747,0,3.8787737,0,0.6739641,0,0,0,0.62944293,0.9656163,0,1.0424545,0,0,0
527,0,0,2.062893,1.5176698,0,0,0,0,0,0,0,1.5699649,0,0,0.955297,1.0488265,0.53573674,0,0,0,0,1.9083554,0,0
528,0,0,0,0,3.24896,0,0,0.7961577,0,0.94410104,0,0,0,0.17898722,0,1.27282,0,0,0,0,0.13495228,0,0,0
529,0,0,0.51865363,1.7636234,2.4362557,2.1610765,0,0.3844612,1.3172358,0.39166948,0.6048064,0,0,0.73231226,1.16342,0,0.15026595,2.4375463,2.3610513,1.2944525,0,0,0,4.971374
530,0.5112684,0,0.9904095,0,0,0,0.72958004,0,1.9227911,0.25544393,0.8746179,0,0,0.39961386,0,0,2.4529548,0,0,0,1.3130813,1.4469925,2.9646542,0.21307512
531,0,0,5.0891848,2.1675448,0,0.5822928,0.5488079,1.4255941,0,0.94501096,0,0,0,0.14305124,0,0,0.064471275,0,0,0,0.098594695,0,0,1.4775817
532,0,0,0,0.24173822,0,0,0,0,0,0.029384442,0,0.26360464,1.6095424,1.8068732,0,0,0,0,0,0,0,0,6.561873,0
533,0,0.9440261,2.0885327,0,0.22556555,0,0.3300369,0.2231442,1.1062498,0,1.6246794,0,1.4932745,0,0,0,0,0.17647405,0,0,0.53877246,0,0,0
534,2.8140202,0,0.40012425,0,0.40365767,0.16749185,3.2066774,0,1.0447683,0.021351924,0,0,0,0,0.15119377,0.6288613,0,0,0,0.5151253,0,0,0,0
535,0,0,0,1.5919019,0,0,3.3229487,0,1.3765048,0,0.018864237,0,0,2.0181868,0,0.12981045,0,0,0,0,1.0886829,0.52946556,9.496132,0
536,0.77849406,0,0,0,0,0,0,0,0,0,0.62403244,0,0.9849788,0,0,0,1.0218396,1.2289622,0,0.24227095,1.2920258,0,5.250716,0
537,0.5297822,6.4882064,0,0,0,0,0,0,0.27851892,0,0,6.5536795,0,0,0,1.6177474,0,0,0,0,0,0.6436059,0,0
538,0,0,0,0,0,0,3.132793,0,0.9751268,0,1.175071,0,0,1.3408042,0,0.0682755,0,1.1801422,0,1.7351836,0,0.46472892,3.0749295,3.9179504
539,0,7.4147973,0.2573073,0,3.3713255,0,0,0,0.021743825,0,0,0,0.43113258,0.18749197,0.23364106,0,0,0.62410617,1.0154158,0,0,0,0,0
540,1.1857257,0,0,0,0,0,0,0.47907352,0,1.438817,0,0.51494503,0,0,0.65851843,0,0,1.5361309,0,0,0.88940877,1.7393794,9.0730915,0
541,0.74976134,0,0,0,0,0.8137798,0,0,0,1.3568889,0,0.5482232,1.6950904,0.6943326,0.6225719,0,0,0,0,0,2.8672206,0.07709818,0,1.3184342
542,0.48810002,0,0,0,0,1.3975253,2.8473513,0,0,0.01751163,1.0374334,0,0,0,0.21806578,0,0.39068118,0.5279449,0,0,0,0,0,0
543,0,0,1.5951254,0,0.72697014,0,0.9874026,0,0,0,0,1.6314918,2.6040545,1.4752408,0,0,0,0,0,0.4427975,0,0.42611292,0,0
544,0,0,1.1565274,1.8287387,0,0,0,1.3305466,0,1.2005179,0,0,0,0.9036008,0.01378889,0.91188836,0,0,0.7658487,0,0.15432037,0,0,0
545,0,0,1.7522681,0,0,0,0.9778146,0.66953045,0,1.3475695,0,0,0,0,0,0.12949903,0.57534033,0.09084432,0,0,2.0185075,0,0,3.5951371
546,0,0,1.7904254,2.9353561,0,0,0,0,1.7687587,0,0,0,0.2298778,0.03467588,0,0,0,0.6654388,1.3987532,0,0,0,1.4919974,1.3204765
547,0,0.17557557,0,0,0,0,0,0.4744707,0.32650805,1.693915,0,0.12737718,0,1.3289328,0,0,0,0,0,1.0756534,5.0822883,0,0,0
548,0,4.174297,0,2.1646607,0,0,0,0,0,0,0,1.4844936,0,0,0,0,1.2901354,0,1.641994,0.22155291,0,0,2.9283478,0
549,0,2.205727,4.0931964,0,0,0,0,0.053129606,0,1.2544984,1.187043,0,0,0,0,1.0852475,0.2655661,0,0,1.8505142,0.4842338,0,7.184011,0
550,0,0,0,0,0,0,0,0.2774303,0,0,0.65480405,2.5471222,0.64179474,0,0,0,1.1047639,0,0,0.51680017,0,0,0,1.1154863
551,0.64599377,0,0,0,3.130375,0,0,1.0317823,0.39630657,0,0,0,0,0,0.014259848,0,0,0,1.203666,0,0.099999934,0,5.0915875,0.69411725
552,0.51011455,0,0,0,0.7793918,0,2.0490108,0.56843704,0,0,0,0,0.9230071,1.2082341,0,0,0.5805271,0,0,0,0.56204677,0,0,6.036263
553,0,0,3.022427,0,0,1.4983547,0,0,1.222752,0,0,1.2067069,0.34122524,0,0,0.5407271,0,0,1.3928821,0,1.538046,0.34032857,0,0
554,0,0,0,0,0,0.08509705,0,0,0,0,0,1.3090087,0.5428564,0.59534734,0,0,0.7091001,0,0,0,2.4336698,1.9635435,0,4.133584
555,1.125812,0,0,3.7304044,0,0,0.031977307,0,0.318765,0.40706232,0,1.5066171,0.23544624,0,0,0.89349174,0,3.7059128,0,0,0,0,0,0.780639
556,0.25159454,0,0.61320704,0,0,2.8789334,0,0,0.51452774,0,1.5458437,0,0.71288395,0,0,0,0,2.0783074,0.42599726,3.0033653,0,0,2.4263203,0
557,0,0,0,2.0119548,0.2098583,0.47126025,2.245373,0,0,0,0.43419048,0,0,0,1.3254921,0,0.1144328,1.0702662,0.960868,0,0,0,0,4.02309
558,1.2618213,5.9019275,0,1.0018623,2.666212,0,0,1.6611826,0,0,0,0.8708585,0,1.5826777,0.45709333,0.5631405,0,0,0.3608075,0.11050659,0,0.4324878,7.7062564,0
559,0,4.8838644,0,0,0,0,0.3998874,0,2.914557,0,0.7191742,0,0,0,0,0,0,0.10577495,0,0,0.7645842,0.77794105,0,0
560,0,1.7941108,0,0,0,0.93087035,0,0,0,0,0,0,0,0,0,0.46248072,0,0,0,0.57965845,0.88220584,0,10.759839,0.37257338
561,0.31015557,0,2.293146,0,1.1039538,1.4589739,1.0743428,0,0.15679853,0,0,1.6004572,0,0,0,0.15898634,0.6733913,0,1.650088,2.1010323,0,0,3.9798393,0
562,0,0.95305234,0.5524855,0,0,0,0,1.6598197,0,0.8946814,0,2.0865116,0,1.1581434,0,0,0.6212577,0,0,0.016899832,0,0,4.773137,1.2160648
563,0,0,0.35601258,0,0,1.4637018,0,0,0,0.6634498,0,0,0,0,1.1507037,0.49914244,0,0,1.0535474,0,0.67326003,0,0,0
564,0,0.082145534,1.9262067,0.69566077,2.8733835,0,2.2792456,0,0,2.1024828,0,5.3448896,0.55929655,0,1.2412349,0,0,2.0613315,0,0.667532,0,0.15013668,0,6.998724
565,0,0,0,1.9789631,0.4099982,0.7418329,1.1949705,0,0,0,2.6008756,0,0.49772522,0,0.18339603,0.98786175,1.139707,0.10995459,0,0,0.6143747,0,0,0
566,1.0126873,0,0,0,0,0.31463322,0,0.052662924,0,0.07833884,1.9942094,0,0,0,0,0,0,0,0.6373451,0.80109423,0,0,0,0.913545
567,0,0,2.1678748,2.7740965,0,1.9123534,0,0,0,1.5155097,0,0,1.771858,0.8573524,0,0,0.7679949,2.5663364,0,0,0,0,0,5.1803007
568,0.93155104,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0738008,0.025961673,0.30001923,0,0,0.5686236,0,0,0.04808679,0.308952
569,0,1.4862235,0,0.5526079,1.1452663,0,0,0,0,0,0,0,0,0.4352239,0,0.8791811,1.0444914,1.139848,0,0,0,1.5477355,0,0
570,4.4251633,8.678111,1.0180955,1.6651927,1.842008,0,4.2374306,0,0,0,0.8975451,2.7880213,0,1.0058278,1.0978354,0,0,0.983738,0,0,0.58232987,0,0,2.303696
571,0.35420853,0,0,0,0,0,0.3085065,0.10556907,0,0,0.53710544,0.7298571,1.9043437,0.6828438,0.81231606,0.42116866,1.504614,0,2.5697808,0,0,0.673762,0,3.0507095
572,0,2.4979565,0,0,0.97446173,0.05935543,1.6167347,2.122746,0.07838776,0,0,0,0,0.8302606,0,0.06537031,0,0,0,0.36586726,0,0.89708346,8.175687,0
573,0.7565982,0,0,0,0.43364292,0.45510998,0,0,0,1.5453602,0.13369414,0,1.5865698,0,0,0,0.19540323,0,0,0.8977148,0,0,0,0.38496846
574,0,0,0,2.8135812,0,0.65956753,0,2.1089723,3.132449,0,0.4901119,3.923147,0,0.698995,0.5259195,1.1572175,0,1.9730687,0.6281749,0,0.55280477,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0.6236413,0,0.06863929,0,0,0,0,1.0027386,1.1916274,0.42869768,0.24698487,0,0
576,0,5.9181933,0,1.1566706,0,0,0,0.61834544,0,0,0,0,0.95834446,1.0481055,0,0,0,0,0.17084995,0,0,0.7670223,0,0
577,0.21951205,0,0,0.54278165,0.037974216,0,0,0,1.3877383,0,0,0,0.49748126,0,0,0,0.15978117,0.2243801,0.11424166,0,0,0.5471221,0,0
578,1.3824965,0,0,1.8572841,0,0,0.77019495,0,0,0.72759336,0,0,0,0.100440994,0.648396,0,0,0,0,0,1.145019,0,0,0
579,0.24807651,0,0,1.7412895,2.2140546,0,3.2773051,0,0,0,0.8335058,0,0,0,0,0,0,0,0.49445674,0.55784714,0,0.052196532,1.8942125,2.91811
580,0,0,0,0.50363046,1.0745227,0.11309244,2.3409634,0.50672865,1.3443033,0,0.07140159,0,0,0,0,0,1.1245929,0.6933218,0.41495684,2.1877718,0,1.9852363,0.7776453,0.85485315
581,0,0,0,0.85757774,0,0.13353057,0,0.6282413,0,1.9691806,0.37560967,0,0,1.4535879,1.8060687,1.4392027,1.0820823,0.80746424,0.3087756,0,0.64469105,0.45963177,0,1.9086053
582,0,0,0.44859418,2.5544002,0,0,0,0,0.25930777,0,0,0,0,0.010192935,0.1317807,0,0,1.4253411,0,1.5511551,0.33817825,0,0,0
583,0,0,0,1.3860506,0.7888236,1.0212116,0,0,0,0,0,0.8013484,0,0,0,0,0,1.8524914,0,2.1544049,0.44897142,0,9.045518,0
584,0,0,0,0,1.3331609,0,1.1108295,0,0.47318015,0,0,2.4537578,0.5302585,0.68675596,1.2364702,0,0,0,0,0,0.7232622,2.496905,1.7951738,0
585,1.1155362,2.3885853,2.0143347,2.767778,0,0,0,3.110164,0,2.4533908,0,0,1.6591091,0.14147691,2.6613727,0.69545484,0,0,1.5259646,0.24291706,0,0,4.2760158,3.5149865
586,0,2.127766,0.3431499,0.3177574,1.7349237,1.2443188,0,0,0,0,2.1489427,0,0,1.591629,0,0.8201767,0,0,0,0.20099247,0,0,0,0
587,1.4081554,0.24749456,1.2846963,1.477774,0,0,2.2344184,1.3042314,2.7789938,1.4707284,0,0,0.93942636,0.12127588,0.03812545,0,0,0.51458627,1.1357846,0,0,0,0,1.8648552
588,0.2911181,0,0,0,0,0.09836703,1.2966781,0.28265956,0,0.20049511,0,0,0,0,0,0,0.43886024,0,0,0,1.9491009,0,0,3.1658928
589,2.2255752,0,0.8633019,0,0.45516086,0,0,1.7366695,0,0,0,3.070727,0,0,0,0.9178626,0.36702597,0,0,0,0,2.0810473,1.6229973,0
590,0,2.3760345,0,0.31369635,0,0,0,2.5311146,0.004639322,0,0,0,0,0.90580416,0,0.26943085,0.19885929,0,2.0890763,0.74801564,0,0,0,0
591,0,4.1878033,0.31835395,0,0.64847356,1.0497905,0,0.04900258,0.5341346,0,0,2.4201262,2.643239,0.9013045,0,0.25943455,2.0735793,0,0.49092466,0,0,0,0,0
592,0,0,0.14351554,1.4746145,0,0,0,0,2.4548645,0.43601975,0,2.9794517,0,0,0,0,0.42671573,0.29870704,0,0,0,0,6.0548716,0
593,0.3993528,1.7348781,1.4038194,0,0,1.4320873,0,0,2.9453397,1.900321,0,0,1.470387,0,0,0,0,1.2559966,0,0,0,0.4872643,0.29720488,0
594,0,0,1.8121973,0.10587055,0,0.5218561,3.597792,0,0,0,0.041075844,0,0,0,1.0008008,0,1.7472672,0,0,0.18863282,0,0,0,5.1411004
595,0,0.60787433,0.7416777,3.3880494,0,0,0,0,0,0.608797,0,0,0,0,0,0,0,2.8572621,0,0,0,1.9138035,2.7316804,0
596,0,0,0,0,0,0.98501676,1.4142494,0.23276027,0,0,1.1183662,0,2.1356208,0,0.5578655,0.09551009,0,0,0,1.989409,0,0.86151415,0,2.0030491
597,0,0,0,0,0,0,0,0,0,0,0.17104115,0,0,0,0,0,0,1.947671,0,1.6201032,1.7367411,0,0,4.1767235
598,0.38506436,1.8121133,0,0,0,0,0,0,0,0,0.64360344,2.165351,0.85246617,0.27235115,0,0,0,0,0,0.7291749,0.32001498,0,1.0135084,0
599,0,1.6584457,1.2283404,0,2.0608895,0,0,1.4490443,0,0,0.6063669,3.0935907,0.6113125,0,0,0,0,0,0.7024933,0,0,0,0,0
600,1.2646046,0,1.3480543,0,0,0,0,0,2.135841,0,1.5110996,0,2.880229,0,0,0,0,0,0,0,0.5745779,0,0,0
601,0,0,0,0,0,0.5294187,1.4848063,2.6415293,0,2.4109368,0,1.02742,0,0,0.12552994,0.18603155,0.27722812,0,0,0,0,0.93893963,0,0.26315227
602,0,3.3258061,0.927296,0,0,0,1.6824838,0,0,0,0.19755648,0.47493207,1.3910805,0,0,0,0,0,0.31682095,0,0,0,0,2.8742907
603,0,0.93297726,0,0,0,0,0,0,0,0.5742782,0,0,0,0.371083,0,0,0,0,0,0,0,0,1.1295967,3.11973
604,0,0,0,0,1.2231811,2.964419,0,0,0,0.22526099,0,0,0,0.06903613,0,0,0,0,0,0.3930648,1.8834773,0,0,0
605,0.05259982,0,3.4469147,2.437025,0,1.4329008,0,0,0,2.3478703,1.8874623,4.0800676,0.14611563,0,0.22058386,0.43846598,1.8780278,5.3570776,0.56558484,0,0,0,12.743473,0
606,0,2.6118686,0,0,0,0,0,0,0,0,1.1678742,0,0,0.32232413,3.0656056,3.4508529,0,0,0,0.25903422,0,0,0,3.0449164
607,1.2337639,0,0,0,1.5317124,0,0,2.3040717,0,0,0,0,0,0.8895656,0,0,0.22471498,0,0,0,0,0,7.626687,0
608,0.6614478,2.4101968,2.1620123,0.8879826,0,2.1034937,6.919147,1.6792393,1.1208766,0,2.0760183,0,0,0,0.9939574,0,0.47613102,0,0,0,0,0,0,0
609,0.5695723,0,1.9749854,0,0,1.0550753,0.20673594,0,0,0,0.2802269,2.357326,0,3.3336895,0,0,0,0,0.13608743,0,0,1.5174598,0,3.3656797
610,0,0,0,0,0,0.53879976,0,0,0,0.39022955,0,0,0,0,0,0,0.6482832,0,0,0,1.8160491,0,5.8492565,0
611,0,1.2308924,0,1.7579256,2.7830327,0.5111769,0,2.8409297,1.2087475,0.39945543,0.018120725,1.211415,0,0,0,0,0,1.2708063,0,0.28992525,1.0791732,0.05840168,0,0
612,0,0,2.81638,0,0,2.9763904,0,1.0433835,0.45623645,1.1540262,0.25246605,0,0,0,1.4023721,0,0,0.7635688,0,0,0.10440259,0.4129993,1.6650245,3.153281
613,0,0,0.34575865,2.6717412,1.4534677,0,0.69960636,0,0,0,1.5351588,0.8351124,0,0.60772,0,0,1.3737789,0,0,0.6830867,0.30228943,0.669775,6.8367825,0
614,0,0,3.3126962,0,0,0.25750944,1.4368912,1.0064284,0,0.13916095,0,2.8492868,2.1606863,0,0,3.1649249,2.2981412,0,2.6675293,0.22553767,0,0.8100741,0,0
615,0.45307603,0,0,0,0.38810435,0,0.87027943,0,0.24095297,0.35376242,1.2705928,0,0,1.7825181,2.0912597,0,0.7461479,1.7682143,0,0,0.56688446,0,0,0
616,0,0,0,0.44255245,0,0.688414,1.2527894,0.7933428,0,0,0,0,0,0,0,1.3639408,2.2131493,0,0,0,0,0,0,3.4847107
617,2.0262558,0.92173976,0,0,0.9097973,0,0,2.1898904,1.5915053,0,0.42777202,0,0,0,0,0.3890451,0,0.68216,0.7859613,0,0.8051521,0,0.19746698,0.1388608
618,2.0105329,4.9290195,0,0,3.384751,0,0,0,0.29739776,0,0.96231234,2.7265613,0,0.015475335,0.97849834,0,0.6175438,0,1.3482959,1.2939086,0.5041568,0,1.1933665,0
619,0,0,0,0,0,0,0.6759782,0.6437128,0,0,0,0,2.5820262,0,0,0,0.9232809,0,0,0.9568811,0,0,2.1766887,0
620,1.8516122,0,0,0,0,1.5243695,0,0,0.7276839,0,0,0.33957538,0,0,0.3292849,0,0.48512048,0,0,0,0.34152198,0,15.933149,0
621,0,0,0,0.03670167,0.07650893,0,0.43372512,0,0,0,0,0,0,0.26156127,0.3497249,0,1.0161047,0,0,0,0,1.2873284,0,1.2779775
622,0.5845896,0,0.35858068,0,0,0,0,2.5029752,0,0,0,1.4969761,0,0,1.0075184,1.0254598,0,0,0,0,0.4536824,0,0,0
623,0,5.7718387,0,0,0.32256225,0,1.0672841,0,0,0.2595613,0.99598014,1.3319395,0,0,1.6256413,0.057917897,0,0.442818,0,1.7115434,0,0.44765946,0,0
624,0,0,0.25236344,0,3.0648823,0,0,0,0,0,0,0.9021752,0.793736,0.2875506,0,0,0,1.2865945,0.9023986,0.34458917,0,1.8375078,0,0
625,0,0,2.065942,3.0549762,0,0,0.58192885,0.02075013,1.616051,0,0,0,0.82628083,0,0,0.13982819,0.000420937,0,1.4581292,0,0.30518803,0,2.491486,0.7495271
626,1.0229046,0.28592083,0,0,2.464243,0.81864184,0,0.078953415,0,0.78016084,0,0,1.4286617,0.014142646,0,0,1.0969764,0,2.0091138,0,0.89439595,0,0,0
627,0,0,0,0,1.5231696,0,3.7520828,1.9737662,0,0.000136418,0,2.508178,0,0.3676815,1.5807755,0.00390692,0.11692251,0,0.23899962,1.679052,0,0,6.1697536,3.4847023
628,1.9754152,0,1.6079508,0,0,0.77298886,0,0.6912679,1.2413476,0.8053737,0.9520231,0,0,0,0,0.33051655,0,0,0.66370535,0.1973931,0,1.0254005,9.24095,0
629,0,3.1483486,0,0,0.793326,0,3.1135242,0,0,0.30582312,0,0,0,0,0,0,1.6705363,0.87512344,1.8138993,1.147539,0,0,0,0
630,0,3.7638793,0,0,0,0,1.996727,0,0,0,0,0,0,0,0,1.17618,0,2.2875478,1.2257967,0,0,0,8.853497,4.200065
631,0.7038633,0,0,0.32158583,0.75589037,0,2.3479564,0,0,0,2.3593986,0,0,0,0,0.32983598,0.28720915,1.2471147,4.3505807,2.2205672,0,0,0,0.57485837
632,1.1199083,0,0,4.109458,0,0,0,0,0,0.7479976,0,0,0,0.29193464,0.4206647,0,0,1.1102154,0,0,1.7241066,0,0,4.5521874
633,0,0,0,0,0,0,1.6012315,0,1.3786651,2.333378,0,2.3539977,1.1742423,0.35276306,0.92093915,0,0,0,0,0,0,0.35973766,0,0
634,0,0.8086006,2.4598489,3.0101192,0,2.0058978,0,0,0,1.1117647,0,0,0,0,0.38176686,0,0,1.1493807,0,0,0,0,0,0
635,0,0,0,0,0,0,1.384032,0,0,0,0.58116835,0,0,1.2327437,0,2.2462876,0,0,0,0,0,0,5.8402658,6.3320374
636,0,0,0,0,0.63264966,0.3474809,0,0,0,3.1491868,0.09742529,0,0.7042736,0,0.07287468,0,0.8768638,0.18433258,0,0,0,0.32653826,2.5781898,0
637,0.15494898,0,0,0,0,0,0,0,0,0,0,0.10456998,1.804249,0.26039523,2.856693,0,0,0,0,0,1.0795372,2.45368,0,0
