x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033
428,0,0,0,0.5953261,0,0,2.5546618,0,0,0,0,0,0,2.9058516,0,0.3025637,7.0818596,0,0,0,0,0,5.405272,2.2206798,4.2109404,3.6693926,0,3.257048,0.12274479,0.7296154,0,0,1.0725439,5.657468
429,3.3946345,0,2.8361437,0,5.064196,0,0,0.4390523,0,1.6895288,0,1.8339612,4.1292553,4.7811766,0,2.7527578,0,0,16.951553,11.058684,0,5.5576506,1.0855442,2.4003735,0,2.2785003,0,0,0,0,2.8349547,1.2262293,7.265472,0
430,0,0.4777898,5.0234675,0,0,0,0,0.29031387,0,0,0,0,5.088084,0,0.43490356,0,2.9159198,0,0,0,9.883861,0,3.7248523,0,0,0,0,0,0.015063185,3.8305936,0,7.7669325,2.2516923,2.2507596
431,0,6.5341096,0,0,0,0,2.671466,9.63747,0,0,1.2099531,2.2869956,0,0,0,0.031039866,1.3368962,1.0708243,0,0,0,0,3.9159198,0,0,0,3.3618474,1.1259751,0,2.5548933,0,0,0.7842578,0.9946484
432,0,6.3107724,0,0,0,0,0,3.4025302,0,0,0,0,1.9947195,0,0,0.70561755,0,0.9934398,0,0,5.156303,0,2.7595906,0.090627514,0,0,3.4682593,0,3.8844109,0,0,2.7884915,0.852943,2.0787175
433,0,5.759645,0,0,0,0,0,6.779298,1.6766422,0,0,0,14.492716,3.290274,0,0,0,0,0,0,0.8498098,0,0,0,0,0,1.0117464,0,3.040621,0,0,0.008886721,0,0
434,0,2.1041083,0,3.3893197,0,0,0,5.243849,0,1.9858042,0,0,0,0,0,0,2.6144304,10.299692,0,0,3.30382,3.3279948,2.500251,0,13.01884,0,1.2859273,0,5.7660594,0,0,6.343873,3.4337068,0
435,0.91071045,0,0,0,5.787429,0,0,2.7290795,0,0,1.4641674,1.0081362,14.507706,0,0.17357442,0,0,0,0,0,15.850205,0,0,0,8.097207,0.7369746,0,2.0196753,3.1692913,0,0,0,0.30525717,0.13952692
436,2.9258537,6.2047057,0,0.17562018,0,0,0,2.2798662,0,0,1.2054648,0,14.058918,0,0,0,0,0.6168823,2.752653,0,12.217013,0,2.2353187,0,0,0,0,0,1.0330964,0,0,0,0,0
437,0.5032167,0,0,2.810277,0,0,0,1.2502346,0,0.11412122,0,0,7.3689604,0,0,1.4472234,0,0.42982015,0,6.2737846,7.233264,4.979881,1.4088212,0,13.405463,0,0.6662993,0,0,2.7486024,0,0,4.798858,0.41302302
438,1.0460032,4.252405,0,0,0,1.3628298,3.2815955,0,0,0.62554955,0,0,2.790819,2.4152625,0,0.27435672,0,0,0.9166939,13.616763,0,2.049366,0,0.29482383,0,0,0,0,0,0,0,0,1.6830454,0
439,0,0,0,1.1613535,0,0.5731012,0,0.9500213,9.934485,0,0,3.3499272,0,0.5868795,0,1.7975966,0,0,0,0,0,0,0,0,0,0,0,0.84717447,0,0,0,0,0,0
440,0,0,0.001135407,0,1.5811098,8.514131,0,0,0,0,0.3666682,0,0,0,5.117017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.275917,0,0,0
441,1.0405557,0,2.334626,1.4120204,2.8671029,0,0,0.21438678,0,1.0411667,2.858384,1.2645919,0,3.811362,0,2.1609445,0,0,1.2511805,8.174801,0,0,1.3885187,0,0,0,0,1.7174048,0,0,2.2013886,0,0,2.673538
442,0,0,0,0,0.68113554,2.6066496,0,3.2920828,6.742942,0.15789825,0,0,0,0,9.011543,0,0,9.314337,0,25.012383,0,0,0,2.2710433,0,0,0,0,0,0,7.5034523,1.2380548,0,0
443,0,3.9824781,0,0.97344124,2.3351114,0,0,10.397089,0,0.6256576,0,0.101976044,0,0.3124433,0.8958576,0,0,0,4.596628,0,4.136866,2.6710632,1.9257429,0.20177178,1.0600357,3.6309152,2.3222318,1.0221843,0.87289476,0.04639672,0,0,0,0
444,0,1.3107748,2.8373818,1.813487,7.2038283,6.6155114,0,0,4.174752,0,0,0,15.786387,0,0,0,10.954299,0,0,0,2.5592866,5.389538,0,0,0,0,0,0,0,0,1.9734749,0,0,3.0113778
445,0,0,0.2905979,0,0,2.0447476,0,0,0,0,0.11618723,0.8584379,0,5.812027,0,0,4.7159595,13.695106,0,0,0,0.33482674,0,1.9325796,4.578167,0,0,0,0,0,0,0,5.530998,0
446,0,0.9024853,4.887696,3.6023962,4.2957654,0.26119143,1.6245835,0,0,0,0,0,0,4.1718593,0.92696965,0,0,0,0,0,4.219868,0,1.2999775,0,0,3.560091,4.5460563,0.07701301,3.2467241,0,0,0.77563536,0,0
447,1.5703944,8.666793,3.278696,0,0.039232533,0,0.14330724,0.67156154,0,0,0.45941135,0,2.7331007,0,0,3.4141011,0,0,10.045075,0,4.2485147,8.032871,2.3885894,0,0,0,0,0,0,3.7362008,0,0,0,0
448,0,1.2040924,0,0,0,0,0,0,0,1.4552451,0,0,0,0,0.10774513,0,0,5.651732,0,19.58629,4.240889,0,0,2.8012621,0.71990114,2.338827,0,0,0,2.0611212,0,3.3608568,1.8244803,0
449,0,0.5833519,0.4657013,1.3576564,0.7387524,1.9690259,2.234318,3.0042648,1.9751191,4.9608116,0,0,23.430426,0.32841596,0,0.79872257,0,0.4938895,2.925243,0,4.864134,0,0,0.83482164,0,0,2.396485,5.7918715,0,0,2.9083734,0,0.8466852,0
450,0,0,0,0,3.868837,3.3877554,0,0,0,0,4.0245543,0,0,0,1.8174248,0.68156195,2.81767,11.036374,6.082301,0,0,9.631087,0,0,3.7091753,8.779022,1.937551,7.1570745,0,0,0.22063796,0,0,0
451,0,0,3.6864507,0,5.825538,0,0.38219598,0,0,0,2.054822,0.9040556,0,0,0,0,7.513255,8.945659,0,0,0.24853928,0,3.4266655,0.4909123,0,0,0,0,1.0109777,0.8476418,0,1.3362504,0,0
452,0,0,1.3562503,1.0600669,0,0.08393204,0.2754189,0,0,5.825855,0,0.21390724,0,0,0,0,0,0,3.0939803,0,0,0,0,0,0,3.29404,0,0,0,0.14995807,0,5.021832,0,0
453,0,4.7583675,0.79624707,3.9784915,0,0,0.06324494,0,0,0,0,0,0,0,0,0,1.7862371,13.254428,2.2063696,0,0,0,0,4.868705,0,1.2940978,0,0.42239794,6.9114428,1.5399662,0,0.29217097,0,0
454,0,0,2.0260892,0,0,0,0,2.2951458,0,0,0,0,1.5587636,0,0,0,0,0,0,0,0,0,0,1.3531375,11.66726,0,0.8559482,1.0736848,0,0.46939144,0,1.3206773,0,4.901036
455,0,0.03972244,0,0,0,0,3.8692284,0,0,0,3.0199378,3.1398647,0,5.0602965,0,0,1.0969218,0,3.2898426,26.09897,0,0,0,1.2289057,0,1.2593348,0,0,0.41469592,2.6031904,3.2690718,0,6.608671,0
456,0,0,0,0,0,3.755316,0,0,2.1731455,0.22993551,0.8090035,0,0,0,5.6930456,0,0,0,0,0,0,0,0,0.1645219,5.4474387,10.390208,0,0,0.67458814,0,0.8824753,0,0,4.747313
457,3.4591427,0,2.8898168,0,4.4072766,0,0,1.1349103,2.0303745,0,3.7659993,0,0,0,0,0,0,0,0,5.435817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1.1986245,0,0.7525985,0,0,0,0.2083763,2.6451125,4.4854975,0.10673212,0.30983102,0,0,1.9868811,2.3559988,3.8900826,0,0,13.409918,0,0,0,2.9118056,0,0,1.8537884,0,0,0,0,4.402709,0,5.367336,1.4227924
459,0,0,0,0,0,0,2.754761,0.23570934,0.53194267,0,0,0,0,0,4.0575657,0,0.35902336,0,0,0.56056654,0.47321585,0,1.5473043,0,9.4738245,0,2.6448848,0,0,0,0.8206789,0,0,0
460,0.8935822,0,2.271061,0,0,0,0,0.88423055,0,0,0,0,0,0,0,3.258933,0,0,17.919647,0,0.8469667,11.234344,0.31271872,0,0,0.24446182,1.0116554,0,2.4607122,0,2.124838,1.6809477,0,0
461,3.8465765,0.7926691,0,0,19.383242,1.1321847,0,0,0,6.1952343,3.180409,0,0,1.2570672,0,0,0,0,0,15.044397,2.0695097,12.92365,0.21622649,0,0,0,0,0,5.0491543,0,2.368918,0,0,0.5013757
462,1.9000206,0,0,1.0555243,0,0.4907458,0,0,0,0.15265584,1.4879187,1.3702661,0,0,0,0,0,14.176896,9.766586,10.925914,0.16963065,0,0,1.5040892,0,0,0,0,0,1.467859,0,0,3.4313142,1.6345377
463,2.879832,1.2697769,0.20318131,1.4977552,2.9321141,0,0,2.5643957,2.4778593,3.014345,0,5.866239,0,0,0.64277023,0,0,0,0,0,0,10.045373,0,0,0,1.7263507,0,0,0.31059283,0,0.58531743,0,0,0
464,0,2.9123883,3.577521,0.48965618,2.081345,0,0,0,1.0455134,2.3780484,1.3228668,0,4.7836914,1.5454967,0,2.2310605,1.9159455,0,13.163033,0,7.6822605,0,0,3.4281104,19.67194,0,0,4.2497416,0,0,0,0,0,0
465,0,0,0,0,0,0,0,1.2159175,0,0,0,0.9988587,0,0,0,0,0,1.946055,0,0,0,0,0,0.1598245,0.67666906,3.5354576,0,0,3.8405783,1.6323059,0,0,0,0
466,0,0,1.9083138,0,11.885864,3.471467,0,0,0,0.9536875,0,1.6120787,0,0,0,0,0,2.875945,0,5.119972,0,2.983557,0,0,0,2.4841597,0,0,0,0,0.25178355,1.1537017,1.8557242,1.9044379
467,1.9983579,0,0,0.4111366,1.94111,0,0,0.14550583,2.6876192,0.6617028,0,0,0,0,0.29292816,0,0,0,11.441438,0,0,0,0,0,5.32579,1.366451,1.9890195,0,0,0,0,0.8431659,0,0
468,0,0,0,0,0.334337,0,0,0,2.1702712,0,0.6428378,6.627045,0,0,2.7877333,0,0,0,4.94817,2.5702567,0,1.3237178,0,0.12710203,0,0,0.41113204,0,1.2643185,0,0,0,0.95076245,0
469,0,0,2.2819908,3.941231,2.3058822,0,0.26210186,0,0,0,0,0,0.4938323,0,0,0,5.1918497,0,0,3.4713602,11.357763,0,0,2.6710632,7.944497,4.607826,0,4.4139943,9.563277,2.8065226,0,7.8851166,2.6637852,0
470,0,2.3006399,2.6461642,0.35607877,6.8113284,0,0,0,0.1640573,0.70306015,0.08059753,0.08040863,0,0,0,0,4.8614445,4.3534393,0,2.0831194,0,0,0,1.6848456,11.350489,3.8504972,0.16743147,1.3914673,2.0867202,0,1.2572589,4.972396,0,0
471,0,0,0.22111838,0,0,0,0.9463562,0,0,4.3454957,0,0,0,5.6041355,0,1.8650783,0,0,0,0,1.6282184,0.99752754,0,0,6.1547685,3.7109098,0.53548616,5.285695,0,0,2.092447,0,0,0
472,0,0.8846566,0,0.20113082,0,0,1.8823469,0,0,1.8977052,0.48225018,2.3454711,0.7060736,0,0,0,0.9842481,0,0,0,9.505017,0,0,0,13.46321,0.88037044,4.3207846,3.5106156,2.5277014,0,7.6651692,0,0,0
473,0,1.7278776,0,1.9116873,0,0,0,0,0,0,0.5677613,0,0,1.187994,0.1904029,0.8702648,0,1.8243886,0,0,0,0,4.61476,0,6.1077414,5.4028487,2.1195223,3.806053,1.731653,1.4511745,0,0,0.84294736,0
474,0,0,0.297103,0,0,0,0,0,0.3191761,0,0.23812337,0,0,1.2983776,0,0,0,1.2389295,0,17.271236,0,0,3.3572223,0,2.4987073,0,1.2322378,0,2.4553547,0,0,0,0.69322526,0
475,1.6950295,0.5282762,0,0,3.2899756,0,0,6.0324907,0,0,1.6025535,1.1979487,0,0,0.60797596,0,0,7.4184847,0,0,9.067496,1.1526506,0.05088223,1.2045505,4.381865,6.409756,0.9817826,0.74966204,2.7155147,0,0,2.0881336,3.991686,0
476,2.5804365,0.6850596,0,0,5.1058297,0,0,5.520744,0,0,1.6096897,0,23.70364,1.1911811,0,0.8158623,0,12.274844,0,4.230334,0,0,0.07358959,0,4.53712,0.7063588,0,3.6321087,3.0528336,1.0796397,0,1.8258444,0,0
477,0.6884156,1.2740827,0,0,1.3968817,2.0321121,0,0,3.6795864,1.9931873,0,1.6512594,6.621954,0,0,0,0,0,8.09014,21.562271,0,0,0,0,0,0,0.06357604,2.3691742,0,0.5205777,3.2638354,0,0.14991286,0
478,0,2.285271,0,0,0,1.1337278,0.9025964,0,0,0,0,0,0,0,3.9657602,0.1680284,0,0,3.1463711,0,0,0.537822,0,1.0071439,0,11.212441,2.3800325,2.3596296,6.8487525,0,6.338211,0,0,1.896119
479,1.2257284,0,5.337229,0,0,1.8274881,0.79166114,0,0,3.3621113,0,3.5460293,0,0,0.17794271,1.8245081,0,0,17.593409,4.3689313,0,0,0,2.0899718,13.41846,4.350247,0,0,5.6675344,0.6634522,3.2931876,2.6057353,0,0
480,4.768086,0,0,0,4.8410993,0,1.9025254,3.457186,0,0,0,0.37302664,0,0,0,0.2876824,5.095008,0,2.5793674,0.3470364,14.194825,0,0,1.5069132,0,6.6110897,0,1.4675373,0,0,2.295081,1.5491083,0,0.003685642
481,0,0,3.6029348,0,0.28998876,0,0,8.643736,0,1.8893329,3.623961,0,13.3665695,0.8013676,3.020885,1.01124,5.1414227,4.5059023,5.78273,0,0,0.37056673,0,0,4.887343,0,2.0593946,0,0,0.8901632,0.07666132,0,0,0
482,0.60720074,3.635975,0,0,4.924065,0,0,5.2769275,0.7734622,0,0,2.2456164,0,1.105059,1.0677575,0,0,12.32134,19.54649,1.7611455,0,0,0.6183022,0,10.159832,0,0,1.3853747,11.239146,0,0,0,4.1995745,0
483,0,0,2.1745746,1.6572493,0.7823505,0,0,0,0,0,4.3114085,0,8.025642,0,0,0,0,0,0,0,9.147425,0,0,1.1161846,0,0,4.4663095,0,0,0,0,1.1481016,3.9179065,0.15248771
484,0,0.5503897,0,0,0,3.3294568,0,0,0.61079925,3.2155874,0,0,7.5604315,0.71820265,0,0,2.8503063,8.038617,1.9484756,0,0,11.157012,1.9651546,4.6842947,0,3.3602827,2.3011143,0,0.4443006,0,0,3.434957,6.7358456,3.3163755
485,5.302142,0,0,0,0,0,0,0,7.5254593,0,0,0,4.880173,0.4183008,0,0.31662425,0,3.2697303,0,0,10.012134,0,2.7551138,0,0,0.17435382,0,0.12582068,0.1962543,0,3.7664165,0,0,0
486,0,0,0,0.8110738,0,0,0.13494593,0,0,0,3.6999598,0,0,0,0,0,1.7598323,3.5853128,0,0,15.687665,0,5.5240345,0,23.756548,0,0,0.16963133,6.6773458,0,0.5153378,0,0,0
487,0,0,0,4.4010854,0,0.23520444,0,5.5448055,0,0.60505503,0.46823922,0,0,0.9553822,0.14720722,0,0,0,0,0,0,0,0,0,3.4029024,4.044276,0.19821878,0,0,1.1599865,0,0,0,3.327439
488,0,0,0,0,0,0,3.1525204,0,0,1.0875806,0,0,0,0,0,0.078044064,0.74156356,6.086945,5.6856985,0,8.507172,0,0,0.2596241,0.35171825,0,0,3.0418792,0,2.1120899,2.2112691,0,0,0
489,2.7844672,11.946717,0,0,0,0,0.90996474,0,7.5755033,3.9141462,1.3810687,0,0,0,8.071438,0.7882608,4.04473,0,5.3203,20.630976,0,3.1857471,0,0,0,0,0,0.45610568,3.2898712,0.8614203,0,3.006937,2.1348782,3.4665473
490,0.3632484,0,3.286521,0,0.432873,9.092614,0.44071946,0,5.2380395,0,0,0,0,1.7526011,0,1.9430313,0,4.521481,0,4.251253,0,0,0,0.13108176,0,0,0,0,0,0,1.4166572,0,0,0
491,1.3963323,1.2756901,2.3239732,0,0,0,0,0,0,0,0,0.24113594,0,0,0,0,0,14.131923,3.1392932,0,4.070903,0,1.6902032,3.7589233,5.9543276,0,0,7.462785,0,0,1.5777837,0,0,0
492,0,2.311712,0,0,0,0,0,0,1.095512,2.8739662,1.6342334,0,0,1.6280282,1.5842563,0,0,0,15.178122,9.671558,0,0,0,0,0,0,0.22593002,0,1.631438,0,0.049706694,0.32891387,1.4066367,0
493,1.5610694,0,1.0081725,0,0,1.217821,0,0,4.4554844,3.6573966,0,0,0,0,3.7984853,0,0,8.2969885,0,4.631037,0,0,0,0,0,0,0,0,0,0.48268297,3.2330844,0,0,0.41817352
494,3.0757759,0.2915457,0,0,0,6.730877,1.372385,0,2.19825,0,0,0,0,2.160374,0,1.8132869,0,0,4.738041,0,3.4793787,0,0,0,0,0,0,0,0,0,0,1.4495968,0.014877989,2.3057857
495,0,4.4977026,0,0.47160792,0,1.8264648,0,0,0,0,0.61365086,0,0,0,1.2650514,0,0,13.387115,0,0,0,4.60758,4.599801,4.182522,8.874136,0,0,0,0,0,0,0,0,0
496,0,5.091122,0,1.0984849,0,0,0,3.8150613,0,0,0,1.0281626,0,0,0,0,2.3974473,36.24054,0,8.734341,0,1.4499636,1.9772877,0.32446456,6.065879,0,2.3213394,0,0,0,0,0,0,0
497,2.7183692,0,1.4818901,0.7163046,0.5255427,0,0,2.0686245,1.0249972,0,0,1.703406,1.9612186,0,0,3.5808463,0,30.500105,0,0,0,4.097203,0,0,12.886186,0,0.3187232,2.7761886,0.1710863,1.7391703,0,10.658794,0,0.36525515
498,0,6.0290685,4.481139,0,2.5021281,0,0,4.965289,0,1.0118861,0,0.9420682,4.87375,0,2.9407706,0,0,5.9859037,0,8.889855,0,0.8997801,0.09961973,0,0,0.70936495,0,0,0,1.9755007,7.9706216,0,0,5.947383
499,1.0389376,3.4696295,0,0,0,0,2.8463488,3.0888853,0,0,0,0.7026283,2.91052,3.450975,2.3636105,0,4.0624785,0,0,10.055874,0,8.965925,0,0,0,0,2.5587823,0,2.479635,0.3912336,0.82030755,0.8775446,0,0
500,2.1264217,0,0,0,0,0,0,0,0,0,0,3.4733996,0,0,0,0,0.8763695,8.10223,0,0,0.571369,2.0140903,0,0,0,0,0,3.6871214,2.5482645,0,2.5320709,0,0.6094697,0
501,0,0,0,0,0,0,0,0,0,0,0.2582709,4.0866065,0,0,0,0,0,0,0,0,1.5319393,2.23914,0.94369185,0,21.28389,0,0.92570955,0,0,0,0,0,0,0
502,0,2.9103873,0,0,0,0.001096853,0,0,3.6353457,0.6267252,0,0,0,0,0,0,3.536155,3.5229647,0,0,0,0,0,0,1.8135462,0,2.6894674,0,0,3.4597363,0,0,0,0.14858466
503,0,0,2.4005017,0,2.155068,2.7304351,2.1321962,0,4.2104273,0,0,0,0,0,3.25132,4.0984826,1.6256641,0,7.2221727,0,0,0,0,0,0,9.212549,0,0.6772042,0,0,0,0.53784126,2.4138823,0
504,0,0,0,0,0,1.1992842,0,2.6961155,2.4797041,1.3495309,0,0,14.621079,0,0,0,0,10.603829,3.2252696,11.453984,2.6598115,0,0,0,0,0,0,0,0,0,1.499976,0,0,0
505,1.0708162,0,0,0,4.0608363,6.2120624,0,0,2.5174248,0.7682714,0,0,3.5239403,1.5962602,2.2310345,0,0,0,0.6613758,0,0,2.0657768,0,0,0,5.5359282,0,0,0,0,4.7531195,0,4.9562254,0
506,0,0,0,0,0.8109473,2.037322,0,3.825871,1.4671726,0,3.203681,0,0,3.1966624,6.074126,0,0,0,0,0,0,0,0.73916465,0,0,0,0,0,0,0.045437526,0,0,0,0.8687301
507,0.8822076,0,0,3.7322903,0,3.114385,0,1.3018507,0,1.4464074,0.08128566,0,0,0,4.5525737,0,0,0,11.654295,0,0,0,2.1513057,0,0,1.4840866,0,0,0,0,0,0,8.47402,1.6496819
508,0,0,0,0,0,0.80588245,0,0,12.127507,0,0.38571692,0,4.3470373,0,0,0,1.5012224,0,0,0,0,1.4102064,2.9970443,0,0,9.881614,0,1.4265404,0,0,0,0,0,0
509,2.2839856,0,0,0,3.5120885,5.9786325,0,0,0,0,0,0,0,0,6.3580575,0,0.17561115,0,0.3874662,0,2.124152,0,0,0,0,0.49887943,6.003367,0,0,0,1.9259703,0,0,0
510,0,2.2714949,0,11.684516,0,0,0.5824179,0,9.95858,0.44834203,0,0.8478937,0,0,3.5056627,3.6736403,0,15.129036,2.064311,4.2015786,0,5.039769,0,0,14.498223,6.186577,0,0,2.715399,0,3.8900363,0,0,0
511,0,0,16.604397,0.41402507,5.1599584,0,0,1.1889125,1.0697352,3.058423,0,1.057462,0,0,3.1088967,0.0518995,0,0.13810809,0,0,0,0,0,0,0,2.091576,1.0411144,0,0,0,0,3.500788,0,0
512,0,0,1.67413,10.066744,0,0,0.7364145,3.4790168,0,0,0.083653055,0,0,0,0,0.28449768,0,0,0,0,0,0,1.1071773,0,10.529914,0,1.700968,0.23267768,0,0.19482091,3.5526018,0,4.7043533,0
513,3.1261392,0,0,3.6655872,0,0,0,0,7.141416,3.0263262,0,0,0,0,0,0.45730332,0,0,5.4163556,0,4.0328927,0,0,1.1801008,0,0,0,1.4066544,0,0,0,0,0,0
514,0,0,0,8.281857,8.080037,1.0810714,0,0,0,0,0.73219764,0,0,0,3.497338,3.8050687,0,0,6.063692,0,0,0,3.2819397,0,0,8.814385,2.0397637,0,0,0,0,0,0,3.133488
515,0,1.6273117,0,0.3714427,0,0.9702816,0,3.5773358,0,0,0,0,2.6329007,0,0,0,0,0,0,0,0,7.413923,0,0,0,0,2.805357,0,0,1.562803,0,0,0.46042717,0
516,0,5.7673335,0,12.716795,0,0,0,0,3.1029947,0,0,1.2731878,0,3.5707839,0,0.4370681,0,0,0,14.597555,0,0,0,0,1.5045496,0,0,3.9662845,0,0,0,1.5419152,0,0
517,0,0.124931894,0,0.5160069,0,2.1673877,0.8478011,0,0.8683806,0.28756368,0,0.54675245,3.7523208,0,0,0,0,0,0,0,6.2179456,0,0,1.1708829,0.16564971,8.341601,0,0,3.5248885,0.159673,0,0,0,2.0888374
518,0,3.3614175,0,7.644587,0,0,0,0,0,0,0,1.0384661,21.98326,2.1677992,0,0,0,13.383748,9.334859,0,5.3872976,0,3.4966226,0.9050811,1.1222181,0,2.5174487,6.5475183,7.449569,2.6845622,0,0,0,0
519,0,0.088916786,0,4.665864,0,0,1.5907153,2.5454168,0,3.35776,1.1908398,0.93687505,0,0,2.7312248,0.32860193,0,0,1.2824203,0,0,0,0,0,12.239953,1.3746047,0,5.584973,0,0,0,0,0,0
520,2.2495608,0,2.4566424,12.13971,10.221883,0,1.7975194,4.8545947,0,0,0.5548711,0.578416,13.813685,1.920514,0,0,4.673355,10.835468,0,0,1.044186,0,9.854661,0,0,7.3357677,0,0,23.005224,1.5126202,0,1.5510865,5.408592,0
521,1.5184505,0,0.50062656,3.737775,0,0,0,0,0,0,0,1.8046037,8.319418,0,0,0,5.281328,2.3420508,0,1.474362,5.6255846,0,13.204551,1.1877942,0,0,0,0,0,0,4.5137553,0,0,0
522,3.4509897,0,0,1.7408181,0,0,0,0,0,0,0.31144327,1.6333418,1.0723529,0,1.4648334,1.5562127,0,0,10.962943,6.117937,0,0,1.4642864,9.373289,0,12.209218,4.361399,2.6461992,0,0,0,0,0,0
523,0,4.0841365,5.730629,2.6039138,0,0,0,0.37706515,2.055548,0,1.105883,0,9.127367,0,0,0,0,14.524831,0,14.432284,0,2.396235,0,9.425581,0,1.8290303,0.46268344,0,11.416609,0,0,0,1.3740976,1.2938353
524,5.572021,0.15792574,1.8165371,0,11.99579,0,0,5.0863094,0,1.1144153,0,0,0,3.6684601,0.38836133,0,3.9943247,0,0,5.816013,0,0.66484547,5.6357527,11.158497,0,0,0,0,0,0,2.5995097,2.9504516,0,0
525,0,0,0,0,0,0,0,1.9649111,4.395412,0,0.5431083,0.13178208,19.068295,0,0,0.40814093,1.9616672,0,0,0,0,9.789395,0,5.9009356,0,0,0,0,1.7114271,0,0,0,0,0
526,0,3.4955354,0,3.3827057,0,0,1.8606868,0,0,0,0.92526066,0.013440089,0,0.5566009,0.96516204,0,0,0,12.122724,0,13.504671,2.0172043,14.533028,13.938867,12.037199,2.3120732,1.5198592,3.1810725,33.44398,0.44246477,1.1296431,4.3471,0.688451,0
527,2.4141877,0,0,4.835007,0,0,0.7394186,0.86406374,0,0,0,2.556868,0,0,0,2.0967054,0,0,0,0,0,0,0,11.290443,0,0,0,0,4.762596,2.2935588,0,0,0,0
528,0.8024093,3.5396836,3.4700615,1.3448721,4.3617835,3.971388,0,0,9.776438,0,1.146067,3.1429582,0,2.6839535,6.1993527,2.0395198,0,3.4097085,0,2.2692678,0,0,3.0823226,0,0,0,1.7860916,1.8297102,0,0,3.805453,0,0,3.302524
529,0,0,0,1.3213439,0,1.4918262,0.7719198,8.900193,0,0.8861643,1.116849,3.0622344,0,0,0,0,0,0,0,3.4022095,2.425116,2.301542,8.944355,5.161158,3.912179,0,0.08642519,3.3267806,21.626602,1.2657408,0,0,2.0949678,0
530,0,0.3168909,0,1.110717,0,0,0,0,0,0,3.420526,2.0762591,10.295983,0,0,0,0,0,0,0,7.4623375,0,7.0018215,12.079227,18.673649,0,0,0,44.863026,1.3026431,0,0,0,0
531,0,0,0,2.3118513,0,1.2159002,0.33466282,0,0,0.33530387,2.3944473,0.8229647,0,0,0,0,4.025172,7.589197,2.7913823,0,16.772331,0,7.738012,7.214522,0,5.3994145,0,0,12.120516,0.46361324,0,0,0.58134365,0
532,0.63799256,0,0,0,0,0,1.3604395,0,0,0,0,0,8.2122345,0,0,0,0.43058988,0,0,0,0,0,0,18.086199,0,1.7571287,0,2.21214,8.215965,0.82845294,0,0,0,0
533,0,4.7526436,0.36522123,1.1880249,3.5434117,1.4997483,0,3.8832552,0,0,0,3.1674497,4.295173,0.6906822,0,0.71215636,0,0,4.47142,0,0,2.8104954,5.4412518,23.390121,0,10.980056,3.086093,3.1187944,27.331146,0,0,1.4130114,2.328891,1.5124454
534,0,0,4.3634267,0,5.3608637,0,0,0,0,0,0.77698666,0,0,0,4.248542,0,3.0383885,9.210059,0.6208528,4.673697,7.3518696,0,5.4464374,0,0.57211065,0,0,0,4.967489,0,3.086119,5.201721,0,1.9001467
535,0,5.109165,5.5573387,0,0,0,0,3.0092425,6.792724,0,0,0,0,1.7271408,1.4941589,0,0,0,1.3676322,13.516682,0,7.5424085,0.55659425,11.06552,0,0,0,0.051606126,10.447351,0,0.9927413,0,3.995759,2.7186737
536,1.8939486,2.3422604,8.41573,0,0,0,3.0215867,0,0.90896124,2.2414725,0,0,0,0.8506596,3.3244386,0,0,4.4461117,0,0,14.325938,0,3.7391396,7.8718324,0,0,0,0.72028196,0,0.48008403,0.5198611,0,0,0
537,0,0,1.2003634,1.657146,2.558108,3.2539756,0,0,4.635718,0,4.587535,3.2893407,0,2.2173057,0,0.07830088,0,0,14.523925,0,0,0,0,0,0,5.4780955,0,0,4.245794,0.20303753,0.92507094,0,0,1.3715402
538,0.09564356,0,0,1.4986924,0,3.5906572,1.3597517,4.2720256,0,0.7479973,0,0,0,1.2413656,6.157966,1.1242791,0,0,0,11.984635,0,0,2.358661,4.9834065,7.5657063,0,0,0,4.3547993,0,1.3354398,0,0,4.5969653
539,0,0,6.2792416,3.8017876,2.3959668,0,0,3.8914766,2.8893974,0,0,0,0,1.6747029,1.8850853,0,0,0,0,12.301004,0,0,0,7.5707674,0,10.032218,0,2.1218188,0.040967457,2.5778859,0,0,0,0
540,0.5434188,0,0,0,3.7500749,0.99781036,0,0,4.0463753,4.271059,0,0,0,0.9908937,0,0,4.720138,4.7700152,0,0.9792576,0,0,0,1.964596,0,0,0,0,0,0,5.004215,2.2059581,0.62983155,3.433597
541,0,1.9125794,0,0,0,0,0,3.1667283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.098065,17.79172,10.913598,0,0.38811117,0,10.137872,0,0,0,0,0
542,2.0048928,0,0,0,0,0.08706727,1.0289369,0,0,0,0.9210639,0,14.741084,0,0,3.21726,0,7.1460137,0,15.438979,16.932104,5.0143137,12.653724,0,0,0,0,0,0,3.8064594,1.2172606,2.5669844,0.1734216,0
