x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031
901,0.63109887,1.5456269,0,0,0,0,0,8.070296,0.5709308,0,0,0,2.9155111,0,0,8.104162,0,0,2.760343,1.1430949,0,0,0,6.880423,0,0,1.1419681,0,0,0.47791716,0,0
902,1.690048,0,0.21589422,9.488006,0,0,0,0,6.365962,0,0,0,5.921978,0,3.0004072,0,0,0,0,0.008137101,0,0,0,0,1.0666212,0,1.1539047,5.8884745,3.34456,1.8661629,0,0
903,0,0,0.90682137,7.7857885,0,1.7793665,0,2.5053077,0,0,4.3776264,0,0,0,0,0,0,5.59889,3.9091144,6.660785,0,0,0.27998593,0,0,0,0,4.02005,0,1.9208742,1.6454744,0
904,0,0,0,0.94365954,0,0,0,0,0.1894029,0,0,0,1.7213461,0,0,3.2099319,0.49379689,0,0,0,16.74346,4.4667525,1.8775029,1.4467304,1.70372,0,0,0,0,1.0672895,3.6983023,1.2137179
905,0,0,0,0,3.2277577,0,3.8438487,0,0,0,0,0,9.519857,0.08680785,2.5479796,5.050116,0.34790838,0,5.0235014,0,6.0480595,0,3.6829932,0,0,0,0,15.068118,0,0,0.57680637,0
906,0,0,0,0,0.7796776,4.5440555,0.013453652,0,0,0,0,0,0,2.1666176,0,5.400409,0,0,4.060211,0,6.8640976,0,0,0,0,0,0,0,0,0,0,3.9569886
907,0,0,0,7.2698245,0.7434704,6.0470862,0,0,0,0,0,0,0,0,0.4255618,0.6788798,2.8444715,0,2.1749969,2.4194963,0,7.2083054,0.8931271,0,0,3.6228056,0,0,1.8090079,0,0,0
908,0,0,1.4614092,0,0,0,0,0,3.835397,0,2.3175216,0,0,0,0,0,0,2.892687,2.3417413,1.9767619,0.7518512,0,0,3.008562,1.0659668,0.3143571,0,3.3489342,0,0,0,4.469747
909,0,6.5624623,3.2170656,0,0,0,0.06862428,0,0,3.7406292,0,0,0,0,0,0,0,3.9152193,0.68400663,0,5.233359,0,2.8963182,0,0,0,0.65134495,1.2894481,0,0,3.1905167,1.1760828
910,7.4324665,5.3660965,0,0,2.261283,0,0,6.3537655,0,0,0,3.0255237,0,3.0080242,0.75030756,1.829162,0,8.569619,0.8360709,0.5628321,8.909533,6.5395775,0.4458369,0,3.3815565,0,1.3363477,0,0,2.8412478,0,1.6449233
911,0,0,0,0,0,0,0,2.9204445,0,4.0362005,0,1.6948653,3.7797422,0.3980227,0,0,0,0,1.8045086,5.888944,0,0,1.907731,0,0.5963633,0.15000264,0,0,0,0,0,0
912,0.27377966,0,0,0,1.6191875,3.642256,4.499955,0,3.9163146,1.9070274,1.4470863,0,0,0,0,6.246137,3.503823,0,0,0,0.9955343,0,0,0,0,1.0558953,0,0,0,2.1970642,0,16.067255
913,0,0,0,1.282451,0,0,0.2939582,0,3.9298048,0,0.7560566,7.160716,0.12136927,0,3.803284,0,0,0,0,0,0,1.4853632,0,0.9989959,0,0,0.95596385,0,0,3.6448653,0,0.47697437
914,0,0.4342679,0.06753328,0,0.67882675,0,0,5.168219,0,1.2610319,0.5305131,0,0,0,0,0,0,0,0,3.2286446,0,0,0.14343971,0,4.394111,0,0,0,0.4978024,0,1.8069537,0
915,0,0,0,0,0.74180335,0.16062814,0,0,0.5876267,1.3513979,0,12.067309,0,2.5446885,0,7.0249863,0,0,0,0,0,0,0,0,0,2.4424844,0,0,2.5903804,0,0,0
916,0,0.06896277,0,0,0.53439224,0,0,17.340246,1.302092,0,0,0,0,5.218111,0,0,0.5965665,8.318381,0,0.15071292,0,2.1836753,0,1.5131905,0.41923466,1.411816,0,0,0,2.459517,0,0
917,0,1.5378387,2.6326132,0,0,0,0,1.4495178,0.7947407,0,3.6594684,0,0,0,3.8168597,0,1.9406065,0,0,0,0,0,0,0,0,0,0,0.26335028,2.753846,0,0,0
918,1.0392878,2.9994035,0,7.998131,0,6.1720777,0,7.462449,0,0,0.005610629,0,0.22874583,0,0,1.1033906,2.523628,0,0.4724055,0,0.27139828,7.8192577,2.3466876,9.028145,0,0,0,0,0,0,1.2681377,0
919,0,1.6107852,3.207807,0,0.6359186,0,0,0,0,0,0.12087741,0,1.2149426,0,0,2.2081022,0,3.8113472,0,4.741837,6.6342497,0,0.25724804,0.44944882,1.2932482,0,0,10.523261,3.066907,2.22189,0,3.8165147
920,0.75735533,0,2.0467784,1.0865214,0,0,1.0247918,0,0,0,0,6.567306,1.7725159,0,0,0,0,2.4891696,0,0,6.714968,0,0,1.0328345,0,0,0,3.140685,0.18673994,1.3344177,3.0113394,0
921,0,0,0,0,0,2.531152,1.5293981,0,0,0,0,0,7.474293,0,1.6732774,8.835021,0,0,4.0708985,0,23.168535,0,0,0,0.51488423,0,0,0,0,0,0.41797355,2.8684335
922,0,0,0,0,0,0,0,0.9637326,0,0,0,1.9019525,0.8536172,0,0,1.0957565,0,0,0.7429039,0.5514153,0,0,1.0662869,0,0.83487755,0,0,7.501025,0,1.5441521,0,0
923,0,1.024792,1.0685065,0,0,0,0,0,0.85766953,0,0,0,0,2.1717758,0,0,0.09904869,0,0,0.8015235,0,3.9021344,0,0,0,0,5.6235003,0,0,0,0,0
924,2.9526207,0,2.0002542,0,0.6058831,0,0,0,1.3050259,0,10.453375,1.3017879,0,0,0,0,2.5978427,0,1.8229747,0,0,0,0,0,0,1.2855358,0,0,2.2482688,0,0,0
925,3.2474196,0,0.5288153,3.8354692,0,2.0179186,0,0,3.8448346,2.21628,0,0,0,0,0,0,6.7596073,21.20586,0,3.56101,0,3.277051,0,0,0,0.9407823,0,0,0,0,0,0
926,0,0,0,9.283322,0,2.2853856,5.3422446,0,0,0,0,0.33642763,0,0,2.290046,1.8650787,0,0,4.887882,0,5.7474656,1.1195002,1.3759435,0,1.673935,0,0,0,0,2.1892068,5.7074757,7.585354
927,0,5.4946556,0,0,0,0,0,3.8688908,3.9573941,0,0,4.5016203,0.15011407,1.2216094,1.4641255,0,1.6153731,0,0,3.481524,0,0,1.5953066,4.695298,0,0,0,3.1918957,0,0,1.7610966,0
928,0,0,0,2.6807806,0,1.360201,0,15.228772,1.2692595,0,0.39420772,0,0,0,1.5772502,3.525959,1.8639655,2.4012954,0,0,8.404241,6.290653,0,0,0,0,0,2.8614032,0,3.0138903,2.8543112,1.0805426
929,0,2.7120168,2.8682,0,4.6567574,0,0,0,0,0,0,2.421961,2.6777592,0,0,4.792832,0,1.2515651,0,0,0,0,2.535156,0,0,0,0,0,0,1.3107927,0,0
930,3.2868242,0,3.7248704,2.1931574,0,8.4956665,0,0,0,0,4.771547,0,0,0,0,9.251375,0,0,0,0,0,0,0,0,0,0,0.9542283,0,0,0,0,0
931,1.3825908,3.5313587,0,0,0,0,2.8008308,0,0,1.8533037,0.1546036,0,1.6236593,5.5877686,0,0,0,2.3066623,1.7301779,4.769699,2.8158906,0,0.4903514,5.5682187,2.547817,1.6826198,1.8872316,0,3.6966658,0.058328994,0,0
932,6.955837,0,3.8025904,0,0,0,0,4.2590814,0,0,0,0,0,0,1.5643842,3.3209527,0,0,0,0,2.7579658,1.9157792,0,0,0,1.6111642,1.1907748,0,0.24359228,0,0,0
933,0,0.09032848,5.415839,0,0,8.214769,0,0,1.8779386,0.3282111,0,0.6018706,2.6421485,4.5784907,0,0,3.6156888,0,0,0,4.9573884,3.7764878,0,0,0,3.2871506,0,2.9204798,0,1.6436208,0,3.5470424
934,1.5628126,6.156161,1.6983172,0,3.6699631,0,6.458837,0,0,2.2498488,0,9.806779,0,0.5516699,3.3751323,3.6523304,0,4.013556,3.4492013,0,0,0.1939313,0.2012522,7.563779,2.4279296,0.1923171,3.3091798,0,0,0,0,0.8410266
935,0,0,0,4.2781067,0,0,0,0.7294481,0,0,0,0,0,0,0,0.48820984,0,0,0,1.2619973,15.309816,0,0,2.6469505,0,0,0,0,0,2.7226515,0.9559144,1.28633
936,0,0,0,4.5605955,0,0,0,0,0,0,0,0,1.2112678,0,0.072372235,0.19381414,1.9205477,7.412895,0,0,0,0,2.8747048,4.534245,0,0,0,0,0,0,0,0
937,0,5.308321,0.54466236,0,0,0.6228435,0.82020706,0,0,0,4.623749,0,0,0,0,0,0,0,0.20107506,7.4051723,0,0,0.74767566,1.1233828,1.084563,2.9901507,3.4358444,0,0.31623492,0,2.288999,0
938,0,0,2.836406,0,1.2423145,0,0,3.277615,0,0,0,3.7389634,0.06571864,0.1396082,0,0,0.24819009,0,1.4267744,0,0,2.181657,0.030002628,3.3023362,0.2603073,0,0.5830057,2.538388,2.0974493,0,0,0
939,1.4427361,0,0,0,0,0,3.4870026,0.34454873,0,0,0.36390764,0,0,5.2578244,1.9226016,2.2509644,0,0,0,4.754398,0,0,0,0,3.882055,0,0,2.8049746,0,0,0,0
940,0,3.7684708,0,0,0,3.3124888,1.0432947,6.1184382,0.018059134,0,2.485401,0,3.7545414,3.077888,0.8555867,7.605882,0.15749712,6.5684,0.11950939,0,4.0188117,0,0,0,3.5683594,0,0,0,4.770418,1.1416596,0,2.6474724
941,0,6.1811757,0,0,1.5736223,0,0,0,8.875237,1.1105937,1.9512392,0,0,0,0,0,0.8214654,0,0,3.832408,0.12398762,0,1.2538573,0.38838035,0.6856917,0.112623416,0,0,3.298524,1.3282939,0,0
942,0,5.959409,0,0.56056535,0,0.715412,0,0,4.959806,0,0,0,0,0,0,0,0,3.823023,0,2.456515,3.7997808,0,0,0,0,0.6520339,0,0,3.982033,0,7.1355767,2.5940838
943,1.264151,0,0,5.3569217,0,0,0,0,0.99419147,3.012949,0,0,1.688037,0,3.3682616,4.299158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0,1.0029569,0,1.5673275,3.4685392,0,4.4836416,0,0,0,0,1.714874,2.97717,1.5025215,0,0,0.75738055,0,0.4094194,0,0,0,0,0,0,1.4536266,0,1.7713116,0,1.6635132,0
945,2.1517646,3.1991575,4.515222,13.170885,0.8261238,0,0,0,4.0526295,3.6449914,0,5.931002,0,0,0,0,0.6817859,0.5588827,0,0,0,2.410006,1.2477163,4.140209,0,0,0,0,0,2.5357347,0,0
946,0,0,0,0,0,5.8034015,0,13.432631,0,0,3.8829973,0,0,1.8661236,0,0,0,12.7439995,0,0,0,0.66353416,0,0,0,0,3.447338,0,0,0,0,9.554897
947,0,1.3235751,1.779517,5.233448,0,0.99899083,0,0,0,0,0,3.9062593,7.4650545,0,0,0,0,0,0,0,0.08295073,0,0,0,0,0,5.8044643,8.800289,0,0,0,0
948,0.99215764,0.18358503,0.24830283,8.007586,0.29394978,0,0,1.898067,1.2839587,1.3979859,0,0,0,1.6877034,0,0,4.9064684,0,0,0,0,0,0,4.475092,0,3.2911775,0.35872278,0,0,0,0,0
949,0,0.47264585,0,0,1.1990153,0,2.364062,0,0,1.8938171,0,0,3.0901968,0,0,0,0,8.643897,0.516224,1.355126,0,2.8479178,0.79898816,0,0,3.3437622,0,0,1.0455592,0,0,0
950,0,0,0.23794892,0,0,0,0,0,1.5277498,1.5302405,6.6784616,0,0,0,0,0,0,0,0.34170237,0,1.8987458,0,0,5.6900787,0,1.8322123,0,8.34117,0,4.0163927,0,0.9611075
951,1.5576131,0,0,0,0,4.504997,0,0,0.3905045,0,0.37939337,1.9770607,0,0,0,0,6.5197263,0.57016194,0,0,2.9055774,0,0.11467907,0,0,0,1.2967919,0,0,0,0,5.164536
952,0,0,0,4.913673,0,4.4942164,3.1287477,7.646885,1.7059153,0.6316604,0,0,0,3.8077214,0,0,0,0,1.7134002,3.8286462,11.321314,0,0,0,0.66358,0,0,0,0,0,2.8037982,4.8488116
953,0,2.446111,0,0,0,0,0,4.055503,1.6582282,0.8257561,6.208041,0,0,0,0.26103842,0,0.22869357,9.064826,2.2803657,0,0,0,0.56050533,0,0,0,0,5.5705867,0,0,1.9740261,2.3335378
954,0.6035248,1.5874193,1.15317,0,0,0,0,0,4.2997365,1.9292996,5.0218344,0,0,0.6861503,0.19673936,1.3048824,0,0.31852552,0,3.0865161,0,4.46467,1.6316105,0,1.2382762,0,2.5004117,0,0,0.89105695,0,0
955,2.4550245,0.39905533,0,0,0.37020043,0,0,4.5594945,0,0.88757175,0,0,0.3313938,0,0,1.0378815,0,1.514142,0.3100876,0,0,0,0,0,1.2355517,1.162201,2.7353854,0,4.6229267,0,0,0
956,0,5.196324,0,0,1.2120532,2.0550716,3.721488,0,4.1792727,0,0,10.375538,1.0840344,0,0.77065563,3.6438007,0,0,0,0,4.008118,1.219675,0,6.5972295,0,0,0,6.145281,0,0.34043786,0,3.0525808
957,0.4937548,0,0,0,0.7862264,0,0,0,4.622689,0,0.30925056,1.5443342,0,1.9589694,0,0,2.8755372,0,0,1.3970599,0,5.059302,0,0,0,0,0.5566214,0,0,0.3367699,0,0
958,1.6145927,0,0.20131046,0.8202156,0,9.466642,5.402346,0,0,0,5.6650567,0,1.6367718,4.961793,0,6.1264906,0,0,0.70970654,0,1.4221886,0,0,0,0,0,2.6191087,0,1.1146032,0,4.014124,0
959,0,1.8822045,0,2.6220503,0,0.03016014,0,0,1.6264989,0,0,0,0.49241832,0,2.2927635,0,0,0,0,0,0,0,0,9.260956,0.7066875,0,0,0,0.5601424,1.3235943,0,2.8545163
960,3.873566,3.0245483,0.047555044,3.7325957,0.015498892,0,0,0,1.4586326,0,1.3542762,0,1.2503473,4.5271745,0,0,3.2602282,0,0,0.30485997,0,0,0,0,2.5533004,0,0,0,2.258566,0,0,0
961,0,2.4459975,0,0,0,0,0,2.2911546,0,1.2224686,0,0,0,0,0,0,0,0,0,1.6929718,0,13.263652,0,0,0,1.7246276,2.7367513,0,0.4664437,0,0,5.2413106
962,5.0500827,0.3813722,0,0,1.6860955,0.6244917,0.039490912,6.5552564,0,1.4216701,0,0,0.7342485,5.6163554,3.3758368,0.9745402,0,0,2.107651,3.2160304,0,0.45497438,0,0,0,0,0,0,0,0,0,0
963,0,0,0,0,2.792157,0.5037702,0,0,0,0,0,9.00043,3.6374674,0,0,0,4.1522,0,0.3251957,0,0,0,0,0,0,7.7198925,0,0,0,0,0.001125449,0
964,0,0,0.8541786,0,0,4.2334743,0,0,2.5538106,1.4228053,3.5512362,0,3.1029634,0,3.8023877,0,0,0,1.794566,3.1086867,0,0,0.5380626,4.1506205,0,0.9805797,0.45020372,0,0,0,1.2650932,0
965,0.04275258,0,0.5913188,0.33195195,0.8642766,0,0,10.995295,0.23179509,0,0.16486828,1.4481359,0,0,2.9654572,7.492528,0,0,0,2.2497969,0,0,0.85287416,0.04887288,0,0.10560145,0,0,7.306935,3.4887884,0,0
966,0,0,2.7258494,0,0.22458363,0,0,1.9312909,0.8396494,2.450559,1.1985377,7.800434,1.8690614,0,0,0.16473311,0.29392815,0,0,0,0,0,0,0,0,0,3.1855986,0,3.0299253,3.5263598,0,0
967,1.1317971,0,1.0813055,0,0,6.630432,0,1.6999867,0,0,3.6856573,3.0565515,2.4497766,2.0975723,0,0,0,1.1973989,0,0,0,9.052042,0,0,0,0,1.3200159,1.8965681,0,0,0,1.8406576
968,2.3263078,1.3850046,0,0,0,0,4.4560137,0,0,2.0007796,0,0,0,0,0,7.9168854,0,0,1.5318332,0,0,3.5255582,1.6629479,0,1.8520153,0,0,0,1.4340086,2.7113624,0,6.2953124
969,0,0,0,0,0,0,2.2487414,0,0,0,0,0,6.3751926,0,0,6.9104395,0,10.107706,0,0,15.966463,0,0,0,0,0,0.5239164,3.3353665,0,0,0,0
970,0,0,0.68423784,2.2829614,0,0,0,0,0,0,0,0,0,0,2.3499951,2.0112712,0,0,0,0.6568324,21.693415,0,2.213583,0,0,0,0,0,0,1.3495482,3.1342847,0
971,0,0,1.3102456,0,0,0,1.8863995,0,0.31455392,0,0,0,0,0,0,0,4.2686296,0,1.4455123,0,0,0,0,0,0,2.2929728,0,0,0,0,0,0
972,0,0.32578015,0,0,1.7829554,1.0637795,0,0,6.1677833,0,0,0,0,0,0,1.4274617,1.7931288,4.6361175,0,3.307258,0,0,1.0538384,0,0,0.08861927,0.42959708,0,1.2719864,0,0,0
973,0,0.70935243,0,0,1.4273828,0,0,0,0,0,0,2.5735772,0,5.5552516,0.3190182,0,0,4.9819536,0.8104331,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0.9957466,0,1.6745164,3.5037606,0,0,0,0,0,8.167506,0,4.8194046,0,0.77668405,0,1.3442295,0,24.74075,0,1.5687219,0,0,0,0,0,0,0,0,8.238622
975,0,0,0,6.091953,0,1.1939312,0,0,0,0,0,0,10.494857,0,0,7.780301,7.302208,0,5.507109,0,7.239852,0,1.8021823,3.818516,0,0,0,0,0,0,0,1.6759108
976,1.2069875,0,0,7.9812174,0,0.9275266,0,0,0,0.6388701,0,0,0,0,0,0,0,0,0,3.0023165,0,0,0,0,0,0,0,2.5993943,0,0,0,0.3697927
977,3.082671,0,3.2291737,0,3.9229276,0,0,6.0853443,0,0,9.952195,0,0,0,1.6387559,2.8842878,0,6.3770056,0.6758621,0,0,3.7123094,0,0,3.7794173,0,0,9.475412,5.2404814,0,0,0
978,0.90993166,0,0,5.1306443,0,0,0,0,0,0,0,0,0.8442121,4.773551,1.6368634,0,0,4.139908,0,0,0,0,1.3154064,6.5215917,10.499147,0,0,0,0.67030364,0.9578258,0,0
979,2.894315,0,1.2958779,0,1.537962,3.8205223,0.825168,0,0,0.21231276,0.69845796,2.3506474,1.6636239,0,0,24.62042,0,0,0,2.3665247,0,1.5653194,0,0,32.44311,2.7042801,0,0,1.6787,0,0,0
980,5.466852,3.2572343,3.924109,0,2.2894459,0,0.3761561,0,0,5.2726774,0,3.589667,0,0,2.683694,16.23354,0,3.6204906,0,2.9652715,0,0,0,0,11.7575865,2.2826831,7.985398,8.664279,6.140252,0,7.9282346,0
981,0,0,0.11863027,11.363327,0,0,4.978181,6.4350343,0,1.8390617,3.4448571,0,0,0,0,52.29447,3.5280383,0,4.3631344,0,11.623127,0,2.1151931,0,14.878598,0.90169585,0,1.5777082,4.080771,0,14.790979,0
982,10.205803,1.5761646,1.6967895,10.2637415,1.3667744,0,0,0.9136296,2.482236,2.8489883,0,0,2.2374065,0,3.0242834,45.04114,12.782577,10.562887,3.3583522,0,2.3419383,8.841355,0,0,23.884752,7.7387643,2.1372,0.97448975,0.7973682,3.0909805,21.32617,3.5501873
983,11.620919,15.361303,1.0734701,0,0,8.398106,0.1558425,0,0,2.2913773,0,0,3.0816925,0,0,50.03783,0,9.196388,2.96285,1.4533376,4.0196075,3.012164,0,4.5527043,17.173695,4.5166707,0,1.420764,0,0,15.05292,3.8247762
984,5.291906,11.070846,2.8981023,0.47883466,2.884647,6.856169,1.5553479,3.6451876,0,0,0,8.866607,0,0,0,20.396603,6.4051266,0,0,0,0,1.8396384,0,6.3589177,1.9574064,1.387781,0.7891398,1.6924775,2.9594038,2.235179,17.324093,0
985,0,0,0,0,0,0,0.9216512,17.90577,0,0.148583,0,6.349252,2.4103794,1.3362596,0,31.001287,0.3856939,10.192215,0.25077966,0,6.43406,0,0.44607228,3.8986783,0.081243515,2.981226,5.9336567,0.75478125,2.3250349,0.115368426,10.502313,3.8262315
986,0.4261955,3.0331013,2.8684425,5.8413877,2.1387122,1.399984,0,5.9465995,1.9682161,2.9697714,1.7999297,6.532943,0,0,0.041350592,19.341692,5.437141,4.3748755,0,0,0,0,0.6958398,0,0,0.5254235,10.956082,0.006031528,0,0,2.1440754,0
987,4.833396,0,0,3.4347527,0,1.5963635,0,0,0,3.8649476,0,0,3.3573332,0,0,11.241368,0,4.8265796,0,0,0,0,0,0.31584412,1.5752622,0,0.8420019,0,0,0.056372054,3.541636,1.8753668
988,5.587813,9.548526,0,0,0,0,0,24.36456,3.212454,0,0.74852824,0,0,2.5655453,0,8.05101,0.2445352,0,0,2.070216,0,4.5134544,0,0,7.75266,4.029985,5.1522403,2.941412,0,0.95886654,0,7.467908
989,1.753784,0.58159924,0,0.22126186,0,1.5253137,1.0219842,1.5909842,1.5361257,0,0,0,0,0,0,18.70907,1.9395739,0,0,1.0406566,0,4.4904947,0.9048614,0,1.5312201,3.1126025,0,0,0,0,0.2856832,0
990,5.3804207,0,4.5704875,0,0,0,0,0,0,4.677361,0,3.8742719,0,0,0,0,0,4.4211426,0,3.1740985,0,5.368101,0,0.5529643,0.78168577,0,5.1459436,0,0,0,0,0
991,1.3224521,0,0,0,0,2.9031167,0,0,1.9699494,2.0887682,0,0,4.9686933,3.5098035,0,11.374287,2.9543843,1.6853298,2.2898664,1.5775954,0,0.6941956,0,3.4516528,0,0,3.9054267,0,2.37178,0,0.17326199,0
992,2.8471916,0.31282517,0,0,1.5339411,0,0,15.720678,0,0,3.0027063,0,0,0.31730953,0,9.924036,0,0,0,2.237843,0,0.65700746,0,0,0,0,0,0,0,0,0.7083395,0
993,0,1.9860419,0.47466207,5.878672,0,1.6242878,0,11.41813,1.9501622,0,3.659032,4.4196296,0,0,0,2.5849526,0,0,0,0,0,0,0,0,0,0,0,0,5.762408,0,0,0
994,0,3.0122008,0,0,1.5001655,10.152902,0,9.45781,0,0,0,6.9059386,0,0,0,0,0,0.9078844,0,2.8446362,0,2.2663522,0.4304793,4.1737967,0,0.9506583,3.1493368,0.92432654,0.36703494,0,0,0
995,0,0,0,0,0,0,2.7444038,0,4.87867,2.274539,0,0.9448859,0,0.99612564,2.0497923,2.1418228,0,0,0,0,2.77544,1.6773657,0.36639404,0,0,0.89759153,1.3902521,0,1.7108955,1.7375983,0,0
996,1.8387686,5.0382314,0,9.93022,0,3.0629857,0.98697585,12.6998625,0,0,0,3.6699188,0,0,0,0,0,0,0,2.1400917,0,15.469439,0,0,0,1.4997289,0,0,0,0.15058419,2.0828733,0
997,0.6114398,0,0,3.6878295,0,0,0,1.5447717,6.077853,0,0,0,0,0,0.21669303,7.417894,0,0,0,0,0,2.2362473,0,0,0,0,0,0,0,0,0,0
998,0,0,0,0.12235933,0,0,0,19.926533,0.8426433,0,0,0,0,4.1401963,0.045922447,0,0,0,0,0,0,6.428374,0,0,0,1.4403942,1.2748753,0,0,0,0,0
999,0,0,1.3592498,0,1.853744,1.0629405,0.24495424,0,3.5655444,0,3.872016,3.015935,0,0.9814851,0,0,2.3039033,0,0,0,0,4.477107,2.7021263,0,0,1.7597173,0,0.2476095,0,0.6836928,0,0.055784784
1000,2.1758153,0,0,3.5327878,0,2.3094,2.563951,4.336423,0,0,0.3206427,0,3.044554,0,1.054274,0,0.13273309,0,0,9.36712,0,0,0.75862205,0,0,1.0479916,0,0,1.2231294,1.1773782,0,0
1001,0,0,0,0,0.46823233,0,0,0,0,0,4.746277,0,0,0,0,1.235332,1.658967,6.827925,0,0,5.17431,0,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,4.2431555,0.052073043,0,0,0,0,0,0.5669405,0,0,0,0,0,0,0,4.911768,0,12.406678,0,0.061150577,2.695535,0,0,0,0.84333366,0,0,0,0
1003,0,0,0,5.113126,0,0,0.82988846,0,0,0,0,0,0.23799159,1.6525375,0,0,0,0,3.9481773,0,33.746593,0,1.1432807,0.7539097,0,0,0,9.928605,0.17807809,2.2904398,0,0
1004,0,0,0,0.39481106,0,0,2.3156881,0,0,0,0,0,0.6181787,0,0,0,0,0,6.1534233,0,10.633088,0,1.5272983,0.7251943,0,0,0,0,0.2690952,0,0,0
1005,0,0,0,1.7621949,0,0,1.4827945,8.486849,0,0,0,0,0,0,2.1397846,0,0,0,2.86131,0,7.193119,0,0,0,0,0,0,0,0,0,0,8.081734
1006,0,0,0,3.8409035,0,0,0,0,0,0,0,0,5.611739,0,0,0,0,0.70482916,0,0,18.098219,0,1.773425,0,0,0,0,0,0,0,0,0
1007,0,0,0,2.0975258,0,0,2.0054166,0,0.35461593,0,0,0,4.9590282,1.4617572,0.7980609,0,0,0,0.15330838,2.0574634,17.549925,0,1.9734452,0,0,0,0,0,0,0,0,5.958478
1008,0,0,0,0,0,0,2.0585268,0,0,0,0,0,0,2.113875,4.565247,0,0,0.4451058,6.1981983,0.746685,20.7185,0,1.4583676,0,0,0,0,0,0,0,0,5.463287
1009,0,0,0.8225853,0,0,10.849506,0,0,0,0,3.142098,40.953846,0,1.0667641,4.996515,0,0,0,0,1.3289942,3.8147101,0,0,0,4.0237455,0,2.8962004,1.2461001,1.1035285,0,0.06456473,0
1010,0,0,0,2.5872357,1.3614379,12.364916,0,2.0973852,0,0,0,40.79075,0,0,8.792834,0,0,0,0,0,5.6358137,0.60065335,0,0,2.5903692,0,2.9317482,0,0,4.7038584,0.39475474,2.6213326
1011,0,5.4885674,0,0,0,0,4.887024,0,0,3.0546916,0,26.078068,2.0166311,0,14.297584,4.892945,2.9605756,6.3382063,0.3876126,0,11.91322,0,0,0,0,4.35422,0,8.211265,0.39825228,1.8230321,6.3408456,0
1012,0,3.383408,0,3.7299464,0,0,0,0,0,0,0,5.627867,0,0,13.426066,4.828844,0,0,0.5784212,0,10.273174,0,1.6343802,0,2.66102,0,0.33438638,0,0,0.44995338,3.4733367,0
1013,0,0,0,0,0,0,2.3266823,0,0,0,1.4808381,0,0,0,3.7581418,0,0,3.9457152,0,2.336258,0,0,1.6568646,4.2721186,3.6079109,0.03340057,0,0,0,0,1.1994289,4.4444427
1014,0,0,0,0,0,0,6.0164814,0,0,0,0,0,10.495338,0,0,0,0,6.1989646,7.485035,0.41642007,4.0507374,2.4035692,3.2023587,3.3417275,0,0.5231886,0,0,0,1.9836972,0.16024597,10.791565
1015,0,0,0,0,0,0,0,2.2583468,0,0,0,0,0.76524496,0,4.6722803,0,1.9894898,0.286425,0,6.8876905,19.24776,0,0.48943654,1.1016418,0,0,0,0,0,0,0,3.3598366
1016,0,0,0,0,0,0,2.4001338,0,0,0,0,0,1.0066385,0,2.560638,0,0,1.9387985,2.7673364,0,12.057589,0,0,0.8446535,0,0,0,5.4210753,0.5741904,0,1.882016,15.008412
1017,0.8921305,0,0,0,1.6180874,6.9756875,0,0,4.6533213,0,0,0,0,2.2484975,0,0,3.0239444,0.24332607,0,0,0,0,0,0.6815613,0,0,0,0,4.8908296,0,1.2706327,0
1018,0,0,0,7.554045,1.5515081,0.7188744,0,0,0.93976605,0.61245346,0,0,12.406763,0,0,0,0,5.8852863,0.57535243,0,33.297325,0,0,3.7837892,0,0,0,0,3.0777562,0,3.9837022,0
1019,0,0,0.086538635,0,1.1448947,0,2.5006487,0,0,0,0.12850988,0,0,0,0,0,0,0,1.3567439,0,36.796173,0,2.0994935,0.45020306,0,0,0,0,0,1.1325853,0,8.637427
1020,5.0430346,0,4.320799,0.82209337,3.6299376,4.901652,4.2860675,0,0.99558973,4.097474,0.93218553,0,0,1.2277929,16.318235,0,0,0,4.018862,0,6.6315165,9.734823,0,13.3830185,0,11.760432,0,26.787146,0,1.7347037,8.464917,14.223796
1021,0,0,9.244427,0,2.8623052,1.6124665,0,0.60856605,0.016087638,8.899072,1.3473272,0,6.9992733,0.09182122,18.95917,0,0,4.10032,0,3.5804396,17.937084,0.41465008,0.2529925,7.200746,0,28.379597,0,10.5199,0.6121132,0.42042422,10.299916,21.367075
1022,2.5589807,3.8594983,5.3736906,1.9579167,1.8977771,1.5864356,2.1775231,0,0,3.195349,2.9590948,0,3.2320826,0,22.837696,0.9440179,2.014257,5.5771112,0,0,17.391161,9.17051,0,21.405798,20.578903,3.905115,0,64.59067,3.097635,4.1240706,16.467628,25.210772
1023,3.7562063,0,8.582595,12.9451885,3.8151612,5.3243012,2.0297089,0,0,15.082055,0,0,0,0,5.0558786,8.849393,13.236829,7.522829,1.9200124,1.6680883,0,16.279202,4.8018355,4.6935153,17.890436,15.71028,0.72287244,41.810116,4.444214,9.986998,6.1882954,15.73534
