x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052
402,0.6172931,0,1.6779981,0,0,0,0,0,0,0,0,0.79355025,4.120686,0,6.408536,0,0,0,5.7618003,0,0,3.0210636,5.45796,0,0,0,0,0,0,1.7838111,4.210689,0,0,0,0,1.3812373,0,0,0.8739222,0,0,0.15048058,0,1.3332981,0,0,0,1.7463208,0,0,0,0,6.007468
403,0.046899397,0,2.3285723,0,0,0,0,1.7608851,0,0,12.293521,0,0,6.658332,0,0,0,0,0.84792775,0.6557098,0,0,2.20607,3.5384982,0,0,6.542381,3.424476,0,0.66051626,0,0.9261464,0.52577674,0,2.7308776,0,1.804638,0,0,6.00791,0,0,0,0,0.19345239,0,0,0,0,0,0,0,0
404,0.40440243,0.113830954,0,7.951859,0,0,0,0,0,0.25298968,0,0.099531114,0,4.0309052,0,0,0,0,0,0,1.0322446,0,0,0,1.8898041,5.7030234,0,0,0,0,2.3911731,0,0,0.4702408,0,0,0,0,0,0,0,0.8518557,5.7919064,7.4796953,0,0,0,0,0,0,7.4122057,0,0
405,0,0,0,0,0,0,0,0.42439276,0,0.3341387,0,1.7483395,0,0.7274305,0,0,3.763461,0,0,0,0.29346657,1.8000233,0,1.0468285,0,0,4.874378,0,0.934022,0,3.81465,1.0405811,0,0,0.84100485,2.1364622,0,9.886576,2.1307878,9.249773,1.3798648,1.2405137,0,0.15557864,2.3267958,0,0,0.5484283,0,0,4.4089313,0,0
406,0,0,0,0,1.8715425,0,3.5497568,4.2790136,0,0,2.6556616,0,2.8137581,0,0,1.9735159,0.68103737,3.6374218,0,0.65045905,0,0.9067566,0,0,0,0,0,2.1475024,8.5850935,8.712446,7.7868085,0.3519583,0,0,6.198186,1.6694046,0,1.8091592,0,1.4629694,6.613344,0.5801094,0,0,0.44990548,0.023071567,11.633671,1.5032034,0,0,0,1.6690097,2.134279
407,0,0.5027955,0,1.3346345,3.2919424,1.6250961,0.5803336,2.0165503,0,0.025996836,0,0,1.6989924,0,0,0.5861096,4.500835,0,0,0.6067861,0,1.8342968,9.299865,0,1.0096611,8.165219,0.6384133,4.54609,3.8544989,0,0,0,2.1815405,0.5308035,0,0,4.5843544,2.90747,0,7.8871317,1.1181592,0,0,0,2.1971004,0,5.571351,1.3352783,0,2.8902783,0,0,0
408,0,0.6510051,0.75947446,1.134954,0,0.25395998,0,0,0,0,0,0,0,2.797987,0,2.9812663,0,0,0.5602683,0,1.6865523,0,0,0,0,1.1734576,2.0418444,0,0,0,0,1.1021684,0,0,0,0,0,0,0,3.9431057,1.4003308,0,0,0.351582,0,2.3724344,8.061009,0.86284935,1.0142279,6.4715023,0,0,0
409,0,0,0,2.5674288,0,0,1.6544348,0,3.7823017,0,5.0884757,2.902565,0,1.3535975,2.0208266,0,0,6.1048503,0,0,0,0,0,1.2357706,1.0444932,0,2.9486818,9.347509,3.2595007,5.7390943,4.697315,1.8241056,0.74894655,2.7368014,0,1.0075208,0,2.8215997,0,0,0,2.7118337,0,1.4683086,0,0,4.712012,0.85040873,0,0,0,0,0
410,0,0,0,0,19.161364,1.4525566,0,0,0,0,2.410387,0,12.204724,1.2231917,0,0,2.0888498,1.6994947,1.7083607,0,0,4.4400697,2.298666,0,0,0,0,2.6661174,0,3.8742304,4.47799,1.0055072,0,1.0023228,0,1.2488594,0,1.0609617,1.3743681,0,1.3365215,1.2079971,0,2.533387,0,0,0.9497384,1.787182,10.834722,1.1817533,3.3836238,1.1540545,0
411,0,0,2.7475736,0,0,3.6908937,0,0,2.213381,0.43212605,0,0,0,0,0,0,0,3.5720274,0,0.24669187,0,0,0,1.974142,2.0598094,0,9.689174,0.35973662,0,0,3.3700933,0.15681373,0,1.6711047,0,2.6643505,4.6507473,8.968869,0.5121744,4.0063334,4.442184,1.8223935,0,0,0,0,9.902169,0,0,1.7458497,0,0,0
412,0,0.46292153,0,2.8368397,9.071074,0.582577,0,0,0,0.34377092,0,0,0,0,14.3514185,0,0,0,0,1.136915,0,0,0.13282457,4.996386,1.339595,0,0,0.20163979,4.4868517,0,2.916362,0,0,0,0.00096879,0,0,0.51979196,2.1982775,0.65791017,1.8495463,0.37673774,0,0,1.0099819,0.124402575,0,0,5.618791,0,3.0765467,0,0
413,1.7129234,0,3.7192023,0,0,0.097447336,0,1.9839832,0,0,3.3965447,0,7.6522217,2.922902,1.6665853,0,0,3.9098012,0,0.25541973,0,3.4743106,5.5460143,0,0,0,0,2.018694,0,3.3492093,0,0,0,0,11.855314,1.8396881,4.832098,0,0,0,0,0,4.416242,5.098195,0,0,0,2.4812586,0,0,1.3556849,0,0
414,2.721992,0,0.76135075,0,0,0,0,0,4.070565,0,0,0,0.71728027,0,0,0,0,0,0,0,0,0,0,0,0,2.8706014,0,0,1.8740262,0,0,1.4915824,0,0,2.337743,0,0,0,0,0,2.3524861,0,0,0,0.962642,0,0,0,0,0,0.000828656,0,0
415,0,0,0,0,9.999466,0,0,0,1.3930565,0.1741845,0,0,0,7.7635155,3.9229007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1294943,0,0,0,0,0,0,0,0.11417702,7.65416,5.367134,0,0,0,0,0,0,1.9710811,0,0
416,0,0,0,0,0,0.44732004,0,0,0,0,0,0,0,0,0,0,0.12941219,0,11.854378,0,4.7860994,0,2.9252372,4.53309,0,0,0,0,0,0,0,0,0,0,0,0,10.19397,0,0.48453656,0,0,1.711426,3.8617945,6.7296243,2.2953897,0.3016191,0,0,0,0,23.471968,0,9.064264
417,2.4193723,0.3268296,0,2.9326477,0,0,0.5673474,2.523377,0,0,0,7.8950796,0,0,0,0.115192354,3.8137555,0,0,0,0,0,0,0,0,10.406922,0,4.035167,0,0,0,0.39808658,3.385956,0.08002496,0,0.1784564,0,0,0,0,0,0,0,0,0,0,12.530498,0.46858227,0,0,0.6282139,0,0
418,0,0,3.2943225,0,0,0,2.9655197,0,0.2619086,0,14.934284,0,17.846964,0,0,4.0375004,0.3498536,3.2871857,0,2.0560696,0,0,1.4723293,6.6670823,0.6655065,12.07855,15.90134,0,8.897664,0,1.8042748,2.5258834,0,0,16.128826,0.46138325,0,4.6891656,0,11.126436,0,0,0,0,0,0,2.9456384,0,4.8730264,1.9118903,0,2.330272,4.8144603
419,1.9589509,0,1.3933427,0,0,0,1.3681891,0.10982596,14.397962,0.44996873,0,0,0.8095202,0,0,0,7.2269373,0,0,0,0,0,0,0,0.12728585,14.919865,19.447807,3.164139,0,8.086881,0.524111,0,0,0.84138,8.083334,1.6520354,2.855263,9.60094,0,6.6605825,5.553845,0,0,0,0,1.1090958,4.6273947,0,0,6.3408933,0,2.4519703,6.2849264
420,0,0,0,0,0,1.0980853,0,0,0,0,3.8459377,0,0,2.555082,4.2197,0,0,1.4304757,0,0,0.439893,0,0,0,2.4744656,0.02949704,0,3.7445548,0,0,2.3364606,0.086462505,2.4937842,0,1.1466597,2.9188995,0,4.395006,0,1.8447089,0,12.318317,0,0,0,11.726424,11.483461,0.8112157,0,0,4.6707673,0,8.451526
421,0,0,3.9727793,0,0,0,0,0,1.1609735,0,0,4.172394,18.965424,1.8438851,1.60815,3.5953424,1.4804267,0,1.4995017,0,0.8914325,0,0,1.2790809,0.22120544,0,0,0.86480933,0.6975625,3.7666044,1.718778,1.2077476,0,0,0,1.2112364,0,0,0.5904297,0,0,16.975449,0,0,0,14.355645,2.165008,0,0,0,0,2.0498931,0
422,0,0,1.5368738,1.0178571,0,0,0,0.9698953,2.7096422,0,0.69211364,0,0,0,2.9933333,6.2856684,0,15.764336,3.5770454,1.8214654,0,0,1.1029149,2.4724991,0.17099892,0,0,1.8265108,0,10.058247,1.4264461,0,0,0.09829107,0,4.598784,0.3815763,4.156632,1.7813663,5.6026535,0,4.487265,1.7316325,0,1.4509766,3.6720011,2.774793,0,0,0,0,1.6176634,0
423,0,0,0,7.2481823,0,0.1484793,3.9408073,0,6.118441,0,0,4.9991207,0,0,0,0,0,0,1.1947358,0,0,2.6044524,0,3.4126441,1.2657423,0,0,0,0.6807574,2.0101635,5.3128514,0,0,0,3.9566584,2.112555,0,0,1.8262986,8.679995,3.924219,3.5366206,2.30192,0.67358726,0,2.817242,0.06791722,1.7229695,0,2.3273928,0,2.7169316,8.646193
424,0,0.038852844,0,0,15.130029,0.29476848,0,1.4920512,0,0,9.362074,0.46441713,0,2.6315317,0,3.696393,1.7247224,0,3.3269956,3.213811,0,0,0,0,0.4488111,0.2109691,5.477243,0,0,0,0,2.732713,0,0,2.1490095,5.603259,0,4.705452,0.28805605,0.008940925,0,0,2.3656695,3.9861102,0.30408394,0,11.221189,1.1737764,0,0,0,0,0
425,0,0.035521444,0,0,0,3.0584219,5.717328,2.2681367,10.048579,0.25407693,0,0,7.130811,0,0,2.7182105,16.164139,10.179818,4.465804,0,3.6208794,1.5591307,0,4.2923512,0,0,0,0,6.341372,0,5.63532,0,0,0,13.40094,1.2314144,2.61686,0,0,0,0,0,0.64979166,0,0,0,3.7813609,0,14.887985,11.336441,0,5.959768,0
426,0,0.307334,1.3871322,0,17.533773,8.345661,4.604573,0,0,0.42795533,18.290552,0,5.7351513,0,0.60009784,1.9105567,6.7519636,16.48844,10.632464,0.78540605,2.992011,0.6104518,3.3792026,4.5840144,0,0,0,0,1.9879209,0,0,0.8866638,0,0,14.5010195,0,0,0,0,0,0,0,0,0,0,0.64035255,0,0,1.6549377,14.804585,0,0,0
427,0,0.12830326,1.7529885,0,17.27809,0,0.75566417,0,3.4462063,0,0,10.428239,19.98993,0,5.9873347,3.3588035,0,0,0,0,0,0,0,0,0,0,6.62186,4.2493324,0.21001357,0,0,0,0.51016265,3.7053702,0,0.601991,0.21157604,0,0.8766903,0,0.359466,1.5242946,0,1.5005183,0,0.14213905,0,0,0,0,0,0.184668,0
428,4.466207,0,0,2.7347584,0,0,3.3689938,0.4427469,0,0.13648818,0,8.613957,3.0705879,0,0.705428,0,0,0,0,0,0,0,0.63357216,0,0,0,0,6.6598525,0,0,0,0,2.10788,1.0712246,0,0.33781424,1.5643772,0,0.877853,0,2.2383428,7.9581656,0,2.7511444,0,0,0,0,0,0,8.406974,1.2339467,6.178379
429,0,0,0,2.0414088,12.036361,0,1.2968745,0,0,0,1.1720959,5.6872168,0,0.8427724,2.1355045,0,0,2.8834705,3.8008072,0,0,0,0.97872615,0,0.6691066,9.559814,6.565113,5.3381634,0,0,0,0.5015702,0.81797296,0,0,1.8208141,0,0,0.04288843,3.0942278,2.0901973,3.6664362,1.3716136,0,3.6084821,1.3338327,0,3.1678853,0,1.1166759,0,2.4088433,0
430,0.008568848,0.25537914,0,7.1561403,0,0,1.0669332,3.415412,0,0.1920118,0,0,5.505951,2.2030854,0,0,0.921681,0,0,0,0,0,1.8168503,0.37649083,0,0,0.6789298,0,0,0,1.8603045,0,2.1185842,1.477143,0,0.8945575,0,2.8796322,0.044380903,0,2.8069413,3.3296914,0,0,0,2.8267565,8.078771,2.7300925,5.724735,0,2.3879535,0,0
431,0.36206913,0.13136373,0.47222608,4.792046,0,0,0.617287,1.8540761,0,0.08949866,2.4616363,1.907621,3.7106335,1.1431621,0,0,0,0,0,0,0,0,0,0,2.01385,0,0,1.3098015,0,0.6590074,0.6987698,0.30714712,0.49497873,0,3.503231,0,0,0,1.9567623,0,0,7.722881,4.3745236,0,0,2.6868882,0,1.126698,6.066615,0.8484371,0,0,0
432,1.2885486,0,1.1083452,0.58103865,0,1.6445988,0.15216133,0,0,0,4.2225156,2.1003344,1.4560397,0,0,0,0.963015,0,0,0,0.23034579,0,0,0.67917603,3.60793,0,0,0,0,9.035723,0,0,0,0,0.2051559,2.0038133,3.33268,6.99053,0,0,0,2.9951255,0.5008614,0,1.0599356,0.9482803,3.8434207,1.3522437,1.2644852,1.8213795,9.213261,0.18053584,4.1659336
433,0,0.22378057,0,0.74951833,2.7431633,0.81909275,0,0,3.1062503,0.8945413,0.33519033,0,0,4.407252,0,0,0,0,0,2.9184175,1.3654014,0,0,0,0.16620749,0,0,9.8634,0,0.679019,2.9186387,0.3527768,0.12205002,0.24970697,6.0078516,0,0.31434152,0,0,0,0,1.4536738,0,3.8514893,1.2867521,2.5681636,0.541698,0,4.5977807,1.582888,0,0,0
434,0,0,2.2917142,0,27.04169,0,0,3.0642524,0,0,0,0,2.929881,0,0,0,0,0,0,0,0,0,0,0,0.13309258,0,0,6.60813,0,4.0314884,1.1688185,0,0,0,0,2.5167918,0.95846874,0,0,0,0,1.5841295,3.7859867,5.7204466,1.4787374,0,0,0,0,0,5.9921284,0,0
435,0.62357944,0.26911947,0.99849916,2.9519062,7.663167,0,2.933904,0,0,0,5.021164,10.2521925,0,5.6714077,0,3.228712,0.14573953,9.947646,2.4849937,0,1.1433897,4.1439753,6.9692698,0.016282165,3.0150344,8.95173,0,3.593045,4.756546,3.6657946,0,0,0.45806465,0.13090502,0,0,0,3.945082,0,4.0445437,0.114804134,0,0,0,0,0,4.992071,0.1881163,14.301756,3.538136,0,0.99035645,0
436,0,0.12569924,0,3.6743124,0,2.0208359,8.517768,4.610496,5.8309608,0.30623242,0,4.0242176,10.1188965,0,5.430999,5.936698,15.179154,18.524658,0,0,0,0,0,0,0,0,7.311026,0,0.6967103,0,0,0.89848334,0,1.4564238,0,2.2338157,3.6628509,0,0,0,1.617844,3.1537046,4.4574065,0,0,1.107609,8.505601,0,8.286101,7.2250943,0,4.3617105,5.706289
437,0.053506743,0,1.575812,0,0,0,0,1.1819981,0,0,10.121598,3.321574,0,4.603104,2.2282753,0,0.058120176,0,4.6143694,0,0,0.5500016,1.3439137,0,2.038726,6.874426,0,0,0,5.8713007,0.558788,0,0,0,0,0.028705291,0.90530723,3.6756017,0,9.29488,7.6454234,0,0,0,0.64938295,0,0,1.2565565,0,0,0,0.9498123,1.2267269
438,0,0,2.2073274,1.2071251,0,0.31783727,1.8883078,0.9475866,0,0,0,1.4005944,8.664976,0,0,0,0,0,5.0807304,0,0,5.766341,2.4618862,0,0.54222316,0,8.185914,0.9969676,0,0,4.1483097,1.9770802,0,0,0,0.730794,0,0.3583844,1.9769925,0,0,0,0,0,0,0,1.9332244,0.36280945,0.5803893,0,0,2.718573,2.2857163
439,0,0,0,0,8.30497,0.7563006,0.44725454,0,3.2991188,0.04039475,6.182214,6.7496276,0,0,0,3.5490308,0,0,0,0,2.0724688,0,0.7626178,0,0,0,0,0,0,0,0,0,0,0,2.246301,0,0,0,0,0,4.356771,0,0,0,0,1.9957774,2.0103536,0.71308565,3.104942,4.4957113,0,0.7763239,0
440,0,0,0,6.8002415,0,0,0,0.59670913,3.6179562,0.04877462,0,8.773294,0,12.087836,0,0,1.3990998,3.8141215,0,0,0.7151663,5.9083834,0,0,0,8.043252,5.21409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8458111,2.8544176,0,0,0,0,6.5582705,0.9932905,2.6588717,0,4.7846155,0,0
441,0.8865299,0,0.39579624,0,5.0591383,0.9507603,3.2017245,0.47996318,0.13477118,0,0,0,0,0,0,0,0.97723204,0.75140864,0.19060479,0,0,0,1.3906903,0,0.45602334,0,1.2713386,6.613862,2.0882907,5.566568,0,0,0,1.2818692,5.2953486,0,0,0,1.5948067,0,4.3909307,1.0852673,0.37247506,0.6538529,3.9690032,2.9713082,0.7324963,0,1.1853188,1.3621346,0,0,0.50362194
442,0,0.2781746,0,0,0,0,1.1631423,0,0,0,0,0,2.7993615,2.6589077,7.3451495,0,3.2071402,2.5027964,1.9004929,2.4329896,0,4.7628775,8.906299,0.023145305,0.5126225,0,0,2.3617766,0.906907,9.696738,0,0.015600045,0,1.6319648,0,1.2527133,0,4.9174705,0.025168376,0,0,0,0,0,0,0.747121,4.9500833,0.26582617,0,0,2.7528214,1.2616981,0
443,0,0,0,0,8.101809,0.5679811,0.514428,0,0,0.1784052,0,0.2038966,0,0.684491,0,0,0,0.96713173,0,0,1.9270608,0,1.1237919,0,1.3022611,3.320795,0,0.5592474,0,0,1.9780849,2.1358275,0,0,0,0,0,0,0,2.0418785,8.2974825,0,2.3880079,2.1977618,0.6602329,0,1.4651368,0.15249604,3.1016746,2.8008342,6.2504454,1.9626161,0.2687506
444,0,0.06029693,0,4.729619,0,0,0,0.99509627,0,0.45639643,5.46204,0,1.2258098,5.7682247,0,0,3.2160654,0,0,1.5571432,0,0,0,0,0.44095448,3.6750064,0,2.13532,0,0,0,0,0.5461655,0,0,0,2.1568677,4.1563554,0,0,0,0.39507303,2.2162356,0,0,0.48683575,1.8793297,2.070436,2.8837683,0,0,1.1456884,5.143832
445,0.6971343,0,0,4.6442747,0,0,2.3594968,1.2056856,0,0.019896297,9.359975,0,0,0,0,1.2284726,1.0597486,0,4.2065783,0.34254494,0,0,0,2.0960498,0,0,0,0,0,0.23236102,0,0.28433612,1.9205685,1.8386585,0,0.69752103,0.029838251,0,0.47496498,0,0,0.3194881,0,3.5327396,0,0,2.413859,0,0,3.1951985,0,1.2074646,0
446,0.8600885,0.1440714,1.0961297,0,0,1.0538553,4.0896425,0,0,0.002386921,4.603894,6.7657657,16.162518,0,5.8568635,0,0,0,0.471375,0.30022973,0.4228542,0,0,0.11290265,0,0,4.2619557,7.087357,4.7242284,0,0,0,3.6915581,0,0,0,0.42934638,13.963498,0,2.7887917,0,0,0,0,0.06994172,0,4.3807163,0.61190253,2.5196292,0,0,0.5765206,0
447,0,0.23172915,0,0,0,0.08617582,0,0,0,0,4.517091,0.2987614,0,0,7.1043067,0,5.526011,0,0,0,0,0,9.230575,0,1.9942892,12.014596,0,3.6270087,4.195069,1.8753173,2.0608351,0,0,0,0.51571435,0,0,0,0,0,1.365821,0,0,0,0,0,0.08065194,0.38733727,3.5528493,0,0,0.24207053,7.1922503
448,0,0,0,0,0,0,0,0.05720321,8.37522,0.5031645,0,0.6830603,0,0,2.356662,0,0,4.474626,0,0.9316658,0,0.87120557,0,7.3439646,0.31938097,0,0,0,4.121947,5.7628994,3.824501,1.1276277,0,0,0.041016616,0,0,0,0.66958123,1.9609638,2.0435405,0,0.27791134,0,0.5077594,0.7500238,3.0759625,0,0.94787675,4.653164,2.0066328,0,1.6034509
449,0,0.034135293,0,0,4.2897625,0,0,0,0,0,0,7.378481,0,2.022274,6.0469623,0,0,0,3.5229053,0,0,3.0737708,3.4833052,0,0,0,0,0,0,0,0,0,0.040778983,0,0,0,0,2.457024,0,0,0,0,1.8359416,0,0,0,0,0,3.4832692,0.26108763,4.725419,4.416514,0
450,0,0,4.643077,0,6.058673,0,0,0.76151484,0,0.58074766,0,7.335245,4.5615015,1.3102177,6.0167637,0.6511256,0,0,8.147435,0,0,0,1.0377109,0,1.1663092,0.72304416,0,0,8.739941,0,0,0,1.7489566,2.52998,0,0,0,0,0,0,0,1.4388433,9.368523,5.1074367,0,0,0,0,0,0,2.7682397,0.13050257,0
451,0,0,0,6.7998686,9.408929,0,0,0,0,0,0,5.481812,0,0,0.98161185,0,0,0,0.060263287,0,2.557643,3.6103587,3.0893853,0,0.5032639,1.826403,0,0,0,4.76428,0,2.4893973,2.4457843,0.35779166,0,0,0,0,0.9260395,0,0,4.2229095,0,0,2.5753772,3.500227,0,0,0,0,11.575183,0,10.511332
452,0.49568322,0,3.0784926,1.752829,10.35216,2.478036,2.3434644,4.047381,3.260964,0,12.30075,0,3.7381694,1.0460179,1.8172938,0,3.625861,0,0.74478817,0,0,3.9174376,4.5336595,6.1225824,0,0,15.458326,0,4.677349,0,1.7672415,0.85283667,0,0,0.49961084,0.7037415,7.584681,5.588129,1.370967,3.4716792,7.0192413,0,0,0,0,0,9.382335,0.18166488,4.0120335,12.507929,0,5.4606757,2.15586
453,0,0.011020114,0.14447817,0,0,0,3.229774,5.2882166,0.015308215,0.63935065,0,0,10.301247,0,4.4127636,0,7.4006243,4.7146707,15.894477,1.5114194,1.5035441,1.3746028,0.17444363,0.9492952,0,0,4.805094,0,0,8.959294,8.68205,0,0,0,8.060691,0.7563039,0,3.6889055,0.8470298,5.858156,3.140846,0,0,0.5097655,0,0,4.773271,0.9947807,4.9948516,0.7745032,1.6309435,0,2.4659684
454,1.6568266,0.20691568,0,0,0,0,0,0,4.0001535,0.27079278,11.049504,0,4.072995,0,0,3.5115597,0.82758814,0,0,0,0,2.550327,3.120928,0.23189852,0,0,1.0189362,0,0,1.6442733,0,0,0.84866434,0,0,0,0,4.8245187,0,5.2868986,1.9360796,0,4.435357,0,2.3052437,0,4.53974,0,0,0,4.021987,0,0
455,2.2913024,0,0,0.14391989,0,0,0,0,0,0,2.368937,0,0,0.9728605,0,0,0,0,0,0.89268726,0,0,3.7923317,0.10455497,3.0683122,0,3.1300118,0.53255373,0,3.2563102,0,0,1.6186441,4.028125,0,0,0,0.44308168,1.0173895,0,0,0,2.7712104,0,0,0,0,0,3.173804,4.1956673,0,0.66054356,0
456,3.6729872,0,0.1020894,1.8772713,0,1.0386596,0,0,0,0,1.111722,0.17230722,0,0,1.0468149,0,0,0.5359894,0,1.3986702,0,0.4433229,5.190147,2.7159958,0,8.62764,0,0,0.40631762,2.175499,4.329749,0,0,0.15681149,0,1.4144152,3.5131147,0,0.56423634,0,0,0,3.7442684,5.5769434,1.233408,0,5.8977413,1.8806883,0,0,0.13941139,0.45516604,0
457,0,0,2.5712094,0,0,1.249864,0,0.7573199,0.9370682,0,0,0,0,0,0,4.8357563,0,0,0.16467106,0,0,0,0,0,0.9784526,0,0,11.051308,0,11.108204,2.5627832,0,0,0,0,1.415253,0,12.513647,0,0,0,0,0,0,0.32835364,0,1.618718,3.8995154,0,0,0,0.95988417,0
458,0,0.1441323,0,0,24.557453,3.2048404,2.0122285,2.0392406,0,0.1348323,0,0,0,0,0,0,7.543693,0,0,0,2.166034,0,0,2.1020284,0.68306637,2.5850446,0,0,1.6795359,3.7848763,0.3805385,0.46474034,1.1350918,0.65334904,0,0,0,0,2.0554957,0,0,0.006407574,0,1.2088019,0,0,0.117032684,1.3223317,9.796758,5.6950974,0,0,9.558516
459,2.5994833,0,1.8562875,0.2186645,0,0.062846586,2.4853082,0,1.8605835,0,0.31052545,0,0,3.3045628,4.199566,0,0,9.974078,1.0518502,0,1.2395339,0,1.501531,0,2.23215,6.230922,5.9907517,8.630133,3.1401408,0,0.03476021,0,0.6616373,0,0,0.5557416,0,0,0,1.7351787,0,1.1085507,7.4160748,0,0,0.16149665,7.72853,0,0,0,0,1.5602664,1.400247
460,0,0,0,4.605473,0.15919179,0,0.116156176,0,0,0,0,0,0,0,0,2.0532472,0,0,0,2.8163776,0,0,0,0,0,1.9928963,3.991713,0,4.244802,0,0,1.8509654,0,0.58644485,2.5005367,0,0,0,0,0,0,0,0.8180044,0,2.0616505,0,4.674809,0.9582248,0,2.5065575,0,0,0
461,1.4931556,0,2.4132788,0.851282,1.8767457,0,3.7331963,1.3292681,2.8823311,0,0,0.72265613,3.3547883,0,1.3331256,0,2.984823,0,0.47656426,0,0.7645113,0,1.7225834,6.0080485,0,0,0,0,4.0817366,1.1241295,0.49182948,0,0.6540023,1.4677904,0,0,0,0,0.34625828,0,0,1.2957612,0,4.69329,0,1.1213127,1.9610461,0,0,0,7.9743657,0,3.8328786
462,0,0,0,1.2236632,0,0.51700735,3.7950525,0,7.9270115,0,2.9015448,0.30723536,5.661839,0,0,0,0,2.1022606,5.2062144,0,0,1.3028848,2.2213628,5.173718,0,0,3.3356538,4.740021,0,3.91913,1.3214967,0,0,0,9.412468,1.5441612,3.0166554,0,0,0.5699378,3.1617785,0,0,0.05775083,0.90082014,1.1500049,0.5763352,2.3253005,8.495549,2.08296,0,2.518003,0
463,0,0,0,0,17.62315,0,0,3.7816799,2.1935499,0,2.4388783,0,0,1.1482108,1.6210744,3.961274,3.6135924,0,6.378111,0,0.9716989,0,0.44616163,0,0.10705181,0,0,8.045019,0,4.632645,0,0,0,0.062599316,0,0.91063505,1.722469,8.257604,0,6.0643115,1.0141633,0,0,8.193431,1.2627159,0,7.6948376,0,2.0384133,0.4507493,0,3.4918802,3.266119
464,0,0.16355902,0,5.6115375,0,0,0.85717696,3.1837666,0,0,0,0,0,0,4.353852,0,0,2.2273533,0,0.7059187,0,8.892572,0,0.35646096,2.9856248,1.5808973,0.4515772,0,0.44621375,9.812257,0,1.2319074,0.39416665,0,0,0.48352915,9.604629,4.2246747,1.3019474,3.504398,0,0,0,0,0,0.6618873,3.3010747,0,9.331715,5.365272,0,0.7493924,2.644687
465,2.1533015,0.030755026,2.762942,0,0,0,2.108599,0,0,0,0,3.7247424,4.1450067,0,0.2789083,0,0,0,0,0.4565298,0,1.1060162,0,0,0,0,1.711439,0,10.227228,0,5.5239315,0,0,0.5294342,7.7277327,2.6284363,3.8602805,5.4041886,0,0.19522771,1.95654,0,1.443324,0,0.765257,0,3.2628691,1.5698918,4.144323,3.991893,0,1.0601819,2.9643264
466,0,0,0,0,0,0,0,0,0,0.48679942,0,2.0153763,0,0,0,4.4862456,0,4.7361994,0,0,0,0,3.7141998,1.9696436,0,0,3.25115,0,0,0,4.0135007,2.4151766,0.09381258,0,0,0,0,0,0,0,0.30769712,0.032822967,0,0,0,0,0,0,0,0,0,2.7621543,0
467,3.7890215,0,0,0,53.463886,0,0,0,0,0,0,0,0,0.94991106,2.578872,0,0.23727895,0,0,0,0,1.2765981,0,0,0,0.11102944,0,0,2.4033072,0,2.1750085,0,0,0,0,1.4562187,0,0,0,0,0,1.6840594,8.297645,0,0,0,0,0,0,0,3.3461554,0,0
468,0,0.43751732,1.2019179,2.4764462,5.555932,0,0,0,2.8410027,0,0,0,11.078704,3.3376226,0,0,0,0,0,4.0236354,0.34552965,8.36939,5.0538445,0,0,0.81244665,17.674276,0,0.099059656,0,0,0,1.0379809,0,0,2.2777758,0,0,1.7819419,4.9380274,3.9759102,0,4.0948377,4.651135,2.4575262,1.2051387,0,0.39257085,0,0,11.94417,0,0
469,0,0.11067943,1.2687323,0,7.790371,4.899533,6.4359193,1.8789712,4.4134803,0,0.15737477,0,0,0,5.8857803,7.6441636,2.7392094,0.16002357,10.350546,0,4.374969,0.70127076,2.7646425,4.5707,0,0,0,0,7.5717096,0,0,2.0369575,0,0,10.693787,0,0,2.73643,0,1.1650033,1.5590315,0,0,0,0,0,0.18982515,0,0,6.418355,0,3.238362,6.3222065
470,0,0.018071704,0.14456062,0,0,0,0.30622894,0,3.5192857,0.05719082,0,0,14.206435,0,0,0,0,9.21947,0.69858134,0,2.7203798,1.656896,4.337825,3.3830988,0,0,1.0830228,0,0,0,0,0,0,0,5.4804244,0,0,10.75145,0,5.534544,0,0,0,0,0,0,0,0,5.5508504,0.9487204,0,0,0
471,6.466626,0.67571115,1.2945391,0,0,0,0,0,0,0.15762338,0,8.571193,0,6.3598843,4.977425,0,0,0,0,0,0,1.897387,0,0,0,2.7054925,0,4.570786,4.342533,0,0,0,1.6326506,2.3122406,0,0,0,0,0,0,0,0.8973993,13.338378,3.8662956,0,0,0,0,0,0,15.229256,0,0
472,0,0,0,0,0,0,0,0,0,0,2.2091024,0,0,0,0,0,0,0,0,0,0,0,0,0,2.146389,0.66463155,3.3107522,0,0,0,0,0,0,0,0,1.1043142,0,0,0,5.1584144,0,0,0,0,0,0.8303983,0,0,0,0,15.102999,0,0
