x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
595,4.9637814,0,2.3221016,0,0,1.5543338,0,0,0.17895527,0,0.6171754,0,0,10.4205885,0,0,0,2.151711,1.6540511,5.171748,0,0,0,0,0,0,0,0,2.534225,1.4801497,0,1.1294087,0,1.9903957,0,1.0256563,0,0.5584875,0,0,0,0,0,0,0,0,0,3.8709593,0.7312018,1.7925895,0,0,2.35293,0,1.9864812,2.881837
596,0,0.61617655,0.04995689,5.307089,0,0,0,4.6179433,0,0,1.8830038,9.821539,6.8445606,0,0,0,0,0,0,12.046666,0,0,0,0,0,0,5.1325564,1.527486,0,0,0,0,6.800909,0.44552654,0,3.197442,0,0.760286,0,1.2806009,0,0,0,0,0,6.150895,0,3.0888433,0,0,0,10.323012,0.40440285,0.50029016,1.7619269,0
597,0,3.3307767,0,2.6305683,0,0,0,1.5430783,0,1.8458916,0,13.197955,5.3178205,0,4.4450893,0,9.93706,0,0,10.650859,0,0,40.32659,13.369875,10.2090025,8.442468,0,0,1.3062505,0,4.5635195,2.3855822,6.8197002,0,0,0,4.927623,0,25.495129,0,12.056215,10.56365,1.2452092,0,5.1635118,14.257506,9.856007,0,0,0,5.4104033,0,0,10.863408,0,0
598,0,0,0,0,0,0,0,0,0,0.25331205,0.3100567,0,4.014058,0,0,0,1.5671991,0,0,10.400999,5.8162184,1.6592124,15.670493,2.886845,4.5962973,1.4492612,0,1.3554218,0,0,4.02199,0,9.002592,4.141626,7.6804857,0,0.7369796,0,0,3.0357432,9.336482,0,0,0,0.6190358,5.521917,0,0,0,0,6.6552296,0,0,8.771648,11.211148,0
599,0,3.7921913,0,0,0,0,0,2.9566665,0.23123355,0.19258152,0,0,8.03157,0,0,1.4777023,0,0,2.720275,0,3.5112767,0.7438235,10.512262,3.4579463,5.054894,4.8200808,0,5.4813538,0,0,0.9388592,0,9.603747,2.4004567,4.1941347,0,0.37287417,0,0,4.5764823,1.7709752,0,1.2323068,0,0,8.440452,0,0,0,0.6228207,5.745316,0,0,3.0231674,6.6397223,0
600,0,0,0,1.0195761,0,0,0,0,3.7780344,0,0,0,11.42166,6.1447744,3.2051497,2.9474404,2.7520118,0,5.199266,0,5.5049906,1.6282736,14.73248,5.420451,2.6923423,0,0,2.4829216,0,0.45849752,1.5274838,0,7.282094,0,7.384837,0,0,0,2.5528562,2.6742747,0,0,0,2.1363337,0.39631012,3.2975998,0,0,0,0,0,0,2.9299915,0,0.69600177,0
601,0,0.7654934,0.120482124,0,0,0,5.618617,0,1.2968371,6.6220627,0,0,0,0,0,0,2.0077107,0,0,1.4530294,2.0994442,1.2419847,7.27183,4.004613,8.387959,1.1035795,0,0,0,0,1.5815816,0,1.8386923,0,0,0,0.19112818,3.490139,2.3625183,1.6668135,0,3.2101934,0,1.2148851,0,4.966398,1.3841966,0,0,0,1.9122415,3.8405826,0,2.9230173,0,0
602,2.1047232,0.18238106,0,0,1.4959942,0,0,0,0,0.8389481,1.5226794,0,0,0,2.7651262,0,0.518934,0.19788744,1.0847236,0,7.809615,0,0,6.96215,3.3268297,3.8509352,0,1.1515691,0,0,4.53078,0.29172254,3.1410682,4.005831,8.492534,0,0,0,0.965163,3.802788,7.8763695,1.0361484,0.7126603,0,1.7451502,0,1.9095141,0.22754537,5.9792223,0,0,0,0,5.2234445,2.9309258,2.3412251
603,0,0,0,0,0,2.3469095,0,0,0,0,0,0,0,0,3.0803013,0,4.5235605,0.37078834,3.5829115,0,0.81908727,0.32364434,13.646173,0,5.1660194,3.5691633,1.8448552,0,0,0,0,0,0,8.201797,0,0,12.5762615,0,0,2.2095475,0.58744925,0,0,0,0.5443352,1.622525,0,0,0,0,8.363367,0,0,0.33461896,0.3476068,0
604,2.4598753,0,0,0,0,0,0,2.1935344,2.2886484,4.7468266,0,0,0,0,1.7167505,0,2.1746008,1.7176832,1.5620886,8.48418,0.7386523,0,18.20412,2.6556756,2.5447497,0,0,2.213706,0,0,0.809028,0,12.64784,5.9489307,0.12047761,0,0,0,0,0.91905695,0,0,1.4992492,0,3.6990747,0,0.15797344,0,0,0,0,0,0,2.8285272,1.2227757,0
605,0,0.5079606,0,0,0.17665961,1.2243909,0,0,0.25975573,1.7191318,0,0,0,0,0,0,2.3028672,2.7498465,0,0,0,0,11.700886,2.3424876,0,0,0,0.7379153,0,0,0,0,0,0,5.0066967,1.4158127,8.596363,0,7.0678988,0,0,4.004082,2.5706837,2.2254717,0,10.815095,1.6093688,0,0,2.060055,11.061894,0,4.8875494,0,0,0
606,5.493293,0.87096053,0,0,0.31937957,0,0,0,1.6350602,0.9345786,0,0,10.390077,0,2.397715,0,0.003160244,0,1.4743006,10.651117,0,1.861914,5.0955215,0,10.5237665,0,0,1.5276467,0,0.26562178,1.9349388,0,0,0,9.439204,0,5.679701,0,0,1.0906676,0,0.9335886,0.83474493,0,2.1713305,4.8222194,2.5254428,6.7657533,1.7890098,0,2.0882683,0,0,2.5371552,0,0.9017651
607,0,0.021673493,0,0,1.3459758,0,0,0,1.5785276,3.6600916,0,0,0,0,0.17567205,2.573471,6.7723494,0,0.13058834,2.031753,1.6943437,1.025796,13.727758,6.269204,1.8493086,1.4345862,0,0,0,0,1.4741528,0,6.8097196,5.8680215,12.365265,2.1193314,0,0,5.565345,3.5043566,0,5.5653744,0,0,0,0.37466505,0,0,0.23731099,0,0,0,0,1.2880225,0,0
608,0,0,0,0,0,0,0,0,0.2900625,2.1381052,0,0,0,0,2.3313756,0,0,0,0,0.7533222,0,0.23173904,0,0.952118,0,0,0.96347785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0383672,0,0,2.3705642,0,0,0,0,0,0,0,0
609,2.2172663,0.8445267,5.139336,0,3.8513894,0.42213967,2.1243215,3.7530372,0,0,0.96491295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983003,0,2.3142376,6.3220315,0,1.3115706,0,0,0,3.64438,0,3.5490725,0,0,0,0,0,0,0,0,0,0,6.0225425,0.47245958,0,4.661708,2.67521,0,0,7.4204626
610,4.954888,0,1.0493475,3.7954285,0,0,0,0,0,0,2.7330961,8.288496,12.109831,12.674052,0,2.784179,0,8.468939,0,0,0,0,0,0,0,0,8.16903,0,2.5403898,3.4449706,0,0,0,0,0,3.1559339,0,0,0,0,0,0,0,1.1632818,0,0,0,0,0,0.67944366,0,0,0,0,0,0
611,0,1.0563818,0.6080005,1.079301,3.2269561,0.87191457,1.1307765,0,0,0,0,22.343443,0,11.781194,0,0.93068826,0,0,1.0883261,0,0,1.6436483,4.748996,0,0,0,15.975312,0,6.611692,1.9090214,2.4008837,1.4784578,0,0,0,0,0,0,0,0,0,0,0,2.6841993,0,0,0,0,2.5126607,6.287914,0,17.960726,5.5605264,0,0.16341583,6.0023065
612,2.3580062,0.4112936,2.6368148,0,0,0,0,1.1417989,0,3.715009,0,0.73740226,0,0,0,0,0,6.4007874,3.64633,10.357354,0,0.6401722,6.833195,0,0,0,0,0,0,0.9649143,0,1.5952224,5.2638965,2.5428932,0,0.012250333,0,0,0,0,0,0.56986654,4.9033337,0.79780906,0,0,0,0,0,2.6379588,0,2.0392516,5.504631,1.1704365,0.55868167,4.9037213
613,0,0,1.2049016,0,0,0,5.6528177,0,0,0.56387484,0,0,4.941378,0,1.4918054,0,3.3155124,0,0,10.481616,1.5235841,0,8.866993,8.523602,6.9921756,6.907488,0,0,2.7849436,0,5.0262065,0,5.372043,3.9456012,7.8492475,0,0,0,0,0,0,0,0,0,0.25649607,0,0,13.687762,0,0,0,0,11.607565,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0.5757916,0,0,0,0,0,0,0,2.3847651,0.49797925,9.487872,0.55244017,0,0,0,0,12.319296,0,3.402808,0.80659086,0,2.9775584,4.9849043,0,0,1.8937297,0,3.2984414,3.0177224,0,0,0,0,0,0,0,0,3.5051796,0,0.31631353,0,0,0,0,3.2286787,3.7906876
615,2.1826477,1.2261596,0,2.936621,4.433871,3.9840527,0,0,2.0913048,0,0,1.1166455,0,0,0,4.5049796,0,5.104163,0,0.6713166,8.157425,0.58840984,3.7247193,0,0,0,4.520559,0,0,0.00823297,0,0,17.404282,0,0,0,0,1.0331509,2.2586968,0.22561148,6.2470407,1.0913432,2.3023689,0,0,6.651309,0,6.0452294,0,0,0.2663963,0,0,1.0908445,0,0
616,0,0,0,0,0,0,0,2.5689235,0.8406984,0.45615846,4.072793,0,0,2.59422,0,0,0,0,0,6.7076926,4.6473336,0,0,2.0490031,2.0020928,0,0,2.0707617,0,0,0.8533388,1.4749372,0,0,0,0,0,0,9.747391,0,1.8608942,1.3677458,0,0,1.477914,0,1.8192285,0,0,0,0.43042424,0,0,3.823077,0,0
617,0,2.986782,0,0,0,1.5469772,0,0,0,6.494514,0,0,0.54757214,0.73507494,0,0,2.807775,0,0,24.408615,0,0,35.440247,6.281148,12.715039,12.150186,0,0,0,0,4.672408,0,0,0,28.979998,0,19.69557,0,19.735453,3.406311,15.444732,0,2.3478088,0,1.1853819,10.996589,8.374821,0,0,0,3.3566499,0,0,3.6381903,0,0
618,0,0,0,0,1.2180357,2.129987,3.7272124,0,1.3987566,0,0,0,12.423798,0,0,0,4.3813167,0,0,20.451498,0,0,20.106724,7.8454146,4.103959,2.3646095,0,3.7927911,0,0,4.116397,0,0,0,14.918613,0,0,0,0,0.3846439,2.2502894,0,0,2.438441,4.29781,8.57986,1.6899803,1.1471137,0.4913894,0,3.4251025,3.1178942,0,0,0,0
619,0,0,0,0,0,0.24117984,1.2270583,0,2.0193248,0.133014,0,0,5.610656,0,0,0,1.3745624,0,0.62875587,0,0,4.2904024,7.2091722,0,1.3903981,0,0,0,1.2327418,0,1.3313657,3.9501066,0,3.623574,0,0,14.01266,1.528531,1.9739113,1.9081653,4.3300486,5.2806187,0,0,0.042454097,0,0,0,2.251685,0.99551654,5.970173,0,0,0,0,1.7667598
620,0,1.2927428,0,0,0,0,0,0,0,0,0.34792283,0,11.036199,0,0.5461751,3.5335145,1.6851631,0,3.9474106,0,0,0,12.578806,0.21746926,3.9978278,3.37647,0,3.8357863,0,0,0,0,0,3.3575556,5.3898892,0,7.1196814,0,6.7359514,0,0,0.9028213,0,0,2.7764704,8.688913,2.0467591,0,0,2.1191168,0.674363,1.3088871,0,0,0,0
621,0,0,0,0,0,0,9.704853,0,0,1.939369,0.22266059,0,6.532604,0,0,0,0.7490073,0,0,0,0,0.37723896,12.650238,1.5809425,4.3050814,0,0.8183872,0,0,0.052248087,1.2175881,1.7869297,5.1669083,6.725312,0,0,3.7512183,0,0,0,2.5280726,0,1.5907804,0,0.5394261,0,2.9598787,0,9.884343,0.9207518,0,0,1.4343795,0,0,0
622,0,0,0,0,0,0,0.19179711,0,1.4722574,2.041832,0,0,0,0,1.0650167,0,3.450965,0,0,1.7285421,0,0,0,4.892513,1.8133525,0.9888399,0,0,0.08802601,0,6.9167557,0,1.0020264,0,7.824286,0,0,0.30050248,0,4.046419,4.668026,3.7495666,0.42847842,0.076733425,0,0,0.092493296,0,0,0,10.39633,6.8435416,0,0,1.559184,0
623,0.3751059,0.080994084,0,0,0.3581565,0,0,0,0.3888956,3.1373453,0,0,7.721975,7.959844,0,1.2445074,1.8608835,0,4.3398995,2.5542884,0.32169262,0,0,0,3.6105187,3.4575388,0,0,0,0,0,0,2.653519,0,8.882807,0,9.420369,0.44932753,0.27009186,0,8.812521,0.12159234,0.48396912,0.41600746,3.2821455,0,3.0783644,2.0079122,6.6351657,0,11.038624,0,0,1.340956,0,0
624,0,1.2044563,0.6648396,0,0.96969396,0,0.09235625,1.5980555,0,0.8600664,0,0,5.3602176,0,3.1080878,0,0,0,0.6241898,0.8845241,0,0,22.902708,3.5057065,5.182098,0.23040229,0,4.9506855,4.166075,0,1.379194,0,0,0,1.9476291,0,0,0,0.007927648,0,0,3.3614748,0,0,0,0,1.1745175,0,0,0,0,0,3.2324467,3.7718925,0,0
625,2.759316,0,5.7935214,0.42925382,0,0.7283606,0,0,0,0,0.9903645,0,7.3729424,0,0,0,2.8894155,0,0.7627668,5.2848806,3.7996836,0,0,0,0,2.001596,0,0,0,0,0.892177,0,10.915782,0,0,0,0.6304934,0.49694067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.341,0,0,0
626,7.446176,0,0,0,0,0,8.139818,0,0,0,1.4606751,0,0,0,0,0,5.720278,0,0,0.36091235,0,0.081668496,0,6.395238,5.0798826,6.2822,0,0,0,0,0,0,0,0,0,0,0,0.8265652,0,0,0,0,2.095419,3.4125705,0,15.223495,3.4753857,0,0,0,5.5886602,0,0,1.7888849,0,0
627,0,0,0,0,0,1.9097991,0,0,0,7.1568384,0,0,0,0,0,0,0,0,0,22.385296,0,0,13.955833,4.8709607,5.131586,4.901723,0,0,0,0,4.1755486,0,0,0,22.587086,0,8.380882,0,31.022259,2.3167932,18.464624,0,0,0,3.6522706,13.894953,7.176548,0,0,0,0,0.5780177,1.9162331,0,3.9577708,0
628,0,0,0.32630342,11.712342,6.7644033,0,2.6784205,0,0,0,0,27.311876,0,10.019316,0,0,0,6.1629663,0,0,0,1.1151627,0,0,0,0,5.879287,0.5251903,10.717526,1.6476526,0,1.7427658,4.234244,6.557189,0,2.4061549,0,0,0,0,0,0,0,0.7824667,0,0,0,14.09921,0,4.4169965,0,0,1.7259332,0,0,0.5372612
629,0.9270209,1.6114842,0.9300704,0,0,0,4.6951323,0,0,0,0,0,8.007854,6.1333222,0,0.3163463,0,0,4.516566,0,0,0,0,1.4235367,0,0,5.3765864,0,0,7.91362,0,0,0,0,0,2.784611,0,2.0163043,0,0,3.2251992,0,0,0,0.18466035,0,0,0,0,1.0945928,0,6.254683,1.8859046,0,1.2026744,0.39348993
630,4.093252,0,2.269218,0,0,1.8499935,0,0,0.5443034,0.681742,0.06177908,0.54742986,0.73805004,0,0,1.2938746,0.19416408,0,0,0,3.1826682,0,0,0.24239536,0,0,0,2.2042916,0,0.80523914,0,0,0,0,0,3.0547862,0,0,0,0.49852145,0,0,0.5318451,0,0.27906436,0,0,0,0,1.6013134,0,2.8967867,15.2044325,0,0.5000978,8.904514
631,1.1462313,0.91061956,0,2.6228142,0,0,0,0,0.20882247,0,0.40006167,14.973571,0,9.268625,5.51308,0,0,0.92935413,0.18665875,0,4.9809217,0,0,0,0,0,0,0.3178312,0,6.9602027,0.2673238,0,11.371926,12.999361,0,3.019019,0,1.5166502,0,0,0,0,0,1.5559741,0,0,0,5.085473,3.7313209,3.602939,0,8.210733,0,0,0.8974913,2.6889746
632,0.13666488,0.5481716,0,1.902956,3.186584,1.8648115,2.230557,2.6820889,0,0.6769852,2.0894628,1.1352453,2.3200183,1.0177746,0,0.7836403,0,7.414753,0.5325044,0,0,3.407243,0,3.8123205,0,0,0,0.7881928,1.6061856,0.32924893,0,0,0,8.181486,0,0.73021036,0,1.0601739,0,0,0,0,0,0,0,0,0,4.721566,0.23643492,0,0,2.549361,0,0,0,4.036246
633,0,0,3.4739585,0,0,0,0,1.6122198,1.9935185,4.7918925,0,5.158181,9.961046,4.5761905,0.3243503,0,0,1.0613245,3.7552722,1.6795204,0,0,0,0,0,0,2.231873,0.82573825,0,1.3981566,0,0,0,2.3635044,0,1.0909696,0,0.6370226,0,0,0,1.5473651,0,0.07531451,0,0,0,0,0,3.8872476,0,0,15.307854,0,0.5816909,1.9018406
634,0,0,2.1806047,0.108055666,0,2.2847888,0,2.7674196,0,0,0,0.41648102,0,0,0,0,0,2.1030343,0.34309268,0,1.8710016,0.74128526,0,8.460182,0,0,0,0,4.674243,4.299507,0,0,0,0,0,3.6230733,0,2.6871114,0,2.4673762,0,0,0,0.10358791,2.9181502,0,0,0,0,0,0,0,4.9089537,0,0,0
635,0,0,0,0,1.2479166,0,0.31344366,5.561355,1.6769944,1.5125158,3.2533839,8.608459,0,7.8542566,0,0.79126436,0,0,0.82320756,0,0.48768374,0.91657513,0,1.1736945,0,0.19968227,0.3459548,4.2363544,0,1.8473458,0,0,11.695199,0,0,0.7347008,2.6468718,0,0,1.402578,0.5085569,0,2.5974228,1.6529347,0,8.675885,3.7235413,1.6961632,0,2.2451954,8.070205,0.125468,1.993067,1.6941892,1.2608212,0
636,1.8327167,0,3.7602406,0,0.5336933,2.5673182,0.88645303,0.6485739,0,1.5038722,0,0,0,0,0,0,0.23900643,0,0.31782106,0,6.0748854,0,0,1.2793905,0.43417007,0,7.6041274,0,4.4919753,0,0,0.824157,1.3163451,13.45562,0,0,0,0,2.4359562,1.6399395,0,0.804669,0,0,0,0,0,0,7.9921703,0,0,6.164502,0,0,0,4.1044445
637,0.027014963,0.36525512,0,0,0,0,0,0,0,1.8050596,0,5.656849,2.675247,0.8634548,2.8002467,1.7531322,1.5425224,4.2433825,5.4385076,0,0,1.3948416,0,1.9345175,0,0,0,2.4723966,0,0,0,0.92597556,3.3067586,3.8016684,0,0,2.5681522,5.026869,0,0.9490301,0,0.76054657,0,0,0,8.990284,3.412058,0,0,1.7292379,1.7655846,0,12.759297,4.316786,0,0.38662317
638,0,0,0,0,2.726327,0,0,5.8984027,2.826645,0.60723037,0,0,0,0,0,0,0,1.9420271,0.85277593,4.807779,0,0,0,0,0,0.35424322,4.6084,0,0,0,0,0,11.998969,6.370464,1.6045305,0,1.4746008,1.0586239,0,1.7648764,1.3374076,0,0,3.0024562,0,0.7346106,0.17215946,5.7888455,10.244054,0.6734875,12.35466,0,4.2211485,0,0.723015,0
639,0.92205393,0.08455809,0,0,0,0,0,0,0,0,0,0,25.141489,5.116308,0,3.4560125,0,0,1.755275,0,5.411515,7.318083,2.3822322,0,0,1.6551027,0,1.732382,0,5.0497503,1.3275288,1.5023761,0,0,0,0,7.027649,0,0,0,0,1.3892655,0,0,0,0,0,0,0,0,0,0,4.6107535,0,3.277159,4.4636574
640,0.41727632,0,2.0439699,0,0,0,11.491077,0.65737814,3.5954335,0.20651098,0,2.8148432,0,9.78313,1.3872744,0,0,0,0,0,3.8096128,0,0,2.0003264,0,0,0,0,0,1.4681063,0,0,0,6.455593,3.8618636,3.304706,0,1.8172451,0,0,0,0,0,0,0,0,0.3593686,1.3564645,0,0,0,0,0,0,0,0
641,0.52009845,0,0,1.420778,0.108015075,0,0,0,0.39554662,0,0,6.12029,8.625909,0,0,0,0,0,7.0872273,14.8030815,3.6392694,5.2735734,0,0,0,0,0,0,3.5829887,0,0,0,0,0,0,0,0,0,0,0.0971206,0,0.14841028,2.031919,0,1.4675262,0,0,0,2.788687,0,0,0,0,0,0,0
642,1.8300982,0,6.9650745,1.920697,0.3293211,0,0,0,0.1317134,0,0,0,0,0,0,1.6488917,0,1.9322257,0,0.79297626,0,0,0,0.6130057,0,0,0,0,0,0,0,0,0,0,0,2.287336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1.8308903,2.2687287,2.3859315,0,3.3697307,0,1.5115323,2.0325873,0,0,1.9509404,10.476354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.264915,0,0.8587655,0.4178139,0,2.2048383,0,0,0,0,0,0,0,0.031455535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2866278
644,0,0,0,0,0,0.1592747,4.240357,0,0,0.5486126,0.22024252,3.673403,0,3.5537968,0,0.454634,0,0,0,0,4.473193,0.06416945,5.632469,6.2246017,5.793951,2.6810715,0,0,0,0,6.765253,3.314384,4.377079,0,24.852854,0,4.8116746,0,9.504246,1.0767323,0,3.8324893,1.7399969,0,4.3571134,15.865221,3.8121433,0,5.5171247,0,3.0782816,0,0,1.9069488,0,0
645,0,1.3895613,0.38820025,0,0.15603852,0,0,0,0,0,0,0,0,0,1.7271599,0.24540214,0,0,1.0399736,7.2525244,0,2.4330122,0,0,0,0,1.7438118,0,0,0,0,0.09419515,8.842277,0,0.44151986,0,0,0,0,0,3.954064,0,0.8772947,1.3576139,0,0,1.433129,9.317441,0,1.6885332,0,0,0,0,1.9697856,0
646,0,0.8455785,0.44502732,0,0,0.32967314,5.98852,0,0,0,1.5546458,0.675026,0,0,0,0,0,0.13171557,0,0,0,0,27.620674,0,0.92303306,0,0,0,0,2.4512508,4.179396,0,0,8.045671,0,0,0,0,0,1.6630093,0,1.7801933,2.1445498,0,0.78211653,0,0,0,0,0,0,0,0,0,0,0
647,1.534869,0,0,0,0,0,0,0.31966755,0,0,2.003065,0,0,0,0,0,0,2.887385,0,0,0,0.27215084,0,0,0,0,1.8461816,0,0,0,0,0,0,4.8540463,1.7965168,1.4890466,10.695278,0,24.94288,0,22.668243,3.136618,0.13716842,0,4.934524,4.0317345,7.0580716,0,0,0,4.7751513,0,0,4.9655848,0,0
648,0,1.5730444,1.0321307,0,0.26725236,2.142591,0,0,0,1.1639076,0,0,10.587717,0,1.8185414,0,0.2757792,0,0,4.383021,0,0,25.377396,4.7754383,7.2783866,4.096601,0,0,0,0,3.2344475,0,4.7951202,0,11.146057,0.23837763,0,0,0,0,0.75996405,0,0,0,0.29000613,6.2523665,0,0,0,0,10.141934,12.476691,5.9998217,0.85083175,0,0
649,0,0.4210541,0.87759745,0,0,2.933302,5.1510463,0,0,0,0,0,5.8272076,0,2.976665,0,1.8701742,0,0,5.567494,4.2793694,0,17.318735,1.9078869,0.16313124,0.6836647,3.369719,0.08509994,0,0,0.6715416,0,0,10.814349,1.6699271,0,3.1115625,0.54652506,0,3.6505923,0,1.6912138,0,2.73575,0,6.533393,0.8940945,0,3.5697966,3.1211221,0,0.92502797,3.5209587,0,0,0
650,0,2.07133,0,1.3603454,0,2.4125214,0,0,0,0,0,0,13.447406,0,0,0,2.7758586,0,1.2107824,2.8963153,0,0,0,0,7.43901,0.7778882,0.39103416,1.9475156,0,0,0.9745702,0,0,2.6603448,0,0,0.10223556,0,2.2085276,1.74683,0,0,1.0856344,0,0,5.818151,0,0,0,2.0973961,8.372148,1.6135824,14.063617,0,0,0
651,0,0,0,1.554033,0.2407723,0.028693233,1.5649278,3.717293,0,0,0,0,9.477509,0,0,1.0902995,3.1369991,0,2.5286784,0,0,0,0,0,0,0.22921278,0,1.4874204,0,0,3.5502684,0.15343323,12.093588,0,2.5943964,0,0,0.8089868,0.9383286,1.7116598,0,0,1.438221,0,0,0,2.1505468,0,4.621989,2.5016046,6.5157447,0,2.880447,2.2678277,5.231829,0
652,0,2.9002228,0,0,0,3.0525258,2.2508934,4.303516,2.8477147,0,0,0,5.953231,0,0.44785357,0,0.03170144,1.7216935,0,7.483791,3.4066653,5.218001,7.439246,0,2.6303802,0,4.9511795,0.9467266,7.01973,0,0.8819016,0,3.1797776,0,0,0,10.164259,1.0077283,1.2367504,2.8988192,0,0,0,0.96323377,1.2651986,1.3187362,0,0,7.4690347,0,0,11.1436205,4.7903285,1.8800944,0,0
653,0,0,5.4914937,0,0,0,0,0,0,3.3915498,2.2027493,0,0,3.0681965,0,0.97172934,2.3852496,2.1925504,0,0,0,0,0,8.188274,4.1342254,0,1.056011,5.3842654,4.6112313,0,0,1.9859676,5.4633856,0,0,0,0,0.25678772,3.1068172,1.837361,0,0,0,0,0,0,0,5.6440244,0,2.820235,0,0.13208474,1.5728291,0,3.2780242,4.7536426
654,0,0,3.6454852,0,2.867826,1.6314696,0,0.12055153,4.2393584,0,0,0,0,10.433373,0.7317894,0.6914413,2.36041,2.033522,2.0215545,0,0,2.7539864,0,1.1501249,0,0,0,0.91882086,0.4606399,2.6960025,0,0.020813664,6.8524904,5.7741346,0.04936824,3.9556909,0,0,0,0,1.2350756,0,0,0,1.8135304,0,0.38034427,2.585864,0,1.6980845,0,2.2749848,4.5032945,0,2.289675,3.065206
655,0.087103136,0,0,2.28238,0,1.5523291,0,0,0,0,0,0,14.830195,0,0,0,0.6941316,1.7707576,0,9.039086,4.7653832,1.760485,0.006941401,0,0.53488886,1.1784856,8.913202,4.276643,0,1.6264641,0.78643835,1.1756591,4.143832,6.1917515,6.405884,0,6.6357503,0.19803451,3.100579,0,0,0,0,1.8831195,1.5847259,6.8359127,0,1.0708637,5.1210365,1.3632312,11.144473,5.2760954,8.495774,2.4059281,2.4741607,0.6824984
656,1.7394953,0,0,0,0,0,0.6722103,0.1802989,0,0.34340608,2.4752882,2.1507277,0,4.0858493,1.2132299,0,0,0,3.0612462,0,0,0,2.7776752,0,0.88436097,1.0116024,0,1.0886834,0,0.41454858,0,0,1.7468326,3.547732,0,0,13.953676,0,6.7567387,4.5367856,0,4.1985965,0,0,0,0,2.4952934,0.622653,0,0.8068661,8.294347,6.1749506,2.8849173,1.235148,1.038694,0
657,0,0,0,2.6862183,0,0.19321737,0,0,0,2.8235588,0,0,7.8918934,10.284272,1.8291367,0.317775,0.061005667,0,0.5006151,6.7583575,0,0.46991867,0,0,0,0,0,0,2.296786,0,5.3203588,1.5632515,3.9968884,0,0,0.5789895,0,3.1388762,0,0.27843547,0,0,1.1519337,0,0,0,0,8.236821,0,1.4000905,0.30300784,0,1.0906613,1.0123686,3.3598647,1.6799198
658,0,0.42339033,0,0,0,0,0,0,0,0,0,4.311993,0,5.716762,0.9499911,0,0,0,0,0,0,0.0744452,0.68391025,0,1.5739222,0,9.67677,0,2.8952358,0,0,2.3293734,7.8804035,0,0,0,3.2942772,0,0,0,0,0,0,2.9037104,0,0,0,0,4.9945483,0.4440528,0,0,0,0,0,0
659,0,0,0.87423724,11.082871,0,0,11.323328,1.4297782,1.4520651,0,3.6206183,19.051867,0,3.1706555,0,4.198823,0,0,0,0,0,0,0,0,0,0,0,0,5.481431,2.6206338,0,1.5039588,0,5.924635,0,0.22851497,0,2.634868,0,0,6.122544,0,0,0.41768423,0,0,0,0,0,0,0,0,0,0,0,0.27766377
660,4.3590555,0.38533044,0,1.7971882,1.3635778,0,0,0,0,0,0.28439736,11.457575,0,0,0,1.1364403,0,10.645049,0,0,5.083681,0,0,0,0,3.3929129,16.38544,3.5061226,0,1.4920514,0,0.9058227,0,1.8559927,0,0,0,1.3380535,0,0,0,0,0,0.2592357,0,0,0,0,0,0,0,0,0,0,0,0
661,1.6219187,0,0,0,2.1728013,0,0,0,0,0.38115937,0,13.075708,0,3.7860553,0,0,0.4880762,3.0544107,0,0,0,0,0,0.07661115,0,0,0,0,0,0,0.26664656,0,7.653586,0,0,2.18949,1.2038766,1.375112,0,0,2.555872,3.574263,0,0,0,0.21774128,0.8779161,3.4842887,0,0,0,0,0,0,0,0
662,0,0,0.38570592,4.8297915,1.2485166,0.7827839,0,0.65737635,0,3.3878658,0,6.18103,0,8.879241,0,0,0,3.7812572,0,0,0,0.37483358,6.378333,0,0.067608014,0,0,0,0,1.9483215,0,0,0,6.79514,0,0,1.0481576,1.0252373,0,0,5.694854,0,0.38677573,1.656508,0.5629168,0,0,5.17113,5.1459136,3.7794633,0,3.840435,16.609316,0,1.8967894,2.871057
663,0,0,7.089672,0,0,0.51189876,0,0,3.8026326,0.90993416,0,8.401848,0,16.57823,0,3.2617044,0,1.6302043,0,0,1.7213058,2.634178,0,0,0,0,0.066356555,0.079184875,4.1318645,3.928506,0,0,0,0,0,0,0,3.0786483,0,0,0,1.2994237,1.8910083,0,0,0,0,0,2.3850493,0,9.509156,7.7702203,0,0.58175766,2.149653,4.116599
