x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057
385,0,11.93334,2.099086,5.2728896,18.077755,0,0.72042936,0,0,0,0,0,5.4348474,0,0,0,0,0,0,4.6676016,0,0,0,0,0,0,0,2.734393,1.258804,8.857883,0.33456022,0,0,3.4569843,0,0,1.248976,0.67077917,4.7829633,1.9590011,0,3.6861744,0,0,0,0,0.9952698,0.37377617,0,4.1989083,0,0,0,0,0,0.5858242,0,0
386,0,0,1.0787648,0,0,0,1.1788284,0,0,5.343774,0,0,0,0,10.249029,4.287962,0,1.4181674,1.617665,0.26941454,9.901108,1.0959436,0,0,0,0,8.816314,0,0.9003597,0,0,0.0710437,0,6.5512853,0,0,1.3099102,2.1329448,0,0.32477266,0,0.3403916,0,0.26628292,0,0,0.58477217,2.4345453,0,0,0,0.3636865,0,0,0,0,0,0
387,0.10408434,44.123207,0,0,0,5.653007,0,0.23363437,1.021319,0,0,0,0.37060502,0,12.032571,0,0,0.6467,0,0.37488922,0,0.39951104,0,0,0.15904304,2.8852167,4.58151,0,1.7285728,6.156994,0,0,0,0,7.253092,3.8957024,0.32441732,0,0.55708194,2.28423,0.18740451,1.3460121,0,2.408571,0,1.992059,0,0.049199432,0,0,0,0.48746765,0,0,0.31989014,0,0,0
388,0,0,0.6400955,0,0,0,0.5224818,0,0,0,0.7403924,0,0,0,0,0.24406958,0,0,0,0,0,1.1464815,0,2.9248326,0,0.6824008,6.178315,0,0.7342866,0,1.4653652,0,0.5577857,0,0,5.7403903,0,0.5391119,0.03326014,0,0,0.82210535,0,0.9139919,0,0.20526211,0,1.2056844,0,0,0,0,0,0,0,0,0,0
389,4.1627517,0,0,0,21.010183,1.2756135,0.22421798,0.3467893,3.8443196,0,10.534554,1.3616742,0,0.5361807,2.1154227,1.6781812,1.5644135,0,0,1.2512331,0,0.21904379,13.554097,0,1.7279388,1.7171601,6.317343,0,0.39898378,0,2.781429,2.6849136,0,0,0,2.0649786,0,0.46511844,0,0,1.0814562,0.596371,17.618935,3.860143,12.333352,3.0213385,2.9139292,0,15.49936,8.192104,8.227389,3.6239035,0.5708836,0,0,0,0,0
390,0.44984806,27.61491,0,8.750651,0,9.931061,0,0.061598003,0,0,0.07789624,0,0,0,0,0,0.14251001,6.0005116,0,0,14.062816,1.1550392,8.972789,0,0,0,1.9528658,0,0,0,0,0.6599666,3.0902534,1.6005477,2.5627785,0,0,0,0,0,0,0.29091498,5.421038,0.20441204,0,0,0,1.7462307,0,1.8169578,0,0,1.7753155,1.8028184,0.98505026,3.030139,3.7113545,0
391,0,0.09637127,0,0,0,0.20379621,0,0.11900217,1.3661,0,0,0,0,0,0,0,0.776975,6.786781,1.8619399,0,0,0.3146102,0,3.0271392,0,2.2334208,1.219281,1.4089501,0,0,1.248694,1.8313853,3.3319101,4.221894,0,2.7681682,0,1.3824048,2.1229095,0,0,0,0,0,0,0,0,0.8238337,0,0,0,0,0.23197347,0.59854317,0.18283829,0,1.2891692,0.30667257
392,1.1653161,0,0,11.3711,0,0,0,0,2.290143,0,2.4404387,5.7353683,0,0.03433311,0,0,0,0,0,0,0.5685733,0,4.494472,0,0,0.77712095,5.23398,0,0,0,0,0.6574625,0.4331673,0,0,4.4667344,0,0.7210871,0,0,0.89948565,0,15.433459,4.136753,10.782259,3.6337714,0,0,6.976693,5.0524397,5.278552,1.1776323,1.6071101,0,0.8570316,3.8782256,3.9715598,1.7513372
393,0,0,1.0201486,9.380604,0,7.2114253,0,0,0,0.20255597,0,0,3.0912764,0.0152011,0,1.092503,0,0.54331607,0.32217827,0,5.1332035,1.1526958,1.9276819,0,0.99614936,2.159707,0,0,0,0.31238684,0,0.7077497,0,0,0,0,0,1.7254846,0,0,0.03218207,0,7.6787,0,0,2.1329641,3.2218046,0.87877995,1.2684424,3.1452906,1.5194765,0,3.2413332,0,1.8118203,1.0697141,3.7810364,0
394,0.5514416,0,1.4917804,0,8.21785,2.2174356,3.7009208,0.3276845,0.3198783,0,0,0,0,1.0679171,0,0.20853315,3.0512965,8.50354,0,0,3.5052888,3.0313601,5.0631127,0,0,0,1.9082642,0,0,0.88738525,0,0.10954652,2.364986,3.5336034,0,2.9562392,2.120177,0,0,0,0.6795887,1.8005034,0,1.882264,0,0.31270307,0,3.9195826,0,5.2928615,3.5969458,0.15393867,1.1108913,0.21273297,0.9831357,1.5802126,1.524355,0
395,0,3.749584,0,0.28019428,0,7.081637,5.603636,0,0.41682202,0,0,0,1.1702603,0,21.709812,0,2.6553786,10.326651,0.2598634,0,3.3355794,1.5321937,7.267798,0,0.40690303,0,0,0.90903044,0,0.007965706,1.1876884,0.92525417,0,4.322731,11.840968,0,1.1455551,0.17542985,0.15068683,0.5059676,0,5.489012,0,0,0,0.3501698,0,2.1970096,0.45415315,2.48791,0,0.42650083,0,0.95955217,0.27458665,0,0,1.1921737
396,2.001062,0,0.6634299,0,0,0,0,0.62452704,0,0,1.7529767,0,0,0,0,0,0,0,0.11412755,0,0,0,0,7.0184608,0.981418,0,0,0,1.1363337,4.046807,0,1.1541703,3.1997259,0,0,0,1.0053241,0,0,0.30902457,2.0823622,1.5515221,0,0,1.7731955,0,2.6981297,2.2503731,1.854666,0,8.580327,1.1017798,0,0.8567687,0,0,0,1.419078
397,0,0,0,4.1338253,0,0,6.693032,0,0,3.290479,0,0,0,0.19623719,0,0,0,7.674988,0,0.96795326,5.121823,0.73082733,0,0,0,1.1723601,0,0,0,0,1.7988739,1.5799805,2.0852919,0,1.8771083,6.896507,0,0,1.7025393,2.0505052,0,0,5.6702213,0.05452974,0,0.6564197,0.85429394,0,0,0,0,0,0,0,1.4942228,0,0,0
398,0,0,1.7696397,20.120201,0,0,0,0,0,14.280729,0,0,3.770395,1.0132703,0,0,1.5004846,2.1264417,0.92137754,0,1.5258317,1.236954,8.841692,1.922044,2.225281,0.21842484,2.2785609,0,3.3370204,0.03955258,0.8211019,1.3703859,0,3.9096265,5.73914,0,0,0,0,1.1498404,0,0.76922035,7.722824,0,1.5208504,0,0,0,0,4.514192,8.793534,0,0,3.4727428,0,5.533126,0,0
399,2.3121655,0,0,0,0,2.1440065,2.2023032,0,0.2232563,0,0.5203681,0,2.3932445,0,0,0,0,5.8214626,0,0.2595551,2.6612353,2.8727999,0,4.696435,0,0.29406688,0.68761986,0,0,0,0,0,0,0,5.4630036,0,2.4554186,0,0.03840896,0,0,1.3049135,0,0,0,0,0.9429644,0.23976833,0,0,0,0,0,0,0,0,0,0.017158616
400,1.7068847,0,0,12.333214,0,0,0,0,0.8584369,1.5734,0,0,2.0893195,0,6.690343,2.274658,0,0,0,0,7.031488,0,6.587666,0,0.70085466,2.568321,3.2751925,0,0.08687959,5.454352,0.22045103,0,1.6150309,0,0,2.5955057,0,0,0,0.5387565,0.92253554,1.6345947,0,0,0,0,0,0,0,0,0,0.18172568,0,0,0,0,7.603589,2.66841
401,0,8.367569,0,0,0.73055065,0,0.8868047,0,0,0,0,0,2.7896507,0,0,3.438905,0,0,0,0,3.99659,0,1.4530783,0,1.6811544,0,7.295696,0.14491877,0,2.6962302,2.9021072,0,0,1.4226092,0,0,0.40502527,0,3.2236176,1.826366,0.29560384,2.140737,0,0,0,1.088864,0,5.584147,0,0,3.7986505,0,1.0958909,0.7240989,0,0,0,0.9904503
402,0,0,0,0,0,0,0,0.18197642,1.5833536,0,0,0,1.0004214,2.2631843,0,0,0,5.401452,1.1599158,0.106428675,0,0,11.287621,0,0,0,0,0,0.4312162,0,0,4.231842,1.9663591,0,5.156166,0,0,2.2485018,0,2.0720055,0,0,0,0,0,0,0.97417396,2.6861804,0,0,0,0,1.9708726,0.7989582,0.94690096,0,0,0.5648208
403,0,0,0,10.169686,0,0,0,0,0.03918818,11.12315,0,0,1.9794444,3.510098,0,0,0,6.57151,0,7.518225,0,0,0,14.542033,0,0.74920875,0,0,0,0,0,0,2.4142666,0,0,4.7254176,0,0.054215763,0,1.9969989,0,0.7819687,0,0,0,0,0.3926042,0,0,0,0,0,0,0,1.1871659,0,0,0.2006481
404,0,0,0,0,4.2236276,0,0,0,1.6101705,0,0,0.40799668,0,0,2.533305,0.23218209,0,4.8493495,0,0,0,3.368336,2.2443614,0,0,0,0,0.92419094,0.082968086,1.3315065,1.1310146,0,0,2.15622,0,0,0,1.1470617,0.58632135,1.1577272,0,0,0,0,0,0,0,0,0,5.7765884,0,0,0,0,0,0,0,0.9658383
405,0,25.370186,0,9.55572,4.3723106,2.0791924,3.5728655,0.4530569,0,0,0,0,1.1978861,0,1.0863638,0.28920725,0,0.5170536,0,0,0,0,0,0,0,0.59223443,0,0.28943184,0,0,0,0,0.47652584,3.4209175,0,0,1.4010569,0,0.35614055,0,1.2663057,0,0,0,4.611268,0,0,0,0,4.49621,0,0,0,0.060311645,1.7812164,0,0.29188585,0.40473264
406,0,0,0,0,0,0,0.21780573,0,0.5636119,0,2.132813,0,0,0,0,3.7442193,0.6034619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3385814,7.439025,0,0,0,7.4489207,0,0,0,0,0,0,0,0,0
407,7.724522,0,0,0,0,5.8421264,5.78381,0.2453702,4.7388344,0,0.15484017,1.0896935,0,5.584101,8.142011,5.610943,12.091953,0,0.7118645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20864521,0,0,0,0,0,0,0,0
408,0,0,0,13.075117,0,0,1.7276398,0.008948496,0,0,3.3467174,10.020508,0,2.7622783,18.971243,0,1.4639587,0,0,0,4.7126923,0.92524135,5.337272,0,0.4664082,0,0,0,0,0,0,3.2832115,6.3676953,0,0,15.013106,0,0.4164075,0,0,0,0,14.440881,0.7054612,11.97508,3.8335502,0.18689443,0,12.130841,5.6318808,10.904858,0,1.8093371,0,0.06959852,2.8157117,11.872897,0.12188867
409,0,0,0,0,2.3269296,0,0,0.3718416,2.4343905,0,10.66932,0,0,2.4806445,11.300074,1.2278297,5.0573344,2.976967,0.16011149,0,0,1.0779914,10.494834,0,0.1209753,0,0,2.4247162,0,0,0,0,0,0,0,1.2097746,0,0,0,0,0.50878406,0,8.113116,0.87297815,7.4835052,0,0,0,3.0298798,4.0256424,2.7534013,1.0011535,0,0,0,0,0,0
410,0.7035132,12.609782,3.853153,0,0,0,0,0,0,2.4804752,0,0,7.2007647,0,0,2.1965458,0,0,0,0,0,0,7.016081,0.07572603,0,0,0,0,2.4399242,6.162788,1.2664684,0,1.1700692,2.8109071,7.954766,0,0,2.179885,2.2592478,2.7751615,0,3.011212,0,0,0,0,0.1009226,2.09406,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,26.616302,0,0,0,0,0,0,0,2.9827573,0,0,1.4194033,0,0,0,4.4585295,0,0,0,20.480526,0.8947583,0.81976384,0,0.12693612,0,1.6848303,2.2065613,0,0,1.8128006,0,0,0,0.15986395,0.38817376,1.4137821,0,0,0,0,0,0.9925525,0,0.1254283,0,0,0,0.3720106,0,0.35727477,1.0024103,0,0,0.2307362
412,0,51.97938,1.0319576,2.3244717,0,3.9150465,0,0,1.5463121,0,0.016547661,3.2962143,0,0,29.381882,0,0,2.2944176,0,0,2.2342594,0,4.774038,8.798631,0,0.505813,0.819693,2.2207541,1.3511301,0,0.16773495,0,0,1.7948841,0,0,0,0,1.6470164,2.5964863,0.60505915,1.8524144,0,0,0,0,2.5187232,3.0931318,0,1.678846,10.8902645,0.7461222,0,1.3522948,0.3737359,0,0,0
413,2.8361151,0,0,22.823736,0,3.7360477,0,0,0,0,0,0,3.394119,0.8012362,0,0,0,0,0,0.36835074,2.1781096,1.9891442,0,5.7926335,0.5967651,1.3053449,5.5187335,1.2150437,1.9623728,7.5333285,0.41294476,0,0,3.377983,0.7836272,0,0,1.1668868,0,0.7672634,0.34546235,0,0,1.1840007,0,0,0.09459845,0,0,0,0,0,1.0140209,0.089007355,0,2.0630848,0,0
414,0.3961365,0,1.041581,6.8099904,11.282108,0,0,0.15781261,0,0.9524166,0.6870987,0,1.0130229,0,0,0,0,10.028594,0.2511392,0,2.7088575,1.1023196,0,0,2.1274977,0,0,0,2.2014573,0,0.7652577,0.71857154,5.809781,1.7569513,1.8164465,0,3.0134792,0,2.150365,3.4207919,0,2.4335957,5.485546,0,0,0.9347731,2.2490058,0.6885928,4.1900535,1.1061468,6.9480996,0,0.120138004,0,0,0,0.06887767,0
415,0,0,0,0,17.315147,0,0,0,0,5.957519,1.5515941,0.105630964,0,0,18.061108,0,0.14182688,2.565553,1.0333608,0.002738462,0,1.1558343,0,11.352617,1.4393436,0.21803607,15.216317,0.998162,0,4.272514,1.1759151,0.27099597,0,2.1071594,0,3.421821,0,0,0,0,1.4348536,0.08527274,6.593914,0.45331237,0,0.64110124,0,0.386664,0,0,0.3487113,0,0.57254726,0,0.7367258,2.9464107,1.7754622,2.3250518
416,0,0,1.773197,1.1772906,0,0,0,0,0,0.027343348,0,0,0,0,10.343645,0.99392503,0.57152146,0,0,0,11.672257,0,2.3330672,2.0046985,0,0.30473107,0,0,0.12276108,0,0,0.5611041,1.5353271,8.069737,0,0,9.10E-05,0,1.8973521,0,0,0,0,0.45230803,0.10533391,0,0,0,0,0,0,1.0449481,0,0.39344582,1.512174,0.31450614,6.3838096,0.22232775
417,1.0101078,5.4976263,0.16326657,11.062951,0,0,0,0,0,0,0,0,0,0,0,1.629242,0.70850915,0,0.20212652,0,0,0.004232111,0,9.48859,0,0,0,1.4176027,0.7739384,11.39242,0,0,0,0.8894292,0,0,1.1829801,0,0,0,0,0,9.054541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,6.4027467,7.896487,0,0.19691257,4.8294487,0.056121673,6.5993357,0,5.6435356,5.6340537,0,2.9949758,0,1.4378601,2.8940067,0,0.77588636,0,0,0,0.7419321,0,0.8742592,0,0,3.8715224,4.468893,0,0,1.2961842,6.453447,0,0,4.8703756,0,0,0,0,0,0,0,0,0,0,0,0,1.8714056,0,0,0,0,0,0,0,0,0
419,0,25.785528,0,0,23.633709,2.2051759,0,0,0,2.1099045,0,0,1.0452352,0,0,2.0029647,0,0,0,5.315327,0,0,0,13.368835,0.18492578,0,0,0,3.0477676,5.0009108,0.72050214,0,0,2.4164524,0,0,2.279954,0.77008295,2.179914,1.084632,0,1.9704974,0,0,0,0,0.7987647,2.8778,0.14001258,0,0.92803544,1.6598847,1.6931354,0.34307367,0.5360357,0,0,0
420,0,0,0,0,1.0557325,1.621965,0,0,0,2.6822867,0,0,1.0331053,3.4316616,1.4198788,1.9724729,0,4.533054,0.92992866,0,4.9688334,4.9597135,7.77443,0,0.7703675,0,0.24085166,0,0,0,0.73342896,0,0,0,4.486893,0,1.3495768,1.4621832,0,2.3101766,2.2782247,0.39818987,4.220042,1.8464884,1.2670344,0.3786866,0,0.18393351,3.5222905,2.20299,1.2708179,0,0,1.2719308,0.45693037,3.2729309,0.14754942,1.3940607
421,1.7640973,0,0,0,6.352121,2.2432044,3.9939432,0,0.25141725,4.4973974,0,0,1.5191313,0,0,0,0,0,0,0,2.4439409,0.5835486,0.5657626,0,1.5993319,1.6204,2.987614,1.0121267,0,0,0,2.0540447,2.0842013,0,0,0,0.06025087,1.368,0,0,0,0,2.2600806,0,4.8149652,2.1977844,1.0346336,0.7937018,4.0356812,0,8.086127,1.5745306,0.56446296,0.8857974,0.43408075,0.26165077,0,1.3096488
422,0.96597755,0,0,16.417423,0,0,0,0,0,1.5757246,0.72461677,0.086046286,2.40529,0,0,0,0,0,1.231656,0,0,0,2.5821714,5.675647,0,1.4555068,3.9396694,1.7326854,0,0,4.4543624,0,0.46878043,2.203561,0,1.2615304,0,0,0,2.7978055,0,0,0,0.41731733,1.3349828,0,0.46192986,1.8789997,0,4.712935,4.8697777,0,0.25224984,0,0,1.2569349,6.1147404,0
423,0,0,0,0,0,0.60818416,0,0.036713682,0,0.9104984,0,0.8408882,0,2.8117583,13.713368,2.244547,0,0,0,2.0924358,0,0,3.968861,6.6743975,0,0,0,0,0,0,1.3524231,0,0.4039269,0,0,0,0,0,0.5939364,0.96424717,0,2.0182378,7.8263326,3.9543073,0,3.0021174,1.0801202,1.9961038,0,0,9.014648,1.1893219,4.2340055,0,0.011804331,0.71352285,1.3146193,0
424,4.4631963,4.1368036,0,0,14.113762,2.857418,0,0,1.0971019,0,1.9326804,0,0,4.021931,0,1.3420856,1.2558663,0.26769036,0,0,5.5743074,2.2376835,0,0,0.23558816,0.6209151,1.6427724,0,0,0,0,0.15085363,3.0017893,0,1.88533,11.954654,0,0,0,0,1.6546812,0,0,0.14432256,0,2.4156313,2.790569,1.7452554,2.243303,0,12.406445,0,0,0.38526458,1.6109271,7.0786204,0.7648752,0.3725167
425,0,0,0,0,0,0,0,0.1627088,0,0,0.13592991,0,0,0,0,0,0,3.4843223,0.7767915,0,3.117415,0.09357161,0.49485922,4.6450095,0,1.2452509,6.8810678,0,0,0,0.46158785,2.2697754,3.2455301,1.6627934,0,0,1.5604033,0,0.06202564,0.38185805,0,0.8202001,0,3.0330808,1.9559255,2.0288813,0.17503944,0.6745785,5.332446,9.528969,8.159479,0.28705645,1.4418916,0.8781024,0,0,0,0.24894112
426,0.14421844,0,0,0,0,0,2.3811164,0,3.327868,0,4.235938,0,0,0.063745596,16.319084,2.0696847,0,3.9269404,0.21212815,0,0,1.7562401,0,0,0.64471155,0.31878203,0,0,0,0,0,1.6163145,5.1959753,0,0,3.1436846,0,0,0,0.47367483,1.1027197,0,3.5426152,0,1.6842773,2.689959,0.4226727,0,10.833024,2.3461783,16.410578,0.07637781,4.8885727,0.40593162,0,0,1.3985662,0
427,2.0775993,0,0,9.199341,2.2103934,0,0,0.29458734,0,0,0,0,0,0.8094661,0,0.33386594,0,0,0,0,0.000367632,0,0,0,0,0.9826073,6.142515,0,0,0,0,0,2.440023,0,0,0,0,0,0,1.4858671,0.45194322,0,3.251655,1.8326882,0.20573868,3.2549071,2.4173963,0,0.19357412,1.6744928,7.9273157,0,0,2.8486962,1.1903687,3.6676068,0,0
428,0,0,0.5734747,0,0,5.60829,0,0,0,0,0,1.359102,3.7945526,3.7899947,0,0,0,8.680332,0,0,0,0,10.182517,0,0,0,0,0,0,0,1.0693821,0,0,0,6.026636,0,1.4623352,0,0,0.9685411,0,0,6.895617,0,1.1252927,0,0,2.3595316,4.214657,0,4.4356337,0,0,0.4150133,0,0,0,0.75696564
429,0,4.325607,9.551143,5.679843,0,0,0,0,0,5.0872145,0,0,4.290037,0,0,0,0,0,0,4.64654,0,0,0,0,0,0,0,3.7280931,1.5901626,7.0999994,0,0,0,0,6.2156043,0,4.5795336,4.8484817,2.2958145,0,0,1.0893581,0,0,0,0,0,1.1757011,0,2.9989352,0,1.6324906,0,0,0,0,0,0.9903092
430,0,0,0.46129072,0,0,0,0,0,0,0,0,0,0,0,0,3.1199346,1.4391837,0,0,0.26743907,1.4377486,0,0,3.4244337,1.1490309,0.7642328,7.062856,0,1.4672601,0,0.7932257,0.23446846,1.2412381,10.119988,0,0,0,0.07940212,0.335255,2.070467,1.0276978,1.7789222,0,3.304345,0,0.94059473,0,0.7687896,0.7605036,1.3398683,13.823472,0,0.62829864,1.6267637,0,0.28686506,5.2444305,0
431,0,14.431015,0.6250092,0,0,0,0,0.17707922,0.3481971,0,0,0.1707459,1.4986402,0,0,0.35510296,0,7.931526,1.4867988,0,1.46064,0,0,5.2370014,0,0.85701644,4.698726,1.3663683,0,1.416664,2.9663367,0,0,0.36728173,0,0,0.35687545,0,0.90250504,1.9141679,1.3282624,0.34641737,0,0.12167367,0,0,0.18835123,1.5108348,0,0.2417146,0,0,0.44512513,0,0.8137163,2.1857874,4.6003065,0.078039035
432,1.164675,0,0,0,0,3.3543417,1.2532727,0,1.2295845,0,0,0.25040448,0,0.60762316,0,0,0,0,0.7310938,0,4.2172008,2.4339108,4.801786,5.6807976,0,0,0.05374414,0,0,0,0,1.0486797,3.6401074,0,0,6.2300415,0,0,0.46769288,2.846078,0.36122322,0.18532583,7.8114486,0.9869364,6.6401563,0.41831523,0,1.1876444,1.9166237,3.4360912,0.04805511,0.76350987,3.9266548,0,1.3458127,0,0,0
