x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028
904,0,0,0,1.534576,0,0,0,0.8630613,0.19484362,0,0,0,0,0.47087452,0.56096333,0,0,0,0,0,0.52448565,0.6113756,1.3310009,0,0.8374444,1.9590908,1.8004669,0,0
905,0,2.476592,0,0,0,0,5.7521424,1.752034,0,1.5787272,0.72265273,0,0,0,0,0,0.14802046,1.8399731,0,1.4742179,0,1.1971854,0,0,0,0,0.05020089,0,0
906,0.341859,0,0.40546644,1.7407748,0,0.8108332,0,0,0,0,0,0,0,0.87553585,0.9590769,0,0,0,0,0.47214845,1.2593207,0.13953345,0,0.011349385,0,0,1.2834944,0,0.80669093
907,0,0,0.73621756,0,1.9590843,0,0.7288413,0.5502253,0,1.336272,0,3.634567,0,0,0,0,0.6481921,0,0,0,1.3113827,0,1.5423182,1.0061787,0,0,0.9473818,0.7846049,0.7603878
908,0,0,0.28068036,0,0,0.7777854,5.900187,0,1.2947955,0,0,0,0,2.1494057,2.7323956,0,0,0,0,2.8935676,0,0,0,0,0,0,0,0.88186383,0
909,0,1.4434245,0,0.88934046,0,0.53082556,0,0,0.87783676,0,0,0,0,0,0,0,0.48970047,0,1.4534477,0,0,0.5944459,0,0.9880621,0.46585023,0,0.6570188,0,0
910,0,1.0657145,0.24240208,0,0.45515218,0.7953638,0,0,0,0.8483853,1.3200852,0,0.77444464,2.0552628,1.4079834,4.495737,0.04089477,2.1608315,1.3625472,1.7232571,1.6299733,0,0.8244988,0,0,0,0,0,0.4730948
911,0,0,0,0,0,0,5.089265,0,0,0,0.60981816,3.055264,0,0.633913,0,0,0,0,0,0.70672697,0,1.1461027,0,0.66784537,0,0,0.20307761,0,0
912,0,0.11327358,0,0,0,1.4494703,2.1850722,0,0,0.66397786,0,1.737176,0,0,1.1644173,0,0.89826155,0,0,0,0,2.4739187,0.26855814,0.5350999,0.69412935,0,0.6485651,1.4560094,0
913,0.7641072,2.4605641,0.44777176,0,0,0,0,0,0,0,0,1.0575055,1.4918475,0,0.5594396,3.700672,0,0,0,1.6223959,0.4204366,0,0,1.8700624,0.73617005,0,0,0,0.5280607
914,0,0.86933684,0,1.864823,1.2883422,1.2191012,0,0,0,0,0,0,0,1.4471147,0.7125206,2.6218722,1.266765,0.40413362,0,0.78667855,0,0,0.20271051,0,0,0,0,0.054682847,0.9661299
915,1.4608704,0.066425525,0.06049906,0,0,0.007002949,1.3894705,0.30241972,0,0,0.21241616,0,0.18415445,0,0,0,0,0,0,1.1284566,0,0.8158877,0.9957607,0,0,0.89959717,0.7037063,0.47324824,0
916,0,0,0,1.5939164,0,0,0.83724964,0,0,0,0.4963484,0,0.627281,0,0,0,0.065557845,0,7.8186283,0,0.84698474,0,0,0,0,0,0,0,0
917,0,0.9173594,0,0,1.6080402,0.73109394,0,0.9314234,0,0,0,1.3076947,2.3906858,0,0,0,0,0,0,0,0,0,0,0.3503409,1.6550517,1.250682,0,0,0
918,0,1.0730612,0.8297716,0.7156025,0.43170217,0,2.4801745,0.15173553,0,0,0,0,0,0,0,0,0,0.14939947,9.501895,0,0,1.8500521,1.3632878,0,1.0445503,0,1.6603029,0.63427377,0.66455704
919,0,0,0.10378289,0,1.195482,0,8.660847,0,0,0,0,1.8811717,0.7898195,0,0,0,1.801854,0,0,0,0,0,0,0,0,0.49546087,0,0,0.520282
920,0,0.52279896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51186746,8.472737,1.0420624,0,0,0,0,0,0.55337274,0,0.33129516,0.8270375
921,0,0.34703335,0,1.601877,0.6919326,0,0.20409714,0,0.47189993,0.64076734,0.7983065,1.361366,0.26203912,0,0,0,0,2.301488,0,0,0.48765746,2.1982994,0.74023134,0,0,0,2.363685,0.5477495,0
922,0.09375904,0,0,0,0,0,0,0,0,0,1.2308441,2.9300804,2.2197878,0,0.000213326,0,0,0.5525287,0,0,3.1806245,0,0.07062498,0,0,3.4427783,0.02910429,0,0
923,1.4190133,0.02886381,0.23404486,1.8837476,0,0,2.9267957,1.6212968,0,0.8409676,0,0,0,0,0,3.942875,0,0,0,0,0,0,0.30716267,0,0.6241476,0.46974152,0.77539235,0,0
924,0,0,0,0,0.40851828,1.1936792,0,0,0,0.17180246,0.3531436,0,0,0,0.55674684,1.72943,0,0,6.486666,0,0,0,1.1962742,0,0,0,0,1.0959142,0
925,0,0,0.9055972,1.239621,0.44071057,0,4.723736,0,0,0.49429616,0,2.7298565,0,0.054130476,4.553659,0,0.45853597,0,0,0.346523,0.6139797,0,0,0.1891273,0,0,0,0.14921297,0.22829896
926,0,0,0,0,1.3342514,1.1840026,0.9155665,2.7974026,0,0.044100117,0,0,1.0023026,0,0,0,1.7835312,0,0,0.2002865,3.2193403,0,0,2.003927,0,0,0,0,0
927,0.24448048,3.1106448,0,0.24927323,0.40733927,0,0,0.36183172,2.4216628,0.18888879,0,2.0317001,2.2444177,0,0,0.8328743,4.3792725,0,2.5927062,0,0,0,1.0940765,0,0,0,0.06529296,1.040416,0
928,0.5184421,0,0,0,0,0.09001542,0,0,0,0,1.2214781,0,0,0,0,0,0.7672747,0,0,0,0,0,1.0222954,0,0,0.4103104,0,0,1.0228451
929,0,0,0,0.38898936,0,0,0,0,0,0,0,0,0.71353096,0.73434186,0,2.1959817,0,0,4.36369,0,0,0,0,0.50045794,0,0,0,0,0.05369894
930,0.29385647,0,0,0.5722457,0,0,0,0,1.0678952,0,0,0,0.10838744,0,0.4274232,1.6995808,0,0.27485204,0,0,0,0,0.43674016,0.36123604,0,5.0566444,0,0,0
931,0,0.3807983,0,1.6708109,0,0,3.7733572,0.4631623,1.5459008,0,0,1.0092806,0,0,0,0,0,0,0,0,0,1.0134982,0,2.214454,0,0,0,0,0
932,0.2793401,0,0,0,0.37646097,1.7014315,0,2.143586,0,0,0,0.09574413,0,0,1.4435909,1.28275,0,0,0,0,2.447768,0.5933763,0,0,0,0.35156766,0.019243196,0.50340724,0
933,0,0,0,0,0,0,0,2.873937,0,0,0,0,0.6535248,0.58308125,2.193065,0,0,0,0,0,0,0,0.8576723,0,0,0,0,0,0.41785336
934,0.3862654,0,0,0,0,0,0,0,0,0.3818934,1.0081463,0,1.9905269,0,0,0,0.08824074,0,9.544481,0,0.27321568,0.070267424,0,1.7215772,0,0,0,0.9578811,0
935,0,0,0.08260139,0,0,1.1872483,0,0,0,0.8790816,0,3.842286,0.6442978,0,0,1.2521418,0,0.31481865,3.3071747,0,0,1.4273235,1.07613,0,2.1350265,0,0.29863688,0,0.7267291
936,0,0,1.5307627,0,0,0,1.9225558,2.756024,0.14174445,0,1.6121206,0,0.8155174,1.4303963,0,0,0,0,0,0,0,0,0,1.9228437,0,0,0,0,0
937,0.5423608,0,0,0,0.47871536,0,0,0,0,0.13378704,0,2.852381,0,0,0,0,0,0,0,1.8432227,7.4741797,0,0,1.3377624,1.1228781,0,0.46421477,0,0
938,0,1.6240919,0,1.2541628,0,0.27849895,0,0.18256862,0,0.0439322,0,0,0.64160585,0,0.17212074,0.16280323,0,0.5967448,0,0,0,0,1.2602489,0,0,1.2764866,0,0.5139483,0.38766435
939,0,0,1.3526137,0,1.583017,0.9567294,0,1.6470047,0,0,0,0,0.9290683,1.2448548,0,0,0,0,0,0.6348979,0.20919363,0,0.03927419,0,0.4765974,0,1.4156954,0,0.3490885
940,0,0,0,0,0,2.1881967,0,0,0,0,2.0014818,0,0.2208931,2.6898887,0.8677235,0,0,0,0,1.6089047,3.8326387,1.3295361,0,0,1.7583296,0,0.494126,0,0.95579976
941,0.6927053,0,0,0.5297373,0,0.52510494,0,0,0.40847442,0.41263023,0,0,0,0,1.2390301,2.2208443,0.20416345,0.048495807,0,0.36654088,0.5291755,0,0,0,0,0,0,0,0
942,0,1.6459835,0,0.24742156,0,0,0,2.793425,0,0.34181598,0,2.26663,1.2645401,0,0,2.6851046,0,1.3974792,0,0.2484857,2.7305143,3.0101323,0,0,0.24944839,5.176175,0,0.3667795,1.020871
943,0,0,0,0,0,0.8211515,0,0,0.5952325,0,0,0,0,0.922431,0,3.0092857,0,0,2.3361688,1.8092983,0,0.30270863,0,0.56350607,0,0.85838723,0,0.52727115,0
944,0.23483595,0,0,0.30521703,0,0.6854884,0,0,0,0.3358765,0,0,0.8058753,0.10677833,0,0.15121378,0.549809,1.2542937,4.3441653,0,0,0,0,0,0,0,0,0.8459904,0
945,1.3459524,0,0.34249276,0.66301656,0,0.2287988,3.44518,2.430225,1.1398442,0,0.42432258,1.5832236,0,0,0.32116273,4.9690375,1.0424751,0,0,0.25654966,0,0.046953473,0,0.43273833,0,0,0,1.4731288,0
946,0.43179238,0,0.18188992,0.9374406,0,0,0,0,0,0,1.4489546,2.2113879,1.2382742,0,0.4628959,0,0,0.23640475,0.6491309,0,0,0,0,0,1.0530694,0,0,0.72987604,0
947,0,0,0,0.120507576,1.2111763,0,0,0,0,0.5242824,0,1.2271274,0,0.17892678,0,0,0,0,1.1004865,0,3.2879853,0,0.58565384,0,0,0,0,0,0
948,0,2.5339615,1.1673127,0,0,2.116119,3.3305094,0,0,0,0.7460513,0,0,0,2.1229432,0,0.61204875,1.6578447,0,0,0,0,0,1.5442826,0,0,0,0,0
949,0,0,0.23030055,0,2.9571016,0,6.360528,0,0,0.6337729,0,0,0,0.7299496,0,0,0,0,4.652605,0.8329301,0,2.179057,0,0,0.116479725,0,0,0,0
950,0.14200486,0.002544801,0,0.513343,0.13792792,0,0,0,0.3800264,0,0.065489,0,0,0,0,0,0.91945076,0,0,0,0,0,0,1.0479314,0,0,0,0,0
951,0,0,0,1.8387096,0,2.2318535,0.57872117,0,1.365432,0,0,0,0,1.4350814,0,0,0,0,0,0,0,0,0,1.4175384,1.2644072,0.7031537,0.45549563,0.34677365,0.652934
952,0,0.279974,0,1.108666,0,2.3975265,2.7652204,0.48129144,0,1.0449944,0,0,0,0,0,0,1.0195463,0.22382016,0,0.70854497,0.8140559,0.08466743,0.16878435,0,1.1237116,0,0.31184274,0,0
953,0,1.1736978,0,1.2290381,0,0,1.7477478,0,0,0.23242567,0,0,0,0,4.3474236,0,0,0.42953947,0,0,0.38041565,0,0,0.83988523,0.7574537,2.5686758,0.38536263,0.9717882,0
954,0.9582741,0,0,0,0,0,0,0,0.3589807,0,0,0,0,1.6136708,0,0,0,0,0,0,0,0,0,0,0,0,0.12191543,1.08018,0
955,0,0,0,0.7433275,0,0,0,0,0,0,0.653565,4.897604,0,0,0,1.3155329,1.2825377,1.6110506,5.279919,0,0,0,1.2218574,0,0,0,0,1.0731643,0
956,0,0.5007842,0.102765284,0,1.497099,1.3560796,4.77206,1.071094,0,0,1.2169056,0,0,0,0,0,0,0.20084095,0,0,0,0.6657434,0,0,0.2745441,0,2.3052318,0,0.5665291
957,0.19934858,0,0.551598,0,0.53111833,0,0,0,0.7134152,0.18466105,1.1754261,0,1.1843377,0,0.8586821,0,0,0,0,0.82961726,0,0.13177937,0.29195824,0,0,0,0,0.86008024,2.4557743
958,0,0.1200872,0,0,0.40601024,0,0,0.060067452,0,0,0,2.9209077,0,1.1238972,0.41196322,0,0.566026,0,0.55005085,0,0,0,2.435049,0,2.561517,1.5385969,0,0,0.48293182
959,0.40413663,0,0.09878254,0,2.098758,0.78584135,0,2.6005337,0.77789557,0,1.1567107,0,0,1.5518458,6.319211,0,0,0.32229492,0,0,1.3889437,0.26950645,0,2.2132308,0,0,1.8662508,0,0.5622807
960,1.1233032,0,0,0,0,0,0,0,0.3194849,1.3814503,0,0,0.28732464,2.730722,0.054134414,0,0,0.6684443,10.815474,0,1.9622436,0,0,2.494618,2.945176,1.1248474,0.94566786,0.5941572,0
961,0,0.83543485,0,0,0.61876434,0,2.4073682,0.640332,0.22478989,0,0,0,0,0,5.5506716,1.2031727,0,0,2.3794706,0,0.48940882,0,1.1728923,2.1629221,2.2230327,0,0,0.32733965,0
962,0,0,0.6107911,1.6213652,0.5914804,0,0,0,3.1229274,0.76773095,2.2119613,0.083052255,0,0,0,2.4220343,1.2181482,0,0,0,0,0.028289273,0,0,0,0,0,0.85416687,0
963,0.1286038,0,0.32892784,0,1.4658145,0,0,2.5541935,0,0.06725812,0,0,1.8015406,2.084264,0,2.782715,0,0.15546592,0,0,0,0,0.88525105,0,1.7500458,0,0.9073582,0,0
964,0,3.1137445,0,0,1.3165066,5.872932,0,0,0,0,0,0,0.31533417,1.4826213,0.42193636,4.9663367,0.26448467,0,0.06898208,1.0339118,0,0,0.23113966,0,0,0.68812245,0,1.9906914,1.1234883
965,0,0.68776053,0,1.4607705,0,0,0,0.9090221,1.0889777,0,1.3241401,0,0,0,0,1.7671341,0,1.0543475,7.0916176,0,0,3.234522,0,1.7448534,0,0,0.00313706,0,0.001595734
966,0,0,0,0,0,0,0,0,0,0,0,5.328014,0,0,0.9000531,3.7012794,0,1.1938331,2.4100857,0,0,2.21756,1.1888608,0,0,1.7376283,0,0.10070531,0
967,0,4.9958415,0,0,0,0,0,0,1.4436597,1.3700649,0,0,0.23933029,0,0,0,0,0,0,0.37681636,3.25973,0.02630445,0,0,0,0,0,0,0
968,0,0,0.50853616,0.15125176,0,0,0,0,0,0,0.5387009,0.93077654,0.7694265,0.54075676,1.8687799,0.9464849,0,0,0,3.6327307,0,0.62890464,0,0,0,1.536574,0,2.0479586,0
969,0,0,0,0,0,0,4.0384803,0.5151222,1.7867756,0,0,0,0.8600606,0.4584412,2.4492636,2.0890028,3.4380424,0,0,0,1.9795878,0,0,1.6018765,0,1.09498,0.48252696,0,0
970,0,1.2345047,0.51597697,0,0.23082022,0,2.702717,0,0,0.39711708,0,0,0,0,0,0.18604024,0,0,0,0,0,0,0,0,0.54552865,0.24492286,0,0,0.34999824
971,0,0,0,0.45345542,0.022142269,0.3812193,0,0,0.9441129,0,0.13110757,0,1.4258608,0.11108041,0,0,0.42497367,0.22771114,0,0,0,0,1.4760411,0.09746299,0,0,0,1.0220957,0
972,0,0.46721417,0.8461054,0,0.15318663,1.2635386,0.4029938,0,1.26086,0,1.0039104,0,0.23469396,0,0,1.8449584,0.28766313,0,0.7091385,1.2232095,0,0,0,0.85635036,0,0,0,0,0
973,1.8171242,0,0,0.6917472,0,0,2.9182749,0.41390708,0,0.13111871,0,1.2542517,0,0,0.38752314,0.46448678,0,0,2.5533748,0,0,0,0.3729684,0.69417846,0,0,0,0.97282577,0.40456116
974,0,0,0.99506074,0,0.36834294,0,0,0.48399034,0.2918945,0,0,1.0903242,0,0,1.0810007,0,1.1057446,1.7773049,0,0.30510643,0,1.7286538,0,0,0.63397455,0,0,0,0
975,0.8252245,0,0,0,0.075928256,0,0.9301876,0,0,0,0,0,0,0,0,1.0837388,0.25848967,0,5.0290484,0.15074669,0.14078532,0,0,0,1.9825841,0.717072,0.41948396,0,0
976,2.2775514,0,0,1.9873669,0,0,0,0,0.49814397,0,0.34188846,3.490524,0,0,0.3692954,0,0.9791397,0.1435726,0,0,1.0069793,0,0,0,0,2.3690753,0,0,0.44713584
977,0,0,0,0,0,0.6323124,6.86053,0,0.14146565,0,0,0,0,0,0,0,0.54730165,0,0,0.3521166,0,0,1.7672229,0,0,0,0,0,0
978,0,0.5993218,0,1.9303563,0.86286783,0,0.48279017,0,0,1.2481612,0,1.5312423,0,0.12588,1.9104997,1.6723521,0.105708376,1.8281775,4.006943,0,0,0,0.38525105,1.8114563,0,0,0.10129676,0,0.38661504
979,0,0,0.69456977,0,0,0,3.33983,3.5170083,0,1.1705822,0,0.10533428,1.5401738,0,0,3.4235375,0,0,2.056212,0,0.38085076,0.13006675,0,0,0,0,0.04395985,0,0
980,0,0,0,1.4479386,1.7689257,0.7143288,0,0.31630966,0,0,0,0,0.32963455,1.0253723,0,0.350469,0,0,0,0,1.4977014,0.73749536,0,0,0,3.6944375,0,1.2086782,0
981,0.74170345,0,0.18552655,0,0,0.4688439,0,0,0.47250953,0,0.45010376,1.2601303,0.1993806,0.8588951,0,0,0,0,0,0,0,0,0,1.6953154,2.0962303,0,2.0205016,0.05485923,0
982,0.5520732,0,0,0,1.0963722,0,0,2.6068296,0,0,0,0,1.0473386,1.8601378,4.1007147,0,0,0,3.8772633,0,0,0,0,0,0,1.1486926,0,0.32844162,0
983,0,0,0.08907104,0,0,0,0,0.7181189,0,0.42767766,1.0400591,0,0,0,0,0,0,0.48097444,0,0,0,0,0.001981487,0,0,0.05357093,0.8555849,0,0.35556334
984,0,0,0.4541326,1.7743317,1.0818636,0.8459548,0,1.8253515,0.95945096,0.3556631,0,0,0.45290887,0.7726414,0,1.6678566,1.235425,0,3.482464,0,3.286744,0.5412948,0.75045764,0,0,1.3988767,0.29794726,1.2315831,0
985,0.038235042,1.6942627,0,0,0,0,0,1.2785863,1.9175805,0,0,1.3499622,0,0.5573902,0,0,1.3378733,0,4.060378,0.6382784,0,1.2931688,0,0,0,0,0.29075915,0,0
986,0.5616653,1.5674045,0,0.78541857,0,1.3455797,0,0.2718424,0,0,0.8145586,0,0.08302638,1.1863171,0,0,0,0,0,0,0,1.4297063,0.23092346,0,0.35904244,0.6444677,0,0,0
987,0,1.7938346,0,0,0.020560313,0,0,0,0,0.21779409,0.46966287,0,0,0.6458537,0,0,1.6298673,0,6.1818223,0,0.91156083,0,0.067600735,0,0,0,0,1.6742811,0
988,0,0,0,0,0,0,4.408852,0,0,0,0.6506473,1.9859751,0,0,0,0,0,0.30574608,0,0,0,0.58689797,0,0,0.38795778,0,0.1690243,0,0
989,0.37533787,0,0,0,0,0,0,0,0,0.46268922,0,0,0,0.35389292,0,0.83822757,0,0,0,0.42186287,1.1498548,0,0,1.6989862,0,0,0,1.1829814,0.80752486
990,1.3574055,0,0.44979352,0.9875014,0,1.4882454,0,0.48127556,0,0.6480294,0,0,0.74343526,0.12940282,0,1.8962718,1.7690514,0,2.9998853,0,0,0.10632157,1.0948542,0,0,6.0168233,1.0258482,0,0
991,0,0,0,0,0,0,1.7091743,0,0,0,0.9649962,2.1140468,0,0,0,0,0.7551109,0.5769508,4.0764885,0.46190488,0.5718119,0,0,0.058441095,1.4651144,0,0,0,1.0776439
992,0,0,0,0,0,0,0,0,0.004996367,0,0.658316,1.3647025,0.38332927,0,0,3.3962371,0,0.5938799,0,0,0,0,0.33722472,0,0,0.14490347,0,0,0
993,0.5760747,0,0.12171117,0,0,0,0,0,0.5921918,0,0,0,0.15656163,0,1.5900826,1.614465,0,1.442556,0,0,0,0,0.16058624,0.5032138,0,0,1.3607076,0.40570784,0.11663286
994,0.030756492,0,0,2.306215,0,0,0,0,0.19922504,2.315213,0,0.491104,0,0,0,0,0,0,3.2174952,0,2.5111864,0.611158,0,0,0,0,0,0,1.613327
995,0.38194388,0.670082,0,0.1447766,0,0,3.091241,1.8590802,0,0,0,1.4626702,0,0,0.30526,0,0,0,0,0.73117477,2.546755,0,0,0,0,0,0,0,0
996,0,1.5161912,0,0,0.65122247,0.39516112,0,1.7867634,0,0,0,0.09020828,0.11638525,0,2.5777645,0,0,0,0,0.49130857,0,0,1.0991948,2.3778162,0.5487072,0,0,0,0
997,0,0,0,0,0,0,1.6231946,0,0,0.109186254,0.16381204,0.65898955,0,0,1.7169188,0,0,0.6606897,0,0.71239984,0,2.2463713,0,0,0,2.094454,0,0,0.16684629
998,0,0.18758209,0,0,0,1.5483482,1.8478024,0,0.37164727,0,0.104846716,2.2560253,1.2645466,0,0.5747319,0,0,0,0,0,0,1.2795794,0,0,0,0,0,0.8938783,0
999,0,0,0,0,0,0.5866735,0,0.88590205,0,0,1.0506974,0,0.46225137,0,0,0,0.22492589,0,4.1129727,0,0,0.52435607,0.3451047,0.5275084,0,0,0,0,0
1000,0,0,0.8210592,0,0.37210593,0,0,0.58679646,0.5334075,0,0.36099076,0,1.812424,0,0,0,0.6721334,0,1.6976,0,0,0,0,2.934317,1.3364242,2.4683788,0.76587963,0,0.11609986
1001,0,0,0,0.5481408,0.9038159,0,0,0,0,0,0,2.9538238,0,0.025553605,0.4518893,0,0,1.2152517,0.6954597,0,0,0,1.0260957,0,0,0,0,0,0.9511504
1002,1.2622607,0,0,0,1.6541731,0.51987344,1.7568272,0,0,0,0.4631038,0,0,0.46205932,0.5156323,0,0.52136123,0,2.793417,0,3.718188,1.2340467,0,0,0,0.13842997,0,0.4136597,0.07324056
1003,0.69136983,0.7841615,1.0315669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3671651,0,5.597127,0,0,0,0,1.0851187,0,0.61187565,0,0,0
1004,0,0,0,1.0228348,0,0,0,0,2.3318684,1.335486,0,0,0.875398,0,0,0,0.11129054,1.0931755,0,1.8233976,4.075477,0,0,0,0.81263006,0,0,0.3138507,0.45213723
1005,0.97572374,0,0.45925236,0,0.44264048,1.4466414,0,5.4993644,0,0,0,0.86609286,0,0,4.5807786,3.1625626,0.07744548,0.12095136,0.93813896,0,1.698982,0,0,0.4064038,0,0,0.76331437,0,0.9073611
1006,0.6152918,0.7790169,0,0,0,1.4344499,0,0,0,0,0.06788589,7.8807464,0.8435886,1.4095113,0,3.0546877,3.3648071,0,0,0,0.79311264,2.952292,0.6051003,0,0,0.65958524,0,0,0.547194
1007,0,0.7428871,0.19026531,0,0,0,0,0,0,0,0,0,0,0,0.7508947,1.5437461,0,0,0,0.21649626,0,0,0,2.5507169,0.2158162,0.12217619,0.39436257,0.17520794,0
1008,0,0,0.95074,0.78702253,1.2679756,0,0,0,0.20727383,0,0,0,0,0,0,0,0,0,0,0.18738799,0,0,0,0,1.0234518,0,0,0,0
1009,0,1.8588018,0,0,0,0,4.7520742,0,0,0,0.8008735,0,0,1.9359044,2.9620557,2.6137877,0,0,1.1225071,0.5547755,0.33441523,0,0.6506645,0,2.0229933,0,0,0,0.5835001
1010,0,1.1827308,0,0.47796187,0,0,0,0,0.07346244,0.04663239,0.39470655,0,0,0.00126624,0,1.5230991,0.14001359,0.07054921,0.86833745,0,0,0,1.5065144,0,0,0,0.30491057,1.0018057,0
1011,0,0.40688258,0,0,0.054354064,0.27929363,0,0.6872505,0,0,1.0069195,0,0,2.638253,0,0,0.51274914,1.2204863,5.2258687,0,0,0,0,0,0,0,0,0,0.5090197
1012,1.2090302,1.0466294,0.21686898,0,0.4897954,0.28082037,0,0,0,0,0,0,0,0,0,0,0,0.034157556,3.1637304,1.1258509,2.7421267,0.30879277,0,0.54810953,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0,1.0856105,0,0,0,1.662542,0,0,0,0.427822,0.07183096,4.266205,0,0.325485,0.69713795,0.707626,0.3156669,0,0.056408938
1014,0,0.6994434,0,0.95345664,0,0,2.551102,0,0,0,0.5054235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06550203,0,0,0.19519661,0
1015,0.26721185,0.007345416,0,1.5923209,0,0,1.8755345,0,0,0.5727587,0,0,0.7295341,0,0,0,0.20061478,2.3427515,0,0.15591125,0.9836319,0,0.8282262,0.02835461,0,0,1.8657317,0,0
1016,0.5517283,1.8752306,0,0,0.3345465,1.2402499,0,3.3363435,0,0.10044652,1.2556816,0,0,0,1.3104435,3.492776,0.80991733,0,0.8217396,0,1.9232763,0,0,0.5511841,0.42841512,0,0,0.40750965,0.89295876
1017,0,0,0,0,0,0,0.7548825,0.025814204,0,0,0,0.8319136,1.4280275,0,0,1.5276595,0,0,2.2315156,0,0.13074397,0,2.1001565,0,0,0,0,1.6493964,0
1018,0.8513122,0,0,0,0,0,0,0,0.45564404,0,0,3.9146094,0.9943921,0,0,0,0.68518716,0,0,0.8770191,2.0843008,0,0.5018814,0.9387009,1.3991518,1.0971862,0,0,0
1019,0.6917682,1.5807512,1.0971268,0.4064749,0,6.824515,5.777124,0,0,0,0,0,0,1.0511793,0,0,0,0,0,0,0,1.1693965,0.58976597,0,0,0,0,0,0
1020,0.841368,0.333282,0.61451924,0.029254017,0,0,0,0.7218678,0.8674003,0.24081214,0,1.9024912,0,0,2.3417482,0,1.078373,0.546365,0.3220515,0,2.364085,5.186797,0,0,0,1.0872058,0,0,0.084290214
1021,0.20558481,0,0.9969485,0,0,0,0,0,0,0.29183,0.40469602,0,0,0,0,0,0,0,6.7653384,0.39176607,0.06940469,0,0,2.5060594,0,0,1.2706257,0.27138218,0
1022,0,0,0.31048116,0,2.344756,0,0,0,0.29633898,0,0,0,0.41668388,0,0,1.6281989,0,0.007173119,3.039722,0,0,0,0,0,4.5001993,0,1.986239,0,0
1023,0,2.6111767,0.1688136,1.5620643,0,0,0.082110405,0.106262274,2.8516018,0.87289196,0,0.1372646,0,0,0,0,0,0,0,0,0.9535099,0,0,0,0,5.707328,0,0,0.94095236
1024,0,0,0,0.72830284,0,0.8582106,0,0,1.4546075,0,0,0,0,0,0.866587,0,0.92313176,0,0,0.071998596,0,0.06143758,0,0,0.11860331,0,0,0,0
1025,1.3218299,1.5593921,0,0,0.22215824,1.5098519,0,0,0,0,0,3.3370225,0,0,0,0,0.687506,0.24430017,0.95180595,1.0209229,0,1.1393001,0,0,0,0,0,0,0.49485058
1026,0,0,0,0,0,0.78929234,2.066965,0.46139038,0.011118955,0,0,0.89918905,0,0,0,0,0,0,0,0.13571951,0,0,0,0.17582187,0,0,0,0,0
1027,0,0,0,0,0.4241136,0,0.07999077,0,0,0.80760974,1.0450231,1.0222776,0.4208412,2.0014827,0,0.22490431,0,0,0,0,0.655412,0,0.32833722,0,0,0,0,0,0
1028,0,0,0,0.06196424,1.190607,1.6403282,0,0,2.5530105,0.003826681,0,0,0,0,1.9648635,0,0.9906214,0.22800474,0,0.23001999,1.2356052,2.8417444,0,1.5571826,0,0,0,0.7927087,0.9426298
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8842177,0,0,0,1.1102372,0,2.705974,0.27414417,0,0,1.3407006,2.0785336,1.5486833,0
1030,0,0,0,0,0,0,0.44866744,0,0,0.1604991,2.488216,0,0.5437039,0.60669965,0,1.23652,0,0.72048974,3.6886022,0.40079358,0,0,0.5186246,0,0,0,0,0,0
1031,0.34035435,0,0,0.18865234,1.9613137,1.7073324,5.4547234,3.0121963,0.3725887,0.159873,0,0.56086135,0,0,2.1149528,0.5406603,0,0,10.2183485,0,0.36552703,0,0,1.2858083,0,1.8594592,0,0,0
1032,0.5551182,0,0.6293051,0,0.6743907,0,0,0,0,0,0.6013588,0,0,1.0530066,1.0734253,0,0,0,0,0,0.3731152,0,0,0,0,0.7700477,0,0,0.4621195
1033,0,0,0,0,0,0,6.1779246,2.1561604,0.7020207,0,0,0,2.1542354,0,0.6306318,3.187201,0.3320121,0,0,0.8165904,0,0,0,0,0,0,0,0.13130005,0
1034,0,0,0,0,0,0,1.3662734,0,0,0,0,0,0.2396344,0.281673,0.5551799,2.9760075,1.9041855,0,0,0,0,0,0,1.5297012,0.19123586,0.95028466,0.24297114,0,0.54553443
1035,3.346857,0.15863277,0,0,0.7059938,0,0,1.4750737,0.10746024,0.46302328,0,0,0.84927815,0.9073863,0,1.1065847,0.005618089,0,0.89578724,1.0921059,0,0,0.10368574,0,0.47041732,0,0,2.2164776,0
1036,0,0,0.070206046,0,2.3060908,0,3.5951781,0,0.17797187,0,0.68524843,0,0,0,0,0,0,0.62075883,6.8701396,0,0,0,0.017272718,0,0.2511403,0,0,0.48640764,0
1037,0,0,0.37425557,1.0474987,0.8702411,0.07198563,3.8436778,0.03781836,0,0.47909385,0.056628942,0,0,0.51285106,0.4622032,0.75238985,0,0,0,0.020704271,0,0,0,1.763563,0,0.86915594,0.7576624,0.49198055,1.236528
