x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061,y0062,y0063,y0064,y0065,y0066,y0067,y0068,y0069
722,0,0,0,0,0,0,0,0.33689937,2.1823907,0,1.7643664,0,0,6.2531214,0.427556,0,0,0,0,0,0,7.72379,7.83421,0.6921364,3.1348023,0,0,2.339425,2.8879595,0.4164254,0.033024717,2.3766353,4.766909,0,0,0.12832473,2.8321617,6.823954,8.211939,9.319979,0,6.633751,0,0,0.32893404,2.0878854,1.21706,1.2905128,5.167467,0,0.8245121,0,1.5768708,0.8464907,1.848114,0,0,4.206606,3.9331653,0,4.933574,2.7194114,0,1.3887753,2.6332676,0,0.9167962,1.5010971,0,0
723,0,0,0,0.950711,0,0,2.538325,0,0,3.2098343,5.6666946,0,0,0,0,1.9708302,3.8411202,2.5850437,0.35386983,0,1.1893855,2.5239651,8.768477,0.20810619,0,0,0,4.1229997,0,0,0,11.062495,12.388647,0,0,2.774779,4.727981,6.2650046,0,5.187099,0,5.287551,0.33161184,0,3.4269507,5.940379,6.746539,18.57742,8.182594,0,0,2.1748543,0,0,6.5340295,0,0,2.4358163,1.8273588,0,0,3.215176,0,0,0.1780008,0,0,0,0,17.396172
724,0,0,0,0,0,0,0,1.5626776,0,0,0,8.994769,1.2700915,0,0,0,0,3.5493422,3.3991687,0,0,4.1212687,4.492069,0,0,0,1.8600954,0,0,0,0.5432698,0,6.723727,0,7.4161897,0,1.6743937,0,4.116066,9.014071,0,0,0,0.3496931,0.6330325,0,0,0,2.5933285,0,0,4.1316056,0,0,0,0,1.4538379,3.4544775,8.708562,0,5.2987075,1.4141611,2.0324085,8.893061,1.2386554,0,2.976248,3.2643409,0,4.7465296
725,0,0,0,0,4.175536,0.022919651,0.42127407,4.904101,0.047617584,0,0,0,2.576601,10.776972,0,0,0,6.9758754,0.4004595,0.21531746,0,1.7672014,5.6434636,0.7506197,0,3.5302448,0,0,0,0,0,0,2.627348,6.2392864,6.5492387,3.1453989,0,0,0.49628055,2.5950265,0.6433796,0,0.51617306,0,0.12525545,0,0.97583526,0,0,0,0.38555413,6.8020267,3.1484902,2.7163868,0,5.9149632,6.936354,2.7432146,0,0,2.250873,7.101481,0,0,2.6536036,1.8196272,4.957801,3.9558952,0,0
726,0,3.8171523,0.61064243,0,0,3.6596823,0,0,0,0,0.16298877,2.0718477,3.364186,7.025974,0,0,1.1155484,0,2.0082338,2.6510808,1.3501585,3.9851549,0,1.648969,1.9309827,0,0.9524431,2.1615365,1.6403656,0.5731672,0,3.0903053,3.9453626,5.1170564,2.2705383,0.43845722,1.067064,1.5874995,0,0,0,0,0,0,0,3.964053,1.2677003,0,0.88435465,10.615928,2.102687,7.3925395,4.7236314,0,0,0,2.8237188,3.634494,6.131586,0,15.49896,0,5.5594993,0,1.7707944,0,10.371618,3.339987,0.9890258,0
727,2.11755,0,7.9724507,0,0,2.2560806,0,0,0,0.05626337,0,0.076050095,0.2528851,1.7190497,0,0.30308586,0,0,2.947294,0,5.0275426,0,0,0,2.1712193,0,0.43605745,9.726357,2.2202082,0,0,0,0,0.66595936,9.760867,0.64022857,0,1.5570544,0,0,0,0,0.80587316,0,0,0,0,0,0,1.5654584,0,0,0,0,0,0,4.94544,0.8708421,0,0,0,1.4014019,0,0,0,0,4.3442698,4.1121545,0,0
728,0,0,0,0,0.36796048,4.0849924,0,0.10792337,0.33000863,0,0,0,0.8704837,3.3018022,0,0,0,0,0,0,0,0,0,1.449821,2.3539696,0,0,0,1.2738063,0,0.8968995,2.0202785,0.7520144,2.8179014,8.288724,0.0655352,0.53335565,2.346119,0,0,1.8718867,1.4897891,0.25746816,1.9906138,0.11050085,0,0,0,0,2.7614622,3.3126068,0,0,0.24664986,0,1.9119589,2.4714935,0.56132454,0,0,0,0.993053,0.05031155,0,0,1.7498759,0,0,0,0
729,0,0,8.405869,0,0,9.72157,0.042704776,0,1.525757,0,0,0,0,0,2.898451,0,0,0,0,0,0,3.307819,0,0,2.6444395,0.006684514,0,0,0,6.117911,5.410778,0,0,6.7896104,0,3.858271,0.5135127,0,0,0,0,0,0.86624736,0,0.9901226,0,0.5118298,0,0,4.129738,0,0,0,0.91031206,0,0,0,0,0.1620583,0,0,0,0,0,1.4064878,3.8523426,4.3233323,0,1.3360461,0
730,0,0,4.007119,0,0,0,2.8468153,0,0,0.4635799,0.009788161,0,0,8.2203455,0.87059873,0,0,3.9413044,0,0,0,0,1.4757613,0,0,1.8650925,0.27533624,0,0,1.1153989,0,0,0.23241465,2.1055393,0,2.2831645,0.62752366,0,4.1085124,0,0,0,0.52150655,0,0,0,0,0.92227244,1.5531025,1.1528231,0,0,2.7982526,0.839475,4.0443573,0,0.2825684,0,1.517735,7.162896,0,0,2.3237214,1.7602179,0,0,8.349889,0,0,0
731,0.14612517,0,1.8966429,0,0,5.6931324,0.002920899,0,0.14229976,1.1912959,0.9162098,0,0,1.80901,0,0,0,0,0,0,1.4468174,0,0.39793646,0.26164535,0,5.1996746,0,5.2630076,0,0,1.7326245,0,0,0,0,0,0.06837869,0,0,0,3.4812438,0.6179262,4.7676034,0.09068907,0,0,0,7.204326,0,0,0,0,0,0,0,5.1999125,3.1655877,0.4214001,1.402347,0,0,0.9351023,0,0,0,0,1.9458688,0,0,0
