x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024
459,0,0,1.238957,0,0,0,0,0.077387504,0,0.5590824,1.7124499,0,0,1.5292776,0.012679743,0,0,0.06297867,0,0,0,1.6565886,0,0.44051477,0.19619842
460,0,0.511545,0,0,0,0,0,0,0,0,0,0,2.3492072,0.70461255,0.503438,0,0.65494645,0,0,0.14062035,0,0,0,0,0
461,1.3270082,0,0,1.8486767,0.07684945,0.19506237,0,0,0,0.9157589,0,0,0,0,0,1.2213042,0.9559563,0,0,0.64835227,0,0,2.2883506,0,0.101386614
462,0,0,0,0.27734825,0,0,0,0,0,0.006249667,2.131245,0.66621834,0,0,0,0,0,0,0,0,0,0,0,0.1149805,0
463,0.8939376,0,0,0.38531443,0,0,0,1.0071576,0.6995618,0.56963634,0.7471948,0,0,0.21255979,0,0,0,1.4670701,0,0,0,0,0.05085088,0.020702822,0.45334053
464,0.6326282,0.53654385,0,0,0,1.5716642,0,0.8416586,0.7544446,0,0,0,0.37519473,0.07885822,0,0.7178463,0,2.0451243,0,0,0.7443176,0,0.35778847,0.8497827,0
465,1.0792576,0,0.7308962,0,0,0,0,2.4957097,0.33338633,0,0,1.4403695,0,0,0,0.37829986,0,0,0,0.10137409,1.3275809,0,0,0.42146674,0
466,0,0,0,2.363323,0,0,0,0,0,0,0,0,0,0,0,1.911604,0.79771113,0,0,0,0,0.15925916,0,0,0
467,0,0.009935468,0,0,0,0,0.8449257,0,0,1.2077229,1.8083626,0.6510916,0,0.32988906,0,0,0.11727534,0,0,0.61567503,0,0,1.1360974,0,0
468,0,0,0.5415694,0,1.0706489,0.17642505,0,0,0.9196159,0,0,0,0,0,1.3510506,0.042922646,0,3.1883488,0,0.56332606,0,0.56638664,0.24536277,0.43261695,0
469,0.09755832,0,0,0,0,0,0,1.4721812,0,0,1.0009569,0,0,0.20638499,0.6782129,0.569765,0,0,0.84728205,0,0,0.40143692,0,0.19510311,0.49534392
470,0,0,0,0.32706365,0,0.59908843,1.1946256,0,0,0,0,2.0337007,1.557695,0,0.8394779,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0.8576193,0,0,0,0.422184,1.375914,0,0.32496044,0,0.48551765,0,0,0,0,0,0,0,0.27458024,0,0.8119905,0,0.4825302
472,0,0,0,0,1.139106,0.5748982,2.5345182,0,0,0,0,0,0,0,0,1.7430799,0,2.31915,0.4829619,0,0,0,0,0,0
473,0,0,0,0,0,1.2011874,0,0,0,0,0,0,0.92395616,0,0,0,0.6021165,0,0,0,0,0.23226348,0,0.5876798,0.05914625
474,0.23430671,1.744399,0.30994436,0,0,0,0.7062117,0,0,0,0.29197258,0,0,0,0,0,2.877054,0.70113707,0,0,0.09718112,0,1.6053045,0,0
475,0,0,0,0.5316613,0,0.7413824,1.5000117,0,0,0,0,0,0.5052813,0.19614322,1.058438,0,0.05141472,2.566308,0.84282386,0,1.019802,0.20287797,0,1.4933707,0.4508841
476,0.5880374,0.7007845,0.6207878,0.9009485,0,0.1356968,1.6062348,0.48105165,0,0,1.3958243,0,0.33787423,0.70506614,0,0,0.5943085,0,0,0,0.46990898,0,0,0,0
477,0,0.5123888,0,0,0,0,0,0.50152785,0.16330716,0.28290656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0.54605114,0,0.07701176,0,1.482126,0,0,0,0,0.11957721,0,0,0,1.2797114,0,0,0.54128313,0,1.0769383,0.88556874,0,0,0.46556085
479,0,0,0,0,0.09395482,1.8288459,1.2445493,0,0,0.6644581,0,0,0.3462263,0,0,0.019403704,0,0.9756809,0.4967671,0,0.26330003,0,0,0,0
480,0,2.2473574,0,0,0,0,0,0,0,0,0,0,0,0,0.040884327,0,0,0,0,1.5824559,1.0187883,2.2596016,0,0,0
481,0,1.5282073,0,0,1.5128294,1.9791509,0.9471217,0,0,0,0,0,0,0,0.000372507,0,0,0,0.24087852,0,0,0,0,0,0
482,0,0.075720645,0,0,0,2.6129267,1.0389085,1.9481269,0,0,0,0,0,0,0,0,0,0.5203445,0,0.54198176,0,0,0,0,0.7053242
483,0,1.9466871,0,0,2.0816064,0.012255547,1.7558192,0,0,0.59413326,0,0,0,0,0.81248206,0,0,0,0.6672693,0.17375979,0,0,0,0,0
484,0,0.9646429,0,0,0.10539448,1.7965641,0,0,0,0.55228233,0,0,0,0,0.9599666,0,0,0,0,0.34342554,0.79973006,0,0,0,0
485,0,1.5683985,0.047145545,0.6410063,0.41501915,1.7375078,2.1591961,0.34590536,0,0.40264818,0,1.3129507,1.1047299,0,0.3805761,0,0.07421434,0.19611333,1.6938757,0.67967266,3.4016802,0,0,0.53917986,0.43214443
486,0,3.0292075,0,0,0,0.9102503,2.288532,1.3855648,2.002285,0.5457236,0,3.6711771,0.27000636,0,2.975216,0,1.0130408,0,0,0.7431064,0,2.057609,0,0,0
487,1.0275016,1.9039192,0,0,1.2235793,0,2.9703333,0,0,0,0,3.931871,1.495501,0,0,1.9051613,1.2124466,0,0,1.8220458,0.926531,1.3283312,0,0,0
488,0,1.190565,0.7607937,0,2.4828284,1.67825,3.0246887,0,0,0,0.61662215,3.1732585,1.5947703,0,3.1778703,0,0,0,0.3672323,4.4695263,4.7942605,3.5387862,2.48401,0,0.15311135
489,0,0.04150181,2.0325947,3.0525863,8.119572,1.0286756,3.7942746,0,0,0.32584715,0,1.8997738,5.3601494,1.1097206,4.558267,0.87054056,0.7470717,0,1.2039961,4.057845,5.5527143,6.842153,6.553781,0,3.6599035
490,3.367871,3.7272809,6.342907,5.216729,3.9767644,3.4107237,4.2011814,0,0.59509426,1.6115898,5.8291783,4.644497,4.698613,0.8364604,9.086836,5.6727657,3.5322843,0.2763701,1.0457988,0.9187213,7.0233874,8.984705,5.7055182,0,5.7989573
491,2.6200724,3.3549836,3.5897446,8.61639,6.68264,5.1584935,3.0732932,1.4502093,1.0245699,1.4910089,0.11672464,2.098278,6.2361574,1.644454,8.63283,4.1570687,2.4531603,0,4.7914543,0,1.7336571,4.8753576,5.183242,1.0916859,2.283918
492,6.118843,1.1899354,5.908544,5.918789,9.396456,6.687124,6.8086953,0.28189054,1.8243936,2.2699726,3.4183261,2.9182434,6.6165004,3.3781657,3.5711815,3.3179908,8.059331,9.22017,10.177288,3.3148286,5.398074,7.964057,5.5944953,1.1469402,3.1450934
493,0.0737984,0.33075178,0,2.3401725,5.5654635,5.4338703,2.9746182,2.3046076,3.5347726,0,2.728984,5.008777,6.07496,5.270886,4.274501,20.655457,9.391611,8.39144,8.42754,0.05490923,3.63897,5.588303,5.293624,3.093654,6.034158
494,0.2340203,2.9606962,4.5271516,9.083187,3.5439396,5.81388,9.157218,1.659244,3.4882464,5.25727,0.9275069,0.6110424,7.2250724,0.76574624,4.81647,18.94205,6.7050586,23.403872,7.143666,2.0901406,3.576495,3.8677027,2.2722883,5.4932323,1.726855
495,6.2652535,3.6433818,5.178589,3.7148633,6.921513,10.477926,3.6622424,6.1688943,5.7073493,0,18.292831,5.8714814,8.39717,9.1815,3.2528381,12.496725,8.856069,25.06114,8.212525,1.8085204,3.5103776,8.165691,4.878109,1.7370193,9.57361
496,2.9963152,1.2383707,7.901196,6.4671116,6.9548154,8.193643,4.5699396,2.6140497,4.338164,4.837909,0,2.3064246,6.343587,2.1844387,9.009919,12.581601,9.403066,12.473249,13.245537,0,5.5122,5.5972705,5.9405365,5.6264644,3.6764686
497,5.2839684,1.0084553,6.9037957,3.3949604,2.4522712,7.2472906,6.551512,5.039185,4.062013,0,6.032226,3.3623054,6.782907,7.2131844,2.6854544,13.099963,5.266162,25.296848,7.209713,0,3.3209934,8.295453,1.2905748,3.5799294,5.2895055
498,2.5544772,0,5.1960278,5.3584895,4.570039,9.364044,5.0990925,6.909672,7.046534,2.345419,6.371976,6.304739,8.051298,8.210977,5.790842,17.302158,7.4725957,22.596933,5.7311034,0.9834875,3.3042483,7.351056,1.2100165,0.8781972,2.0720491
499,0,1.3502842,1.7920558,5.8113303,2.2720163,1.378104,6.338827,3.6615357,2.2651296,0,4.536214,2.3759425,4.692764,6.4181423,4.2022967,10.385082,6.2769003,14.905255,3.304746,0.11689296,1.418069,2.8844566,0,0,0
500,0,0,0,2.2047188,1.8227011,8.8663845,0,0,4.6254063,0,0,0,0.94789684,3.1194327,2.3359606,1.5837463,6.8600335,14.644741,3.536608,0.5489037,0,0.5252004,0,0,0.4289245
501,0,0,0,0,0,3.3006654,7.058561,3.364142,3.5203376,0,2.0473847,2.3925724,0.5635715,2.3993537,1.3876479,2.4659579,4.117912,4.914853,3.0600882,0,0,0,0,0,2.1429772
502,0.28740352,0,0,1.2022785,0,0.36666444,0,5.000346,4.497694,0.4184377,2.7400303,0,2.1224523,5.768461,3.797046,0,5.7524333,13.145612,6.503087,1.5281254,0.45316124,1.1293786,0,0.09639746,0
503,0,0,0,0.5590329,0.055907205,1.7608099,8.358498,0.96990097,1.9127233,0.20214435,2.0324755,0.07804383,0,1.6073378,0,1.3932904,6.1565084,7.042483,1.935052,0,1.8058147,0.03261284,0,0,0
504,1.5459628,0,0,1.0667213,0,0,0,9.994664,8.03429,0,0,1.6362535,0,2.4975145,0,0,0.029028822,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0.15047994,7.180862,7.4011235,5.0686407,0.050031018,5.5202084,0,0,2.1697605,0.56126636,0,5.739417,2.4361534,3.92648,0,0.08682823,0,0.19978748,0.7470858,0
506,0,0,0,0,0,2.4367003,2.7402995,3.6978548,3.2916362,0.44359007,0.27993855,0.28420633,1.310427,4.312209,0,0,9.673139,3.4967592,1.7895612,0,0,0.54722273,0,0,0
507,0.4274758,1.6715895,0,4.0409083,0,0,0.39972794,8.835794,4.963059,0.348765,3.0841591,0,0,3.1659873,0,0,7.339565,12.5773735,2.4434786,0,0.7288082,0.14584936,0,0,0
508,0,0,0,3.2498426,0.69860154,0.3268479,0,1.769531,3.6622818,0,1.8194718,0.5722765,0,1.140482,2.6587176,0.60861254,3.6101973,14.4335985,3.493415,0.26268712,0,0,0,0,1.622551
509,0,0,0,1.1218694,0,2.789303,3.1914833,5.753946,3.821774,0,1.6827555,0,0,5.342976,0.25686452,0,2.6001751,14.378605,1.2693684,0,0,0,0.17787476,1.0170323,0
510,0,0.21378365,0,0.9045814,0,0,0.1351421,5.8738394,2.1509604,0,0,0,0,1.6971463,0,0,3.9673388,0,1.0321776,0,0.20063986,0,0.41062963,0,0
511,1.1680304,0,1.4382775,0,0,0,0,3.675475,5.166496,0.95382994,0,3.2159634,0,1.9609972,0,0,3.8993187,4.1187873,1.3406528,0.8671951,0.23709352,0,0,0,0
512,0.31415668,0.90238655,0.1575259,0,1.087252,0.24230881,0,0,0.22773987,0,0,0.33433634,1.0209945,1.6120294,0.57566327,0,2.1604652,0.51517195,0,1.5893476,0,0,0.80642796,0.6394123,0
513,0,0,0,1.3806725,0,0,2.380455,4.5365396,0.9019254,0.38916975,2.9707274,0,0,0,1.5888219,0,0,0,0,0,0.77081496,0,0,0,0.29566672
514,0,0,0.009778422,1.1369185,0,0,5.617999,0,0.6595622,0,0,0,0,0.09321902,0,0,0,0,0,0,0,0,0,0.16488616,0
515,0,0,0.000971735,0,0,0.22269507,0,2.8281102,1.4153681,0.7025215,0,0,0,0,0,0,1.2277465,0.7292001,0,0,0,0,0,0.49012563,0
516,0,0.23456597,0,0,0,0,0,0,0,0.84508073,0.763276,0.6463129,0.49675515,0,0.08364215,0,0.51645344,0,0.17357174,0.5543671,0,0,0.8816663,0,0
517,0,0,0,0,0,0.6781349,0,2.5734527,1.4442501,0,2.7548923,0,0.40410694,0.22883591,1.6691463,0,2.806185,0,0,0,0,0.24496889,0.68483305,0,0
518,0,0,0,1.4569489,0,0,0,0,1.4406635,0,0.08793725,0,0,0.66415304,0,0,0,0,0.39215973,0,0,0,0.54207695,0,0
519,0,0,0,0.81026554,0,0,0,0.6962907,0.7003188,0,0.2576714,0,0,0.40474978,0,0.40305808,0,0,0,1.4158537,0.343956,0,0,0,0
520,1.1602653,0,0,0.140272,0,0,0,2.2327025,0,2.3144505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08703346,0
521,1.5973091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0.059036434,0,0,0,0,0,0,0,0.45001832,0.2717499,0,0,0,0,0,0,0,0,0,0,0,0,2.4251535,0.51647156,0
523,0,0.000577932,0.16581237,0.45067397,0.37356427,0,0.42108822,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2422743,1.0490053,0,0,1.4484886
524,0,0,0.9241571,0,0,0.8589349,0,0,0,0,2.8439226,0,0,0.021005172,0,0,0.53976667,0,1.6831199,0,0,0.7071356,0.28786203,0.34284592,0
525,0,1.4105061,0.779719,0,0.14848556,0,0,0.0879829,0,0.36362597,0,0.56130445,0,0,0,1.9214169,0,0.6897916,0.6344772,0,0.51923496,0,0,0,0
526,0,0,2.138056,0.63183427,0.6773822,0,0.98459494,2.097311,0.4632286,0,2.3851328,0.38374949,0,0.8354176,3.2610226,2.7718534,0,0,0,0,0.25944513,0,0,0.417049,1.3379416
527,0.7357802,1.3964391,0,0,0,0,0,0,0.8219978,0,0,0.7316262,0.06245866,0,0.7413142,0,0,0,0,0,0,0,1.0706143,0,0
528,0,0,0,0.9779077,0,0,0.66398525,0,0.017736359,0.6681117,0,1.0435582,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0.7248788,0,0,0,0.3103007,0,0.07537725,2.9168165,0,0,5.2872543,0,0.55131793,0,0,0,0,1.5611683,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0.42383438,0,0,0,0,0.94440144,1.5604659,0.71839136,0,0,0.25646818,0,0,0,0,0,0
531,0,0,2.6303864,0,0.09032812,0,0,0.60245234,0,0,0,1.0208747,0.4853371,0.62160665,0,0.46329963,0,0,0,0.90838134,0,0,0,0.19892856,0
532,0,0,0,0.6513078,0,0.08100069,0,0,0,0.19707714,0.26391923,0.8153529,0,0,0,0,0,0,0,0,0,1.3544065,0,0,0
533,0.97050333,0,0.20740558,0,0,0.5433296,0.9836074,0,0.14803776,0,0,0,0,0,0,0,0.42223242,1.912207,0.1859668,0.30296397,0.70715827,0.5222581,0,0,0.326794
534,1.7565278,0,0.18986383,0,0,0,0.52656174,0,0,0,0,0,0.36355215,0.32990214,0,0,0.7377688,0.1582614,0.3584232,0,0.5306204,0,0,0,0.19447912
535,0,0,0,0,2.41858,2.2522361,0,0,0,0,0,0,0,0,0,4.1676893,0.006044651,0,0,0.06134136,1.0779915,2.0230107,0.6718247,0,0
536,0.1337296,0.088660546,0,0,0,0,0,0,0,0.75989187,0,0.80272484,1.876844,0,0.17708302,0,0.9746244,0,0,0,0,0,0,0,0
537,0.31958273,0,0,1.5943431,0,0,0,2.0242183,0,0,0,0,0,0.4154086,0,0,0,2.6913364,0,0,0,0,0.18284369,0.4000329,0
538,0.052020576,1.601149,0,0,0,0,0,0,0,0.07237373,1.4507694,1.524583,0,0,0,0,0,0.100212686,0.22807111,0,0,0,0,0.061925385,0
539,0,0.016319433,0.3615377,0.348609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85695684,0,0,0,0,0.5619152,1.0086989,0
540,0.5398687,0,0,0,1.2960356,3.1188598,0,0,0,0,0,0,0.49627092,0,0.47562888,4.132669,0,1.5261188,0,0.6818967,0,0.35365868,0,0,0.72839874
541,0,1.5393428,0,0.10216856,0,0,1.3839589,0.41898087,0,0,4.038292,0,0.72992826,0,0,0,0,1.9369541,0,0.79942614,0,0.07685034,0.56498873,0.298738,0.70918787
542,0,0.5881153,0.7305848,0,0,0,0.24725921,0,0,0.5902513,0,0,0.24845013,1.2845731,0.11163343,0,0.096418716,0,1.2375829,0,0,0.9009904,0.2871768,0,0
543,0,1.586437,0,0,0.82390416,0.74489367,1.4217967,0,0,0.2912086,0,0,1.4376094,0,0.5019987,0,0.4563178,0.4008268,0,0,0.5097415,0,0,0,0
544,0,0,2.1174479,1.4966562,0.078347065,0,1.2555677,1.0134329,0,0.74608934,0,0,0,0,0,0,1.2280452,1.3117075,0.18075046,0.6926324,0,0,0.6498735,0,0.7583178
545,0,1.4111888,0,0,0.3419963,0,0,0,0.9489933,0,0,1.0409255,0,0,0,0.5944205,0.40403077,1.9563955,0.06718772,0,0.34059656,0.10963256,0,0.15893248,0
546,0,0,0,1.7948569,0,0,0,0,0.68626934,0,3.817418,0,0,0,0.23751743,0,0,0.6635031,0,0.19166496,0,1.1763762,0,0,0.000111488
547,0,0,0.74270064,0,0.7946947,0,0,0,0,0,0,1.0392045,0.10273941,0,0.3455005,0.49790627,0.049724437,0,0,0,0,0,0,0,0.07809147
548,0.018362107,0,0,0,0,0.6655645,0,0.20137474,0,0,0,0,0,0,0.010640886,2.298418,0,0,1.522833,0.09674719,0.94298327,0,0,0.76216453,0.92545265
549,0.98477465,0,1.1686709,0.3401577,0,0,0.6451217,0,0.24049121,1.8787149,0,0,0,1.8400002,1.8824528,1.4156239,1.6427996,2.6543138,0,0,0,0,0.22258998,0.8301368,0
550,0,0,0,0,0,2.0961807,0.28379205,0,0,0,0,0,0,0,0.24508868,0.5245852,0,0.32869968,0.24593014,0,0,0,0,0.4398429,0.62471306
551,0,0,0,0.31470132,0,0,0.18251464,0,0.44875327,1.2620522,0,0.1440929,0.9010224,0,0,2.0179677,0,1.0057291,0.28793085,0.38142565,0.33996722,0,0.0796828,0,0
552,0,0,0.33075085,0,0.62492466,0,1.4741449,0,0,0,0,0,0.020410124,0.5803936,0.66982216,0.28467217,0,0,0,0,0.74116623,0.95404124,0.022805493,0,0
553,0.39618084,0.5901205,0,1.0428668,0,0,0,0,0,0.8476298,0,0,0.25860262,0,0,1.0382543,0.3843865,0,0,0,0,0.10134616,0,0,0
554,0.28154063,0,0.5703677,0.84831536,0,0,0,0,0,0,0,0.20114368,0,0,0,0,0,0,0,0,0.4027922,0,0.4539056,0,0
555,0.14164893,0,0,0,0,0,0,0.22394398,0,1.5984566,2.618069,0,0,0,0,0.12393545,0,0,0,1.018691,0,0,0,0,0.648795
556,0,0.3989922,0,0.3038429,0.7621448,0.23921007,1.4441991,0,0,0,0.098007895,0,0.069262974,0,0,1.5118514,0.24983072,0,0.5484623,1.2000438,0.06456674,0.42736512,0,0.7692799,0
557,0,0,0.29335558,0.22728209,0,1.8956162,0.7443822,0,0,0,0.79477745,0,0,0.72777003,0,0.35217807,0.77306694,0,1.2571181,0,0,0,0,0,0
558,0.69704175,1.2377319,0.813694,0,0.08725422,0.4770517,0,0.5487135,2.375171,0.23542139,2.6399772,0,0.14367001,0,0,2.6640477,0.11178105,0,0,0.23569581,0,0,0,0,0
559,0,0,0,0,0.20527399,1.8010783,0,0,0,0.88991714,4.5075564,0.5781803,0.8887069,0,1.0416888,0.1835811,0,0,0,1.587378,0,0,1.1470703,0,0
560,0,0.2463648,1.9931449,0,0,0,0,0,0,0.015820453,0,0,0,0,0.5498477,0,0,1.3070105,0,0,1.0529007,0,0,1.285486,0.396487
561,0,0,0,0.88531774,0,1.4220586,0.111366846,0,0,0.18561357,1.1426774,0.12511578,0,1.2460918,0.48437917,0,0,0,1.4851831,0,0,0,0,0.5433263,0.9410337
562,0,0,0,1.625706,0.30556473,0,1.069923,0.8331818,0.055317864,0,0,1.8328916,0.5392161,0.7466458,0,0,0,0,0,0,0,1.121131,0,0,1.1784767
563,0,2.5639756,0.17590396,0,0,0,1.6224627,2.2801907,1.7853996,0.7408999,0.1308442,0.36389825,0.23787348,0,0,0,0,1.3822069,0,1.3002139,0.11072416,0,0,0,0
564,0.752353,0,1.3262595,0,0.07660845,0.58255404,0,0.91492194,0,0,1.079477,1.0759121,0.055764657,0.012949556,0,1.1429327,1.3728397,0,0,0,0,0.3925281,0.3362917,0.8005091,0
565,0,0.2875879,0,0,0,0,0,1.1018469,0,0,0,0,0,0,0,0,0,0.12084392,0,0.105601124,0.27717993,0.4998572,1.7421222,0,0
566,1.6990025,1.2163049,1.9018571,0.52246207,0,0,0.17350028,0,0,0,2.644494,0,0,1.1410708,1.2845107,0,1.0816578,0,0.056986216,0,0,0.16334231,0,0,0
567,0,0,0,0,0,0,0,0,0.5677264,0.018110974,0,0.64531076,0.22712298,0,0,2.4112146,0,0,0.17354487,0,0,0,0,0,0
568,0,0.9530794,0,0,0,0.76869035,0,0,0,1.3552916,0,0,0,0.78219485,0,0,0.1189439,0.8893019,0,0.11296655,0.08665842,0,0.5217853,0,0.46222955
569,0,0.34197673,0,0,0,0,0,0,0,0,0.90094614,0,0,0.33416894,0,0,0.30451474,0,0.9179172,0,0,0,0,0,0
570,0.48306727,0,0,0,0,0,0,0.37953848,0,0.05188655,0,0,0,0.015790153,0.2618015,0,0,0,0,0,0,0,0,1.2675472,0
571,1.1974915,0,0,1.5132827,0,0,0.54023165,0.83431435,0,0.28396595,3.4836318,0,0,0,0,0,0,0,0,0.080695555,0,0,0,1.2524418,0
572,0,0,0,0,0,1.6071072,0,0,0,0,0.12941995,0.881106,0,1.6462888,0,0,1.0141722,0,2.4729543,0,0.32963583,0,0,0,0
573,0,0,0.20335473,0,0,0,0,0,0,0,2.4978766,0,0,0,0.30975124,0,0.00778228,0,1.6011561,0,0,1.6551156,0.20368773,0,1.0441717
574,1.2532874,0,0,0,0,0.32876727,0,0,1.6181755,0.11368722,3.9390402,0,0,1.1009004,1.1684959,0,2.2438855,0,0.17155336,0,0,0,0,0,0
575,0,1.0521941,0.40398017,0,1.4543813,0,0,0,0,0,1.6535813,0,0,0,0,0,1.1301733,2.840742,0,0,0.28956684,0,0,0,0.21342511
576,0.06971865,0,0,0,0,1.5942211,1.4340749,0,0,0,0.71107996,0,0.5078902,0.34303856,0,3.7375019,0.031070178,0,0,0.6063445,1.3894246,0,0.9651631,0,0.040802937
577,0,0,0,0,0,0,0.74766254,0,0,0.14270082,0,1.7170634,0,0.45002508,0,0.872361,0,0.15281692,1.060103,0,0.063133255,0,0.083185196,0.69548315,0.8801025
578,0.989986,0,1.2790259,3.102889,0,0,0,0.41308904,0,0.39023602,3.6966162,0.4033228,0,0,0,0,0,1.0755935,0,0,0.19164753,0,0,0,0
579,0,0,0,0.4340877,0,0,0,0.4588794,0.013495744,0,0,0,0.32520726,0,2.4757857,0.78988004,0.6351964,5.642281,0,0,0,0.27749237,0.2428374,0,0
580,0,0.040584728,0,0,0,0.71355927,0,1.6644958,1.3748891,0.46004578,2.1714115,1.5490743,0.42762455,0,0.38531494,1.5168178,0,0,0,0,0.89950126,2.464861,1.0004523,0,0
581,0,0,1.3101798,0,0,0,0,0,0.20036215,0.35218188,1.3100066,0,0,0,0,0,0,0,0,0.21188568,0.06168206,0,0,0.000981699,0.8473054
582,0,0.025306558,0.35452107,0.04458556,1.1261886,0,0,0,0,0.1322353,0,0,0,0,0,0,0.74062854,0,0,0,0.9426414,0,0,0,0
583,0,0,1.0258883,0,0,2.5272646,0,0,1.5420142,0.46405253,0,0,0.83939964,0.67300403,0,3.218351,0,3.29727,0,0.15059516,0,0.57495534,0.32054508,0,0.18123733
584,0,0.523101,0.337487,0,0,0.59137887,0,1.4310789,0,0,0,1.8158637,0,0.056572698,0,0.46428746,0.2937458,0,0,0,0,0,0.19899431,0,0
585,0.5138332,0,0.3490564,0.8507184,0.78264475,0,1.6061609,1.3695334,0,0.06720085,0,1.477543,0.3362925,0.35168308,0,0,1.386582,2.676129,0,0.11055213,0,0.5680136,0,0,0
586,0.7834661,0,0,0,0.31476048,0,0,0.3720202,1.4042904,0.20524919,0.38087517,0,0,0,0,1.4160409,0,0,0,0,0,0.2690352,0,0,0
587,0,0,0,0,0,0,0,2.098821,0,0.35785413,1.3071218,0,0,0,0,0,0,0,0,0,0,0,0.147334,1.9996872,0
588,0,0,0,0,0,0,0,0,0,0.18225558,0,0,0,0,0,0,0,2.8510344,0.519629,0.38282174,0.06470121,0,0.8993375,0,0.2242662
589,0,0,0,0,0,1.01224,0,0,0,0,0,1.5740381,0.5561627,0,0,0.47302115,0,0,1.1585573,0.5134386,0.66743,0.63287586,1.0888987,0.45549595,0
590,0.124808654,0.6320203,0,0,0.97706175,0,1.9267834,0,0.43985546,0.14868179,0,0,0.21375239,0,0,0,0,1.0028019,0,0,1.5996763,0.6330035,0,0.20272936,0
591,0,0.777443,0,1.3275683,0.17280842,0,0,1.0658988,1.3377,0.6841757,0,0.22866437,2.2531724,0.057207234,0,1.6642724,1.3665214,2.5854151,0.1633405,1.1927223,0,0,0.55453575,1.0064266,1.6625547
592,0,0.30430585,0.8451755,0,2.0510752,0,0.18687703,0,0,0,0,0.41919908,0.058140025,0,0,0,1.0164127,0,0.5843824,0,0,0.46136934,0.4574362,0.08273484,0.861731
593,0.011946972,0,0,0,1.3195698,1.902081,0.08794721,0,0,0,0,0,0,0.42606342,0,3.5414996,0,0.31444693,0.66721135,0.47128677,0,0,2.2810938,0.036113124,1.449353
594,0,0,0,0.2885481,0,0,0,0,0,0,2.6152852,0,0.106234804,1.3695887,1.4575428,0,0.6689889,0,0,0,0,0,0,0.077303335,0.09443736
595,0,0.03669713,0.58933073,0,1.176762,0,3.801696,0,0,0,0,0.94235706,1.0133942,0,0,0.75647664,0.255982,0,0,0.06183045,1.6198475,0,1.4672538,0,0.18637432
596,0,0,0,0,1.1833026,0,0.13688271,0,0,0.1066349,0,0,0.3267157,0,1.0383946,3.6333945,0,0,1.6785945,0,0,0.12175153,0,0,0
597,0.3487058,0,0,0,6.0469823,0.41744608,1.8034137,0,0.36923695,0,0,0,1.0201851,0,1.789291,2.3630693,0,0,0,0.18323648,0.14343876,0,0.32499158,0,0.28671697
598,0,1.1797405,0,0,5.7654734,0.9081458,6.196323,0,0,0,0,0,0.36822012,0,0.051160652,0.42381823,1.2944785,0,0.8779112,1.1271054,2.3124409,0.26138258,0,0.5227869,1.0745678
599,0.4417719,0,0.25114062,0,4.9056273,0.16747779,0.60779727,0.13341719,2.36632,0,0,0,0,0,0,0,0.8836525,0,0,0,3.1082525,0,0.668823,0.053638186,0
600,0,0.06002139,0,2.2991683,3.3422797,0.45189026,2.5542786,0,0.17425878,0,0.47705942,0.55923134,1.2643969,1.6578331,0.71360165,0,1.1868439,0,0,0.11738629,3.6617897,1.3807613,0.008452791,0,0.1627733
601,0.12784487,1.1395122,0.71531683,0,2.1633487,0,0,0,1.8658892,0,0,0,0.81747985,0,0.45138606,1.0402975,0,2.663601,0.37878963,0.99622613,3.6074271,0,0.24838851,1.4453315,0.5054808
602,0,0,1.5201163,0,1.6419603,0.2598012,0.42124143,0,0.8458379,1.4136298,0.6527676,1.1407303,0.59086585,0,0,0,0.23772302,0,0.86773115,0,2.840868,0.25920138,0,0,0.2803503
603,0.069033645,0,0,2.488128,0,0,0,1.9143856,0,0,0.095490456,1.1006031,0,0,0,0.6672482,0,0.36846092,0,0,1.6201824,0,0,0.8465553,0
604,0,0,0.52955365,0,2.4243147,0,0,0,0,0,0.040242508,0,0,0.15092437,0,0,0.262152,0,0,0.33026427,3.8622835,0.35157916,0.13623533,0,0.5906332
605,0,1.8217096,0.7911608,0.042186063,3.84664,0,0,0,1.6865422,0.4897341,2.0896966,0,0,0,0,0,0,0.9135426,0,0,2.5222793,0.26421922,0,0.15670773,0
606,0,0.22014958,0.30495885,0,4.2552495,0,0,0,0,0,2.5999594,0.024284607,0.47016227,0.14451303,0,3.241415,0.06445403,0.34256956,0,1.5720472,0.74015594,0,0,0.66828763,0
607,1.3434798,1.0268568,0.58987015,0,0,0.9624385,0,0.43176538,0.42349958,0.7939506,2.061781,0.9353339,0,0,1.8221182,0,0.25457272,0,0,0,0.46304935,0,0.21389839,0.3365301,0
