x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0025,y0027,y0028,y0029,y0030,y0031,y0032,y0034,y0040,y0042,y0043,y0044,y0046,y0047,y0049,y0050
323,0.35582623,1.0985659,2.0491362,0,0,0,0,0,2.9516914,0,0,1.0487194,2.0491655,2.0159974,0,2.0552437,0,1.0090241,0,2.577954,0,3.3569038,0,0,0.8019925,0,0.5449537,0,0.74797744,0,5.6105833,0,0,0,0,3.5626738,3.9391131,3.4350183,0.46246615,1.010263
324,0,0,0,1.9584852,0,0,0,0.1551357,0,0,1.5562726,0,0,0,0.30162442,0,0,2.0486429,0,0,0,0,0,0,2.6667871,5.947092,0,0,0,0,0,0.1775817,0,0,0.37846074,0.48301923,0,0,0,0
325,0,0,0,0,0,4.65825,1.869235,0,0.24596001,0,0,2.0169299,0.9140056,0,0.31426802,0,0,0,2.0061998,0,0,0,0,2.028286,0,0.5234503,1.019508,0.50253993,0,0,0.14499845,0,0,2.0783706,0,3.1598454,0,0,1.6132352,0
326,0.96061206,0,3.0188048,0,0.7256527,2.4015987,0,2.6092656,0,1.9954867,1.8105756,0,0,0,0,0,0,0,0,0,1.3378348,0,0,0,2.0086436,0,1.0080614,3.201093,0,1.6110498,2.9652178,0,0,0,1.3958751,0.23235226,0,0,0,0
327,0,0,0,0,0,4.136286,0,0,0,1.1205108,4.2146163,0,3.6290607,0,0,0.56356555,1.7565318,0.39170668,0,0.4394831,1.2547909,0,0,0,0,0,1.8357246,1.3257772,0.8231526,0,0,0,0,2.8223846,0,0,0,0,0,0
328,0.15616862,0.22155692,2.9318788,0,0.30372825,0,0.2195666,3.3641927,0,0,0,3.0727365,0.083529025,0,0,2.4971893,0,1.4221127,0,0,0,1.1772258,4.06603,0,0,0.054541644,0.11532507,0,0,3.2908912,0.19419903,0,0,0.3451203,1.4247909,0.92013454,6.4247637,0.20749818,0,1.9870706
329,5.73101,0,0,0,0,0,1.2426947,0,0,0,0,0,0,0,0,1.2087988,0,0,0,0.0631416,0,0.07397617,0,0,0,0,1.6407667,0,1.0757744,0,4.3803267,1.7647967,0.46271336,0,0,0,0,0,0,0
330,0,0.46345818,0,2.9530663,4.637809,0.057723798,0.19110791,0,0,2.5518577,0,0,6.293668,0.30362234,0,1.6929988,0.50404435,1.8521755,0,0,0,0,0,1.9462938,0,0,0,0,0,0,0,3.0338092,0,0,5.604367,0,0,3.6213193,0,0
331,0.7315309,1.1018723,3.2856984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7629876,0,0.2517393,0,0,0,0,0.57999563,0,0,0,2.5458617,0,0,0,2.322102,4.822693,0,0,0,4.9079776,0,11.117187,0
332,0.1524499,0.4740245,0,0,0,0,0,1.3974291,0,1.1718386,0,0,0,0,2.5475895,1.9178154,0,0,0,0,3.0515213,0,2.495297,0,0,0,0,0,0,0,0,0,0,2.2767427,0,0,2.8877838,2.1636653,0.032529786,0.2907249
333,0,0.53576577,0,0,0,1.12006,2.0597363,0,0,0,0.40971532,1.9347817,0,0.090036325,0,0,0,0.065624006,0,1.0394348,1.03136,0,1.8880458,0.8551237,3.0573916,0,0,0,0,3.254849,0,3.3462057,0,0,2.7904685,0,2.106926,0,0.43197364,0.56158936
334,0.57945704,0.059802916,6.455261,0,0,2.0499468,1.3492105,0,0,0,1.4044076,0,0,0,0.88121754,0,2.868265,0.5323947,0,0.45273623,0,1.2649697,0,0.66137403,1.5491512,10.445322,1.742306,0,0,1.9814332,0,1.8962367,0,0,0,0,3.2381558,0,0,0
335,0,0,0,0,1.8874154,0,1.6416008,0,2.4608705,0,0,0,0,0,0,0,0,0,0,3.2799973,0.15035945,0,0,0,0,0,0,0,0.32474592,0,0,0,0,1.3431484,0,1.2503382,0.20011345,1.1806608,0.60870004,0
336,0,0.6339097,1.2020057,1.5613492,1.0290797,3.857935,0,0,0,0,0.00489991,0,1.3721863,0,0,0,0.9266027,3.0940773,0,0,0,0,0,0,0,7.0172606,0,3.5617127,0.20092106,0.76427907,0,0,0,0,0,0,0,0,2.8149638,0
337,1.2126436,0,0,0,3.987556,0,0,0,0,0,3.27627,0,0,1.5527502,3.3254771,0,0,0.5688153,0.11813504,0,1.1069446,0,0,1.208887,0,0,0,3.3065822,0.8360181,1.6607401,0,2.8933487,0.7001453,0,0,0,0,0,0,0
338,0.88452125,0,0,0,0.2958576,0,0,0.38207605,0.45615706,0,0,5.3167067,2.6192536,0,1.558929,0,0,0,0,0,0,0,0,0.92279357,0,0,0,2.6139796,0,1.7668158,0,0,0,0,0,0,0.43647444,0,0,0.2352854
339,0,0,0,0,0,0,0,0,0,0.45141616,0,0,1.7387989,0,0,0.98921716,1.7349354,0,0,0,0,0,2.9906359,0,0,1.4637908,1.8389138,0.1595975,0,0,0,0,0,2.3002148,0.9300625,2.6486359,0,0,0,1.5277351
340,1.4986504,0,0,0.6789347,0,0,0,0,3.371212,3.15361,0,0.19420022,0,0,0.27074167,0,0,0,0.6836692,0,0,3.0741162,0,0.6362424,0,0,0,0,0,0,0,0,2.5496793,0,0,5.7799716,0,0,0,0
341,0.014867227,1.3219478,0.3430002,0,0,1.437081,0,0,0,0,0,0.41886866,0,0,0,0,0,0,0,0,0,0.044706956,1.2995398,0,0,0.08000671,0,0,0,0,0.74245477,0,0,0,1.8939184,0.32755807,0,0,0,6.858428
342,1.3451163,0,3.0081477,0,0,0,2.054281,0,1.1143881,0,1.0682571,0,0,0,0,0,0,0,0.023382248,0.64968795,0,1.7089902,0,0,0,0,2.1155925,0,2.642186,0,1.158955,0.12510905,0.47875565,0.77555364,1.1647607,0,1.3073609,0,0,0
343,0.4427974,0,1.0188289,0,0.8686732,0,0.09907035,2.5267673,2.4375885,0,0,0,3.6454663,1.3021052,0,0,0.68448734,0,1.8080916,1.2153414,0,0,0,0,0,3.305195,0,2.112835,0.33095706,1.2654066,0,1.0777375,0,0,0,3.297033,0,0,0,0
344,0,0,2.5061505,0,0.83734196,0,0.024809027,0,0,0,4.1063557,0,0,0,0,1.1113176,0,0,0,0,0,0,3.9708016,0,0,0,0,0,0.45655385,0,0,0.58054495,0,0,2.0069585,1.676243,0,1.5695795,0,0
345,0,0,2.7316744,2.3378384,0,0.2379348,0,0,0,0,0,0,0,0.4330228,0,0,0,0,0.2091419,0,3.4590771,0.64268917,0,0,0.2548553,0,0,0,0,5.338035,0.8089492,3.4601164,0,0,0,2.826391,0,1.617642,3.3103848,0
346,0,0.17262311,0.7443105,0.33212954,1.0287169,0,0,0,0.5318974,1.9934871,0.74440974,0,0,0,0,1.0355529,1.6150357,0,2.9734175,1.3361415,0,0,0,1.2799435,0.84891266,1.0879424,1.6985672,0.63468575,0.37958184,0,0,5.2512403,0,1.6756372,0.689458,0,0,6.625964,0.119451575,0
347,0,0.60148,0,1.0295596,0,0.9299673,0,0,2.1107693,0,0,0.6408256,0,3.1383054,2.6013882,0.009877932,3.3810263,4.0503197,0.63188684,1.309847,0,0,0,0,3.868118,0,0,0,0.03551758,0,0.53399956,1.4976503,0.2521231,0,0.4258316,2.30255,0,4.0736904,1.7215788,0
348,1.2580011,0,0,5.649027,3.7571602,0,0.020354258,0,0,0,0,3.3997698,1.8407725,0.41383222,2.5874195,0,0,0,0,0,0,0,2.8202465,0.19624212,0,0,0,0,0,0,0,0,0,0,0.7034667,0,1.5921458,4.360709,0,0
349,0,0.030712117,0,0,4.095071,0,0,0,0.45199898,0.5201958,0.18294397,0,0,0.6909255,1.2301972,0,1.8855205,1.5638665,0,0,0,1.1223074,1.1754485,0.6418695,0,0,0,0,2.0606973,1.4333853,0.42327237,0.6422336,0,0,0,0,4.7174077,0,0,0.06661469
350,0.65255946,0,0,0.03049443,0,2.9157805,0,0,0.6179933,3.3283691,0,0,0,0.56222475,0,3.2495615,0,0,0,0,2.3910334,0,0.041341364,0,0,4.7357807,0,0,0,2.4322612,0,0,2.2216303,0,0,0,1.239234,0,2.8466067,0.6263352
351,0.0656204,0,1.859747,0,3.6887603,5.047688,0,4.122205,0,2.6136081,4.673693,2.3443139,0.32926112,0.56354105,0,0.32069913,0,1.7195864,0.6307975,0,0,0,0,1.255782,0.6329671,0,0,1.9111346,0.95718586,0,0,0,0,0,0.78421474,0,0,0,5.1995397,0
352,0,1.5262173,0,1.0915864,0,0,0,0,1.8219029,1.9851024,0,0,2.6090956,0,3.886167,0.022799702,0,0,0,0,3.6382113,0,0,0,0,0,0,0.085820735,0,0,3.12915,0.50851476,0,0.35200197,0,0,3.30218,0,0,0
353,0,0,1.6537467,0.20105696,1.838696,0,3.516824,0.17614202,0,0,0,0,0,0,0,0.10907386,0,0.32928032,0.105602585,0,0.642136,3.3335073,4.048073,0,0.7784861,0,2.0966322,0,3.3539414,0,0,0,0,2.6607616,0,0,5.9270554,0,3.7253726,4.0121613
354,0,3.5422065,3.7233174,0,0,4.3285127,0.9526373,1.8409773,0.75076056,3.763551,0.89139974,0.5061913,0,0,0,1.4025184,2.6009316,2.1205413,0,1.3535742,1.6549711,0,6.5269465,0,2.271242,4.058792,0,0.04056896,1.0447977,2.3916454,6.4721303,2.8550963,0,0,0,0,2.692456,1.8115537,0,0
355,0,0,4.8185763,2.3124487,2.0661924,5.4685864,0.8837533,0,3.4098604,0,0,0,0,0,0,0.37152252,0,0,1.8749723,0,0,1.5878701,0,3.2510264,1.2479105,7.430156,0,1.3333957,0,0,0,0,0,0,1.8311697,3.9679093,4.3363233,0,1.1210792,0
356,0,0.32894513,0,0.37029216,6.0736065,0,2.1324189,0,0,0,0,0,4.2054806,0,0,0.7387112,0,0.79746675,0,4.991305,0,0,7.102555,0,0,5.313595,1.8233486,1.4986666,0,0,5.4223,0,2.8097584,0,2.821767,0,0,5.4978814,0,0
357,2.1269407,0,4.2957163,0.14524962,0,5.13363,0,1.534111,2.0686944,1.4709346,0.971393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0745108,0,1.46722,0,0.070405535,0,1.3420293,0,0,0,0
358,0,0,0,0,3.2124453,0,0,0,0.456089,0,1.2606801,0,0,4.7749557,0,0.80340934,0,0,2.0258718,0,0,0,0,0.7271732,1.5402803,1.8159295,1.350757,0,0,4.0727496,0,0.7425843,0,0.16200076,0,0,0,0.9282555,0.80916435,0
359,0,0,0,0.19027032,5.807192,0,0,0,4.4873095,0,0,0,0,0,0,0,0,0,2.717972,4.2246084,0,0,0,0,0,0,0.40335977,0.62218726,0,0,0,4.3315287,0,0,0,8.991681,0,4.101119,0,0
360,0,0,0,2.6071613,5.647625,0,0,0,0,0,0,0,0,0,0.80397,0,4.688881,0,0,1.6233627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166446,0.10499121,0
361,0,0,0,1.9661528,3.605083,0,0,0,0.6676012,0.057419837,0,0,1.0065167,1.3840909,1.970439,0,0.8249305,0,0.18276978,5.0669026,1.1649792,0,0,0,3.7548707,0,0,1.2599555,0,0,0,0.38459954,0,3.3456073,0,3.0147805,0,8.3729925,0,0
362,0,0,0,0,0,0,1.8897363,0,0,0,0,0,0,2.075263,0,0,2.1709313,0.88921845,0,2.8145041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25556186,0,2.037899,0,0,0,0
363,0,0.82355595,0,2.2504137,3.0966074,0,0,0,4.034834,3.7875073,0,0,0,0.87832034,0,4.4131207,0,6.1969748,3.4537957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1609627,7.377853,9.643368,0,7.6269774,0,0
364,0,2.5594919,0,0,0,0,0,0,0,0.8472432,1.2854372,1.1710557,4.328164,0,0,0,0,12.412838,0,0,5.7600946,1.3368894,0,0,0,0,3.5488596,1.4284089,0,3.5103464,0,0,4.2238126,0,0,0,0,0,0,0
365,1.5559856,0,0,6.5651617,1.0840172,0,0,0.000858682,0,5.794352,0,5.5746636,7.81533,0,0.95398504,0,2.415101,0.7386554,0,0,3.0066211,0,0,0,2.4794204,10.505229,0,1.762757,0,0,1.0895238,0,2.4778755,1.1307075,0,0,2.348015,3.9811163,0,0.16864547
366,0,0.34316158,0,1.3137946,0,0.0681184,2.5407715,1.3422285,4.2033286,18.249016,0,3.5890942,9.667907,1.953113,3.931149,5.037336,3.0693984,2.5567396,0.75363773,0.80142933,9.81625,0,0,0,0.72102946,13.854675,0,0,1.6709785,0,1.861457,0,10.846383,0,0,7.2972355,0,8.078713,0,0
367,0,0.07084249,0,0,8.208206,0,0.55828375,4.3143225,1.0375168,3.078339,0,0,12.993076,0,0.11753528,1.9269345,0.7072965,0,1.6070335,0,0.5004083,0,0,0,3.7865822,0,2.6931827,0.83453906,0,0.5872329,6.082295,0,12.557273,0,4.833046,1.0007013,0,0,0,2.4951105
368,0,0,4.2981586,3.9174113,0,0,0,18.237476,6.089615,7.208586,0,6.9043393,0,3.7007267,4.1257715,0,1.8339913,5.9962945,2.2487907,0,9.472259,1.3358655,3.5715435,1.119341,0,23.1967,0,0,1.911778,0,0,0.07118405,11.793177,0,1.3731153,5.4862485,0,2.510764,10.63413,2.9292696
369,1.4956205,0.9107677,0,0,0,0,0,10.913624,10.6833105,0,0.09249627,4.591313,0,0,8.05464,1.1579907,1.3437564,3.838163,0,6.259163,1.2012733,0,0,0,3.2070389,10.912845,0.7119807,2.657522,1.0408254,0,0,0,1.6542318,3.3982382,1.4858456,13.058584,0,0,0.364075,0
370,0,0.7370776,3.5753999,0,0,2.3737152,0,18.77125,1.0445633,14.826784,1.5973191,1.0472212,5.5680084,0,0.9557018,0,0,23.872425,0,1.6982722,9.273683,5.0412607,5.659332,0,0,0,0,1.5101725,0,0,0,0,21.403732,2.216965,0,10.942549,0,0,7.5870156,0
371,0,0.019213468,0,0,0.66403204,0,0,16.02905,3.6804852,0,0,0,0,0,0,0,0,20.236645,0,0.50221765,4.894755,0,0,0,0,0,0,0,0,0,0,0,5.67124,1.7538502,0,12.843301,0,0,3.7499378,0
372,0,0,0,0,0,8.65511,0.3788013,0,0,0,0.62259495,0,0,3.0125306,7.0407486,1.5101104,0,4.1752243,0,0.8595289,5.74176,0,0,0,0,0,0,0,0,0,0,0,9.418081,0,4.6774073,15.010176,0,0,6.204071,5.397946
373,0,2.964556,0,0.43463114,1.2759647,3.8905766,3.5331738,27.16122,1.107981,17.921816,7.4135885,10.873005,16.980103,0,16.54682,2.0399578,1.0061163,3.9647322,0,0,11.962789,1.6426388,4.2448215,2.7444232,1.3573298,13.77944,0.04139619,9.337947,18.152655,14.653486,2.3559537,0,11.527528,7.256057,13.014815,1.4281051,11.010188,1.848685,23.166475,6.956793
374,3.9126453,2.5516756,7.0747433,0,3.835985,0,0.58386236,10.654876,9.998738,6.1871734,3.763185,6.7003984,7.1711135,3.872851,9.285465,0,18.725145,1.0240692,0,9.317328,0.6738932,0.63888544,8.097419,0,9.024371,9.091264,1.1637084,0,12.0070715,3.0508895,0,0,11.968971,4.1500306,7.4765944,10.70169,12.159666,18.90291,29.268957,12.595774
375,2.1350286,3.7082794,0,1.1761483,0.8146728,3.8311648,4.321862,17.379694,11.768876,16.767395,8.620974,0,13.422659,0,8.334448,5.975428,1.5217264,9.327083,0.5805346,0,8.026907,1.7432504,19.456297,3.8026843,8.441978,0,3.685775,0,14.467561,15.13289,7.5474377,8.585481,8.909812,17.508112,11.071976,17.592556,0,14.014649,26.378521,21.555298
376,0.50577587,3.6584547,2.0069082,0.061362207,0,0,1.0275165,5.189774,0.80781966,14.018094,7.129181,0,13.567053,0,9.452045,0,22.356367,10.668009,2.0416615,3.671953,0,4.085938,7.8822565,6.3706565,12.606847,20.979275,12.225911,3.5100918,11.102262,21.551659,0,5.7216325,12.944621,10.962552,8.892229,13.941254,0,3.4340122,44.502113,18.276997
377,5.252319,2.4806159,0,0,0,0.46364674,0.52283126,14.949745,7.9370923,1.5314661,0.8468253,4.8461504,10.8214245,0.41462925,0,0,6.2605906,0.7035751,3.5968118,0,2.2087648,0,33.785427,0.99083644,11.498486,3.758226,0.42075866,0,12.700271,9.626444,9.646259,0,6.3554807,8.885539,0,5.2702966,4.4224334,2.9169796,22.550224,10.230689
378,5.493959,3.523435,0,2.7591844,0,0,0,7.8419957,0,11.837888,1.9592853,3.7603753,0.33418363,0.5122448,0,0,0.1831704,5.881854,0,1.2116028,6.3904266,1.0348153,13.184741,4.070051,5.4957337,20.534546,9.093581,0,7.3380475,23.337688,6.9775157,0,5.660674,0.9889329,3.0630698,4.142147,1.6227652,4.0451775,21.06254,11.429978
379,0.7846343,3.7718968,0,0,8.440584,3.3512533,2.1674712,11.531771,0,0,4.3307548,0.60048586,8.702914,1.9196873,4.8598204,0,3.571895,2.9366112,1.9559069,0,0,0,7.704702,1.7980247,4.2299,12.765018,6.310026,0,14.7479105,14.936672,6.035331,2.563172,10.646514,8.774299,1.2221023,4.0341883,0,0,21.39738,2.6598155
380,7.065158,3.8418612,0.6280505,0,0,0,0.14437653,6.0133038,0,0,0,0,12.542395,0,0,7.1323805,2.8679223,0,0.27829856,0,1.2974826,0,4.352097,0,0,2.887456,6.1342793,1.7222478,9.656335,9.388917,8.125395,0.10414558,13.765469,0,0,0,6.7312245,2.521028,32.54096,11.039203
381,0,0,0,0,0,0.8511967,0,12.938621,3.2754197,0,6.083141,1.4695619,2.2447543,2.36405,0.19842432,2.0242944,1.4460489,5.341915,0,0.48620903,0.5917438,1.605628,1.005613,0.4803428,4.3822837,15.981359,7.423201,0,9.364205,0.06562321,4.902951,1.9608308,3.7221575,0.16194616,0,0,0,0.90186334,14.968945,0.7407572
382,1.3998939,0.61802274,0,0,1.745809,3.7570271,2.575048,14.127171,0,0,0,0,3.9329958,0,0.15440874,0,0,0,0.993625,0.34511125,0,0.061704528,2.047917,0,2.1436,14.399444,0,2.0074,14.393097,0,0.8080172,0,10.5875845,0,0.491265,0,0,0,12.405449,0.9618898
383,0.63679874,1.1042049,3.0009487,0,0,0,0.12622967,11.464403,0,2.0432293,0,1.1957368,6.536166,1.2679567,0.6339986,0,0,3.9639492,0,0,2.0987093,0.13768704,0.9754039,0,1.356037,14.090408,1.9861654,3.1546166,14.003259,0,2.7742255,0.7316709,6.119149,0.46068782,0,0,0,0,14.550166,3.8502479
384,0,0,0,3.5769167,0,0,0.84237057,0.292643,0,0,5.968426,0,2.5191429,0.18152444,1.5464381,0.053440686,0,1.3731631,0,2.1286426,2.6541095,0.60907835,8.59925,0.95537066,0.511802,8.733146,0,1.586298,10.362877,3.8290386,2.0643654,0,11.901428,2.6614919,0.5945926,1.7174896,0,0,4.4093914,0
385,3.9018054,0,1.7545162,0,3.6165848,0,0,12.195815,0,3.19748,6.3446064,0,3.4862216,0,0,7.119143,0,0.27275586,0.39076042,0,0,1.729869,0.81440604,0,0.06672957,2.7826998,0.16333877,0,18.047203,0,3.104539,0,9.844451,2.2876377,2.7151492,1.608744,0.7727198,0.94045156,7.447875,3.6995273
386,0,0,0,0,0,0,0.24265358,2.4681582,0,0,0,0,5.1498823,0,1.9263066,0,0,0,0,0,1.3002232,0,6.096143,0,3.6333706,0,2.55045,0,12.094275,0.16917369,0,3.369186,6.5555544,0,0,0,0,0,2.144543,0
387,0,0,0,0.47969168,0,0,3.0672204,6.633726,0,1.1207213,3.0601177,0,0,0.03509486,0,2.1632502,0,0,0.4311808,0,0,0,0,1.6833841,0,0,0.34662834,1.2027838,12.241743,7.430847,0,0,4.5491376,0,0,0.02206534,0,0,4.3844194,0
388,0,1.1172816,0,0,0,2.2924125,0,6.605021,0.3200087,0,6.931972,0,9.611977,0.06741691,0,1.1665475,0,0,0,0,0.23665193,0,0,2.5922978,0,4.812334,0.3285557,4.666489,9.738576,5.342928,0,1.0253227,5.386159,0.47216085,4.562856,2.2748315,0,0,0.1270876,0.8250535
389,0,0,0.43961492,0,0,1.7469693,0.5130978,0,0,0,0.99968684,0,1.852453,0.744884,0,0.3406931,0,2.6310685,1.520704,0,0,0,0,0,0,0,1.648538,0,3.9050362,0,0,0,8.014134,0,0,0,0,0,0,0
390,0,0.26109484,0.8795573,0,0,0,0.08170739,0,0.53756726,0,0.6500765,0,0.6351579,0,1.2912762,0,0,0,0.85563266,0,0,0,0,0.9473534,0,8.175774,0,1.6686634,8.456083,0,0,0,6.40212,0,0,0,4.8472004,0,0,0.46286958
391,0.57792753,0.745306,2.8923757,0,0,1.1885718,0,1.136322,0.24358095,3.263066,0,0.44108388,4.311885,0.11284494,0,0,0,0,0,0,0,0,0,1.4135324,0,0,0.92751694,0,3.816144,0,0,0,0,0,0,0,0,0,3.186984,0
392,1.0602235,0.7635185,4.3855886,2.3563838,0.49713677,0,0,1.3855535,0,0,0,0,1.8228904,0,0,0,3.2787797,0,0,2.6465862,0.9334956,0,15.763293,2.3705971,0,0,0.023470348,0,0,0.74459875,0,0,0,0,0,0,0,0,0,0
393,0,2.0454936,1.4685417,0,0,0,0,2.669003,0,0,1.1783319,0,1.0436531,0.5035281,0,0.20880483,0,0,0,0,0,0,7.7900977,1.0305426,0,0,0,0,0,0,0,0,0,0.41101187,1.7235875,0.61064094,7.230974,2.2273948,0,0
394,0.2905844,1.318185,0,3.8614626,0,0,0.24236467,0,0,0,0.26856455,0,0,0.62334406,0,0,0,0.7243635,0.42495546,0.50182724,0.06071771,1.2960052,0,0,0,0,1.4016474,2.9384844,5.2980247,0,0,0,0,1.1967261,0,0,0,0,0,0.8717023
395,0,0,0,0,0,0,0,0,0,0,0,0,1.703811,1.1912361,0,0.8190306,0.48526505,0.0935585,0,0,0,0,0,0,3.0814307,2.9420588,0,0,0,0.2894795,1.6548122,0,0,0,0,1.9670013,0,0,0,0.24595308
396,0,0,0,0,1.0102178,0.8843569,0,0,0,2.7327018,0.30077896,1.1974081,0.8633958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.269049,0,1.393095,0.05614277,0,0.25182194,0,0,0,0,1.7424402
397,0,0.45934507,0,0,0.31739897,0,0.39489734,0,0,0,0.15352455,0,4.186707,0,0,0.24548763,1.1917835,1.31372,0.27231893,0,0,0,0,1.9192455,0,0.053326625,0,0,0,0,0,0,0,0.22969322,0,0,0,0,0,0
398,0,0,6.754703,0,0,2.811105,0,0.7813151,0,0,0,0,0,0,0,0.17473064,0.027007313,0.3099831,0,0,0,0,0,0,0,0,0,2.8152218,0,0,0,0,0,0,0,0.781474,0,0.37560424,0,0
399,0.8205312,0,0,0,3.4609828,0,0,1.160241,1.0254775,1.2665064,1.6216065,0,0,1.1788926,0.88726664,0,0,0.021884684,1.2040821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7437925,0,9.117801,0,0,0
400,0,0,0,0.30153623,0.2436159,5.536355,0,0,2.9810693,0,0.49233368,0,2.0707808,0,0.8401465,0,0,0,0,0,1.7169303,1.1127344,0,2.107526,0.2670961,8.297721,0,0,0,0,0.95609903,0.56086546,0,0,0,3.2814102,0,0,0,0
401,0,0.66532093,5.8796444,0,0,0,0.24392517,3.100375,0,0,5.669185,0,0.92764765,0,0,0,0,2.0709226,0,0.3640636,0,0,0,0,2.5809102,0,0,0,1.8344971,0,0,8.5091305,0,0,1.9262146,0,2.1868706,2.2384067,0,0
402,1.4478467,0,0,0.09595824,0,0,2.1206474,0.6240332,0,0,0,0.19783947,1.5062664,0,0.2165534,0,0,0,0,0.66190416,0.52244246,0,0,0,2.5379913,0,1.0082097,0,0,12.746181,3.6849654,0,0,0.4682013,0,1.2513078,0.90733665,2.0037868,0,0
403,0.9022753,0,3.274866,4.4266906,0,0,0,3.862719,0,0,4.2400894,0,0.7693329,0,0,0,0,0,0,0,0,0,0,0,1.826659,0,0,0,0,0,2.5867908,1.4292346,0.7813152,0,4.3982115,0,1.2914587,0,0,3.1917393
404,0.96498984,0,2.8755426,0,1.3683845,4.541226,0,0,0,0,2.9421623,1.4580668,0,0,0,0,0,0,0,0,1.005801,0,3.0030897,0,0.23964794,11.596369,0,0,0,0,0,0,1.9945036,0.6284014,0.89462924,0,4.7107506,0,0,0.25481367
405,0,0,0,0,0,0,0,1.1177375,0,0.5690515,0,0,0,0,0.020512775,2.2956407,0,0,0.6428759,0,0,1.1151263,3.7005112,0.8964771,0,0.014517482,0,1.9532117,0.4550424,2.2316916,0,0,0,0,2.4715576,1.7395806,0,1.7735208,0,0
406,3.5544364,0,0,0.641977,0,0,0,0.6938467,0.8150901,0,0,0,0,0,0,0,3.4654737,0,0,0,0,0,3.9910412,0,0,0,3.7071242,0,0,0,1.7159814,0,0,0,0,2.0131276,0,5.1556263,0,0
407,0.37100202,0,2.8197625,0,0,0.8950881,0,4.264712,0,0,0.27381983,0,0,2.8073955,0,2.884623,1.8027835,0,0,1.4358592,0,5.5273647,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,4.3341184,0,3.6229293,0
408,0,0.817193,0,0,0,0,0,0,0,0,1.2510766,0,0,0,3.9006488,0,0,3.6206982,2.2700446,0,0.5065941,1.2445394,0,0.6797928,0,4.2573094,0,0,0,0,2.0301929,0,0,0,0.19703597,0,0,0,0.7812891,0.8551218
409,0.323418,0,0,1.4372262,2.4722264,0,0,0,0,0,0,2.0218158,0,0,0,1.8750767,0,0,0,0,0,0,0,0,0,0,0,2.7817743,0,0,0,1.4581964,0,0,0,0,7.416541,0.703102,0,0
410,0,1.651907,0,0,0,0,0,0,0,2.0090265,0,2.346522,0,1.500771,0.9748258,0,0,0,0.29867065,0.109889165,0.19071774,0,0.048275184,0,0,0,0,0,0.7686108,0,0,0,0,0,0,0,0,3.4199786,1.2395365,0
411,0,0.13302389,0,0,1.116333,0,0.26414979,0.7660827,0,2.7124023,0,0,0,0,0,0,0,0,0.823544,0,1.8374962,0,0.395032,0,0,0,0,0,0,0,0,0,3.5496974,0.98662657,0,0,5.13753,2.2732525,6.839066,0
412,2.7120838,0,0,0,0,0,0.762772,0.52390313,2.6014218,0,0,1.3511531,0,0.15480235,0.45235243,1.8624907,1.8940936,1.40625,0,0,0,0.6834437,0,0.16064285,0,0,0.097439885,2.0253162,2.5071418,0,0,0,0,0,0,0,0,0,1.7727609,0.9127581
413,0,0,0,0.50708264,0,2.5898263,0,0,0,0,0,0,0,0.6636119,1.5177823,0,0,0,0,0,0,0,4.0181127,0,3.6195407,0,0,0,0,4.47744,0,0,0,0,0,0,0,0,3.1103113,0
414,0.9311966,0,7.6012473,0,0,7.008248,3.8020444,0.16643095,0,0,0,0,5.2087197,0.2704783,1.717617,0,0.67705023,0,0,0,0,0,4.989542,0,0,4.060107,0,0.44664517,0,0,0,0,0.8648643,0.40296143,0,0,2.9768753,0,0,0
415,0,2.2775698,0,0,2.1541233,11.097195,0,2.7298064,0.9753679,0,0,0,0,0,0,0.3570172,0,0,2.9022121,0,0,0,0,0,2.0087013,1.5057628,3.9363651,0,0,0,0,0,0,2.2127206,0,0.9973595,0,0,0,0
416,2.5902853,0,0,0,0,0,1.1690546,0,1.7148556,1.8008722,0,0.6032189,1.0459632,0,0,0,0,0,0,0,0,0.07087412,1.7198293,0.55603606,2.5320253,0,4.7473745,2.8012168,0,3.882111,0,0.19249679,0,0.3785978,0.9269823,5.7989683,3.9259686,6.167416,0,0
417,0.024025802,0,3.6254642,1.4874358,0,0,0,0,0,2.3425517,0.7329682,1.3206773,0,0,0.651956,0,0,0,0,0.5053175,0,0,0,0,0,0.8680665,0.28742763,0,0.9589167,6.27912,0.030046817,1.3837535,0,0,0.8715338,0,3.2956007,2.1175728,2.2546234,0.3957124
418,0,1.6844436,0,0,1.2013744,0,2.8704383,0,0,0,0,4.1055865,0,0.18346809,0,0.9546205,0,0,2.361163,0.6357819,0,0,0,1.4823455,2.3055253,13.407148,0.12985505,0,0,0,0,3.6895962,0,0,0,0,0,0,0.31358048,0
