x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021
527,3.4768615,0,0.116855524,0,0.8349126,0,0.3203574,0,1.2417959,2.2382185,0,0.6828003,0.9026468,0,0,1.7838141,0.6080326,0,0,0,0,0
528,0.1104727,0,0.4432178,0,0,0,0,0,2.1775522,0,0,0,1.2437055,0,0,0,0.087740846,2.150922,0.34471968,0,0.65967,0.2863077
529,0,0,0,0,0,0,0,0.060343243,0,0.1612748,0.05001168,0,0,0.5056638,0,0.032510128,0,0,0.68942183,0.07308938,0,0
530,0,1.681734,0,0,0,0,0,0,0,1.1822513,0.027370408,0,0,0,0,0,0.22594129,0,0,0,0,0.28723806
531,0,0,2.350815,0,0,0,0,0.049448602,0,0,0.51502615,0,0,0,0,0,0,0,0.48078167,0.06594014,0,0
532,0,1.5278914,0,0.48743305,0,0.08014219,2.9231462,0,0,1.2239757,0,0,0.06867806,2.2770936,0,3.7063067,0.5676426,0,0.2542828,0,0,0
533,0,0.50612646,0,0,0.7278705,0,0,0,0,0,0.69388956,0,0.21871711,0,0,0,0.046403803,0,0.23813063,0,0,0
534,0.59444356,0.30632636,0,0,0,0.12143326,0,0,0.94980663,0,0,0,0,0,1.3433605,0,0.44707936,1.0820955,0.7297723,0,0,0
535,0,3.073687,0,0.3839028,0,0.8707764,0.25608492,0,0,0,0,0.40780374,0,0.037300047,0,0,0.20503198,0,0,0.71662086,0.3627056,0.12177149
536,0,0.48452297,0,0,0,0,2.3891518,0.11257653,0.58530927,1.0114108,0,0,0,0.60473335,1.3478439,0.34629735,1.4344608,0,0.119884826,0.54755706,0.86514443,0
537,0,0,0,0,0.05224949,0,0,0,0.5122198,0.34703788,0.98719084,0,0,0,0,2.1494226,0,1.3567367,0,0,0.9495031,0
538,0,0,0,0,0,0.5958852,0.014727774,0.44260404,3.0276508,0,0.79363525,1.6541219,0,0,0.9785708,0,0.15441452,0.2398171,0.90891355,0,0,0
539,4.1571493,0,0,0.37851998,0.2906398,0.610314,0,0.14137247,0,0,0,0,0,0,0,0.9690578,0,0.390089,1.5753863,1.0419475,0.4880551,0
540,0,4.4039016,0,0,0.60347915,0,1.6237494,0.7157171,0,0,0,0.19760217,0.88127035,0,0.7087097,2.0322435,0.42853165,0,0.082269706,0,0.8371384,0
541,2.7632523,2.5049896,0,0.020464335,0,0.06578067,0,0,0,0,0,1.5005094,0,0,0,0.17174609,0,0,0,0.20844206,0,0.50753546
542,0.21900967,0,2.160553,0,0.09392937,0.061400868,0,0.23011036,0,0.25594994,0,0,0,0.73718315,0,0.866694,0,0,0.4627112,0,0,1.9606644
543,0.4586926,0,0,0.130166,0,0,0,0.49522027,0,0,0,0,0,0,0,0,0,0,0,0,0.4238775,1.0472872
544,0,0,0,0,0,0.38246527,0,0.43637592,0,1.4562565,0.78982735,0,0.41833943,0,0,0,0,0,0,0,0.026462743,0
545,1.1760122,0,0,0,0.10611618,0,0.9556481,1.5198183,0,0.18321124,0.000314152,0.049023286,0.041752364,0,0,0,0.32752845,0,0,0.35263664,0.9154784,1.3070861
546,0,0,0,0,0.26502153,0,0,0.1502683,2.2607436,0,0.052966326,0,0,0,0,1.0336647,0,0.10536701,0,0.16355853,0.1144074,0.8123594
547,0,4.0387177,0.15242153,0,0,0.2107342,0.17299314,0,0,0,0,0,1.3839018,1.0571702,0,0,0.044783838,1.0741326,0.83589476,0,0.33222955,0
548,0,0,0,0,0,0.39968947,0.48056203,0.04836685,2.8067725,0,0,0,0.6617434,0,0,1.1612196,0,0,0,0.08879978,0.12561166,0
549,0,3.0871243,0.31142527,1.0136235,0,0,0.6314539,0.20925774,0,0,0.4767681,0,0,0,1.5398073,0,0,0,0.073059484,0.89719844,0,0
550,2.392306,3.2677333,1.0257506,0,1.5482162,0,0,0,0.33083868,0,0,0,0,1.0829518,0,0.025847273,0.37226528,0.004533542,0.35572857,0,0.2683472,0
551,0.89579344,0,0,0,0,0.4713428,0,0,0,0.1938263,0,0.6187522,0,0,0.3890683,0,0,0.16248722,0.11485191,0.37714866,0,0
552,0,0,0,0.8677366,0,0,0,0,0,0.11748313,1.0585245,0,0,0.4674737,0,0,0,0,0.43425614,0.39879766,0,1.4722893
553,1.602027,3.1080146,1.2175275,1.0286164,0.8921137,0,0,0,0,0.5587455,0,0.016679067,0.35321477,0,0,0,0,0.8803695,0,1.0832618,0,0
554,1.1095179,0,0,0,0.71963274,0,1.7888241,0,0,0,0.38708553,0,0,0.2696336,1.3208646,0,0.3553423,0,0,0,0,0
555,1.6882521,0.23869143,0,0.02788567,0,1.2034682,1.6335579,0,0,0,0,0,0.7771091,1.3001274,0,0,0.4043469,0.5831183,0.08515595,0.9712408,0.2588241,0
556,1.1559712,0,1.6893005,0.8722852,1.541561,0,0,0,2.112827,0,0,0.67417246,0,0,0.016211925,1.5850765,0,0,0,0,0,0
557,1.3068688,4.279375,0,0,0,0,0.9296186,0.49168742,0,0,0,0,0,1.4204597,0,0,0.08766907,0,0,0.43027937,0,0
558,1.3124408,0,0.5904732,0.20757475,0,0.44580895,0,0,0.21472894,1.6426605,1.4375455,0,0,0,0,0.8470831,0,0,0,0,0,1.1872207
559,0,0,0,0,1.2415568,0,0,0.91580385,0.33426163,0,0,0,0.5815126,0,0,0.16785471,0,0,0.21882582,0,0.37534714,0
560,0,3.6105192,0.5717746,0.18364817,0,0.9853442,0,0,0,0,0,1.4889301,0,0,0.7580082,0,0.67830884,0,1.1999269,0,0.06979972,0
561,0,1.0312732,0,0,0.012173072,0.25088316,0,0,0,0,0,0,0,0.6362275,0.84288806,0,0.1896843,1.3393825,0,0,0.028512584,0.38707492
562,0,0,0,0,0,0,0,0,0,0.23601906,0,0,0.7512368,0.30674875,0,0,0,0.34380442,0,0,1.4857589,0
563,1.6774315,0.18555012,0.5362751,0.26006597,0,0.44468716,0.5942281,0.32180664,0,0,0.9191158,0.75599295,0,0,1.8489822,0,0,0,0,0.7581791,0,0
564,0,0.13880806,0.23863575,0.003573826,0.1575561,0,0,0,0,0,0,0,0,1.62911,0,0,0,0.7147802,0,0.50121206,0,0.08808662
565,0,0.2336863,0.38394818,0,0,0.4193245,2.4318092,0,0,2.013027,0,0.6397523,0,0,0,3.403021,0,0,0,0,0,0.19726637
566,0,0,0,0.25764298,0.13905336,0,0.8618073,0,0.523864,0,0,0,0,0,0,0.31062314,1.3280941,0,0,1.3356687,0.5323948,0.22113386
567,0,0,0.49571767,0,0,0,1.2686238,0,1.3587316,0,0,0.7036543,0,0.27530286,0,0,0,0,1.4578565,0,1.0285541,0
568,0,0,0,0.37634158,0.69128984,0,1.5334609,0,0,0,0.5304658,0,0,0.93995255,0,1.9084507,0.2272606,0.74184686,0,0,0.71329135,0.36180288
569,0.68971133,0,0.19666725,0.16765887,0.045261707,1.084515,0,0,0.4777595,0,0.46212116,0,0,0,0,3.8542414,0.09170364,0,0,0,0.24328995,0
570,2.876476,0,0.5280294,0,0,0,0,0,0,0,0.018167626,0,0,0,0.69827,0,0,1.546586,0.16361293,0,0,0.37324682
571,0.83204883,0,0,0,0.17475586,0.09974991,0,1.2393976,0,0.14959371,0.45919216,0,1.7218225,0.1271779,0.69785106,0,1.0164168,0,0.97748953,0.059103217,0.93036664,0.035740405
572,0,0,0,0.5426065,0,0.51458824,0.5822481,0,1.9596773,0,0,0,0.07423761,0,0,0,0,0,0.47246382,0,0.666912,0.43308875
573,0,0.7949845,0,0.05785786,1.5828373,0,0,0,1.2825544,0,0.63789725,0,0,0,0.2266825,0.5163594,0,0,0,0,0,0.4107775
574,0,0,0,0,0,0,0.57239455,0.46570817,0,0,0.32546738,0.59877706,0.49690682,0,0,0,0.44019532,0.45691043,0,0,0.70046014,0.7612868
575,0,0,0.7158609,0,0.28391105,0,3.0358841,0,0.11638479,0,0,0,0.38817027,0.7555066,0,0,0,0,0,0,0,0.44896728
576,0,2.02397,0,1.2683034,0.10190871,0,0,0,0,0,0,0.57162786,1.6146674,0.21929102,0,0,0,0,0,0,1.0515999,0.11044269
577,0,1.7290055,0.7702746,0,0,0,0,0.5913026,3.7076535,0,0.15614998,0,0.53272027,0,0,0,0,0,0.2590419,0,2.3997567,1.5277457
578,0,2.1683025,0,0,0.025370533,0,2.4407172,0,1.3057265,0,0.80330104,0,0.6304254,1.1821696,0.49870244,0.64364797,0,0,1.5846381,3.8617914,3.8628988,0
579,0.40240386,0,0,0.38474774,0.30703574,0.14428228,0,0.14287786,0,0,0,0,0.2900262,0,0,4.0575805,0,0,0,0,0.84275955,0
580,0,0,0.02779407,0.4352063,0,0.07056079,0,0.046609946,0,0.3797741,0,0,0.71598756,0.69578487,0.340292,0,0.41012916,0.19454637,0,0,1.5094492,0.7961912
581,1.9159126,0,0,0.034020606,0,0,0,0.8546979,0.08480121,2.0096657,1.710042,0.9948255,1.1813889,0,0,0,1.7821807,0,0,0.26424348,3.4086304,0.8910189
582,0,7.5569005,0,0.4273253,0.106064714,0,1.3799508,0.61508477,0,0,0,0,1.4433513,0,0.19979008,0,0,0,0,0.11951492,0,0.20015377
583,0,0,0.2652105,0,0,0.089774676,0.087046765,0,1.5070332,0,0,0.6943708,1.005849,0,0.56381977,0,0,0,0,0.8825213,2.5627832,0.8551376
584,1.0232824,1.3344045,0.36830685,0,0,0,0.7478567,0.46608934,0,0.37565926,0,0,0.15430179,0.82430553,0,0,0,1.1698761,0,0.9052868,1.8824865,0.2622194
585,2.2675836,0,0,1.0033514,0,0,0,0,0,0,0,0.75325155,0.6344589,0.85368097,0,0,0,0,0.24959792,0.57729536,0.3205964,0.24774471
586,2.4730556,0,0,0,0,0.37945557,0,0.46890435,0,0.56618404,0,0,0,0,0.3381776,0.30848828,0,0.5823838,0.4201434,0,0,0
587,0.11578645,0,0,0.13567872,0,0.57522225,1.2021024,0.16805288,0,0.8723232,0,0.78784007,0,0,0,0,1.0288858,0,0.48942685,0,0,0
588,0.3894302,0,0.73116046,0.82451135,0.18506935,0.053977273,0,0.40517935,0,0,0,0,0.19805509,0,0.50688463,2.2861547,0,0.4312236,0,0.158376,0,0.1428517
589,0,0,1.9893019,0,0,0.09966561,0,0.5580314,1.252318,0,0,1.6761024,0.23723578,0,0.11550581,0,0.1859039,0,0,0.026540875,0.22713345,0
590,0,0,0,0.40846503,0,1.34237,1.1687479,0,0.28765473,0,0,0,0,1.0366329,0,0,0,0,0,0.4082367,0.6344049,0
591,1.0753877,2.1662123,0,0,0.7061341,0,0.54841083,0,0,0,0,0,0,0,0,3.2283013,0,1.1979544,0,0,0,0
592,0,0,0,0,0.3229167,0,0,0.18577006,0,0,0.7266968,0,0.1747698,0,1.1303978,0,0,1.7485212,0,0,0,0
593,0.7904223,0,0,0,1.2872329,0,0,0,0,0.32182473,0,0,0,0,0,0.9920246,0,0,0.07483962,0.46437588,1.3491929,0
594,0,4.895296,0,0,0.36925593,0,0,0,0,0,0,0,1.202916,0,0.44017133,0,0,0,0,0,0,0.3991156
595,0,0.6783727,0,0,0.20311254,0.02503186,1.4904823,0,0,0,0,0,0.33948973,0,0,0,0,0,0,0,0,0
596,3.6460392,0,0,0,0,0,0.52856416,0,0,0,0,0,0,0,0.34131837,0,0.48824283,0.04476722,0,0,0,0
597,0,1.5677927,0.6473816,0,0,0,0,0,0,0.10144348,0.59210515,0,0,0,0.92234856,0.8256121,0.33288842,0,0.8636365,0.7408094,0,0
598,3.02207,0,0,0,0,0.34742308,0,0,0.07585456,0,0,0.09058994,0.5075113,0,0,0,0.27703908,0,0,0,0,1.8806154
599,0.4505921,0,0,0,0.81454,0,0,0.2919665,0.736059,0,0,0,0,1.4646256,0.45236024,0,0,0,0,1.282626,0.8159171,0.21579069
600,0.18781467,1.8668381,0,0,0,0,0,0,0,0.0821836,0.21551408,0,0,0,0,0,0,0,0,0,0.49166778,0.09582451
601,0,0,0.388231,0.81282836,0,0,0.29126808,0.03574248,0,1.0949032,0,0.25519434,0.007490987,0.16998945,0,1.1058503,0,0,0.011557517,0,0,0.6718341
602,0,0,0,0,0.77647704,0,0.694525,0,0,0.24263729,0,0,0,0,1.4193804,0.941148,0.10981158,1.1667418,0,0,0,0
603,0,0,0,0,0.13659458,0,0,0,0,0,0,0.20436352,0,1.2190204,0,0,0,0.8269263,0,0.2620215,0,0
604,0,2.8088717,0.76407474,0,0.38195038,0,0,0,0,1.1158695,0.18874261,0.431479,0.5585023,0.15463965,0,0,0,0.11074647,0,0,0,0
605,0,0,0.60959613,0,0.41610384,0.28977975,0.073744826,0.017097741,0,0.19222449,0,0.063295744,0.05546179,0,0,0,0,0,2.1733627,0,0,1.2424113
606,0,0,0.5863213,0.21198511,0,0,0,0.26583478,0.28828388,0,0.6918418,0.040426195,0.37881052,0,0,0,0.9480369,0.05261488,0,0,0,0
607,1.7092111,0.41574207,0,0,0.34220308,0,0.58775413,0,0,1.0224891,0,1.3227255,0.19190553,0.070266865,0,0,0,0.28627023,0,0.08071384,0,0.7124271
608,0,0,1.3314341,0,0.22696136,0.106973246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4732699,0.5066094
609,3.9782882,0.8552479,0.68081075,0.9416658,0,0,0,0.9462876,0,0,0,0,0.60114247,0,0,0.62073696,1.0894842,0.68991536,0.26953143,0.33884338,0,1.0442513
610,0,0,0,0,0,0.2767111,0.22970963,0,0.27448398,0,0.5934929,0,0,1.4643176,0,0.21695432,0.5508145,0.30209714,0.11667035,0.13939579,0.14711021,0
611,0,0,0,0,0,0.18313734,0,0,0,1.603256,0.3445027,0,0,0,0.6033516,0.5685704,0,0,0.5660641,0,1.7756801,0.5968278
612,0,2.1376932,0,0.1458172,0.04068166,0,0,0,2.7060444,0,0,0.44264245,0,2.4730537,0.17194884,0.5688968,0.3088193,0,0.20526032,0,0,0
613,0,0,0,0,0.5675428,0.54777986,1.2517521,0,0,0.5498427,0,0.046785317,0,0,0,0,0,0,0.9202475,0.77255666,0,0.91164154
614,1.7457623,0.9841877,0,0.21355744,1.0900875,0,0,0,0.9685096,0,0,0,0,0,0.4838171,0.17704476,0.8684323,0,0.30604658,0,0,0
615,0.31193584,0,0.7843876,0.7835287,0,0,0.13530134,0.38260385,0,1.5142972,0.39048398,0,0.14228386,0,0.022487488,0.12739745,0.5615715,0.27173746,0.21524048,0,0,0.28812814
616,0,0,0,0,0,0,0.25298792,0,0.55598336,0,1.9374881,0,0,1.5841838,1.615879,0,0.6841758,0.84934115,0,0,0,0
617,0,4.9756064,0,0.37742144,0,0,0.6821194,0.4649933,0,0.16625555,0,0.027871933,0,0.10982584,0,0,0,0,0.3864019,0.061808694,0.007866134,1.9462873
618,0,0,0,0.6349549,0.76889795,0.6708051,1.1037729,0,0,0,0.62335163,0,0,0,1.6143647,0.38692954,0,0,0,0,0,0.38488656
619,0.30631098,0,1.2527043,0,0,0,0.26383492,0.24281222,1.1376308,0,0,0,0.47787848,0,0.1280562,0,0,0,0,0,0,0.48937348
620,0.7199912,0,0.7951322,0,0.9522353,0.34613705,0,0.8812155,0,0.6186057,1.3259383,0,0,0.7597646,0,0.5711723,0,0.10369322,0,0,0,0.45544308
621,0,1.1692464,0,0.76772594,0,0,0,0,0,0,0.01369392,0,0.3507133,0,0,0,0.4075335,0.30442455,0,0.6686718,0,0
622,0,1.0534934,1.4010211,0,0,0,0,0,0,0.1482732,0,0,1.1287898,0,0,0.39631402,0.21929744,0.6116983,0,0,0.3430363,0
623,0.5866336,0.51455206,0,0,0,0.12772061,0.06469778,0,0,0,0,0.07369367,0,0,0,0,0,0,0,0.6088216,0,0
624,0,0,0.063495934,0,0,0,0,0.41431284,0,0.5439231,0,2.401601,0,1.8066162,0,0,0,0,0,0.095117696,1.1898493,0.513292
625,0,0,0,1.128315,0.5940799,1.6856916,0.39417532,0,0.35836494,0,0.46667233,0.77922934,0.051474508,0,0,4.056508,0,1.3933716,0.5264883,0.7434075,0,0
626,0,0,0,0,0.17071572,0.51771235,0,0,0,0,0,0,0.6213784,0,1.2170087,0,0.17287515,0,0.58713746,0,0,0.9970462
627,0,0,0.5097155,0,0,0.330764,1.3498341,0,0,1.0007372,0.24968804,1.315068,0,0,0.096985936,0,0.005803516,0,0,0,0.3995183,0
628,1.2405425,0.36571732,0,0.5361095,0,0,1.2801434,0,0,0.006953338,0,0,0,1.197925,0,0,0.12726364,0,0,0,0,0.543033
629,2.105149,2.5733259,0,0,0.9125731,0.25234053,0,0,0.9153402,0.08181362,0,1.4399886,0.64121735,0.31975186,0,0,0,0,0.2682654,1.3985766,0,0
630,0.7039659,0,0,0.44019192,0,0.006688544,0,0,0,1.5031179,0,0.059280336,0,0.13982499,0,0,0,0,0,0,0.16203082,1.1418539
631,1.245702,0,0,0,0,0,0,0.12000378,0,0,0,0,0.6481642,0,0.65585184,0,0,0,0,0,0.9546296,0.14009912
632,0,0.9924114,0,0,0,0,0,0.41505164,0,0.5644336,0,0,0.20305806,0.3299194,0,0,0.10183354,0,0,0,0,0.18147267
633,0,2.8587093,0,0.13754334,0,0,0,0.15525438,1.905042,0,0,0,0.48452672,0,0,0,0.7875928,0,0.68205005,0.29776195,0,0
634,0,0,0,0,0,0,1.4117615,0,1.8692672,0,0,0,0,0,0,1.4762955,0,0.90259683,0,0,0,0.77699345
635,0,0,0,0,0.15350087,0,0,0,2.542738,0.1059052,0.33380923,0,0,0.315414,0,0,0,0,0,0,0,0
636,2.707125,1.1889266,0.3248765,0.07126242,0,0,0.20313998,0.32774022,0,0.19992924,0,0.1732873,0,0.74492097,0,0,0,0,0,0,0.49240392,0
637,0,1.2562774,0,0,0.0438723,0,0,0,0,0,0,0,0,0,0.88261807,0.84448767,0,0.19768119,0,1.52872,0,0
638,0,1.2268462,2.2865894,0,0,0,0.723187,0,0,0.29340243,0,0,0,0.24327132,0.020056874,0,0,0.5360398,0,0,0,0
639,1.5291191,3.9530473,0.16784362,0.8225466,0,0,0,1.056332,0,0,0.5882585,0.36250222,0,0,0,1.2394637,0.21631669,0,0,1.7464694,0.466538,0.18224382
640,0,4.8518057,0,0.6534814,0.71285224,0,0,0,0,0,0,0,0.035894006,0,2.498706,0.20043874,1.0048352,0,0.06978116,0.38532138,0.40464407,0
641,0,0.48262095,0,0,0.6187113,0,0.18661614,0.7926063,0.4485283,0,0,0.19810122,0.21038745,0,0.8186857,0.949434,1.719348,0,0,0,0.9277507,0.040527083
642,1.2539343,0,0,0,0,0,0,0,0,0,0.043982886,0,0.0851364,0,0.91066897,0,0,0,0,0,0,0
643,0,0,0,0.59205955,0,0,0.92213976,0.29905224,2.09219,0,0,0,0,1.5302447,0.062426697,0,0.20816512,0.95681155,0.86675805,0,0,0
644,0,5.057384,1.7082429,0,0.43081537,0,2.3961987,0,0,0.65324956,0.2521875,0,0,0,0.15862077,2.0810938,0,0.2100718,0,0,0.4376861,0
645,0,3.5940952,0,0,0.66765714,0.23072262,0,0.6877411,2.5437832,0,0,0.3693877,0,0,0.23237017,1.0829632,1.8201092,0,0,0,0.22772227,0
646,0,0,0.24202786,0,0.36928344,0.8561004,0,0,0,0,0.076080516,0,0,0,0,0,0,0,0,0.08804607,0,1.3163319
647,0,0,0.36019278,0.41216806,0.11083557,0,2.498957,0,0,0.398092,1.9518977,0.051606096,0,0,0,1.353894,0,0.26610544,1.4553008,0,0,0
648,2.7084994,1.780986,0,0,3.0860293,0.3037204,0.4655698,0,0.954323,0,0,0,0.15671974,0.5945939,1.6271487,1.2252494,0,2.029416,0,0,0,0
649,1.4980656,0,0,0,0,0,0,0,0,0,0,0.32264355,0,0,0,0.019736588,0,0,0,0,0,1.0263606
650,1.9048336,1.4362595,0.09674328,0,0.52264225,0,0,0.49747258,0,0,0.5424427,0.097477496,0.6746391,0,1.2803084,0.40130877,0,0,0.19462126,0.08008809,0,0
651,0.40198427,0.79822546,0,0.14172605,0.164046,0,0,0,0,0,0,0.74703807,0.62552965,0,0,1.9522564,0,0,0,0,0,0
652,0,0,0,0,0,0.29940718,0,0,0,0,0,0.001852183,0,0,0.5579902,0,0,0.002380861,0,0.5876455,0.34486845,0.40993646
653,0,1.5187306,0,0,0,0.6328556,0,0,0,1.2856503,0,0,1.3948017,0.39873862,0,1.6459002,0.10847672,0,1.1056366,0,2.039999,0.88712704
654,0,0,0.6102656,0.115810975,2.4797368,0.37375703,0,0,0,0,0,0,0.99628615,0,0,2.168274,0,0.11401381,0,0,1.0244746,0
655,0,2.0913043,0,0,0.68905926,0.2653441,0,0.28120342,0.23472734,0,0.2597054,0.46747288,0,0,0,0.12445198,0,0,0,2.284535,0,0
656,7.508022,0,0.6627351,0.4155667,0,0,1.4611417,0,0,0,0.62181157,0,0.09494166,0,0,1.7233982,2.059696,0.3173165,0.57799566,0,0.40215042,0
657,0,0,0,0.20255916,0,0,0,0.46471322,0.31106853,0.15578166,1.8861384,0.017270485,0.12577152,0,0,0,0.40945438,0,0,0,0.3298998,0
658,0,0,0,0.4071916,0,0,0.7965732,0.384794,0,0.7138346,0.15137188,0,0.85592204,1.4295081,0,0,0,0.2782218,0,0,0,0.44179386
659,0,5.171396,0,0,0,0,0,0,0.10562328,0,0,0,0,0,0.9694365,0,1.2074443,0.82469285,0,0,0,0.08151243
660,0,0,0,0,1.0883682,0.83397245,0,0,0.039777394,0,0,0,0,0.39465982,0,0,0,1.1928773,0.92930776,0.30929667,0,0.16628838
661,0,0,0,0,0,0,0.47214228,0,0.81205374,0.08167571,0,0,0.5157777,0.6108149,1.2542143,0,0,0,0,0,0.58987784,0
662,0.21284135,5.1722527,0,0,0,0,0.055028375,0,0,0,0,0,1.013099,0,0,1.8745476,0,0.64261186,0,0.78262186,0,0.11136707
663,1.064589,0.92071664,0.75945866,0,0,0.83471376,0,0.21304588,0.5260349,0.047878314,0,0,0,0.21658944,0.47174534,0,0.78747135,0.5633574,0,0,0,0
664,0.7039585,3.316955,0,0,0,1.3330985,1.0716043,0.11171973,0,0,0,1.0986474,0.2602714,0.14041471,0,2.24024,0,0,0,0,0.7049899,0.090262815
665,0,0,0,0,0,0.26621523,0.5162219,0,0.86073774,0.18391073,0,0,0.412817,0,0,0,0.25553274,0.32166654,0.31844854,0.98806226,2.455386,0
666,0,0,0,0,0,0,0.8484886,0.19004026,2.9072583,0.23025121,0.17410454,0,0.11204429,0,0.11058112,0.09272722,0.29680458,0,0,0.6951329,0.1575791,0.29123685
667,0,5.451123,1.4460255,0.39729112,0,0,0,0,1.2157887,0,0,0,2.095404,0.4360298,0,0,0,0,0,0.013753997,0.8595246,0.28642684
668,2.750783,0,0,0,0,0.13924786,1.6254083,1.8491528,1.1439874,0,0,0,0,0,0,0.077479325,0,1.1590271,0.34529328,0,0,0
669,0,0,0,0,0.5933378,0.7714752,0,0.28171983,0,0.018893408,1.0570503,0.30736247,0.28931758,0,0.44765884,0,0,0.3269221,0.92966926,0,0.09405668,0
670,1.0066394,0,0,0,0.29938114,0.43359235,0,0.3710012,0,0,0,0,0.06473303,0,0.27708286,0.22634037,0,0,0,0,0,0
671,0,0,0.18975683,0,0.06188348,0,0,0,0,0,0,0.12948881,0,0.6353941,0.8203559,0.27367574,0.521757,0,0,0,0.54198056,0.841132
672,0,0,0.72656584,0.56135744,0,0,0,0,1.0412872,0.28264406,0,0,1.6015723,0,0.5421172,0,0,0.01606094,1.6044345,0,0.023459287,0
673,0,0,0.024681177,0,0,0.58333296,2.4734614,0,0,0,0.19016895,0,0,1.7303549,0,0,0,0.801476,0,0,0.27189344,0.5989955
674,0,0,0,0,2.2171268,0.264013,0,0,0,0.04603692,0.070968494,0,0,0,1.7242597,0,0.6644331,0,0.5696829,2.574047,0,0
675,0,0.9488312,1.0222074,0,0.6974507,0.7289314,0.5944728,0.26420915,1.058538,0,0,0,0.42535555,0,0,0.9211557,0,1.1822941,0,0.24567853,0.7305853,0
676,0,2.0548964,0.08838226,0,0.31739223,0,0,0,0.36796406,0.83712935,0,0.49472648,0,0,1.3794065,0,0,0.5469285,0,0,0,0.97328633
677,0.5270777,0.42496195,0,0,0.14400679,0,0,0.168891,2.195239,0.3164551,0,0,0,0,0,1.3394594,0,0.037216805,0,0,0,0.23608127
678,0,0.54046166,0,0,0,0,0,0,0,0.4669513,1.3499947,0.3982114,0,0.13216713,0,0,0,0,0.49825147,0,0,0
679,0,0,0,0,0,0,1.1668563,0.070257775,0,0.95110345,0,0,0,0,0,0.7128978,0,1.833613,0,0,0,0
680,0.39788827,0,0,0.17631885,0,0,0,0,0,0,0,0,0,0,0,0.45921737,0.8459679,0,0,0,0,0
681,0,1.7540787,0,0.5596213,0.7894402,0.23964287,0,0,2.6794581,0,0.38460156,0,0,0.37890157,0,1.2688041,0,1.1480491,0,0,0,0
682,3.1583107,0,0,1.2008754,0.9001891,1.0965655,2.0902338,0,0,0.46638283,0,0,0,0.016220463,0,0,0,0,0,0.21822955,0.38098335,0
683,0,0,0,0.73607606,0,0,0,0,0,0,0.7785105,2.1390133,0,0.5821189,0,0,0,0.25007513,0.69833827,0.39748108,0.65047956,1.1379087
684,0,0,0,0,0,0,0,0,0,0,0,0.37672156,0,0,0.25654697,1.2420748,1.0224953,0.119711034,0,0,1.1217648,0.50512916
685,4.0429235,0,0.763443,0,0,0,0.59097517,0,0,0,0,0.31466004,0,2.5479624,0,1.35478,0,0,0,0,0,0
686,0.3546525,6.998062,0,0,0.61577725,0.14627619,0,0,0.2045078,0.51070064,0,0.85515404,0,0,0.06685724,0,0.07733415,0.34759846,0,0,0,0.74920034
687,0,0,1.7394493,0,0,0,1.7608657,0.17089428,0,0.2713243,0.20049012,0,0,0,0,0.7482913,0,0,0.8217391,0.96533006,0,0.24423951
688,0,0,0,0.6956705,0,0,0,0.40907457,0,0,0.02557839,0,0.2306692,0.34192756,0,0,0,1.1122588,0,0.64404285,0,0.07590321
689,1.4946401,0,0,0.07480132,0,0,0,0,0,0.18212752,0.8402231,0,0,0,1.4611286,0,0,0,0.20551585,0,0,0.017924048
690,0,0,0.09821706,0,0.4073863,0,0,0,0,0,0.31214613,0,1.1332043,0,0,0,0.6475554,0,0.13014197,0.36945978,0,1.2028356
691,0,0,0.30458364,0,0,0,0.3239964,0,3.9276583,0,0.7638317,0,0,0,0.19021514,0.78747517,0.39350802,0,0.80020136,0,0,0.33420703
692,0,0,0,0,0,0,0,0,0.29110563,0,0,0,0,0,0.42093697,2.1218112,0,0,0,0,0,0
693,0,0,0,0,0,0.022585087,0,0,0,1.0459675,0,0,0,0,0.5632391,0,0,0,0.78081137,0,1.4616227,0
694,1.3764652,1.0589894,0,0.36377394,0,0,0,0,0.7072648,0.80286276,0,1.4676518,0.7303978,2.266915,0,0,0,0.78818977,0,0,0,1.971743
695,2.396033,2.9570346,0,0.000534777,0,0.15326653,0,0.8728135,0,0,0,0.6890872,0.06762656,0.21471941,0,1.6634421,0.7136721,1.3350705,0,0,0.48760492,0
696,0,0,0.63714486,1.2427373,0.9856446,0.25523847,0,0,0,0,0.14017718,0,0,0.6249795,0.50168395,0,0,0,0,1.5118531,0,0
697,0,1.7036062,0,0.30273953,0,0.01740702,1.7066351,0,0,1.7509178,0,0,0.76653,0.9338475,0,0,0,0,0,0.17412864,0.19564041,0
698,0,0,0.2517691,0,1.4264268,0,0,0,0.6422439,0.668189,0.18073663,0,0,0,0.87518,0,0.54722494,0,0,0.88120836,0,0.9222682
699,0,0,0,0,0.48013702,0.8168135,0,0,0.15126522,0,0,0.5978099,0.67339545,0,0,0,0.76197547,0.024081588,0,0.2706047,0,0
700,3.6616359,0,0.2964125,0.7098207,0.5696818,0,0,0,2.3324199,0.33788708,0,0,0,0.6476519,0,0,0,0,0.001221021,0.053831007,0,0
