x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034
112,4.1312613,0,3.0228605,12.587803,5.6407995,0,0,7.9889703,10.51582,3.9088316,30.562534,1.5161924,0,0.6467347,2.1169884,4.1565924,0.7903546,1.0764562,0,3.823694,0,3.0475144,0,0,1.2572517,2.1207879,2.5860922,0,0.020318924,0,2.93416,0,2.0459332,0,7.533405
113,0,0.81442916,0,6.584674,1.4536903,3.9725153,0,8.586567,15.961606,5.4114733,18.598213,0,0,0,6.211457,0,0,0,0,2.9390461,2.8792548,1.565947,8.030095,0.8536363,0,12.534672,0.63543034,0,0,0,0,0,1.8164408,0,0.3176352
114,0,0,0,22.807175,6.1010575,0.11928789,0,0,9.2952795,0,10.273933,0,0,0.67654985,4.8213663,0,1.2571956,0.6802823,0,1.7602526,0,1.1829807,0,3.6907961,0,0,1.4240866,0.3034639,0.52748734,0,0,0,1.2653922,0,17.543787
115,0.73788077,1.0106275,0.6542299,7.8586745,0,0,0.13100876,7.648037,22.367796,0,23.801844,13.265967,0.42020828,1.0901376,0,0,0,0,0,7.3089004,0,1.7530946,0,0.8139817,0,13.268142,0,1.2906244,0,0.8597294,0,0.54328483,1.4345319,0,25.213465
116,0,0,0,0,0,1.3054382,0,0,5.040593,0,0,0,0,1.2236542,5.4214864,0,0.103098996,0,0,0,0,0.97767586,10.390318,3.1173835,2.5232747,0,0,0.19866636,0,0.12349512,0,0,0,0,10.32642
117,0.7946434,0,1.1801366,12.905407,0,0.34741667,0,0,0,4.0246468,12.4323845,0,0,0,3.8071365,0,0.8557593,1.7629588,0.93204564,0,0.104695074,0,0,0,0,0,0,0,0,0,1.8793921,0,0,0,0
118,0,0,0,0,2.5057828,4.1089797,0,0,3.4998648,1.1763902,0,0.84880406,0.21229309,0,0,5.607331,0,0.7898729,3.3544326,0,0,0,0,0,26.066769,0,0.055056598,0,0,5.044496,0.08039454,7.725668,0,8.1035185,0
119,0,0,4.7504916,5.8054233,1.7141364,0.403492,1.3830552,1.760406,8.845173,13.530756,0,0,1.8222935,0,0,0,0,0,0,3.5702531,0,1.3767529,10.689393,0,0,0,0.9939509,3.4342768,0,1.8115412,0,0,0,0,1.748569
120,0,0,8.045923,0,0,0,0,0,0,0,1.8472818,0,3.4564073,1.4432536,0,0,0,4.387862,10.488135,0,0.46939287,0,0,0,0,2.4881377,0,1.0465498,0,2.5343165,2.3020358,0,0.80061054,1.080512,1.6351917
121,3.448499,2.9875982,0,0,0,1.6824952,8.483716,8.69102,0,3.7909372,3.2323942,0,0,0,0.30017966,9.233827,0,0,0,7.6400013,1.2862082,4.205587,0,0,0,11.940633,0,0,1.2158234,0,0.81828403,0,6.1354465,0,0
122,3.1324353,4.013831,0,0,0,0.5929869,22.502169,13.225772,21.535038,3.9147215,8.591487,0.9016886,0,0,1.2423645,2.8362825,0,0,0,4.655656,0,13.938298,9.449427,8.5464,0,19.304876,1.2433412,0,0,0,0,0,0,0,0
123,0,1.7808268,0,0,1.4975997,0,0,1.4987677,0,0,0,2.1920307,0,1.6476935,6.658231,3.937937,0,0,0,9.43743,2.926424,0,0,0,0,0,0,0,0,0,0,0.58733475,0,0.3293619,0
124,7.415575,0,0,0,0,0,3.2003953,0,1.8026285,2.4911838,1.8925813,8.957156,0,0,6.8963237,0,0,0.7498546,0,0,0.77086663,3.047182,5.973468,0,0,0,1.0349113,0,0,0,0,0.5911496,0,0,9.656353
125,0,0,0,6.4722023,0,0,0,0,0,0,0,0,0,0,0.33956522,2.4709,0,0.7662445,0,0,0.67820823,0,0,0,0,0,0,0,0,0.29537734,0,4.3077416,0,5.070763,0
126,0,4.9384594,0,0,0,0,0,0,0,0,0,0,3.38423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157856,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,14.1234,0,0,0,0,0,0,0,0,0,0,0,7.724751,2.0676003,0,0,0,0,15.062995,0,1.6371012,0,0,0,9.390591,4.368003,0,5.267903,0
129,0,0,4.6074944,2.3866086,0,5.461663,1.3706664,0,0,0,0,0,0.70794046,2.2737212,4.099823,0,0,0.48088774,0,0,0,5.0681095,8.802796,0,0,6.361083,3.0961049,2.3339825,0.6421796,0,0,0,0,0,0
130,0,1.356659,0.22233582,0,0,3.2734838,13.068984,10.878062,0,0,0,0,8.301232,10.710727,0,0,0,0,9.610962,0,0,0,16.716743,10.793568,12.917975,0,8.699947,0,6.341345,0,8.683592,0,1.8712943,0,0.38360563
131,1.4705535,0,0,0,2.5948853,0.17855428,6.2923903,0,2.0341723,5.1819835,25.846748,0,0,0,8.837568,17.077496,6.490851,0.7795913,0,0,0,3.6748981,46.34162,1.3882504,31.678707,0,6.029926,0,11.406361,0,0,2.1287527,6.3921123,0.86169785,0
132,5.072477,0,0,0,0,5.4471874,9.041576,12.9781065,5.2378483,34.40424,0,1.786251,0,0,36.833393,1.0112118,3.6374552,0,0,0,4.9505153,8.58255,37.426613,5.0083327,37.338745,8.775553,0,6.011213,9.599376,1.2261727,1.0698198,0,4.567371,2.9630904,0
133,4.8457875,1.8671062,0,0.10647817,0,6.830111,7.312824,27.842241,21.07969,26.448175,22.41727,3.1892898,0.16034868,1.1074241,24.451546,15.312246,1.9786438,1.0817009,0,1.1383737,2.0961852,0.6581868,7.2866054,0,18.649126,15.86171,0,0,9.737314,0,0,0,5.972769,4.1908064,0
134,0,0,0,8.346045,0,0,7.511831,13.592652,21.716015,36.744583,18.818413,0.8115811,2.1807096,0.90702266,20.982056,9.518315,2.5069785,3.8300457,0,3.4228847,0.3294049,0,18.234362,2.662731,3.6707919,0.09861048,0,3.3308265,4.7596316,0,0,0,0.7438048,0,7.609697
135,2.2653356,0,1.0988377,12.534336,0.38426006,1.0867221,14.896634,4.687514,1.14371,19.934278,15.462663,4.090043,0.3111462,0,3.2153497,0,2.5944219,9.16774,0,0,0.5032113,0,12.75058,13.537779,0,2.3554306,0,0.9947143,6.276074,0,2.011795,0,7.7178493,0.37769738,0
136,4.205755,4.2488084,3.856374,5.383037,0.12199466,2.4038482,4.333319,8.900389,18.403345,7.589985,0,0,0,0,6.1833305,10.460621,1.8138121,0.9488706,0,0,1.8298845,0,9.653117,7.8214717,0,16.697687,1.4625862,0.6663663,0,0,5.062182,0,2.0346851,0,0
137,1.014597,0,0,0,0.3737127,0,10.093417,0,4.713879,9.010401,26.02446,10.282207,0,0,10.32054,0,0,0.25072715,1.323043,0,0,1.8642881,0,0,0,0,0,1.9858094,0,0.5542645,0.7333076,0,1.6558816,0,0
138,4.8300085,6.020348,0,7.05161,4.3843393,0.1411314,0,0,0.6342898,8.054571,7.6575074,0,0,0,0,0.40783307,0,0,0.48504442,1.6169344,0,2.2026687,0.27031714,0,0,9.457417,0,0,0.22746159,0,0.65529454,0,1.5311759,0,5.0147295
139,0.8015194,0,0,18.243366,4.066457,0,2.9224691,0,14.201788,0,0,0,0,0,7.906417,0,1.2291263,3.0381725,0,0,0,0,7.836533,0.9676411,0,5.3305607,1.2403346,4.5063257,5.3925586,0.39235103,6.473584,0.5869538,1.1940293,0,16.938883
140,0,2.465344,0,0,0.24770553,3.898902,0,0,7.1666512,11.125565,6.8699026,13.089699,0,0,0,0,0,2.396652,0,0,0,0,1.127399,0,0,3.5270057,0.14954318,0,0,0.5157674,3.993724,1.6473138,2.1880853,0,0
141,0,0,0,0,0,0,0,4.694136,0,0,13.646464,7.004726,0,0,0,0,1.796688,0,0,0.1871677,0,0,0,5.515232,2.950277,0,0,0,0.40737158,5.1752934,0,1.1838636,0,4.7153745,16.914652
142,0,0,1.120042,0,0,0,0,0,0,0,0,0,6.151429,5.010003,0,0,0,0,1.326483,0.94462806,0,0,0,2.2323987,0,0,0,0.644773,0,0.983498,0,2.8659933,0,3.731608,0
143,0,0.028559705,3.5844233,0,0,0,0,0,0,0,0,0,0,2.7944765,0,0,0,3.1017888,2.467284,3.0158865,1.117642,2.8423727,0,0.5509321,24.33361,0,0,0,0.5511451,0,0,0,0,0,0
144,0,0,1.2621427,0,0,0,0,7.3708262,0,0,2.8389783,0,1.2742177,0.91869336,0,2.239983,0,0,3.2878704,0,2.2211232,5.2282176,0,5.3630037,11.037576,2.2082155,0,0,0,0,0,0,0,1.8257438,0
145,0,0.9443263,0,3.2913566,0.15349162,0.08945068,0,0,0.9889102,1.1677933,5.550562,0,0,0,0,3.1863635,0,0.59478366,0.7962222,0,0.26736116,0,0,1.1771575,0,0,0,0,0,2.8067882,2.5114968,0,2.4675634,0,0
146,0,0,0,0,0,0,0,0,0,0,24.362612,0,0,3.3477964,0,0,0,0,0.8835343,0,0,2.1144428,0,0,5.235108,9.696891,0,0,0,0,1.2753078,0,0,1.2154173,0
147,0,0.7847493,0,0,3.9592519,0,0,0,0,0,0,0,0,1.474446,0,0,0,0,0,5.1706862,0,1.8158772,0,0,0,0,0,0,0,0.05752614,0.6833351,0.5451891,0,0.9121561,0
148,0,4.104054,0.21896505,21.005064,0,0,0,3.90615,0,0,0,0,1.1539038,1.709668,0,1.3724906,0,1.1490355,0.82746714,0,0,3.137146,0,0.5135752,1.6692177,0,0,0.063233495,0,0,0,0,0,0,0
149,1.9638429,0,0,17.974453,0,0,0,0,0,0,0,0,4.2053905,1.7645048,0,0,0,1.389958,3.036687,7.5090833,0,0,1.3686476,0,10.864931,0,1.0221304,0,0,3.224013,0,1.9578027,0,1.0889013,14.6444025
150,0,2.3521256,0,1.8490994,0,0.04783788,0,0,0,0,0,0,0.8918554,0,0,2.3143928,0,0,0.10134795,0,0.3078151,0,0,1.3669487,6.0757594,0,0,0,2.5174465,0,0,0,0,0,0
151,6.00618,0,1.7394472,0,0,0.36973396,0,0,0,0,0,0,0,0,0,0,0,1.5962428,0,0,0,0,0,0,0,0,0,0.9211786,0,3.9690187,0,2.7049508,0,5.0502605,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,8.222284,0,0,0.15287751,0.60731417,0,0,0,0,0,0,3.993269,0,0,0,0,0,0,0,0,0,0,0.39404622,0.08935775,0,1.4131347,3.9201384,4.0135937,1.906494,0,0.8781017,0,1.8743309,0
154,0,0,0.1409521,5.0506134,0.34077826,0,0.57411593,8.475753,0,0,0,0,0,0.89219564,0,0,0.32261494,0,0,1.2109075,2.5070145,0,0.009096256,0,0,0,1.5948379,1.885191,0,0,0,0,2.149712,0,12.155429
155,1.2987273,0,5.8288507,0,0.27182367,0.5800455,0,0,0,0,0,3.8665137,1.1786623,0,0,0,0,0.51779056,7.7713423,0,0,0,0,0,5.957183,0,0,0,0,1.3022454,0,3.8024805,0,0,0
156,0,0,0.12369709,0,0,0,0,0,0,0,0,0,6.5770707,0.9621214,0.15142718,0.16295299,1.7927539,2.6464503,1.4567021,0.7774109,0,0,0,0,0,0,0,0,1.3388586,0,0,0.32744706,0,0,0
157,0,1.2296062,1.7260077,0,0,0,1.3487877,0,0,6.276474,7.7797117,3.8972635,0,0,3.3998568,13.3662615,0,0,0,0,0.13550167,5.7173047,0,2.4689674,11.738828,0,0,0,0,0,1.5691117,0,0.8570014,0,0
158,0,2.0473444,0,10.160559,0.015384371,0,0,2.146359,0,2.9125686,3.4881892,3.2707162,0,0,3.3597796,0,0,0,0,0,0,0,1.7243475,0,0,25.02713,0,0,0,0.85548776,0,0,3.6813166,0,23.90464
159,0.9089473,0,0.73104334,0,5.0754333,0,2.3492043,0,25.7165,0,0,7.0321183,0,0,11.74987,0,1.78054,0,0,0,0,3.0683718,9.542973,3.2152805,0,6.822711,0,2.117474,1.5396655,1.0764625,3.9436402,0,0.11757931,0,1.1568065
160,1.9781852,0.74191374,0,0,0,0,4.6288443,0,5.2971244,8.09798,0,0,0,0,0.7666254,11.090818,0,1.3258066,0,0,0.6799308,0.9502836,11.415687,0,0,0.4961468,1.0373694,1.5575755,0,0,3.2503765,0,3.7447245,0,0
161,4.873483,7.341393,0,0,0,0,0,1.9693912,0,11.673727,0,0,0,1.1086289,2.2029939,0,0,0,0,0,0.036431503,4.250419,0,0,0,14.109856,2.446031,0,0,0,0,0,0,0,13.158816
162,3.4160087,0,0,6.0405307,0,0,0,0,0,0,21.164125,0,0,0,0,8.003847,0,0,0,0,0,0,3.8165302,7.1187305,0,0,0,0,0,0.9075548,2.8474655,0.8433993,2.9811387,1.9770272,0
163,0,0,0,7.6449513,0,3.1126482,0,0,0,0,0,0,0,0.30382305,1.1380526,0,2.1327667,0,0,4.939601,0,2.1150541,0,0,0,18.07306,0.34770575,0,0,0,1.241885,2.120192,0,0,6.2858872
164,4.471959,0,2.9348426,0,0,0,4.349815,0.36033812,4.589128,0,0,3.4257357,0,0,4.894194,0,0,0,0,4.396268,0,10.436937,4.1357274,0,0,0,3.3540466,0.20555893,0,0,0,0.28796384,3.8656263,0,0.31224504
165,0,0,0,3.8083324,0,0,2.404977,3.2628474,6.7388763,4.5151563,8.957797,0,0,0,0,0,0.34173617,0,0,0,0.9041884,8.221976,4.5888867,0,0,0,0.6669727,1.1622823,0,0,3.0654101,1.614836,0,1.3130509,0
166,0,5.1515737,0,0,0,0,6.1720533,8.347703,19.944788,0,4.039228,0,0,0,0,0,0,0,0,0,0,0.91319007,3.0117662,2.4627917,0.025254829,0,0.6956514,1.1044217,0,0,1.5957791,0.1970821,0,0.11116796,0
167,0,0,2.892836,0,0.90863943,1.1054784,2.805408,14.239097,0,2.859666,6.4552875,8.445966,0,0,0,1.97832,0,0,0,5.2987905,1.1157808,1.6746763,15.701717,2.2645643,0,17.58467,0,0,1.3523315,0,5.7999964,0,0,0,9.190278
168,0,0.5589097,0.18822266,9.061407,1.8422716,0,0,0,0,0.36740586,6.875294,3.5295992,0,0,0,3.994454,0,3.1062891,1.8867399,0,0,0,0.33725694,4.300413,0.73886275,7.619368,0,0,3.8664017,0,0,0,0.36356953,0,0
169,4.2736244,1.3230476,0,20.847364,0.5318293,0,4.4189944,16.620903,0,6.159925,5.507912,2.102234,0,0,1.0361919,0,0,4.0758295,1.6196303,0,0,6.19618,0,5.0003915,3.8672173,3.4416792,0.2771516,4.26177,0,0.004923907,0,0.06822721,2.136306,0.72617203,7.005338
170,0,0,0.20879465,8.04343,1.7313485,3.1537943,0,0,0.4662165,0,0,2.5388427,0,0,9.330202,7.704892,1.4818263,1.3935114,0,0,0,0,13.537135,0,0,6.322997,0,0,2.6221132,0,4.4697,0,2.8646114,0,4.7674437
171,0,0,0,3.0998678,0.23445074,0,0,0.064914495,0,11.039361,0,0,0,0,1.9366115,4.8378887,1.1019017,0,0,0,1.0524728,0,4.4635625,0.20875175,13.231129,0,0.016241921,1.0660062,0,0,0,0,3.9139943,0,1.8915104
172,0,0,0,0,0,0.16160524,0,0,3.8473394,4.0844574,0,1.9754405,0,0,4.964002,3.0419166,0,1.8339009,0,0,4.401642,0.8575564,0,4.6946607,0,6.954631,0,4.2709184,1.0062293,0,0,0,0,0,3.1969488
173,0,0,0,7.221511,0.9037412,1.7346933,0.19667472,6.5977826,6.1711607,1.0193524,22.277205,1.7312163,0,0,0,0,0.60659426,0,1.2014037,0,0.8033436,0.33254275,2.1044402,0.16309775,0,0.75206536,0,0,0,1.3613421,3.440573,0,0,0,0
174,0,1.7831492,0,0,0,0,2.6872385,0,13.740041,0,0,0,0,3.2701304,0.40887055,0,0,2.619424,0,0,0,0.48238656,1.4059093,8.829159,0,9.862401,0,5.6381636,0,0,0.32676205,0.08158719,0,0,8.855193
175,0.9760864,0,5.6625934,0,0,0,0,0,11.836702,12.430425,3.231754,8.497835,3.8002136,0,0,0,0.102337375,0,0,0,0,2.35133,0,0,0,0,0,0,0,1.5357352,0,0.5360534,0,5.7279973,0
176,5.5844474,3.0771058,0,2.0898967,1.6533651,0,0,0,0,2.0390959,0,8.306358,0,0,0,13.483052,0.6405528,0,0,9.838569,1.4342384,0,5.4523625,0,0,22.761513,0.7499077,0,0,0,0,0,0,0,16.813393
177,0,0,0,0,0,0,0,8.910201,0,0,0,0,7.957515,12.35398,0,0,0,0,5.807212,0,0.4719455,0,0,0,0,0,0,0,0,0.055177458,0,2.1440668,0,0,0
178,0,0,4.2249885,0,0,2.1261995,0,0,0,0,0,0,6.515931,5.8405337,0,0,0,0,6.592556,0,0.09920381,0,0,0,18.206997,0,0,0.36214495,0,2.4319558,0,3.801706,0,3.684532,11.323543
179,0,0,0.95284134,0,5.046805,0,0,0,0,0,1.2038672,0,0,0,0,2.053377,0,0.6233843,0,0,0.8730796,12.05397,6.886941,3.1601896,0,13.118527,0,1.6700319,0,0.213732,0,0,0,0,0
180,0,1.1692051,1.8278157,6.4208136,0,0,0,2.7551455,1.0494343,0.17159523,11.067214,0,0,0.35995078,0,6.0672626,0,3.33172,3.044465,0,0,0,0,0,0,4.693366,0.28352123,1.5623134,0,0,0,0.22871546,0,0.39851525,3.3134825
181,0,0,1.3834308,0,0,0,4.6463685,0,0,7.2097864,0,0,0,0,4.372904,0,1.2936395,0.6923308,3.0454295,0,0,4.1964455,0,0.016340965,5.385499,8.899644,0.83605266,0,4.146959,0,1.2817134,0,1.0514953,1.6299163,0
182,1.5817341,0,2.8748934,4.203908,1.5248791,1.2956593,0,0,0.587501,0,0,0,0,0,0,0,0,0,0.93260586,4.001919,0,0,0,2.9020126,14.28603,0,0.36930895,0,0,2.113115,0.18040106,0,3.767011,0.10090257,0
183,0,0,0.13006431,0,1.9838972,0,3.264407,5.4397845,12.810506,0,0,1.1567861,0.79774517,1.1182877,0,0,0.08595556,3.4848466,0,3.892495,1.2859927,0,0,3.797936,0,0,1.1794361,0,2.6328769,0,0,0,0,0.57376415,0
184,0,0.31326213,2.0392146,0,0,0.5485345,0,0,0,0.3476194,0,0,0,0.634352,6.216102,0,0,0,0,0.2379422,0,0,0,0,12.60058,0,0,0,0.91898507,0.04777467,0,2.7579398,0,0,0
185,1.8597604,1.818028,3.1677113,0,0,0,0,0,0,0,0,0,1.476288,1.8128432,0,0.3925689,0.48997566,0.2390046,1.8047185,0,0,0,0,8.455515,6.8893833,0,0.98052716,0,0,0,0,0,0,5.011028,0
186,4.9053187,0,0,0,1.956655,1.2926114,0,0,0,0,12.211121,0,4.576464,0.6000781,1.185612,0,1.974687,0,0,0,0,1.8417811,0,2.7502117,7.8172116,6.977339,0,0,0,2.8046453,0,1.1377206,0,0,0
187,0,0,0,0,1.9303269,1.8410039,2.1492758,2.9197912,1.7816074,1.1762438,0,0,2.0319304,0.20019451,2.301827,0,0,0,1.2546147,0,0.14054145,2.3397617,0,0,0,0,0,0,0,0,11.022528,0.9123745,0.031403325,0.5793781,5.5751166
188,3.0275037,0,2.822162,0,0.1320638,0,0,0,0,0,0,0,0.7893248,0.67000306,0,2.6879199,1.5637482,0,0,0,0,0,1.9989171,6.7414103,16.99997,5.839686,0,0.39061603,6.001602,0,0,0,0,0,0
189,0,0,0,4.245167,2.6448636,0,0,0,0,4.6273036,0,0,0,3.4893327,0,4.879703,0.07339934,6.66199,3.2211554,0,0,0,1.0690793,8.227248,0,0,0,1.2705169,1.1897084,2.9314516,0,0,0.3963105,1.1987439,3.2748642
190,0,4.934295,7.833904,8.387953,0,0,0,0,0,0,0,0,0,0.83399117,2.3585458,0,0,0,2.969031,0,0,0,0,6.2169805,7.2030854,5.4165077,0,0,0,0.6235424,2.6025238,1.3374761,0.64718217,0.6651712,0.8421339
191,0,3.9385252,0,0,5.9878855,0,0,1.9830561,4.1413054,0,0,0,0.56364495,0,2.9533026,2.9566,0,0,4.440914,0,0,0,0,0,0,0,5.098166,0,0.47129568,0.83152527,0.79325634,0,0,1.6538249,0
192,0,0,0,0,0,0,0.040913567,13.937326,7.0292597,7.467114,0,0,3.8791635,1.8364849,0,0.04190053,0.054750957,0,1.412103,9.2123165,0,3.26389,0,0,0,0,0,0.9883255,0,0,0,0,0,0,0
193,0,0.9038247,0,0,0,0.81136763,2.4325252,0.92628706,0,3.7737255,0,8.588705,0,0,0,2.0077355,0,0,1.0481821,0,1.3735026,1.0905224,11.890559,0,16.70538,0,0,0,1.0009711,0,4.9830365,4.2883234,0,0,0
194,0,0,1.1901069,1.1244346,0,0,0,4.564943,0,10.331257,0,0,0,0,0,0,1.7677575,0,0,4.5790744,0.18151094,0,1.0991067,7.3190317,0,12.855438,1.7303165,0,0,0,0,0.016581332,2.9943187,0,0
195,0,0.21523947,2.255488,8.391803,0,1.2047024,3.493846,0,0,0,13.0519905,0,0,0.4839313,0,0,0,0.2728308,2.0131881,0,0.3185888,7.403727,9.030428,0,11.555598,0,0,2.1596644,0,1.0152065,0,0,3.8724647,0,3.1919284
196,0,0,3.6095407,14.8518,0,0,0.7133447,3.3544376,2.2246494,0.36197296,11.850315,4.6458907,3.3528345,1.2178187,4.676386,0,0.82627153,1.517921,0,0,1.0412571,0,5.377081,1.827805,5.745212,0,0,0,0.5947856,0,1.9560324,0,0,0,0
197,0.8836239,0,1.9847145,5.764253,0.03373635,1.1870455,0,0.24455246,0,7.5234413,10.310113,5.6947904,4.377227,1.319208,0,4.0767403,0,2.8015106,0,0.70066416,0,5.3715787,3.5493398,0,4.9182377,0,0,0.047999974,0,0,0.14262767,0,1.4337617,0,0
198,2.9897318,1.459658,1.8787683,2.9322524,0.19209808,0.83185565,0,0,0.77842,0,8.1155205,5.0140033,0.049859535,0,7.8191266,0.379726,0,0,0,0.03488254,0,6.9982944,0,0,2.3461308,0.4482393,0,0,0,0,3.1334538,0,0,1.7343616,1.7574685
199,0,5.6162806,0,2.4608572,0.72763306,0.8418904,10.9194975,0,15.154277,0,22.12975,0,0,0,0,1.2407781,0,0,0,0.6726337,0,0,4.2710943,0,7.309891,5.612541,0,0.26473418,0,0.8293181,0,0.18282981,0,0,0.37619868
200,5.622013,0,5.1183386,0,0,0,0,0.47159123,1.5637703,0,0,0.69884133,0,1.4050874,4.6775374,0,0,0,0,0,0,2.773373,10.370374,0,14.052381,0,0.5354745,0,0.54580396,0,0,0,0,1.7418482,0
201,0,0,0,2.8261597,0,0.15523541,0,0,0,0,6.0848026,0,0,0,0,6.0236716,0,0.04575244,0,0,0.5427842,0,0,0,0,0,0,1.2900368,0,1.1147666,0,0,0,4.2622075,0
202,0,1.7906678,2.0271463,0,0,0,0,0,0,0,11.357343,0,3.3856566,1.2879682,0,0,1.5956212,0,4.5745955,0,0,0,0,3.464611,8.290293,6.400214,0,0.8540857,0,0.7193795,0,3.2163358,0,3.6672072,0
203,0,0.9710354,7.350115,0,0,0,0,0,0,0,0,0.6375651,6.6671906,6.3759456,0,0,0,1.9418749,9.125463,1.3084393,0.055797957,0,0,0.8040547,0,0,0,0.84459037,0,0,0,2.2435975,0,3.539903,0
204,0,5.798783,0,0,0,0,0,0,0,0,0,0.4526575,1.6752901,1.4452298,0,0,0,0,0,0,0,0,0,0,0,0,0.4595584,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,1.1194344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7247586,0,0,0.400899,0,0,5.146254,0,2.0734076,0,27.239017
207,0,0,0,0,0,0.49331132,5.093034,0,0,0,0,0,0,0,0,0,1.911803,0,0,0,0,0,0,0,12.110707,0,1.007766,0,1.3749166,0,0,1.671597,0,1.36032,0
208,0,0,0,0,0,0,0,0,0,0,0,0,8.251134,2.594238,1.7432996,6.433226,0,0,5.4724183,4.347896,0.5311634,0,0,0.7657762,9.947836,4.7782803,0,1.748773,0,0,0,0,0,5.9257617,0
209,0.14826629,0,0,22.102066,2.7170546,0,4.0530415,17.330507,0,4.510473,7.118166,6.377646,0,0,0,2.265968,0,1.3350017,0.6953929,0,2.2127118,1.7623901,1.9979236,9.679991,1.5456599,5.373578,0.3395289,0,6.7729583,1.1719829,0.57570755,0.047900613,0,0,20.78184
210,0,0,0,7.9872756,0,0.23817521,0.67659134,0,0,10.846368,5.366729,2.448361,0,0,5.089226,0,0,3.0320215,0.6639373,3.329227,0,6.9120774,0,5.947382,7.2084136,5.124006,0,0,6.519633,1.662046,1.6398848,0,0,0.27188852,0
211,0,0.55898416,0.13247922,10.800498,3.3973985,0,2.1326997,4.2034655,11.015425,5.0566564,0,1.2013363,4.293483,0,0,0,0,0.5358769,0,0,0,0,13.906048,0,15.846708,9.311229,0,2.3064756,1.3042717,1.5379106,0,0,4.566475,0,16.920616
212,0,2.0153456,0,3.1203508,0,0.039632205,0,0,10.953216,12.19331,13.739835,1.751169,0,0,0.27147543,0,2.0797071,4.9831195,2.581466,0,0,1.8450347,0,13.351886,0,8.656293,2.0323498,1.261899,9.111771,0.7663187,0,0,1.2439723,0,0
213,6.6051726,0,0,3.9741185,0,3.3562648,0.20370764,21.734789,0,9.374396,4.111092,0,0,0,11.913554,2.1886141,0,0,0.22295961,0.07491053,0,0,4.015492,0,0,0.20350292,0,0,3.6379378,0,0,0.53220963,0.85462254,0,0
214,0,0,4.225533,0,0.36128435,0,13.384426,0,7.0814304,6.014966,17.346283,6.492432,0,0,0,4.231794,0,0.16827367,0,0,2.1672497,0,13.571947,0.067983985,8.791127,12.853948,2.2892613,3.3845372,3.6144457,0.07811952,3.6357856,0,0,0.9839437,22.60963
215,0,0.6214021,0,0,1.0452107,0,3.4722211,0,4.2573557,5.6764603,2.7791307,0.99127215,0,0,0,3.484837,1.4008678,1.3785496,0,1.8341428,0.64053273,12.015237,0,0,0,0,0.2211151,0,4.9901147,3.0846019,0.0414536,0,1.8793617,0,10.415898
216,6.9725485,0,1.7593414,0,0,0,0,0,16.162636,0,0,0,0,0.6227057,0,0,0,4.413361,1.1774131,3.173735,0,0.49393478,0,0,0.17751804,0,0,0,0.97279465,0.6419287,0.96642786,1.960011,0,7.2523155,0
217,1.8133869,0,0,0,0,0,4.6099696,0,0,0,1.7134117,8.063241,0.4664495,0,0.35662943,2.4959042,0,0,0.39620635,0,0,3.3646727,3.2099183,0,6.051945,0,1.4514649,0,6.9508357,0,4.81342,1.9443154,0,0,0
218,0,0,0,0,0,1.5890816,0,0,0,0,15.431453,0,0,0,5.559802,4.514323,1.9995532,0,0,0,0,0,0,7.491813,12.303774,12.585878,0,0,1.6626158,0.0148597,0,0,1.9676168,0.43792793,5.217379
219,1.6944884,1.8955088,0,0,0,0,0,7.5678153,9.242517,0,0,0,2.053632,2.2265582,0,0,0,6.564847,0,0,0,0,0,3.8131838,0,0,0,1.2944335,0,2.1546483,0,0.18187293,0.8259916,0,0
220,0,13.641799,0,0,0,1.2674774,0,0,14.443121,2.3273518,20.869236,0,2.9599025,4.843243,0,0,0,0,0.46917257,2.1504157,1.2781255,0.10520987,1.6920547,0,0,9.688249,0,0,0,0,0,0,0.33228043,0.9277084,14.316775
221,1.164863,0,2.5479422,0,2.5858777,0.8098575,0,0,5.32487,0,0,1.8357223,0,1.4672539,2.8818216,0,2.7108843,0,0,3.4193678,0.050883833,2.1448612,0,8.788287,18.692013,0,1.7575985,0.7815292,0,0,0,0.47031784,1.7225341,1.7714406,0
222,1.3814428,0,0.9995599,10.765525,1.899765,0,0,5.4347167,0,1.6509749,7.060358,9.318482,0.06361733,0,0,0.87706375,0,0,0,0,0,0,0.73294866,0,3.6994548,0.41215998,0,0,0,0.840274,2.17251,0,0,0,0
