x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053
71,0,1.0009887,0,1.8533224,2.5681894,0,8.192382,0,1.8977444,0,0,0,0,0,0,5.2556405,0,0,0,0,0,0,0,0,0,0,0,3.2756057,0,0,0,0,0,4.1073694,0,3.382117,28.143341,6.0688148,17.289768,0,0,0,0.7364929,0.30312613,0,3.7100782,0,0,0,0,0,6.9521885,0,0.10525987
72,0,0,0,3.093577,0,0,0,0,1.425617,0,0,0,0,0,0,2.094531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7266729,0,0,4.55437,0,0,10.796648,0,0,0,6.6664915,3.9379904,1.9473207,4.385652,0,0,6.4182863,3.7814398,0,2.4328792,0,4.1819468
73,0,3.4257808,0,0,3.5574412,0,4.176644,2.1037948,3.2492502,0,0,3.1867712,1.8221347,0,0,0.406445,0,0,5.6939573,0,1.5227956,0,1.4924269,0,0,0,0,1.6852012,2.8607526,0,1.8715355,10.778988,0,23.751518,0,0,13.35374,0.1840697,3.9978542,0,0,0,0.834949,0.48758548,0,0,7.141428,0,0,3.6405058,0,4.2317204,0,0
74,0,0,0,0.6942765,1.3387576,0,0,0,0,0,2.4875195,0,0.53648376,2.3516567,14.637702,0.61413336,0,0,0,0,0,0,0,1.5390977,8.692901,0,0,0,0.136646,0,0,5.032882,0,12.934319,0,4.185367,7.2076964,0,6.718182,0,0,1.2497883,0.00229083,0,0,4.031498,0.36310878,0,0,0,0,0.2294801,0,0.9871613
75,0.88184106,0,0.13267079,0,0,0,0.011668342,0,0,0,0,0,0,0,4.6077704,0.39699888,0,0,0,1.1255168,0,0,3.3972628,2.9236798,0,0.13017848,0.59485984,0.54922223,2.035056,0,0,0,0,10.236598,0,1.3312926,0,0,0.46684754,0,0,0.28509477,0,0,0,5.8797565,0,0,0,4.133702,0.2614017,8.215763,0,4.736859
76,3.0626748,4.206867,2.4156928,0,0,0,0,0,0,1.6016135,0,0,1.6056124,0,17.627918,2.6541424,0.2582203,0.049682584,0,0,0,0,2.5785809,0,0,2.2119932,0,0,0,0.3302005,1.418259,0,0,5.53169,0,0,13.439096,2.7495139,0,11.222098,1.6953651,2.420771,0,1.4055408,0,0,1.2860944,6.883191,0,0,3.0818477,0,0,0
77,5.1863427,4.664563,3.659849,0,0.3836942,0.39248228,0,0,0,4.047095,0,3.9271705,0,5.3629236,0,0,0,0.95305073,0,0,13.903838,5.2881494,0,0,0,0.40801123,2.9736083,0.11341788,0.82615876,0,4.1665063,0,0,15.123445,16.49595,0.4341313,2.5224016,0,0,6.3443294,0,3.1172333,0,0,1.757595,0,0,8.507497,0,0,4.4602585,0.010429968,6.8644543,0
78,0,0,2.9955773,1.084054,0,0,4.2401233,0,0.6764507,4.4368896,0,3.88636,0,0,0,0,0,0,7.2279367,3.818496,1.326585,0,6.317819,0,4.474466,5.7137117,0.916984,0,0,0,1.401712,0,0,0,16.367825,0,2.6979392,0,0,1.964168,5.568679,2.0780632,0,0,0,0,3.0552738,6.5264883,0,0,0,0,3.5267382,0
79,0,5.8867135,2.1687815,2.7387578,0,0.30382383,0,2.515619,0.1506383,0,0,0,3.6019137,0.5083082,0,0,0.41157353,0,0,1.7388514,0,10.3494005,0.08248037,2.2269483,4.714365,0,0.5130241,0,0,11.2144375,5.857965,4.712879,1.0675124,0,3.5333462,0,0,0,0,12.826967,1.6658934,1.4901772,0,0,0,0,0,5.58945,0,0.39127705,0,2.8936887,3.0255034,0
80,2.2910404,0,0.11859065,0,0,8.079603,1.3029839,0,1.5715483,0,0,0,1.069072,2.5039847,0,0,0,0.483821,0,0,0,0,0,0.34394342,0,0,0,0,2.6827435,0,0,0,0,19.883522,13.091854,0,1.4315802,0.96094453,0,5.172625,1.3045326,1.8464465,0,0,0.35638374,0,0,3.4875734,0,0,1.9068316,0,0,0
81,0.7163393,4.785536,0,0,0,1.4544425,0,0,1.2098438,0,0,3.6241002,2.8022487,0.5695749,7.3985147,1.3455019,2.3684406,1.8842139,0.014131507,0.42829162,0,12.898584,1.2579684,0,0,0,1.2204893,0,2.288715,4.3363423,0,12.139635,0,0,16.020319,0.33417314,0,0,0,1.1323041,4.522069,0,0,0,1.6213121,0,2.0847871,7.4474983,3.137588,0.696038,2.8095155,0,0,0
82,0,0,0,0.61324346,0,5.3123784,2.0110784,0.8605378,1.2985187,0,3.1051183,2.2801952,0.024008345,0,0,0,1.7977669,0.03226863,0,0,0,0,1.1529508,0,0,1.5972177,0.62109524,0,0,0,0,0,0.64741683,0,0,0.7966532,0,0.4799645,0,17.809143,0.63213223,2.126009,0,0,0,0,0.3156746,1.5457016,1.5307498,0,1.9488648,0,0,0
83,4.6990037,0,0,0,0,0,0,0,4.07454,0,0,12.224955,0,2.5623345,9.471239,0,1.6944503,0,0,3.8133526,6.4918914,0.78481114,2.423898,0,1.8319882,0.7446478,1.0851611,0,0,0,2.934557,0,0.669964,13.992517,6.308527,0,0,0,0,1.9841236,1.8818783,5.1442094,0,0.9466584,0.9136591,0,0,0,0,0,0,0,9.252842,0
84,0,1.8327001,2.8042643,1.5023417,0.74210864,0,5.535928,2.881189,0,0.15541776,0,5.04638,5.7781053,3.975594,10.870108,0,0,0.6431213,0,0,5.046826,5.5718293,2.835808,2.978404,5.0318003,0,0,0,1.1526265,6.044177,0,0,2.3633332,0.44623783,0,0,0,0,0,0,1.5572826,0,0,0,0,0,0,6.510474,0,0,0,0,0,0
85,0,0,0,1.0856161,0,0,0,0,0,0,0.4700589,5.1775603,0,0,0,0,1.3157091,3.1613257,3.5880582,3.2197592,2.2118294,13.222279,1.8144608,0,0,1.609824,2.0478923,0.20480466,0,0,0,0,0,0,0,1.2330748,10.001534,1.1965053,1.8212179,0,0,0,3.3387363,4.915256,5.781884,7.425721,0,0,8.350686,4.7851787,0,0.41848078,0,0
86,0,0,0,1.3745577,0.72050077,0.23358,0,0,0,0,3.052784,0,0,0,13.6527815,0.23257905,0,0,0,0,0,0,0,0,4.484934,0,0,3.2620478,5.8510103,0,2.9292934,0,0,0,5.6867456,0,9.978124,1.8811815,0,4.000664,0.8306509,1.2019676,0,1.7411265,0.056974005,0,0,0,0,0,0,5.946101,0,2.2872014
87,0,0,0.5703731,1.7830278,4.452404,4.7352753,2.2184024,0.9527544,0,0,0.038281877,0,0,0,0,2.6969416,0,0,0,0,0,6.301059,0,0,0,0,1.1653728,0.42940512,0,5.242944,0,0.32564944,0,9.032554,0,0.8624084,3.7629285,0,0,0,0,0.58132124,0,0,0,0,5.447882,22.45428,0,2.9518616,1.9029075,5.119944,0,0
88,1.4812182,0,0.5448765,0,0,0.3943065,0,0,0,0,0,0,0.9331807,0,0,0,0.07631094,0.20237185,5.336647,0,0,0,0,2.4879725,2.581349,0,1.1550623,1.9913399,0,0,0.914157,6.049212,2.330302,2.612385,0,0,8.565213,0.83273923,0,0,0,0,2.1172168,5.242161,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,2.0749326,0,0,0,0.10533406,0,0,0,9.716635,2.5850115,0,0,0,0,0,3.6779423,0,0.83266515,2.3887584,0,0,1.7842569,1.9818941,5.9006643,0,2.8512268,0,0,10.856726,0.09326248,0,0,0,0,0,0,0,0,1.5660495,0,0,0,0,1.893746,0,0,0,1.3144414
90,0,0,0,0,0.3016723,0,0,0,4.0282288,0,1.7416996,1.8558048,0.4487914,0,0,0,0,0,0,0,3.2595007,0,0,0,0,0,0,0,1.3620445,5.389878,0,0.4999133,0,0.41318384,0,0,12.953882,1.596997,1.2136751,0,0,0,0.10481185,0,0,1.4313745,0,0,0,0.6672553,0,0,0,0.6929088
91,0,0,0,6.742045,5.464316,0,0,0,0,0,0,0,0,0,4.671512,5.1871414,0,0,0,0,0,0,0,0,0,0,0,9.000717,3.7488668,0,0,0,0,0,0,7.339106,1.0698526,0,14.048857,0,0,0,0,2.1334617,0.8180916,1.1129011,0,0,0,0.63616925,0,0,3.4003434,4.003231
92,5.863401,0.43109775,0,0,0,0,0,0,0,0,1.2915746,0,0,0,0,0.30126092,0,0.6242961,0,0,0.3501773,0,0,0,0,0,0,2.1520216,0,0,0,0,0,0,0,1.2228732,0,0,0,0,0,0,1.1816576,1.8798467,0,9.398318,0,0,7.4017253,0,0,0,0,1.2517332
93,1.5729588,0,0,0,0,0.7417793,0,1.8642685,0,5.11508,7.2614493,0,0,0,0,0,1.6095444,0,0,3.916623,0,0,0,0,0,0,0,0,0,0,0,0,6.0041995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,2.691226,4.529841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2750473,5.305675,0,0,4.2570925,0,9.018707,0,0.750089,18.534658,0.234767,11.72279,1.2528785,0,1.9771128,4.1382318,4.171288,1.0829564,0.59194386,0,0,2.0563204,2.4854872,0.43998754,0,0,0
95,0,0,0,0,0,0,0,0,1.0051392,0,0,0,2.6453395,0,7.871846,0.5388011,0,0,0.11689291,0,2.3532195,5.5658574,4.447935,1.9636475,4.962475,0,0,0,1.0482277,0,0.2505859,0,0,19.970758,0,0,0,0,3.070495,2.6876953,0,4.543094,0,0,4.5069933,0,1.9423431,0,0,0.19560042,0.2667092,0,0,0
96,2.9083471,7.5780544,0,0,0,0,0.45738736,0.45682588,0,0,0,5.4262233,1.1027559,0,9.377527,0.23914194,1.2370898,1.0020788,0.91212904,1.690152,6.780458,10.291425,2.3871996,0,1.047957,0.552218,4.6543746,0,2.0001411,1.3170893,0,6.9735713,0,6.0990167,0,0.037424784,1.8203921,0,0.73249507,0,1.0577904,0,0,2.828933,0.5089041,3.6528857,0,0,0,0,3.521956,5.0903473,6.081416,1.8968918
97,0,1.1860226,5.02739,0,0,0,0,1.2899158,0,0.81260324,0,0,3.0359397,6.3235636,0,0,0.2431475,1.165445,6.3468957,0.36423442,3.8058972,0,0,0,0,0.25699005,0,0,1.7621356,2.7208757,3.6863132,0,0,0,22.421463,0,0,3.6572182,2.408335,3.9045262,1.0282642,0,0,0,2.1396286,0,0,0,0,0,0.1613942,0,0,0
98,7.0611315,0,1.7820884,0,2.684407,0.045999933,0,6.331053,3.2291348,5.804992,0,3.3991642,0,2.139651,6.378697,0,4.170657,0,0,0,0,2.252436,4.3137546,0.18918365,5.102085,1.5771707,0,0,0,0,0,4.794891,1.433417,0,0,0,2.1628704,1.0165918,0,7.8890524,5.2843795,0,1.2072,0,3.6103268,0,3.28961,5.5225077,0,0.4854706,0.7778004,0,0,0
99,1.5658231,0,0,0,4.091895,0,0,0,3.7877276,0,0,6.572663,4.467869,2.8056018,0,0,0,2.7632008,0.19719845,0,0,0,1.2432312,1.3388748,0,0,0,0,5.1834435,9.454535,0.83253217,3.8914077,0,0,0,3.731119,0,0,0,3.3651123,1.5902411,3.741947,1.1715032,0,1.60E-05,1.8481377,13.216519,11.216328,2.4318907,0.919537,0,0,6.910495,0.8414079
100,0,0,0,2.7638254,0.96233237,0,1.4076723,0,0,3.326642,0,0.08479523,0,0,0,0,0,3.9321895,0,0,0,0,0,0,0,0,0,5.665424,0,0,0,0,0,0,2.0934832,0.14097048,11.674294,0,0.63253075,0,0,0,0.017975293,0,2.2775648,0,0,0,0,0,3.0827222,0,1.0861671,0
101,1.3170501,0,5.0388737,0,0,4.6670804,4.073086,0,0,1.1152167,0,2.1588564,0.21275342,0,9.128475,0,0,2.7585456,0,0,0,0,1.6485347,1.9692206,0.6276812,1.8742121,0.35222095,0,0,8.342993,3.1390452,0,0,0,0,0,0,0,0,7.729992,4.7467365,0,0,0,0,0,0,0,0,0,0,2.0044928,0,4.143731
102,1.2225554,2.3219826,0,2.5255303,1.2686968,0,1.1618582,1.7297366,0,2.0702443,0.6952295,0,0,0,0,0,0.9879049,0,0,0,0,1.147437,0,1.1742694,2.2852495,0,0,0,0,0,0,0.8031712,0,13.69061,3.862661,1.1275847,0,0,0,0,0,0.17319094,2.2930758,0,0,0,3.8805566,9.332757,0,0,0,5.173349,0,0
103,0,0.57997036,0,0,3.433451,2.4800985,0,0,0,1.8637031,0,0.09946955,0.5654324,0,0,0,2.6013868,0.6929321,1.8649374,0.27362412,1.7238653,0,0,3.5550344,6.975616,0,0.17471653,0,3.801073,6.5218425,0,0,0,0,3.9315345,0,1.6064256,0.26230013,0,7.078026,0,2.0788798,0,0,0,0,0,0,0,0,0,0,6.2518363,0
104,0,8.092456,0,0,0,2.0830688,3.474594,0,0,0,0,3.2253582,0,0.70554143,13.050761,1.1787274,0.4937722,0,3.18692,1.5879573,0,5.6964555,0,0,0,0,0,0,6.0751762,1.1651775,0,0,0,0,22.581842,4.052552,0,0,0,0,1.4624904,0,0,2.8718905,0,0,0.83574593,7.787878,0,2.2823305,1.1469144,0.059582766,0,0
105,0.5665786,0,2.3897762,0,2.1555378,0,0,0,0,0,0,7.407743,0,0,0,0,0,5.6409936,2.877874,0,0,3.7866118,7.107907,5.1199603,1.0466735,0.6446025,1.691309,0.6719305,0,0,0,0,4.0949173,2.8938274,0,0,0,2.4711733,0,6.091148,0.68421954,1.8220568,1.0474197,0,0,1.478445,10.360713,0.5780048,1.3957276,3.2179127,0,1.0636586,0.03235098,0
106,0,0,0,0,0,0,0,0,0.958402,2.2511191,0,0,0,0,7.5489893,2.2241056,0,0,0,0,0,0,4.193195,0,1.0157081,1.9981117,0,2.840194,0.41876626,0,0,0,0,5.376338,1.1907153,2.1537821,4.7079396,4.5115433,6.682503,0,0,0,0.9668975,0.99318206,0.21611485,0,0,0,0,0.8002408,1.8060961,0,0,0
107,0,0,4.4504657,0,0,0,0,3.4436243,3.470622,0,0,3.6819043,3.5859034,2.228228,0,0.21783355,2.1745632,2.5802693,0,0,0,4.201385,0,0,3.1716514,0,5.428425,0,3.5270784,19.30119,0,0,0,0,11.518333,0.14861083,0,0,0,5.587864,2.3547482,0,0,0,0,0,0,9.414027,0.08096555,0,2.8510773,0,0,0
108,1.4826078,0,0,0,0,1.0171795,2.5000446,0.40721858,0.709901,0,0,0,3.61395,0,0,0,1.0529315,0,9.435887,0,17.269938,5.2293468,1.4518204,0,0,2.6955674,1.8013207,0,0,0,5.7393665,11.057713,2.9114537,21.298418,4.033951,0,0.3700313,0,0,10.23197,2.9362724,0,0,0,0,0,0,12.070223,0.27142996,0,0,0,0,0
109,0,0,0.9696444,0,0,0,0.561481,0,0,0.7448197,0,0,3.2969785,0.86644083,0,0,0.77482885,0,1.1401793,2.5017097,4.119912,0.8979187,0,3.4123273,0,3.85646,0,0,0,8.52283,0,2.3304513,1.3298303,6.569048,0,0,0,0,0,0,0,0,0,0,0,1.0462697,0.7236632,0,0,0,1.9496362,1.8553389,0,0.19658636
110,0,0,1.8386663,0,0,6.560175,0,0,0,0,0.8230487,0,3.090893,4.9245253,6.8133807,0.056372702,2.959472,0,0,1.6095372,1.9013108,4.7267704,2.097443,0.55955315,0.46366677,0,2.884341,0,0,0.99677014,2.6106563,0,0,2.4865096,19.922781,0,0,0,0,0,0,0.5247134,0,0,0,0,3.3904247,8.821197,0,0.56330055,0.4273268,0,5.3137445,3.7669394
111,1.3384726,0,3.1154613,1.5954174,0,0,0,0,0,2.6958003,3.138553,0,0.418881,0,0,1.1088444,2.7164059,0,0.7733121,0,2.283766,0,0,0,4.9430685,0,0.5909389,0,0.5982779,15.036218,0,0,1.0406865,0,7.073121,0,8.574737,2.7145362,9.695069,0,0,0,0,0,0,0.54647166,0,0,2.2043684,0,0.9480801,0,0,2.5957313
112,0,0,1.568087,0,0,0.68146825,0,0,0,0.8324123,1.7651443,0,2.03878,1.9823458,0,0,0.6805174,0,0,2.8672392,3.4199848,8.313562,0,0,0.8225575,0.24723716,1.5551538,0,0,2.8376875,0,0,0,10.304296,0,0,6.945786,0,0,2.9305506,0.16247451,1.822643,0,0,0,0,4.4870987,0,0,0.34709746,1.3930862,0,0.4596306,0
113,4.452355,3.8380604,3.5190244,1.0101664,1.2366556,4.8479705,2.562254,0,0,0,0,1.443873,3.8530824,1.8727776,0,0,0,0,0,0.54549617,4.576349,0,0,2.0810401,0,0,0,0.6354527,0,2.1827252,0.5244111,0,1.5969124,0,0,0,0,3.750467,3.3314745,0,0,0.37600082,5.1217475,2.2971416,0,0,1.6661333,0,0.30758026,1.0710603,0,4.6441054,0,2.5649812
114,0,1.4339868,0.2295647,0,0,0,0,5.2110744,0,0,0.35144725,0,0.001337786,2.2223742,6.416924,2.3737233,0,0,0.6268397,0.74315774,7.0265813,0.6313179,2.78592,0,0,0.5551288,0.916122,0.5910989,0.8147165,0,0.45787403,15.263228,2.6104958,0,4.3098245,2.431581,15.736021,1.9419302,0,1.6890023,4.5499854,0,0,0.20378579,0,0,0,2.427847,0.60967875,0,0.015083028,0,0,0
115,0,0,0,1.5897784,0,0,1.1186178,0,0,0,0,11.633681,3.7610703,0,12.17899,0,0,0,0,0,11.027533,4.7093906,7.356007,0.36201915,0,0.2687472,0,0,1.060378,4.2668138,2.41592,0,0,21.1924,16.108913,0,0,0,0,0.76103115,1.5870664,2.8622737,0,0,0,10.007578,0,0,2.1587906,1.6711688,0,1.20843,0,0.9985953
116,0,0,0,0.3873522,0.9733649,5.343404,7.0091558,0,3.4007995,0,2.842117,0,0,0,4.6999817,1.8588973,0,2.080082,1.4268457,0,0,0,0.16619721,0,2.1090713,0,2.5872376,0,0.3609292,1.5888174,2.5731122,7.862487,0,9.326603,7.492357,0,0,0,1.5187889,3.7622907,0,0,0,0,0,0,4.3981085,4.916961,0,0.7784067,3.3669481,0,7.13425,0
117,0,0,0.040292587,0,0,0,3.5169394,0,0.82665265,0,2.8058197,0,2.5826814,1.801309,0,0,0,0,0,2.6744053,0,0,2.351164,0.5096652,2.7552142,3.8147056,0.2056814,0,0,5.189311,1.3910099,6.321228,0,0,0,0,9.322358,0,0,6.7869916,0.8514153,0,0,0,1.6393111,0,1.0340402,1.7582207,0,0,0,1.4818398,2.5486445,0.41446579
118,0,0,1.0457107,0,4.4437714,0,0,0,2.6003025,1.9648257,0,0,0,0.90866345,0,0,0,1.5867434,3.6386755,0,8.201041,10.017276,1.9773121,0,0.63123304,0,0.40520504,0,3.9585474,0,0,0,0,0,0,0.4177909,0,0,4.327027,3.6054058,4.0410314,4.0854354,0,0,0,0,0,0,0,0.31861603,0.44376314,0,0,0
119,0,4.465831,0,0.9767465,0,0,0,0,0,0,0,9.00747,4.9984984,0,0,1.1530123,0,3.5489197,0,1.46451,0,4.03711,0,0,0.12821205,0,3.664725,2.2893512,0,0,0.5272056,0,1.6098536,0,0,2.616132,0,1.3362465,0,0,0,0,0,1.6931452,0.0543001,0,0,7.111186,0,0,2.0933418,0,1.1667166,0
120,0,4.795341,0,5.4283576,4.741357,0,0,0.13257433,0,3.4237313,6.919366,4.024583,0,0,2.898663,0.11441955,0,0.6491747,2.7575097,2.2985904,0,0,0,0,0,0,0,2.3288352,3.8698106,0,0,1.8734448,0,0,9.26948,1.2816143,11.377755,0.86921215,17.681824,0,0,0,4.8923616,0,0,0.1393933,0,0,0,0,3.8191805,0,9.79791,0
121,0,0,0,0,0,0,0,4.975568,0.32539588,1.6116619,0,0,1.7990602,2.6210074,8.421485,0,0,0,0,0,0,4.774429,0,2.1406305,0,0,0,0,0,0,0,0,0,0,0,0.43843678,18.07101,2.4621186,5.8684134,0,0,0,0,0,0,0,0.45087487,0,0,0,0,0,0,0
122,2.640979,0,0,11.362967,0,3.698362,0,0,0,0,1.6152463,0,0,0,0,0,0,0,0,2.2779837,0.7778154,0,0,0,0,0,0,0,0,3.9517484,1.831304,0,0,0,0,6.6858435,9.906742,0,1.9029577,0,0,0,14.742032,2.0619564,7.3424606,11.346202,0,0,10.956656,1.1381558,0,0.47517657,0,7.4667697
123,0,0,0,0.2624742,8.185645,2.3257577,0.6772233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23575333,0,0,0,0.39068085,0,0,0,9.494246,5.716241,0,20.3705,0,0,0,1.2166284,0,2.8846111,5.95452,0,0,8.687022,0,0,0,0,4.1731563
124,0,0,0,0,4.3352113,0,4.621289,4.202161,0.23901233,0,0,0,0,0,0,0,0,0,0.97176355,0,0,0,0.039987013,0.9368229,4.288343,0,0,1.6807603,5.4700074,0,0,0,0,19.287083,15.5663805,0,16.769693,5.32114,0,0,0,0,0,1.8013431,0,0,0,6.204291,0,4.6579714,0,0,0,0
125,1.4982609,1.7474036,0.97297263,0.82655233,0,0.25147524,0,0,0,0.40137464,3.5869794,0,0.57919633,1.433543,1.118541,2.0277715,0,1.7115355,0.38618883,2.0275233,0,0,5.0863876,2.579743,4.4931183,5.075281,0,0,0.4751852,5.927993,0,14.861784,0,5.0481324,15.97388,0,0,7.581197,0,4.6314425,0,1.7204975,0,0,0,0.17560315,0,0,0,0,0,0.6015227,2.465995,0
126,1.6615168,3.0943592,0,0,0,0.3422781,4.7250695,0,0,0.12462182,0,0.86747974,0.9994815,1.5571988,0,4.388627,3.30134,0,0.8317431,0,0.84629446,0,1.5870651,0.47769418,0.49249527,0,0,0,2.693838,0,0.90115803,0,0,0,25.859526,0,9.679846,1.4450732,10.734644,2.3929012,0.7852259,3.5593023,1.4191735,0,0,0,0,0,4.405148,4.785786,0,3.3260183,6.384364,0
127,3.9585474,0,2.0531552,0,0,0.10329586,1.3425081,1.4860388,0,0,3.8332431,0.20205967,5.9231315,0,0,0.9987388,4.2851057,0,0,0,0,0,0,0,0,0,4.694886,0,0,0,2.9839733,0,0.035609227,0,0,2.3120615,0,0,0,0,2.3224382,3.1630077,0,0,0.9874188,1.2257074,2.1276028,0,0,2.1531327,2.7030218,0.78105056,0,0
128,0,0.7255608,0,0,0.63216794,3.182097,1.2784436,0.3997049,0,0,0.115574665,3.3010771,0,0,7.315233,0,0,0,0,0,3.6905894,0,2.4459693,0,4.7559476,2.03795,0,0,0,0,0,17.050173,1.9836041,22.667627,1.2541882,0,0.4373818,0,0,0.18300651,0,1.2591263,0,0,3.0752995,0,0,0,0,4.1934686,0,0,0,0
129,0,0,0,4.100747,8.536239,0,6.61472,0,0,0,0,0,0,0,0,5.0891623,0,0.08443519,8.520851,0,0,0,1.7287588,0,0,0,0,3.8267715,0,0,0,0,0.49682298,1.9261527,17.026325,4.7611537,12.725389,3.3595555,4.787344,0,0,0,0,1.2286639,0,0.3026239,0,0,0,0,0,0,1.2796456,0
130,0,0.9816992,1.6408745,4.4942946,0,0,3.6149013,1.5469201,0,0,0,0,0,0,7.858509,0,0.73740906,3.769934,0,0,0,2.1819587,5.9490314,0,0,0,0,0.8141407,0,3.8521972,3.914551,0,0.06446863,1.2389086,0,0,7.720458,0,1.8443775,9.4718,0,1.2202731,0,1.4925789,0,0,0,0,0,0,0,0.15506208,0,3.915536
131,0.14220016,0.39376965,0,0,0,2.9318147,0,0,0.10196257,2.726726,0,11.214085,0,0,0,0,0.04795282,0,0,0,0,16.75733,0,1.8170005,0,0,2.9061866,0,0,0,2.42683,0,2.571784,0,1.4039962,0,0,0.7921191,0,2.4270306,2.1570191,2.8360252,0,1.7992804,0,0.8432755,1.6851844,0,0,0,3.4547262,1.8280944,0.3381219,0
132,5.1147695,0,0,0,1.6999853,0,0,0,0.10748272,0.74124813,1.2847036,3.3906298,0,3.0888228,19.12764,0,0,0,0,2.8486083,8.18041,1.4657143,1.5939873,0.63690174,4.84539,2.8118718,2.4213312,0.10475546,3.4229052,6.7717204,0,0,1.0516506,0,0,0,0,3.3610225,0,0,0,0,0,2.594055,1.0761719,0,0.6201775,4.560123,0,0.10123266,0.8306265,0,0,0
133,0,1.4089102,0,0,0,0,0,0,0,0,0,0,3.7318726,1.7285043,0,0,0.81898296,0,5.8150096,0,0,2.0351813,0,0.5414048,0,1.3341671,1.8177751,0.014425208,0,0,0,0,0,3.4839566,3.8211954,0,5.2950726,1.0388217,0,0.7548024,1.0852878,0,2.803899,0,0,0.46689895,5.5299406,10.983083,0,0,1.2781987,0.8747645,0,0
134,0,0,0,0,0,0,1.0659801,1.8932105,4.7943926,0,0,0,3.2709777,0,9.07122,1.7121868,0.85691404,0,0,0,0.8039529,12.505139,0.46382985,0,0,0,2.3681786,0,1.0665748,10.517935,4.2330346,2.4814866,1.203052,0,0,0,0.16915077,1.8605297,1.2649817,1.5166209,0,0,3.1317477,0,0.28334513,0,2.8406086,0,1.7481105,0,1.0550615,0,2.6302443,0
135,0,0,0,0,0,2.7532027,1.9116638,1.5201308,0,0.9569659,0.26514667,4.281276,2.444927,1.6786836,0,0,0.6201296,0,5.618931,2.2736735,9.471304,14.474476,0.32315886,0,0,0,1.1139477,0,0,2.8082342,0.91174674,8.481707,0,7.6806636,0,1.1826565,0,0,0,0,1.200577,1.2653984,0.584739,0,0.49080086,0,7.14561,9.510501,0.77185816,0,0,0,1.8672434,1.4112666
136,1.7643161,0,0,0,0,0,0,0,0,0,0,0.31932047,0,1.6083003,5.431084,1.5270116,0.9852835,0,0,0,1.7463406,0,0,0.21276337,0,0,0,0.4889666,0,0,0,2.0343785,0,12.512381,0,0,3.9087648,0,0,4.166374,0,0.7990594,3.2439008,0.59893745,0,0,0,9.403288,0,0,0.38855895,1.6106174,0,0
137,1.6430877,1.2044207,2.2006302,0,0,0,0,1.3959891,0,0,0,1.9494184,2.5193677,1.9407932,0,0,0.79101086,1.2572036,6.471585,0,0,0,0,4.2470646,0,0.007835167,4.1440544,0,0,0.31904876,2.669056,0,2.314012,0.16897824,0,0,1.5712842,0,0,6.145424,0,0,0,0,1.4002484,0,0,9.410669,0,0,2.3996816,0,0,0
138,0,5.417766,2.0326984,0,0,1.1589069,0,0,0,0,1.8762878,3.0671954,3.2000663,0,12.506479,0,0,3.8477027,0,0,4.8094025,0,4.4342566,0,0,0,1.0627251,0,0.57013726,3.3240407,0,0,1.6784765,0,26.977955,0,0,0,0,0.9915807,0.5964462,1.4108757,0,0,0,0,0,16.52362,0,0,2.2881355,0,0,0
139,0,2.2425294,0,0,0,0,0.6785116,0,0,0,0,0,0.06346862,0,0,3.0971096,2.9277816,0,0,1.9428169,0,0,0.85067934,0,2.2946367,0,0,2.6651206,0,0,0,0,0,0,1.5552495,0,0,0,0,0,0.20013858,0,2.12533,0,0.27316228,0,2.4036705,2.0685327,0,2.240161,0,0,0,0
140,0,0.4167743,0,1.8819242,3.151135,0,0,0,5.865377,2.8303156,0,0,0,0,8.289992,1.7405962,0,0,0,0,0,0,0,0,0,0,0,5.479568,0,0,0,0,0,0,0,1.9915617,10.93196,0.02085871,14.9343195,0,0,0,0,3.0755787,0.23958495,8.474462,0.24349752,0,0,1.7030997,0,0,0,0
141,3.9748952,0,0,0,0.96740746,0.2968872,2.229898,3.7944713,0,0,0,1.2308179,0,0,5.382418,0,0,0,0,0,0,0,0,0,2.3850996,0,0.36597615,0,1.2034576,7.323824,0,0,0,9.769962,13.474251,0,18.584055,5.4199395,0,0,0,0,0,2.9937084,2.3036234,4.3323975,0,0,0.87974584,0,0,4.0483623,2.1396055,0
142,0,0,0,0,0,0,0,0,0.2112073,0,0.8925527,0,0,0,1.3756098,1.7159994,0,1.4231795,0,2.1497421,4.3452716,0,0,0,0,0,0,3.2904172,3.0302656,0,0,0,0,18.854408,14.098897,0.80879366,0,0.10232011,1.3306298,0,0,0,0,0,0,1.1131489,0,6.541901,0,1.6675621,0,0,2.1756904,0.9224602
