x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029
37,0,0,0,0.28443614,0.18887565,1.1200563,0.4947747,0.09174634,2.1384313,0,0,0,0,0,0,0,1.9047412,1.2319434,0,0.75402886,0,0,0.64328915,0.27299806,0.9287354,0,0,0.82006234,0,0.8209759
38,0,0,0,0.47564527,0.4491973,0.7513465,0,0,2.3508382,0,1.3238913,0,0,2.6460078,0,0.19114488,0,0,0,2.2006617,0,1.7776451,0.077483736,0,0,0,0,0,0.6633785,0
39,0,0,0,0,0,0,0,0,0,0,0,0.31987202,1.3969703,0,0,0,0,0,0,0,1.4928758,0.31563553,0,0,0,0,0,0.16918583,0,0
40,1.42337,0.7601929,0,0.17786309,0,0,0,0,0.8045993,0,0,0,0,0,0,3.0052187,0.346228,0.15252718,2.877944,0.90124536,0,0,0,0,2.266749,0.9390466,1.9641485,0,0,0
41,0.007495937,0,0,0,0,0,0,0,2.0117867,0,0,0.53078663,0,0,0.5081037,0,1.4117527,0,0,1.6409583,0.14459741,0.73253024,0,0.14940834,0.2860226,0.3533475,0.51032245,0,0,0.39092615
42,1.7877945,0,2.6154196,0,0.7046264,0,0,0,0,0,0.53318465,1.2590913,0,3.123495,0,0,0.17082901,0,0,0.8534314,0,0.32634383,0,0,0.27229437,1.9905938,0.563613,0,0,0.3634398
43,0,0.6297297,0,0.10221273,0,0,0.17570616,0.44549257,0,0,0.4005802,0.3519968,0,0,2.2185476,3.7510343,0,1.3560045,0.49310172,0,0.64473677,0,0,0,0,0.63761294,0.08922313,0,0,0
44,0.020858796,0.13680296,0,1.6580932,0,1.4222488,0,0,0,1.0838882,2.133159,0,0.7757435,0.48938838,0,0,0,1.2386197,0,0,0.2635441,0,0,0,2.2694194,0.53449565,0.094280675,2.9392292,0,0.033863973
45,0,0,0,0,0.16780356,0,0,0.43492764,0,0,0.08042561,0,0.2815578,0,0,0,0,1.8722881,0,0,0,0,0,0,0,0,0,0.5946731,0,0
46,0,0.7282934,0,0,0.07886711,0,0,1.4108018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38486874,0,0,0,0.10108681,0,0.13143684,0,0
47,0,0.13287555,0,0,0,0,0,0,0,0,0,2.2803733,0,0,0,0,0,0,0.9901992,0,0,0.4318885,0,0,0,0.118344605,0,0,0,0
48,0,1.6497424,1.183526,0,0,0.5922687,0.1487227,0,0,0.007991079,0,2.0808184,0,0,0,0,2.8919866,0,0,0.67896205,0,0,0,0,0,0,0,0.7164625,0.34012187,0.14315476
49,0,0.5638987,6.874494,3.067444,0,0,0,0,0,2.93974,1.9635557,0,0,0.43812862,0,0,0,1.259004,0,0.40443674,0,0,0,0,0,0,0,0.27855444,0,0
50,0.09981526,0,0,4.554277,0,0.02671106,0,0.23537934,0,0,0,0,0,0.6711112,1.1131569,2.3870523,2.2315154,2.0441227,1.5755135,2.2412913,0,0,0,1.2760875,0,0,0.76014227,0,0.6699548,0.08073992
51,0,0,0,0,0,0,0,0.090712324,0.9078939,4.108145,0,1.6281222,1.0864812,0,0,0,0,1.193092,0,0,0,0,0.93346316,0.25838056,1.4072613,0.7086603,0,2.5738869,0,0
52,0,0.44441268,0,1.8394994,0,0,2.0033865,0,0,0.3735457,0,0,0.09736603,0,0,0,0,0,0,0,1.0015185,0,1.6634921,3.3259473,0,0.31031403,0,0.7087494,0,0
53,0,0,0,0,0,0,0,0,0.49809062,3.8933182,0.72149414,0,0,0.9921727,2.2519355,2.276505,2.1097753,1.326332,0,0,0.4005045,0.54565614,0,0,0.47284335,0.14286476,0,0.15370597,0.3993219,1.4785136
54,1.0521505,0.53845185,0,0,0,0.23031735,1.3409467,1.9650288,0,0,0,0,0,1.625296,3.6373136,0,0.63842016,0,3.336183,1.7864443,0.27574316,0.95177066,0,0.36735326,0.94229555,0,0,2.9212124,0,0.4420754
55,0.9702964,0,1.926743,0,1.4678848,0,1.9713719,0,0,0,0,0,0,0,0.6741161,0.8712175,0,0,0.80826294,0.5821911,0,0,0,0,0,1.5726287,1.804259,0,0.079876035,0.13280916
56,0,0,0,1.2673888,0,0.1470463,1.0097977,0,1.2563411,0,0.82158476,0,0,0.2987028,0.777816,0,0,0,4.514647,0,0.7227176,0.46732938,0,3.1204643,0,0,0,1.1696528,0,0
57,0.040240653,0.24819382,0,0.31640756,0,0,0,0,0.44322938,0,0,0,0.35620078,0,0,0.9258709,0,0,0,0.7912752,0.97111386,0,0.09150914,0,1.0257796,1.0371742,0.5114345,0,0.9347809,0
58,0,0,0,0,0.21696046,0,0,0,0,0,1.011167,0,0.49258998,0,0,0.11482308,1.8239015,0,0,0,0,0.92365533,1.6420779,1.3010322,1.0483838,0.9453561,0.7556048,0,0,0
59,0,1.5666586,2.0544455,0,0,0.2466553,0.5803243,0,0,2.011114,0,4.3591347,0.26579213,1.9170164,0,0,0.006554396,1.1050466,1.4637151,0.5293531,0,0,0,3.0324721,0,0,0,0.39571276,0,0
60,0,0,1.6511763,0,1.0172166,0.12600651,1.1512784,0,0,0.95743066,0.47552434,0,0,0,0.8562719,0.150442,1.3647683,0.41773495,0,0,0.8831932,0,0.002917514,0,0,0,0,0.1876076,0,0
61,0.07044831,0,0,1.6878306,0,0,0,2.9972568,2.3818867,0,0,2.9625108,0,0,0,0.115178086,0,0,0,0,0.6181566,0,0,0,0,0.23663312,0.19621533,0,0,0.36374745
62,0.54906267,1.7875931,0.5021336,0,0,0,0,1.6087399,0.10325233,0,0,1.5742475,0.22932906,0,0,0,1.0507598,0,0,0,0,0.4400744,0,0,0,0.36071172,0,0,0,0
63,0,0,0,0,0,0,0,0,0.14912236,0,0,0,0,0,0,0.27225173,0,0,1.9683653,0,0,0,0,0,0,0.24254556,0.59834784,0,0,0
64,0.528452,0,0.17591912,0.83842605,0.90101385,0.63867205,0.14355513,0.39607713,0.13770474,0.91737103,0,0,0.7935744,1.3995882,0,1.1473964,2.0584471,0,5.2617283,0.8500617,0.25802964,0.19327717,0,0,0.53846633,0,0,0,0,0.00916115
65,0,0,0,0,0,0,0.13046564,0,0.5083599,0,0.116580874,0,0.2064155,0,0,0,0,3.4055912,0,1.1222215,0,0,0.6308578,0,0,0.24692328,0,0.0908172,0.9756462,0.38485155
66,0,0.9258917,0,0,0,0.9249551,0,0.31718028,0,0,0,0,0,0,3.0042124,0.5696711,0,0,4.0596247,0.33094293,0.50661,0,0,0,1.8632455,0,0.5854395,0.7342367,0.38804412,0
67,0,0,0,3.129689,0,0,0,0.2344192,0,0,2.1573884,0,1.1167876,0,4.7461567,0,0,0,0,0.36399823,0,0,0.1559362,1.1672845,0,0,0,0,0.23566313,0
68,0,0.8265648,2.8917701,0,0,0,0,0.02575183,0,0,0,0,0,0,0,0.7132931,0,0,3.0019696,0.34939024,1.488786,0.79553175,0,0,0,0.825284,0,0.09417375,1.1061456,0
69,0,0,0,0,0.96388215,0,0,2.8257322,0,0,1.0775963,0.6357668,0,0,1.049762,0,0,0.3237053,1.2463349,0.36248058,0,0.7359152,0,0.06236527,2.166537,0.14982447,0.5451322,0,0,0.30236626
70,1.2938827,1.013033,2.2731116,0,0,0,0,3.1443052,0.113552675,0.36853287,0,0,0,2.15911,0,0,0.94360745,0,1.3846673,0,0,0.14998032,0,0,0,0,0,0,1.0994486,0
71,1.5755199,1.1928855,0,0,0.43081006,0,0.3194248,0,0,1.2033626,0,0.9856212,0,0,3.965867,0.024147786,0,0,0,0,0,0.09820566,0.8382854,0,0,0,0,0,0,0.24559997
72,0,0,0,0,1.2812276,0,0,3.568299,0,0,0.046703883,2.2432327,0,0,1.6910536,0,0,0,0.9663198,0,0,0,1.4096454,0,2.5135088,0,0,0,0,0.117540725
73,0,0,0,0,0,0,0,0,1.0257356,2.2257514,0,1.0255926,0,0,1.3943689,0,0,0,0.9743677,0,1.3187629,0.012106702,0.3663795,0,0,0,0,1.5387331,0,0.7197804
74,0,0,0,0.8401272,0,1.6933231,0.28293234,1.2073956,0,0,0,0.066375054,0,1.1896816,0,0,0,1.4363232,0,0.28860474,0.21236892,0,0,0,0,0,0.062287387,0,0,0.02036654
75,0,0.9248951,0,0,0,0,0,0.5828245,0,0.33684203,1.0291893,0,0.94373256,0,0,0,0,0,0,0.72676945,1.028211,0,0,0,0,0,0,0,0,0
76,0,0,0,1.1292603,0,0.4034774,0,3.1533043,0,0,0,0,0.24964379,1.5993528,0.8800317,0,3.0313182,0,1.1548487,0,1.0947325,0,0.24329148,0,0,0,1.1939098,0,0,0
77,0,0.12112504,0,0,0.25387353,1.125837,0,0,0,0,0,0.58155113,0.9319873,0.7058011,0,0,0,0,1.105413,0.54695284,0.7017692,0,0,0,0,0,0,0.21457961,0.8151999,0
78,0,0,0,1.6649607,0,0,0,0,0,0,0,1.5235373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543027,0,0
79,0,0,3.5973256,0,0.14029293,0,0,0,0,0,0,0,0,0,0,0,0,0.51446164,0.9270135,0,0,0,0,0,0,0.22104366,0,0,0,0.68478394
80,0,0,0.061907582,1.5894259,0.62295157,0,0,0,0.6253525,0,0,0,0.43977198,0,0,0,0,0.43556654,0,0,0,0,0,0,0.82063305,0,0,0,0.041376498,1.3958405
81,0,0,0,0,0.018984376,0.24893028,0,0.37957788,2.5857902,6.048607,0.32046402,0,0,0,0,4.2678523,0,2.0669768,0,0.10488928,0.9341953,0,0,0,0,0.15042788,0,0.48169255,0,0
82,0,0,0,0,0.626529,0.4557275,1.8578118,0,0,0,0,0,0.97387844,0.6442152,0,2.205707,3.4131613,0.541981,2.9952006,0.64701825,0,1.279639,0.5907032,1.3588449,0,0,0,0,0.28852493,0.082554616
83,0,0,0,0.70651364,0,0,0,1.4739044,0.027506633,0.75825256,0,0,0,0,0,0,0,0,0,0,0,0.071424335,0,5.006715,0.75875264,0.6450966,1.5518503,0,0,0
84,0.8840167,0,0,0,0.30954438,0,0,0,0.568432,0,0.28035173,0.6290663,0,1.1135247,0.952416,0.92706764,0,0,2.5719454,0,0.8525211,0.08520123,0,1.1702535,0,0,2.285595,0.20579784,0,0
85,0,0.09851963,9.479799,0.5422872,0,0.04649598,0,0,2.4305112,0,0.32150084,2.0461419,0,0.47130898,0,0,2.7254868,0,4.5591254,0,0,0.6632715,0,0,0,0,0,0,0.562643,0.7948261
86,0,1.4462875,0,0,0,0,0.9897503,0,0,0.63639975,0.40346086,0,0.07183614,0,1.3888763,2.630521,0,0,1.2869214,3.220178,0,0.34544557,0,0,0,0.6677546,0,0.4508384,0.47517037,0
87,1.827987,0,7.0191307,0,0,0.188614,0,0.5877518,0,0.97680724,0.50257224,0,1.0537851,2.7642972,4.210262,0,0,1.6865587,0,0,0.31894487,1.1993426,0,1.6475437,0.6089162,0.5946564,0.047658224,1.5802479,0,0
88,0,0.31051466,0,0.003709845,0.83302695,0,0,0,0,0,0.7556586,0,0,0,0,1.1702367,0.49146244,0,0,0,0.43751276,0.7428154,0.36109903,0,0,0,0.67220193,0,0,0
89,0,0,0.32595745,0.8264505,0,0,0,2.5805478,0.17902468,0,0,0,0,0,0,0,0,0.69209254,0,0.114874706,0,0,2.6046968,2.7069588,0,0,0,0,0.1845699,0
90,1.0034281,0.77727777,0,0,0.85223645,0,0,0,0.14409873,0,0.13448226,0,0.021579757,1.2229234,0.57377493,0,0.08059494,0,0,0,0,0,0,0.9926377,0,0,0,0,0,0.7619342
91,0,0,0,2.0938914,0,0,0,0,0.588273,0,0.8714614,0,0,1.0037016,0,0,0,1.2306637,0,0.68080336,0,0.8806064,0,2.3232436,3.0181274,0,0,0,0.29078126,0.9480784
92,0.93112403,0,0,0,0,0,0,0.16717492,0,0,0,0,1.2008628,0.37681678,2.7871404,0,0,0,3.347623,0.35911527,0,0,1.7152534,2.3332202,0.8350853,0.88114965,1.8673793,0,0,0
93,1.0700068,0,2.6718209,1.8910315,0.35293216,1.7837046,0.4730216,0,0.35990775,0,0,0.87400967,0.21308759,0,1.4585595,0.6862587,0.21050741,0,0,0,0,0,0,0,0,0,0.015900262,1.706034,2.1853616,0.2984437
94,0,0,4.5588927,0,0,0,0.32283163,0.88350236,0,0.39739373,0,0.28368878,1.0313622,0,0.37450096,0,0,0,0,0,1.015972,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0.49747312,0.644158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0.93069893,0,0,0,0.12382201,0,2.7625756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852156,0,0,0,0,0.54398453
97,0,0,0,0,0,0,0.21037672,0,2.07549,0,0,2.1453505,1.0180503,0,0,0,2.250183,2.0008156,0,0,0,0,0,0,0,0,0,1.1609021,0,0.31144288
98,0,0.5093866,0,1.035469,0,0.29461804,1.0674262,0.41938534,0,0.43977416,0,0,0,0,0,0,0,0.23448916,0.39539024,2.608948,0.6200077,0,1.8522029,1.4145024,0,0,0,0,1.2422462,0.4375086
99,1.46044,0,0,2.5502987,0,0,0.052545186,0,0,0.93731534,0,0.56560516,0,0,0,0,3.4398754,0,0,0,0,0.24560477,0.7032858,0.35117275,0.6265828,1.6039551,0,0,0,0.24401553
100,1.1865565,0.8114353,0.9331899,0,0,0.71810657,0,0,1.817911,0.28275537,0,0,0,0.4029096,0,0,0,0,0.8419021,0,0,0.6002285,0.9499439,0.9766625,0.004082329,0,1.9231403,0,0,0
101,0,0.25685793,0.6368094,0,0,0,0,0,0.71812016,0,0.43350816,0,0,0,0,0.08811256,0,0.66970325,0,0.46630028,0,0.63541394,0,0,0.9627214,1.5459759,0,0.8706988,1.9758185,0
102,0,0.26395395,0,0,0,0,0,0,0.2604525,3.9116938,0.3322014,0,1.7369275,0,0,0,0,0,0,0,0,0.33394825,0.6448454,0,0,1.3914617,0,0,0.5532549,0
103,0.39911658,0,0,0,0,0,1.1484907,1.0713798,0.3580243,0,0.8679141,0,0,0.8535249,6.4552727,1.880737,0.88130397,0,0,1.3310388,0,0,0,1.0622894,1.4840176,0,0,0,0,0
104,0,0,1.6369821,0,0.008421876,0,0,0,0,0,0.053546656,0,0,0.17817304,0,2.4113154,0.70051867,0,0,0,0.20095807,0,0,0.7878977,0,0.10194589,0,2.564831,0,0.74670506
105,0,0,0,0,0.15465349,0,0,0,0,0,0.37043038,0,0,0,1.3895701,0.6118848,0.1330105,0.13384941,0,0,2.4591124,0,0,0,0,0,0.15132442,0,0,0.10213723
106,0,0.44825548,0,0,1.4980335,0.59151196,0.041781157,0,2.0917747,0,0,1.8451557,0,0,1.1957169,0.022392781,0,1.4589849,0,0,0,0.06598217,0,0,0.2681116,0.70309514,0,0,0,0
107,0,0,1.3760333,0,0,0,0,0,0.45994416,0,1.8674798,1.5320437,0,0,2.2325535,1.5037335,0.43062553,0,0.844587,0.2073609,1.3064177,0.95137507,0,0,0,0,1.8016766,0.8745821,0,0
108,0,1.4610965,0,1.8014358,0,0,0,1.7749643,0,0,0,0,0,0,0,0,0,0,0,1.1159409,0,0,0.16320528,0.058151823,0,0,0.2752593,0,0,0.19366758
109,0,0.14895457,0,0,0,0.7898601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13000095,0,0,0
110,0,0,0,4.3802133,0.20157355,0,0,0.39785224,0,0.034597334,0,0,0,0,4.3439474,0,0.40112448,0.71597636,0,0,0,1.2163814,0,0,0,0,1.0945691,0.8925962,0,0
111,0.09619727,1.3125476,0,0,0.578638,0,0.2022797,3.402189,1.1516191,0,0,0,0,0,0,0,1.1428828,0,0,0,0,0,0,0,0,0,0.8000577,0,0.148306,0
112,0.011583982,0,0,0,0,0,0,0,0,0,0.8703147,1.3673277,0.03651011,0.8240503,0.2291556,0,0,2.2318857,0.060553946,0,0,0,0.64182615,0,0,0,0,0,1.1023037,1.2736994
113,0.6456677,0,5.0840354,0.92613393,0,0.9121352,0,2.7110372,0,4.470432,0,0,0,1.7960914,0,0.793366,1.5105215,1.4745225,2.2296827,0,0,0.2825782,0.8691672,2.488495,0.19670449,0,0,0,0.21356702,0
114,0.09415892,0,0,0,0,0.43225566,0.8472018,1.4813087,0,1.516376,0,0.98779696,0,0,0,1.2942222,0,2.2708278,0.26809657,2.0790033,0,0,0,0,2.0291848,0,0,0,0.071031295,0.41800356
115,0,0.22986157,2.1131558,0,0,0,0,0,0.21163616,0.473246,0.10775998,0,0.6813773,0,0,1.659007,1.0403156,0,1.4429302,0.16521676,0.09693512,0,0.43519518,4.397102,1.7993784,0,0.74726224,0,0,0
116,0.40361455,0,0.29280147,2.7140841,0.17647842,0,0.42584375,3.6741323,0,0,2.0449247,0.31896633,0,1.6724025,0,0,0.1969175,0,0,0.6130389,0.22836484,0,0,0,0,0.41385415,0,0,0,0
117,1.0258588,0,0.37870568,0,0.22103363,0,0.0676554,0,0,0,0,0.7279856,0,1.5969509,0,1.3378122,2.3601468,0.17830132,0.5644711,0,0.27935934,0,0.26253894,0,0,0,0,0,0,0.89495504
118,0,0,0,0,0.09137366,0,0,0,0,0,0,0.1429811,0,0.053379085,0.52405065,0,0,0,0,0,0,0,1.0312073,0,0,0,0,0,0,0.40513685
119,0,0,0,0,0,2.106533,0.10077366,0,0,0.8553042,0.2348995,0,0.9055922,0,0,0,0,1.375643,0,0,0,0,0,2.4095666,0,0.23713063,0,2.2534902,0,0
120,0,0,0,1.2116544,0.72422254,0,0.3515167,0,0,0,0,0,0,0,0,0,0,0,0,1.8842319,0,0,0.4862003,0,0,1.365971,0.20802906,0,0,0
121,0.1868854,0,5.340938,0,0.8946815,0,0,4.524998,0,0,0.31011128,1.4942406,1.6062506,0,0,2.7737896,0,2.2648053,0,0,0,0.001395825,0,0,0.5823183,0.030808313,0,0,0,0
122,0,0,6.673432,1.378062,0,0.7590222,0.44710603,0,0,0,0.38891742,1.3392596,0,0.37413615,0,0,1.4039866,0.71581006,0,0,0,0,0.6033891,0.93849415,0,0,0,1.0384839,0,0.66828567
123,0,0.5138679,0,0.254801,0,0,0.08184893,0,0,0,0.37654838,0,0,0,0,0,0,0,0.2705992,0.23054788,0,1.0448182,0,1.1188875,0.3806579,1.1101108,0,0.9737619,0,0
124,0.41065177,0,1.3298496,0.5781091,0,0,0,1.1241156,0,0,0.005993866,0,0,1.396303,0,0.6447454,0.5366339,1.3769171,0,0.68055844,0,1.7382796,0.6920777,0,0,0,0,0.27404848,0,0
125,0.07678461,0,0,0.18747267,0.23175626,0.6894653,0.32135445,0.32829532,0,0,0.8853885,0,0.026084049,0,0,0.5557633,3.8486207,1.49644,0,0,0,0,0,0,0.2886395,0.06499404,0,1.4838643,0,0
126,0,0,0,0,0,0,0.595737,0,0,0,0,0,1.3620545,0.08786299,3.1338677,0,0,0,0,0.8455869,0,0,0,0,0,0,0.078693226,0.89915836,0,0
127,0,0,0,0,0,0,0,0,1.4422591,1.9958088,0.5200522,0,0,0,0,0,0,1.0023459,0,0.13135771,0.76839745,0,0.20137836,0.97742903,0,0,0,0,0,0
128,0,0,0,0,0,0.5818628,0.6988612,0,0,0,0,0,0,0,0,0,0,1.0721089,0,0,0,0,0.104962155,0,0,0,0.7685054,0,0,0.7691121
129,0.59020764,0,0.12258692,0,0,0,0,0,0,0,0,0,1.7264094,0,0,0,0.62061304,0,0,0,0,0,0,1.0241451,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,3.1445925,0.3265408,0,0.7037866,0,0,0,0,1.6380796,0,0,0.36689666,0,0,0.87559706,0,0,0,0.8709319,0,1.0082078
131,0,0,0,0,0,1.1545293,0,0,0,0,0,0,0,0,0,0,0,1.5936873,0,0,0,0,0,1.3543527,0,0,0,0,0.77492195,2.2876332
132,0,0,0.7404976,0,0,1.4500414,0.060135823,0.091637194,0,1.2818553,0.24039206,0,0,0,0.11371462,0,0,4.118089,1.2609673,0,0.989107,0,0,0,0,1.2922487,1.2090392,2.2606936,0,0.56489724
133,0,2.854696,6.450939,0,0,2.3097367,0.46806207,0.34726197,2.9071763,4.3699737,2.6922157,3.2772744,3.86689,1.5027459,5.5564575,0.8333546,3.061824,10.594643,0.94795156,0,1.5992581,3.8372674,1.2855108,20.27062,0,6.1476455,2.6139927,1.3462983,2.8258011,2.7531035
134,0,3.5844605,20.059605,2.9577103,0.38535142,6.5550203,3.176301,5.030839,8.86298,0,0.30221438,0,3.4761884,0,4.863043,3.1237571,0,17.11106,0.1749397,1.3308692,6.420494,12.189523,0,20.415445,10.276584,5.3134165,8.18674,7.9311705,6.2597704,6.679549
135,0.60488933,8.777992,10.589221,3.2899697,4.06256,7.0965004,2.0850582,1.5234087,7.2412763,1.1556809,3.8252952,6.246579,5.910697,1.4418826,17.259497,10.025911,11.6968975,13.627184,0,0,3.6159818,8.529884,3.057581,12.528252,14.759399,5.0283446,5.37161,3.877399,9.588038,4.2634993
136,0.28071624,2.684509,5.978985,1.1197217,0.4729826,7.583154,3.6559775,0,6.0985737,3.69396,0,6.2171445,0.74892175,6.7014794,17.642653,2.4640973,14.276717,9.887361,2.1968157,0,6.257875,7.6577053,3.3623283,11.527975,12.434597,3.6063097,3.2357953,9.310499,5.426773,0.085621
137,0.9385775,4.4713173,10.106384,6.7858167,0,1.2333314,2.5822308,0.7436368,5.4550066,5.91599,0.6245891,0,1.3162712,0.38498724,5.832381,7.9091864,13.9632015,7.6096926,0,2.5604908,2.2678459,6.337862,1.4845885,2.736964,11.130521,0.016653093,3.0024521,2.8724248,7.311477,2.5150824
138,0.80784684,0,0,1.313997,0,4.8792257,2.1709964,0,6.241397,2.5804238,0.04456627,0,0,1.1834842,11.115227,0.18752053,5.714467,7.5982714,0,0.07467715,0,6.253905,0,1.103248,4.2186723,1.6287222,2.3756704,0,6.010875,0.52057827
139,0,0,0,0.4615834,0,4.71329,0,0,1.3295218,0,0.2468781,0,0,0,6.133124,0,4.3543015,5.438068,2.7102432,0,1.0401467,0.34711266,2.8324647,3.603967,8.851894,0,0,0,7.1202874,1.2435088
140,0.42137697,0.9943366,2.3944294,1.3246086,0.06445419,4.2861657,1.0671223,0,4.454286,0,0.13466677,2.9024189,0,0.987065,3.432126,3.0666864,5.702262,2.3428512,0.77588236,0,1.5675794,2.6485958,3.4979532,1.1714275,3.6531663,0.4817095,0.5986113,1.7059568,8.701208,1.0246694
141,0,0,2.095886,0,0,5.485081,1.2893028,0,3.7242367,1.3329246,0,0,0.6924167,0,12.844755,0.06698415,6.113969,1.5444015,1.4814346,0,1.8705058,1.2750225,3.567799,0,1.3163471,0.2857045,0.6162291,0,8.368847,4.2179666
142,0,0.05241882,0,6.5311885,0,7.7446356,1.9535139,0,3.6532323,0,0,0.055372808,0.9752098,2.1445072,0.120725885,1.53413,0.8303294,2.4452653,0,0,0.091146186,1.2377717,2.2037961,0,2.0506122,1.2030708,0,0,10.592632,0.6437799
143,0.23554653,0,1.2148856,0,0.48192206,3.5218532,1.1775863,0,1.0054547,0,0,0.18597408,0.90234125,0.86003864,7.5094833,0,9.5482,3.5966582,0.8469414,0.4023067,2.4484754,0.5331167,0,0,0,0,0,0,0.6811901,0
144,1.7698909,0,0,0,0,0,2.5028074,0,5.715391,0,0,3.9394794,0,0,0,0,0,0,0,0,0,0.2882837,0.7748261,0,0,0,0,0.592434,6.810743,1.0132934
145,0,0.14148355,3.9488406,1.2817919,0.31544617,11.042758,3.1726704,0,2.7609558,6.3101435,0,0,0,0,0,0,11.148578,0,0,0.8957429,6.449276,0,7.354766,0,1.2664423,1.308651,0,0.12072208,6.46681,0
146,1.1290368,1.5741161,0,0,1.1399754,6.9426856,0.33304742,0,5.594606,0,0,0,0,0,1.044909,4.412629,16.442131,2.599849,6.14073,1.5415764,1.7810444,0.26804274,3.7200627,2.838349,4.5876327,0,0,0,6.4597836,0
147,0,0,3.6694658,0,0,2.930675,3.586053,0,4.655923,0,0,1.2587037,0,0.062102787,0,0.20202453,4.392779,3.3149664,0.9591752,0,5.318826,1.5447733,5.1945176,0.6292863,1.7012303,0,0,0.08134044,5.4102273,0
148,0,0,4.501967,0,0,2.9537718,0,0,3.5008652,0,0,1.1869489,1.0123348,0,3.8867426,2.0633593,0,2.8486214,4.3629413,0.33544087,0,0,3.009054,0,2.0709662,0,0.27388346,1.1278079,1.2193857,0
149,0.3086247,0,0,3.2136378,0,1.5868971,0.70092875,0,0.6956427,1.7101376,0,0,1.0146537,0,0.25053552,0,0.83438575,1.6794419,0,1.3132783,2.5626144,0,1.8408283,0,0,0.8581686,0,0.08048218,3.744717,0
150,0,0,1.137993,0,0,0.58436126,0,0,1.1815214,0,0.9719852,1.6716473,0,0,3.1882799,3.2192328,0,0,7.5819893,0.7787812,0,1.3511631,1.9987776,0,5.505362,0,0,0,0,0
151,0,0.53701353,3.2648609,0,0,1.1655194,0,0.99085325,0,0.83839935,0,0,0,0,1.0161656,3.3590133,0,0,0,1.6674455,0,1.1828022,1.5139775,0,0.714619,1.0678511,0,0.48197088,0,0
152,0,1.9844097,0,0,0.73256123,1.3135426,0,0.18008675,2.9738834,0,1.1382142,0.9722792,0.6290476,0.22435549,1.2184087,0,0,1.7119529,0.004478005,1.179665,0,0,1.5089837,1.9817016,0.9709161,0,0.15607208,0.21763198,1.0029815,0
153,0,0,0,0,0,2.2001255,0.5138816,0,0,0,0,0,0,0,0,0,0,0,0,0.949121,0,0.39444736,0.49775648,0,2.4048412,0,0.472549,0,0.16525587,0.27183756
154,0,0.6792403,0,0,0.550936,0,0,1.6456746,0.08411645,0.5469969,0.9248524,0,0,0.049336996,1.8314419,0,3.7086158,0,0,1.3139355,0,0.3454308,0.1782435,1.9127861,0,0.3372878,0.30094394,0,0,0
155,0,0,0,0,0.11333086,0.4074398,0,0.12707816,0,3.173941,0,0,0,0,0,1.0262414,1.5983037,1.4010834,0,0,0.3625392,0.3863429,1.1678694,0,1.0512997,0,0.44140825,0,1.0937678,0
156,0.3908184,0,0,0,0.45808274,0,0,0,0,0,0,0,0,0.7696255,0,1.2589624,0,0,0,1.7750008,0,0,0.84948367,0.97512066,1.8882024,0,0,0,0,0.42443317
157,0,0,0,0.31246576,1.2311566,2.0761611,0,0,0.9427959,0.7300908,0,0,1.2213362,0.88895017,0,0.9625724,2.1985552,0,0,0.20102592,0,0.57294446,0.11523531,0,0,0,0,0,0.21859436,0.42592382
158,0.6448087,0,0,0,0,0,0.044251803,0.2741201,0,0,0,0,0,0,0,0.7239945,0.47336647,0,0.49985746,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,8.931302,0,0.44365677,0,0.4271468,0,0.7250008,2.6862829,0,0.9477719,0,0,1.7708136,0,0.15079594,0,0,0,0.28424722,0,0,0,0
160,0,0.07076162,0,0,0.1284438,1.4875857,0.13421313,0,0,1.5774456,0,2.1290276,0,0,0,0,0,0,3.343348,0,0,0,0,0,0.005230912,0,1.1261145,0.91360307,0,0
161,0,0,0,0.8702168,0,0,1.0917219,2.004569,0.20304765,3.7548168,1.3228284,0,1.0320601,0,0.32301557,0,0,0,1.7074268,0.15468308,0,0.1349178,0,0,0.5642881,0,0,0.46252432,0,0.080815814
162,0.4018628,0,0,0,0,0,0.15501459,0.43007192,0,0,0,0.1836841,1.5539961,0.7241374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5623193,0,0
163,0,0,0.766826,1.4454167,0,0,0,0,1.097552,0.7135582,1.493757,0,0,0,0,0.5757473,0,0,0,0,0,0.30039525,0.4053705,2.866685,0.4512861,0,0,1.5446835,0,0
164,1.5019034,0.21152507,0.95012933,0,0,0,0,1.4802643,0,0,0,0,0,0,0,1.2280834,1.6799848,0,0,1.0636852,0,0,0.97972596,1.8123544,0.32159927,0,0,0,0,0
