x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061
930,0.47740725,1.9698663,2.719418,0,0,7.0237327,0,1.7820756,3.2670772,0,1.3676039,0,1.8943324,0,0,2.9124942,0,3.4709651,0,0,0.14889096,0.46160024,0,0,0.99565727,0,4.0472856,0.5171127,0,0.028024523,0.04077492,2.0660584,0,4.662347,0.54136145,1.660655,1.1987236,0.28869414,0,0,0,0,0,7.543972,2.8664043,0,0,9.132517,7.526122,0.34971794,0.31195095,0,1.8329667,0,4.8226805,0,0,1.1241115,0,4.2524805,0,0
931,0.67517304,0.004097697,0,0,0,5.1017947,0,0,1.0240175,0,0,0.6079458,0,0.062673375,0,0,0.5695022,0,0,0,4.3086,0,0,0,0,0,0,0,0,0,1.0962502,0,0.77483827,0,0,0,1.460939,0,0,0.30586237,0,0,0,0,0,0,0,0,0.59538573,0,0,2.1459012,0,0,0,0,10.796353,0,0.7217598,0,0,0
932,0,0,1.1084028,0,0,0,0,2.540283,0,0,0,0,0,0,0,2.9644654,0,0,0,1.0383016,0,0,0,0.54544336,0,0,0,0,0,5.127713,0,0,0,0.9506014,0.3209118,0,2.3534353,0,2.0056078,0,0.47444683,0,4.009538,0,0.14870329,0,0.18987378,1.7737108,3.8887243,0,8.204819,0,0,0.68543035,0,0,0,0.23867883,0.620555,0,0,0
933,0,6.384327,0,0,0.8254353,5.680633,0,0,0,0,0,0,1.159773,0.84094703,2.2370634,1.240478,0,0,0,0,7.6798677,0,0,0.46237147,1.3495752,0,0,0,1.3021587,0,0,0,0,0.17650221,0.87644124,0,0.27354714,0,0.4913192,0,0,0,0,3.4783955,0,0,0,0,1.1036546,0,0,0,0.7260074,2.9573214,0,0,0.17954105,3.6073513,1.8583914,3.799712,0.64552504,0
934,1.7549976,0,0.4204235,0,0,0,0,4.362282,0,0.4506341,0.23420498,0,0.107162036,0,2.3639696,3.578632,0,0,0,0,7.9412174,0,0,0,0,0.41657364,0,0,0.21089321,0,0,5.8263397,0,0,0,0,0,1.527299,0,0,0,0,0,9.4978285,0,0,2.1530473,0,0,3.0704572,2.1023135,0,0,0,0,0,2.8316326,0,0,3.7744877,0,0
935,0,0,0,3.1741307,0,0,5.0523496,0,0.29526445,0,1.0002054,0,1.1377552,0,1.0223746,0,0,0,0,1.782897,0,0.86660033,4.4401884,0,0.57946235,1.2250637,0,0,0.899203,0,0,0.6000295,0,0.48170406,0,0,0,0,0.14204401,0,2.1198306,0.063759625,0,0,0,0,0,1.1873256,0.7356057,2.3203425,4.3052464,0,0,0,9.482793,0,2.6874528,0,0.5659496,0.074738204,0,0
936,0,3.493232,0,3.3414793,0,0,0,0,0,0,0,0,0.6485352,0.4593431,0,2.775788,0,7.037104,0,3.1354012,0,0,1.4012978,0.7793115,0.5599704,0,0,0.3213431,0,0,0,0,2.459059,0,2.8799,1.2205306,0,2.3099122,4.4015284,2.215757,0,0,0,0,0.31445074,0,0.6816946,0,1.217106,0,0,2.727141,0.7130931,2.2090147,0.96938694,0,6.27892,0,0,0.8707477,0.4208646,2.4382648
937,0,0.18088195,0,0,0,0,0,0,0,1.5523132,0,0,0,0,0,0,2.1241322,0,0,0,1.1789957,0,7.4544234,0,0,0,0,0,1.5370109,0,0,1.0737023,0,2.1259263,0,0,0,0,0,0,0,1.5094081,0,0,0,0,2.065957,0,1.7250019,0,0,0,0.97411615,0,12.092811,0.86733836,1.0174372,0,0,0,0,0
938,0,0,0,5.854774,0,0.6016561,5.661071,1.7481296,0,0,0,0.16580266,0,0.18931165,0,0.43119803,0.9007035,0,0,0.26839823,6.010724,0,1.1746237,0,0,0,0.549501,0,0,0,0,0,0,1.072769,0,0.38487783,0,0,0,0,2.7383406,0,0.71963346,0,0,0.930613,0.15848294,0,2.126539,4.921329,0,0.7004316,0,0,0,0.30623636,0,6.340521,0,0,1.0683215,0
939,0,0,0,0,0,0,0,2.8057117,6.3363805,0,0.520579,1.798916,0.07325836,0,0,0,3.5052962,0,1.7393305,4.391045,0,0,2.7776446,0,0,0,0,0,0,0,0.4754936,0,0,1.2787175,0,0,0,0.7399754,0,0,3.3507328,0,12.73831,1.4908983,0,0,0,0,2.3473897,0,4.152582,0,1.16891,0.77875453,1.6057748,0,0,0,0,0,0,0
940,0.3212633,2.521716,2.3703685,0,0,15.265811,0,0,5.607552,1.214454,0.68810046,0.41895053,0.011537407,0,0,0,0,1.2822226,0,5.5396185,3.7633896,0,0,0.04706313,0,0,1.7165006,0,1.4285996,0,0,0,0.41562653,0,0.9539288,0,1.0404785,0,0,0,0,0,0,0,0.8351133,2.4702678,1.1188926,0,0,0,0.7263251,0,0,2.123449,0,0,5.2185297,0.4124582,0,0,0,0
941,1.3523757,0,0,0,0.663418,0,0,0,0,0,0.22498828,0,0.41403416,0,0,0,1.8106985,0,0,0,0.24280247,0,3.5377822,0,0,0.81508857,0,0.11992147,0.80332404,0,0.0531129,3.0115366,1.1235417,0.015428085,0,0,0,0,0,0,0,2.3708885,0,0,0.094920814,0,0,0,0,0,0,1.1349499,0,0.3105986,0,0.9969836,0,0,0,2.1776698,0,0
942,2.5363693,0,0,4.4294214,0,0,0,0.17041615,0,2.986846,0,0.63439727,1.1963372,0,0,0,0,0.35798112,0,0.4097324,0,1.4522445,0.023696918,0,0,0,0,0.09055853,0,0,0,0,0,0.90459746,0,0.059961457,0,0,1.1831409,0,0,0,0,0,0,2.743473,0,0,4.2125363,0,1.4196315,0,1.6620852,0,0,0,0,0,0,0.8209869,2.2983432,0
943,0,0,0.78281057,2.357182,3.083773,0,2.5498004,0,0,0,0,0.24604589,0.30716965,2.154695,0,0,3.4652221,0,1.4824532,0,0,0.6892518,0,0,0,0,7.839577,2.2424679,0,0.31327415,0,0,0.23924254,4.8991613,4.9118752,1.3752011,0,1.7228074,1.1868242,2.5682518,0,0.377602,0.9769556,0,0,5.186913,0,8.388221,5.7128267,7.078538,0,1.2120863,0,0,0,0.36562982,0,0,0,0,2.7891583,0
944,0,0,0.099762835,3.0411496,1.4977938,6.4981112,0,0,0,0,0.40633148,0,0.86537963,0,0,0,0,0,0,0,0,0,0,3.8353796,0,0,4.044785,0,0,1.6968533,0,3.516937,0,0,0,0,0.82997704,2.0402048,0,0,0,0.019182729,0.7184734,0.73896617,0,0,0,3.9534094,0,0,5.7777042,4.1115046,0,0,0,0,0,2.6610515,0.59763217,0,0,1.8429079
945,0,3.9023309,0,0,0,5.5067253,0.7676766,0,0,0,0,0,0,0,1.1275511,0,0,2.5202086,0,0.053275317,6.143386,0,1.7734174,0,0,2.4759245,0,0,0,0,0.33248824,0.27133217,0,0,0,0,0,0.19649248,0,0,0,0.6369181,0.26456332,2.219491,0,0,2.3843613,0,2.6180892,0,0,0,0,0,1.9944875,0,0,0,0.2992946,0,0,0
946,0,0,0.53293943,0,0,0,0,1.9089947,0,0,0,1.029735,0,0,4.026489,0,0.19979689,0,0.28654101,0.8069022,0,0,0,0,0,3.1194239,0.55969584,0,1.1423721,0,0.2816654,0,0.7940402,0,0,0,2.4201152,0,0,0.21870539,4.1165357,2.0467079,1.7757627,0,0,0,0,0,0,0,0.7044227,0,0.56895477,1.2000043,0,1.1446278,6.3275933,0.15972158,0.47541344,0,1.1045887,3.823309
947,0,0,0,0,0,0,4.153402,0,0,0.8620577,0,0,0,0,2.077767,0,0.23566265,0,0,0,1.7510315,0,0,0,0,2.3290339,0,0,0.0936721,0,0,0,0,0,0,8.69E-06,0.8661977,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04783,0,0,0,0,0.1751048,6.716823,0,0,3.6222308,2.209401,0
948,0,3.9688864,4.7379827,0,0.79523784,0,3.3315165,0,0,1.5309644,0,0,0,0,0,1.1626164,0,0,0,0,3.6217625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91418386,0,0,0,0,0,0,1.4923327,0,0,0,5.7275457,0,2.1602726,0,2.1777773,0,0,4.47651,0,4.078454,0,1.2838488,1.3431615,0,0
949,1.5358475,0,0,0,0,0,0,0,2.2358053,0,0,0,0,0,0,0,0,0,0.316918,0,0,0,1.6420137,0,0,0.5975473,0,0,1.7680619,0,0,0.16937739,0,0,0,0,0.21829821,0.7315708,0.376584,0,0.3850457,0,4.6178336,6.1371593,0,0.58259165,0,2.311345,0,0,4.5252814,0,0,0.35953465,0,0.7198173,0,0,0.02550825,1.3170298,0,0
950,0.44821098,0,4.059963,0.7775695,0,1.4238323,1.0891542,0,0,0,1.402875,0.72266024,0,0,0.93461955,0,0,0,0,2.3654172,3.2345643,0.5760966,0,0,0.8716231,0.17464325,0,0,0,3.733119,0.27576858,4.6512046,1.0792738,0,0.23561326,0,0.0399544,0,0,0,3.236827,0.3890501,1.2904711,1.0306767,0.18833129,0,0,0,0,0,0,0,0,0.6839091,0.6628997,0.7938161,5.2736926,1.1674768,0,0,0,0.9470118
951,0,0,0,0,0,4.5059457,4.1874766,2.4198856,0,0,0,0,5.0965743,2.69027,0,2.8592083,0,0,1.2976694,0,0,3.1274157,0,7.320676,11.094361,0,7.2254753,3.0393858,0,11.007207,0,0,3.7398098,0.548662,3.9413078,3.710827,0,1.3662034,1.5848224,0,0,0,0,0,0.21948627,3.4103177,0.82986057,5.941119,0,0,5.0538673,0,0,0,4.798075,0,4.429274,0.53902817,0,0,0,0
952,0,0,1.0333209,0,1.1873589,0,0,3.2168903,1.1781327,0,0,0,0,0,0.058060944,0,0,0,0.27121392,0.3750074,0,0.1480388,0,3.6806192,5.332312,0,0,0,0,0,0.53421134,0,1.7431802,5.0546384,0,0,0,2.8197649,5.2876163,1.7740692,0,0,0,0,5.5690513,9.071414,0,0,0,5.3976355,0,0.5541573,1.1255721,0,0,0,0.57353973,0,0.11667334,1.0484116,2.0715842,3.3072414
953,1.4649334,0,0,0,0,1.2712495,4.126558,0,2.5906396,3.5355608,0,0,0,2.8706806,2.8206859,2.2267969,0,0,0,3.109059,0,5.1516743,0,0,0,0.8822728,6.1114616,2.8132844,0,5.6721144,0.48894003,1.6671706,0,0,0,0,0,0,0,0,0,1.3798041,0,1.054436,0,0,2.4528635,0,0,0,0,0,1.4790939,0,1.9605,0.83139175,0,3.8036897,0,0,0,1.9006573
954,1.282926,0,0,0,0,0,5.521163,0,0.7675377,1.5126215,3.4763582,1.8141012,0,0,1.7372841,0,3.7990227,0,0,0,1.29741,0.26881146,3.9210184,0,0,0,0.5172195,0,0.92635494,0,0.26988652,5.832139,0,0,0,0,0,0,0.8238011,0,1.7821093,0.22551043,0,1.4799584,0,0,0,0.11039007,0,0,0,0.5891416,0,0,1.2018238,0.3037025,5.3214617,0,0,0,0,0
955,0,0,0,0,0.26179594,0,0.4195907,0,0,0,0,0,0,0,0,0,0,9.049928,0,0,1.4606973,0.513252,0,0,0,0.47308853,0,0,1.1237159,0,0.6553753,0,0,0,0,3.1715307,0,0.89663845,0,0.2508548,5.6287346,0,0,1.8544412,0,0,2.327272,0,0,0,7.053996,0,0,0,11.981639,0,1.6171571,2.3929036,0,0,0,0
956,0,1.7535509,2.389689,2.1415515,0,2.3032598,0,0,0,0.3679301,0,0,0,0,0,0,0,5.56674,0,0,1.6802355,0,0,0.16625212,0,1.6478983,0,0,1.1261398,0,0.6489718,0,0,0,0,0,1.3521702,0.12669985,0,0,0.05212927,0.9756068,8.279381,3.4038174,0,0,0.8076325,5.965115,0,0,0,0,0,1.8888385,4.5057616,0,3.083415,0,0,0,0.09855936,2.5749412
957,0,4.946386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7398057,0.13989878,7.717757,4.5550756,0,0.78461695,0,0,0.6855527,0,0,1.9081639,0,0,0,0.25962552,0,0,0.44896215,0,0,1.0013144,0,0,0,0.20722042,0,0.7593147,0,2.3374643,0,2.6276796,0,0.72887254,0,0.281208,0,0,0.6566535,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0,1.6905854,0,0,1.2745789,0,0,0.4232608,1.9561118,0,1.2866235,0,1.3707201,8.763024,0,0,0,0,0,0,0.057837285,1.7790545,0,0,1.5012395,0,0,0,0,2.331582,0,0.95246035,0,0,0,7.7745547,6.9740305,0,0,1.1253153,0,0,0,0,1.5880561,0,0,2.8716877,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0,1.4719592,2.3897529,0,0.93818337,0,0,2.079962,1.2544961,0,0,0,1.9449651,0,0.89433163,0,0,0,0,0,0,2.4084647,0,0,2.3182914,0,1.5008838,0,0,1.3691037,0,0,0.30650115,0,0.8964027,0.8651066,6.3502254,0,1.6783708,0,0,0,0,0,0,0.44960773,0,1.2499937,0,0.7349668,0,0.4508465,1.7719195,0,0
960,0,2.66368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0503992,0.6176046,0,0,2.9968238,1.3212943,0,0,0,0,0,0,0,0.018101994,0.54073477,2.3257241,0,0,0,0,0.44159585,0,0,0,0,0,0,0,0.8474648,0.1984193,0,3.6761937,0,5.561386,0,0.27288622,0.44333333,0,0,1.5760883,0,0.030066859,0,2.3258262,0.9222481,1.9565197
961,0.10546941,0,3.666708,1.8024479,1.668292,6.007048,0,0.9155231,0,0,0,0,0,0,0,0,1.0157273,3.2810965,0.34259692,0,0,0.88171595,8.176448,0,1.8092201,1.5984247,0,0,1.4108057,0,0,0,0,5.438296,0.4070456,0,0.39970914,0,0,0,0,0,0,0,1.6902657,1.236546,0,0,0,0,5.8977,0,1.4035003,0,0,0,0,0,0.123732,1.4662176,0,0
962,0,0,0,1.0208299,0,0,0,0,0.44298053,0.44453067,0,0,0,0,0,0.3846312,2.0608447,0,0,0,0,0,0,0,0,0,0,0,0,10.9719715,0,0,0,0,0,0,0,0,0,0.7273353,2.8760233,0,2.0633059,0,0,8.065621,0,2.2048137,0,0,0,4.6554976,0,0,0.78553087,0,0,0,3.1020942,0,0,4.9844894
963,0,0,0,0,3.774948,5.0791726,0,4.6390786,0,2.2589898,0.103606045,0,2.9596934,3.1538143,0,0,0,0,0,0,0,1.6218829,0,10.098877,13.102096,0,8.873406,4.4377575,0,9.606123,0.10774375,0.24924508,1.7411737,4.1100545,4.5463634,3.4680605,0,2.218614,0,2.7123537,0,0,0,0,1.2180293,0.025898306,0,0,0,3.7914066,0,0.2094822,0,0,0,0,0,0,0.4681067,0,1.2882836,0
964,0,0,0,1.9409446,3.7270403,3.1189466,0,0,0,0,0.5606101,0.12249756,0.47560003,1.9619044,0,0,0.9689121,0,1.2850051,0,0,2.4587665,0,1.6054686,5.722741,0,0.4780246,1.2480314,0,5.9097795,0,0,1.3598473,0,2.1993377,4.4650702,0,0.215689,0.3943065,0,0,0,0,0,4.8619986,3.400214,0,0,0,5.42227,0,0,0,0,0,0.25181177,0,0,0,2.1597214,1.6240692,0
965,0,0,1.337775,13.981099,2.2822974,10.97994,0,4.6161575,0,0,0.469973,0,5.4455013,0.553519,0,0,0,0,0,0,0,0,0,2.3567908,11.051788,0,3.4741182,1.2334645,0,4.401233,0.21836658,0,4.83184,2.192143,0,0,0,2.3827517,8.847045,2.5026047,0,0,0,0,3.7632315,15.62696,0,7.476002,0,0,0,0,0,0,0,0,0,0,0,0,0.9983451,0
966,0,0,1.1388141,0,1.3530439,2.1306477,0,0,0,0,0,0,0,0.5696927,0,0.32793325,0,0,0,0,0,0.37205258,0,6.467797,7.0230203,0,0,0.40701,0,0,0,3.4468374,2.816979,0,2.7374353,3.8914886,0,0,2.0650961,1.3892951,0,0,0,0,0,16.027252,0,2.4628487,0,5.587306,0,0,0,1.3931189,0,0.46994403,0,0,0.46730524,0,0,0.9167321
967,0,0.4436932,0,0,0,0,0,0,0,0,1.0955948,0,2.0747235,0,2.9919963,0,0,0,0.086315006,0,0,1.3887839,0,1.277958,1.4749337,0,0,4.6734676,0,9.067439,0,2.6904266,0.034141224,1.199135,2.1992216,1.2779032,0,0.8659857,4.20395,0,0,0,0,0,3.0251398,0,0,0,0,0,0,0,0,4.272851,0,0.10669285,0,0,0,0,2.387733,0
968,0,1.4193382,0.028820258,0.089133106,0,1.2756184,0.81710434,0,0,0,0.8255271,0,4.68335,0.22692774,0,0,0,0,0,0,0,5.377352,0,5.210734,8.51866,0,0,2.826358,0,10.069547,0,0,7.1036053,2.36699,0.6431265,0.62749285,0,4.4508095,3.1826556,1.78028,0,0,0,0,1.5795772,8.8038435,0,2.2036564,0,1.5926253,0,0,0.3931273,0.8402454,0,2.7863193,0,0,0.1877005,0,2.116438,0
969,4.480522,0,0,0,0,0,0,0,0,2.1795666,0.6283769,1.0277474,0,2.4776154,0,0,3.253121,0,0.52633876,0.13807066,0,0,0,1.7144426,3.9494052,1.85485,3.6948645,0.3670182,0,0,0,1.2077701,0,0.7142171,0,0.84604764,2.3810275,5.6883874,0,0,5.285531,1.78121,4.906674,5.1528854,0,0,9.421299,0,0,0,0,0,0.37820512,0,0.09283303,0,8.954284,0,2.122676,0,0,0
970,0,0,0,10.854365,0,3.8894174,0,1.5335082,2.5846322,0,0.61415625,0,0.08334652,0,3.5163858,0,0.23725396,0,0,0,7.8662643,0,0,0,0,0,0,0,5.2925606,0,1.7913752,7.7651052,0,8.733151,2.3305457,1.7381028,0,0.80256486,2.1106782,0.85238236,0.75720876,0,0,0,5.306197,5.599662,0,4.2430573,0,17.82702,0,1.0227555,3.2746398,0,0,1.8185136,0,0,3.7177904,2.1199808,2.089891,0
971,0,6.2566137,0,0.42430717,3.0470154,0.40734607,0,2.0230482,0,1.4557874,0.90742725,0,1.7835834,2.3391392,0,0,2.5022132,0,0,4.833563,0,1.7518117,0,6.067518,3.406029,0.3727722,8.708187,1.8893547,0,4.3803163,4.1905346,2.2783332,7.370526,5.179261,8.473995,2.3109927,0,5.77469,0,3.1009417,8.851596,3.5708647,0,0,0,0,1.0225011,7.4950376,6.894665,4.1068993,7.1712527,0,1.1559254,0,0,2.115335,0,5.3275886,1.0096631,0,0,4.174516
972,0,2.347013,3.104338,0,1.2515324,2.1503875,0.46645078,0,1.7373036,0,1.5731791,0,3.3117414,5.694442,0.16622835,0.7840171,0.9416104,0,1.3176433,16.572517,0,8.302859,6.4543524,0,0,0.050814915,7.58619,4.1083097,0,13.279575,1.1850648,6.181384,3.9422426,14.69093,0,3.9417653,2.748561,2.8312218,0,4.829856,0,1.3177316,0,2.7876306,3.8295112,15.369424,1.0078939,0.9375016,6.419076,11.573065,0,0,0.63360137,0,0,4.6321106,0,0,2.7850451,0,9.309597,0.986458
973,2.7688086,0.43099472,0,0,0,0.25653008,3.0212455,0.95691866,7.02481,1.8662943,0,2.1138208,0,0,5.0335345,0.7836449,0,1.7654716,0.536048,8.869925,7.807224,0,9.214497,1.5650405,0,1.296011,13.1842165,0.051801465,3.679287,2.4886715,0.9036889,11.452619,2.7502716,5.936313,0.7997999,3.4128025,0.8651369,2.43284,0.11579921,2.0752742,11.8003645,3.2775998,1.1767833,19.247961,0,3.3598526,2.8234665,0,17.197577,10.540617,22.648304,0.7812041,6.7459583,0.10623883,17.007475,0.9173451,2.5687091,5.1333523,2.4899323,0,3.18773,3.9074981
974,0,23.16129,3.209756,4.450517,1.7884989,3.8101652,0,1.4442353,5.473815,0.45883992,0,2.1703286,3.9556425,4.394642,0,7.460177,1.856027,19.327858,0.91438746,10.916724,7.978538,5.126197,8.127393,2.8431723,0,3.74928,3.7664955,8.273411,8.367058,11.053324,1.1714903,9.727429,1.3530105,4.472527,1.9852372,1.8427402,1.5014036,0,4.1024337,0,3.686206,1.9426112,0,0,1.8939921,5.5438957,6.000266,0,9.947489,6.7564383,8.622479,2.9247823,1.8686634,0.6921137,11.022991,4.9624143,16.366426,0,0.30190593,0.3499008,0,4.113095
975,0,0,0,5.0891566,0.4047324,0,6.8376203,3.5147178,0,0,0.7061914,0,5.2119083,0.75272375,4.662764,2.729177,0,7.4056063,0,9.346858,10.568967,1.5851575,0,5.980692,0,0,9.41871,3.403352,2.0907195,5.8757796,0.4161394,1.0724622,4.5714383,8.479882,3.4547708,2.2023141,0.19309686,2.8194005,5.3747654,5.1926556,0,1.0176818,0,0,5.296564,0,0,2.3538826,3.748155,3.7426143,3.0606787,0.7412244,0.5692583,0.79108614,2.1531649,6.9865932,7.1115355,0,3.751012,0,1.6898143,4.095757
976,0,0,0,4.4110923,4.8879514,16.781408,0.4167016,4.031424,2.9034548,0,3.201954,0,0.16743533,1.4699787,2.5179071,1.8616465,14.185645,8.889168,3.6379426,3.8098333,5.3166285,0,10.06636,3.4621677,0,2.9365966,13.841118,0.405012,5.3312497,3.432967,0,0.08150538,0,20.155771,0.72861004,2.5771523,0.24840628,0,2.1697357,0,5.723728,2.2083569,7.1976795,11.488004,0.4458896,0,0.5317847,0.024071846,6.353886,0,9.414097,0,3.48348,0,0.57674354,1.4180642,1.3809819,1.9860177,1.1021695,0.86545646,2.4165332,0.24066994
977,1.9588597,0,0,0,0,0,0,0,0,1.2336284,0,0,0,1.3691711,1.6959093,1.8062938,5.683756,5.3423004,2.1230814,0,4.543454,9.999675,8.48702,1.7038121,0,0,6.415395,0.5645658,1.7844832,9.713661,0.51032746,0.5639014,0,3.7098951,2.619673,0.55251545,0.4051669,0,0.93167984,0,7.864441,0.3641794,0,0,1.4766979,0.86550385,2.8319924,0,7.5001993,9.704787,2.8612106,0.3316602,0.52815187,0,12.463266,3.9765947,11.517827,10.497898,2.5701365,0,1.4934617,2.7645466
978,0,0,0.9057244,0.98454154,0,1.42434,0,2.4870887,0,0,0,0,0,1.9825938,0,0,5.5905504,0,0,1.2543683,6.042023,3.9301374,0,5.107099,9.405773,0,11.889126,2.3920326,0,6.5757766,1.268371,0,0,0,3.4600716,3.5650482,0,1.5701205,4.278447,2.2734919,0,0,2.945555,0,3.5779395,0,0,2.9061484,0.67183393,3.3745651,0,0,0.74936473,0.460109,0,5.5074186,4.7479405,0.21886353,0.58874506,0.19210331,5.751503,0
979,0,0,0,8.163293,3.602977,0,0,4.3101063,0,0.7112453,1.2550173,0,2.1601322,5.7111883,0,0,2.5535653,0.68906975,0.90229833,0,0,1.3724396,0,2.3334947,8.759494,0,2.5983422,3.548559,0,7.230755,1.396709,0,1.2428522,0,3.183808,7.7541285,0,0.97600406,1.3258253,5.3561797,0,0,0,0,0,0,0,0,0,0,0.632414,0,0,0.45850128,0,0.16395457,0,0,1.2495399,2.5440867,0,0
980,0,0,0,0,0,0,0,2.421584,0,0,0,0,2.6894774,1.0887414,0,0,0,0,0.6423542,1.9749603,0,0,0,3.2840958,5.07935,0,8.447697,1.0862474,0,10.053647,0,0.35979018,4.225196,1.7293711,2.352174,0,0,0,4.445582,1.6092649,0,0,5.1155868,0,3.7515912,0,0,12.225509,0,8.260893,0,0,0,2.7846193,0,0.05107748,0,0,0.031127207,0,4.0348144,0
981,0,0,0,0,3.9162543,0,0,4.8649707,0,0,0.7416065,0,1.8630049,2.741971,0,0,0,5.18457,0,0,0,0,0,14.165988,10.36572,0,1.0018184,4.5570283,0,8.434456,0,0,1.8034847,1.9444792,2.9245708,2.2740133,0,1.0255502,2.2781253,4.109106,0,0,0,0,5.260375,14.644683,0,2.1221023,0,0,0,1.8333644,0,1.4587166,8.092396,0,7.234583,5.64823,0.58414364,0,0,0.44465885
982,2.3649049,0,0,0,0,15.316956,3.126243,0,0.09443408,0.19468364,0,1.2509907,0.09399852,0,0,0,1.3607649,0,1.7800655,3.4207134,0,1.8956643,0,1.5974835,9.455286,0,0.64114934,7.4137025,0,5.8705072,0,2.0262163,3.725004,22.396275,1.141717,0,0,0,0,0,0,3.3127227,3.855954,3.8597038,3.336273,5.3670397,0,1.9010873,1.9648672,0,0,0,2.9226773,0,2.0093656,2.8211694,0,8.199188,1.7034192,1.2200149,0,2.26137
983,0.5652586,0,0,0,0,0,1.5143821,0,0,0.32365537,0,0,2.080997,0,0,0,0,6.4463596,0,0,0,1.2925255,0,3.6425667,0,0,9.928655,1.7683427,0,7.493456,0,1.5009518,0.33184347,2.7017608,0,0,2.4672658,3.220708,2.174048,2.273986,2.0444322,1.9455266,0,0,0,1.5764744,0.66023964,7.435363,0,3.348604,0,0,1.8969356,0,0,3.4730868,0,6.2248616,0,0,4.3248334,0
984,0,0,1.6926731,0,2.360613,0,6.908887,2.8199973,0.8682699,1.0638386,0,0.6461315,0.2008948,1.1936225,0,0,0.97308916,0.2908781,0.1314425,0,0,2.1617448,5.6929326,0.40680763,0,1.2192764,0,0,0,0,0.83399117,3.0025263,0.4103245,0,0.12822427,0.2611182,1.2863277,0,0,0,2.8887336,0.35217056,0,0.57264644,3.8910892,5.856878,0.27137122,0.98280936,0,2.1931577,0,0,0,2.2803998,0,5.1427283,0,2.486913,0,0.95239955,1.8414861,0
985,0,0,0,1.1572111,0.95496523,0,4.1579413,1.9922742,0,0,0,0,0.112214364,0.71473813,0.7677182,0.91962755,0,0.393028,0,0,0,0.35881186,2.8050063,0.94854367,6.5323887,0,8.294769,0.51521605,0,0.9265311,0,0.94197613,0,0,1.0753573,2.8492308,0.9339333,0.756208,6.3453565,2.173229,0,0,0,0,2.808682,0,0,1.2426013,0,4.7742796,0,0,0,1.1374077,0,0.5433248,0,0,0,0,0.84148836,0
986,0,0,1.0698037,0,0,0.42093235,1.8293917,0,0,0,0,0,2.5934541,1.5662085,0,0,1.6469747,0,0,0,0,0,0,8.917759,7.6412196,0,0.5988775,4.099212,0,15.149707,0,0,0,0,0,0,0,1.3893033,0,0,0,0,0,0,5.424417,14.450037,0,6.491141,0,0,0,0,0,0,0,0,0,0,0,0,5.0688386,0
987,0,0.42698443,1.3702778,0,0,0,0,0.8139078,0,0,0,0,2.0826223,2.3917243,0,0.6796494,0,1.5835505,0,0,5.4866476,0,0,4.5637465,7.851183,0,0.6192581,3.264337,0,21.61508,0.11530258,0,10.250997,0,0.82691944,3.7257254,0,1.0861082,1.4263139,3.5430906,0,0,0,0,3.5979295,1.1415352,0,0.91578037,0,11.52569,0,0.7806026,0,0,0,0,0,0.71581405,0.36567327,0,0,0.9526477
988,0.8662506,1.875037,0,0,1.2130886,0,0,1.1604514,0,0,1.3258749,2.7284048,0,0,0,0,4.4857655,0.14405008,1.3358029,0,0,2.3386452,0,0,0,0,6.4920416,0,0.674004,0,0,0,0,5.3272624,0,0,1.692919,1.8467848,0,0,0,0,4.2354827,0,0,0,0,4.5258045,0,0,1.8377279,0,0,0.8985701,0,4.5984964,2.3709323,0,0.09443904,1.3740064,0,0
989,0,3.4164214,0,12.043929,0,0,0,1.6487564,0,0,0,0,0,0,0,0,0,0,0,4.308513,0,0,2.8355625,1.8391316,0.80945593,0,3.493385,0.055229247,0,3.0716383,0.7049125,2.0471087,0,0,1.6332482,0,0.64412844,0,2.461663,0,0,0.77007127,0,0,2.5645256,0,3.5765207,0,2.0516996,0,0.95484483,0.9508567,1.4643672,0,1.8740045,0,0,0,0.8340474,2.4212344,0,1.8931503
990,1.1067609,6.642443,2.9576826,0,0.18380906,1.6670249,0,3.0536442,0,0.6175322,0,1.2286994,0,0,0,0,3.4802644,1.2050911,1.5095767,0,0,0,0,7.5487423,2.2962468,3.30708,0,0,1.5334624,6.3957243,0.56031746,0.4371098,0,0,0,0,0.9073622,1.1623771,0,0.86708635,0.84749246,0,0,2.1522093,1.8156376,1.758643,0,1.4765983,0,0,6.9210887,0.7972222,0.5691722,2.1609218,0,1.5803487,0,0,0,1.6434692,0,0
