x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0029,y0030,y0032,y0035,y0036,y0039
907,3.553081,0,0,5.6472087,0,1.3846235,0,0,0,0,0,0,0,0,0,0,0,0.3522071,3.4744492,0.31400812,1.008574,0,2.8099024,0.34717098,0.14289016,4.118313,0.01098932,0.17096646,0,0,0,0,0
908,0.0878035,0.11166763,0,0,0,0,0,0,0,2.14874,0.21541852,1.9640259,0,0.92752653,0.4126916,0,0.6190211,0,0,0,0.61213446,0.36171436,0,1.6618598,0,0,0.9083099,0.13562442,0,0,0,0,0
909,0,0,0,1.8636708,0,0,1.0816276,0,2.778501,0,0,0,0.3728935,0,0.08115659,1.253901,0.37400174,1.8690319,0,0,0,1.7792572,0,0,1.0712847,0.3420854,0,0,0,0,0.27361107,0,0.6572596
910,0,6.364928,0,0,0,0,0,0,0,0,0.7127291,0,0.42182907,1.0186641,0.9200801,1.0557773,0,4.010679,3.189728,0.27822345,1.2614007,0,0.8163988,0,0.26171947,0,0.49459884,0,0,0,0,0,0
911,0.18852237,1.0019534,3.8911402,0,0,0,0,0,0,0,0,0,0,1.1396694,0,0,0,0.7231612,0,2.7678988,1.0093002,0,1.199614,0,0,0,2.4396622,0,0,1.8033128,0.7817897,0,0
912,0,0,1.0124664,0.04780112,0,0,0,0.12756559,0,0,2.4268305,0,0,0,0,0,0,4.025098,0,0,0.75960016,0,0,0,0.82326454,0,0,1.255718,0,0.99185145,0,0.18245535,0
913,0,0,1.454772,0,0.19328672,0,0,0,1.249235,1.1349568,0,0,0,0,4.084752,0,0,1.56244,0,0.11731871,1.9142083,0,0,0,0.02725529,0,0,0,0,0.31861052,1.002011,2.7765262,0
914,0,0.45204315,0,0,0,0,1.3816311,0.92760146,0,0,0,0.5494912,1.5934927,0,0,0,0,0.58643806,5.361257,3.7482603,0,0,0,0,0,0.87385166,0,0,0,0.55573964,0,0.7540894,0
915,0,0,0,1.9873797,3.2735784,0,1.8608018,0,0,0.47698784,0,0,0,0,0,0,1.6282996,0,0,0,1.7350467,0,0,0,0,0,0,0.52556354,0,0,2.3253958,0,2.1544433
916,0.38446096,0,0,0,6.513303,2.9184575,0,0,4.1852255,0,0,0,0,0,0,0.83527035,0,0,0,0,0,0,0,0,0,0,0,0.5666251,0,0.06953458,0.20493542,0.17145611,0
917,0,0,0,5.6881595,4.310123,3.7666554,0,0,0,4.8200164,0,0,0,0,0,1.1916592,0,0,0,0,0,0,0,3.956134,0,0,0,0.13587572,0,0,0,0.21147425,0.70921606
918,0,0,0,0,0.10372442,0.78624994,0,0,2.9611795,1.9646606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4579867,0,0,0,0,0,0,0,0,0.52703416
919,0,0,0,0,0,0,3.9690762,0.029933877,2.7251475,0,0,1.3017269,0.101107135,1.809981,0,0.32444987,0,0,0,0,0,0,0,2.151538,0.17735894,0,2.4571123,0.74453825,0,0,1.1593908,0.46453953,0
920,0,0,0,8.137763,0,0,0,1.1143652,1.4199818,1.449449,0,1.3898735,0,0,0,0.7743718,0,0,0,0,0,0,0,0,0,0,0.65370816,0,0.97789025,0,0,0,0
921,0.3117733,8.749438,0.4233603,0,0,1.0617185,0,0,0,4.7253323,0,0,3.420652,0,0,0,0,0,0,0,0,0.830766,0.810321,4.8871956,0,0,0,0.680601,0,0,0,0,0.05075609
922,0,0,0,0,0,0,0,0,0,15.323808,0,0,0,0,0,0,3.2630181,0,0,0,0,0,0,0,2.710691,0,0.07448076,0.10656112,0.54607946,1.9143013,0,0,0
923,0,1.3280131,0,8.422277,0,0,0,1.5364652,0,13.975682,11.4141035,0.61236715,0.9206478,2.0947547,0,0,1.4073224,0,0,3.0789914,0,2.0387402,2.1825936,0,17.48357,3.035145,1.1176994,0.6128901,3.490322,0,0,0.22022954,0.19858378
924,0,5.008589,5.1540904,0,0,0,0,0,0,8.120397,9.422387,2.6259716,0,5.9430137,0,0,10.91996,2.0168972,0,1.8845539,3.523478,3.8465803,14.189265,0,15.396029,1.105902,1.9651585,6.872844,0,0,0,0,0
925,0,9.32646,2.8055735,10.980259,5.723336,3.79644,1.4414911,2.4362102,2.017396,12.810147,5.029426,1.711135,0,0.6255265,3.272632,3.7714984,7.7849817,0,7.984755,6.744809,0.3088615,12.757069,10.70679,0,14.107027,4.706251,1.4700328,16.230038,1.3860537,0,1.9035589,7.6284657,1.5133617
926,0,0,6.242021,15.408027,0,4.3883057,0,0,0,7.8348155,4.349498,5.1134973,0,3.5591674,0,0,3.112478,3.5310128,4.830751,4.264978,0,3.7130086,4.8021836,0.12813212,11.112628,3.0575066,3.1046147,13.692729,2.957444,1.3048829,5.482167,0.1533254,0.58228153
927,0,5.8672557,1.606659,0,2.3932555,0.31648055,4.882733,2.9493432,0,4.4652324,3.6861138,0,0,3.6623824,1.2823228,0.71921366,4.0198226,0.8407308,21.145264,6.6824594,0,8.423992,6.1991086,0,1.0413091,0.19428828,0.32278135,16.657782,1.3813635,0,8.567958,0.46729925,0
928,1.5322807,0,0,9.613235,5.6798925,0,0,1.3074411,0,0,1.4886721,0,2.1435955,0,7.4834137,0,0.18216313,0,10.330932,1.9098942,0.6391664,0,4.796792,0,7.460686,0,1.4442543,7.170068,1.868897,0.58633196,5.066744,0.2031705,0
929,0.4535666,0,2.9918156,5.1952963,0.85716224,0,0,4.9601116,1.0654428,0,0.5839928,0,1.9679986,0,4.8421726,0,7.673753,0,2.728432,1.2062039,0,4.689527,1.3012257,0.534848,3.7402258,0,0,6.103459,2.3342624,0.7611935,5.36481,2.084246,0.6613282
930,0,0,1.6111084,10.81714,0,0,1.6784288,0.9498198,0.2292738,3.2740517,2.7515676,0,2.132691,1.5379056,0,0,0,0,20.328222,1.4484224,0,8.239365,1.8130515,0.5679408,10.1824665,0,0,0.7086812,0,2.3869636,9.216102,1.453833,1.0870678
931,0,1.0568614,1.3888662,8.164901,0.1690276,2.125868,1.9645033,0.050631355,0,1.2131146,0,1.1192144,0,0.35430726,0,0,0.7298369,3.7209702,0,4.255167,0,2.0034683,0,0,4.8528433,0,0,4.24164,0,0,0,1.0774316,0.2503055
932,0,0,0,1.2727152,0.9030151,0,0,0,0,2.3330834,0.50792664,0,2.6556253,0,7.63824,0.07950723,0,3.0094752,2.4083748,0.44563857,0,1.1598856,2.8938153,0,0,2.543957,0,0.97749877,2.5897791,0,0.22441784,0,1.0140549
933,0.54565895,0,1.4733827,12.923835,2.7941725,0.7795988,0,0,0.5318169,0,0.3187352,0,0,0,0,0,0,0,2.146131,4.508709,0.95661265,2.1872268,0,0,1.9706405,0,0,0,0,0,0,0,0
934,1.5512189,0,1.4928933,4.3131323,0,1.6979866,0.9080283,0,0.14949608,0.09381874,0,0.04090967,1.3509877,1.118175,0,0.45574126,3.5511086,1.1918513,3.8178809,4.5217395,0,0,1.6092502,0,0,0,1.106245,1.4498531,0,0,0,0,0
935,0,1.2394086,0.5449587,0,1.7301749,0.2338792,0,0,0,0,2.0038834,0,0.06266173,0,0,0.11285345,0,0.5311265,0,0,0,0.39874253,0,0,0,1.1695137,1.582313,1.1062808,0,0,0,0,0
936,1.9594113,0,0,12.451476,0,0,1.826032,0,0,1.1644192,0,0,3.2620018,0,0.58187616,0,0,3.6033406,1.2334409,1.0017554,2.2339735,0,0,1.5080285,0.9546493,0,0,0,0.8931886,0,0,0.6454712,1.3033813
937,0,0,0.41948497,2.4540272,0,1.8085024,2.8220546,0.08406235,0,0,0,0,0,0,0,0,0,0.8388347,0,0.24006139,4.2064595,0,1.2709907,0,0,0,0,0,0.044151876,0,0,0,0
938,0.080292664,3.1455789,4.1930943,0,3.90283,0,0,1.8085092,4.472421,3.0989442,1.5126828,0,1.4683883,0,5.568877,0,0,0,4.275829,0,0,0,0.28965497,0.06692539,0,0,0.19788978,0.16329947,0,0,0,1.1054759,0
939,0.5014913,0,0,0,0,0,0,1.178422,10.324386,2.7175674,0,0,3.4697077,0,3.4613678,0,0,0,0,0,0,0.92055124,0.1695485,0,0,0,0.35434943,0,0,0,0,0,0
940,0,0.17401744,0.7363394,0,0,0,0,1.5486429,0,0,0.12949564,0,0,0,0.21315214,0,0,0,1.1111225,0,0,0,1.4621601,0,0,0,1.2375513,0,0,0,0,0,0
941,0.36126944,0,0,0,0,0,0,0,0.9449569,0.648409,1.3501166,1.3924729,0,0,0.57550776,0,0,0,1.1352737,2.5203543,0,0,0.4874511,0,0.8477215,1.9106125,0,0,0,0,0,0.73411626,0
942,0,0,0,0,0,0.28187743,0,0,0,0,0.6289211,0.91372895,2.0186133,0,0.073633276,0.17136814,0,1.5305722,2.7798104,0,2.1831758,0.8696899,0,0.024466153,0,0,0,0.4152027,0,0,0,0,0
943,0.20256186,0,0,0,1.8995854,1.9457607,1.270643,0.032517526,0,0,2.69659,0,0,0,0.25495306,0,2.0189915,0,0,0,0,0,0,2.8254175,1.9544439,0,0,0.2572137,0,3.4206421,0,0,0
944,0,0,0.4633592,0,4.3693643,0,0.7445508,0,0,0,0,0.31230652,2.6558468,0,0,0,0,1.5652891,3.7732794,0,0.44649807,0,0,0,0,1.3279434,0,0.9211551,1.853994,0,0,0.575123,0.67625225
945,0,0,0.88969547,4.7535343,2.346932,0,0,0,1.1674093,3.9125924,0,0,0,0,0,2.1914132,0,1.1605989,0,5.3654866,0,0.016561765,1.3490976,0,2.9022148,0,0,0,0,0,0,0,0
946,0.7626753,0,0,2.4439085,0,0,1.0288067,0,0,0,0,0.33220893,0,0,0,1.2783741,1.6518549,2.7190998,0,0,3.1176002,1.066635,0.121665046,0,0,3.173671,0,0,0.6108752,0,0.4475986,0,0.52316433
947,0,0,1.2790631,1.8562621,0.503774,1.163427,0,1.8229103,0,0.08465173,0.36216745,0,0,0,0.8089115,1.5192851,0,0,2.636638,0,0.7873412,0.8743264,0,0,0,0,0,0,1.6640371,0.50526136,0,0,0.7737513
948,0,4.111746,0.62052774,3.5198107,1.049705,0.71173364,0,0,0,0,0.15438455,0,0,2.131967,0.5507274,0,0,2.1691902,0,0,1.4366374,0,0,1.5740793,1.1274352,0,0,2.5299306,0,0,0,0,0
949,0.8998154,5.142217,0.5563663,1.227301,1.416609,0,0,0.96412396,0,1.5007694,0,0,0,0.26621774,0.34868565,0.30936038,0.3413722,0,1.0213041,8.515778,3.576429,0,0,0,0.7176343,0,0.36480707,0,0,0,0,1.127245,1.2336475
950,4.5568953,0,0.9259466,0,1.4741623,0,0,0,0,1.9499661,0,0.21419236,0,0,1.6463782,0.6265227,0.76990175,0,0,0,0,0,0,2.1449034,0.61122847,0,0,0,0,0,0,0,1.3270161
951,0,5.8168993,0,0,0,0,0,0,0,0.96122164,1.0885245,2.4455209,2.140232,0,0,0.32990944,0,0,0,0,0,1.4485213,0,0,1.3026557,0,1.0475427,1.2806716,0.6142779,0.4927431,0,0,1.6216898
952,0.54467434,0,0,0,0,0,1.0021873,0,3.115162,0,0,0,0,2.3108552,0,0,0,6.343744,2.72211,5.276316,0,0,0,0,0.7237639,0,0,0.4832518,0,0,0,0,0
953,0,0,0,1.7672955,0,0,0,0,0.6401473,2.3824396,0,4.1525087,0,0.9413118,0,0,0.15899853,1.4617845,0,0,1.6454109,0,0,0,0.64750177,0.35716954,0,0,1.7853564,1.2921042,0,0,0
954,0,0.8277491,0,1.9595783,0.15648384,0,0,0.29266253,0.018859603,0,1.289146,0,2.589281,2.379987,0,0,0,0,0.29694983,0,0,0,0,0,0,0,0.30554205,0,1.116733,1.5503958,0,0,0
955,0.92024946,0.06281182,0.18644628,0,0,0.53257346,0,0,0,0,0,0,0,0.8604065,0,0,1.1288499,2.101964,0,8.980172,2.4697738,0,0,0,0,0,0.82796764,0.23986816,0,0.02259792,0,0,0.944732
956,0.6801988,0,2.3123887,0,0.69080275,1.2249303,0,0,3.3132024,0.48800012,0,0,0.8618593,0,1.4889939,0,0,0,5.4275703,0,1.148995,0,0.3998254,0,0,0,0.33815163,2.6276853,0,0,1.2000148,0.8982939,0
957,0,0,0,0,0,0,0,0.28448653,0.6949389,0,0.31428128,0,1.344646,0,0,3.0104182,0,0,0,0,0.37835765,0,0,0,0.34860167,0,2.0426383,0,0,0.15339105,1.6904998,0.32878393,1.4230256
958,0.9748488,0,0,0,0,0,0,0,0,0,0,0.11125859,0,1.5023612,0,0,1.7756882,3.1859272,0,0,2.3452485,0,0,0.52140146,0,2.0506628,0,0.1268317,0,0,0,0.31577933,0
959,1.1595459,0.40462196,0,0,0,0,1.5897912,0.9328307,0,0,1.022868,0,0,0,0,0,0,1.8827513,0,3.7603881,1.2251185,0,1.5570571,0,0.96109575,3.0039575,0,0,0.023660885,0,1.0798281,0,0
960,0.209174,0,0,0,0,0,1.3357488,0,0,0,0.722034,0,0,2.1331236,0.044309996,0.69035333,0,0,0,5.721764,1.4179242,0,0,0,0,0,0.77247375,0,0.093119815,1.7379515,0.25632045,0.106330365,0.7756109
961,1.231701,2.5503232,0,0,0,0,0.8767783,2.222907,0,0,0,1.7645172,0,0,1.4981577,0.43421954,0.07929154,4.057988,0.5211337,0,1.5917525,0.7369702,0,0.38196358,0.89636433,0,0,0,1.1007079,0,0,0,0
962,0.00352193,0,0,9.027619,0,3.3100095,0.8826434,0,3.5563192,0,0,0,0,0,1.3414454,0,0,1.0965374,0,3.2033954,1.1414002,0,2.0631123,0,0,0,0.7534275,0,0.8792728,0,0,0,0.559782
963,0.4103762,4.529848,0,2.1209664,0,0,0.42760724,0,1.6913432,0,0.430022,0,2.277102,0,1.4393139,0,0,0.6996057,4.0716953,0,0,1.8127595,0,0,0,0.32306373,0.861643,0,0.76175386,0,0,0,0
964,0,0,0,0,0,0,0,0.049140118,0,0,0,0,0.25118986,0,0,0,1.5575082,1.4115632,0,0.47400987,0,1.0025024,0.25425336,0,0.2251971,1.7433178,1.512033,0,0,0,0,0.5187209,0
965,0,3.3642097,0,0.43451193,0,0,0,0,0.97988236,0,0,1.5935016,0,2.5891953,0.16752335,0.18867692,0,0,0,0,0,0,0.052596767,4.86264,0,2.4173222,0,0,0,0,0.874452,0.21857615,0.51224697
966,0.8263193,0,0,0,0,0,1.1819588,0,1.6013583,0,0,0,0,0.84616834,0,0,0,0,0,0,0,0,0,0,0,0,0.28561994,0,0.9316777,0.08485793,0,0,0.057695553
967,0.54302144,0,0,2.5250766,1.800949,0,0.40945086,0,0,0.94565976,0,0,0,0,0,0,0,0,0,0,0,1.0819607,0,1.2707249,0,0,0,0,0,0,0,0.79837406,0
968,0.9638717,0,0,0,0.45859393,0,0.77391785,0,0,2.252134,0.5723286,0.9057293,0,0.51411796,0,0.81216997,0,0,0,1.493276,0,0,0,3.035684,0,0,0,0,0.009319807,0,0,0.6146607,0
969,0,0,0,2.2134254,1.3539138,0.81693786,1.0699306,0,3.8680563,0,0,0.47143078,0,0,0,0,0,0,4.3578973,2.0180185,0,0.41330323,0,0,3.1086535,0,0,0.86072093,0.2886106,0.20131147,0,0,0
970,0.81554115,0,0,0.9794911,0,0,0,0,1.6027595,0,0,0,0.91724724,0,0,1.6191587,0,0,0,0,0,1.3426915,0.47179964,0,0,2.8882222,1.6087481,1.6444515,0,0.64571965,0,0,0.6526281
971,0,2.3817627,1.0235648,0.030020481,0.6940673,0,0,0.74883384,1.9587415,0,0,0,0,0,3.583306,0.7973731,2.4485323,0,0,0,0,0,0,0,0,0,0,0,0,0.29863912,3.070996,0,0
972,0.5402261,0,0,0,0.26182353,0,0,0,7.825486,2.910415,0,1.182866,1.5616866,0.12035131,0.67710096,0,0,0,1.3143926,0,0,0,1.2852426,0,0,0,2.0469153,0.34984308,0,0,1.0915047,0.29984176,0
973,0.27583086,0,0,0,0.81564057,0,0,0,1.8139527,0,0,0,0,0.08912252,0,0,0,0,0,0,2.4944525,0.5313408,0,0,0,0,0,0,0,1.4394041,0,1.4427341,0
974,2.4310086,0,1.499813,0,0,0,0,1.1892978,0,0,0.9201278,0,0,0.001530199,0,0,0.010474243,0,1.126747,8.477585,0.5595393,0,0,0.06829783,0,0,0,0,0,0.9264955,1.0369802,0.16715954,0
975,0,0,0,0.19363374,0,2.6960006,0,2.3483822,0,0,3.2279289,5.578047,0,1.6108992,0,0.027386865,1.2972833,2.1168325,0,2.0090506,1.5239636,0,0.46551943,0,0.07797028,0,0.59923524,0,0.56606585,0.14654212,0.64182615,0,1.6157306
976,0,0,2.835777,0,1.0933695,2.0706031,0,0,0,0,2.1806633,0,0,0.31379607,0,0.005039412,0,0,0,0,0.60723644,0,0,0.52067506,1.371988,0,1.1734146,0.80058616,0,0,0,0,0
977,0,2.341846,0,2.7732766,0,0,0,1.1432049,0,1.2895577,0,0.5341724,4.324694,0,0,2.7036688,0,0,1.2380542,0.045190893,0,0.7861005,0,1.4113564,2.8130774,0,0,3.1973393,0.15858504,0.40000665,0,0,0.55289704
978,0.92752254,1.4996976,0.3409224,0,0,1.7295994,0,0.04056778,0,2.065842,0,1.9652781,0,0,0,0.33609265,0,1.7143042,0,0,0,0,0,0,0,0,0,1.8744833,0,0.07170569,1.6880704,0,0
979,0,0,0,0,0,0,0,0.3267265,0,1.1777506,0,0.43310001,0,0,0,2.3038325,0,0,0.8398863,0,0,0,1.1313763,0.5353242,0.33831325,0,0.004189312,0,0,0,0.47943488,0,0
980,0,0,0,0,1.6308558,0.7199338,2.8356009,0,1.5956447,0,0,3.3787916,0,0,1.2215743,0,0,0,0,0,0,0,0,3.0945966,0.5064757,0,0.027408324,0,0,0.8356147,0.12956305,0,0.11817754
981,0,0.37983367,1.4178421,0,2.6365404,0,0,0.15814883,0,1.9208151,0,0,0.47699028,0,1.1919942,0.9356113,0,0,0,0,2.8258862,0.86803806,0.6804503,0,0,0,0,0,0.01197288,0,0.98667425,0,0.33743933
982,0,0,0,0,2.0228186,0.7784252,0,0.160875,0.781368,0.15913416,0,0,0.23716088,0.60438216,1.5058813,1.4603705,1.0440148,1.0478112,6.7045197,0,0,0,0,0,0,0,0.5706194,0,0,0.10114515,0.99687785,0,0
983,0,0.85635686,0.3320679,2.0147676,0.90950817,0.30960423,1.6831728,0.2526806,0.010998794,2.4475925,2.474646,0,0,2.2228556,2.2594094,0,0,0,6.025253,0,0,0,1.1465589,0,0,2.83323,2.0606837,0,0,0,0,0.73502576,0
984,0.56688267,0,2.366659,0,1.1832823,0.67421967,0,1.8356259,8.974729,0,0,0,1.5852932,0,0.40580326,0.000759752,2.046093,0,0,2.468705,0,0,0,0,0.49971122,0,0,0.9439808,0,0,0,0.061782446,0
985,3.3918095,3.9561841,0,4.0605893,2.8823082,0,0,0,0,0,0.61658186,2.4501078,0,0,0,0,0,0,4.871084,0,1.4793122,0,1.8546928,0,0.81915355,0,0.39079595,0,0,0,0,0,0
986,0,0,1.2994735,0,0.8372511,0,0,0,0,0,0,0.8681901,2.0474408,0,0,0.54419345,0,2.6316483,4.0476604,0,0,0,1.1823989,0,0.4101872,0,0.6105483,0,1.4179817,2.2235606,0,0,0
987,1.170476,2.224305,1.0328147,0.36607632,0,0.066288516,0,0,8.669711,1.1717905,0,0,0.002034239,0,0,0,0.8078479,0,6.2664485,6.2029934,0,2.0852647,0,1.6386459,0,2.1529312,0.8630051,0,0,0,0,0,0
988,0,0.9476033,0,0.17228745,0,0,1.7047573,0.4109537,0,0.76024586,0,0.66850585,0,0,3.0902824,0,0,3.4002364,5.0249276,0,0,0,0,2.6281133,0.11955803,0,2.8276274,0.18302837,1.4386657,2.7175837,0,0,1.4041154
989,0,3.4483485,1.5479494,0,0,0,0,0,0,0.120726645,0,0,0,0,1.5521531,0,0,0.47243652,0,0,1.402799,0,0,0,0,0.20644403,0,0,0.37720692,0,0,0,2.7235696
990,0.42891383,0,0.25943622,1.2080389,0,0.62988967,0,2.795917,0,0,0,0.25431082,0,0,0.18845448,1.0991423,0,0.7955763,0,3.452005,0,1.7947507,1.5725431,0,0,0,0,0,0,0,0.6746813,0,3.0338807
991,0,5.7349315,0,0,0,0,0,0,0,0,0,0,0,1.1774392,0,0,0,0,0,1.6321024,0.7248271,0.15906431,0,0,0,1.6717925,0.3006402,0.18201908,0.93075144,0,0,0,0
992,0,0,2.120623,0,0,0,0.18248652,2.5929532,0,0,3.044353,4.2365127,0,0,0,0,2.5017319,0,5.5418615,0,0.03202271,0.06462553,0,0,0,0,0.51812196,0,0.18327837,1.6520644,0.50591785,0,0
993,0,0,0,3.5138667,0.66979295,0,0,1.3809621,0,0,0.39732438,1.9857242,1.0977595,0.24951358,1.0335606,0,0,0,0.3951111,4.3159494,0,0,0,0,1.8400797,0,1.0756441,0,0,2.0125833,0,0,0
994,1.1913074,0,0.16238773,0.06754894,3.9189446,0,3.5171127,0,0,0.491219,0,0,0,0.19792451,1.467237,0,1.7711036,0,0,0,0.28900665,0,0,0,1.1414741,2.0393891,0,1.8087436,0.26312503,0.3371071,0,1.8862015,0
995,0,0,1.0559334,0,0,0.80853623,0,0,0,0.5099597,0,3.4137402,0,0,0,1.1627467,1.3794178,2.061755,0,0,0.24538957,0,0,0.54507506,0,0,1.1636877,0.20717056,0,0,1.2608511,0,0.2372231
996,1.6395901,1.3106147,0,0.61433923,0.17030741,0,2.0097468,0.25063336,0,0.20377237,0,0,0,0,0,0,1.9195651,6.541598,0,0,0,0,0,0,0,0.3768221,0.05626367,1.3135805,1.5498952,1.0677701,0,0,1.2497549
997,0,0,0.27797544,0,0,0,0,6.700606,3.4094055,0,1.0855801,0.6823688,1.2486551,0,0.75294787,0,3.4623294,2.3597915,0,0,0,0,0,0,0,0,0.054548904,0,0,0,0,0.26671088,0.85687935
998,0,0,0,0,0,0,1.7694769,0.6838925,0,0,0.04731392,0.61057764,0.23495458,1.7851269,3.3649802,0,0,0,0,4.1391196,0,0.9794865,0,0,0.030216463,0.80874246,0,0,0.8658595,0.90965855,1.8408667,0,0
999,0.041481405,0,0,7.124028,0,3.967304,0,0.2988003,0,0,0.69299984,0,4.255876,0.76440996,0,0,0,0.03283293,7.262296,0,1.6379849,1.0012778,0,0,1.1974314,0.61000454,0,0,0,0.939406,0.43127853,1.7775419,2.0032282
1000,0,0,0,0.93700445,0.030410063,0,0,0.41911152,0,0,1.4672918,0.9908418,1.2052697,0,0,0,0.3459319,1.4943091,1.6465925,0,0.08120112,0,0.60595894,0,0,0,0,1.0914402,2.37258,0,0.31114125,0,0
1001,0,0.2488741,0,1.4604305,0,0.7018399,0,0.6608554,0,0,1.2771815,0,0,0,0,0.11141195,0.93109,1.2749755,0,0,0.40628245,0,0,0,0,0,0,1.5611221,0,0.10673337,0,0.3617406,0
1002,0,0.8521809,2.1142597,0.10980433,0,0,0,0,1.908554,0,0,0.9575869,0,2.6413302,2.4622722,0.57897204,2.9931428,0,0,0,0,1.5254328,2.299688,0.92198324,0,4.456744,0,1.5341986,0,1.7233479,1.188892,0,1.0730523
1003,0,0,0,0,0,0,0,0.7091716,2.6840873,1.2433324,0,0.20508954,0,0,0,0.047658928,0,0.6938243,2.2630925,1.0457706,0,0.3051934,0,0,1.282393,0,0.07701356,0.15062027,0,0,0,0,0
1004,1.2786576,0,3.7565205,0,0,0,0,0.33996236,2.26688,0,0,1.0669719,0,0.29877418,0,1.0180794,1.9948282,1.9002451,0,0,1.8552507,0,0,2.4319572,1.1839677,0,0.11765546,0,2.6153781,0.877938,0,0,0.050497733
1005,0,0,0.96058077,1.9489672,1.8600084,2.7547998,0,0,0,0,0,0,0,3.0644066,0,0,0.19522071,0.9768971,0,0.65527475,0,0,0.80232275,1.3976861,1.9473394,0,0,0,0,0,0,0,0
1006,0.6208624,0,0,0,1.3748542,0,0,0,0,0.034149513,0,0,0,0,0,2.1333687,0,6.891791,0,0,0,0.48950326,0,0,0,2.27281,0,2.1360884,0,1.067267,0,0,0
1007,0,3.087803,0,6.182893,0.5739747,1.3793283,0.1553353,0,0,1.8267732,0,1.3796216,0,0,0,0.2094687,0,0.36628154,0,0,0,0,0,0,0,0,0.67876786,1.5849297,0.28870595,0,0,0,0
1008,0,0,0,8.589295,1.6643808,0,0,0,0,3.535224,0,0,0,0.6007891,0,3.455496,0,0.17706063,0,0,0,0,0,6.3287363,0,0,1.4909393,0.07391313,0,0,0,0,0
1009,0,3.8342292,0,0.8736448,0,0,0,0.47459137,0,0,0.5022741,0.2999256,0,0.6462127,2.1989686,0,0.4638562,1.0122678,0,3.6336615,0,0,0,0,0,0,0,0,0,0,0,0,0.92425406
1010,0.17343391,9.745914,0,0,0,0,0.28148058,0.5385617,0,0.44731507,0,0,0.83877426,1.4476172,0,0,0,2.5863874,0,3.4692574,0,1.0800375,0,1.869066,1.121546,0,1.4711043,0,0,0,0,0,0.5527557
1011,0.05999558,0,0,0,0,0,0,0,0,0,0.09383209,0,0.8855264,0,0,0,1.0749483,0,0,0.03239554,0,0,0.019124443,0,0,0,0,1.4911331,0,0.7372611,1.6471859,0.8203253,0
1012,0.6139918,0,0,0,0,0,1.155279,0,0.19133486,0,0.8612213,0,0,0,0.21086575,0,0,2.4373076,0,0,0.054315493,1.3301096,0.92780846,0,0,0,0,0,0.2741352,0,0,0,0.04388118
1013,0,0,0,0,0,0.3456718,0,0,0,0,0.3602546,0,2.7181778,0,1.3231868,0,1.3701127,0,3.131571,0.90319955,0,1.3214186,3.8203373,0,0,0.44462115,1.3177097,0,0,1.4092883,0,0,0
1014,0,0,0,2.9569912,0,0,0.7887983,1.2371982,0,0,0.90393,0.6494069,0,0,0.123430535,1.7565043,1.6077826,0,5.938102,0,0,2.7271965,0,0,0,0,1.1417606,1.2670412,2.1910086,0,0,0,0
1015,0.31353486,3.5445454,1.5263717,0,0,2.038086,0.89488506,0.23820204,0,0.64564806,0,0,5.046109,0,0,0,0,0.042865377,0,0,1.1639854,0,0,0,0,0,0,0.5991953,0,0,0,0.09723076,0
1016,0,0,0,0,0,2.045362,0.11384034,0,0,0,1.3468617,0,0,0.98003536,3.9121397,0,1.3446933,0,0,0,0,0,1.510864,0,1.1306754,0,0.69670933,0.14394702,0.25378355,0,1.287572,0.96650314,0
1017,0.39621788,0,0.77856266,0,0,0,0,0,6.0177884,1.7759461,0,0,0,0,0.49984235,0,1.0416499,0,0,0,0.096068636,1.4891852,0,0,1.4561636,0.9101594,0,0,0.038530566,0,0.03161713,0,0
1018,1.7362732,2.517313,1.3179119,9.969803,0.38335222,0,2.3959804,0,0,0,0,0.15777037,0,0,0,0,0,0.8717353,0,7.120929,0,0.30878645,0,0,0,0,0,0,1.1162237,0,0,0.50514585,0
1019,0,2.57228,0,0,1.2692128,0.73184806,0,2.63527,0,3.5391746,1.7260896,0,0,0,0,1.3092128,0,1.3080964,0,0,2.1447356,1.5857414,2.0108511,0,0,0,0,1.5864456,2.54554,0.26275283,0,0,0
1020,0,7.726917,0,0,0,0,0,0.54083526,0,0.529668,0.5311381,0,1.9451175,0.35860896,0,0,0,3.0128646,0,0,1.8268845,0,0,0,0,0,0,0,0,2.2277148,2.2122982,0,0
1021,0.20343344,0,0,0,1.324507,0,0,1.7654872,0,0.11356286,0,0,0,0,0,0,0,0,1.3111869,0,0.5537478,0.06637049,0,0,0.7479057,2.8495398,0,0,0,0,0,0,0
1022,0.12928441,0,0.75454646,0,0,0.41335106,0.44023213,0,0,0.674963,0,1.9847685,0,5.71546,0,0,0,0.4549925,5.8565845,8.0144615,0,0,0,1.5620669,1.7140545,2.5078099,0,0,0,0.60869557,0,0.26515546,0
1023,0,0,0,0,0,0,0,0,0.4606424,0,0,0,1.4404883,0,0,0,0,0,0.5306042,6.434558,2.145413,0,0,0,0.7298897,0,1.0064749,0.9147909,0,0,0,0,1.0497893
