x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0023,y0024,y0025,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0038,y0040,y0042,y0043,y0045,y0046,y0047,y0048,y0050
93,0,0,0,0,0,3.1292224,1.3461436,0,0,0.47650898,0,0,3.1630626,0,0,0,0,0,0,0,0,0.7173544,0,4.6955194,7.381868,0.30871147,0,0,0,0.21312548,0,0,0.74315864,1.6927108,0.23382041,0,0,2.3235462,0,0,0,2.9795034
94,2.738921,1.9290718,0,1.9132123,0,0,0,0,5.0203056,0,0.7919618,0.5502788,3.6589649,0,0,0,0,3.1355162,0,0,0,0,1.4506018,1.3336177,0,0,0,0,0.76413614,3.134464,0,0,0,2.1776273,0,0,0,2.5332556,0,0,1.4721317,0
95,1.4136149,0,4.751827,0,0.1371807,0,0.11533996,0,8.362395,3.3213599,0,0,14.123475,0,3.7604558,0,0,0,0,0,0,3.1371238,0,3.8205984,0,0,0,0,2.4049196,0,0,22.87983,10.820229,0,0,0,0,3.5828724,0,0,0,1.2586768
96,0,0,9.193515,3.9201548,0,0.20676677,0.5753578,0,0,0,0,0,7.3229575,0,11.445046,0,0.5182098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4.6512437,0,0,4.9629292,0,0,0,0,0,0,0,0,0,0.85894495,1.2322048,0,3.005442,0,0.04882529,0,0,1.8063344,0,0,0,0,0,0,0,0,0,16.781988,0,0,0.08680582,0,0,0.21056758,0,0,1.3525198,0
98,0,0.6046381,8.005948,0,0,0,0.5365759,3.8054879,0,0,0,0,0,3.3734882,0,0,0,0,0,0.41543362,30.999718,0.30265358,0,4.437378,0,0,0,0,0,2.4733634,0,2.6364052,0,1.0930511,3.5428689,0,0,0,0,0,0,0
99,0,1.9513701,0,2.453275,0,1.7232525,0,0,1.3893669,0,0,4.2592025,0,0,1.1652275,1.2481035,0,0,0,0,0,0,1.1210446,0,0,0,0,0,0,0,0,14.491981,0,0,0.8318146,0,0,0,0,0,0,3.6343837
100,2.2430768,0,0,0,0,0,0,0,0,0,0,0,0,2.822117,0,0.68031883,0,3.7536678,0.24536115,0.63493955,3.7153864,0,2.304749,1.6034254,3.4461215,0,17.957022,0,1.4966462,0,0.7080351,0,0,1.0871636,2.311826,0.029556416,0,0,0,5.328647,0,2.544025
101,0,0,0,0,0.3312474,1.7346593,0.6276516,2.0752635,0,0,0,1.1577678,0.21905077,0,0.8702298,0.038891237,9.593759,0,0.46530226,0,0,0,5.235997,3.4123895,6.327299,5.7171564,0,3.5716376,0,1.5389876,0,0,0,0,0,0,0,1.7458093,0,0,1.4099201,1.784596
102,0,0,0,0,0.73375183,0.22827804,0,3.0993361,0,3.2541623,0,0,0,0,0,0,0.9202103,0,0,1.0787562,0.64203227,0,3.5781467,2.8634245,0,0,0,0,2.8302774,3.5273693,2.1672504,0,0,0.9078879,0,0,0,0,3.3315225,0,2.7422342,0
103,0,0.92470753,3.2030303,0,0,0,0,0.22909625,0,0,0.8876266,0,1.7389244,0,0,0,0,0,0,1.0616277,0.62652576,3.4588003,0,1.0362,1.557755,9.255057,4.0021677,0,0.88102156,0,1.714124,0,0,0,0,3.9543693,8.701077,0,0,0,2.097135,0
104,0.2730352,0.11352256,0,0.8419366,0,0,0.9815255,3.5501034,6.1992965,1.290199,0,0.67037123,0,1.3569138,2.782949,0,4.2058725,0,0,0.047026753,0,0.97559017,0,5.8678226,0,0.5700902,7.610591,0,2.0512133,0,1.7419263,0,0,0,0,0,0,4.0014496,1.0689644,0,0,0
105,0,0.5610474,0,2.3732607,0,0,0,0,5.064143,0,0.75524664,0,0,0,0,8.678466,3.044492,0,0,0,0,0,0,0,0,0,3.6261606,0,0,0,0,15.973864,9.914648,0,0,0,0,3.0609105,0,0,0,0
106,0.037070602,0,0,0.6508018,0,0,0.34012744,0,5.7076607,0,0,0.04242228,5.8621345,0,4.5811133,0,0,0,0,1.5071189,0,0,0.44287768,0,0,0,0.2533672,0,0.36103487,0,0,7.38409,5.573473,0,0,4.180686,0,1.9916359,0,0,0,0
107,0.46072224,5.5782595,0,5.6418796,0,0,0.65156347,0,1.2208894,0,0,0,0,0,3.2381094,6.0552173,0,0,0,0,0,0.7922435,0.90792143,0,0,0,6.3824525,2.192551,0,4.5953813,0,1.5264797,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0.89081126,0,1.6309181,0,0,5.5383334,0,0,1.3471693,0,0.10640744,0,5.4976583,5.26085,3.1628304,0,0,0,0,0,0,2.5299401,0,2.1448421,2.483589,0.8948924,0,0,16.28097,7.954181,0,3.121233,1.4657348,0,0,0,2.9900918,4.294612,2.0661995
109,2.0042977,2.4375486,16.730951,2.2754047,0,0,0.3058009,0,2.1805751,0,0,0,0,4.252308,0,9.67436,0.8579448,0,5.0931196,0,0,0.06017037,0,0,0,0,0.093698725,0,0,0.9940806,0,12.887239,0,0,0.36384693,0,0,0,0,4.119929,0,0
110,0.6130453,9.748633,0,0.58996266,0,1.6446972,0.5731957,0.7353275,0,0,0,1.116855,0,0,5.661147,11.995251,3.640405,0,0.80727696,0,0,0,0,2.0241911,0,0,0,0,0,1.7033724,0.60257185,3.271552,1.1833618,0,0,0.8806811,0,0,0,0,0,0
111,5.475294,0,0,7.185624,0,0,0,0,0.016929638,0,0,0,4.958721,0,0.5748994,0.11631314,0,0,2.0881937,0,0,0.77234155,0.9593583,0,0.10152486,0,0,0,0,2.0274353,2.1340902,7.6984487,0,0,0,2.6188655,0,0,0,0,0.05763435,0
112,0,0,5.119283,0,0,1.0061673,1.0137495,0,1.1432498,0,0,0,0,0,0.07753257,1.2240086,0,0,0,0,0,0.6370062,0,1.3756653,0,0,0,0,0,0,1.1858618,1.8526821,2.1002643,0,0,0.18399541,0,0,0.13403668,0,0,0
113,0,0,7.811683,0.5991218,1.3004824,0,0,0,0,0,1.9769644,0,0,0,6.614983,2.1589913,3.5120022,0.4665162,0,0,5.4059224,0,1.3744508,0,0.7068538,0,0,0,0,0,0,3.3670058,0,0,0,0,0,1.0093344,0,2.3705342,0.94792324,0
114,0,0.38784683,5.4652195,3.9830444,0,0,0,0,0,0,0,1.0254636,0,0.22284879,0,0,6.9013658,0,0,0,0,0,0,0,1.334243,0,1.2902911,0,0,2.967041,0,0,0,0,0,0,0,0,0,0,0,0
115,0.06258141,6.331598,0,1.0430632,0,0,1.0567323,0,1.2891195,0,0,6.291619,5.642437,0,0,6.6635094,0.751528,0,0.72538435,0,6.9348826,0,0,0,1.5739106,0,14.160183,0,0,0,0,25.8099,0,0,0,0,0,0,0,3.2320728,0,4.6457057
116,2.8999949,0,7.8019767,0,6.238406,0,1.1533388,0,0,0,0,4.5612755,18.140646,0,4.55267,0,30.615736,0,0.7141813,0,0,1.410507,0,0,0,0,6.1201334,16.609371,0,0,0,12.468933,0,0,1.202012,0,0,2.1548176,0,9.605078,0.007450565,3.1630466
117,2.1548846,1.2338315,2.1093583,0,5.9999323,3.4153163,0.32229376,0,2.9731662,0,7.248657,5.8186617,0,0,0,0.6339246,43.156235,2.0982676,2.193405,4.197689,3.2584574,1.1921265,2.106262,0,0,0.8552941,0,7.169377,0,3.8920612,0.85494924,0.19901483,0,1.7174219,5.9850383,0,9.914453,0,1.689134,0,1.8173507,8.948673
118,3.3012748,0,0,0.2701329,7.1431584,0,0,0,0,0.011055996,3.1378887,11.484242,9.493672,0,2.9872022,3.6411827,52.359573,0.8944717,0,6.558197,3.2354078,5.081829,0.42215043,3.1330209,0,11.957465,0,18.515493,0,0,1.5902878,10.224066,10.3978195,0,0,0.28340268,44.45865,0,4.290483,0,1.5981586,0.2087629
119,8.818053,0,0,0,18.285093,3.2029145,0,29.43889,8.8596325,0,0,4.1757894,9.268375,0,0,0,17.665144,0,0,1.1620935,0.78243613,7.614873,0.28449765,4.1464295,0.6519844,36.05393,0,13.956818,1.7006942,0,1.3746209,0,39.832005,0.32965827,3.8719153,0,47.457798,14.948638,7.190991,0,0,4.986034
120,31.517145,5.2528353,0,0,20.80703,2.9899874,0,0,12.366502,5.7367964,0.5431421,0,25.433592,5.4429545,12.247593,0,32.10983,0,2.0709672,2.4237404,0,7.812871,0,0,0.43845168,36.210308,0,21.694515,5.3584504,0.8552989,0.6274715,0,42.362778,1.9690619,4.0551496,0.33092552,15.893086,16.06801,0,3.553744,0,24.087273
121,11.278308,8.213338,5.9189687,5.979646,3.5635161,0,0,10.886678,2.3233242,1.5485802,0.09178697,14.620483,39.36731,0,2.3368556,11.895361,21.696898,4.5246544,0,9.715479,0,15.795639,4.177008,0,1.5382212,7.7267284,3.466168,16.542437,0,0,1.2142272,0,54.958412,1.2074332,0,0,49.42997,17.493376,7.927237,1.8966478,0,15.945882
122,4.4446077,0,0,0,22.884956,11.474658,0,14.507239,0,5.7504077,5.9522147,9.222467,13.218878,5.310991,2.1155572,14.802069,7.259743,5.416129,7.9749384,21.261482,20.054325,14.985653,9.1904545,0,0,23.484509,4.3182387,0.11589677,6.0936513,0,0.84096795,0,41.867584,9.547303,0,0,63.522514,0,0,0,0.74639916,1.5916779
123,21.588558,0,6.588142,1.245022,7.3812246,0,0,0,3.3547003,6.0465364,4.355565,6.921833,55.99313,1.2269171,0,10.872042,18.931664,0,0,0,0,8.479831,30.481977,3.2278306,0,8.430237,0,13.024893,0,0,0,16.320765,49.92907,0.6131864,0,0,10.426406,14.090952,1.9920641,0.9277286,0,7.154269
124,14.493634,0,0,3.0800598,1.5995337,6.7133083,0,0.26641926,5.628843,7.2874846,0,3.8728306,10.875695,3.76816,1.5551803,0,12.651849,0,0,0.044568263,2.5862792,13.562846,12.202099,0,0.6153127,0,17.546587,3.5540755,0,0,0,26.335388,52.88045,4.867309,4.74001,0,27.754827,8.559756,3.6411302,0,0,17.450872
125,8.694925,0,2.6327767,3.6360912,2.4118102,0,0,0,1.6196655,0,0,0,18.192463,4.0371547,5.7963963,0,24.803732,2.7940784,0,0.6950531,0,6.030923,4.0076237,0,0,0,3.166845,9.936269,0,1.5659109,7.6862507,2.8530343,28.717188,0,2.775013,0,42.14128,3.8971095,8.058002,0,0.94805396,4.4980335
126,9.681668,0,9.659487,0,5.6245933,0,0,0.9195549,9.082575,5.6941905,0,3.091387,24.691565,1.3432505,0,8.652615,20.806343,0,4.932546,4.4737744,0,7.0086756,2.3861506,0,6.0359344,12.590912,19.449379,9.238375,0,4.152461,5.7130303,1.4302926,22.24506,6.4352627,2.899159,0.6986044,18.264992,0,0.4315903,0,0,7.058557
127,9.532877,0,0,0,9.136177,3.0463886,0,2.8301647,5.272126,0,0,1.5888625,21.156343,7.18511,0.4561481,4.698901,32.859142,6.1755786,0,1.5911797,8.010093,6.5227714,0.907756,4.7203093,0,0,3.7215004,1.4702073,0,2.354224,5.183032,0.9335557,15.701034,1.1765748,0,0,0,1.2907804,3.0271003,0,0,16.881807
128,9.874005,0,0,3.1863601,6.831995,0,0,0.8716349,0,0.72137046,1.6568649,0.7593791,33.28303,1.5652076,0,0,0.48107433,1.2994251,0,6.327673,7.285672,8.433012,0,0,0,6.7253013,10.278465,1.780777,1.8049074,0,4.8290625,0,7.598769,16.985907,2.019204,0,39.51225,0,4.809815,0,2.119009,12.349757
129,0,4.649497,0,0,19.248714,4.6664414,0,5.3452272,0.36161283,0,0,6.7706757,17.073156,8.834492,0,3.6683733,6.4116178,0,1.7989243,3.9784281,0,5.2192116,5.9750004,1.4471265,0,11.366389,11.583507,0,0.5199567,0,13.42301,0,0,1.5812811,0.6536398,0,50.241734,1.4790276,1.0923902,6.5272098,1.6518421,9.907779
130,2.3939426,0,0,0,8.87234,3.742778,0,5.707436,0,6.9324484,1.0508744,1.5128043,19.360191,0,0,0,2.118058,0,5.673118,2.8365126,0,2.499863,13.96397,0.65981025,1.1530099,11.497699,13.197764,0,0,0,9.752239,0,12.763489,4.3990984,3.0287702,0.8409554,17.82565,0.41694853,1.9075692,0,3.2978625,5.544467
131,0,0,0,0,7.354925,0,0,7.620261,0.013522515,9.320098,0,0,43.034576,1.081375,0,7.8050437,12.92557,0,0.67864597,0,4.552956,2.5957346,5.0993037,0.18604575,3.8962095,4.5935206,11.853714,0,0,0,9.617821,0,11.52782,5.8544855,0,0,54.89819,0,4.1515374,3.835739,0,0
132,2.3226843,0,0,0,11.052761,0.36171442,1.4304311,0.2835608,0,0,0,3.798957,21.697369,0,0,0,0,1.3756465,5.662477,2.487164,0,4.337317,4.435189,0,6.3167152,0,11.002406,0,0,0.4610395,10.411092,0,17.446463,0,0.1422793,1.8979748,33.159687,0.45496604,3.5235648,0,0.672795,2.3481565
133,0.0008718,0,11.895479,0,0,0,0.25935292,0.30403712,0,0,1.4680026,0,0,0,1.0539151,0,2.2352557,0,0,0,6.0026007,2.4503968,4.5746813,0,0,1.9566728,8.61896,1.1568239,0.19292262,0,14.080901,7.574017,0,0,1.7256019,1.5662318,30.40862,0,0,0,0,1.9532722
134,0,0,0,0,0.5989348,1.5654496,1.729854,0,0,0,0,0,0,1.0785162,0,0.3148413,0,5.644803,1.858382,0.15219729,16.10785,0,5.7247,5.4840593,0,1.8504409,3.7283618,0,1.2827059,0,4.4347677,0,0,2.5902152,0,1.850337,32.349705,0,0,0,0,3.420502
135,0,4.3307824,0,0,3.401399,0,0,0,0,0,1.1063801,0,0,0,1.516966,3.2707565,0,0,0,1.486901,11.840398,2.2108042,0,0,0,0,0,0,0,3.238468,0,0,3.4626884,0,0,4.4356265,17.910395,0,3.6252222,0,4.7606406,0
136,0,0,0,0,4.5448203,0,1.8073201,0.005254313,0,2.5134342,1.6155616,0,24.353804,2.2113261,0,1.4216816,0,0.1412331,0,0.28856176,0,0.35248867,0,0,0,0,0,3.6292708,0,0,7.3484864,0,1.3567301,0,6.3037195,4.742313,32.02153,0,0,0,0.6557967,0.24433568
137,0,0,3.0600863,0,0.45739347,3.6580262,0.025368042,0,0,1.3823944,2.6911018,0,0,0,0,0,0,0.97209144,0,0,0,1.5153368,0,0,2.5239983,0,2.0528295,4.0405674,0,0,7.046927,0,0.87841475,1.1402307,0,0,34.4314,0,0,0,0,0
138,0,0,0,0,0.8002635,0,0.79471916,0,0,8.817476,1.4430035,0,0,0,0,0,0,1.6991563,0,3.3747885,0.5101223,0,3.604366,0.39480874,0,0,0,0.13770413,0,0,2.0169613,0,2.891761,0.0799005,0,0,22.609049,0,0,5.636013,0,0
139,0,0,0,0,1.4327453,0,1.7478186,0,0,3.4070537,0,0,0,1.2278138,0,3.7675955,0,2.4906375,0.17004319,0,10.54033,0.11871006,0,0,2.387682,0.26716238,3.629789,0,0,1.7468498,1.2849228,0,0,0.7707854,0,0,36.78678,0,0.6789414,0,0,0
140,0,5.8688264,1.5024999,0,0.2213184,0,1.1988122,0,0,0,0,0,0,0,0,0,0,4.3232346,0.70926327,0,0,0,0.28217524,0,0.36421275,0,24.579866,2.1273494,2.9565103,0,0.46114135,0,3.191064,0,4.24882,0.6934092,10.721129,2.0614026,2.926201,0,1.6982669,0
141,0,0,0,0,0,0,0.853669,0,0,3.9946642,0,0,0,0,0,0,0,0,0,1.798234,13.522424,0,0,3.0544322,0.094746076,0,0,0,6.3758783,0,5.501736,0,0,0.7161816,0,0.46422046,7.314097,0,0,0,0,3.9621046
142,0.32492843,5.9491405,0,0,0.8333188,1.9473562,0,0,0,0,6.0291004,0,0,0,1.2461013,0,0,0,0,0,7.8268423,1.7494788,0,0,1.4654442,0.3594462,0,0,0,0,0,0,0,0.71088344,0,3.0372565,12.902137,0,0,0,1.0470634,0
143,0,0.5325466,5.387239,2.3058271,0,0.8662347,0,0.7736073,0,1.2703152,1.9694028,0,0,0,0,0,0,2.7719755,0,0,0,0,0,0,1.4509311,0,0,1.2074853,2.3062363,0,4.17251,0.12932971,0.5810472,0,0,1.3082153,17.901598,0,0,0,2.0398529,0
144,0.36309978,0,9.317106,5.112007,0,0,0,0,0.551851,0,0,0.023825938,0,0,1.7929448,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8629005,0,0,0,7.349,0,0.19741584,0.22295235,0,0,0,0,0,0
145,1.7539489,0.81573147,0,0,0,0,0,0,0,0,0,0.3314593,0,2.5366566,0,0,0,0,0,1.7325176,0,0,0,0,0,0,0,0,0,0.5062166,0,18.050575,4.1044545,0,0,0,0,5.06907,0,0,0,0
146,0,0,0,7.6634316,0,0,0,0.12824154,0,0,0,1.2996275,2.285963,0,1.6928324,0.72176534,3.398431,0,0,0,0,0,0,0,0,1.3806671,8.100767,0,0,0,0,1.6655641,0,0,1.9626234,3.1643512,5.922988,0.09160903,0,0,0,0
147,0,0,0,0,0,0.8058852,1.7993842,0,0.092241585,0,0,0,2.098396,0,0,0.12293989,4.13005,2.8341515,0,0,0,0,1.4906614,6.50123,0.5493646,0,0,0,0,0,0,0,0,0,0,0,2.436107,0.1590941,0,2.0704901,0.7541092,2.5944946
148,0,1.7435172,0,1.2257447,0,3.990655,1.6116166,0,0,0,0,0,3.4554915,0,0.028936405,0,0,0,0.8679033,3.2607744,8.373097,0,0,0,1.6443186,0,5.7837157,0,0.7038934,0,0,0,0.9406474,0.08526831,0,0,0,0,0,0,0,0
149,0.9798999,1.1472417,7.325908,1.1700985,0,0,0,0,3.9635074,0,0,0,0,4.8232245,0,0.16002326,0,0,4.9168363,0,0.6976538,0,0,0,0,0,0,2.029384,0.58359027,3.5749657,0,0,0,0,3.9904332,0.38199914,0,0,0,1.948778,0,0
150,0,7.6220393,0,2.8191886,0,0,1.2922869,1.7768425,0,0,0,0.80411375,0,0,0.9132477,0,0,5.0994906,0,0,0,0,0.9797099,0,0,0,0,0,0,0,0,0,0,0,1.9529983,0,0,0,0,0,0,3.216529
151,0,0,0,0,1.6786988,0,0,0,0.7514821,0,0,0.8922972,0,1.001072,0,0,14.722548,0,0,0,0,2.131962,0,0,0,6.9283404,0,1.055789,0,0.23176922,0,7.8978443,0,0,0,0,0,1.4197202,0,0,0,0.40858305
152,1.4423027,0,12.165316,1.7339047,0,0,1.2991862,0,0.978892,0,0,2.8124812,3.1406972,0.9681313,2.2783012,0.50167274,0.35909453,0,0,0,0,0,0,0,0,0,0,0,0,1.1309465,0,8.733209,0,0,0.47810516,0,0,0,0,0,0,0
153,0.30152437,0,0,0,0,0,0,0,0,0.31391272,0,0,0.09174754,0,1.7314535,0,0,0,1.2135816,0,0,0,0.25111616,3.4660199,0,0,0.21912947,0.27508688,0,0,0,11.12138,0,0,0,0,1.7830087,0,1.9222487,0,0,1.269795
154,0,0,0.91765714,0.24092035,0,0,0,0,0.7546337,0,0.75300735,0,0,0,0,0,5.754762,0,0,0,0,0,0,0,0,0,9.091788,1.3894907,4.322936,0,0,0,0,0,0,0,12.661069,2.389423,0.071200654,3.3304648,0,1.7570472
155,3.9851997,0,2.8916028,0,0,4.0137167,0,0,0,0,0,0.49166006,0,0,1.4971721,0,6.174281,0,0,1.4828763,0,0.3748567,0,0,0,0,6.2931414,0,2.8222938,5.3796387,0,0,4.772651,0,0,0,0,0,0,0,1.1598921,0
156,0.05655547,0,0,4.5020533,1.1220014,0,0,0,0,0,0,3.334692,0.3413822,0,1.1746306,1.6498866,0,0,0,0,1.2650459,0.7192097,2.0250666,0,4.6007547,0,0,0,0,3.7016194,0,3.7376466,7.1527476,0,0,0,0,0,0,0,0,0
157,0,0,3.970888,0.9469174,6.5853734,0,0,2.8123167,3.6525676,0,1.1692585,0,2.7592132,0,2.755403,0,5.4472723,4.7467155,0,0,0.018797623,0,0.15666449,0,0,1.536658,0,0,0,0,0.5932108,11.533745,0,2.6886632,1.2559272,0.66243166,0,5.8088818,0,0,1.7103695,0
158,0,1.0706954,0,2.8260384,0,0,0.0288403,0,3.1589983,0.9910385,0,0,0,0,5.8963466,0.7134554,0,0,0,0,0,1.8773237,0,0,3.4071865,0,0,0,0,0,0.38351777,0,0,0,0,0,0.11112372,0.8653182,0,0,0.62860197,0
159,3.0108376,0,6.473207,0.33543786,0,0,0,0,0,0,5.4138026,2.1939716,2.824992,0,0.8129531,0,0,0,0,0.0462639,0,0,0.21987441,0,0,0,9.020218,0.8005751,0,0,0,0.7898708,0,0,1.67306,0,0,0,1.1279699,8.192858,0.29380587,0
160,0,5.9855356,7.9992137,0,0.11406254,1.4965526,0,0,0,0,0,0.667994,6.2556944,1.8592908,0,0,0,2.5838265,0,0,0,1.9640357,0,0,0,0,0,0,0,0,1.3354008,9.348351,0,0,2.558293,0.55548245,0,1.9531271,0,1.2092955,0,0
161,0,0,0,3.9908745,0,0,0,0,1.0781769,0,0.4796576,0.25166947,0,0,0,0,0,2.085194,0,0,0,0,0,0,0,0,0,0,0.41986683,0.5058933,0,0,0,0,0,0,0,1.4871231,0,1.8963279,0,7.9396477
162,0,2.0326161,0,0,0,0,0,0,2.3744977,0,0,0,0,0.06307402,0,0,0.62437546,0,0,0,0,0,0,0,0,0,0,0.62184566,0,0,0,5.5846357,7.83004,0,0,0,0,0,0,0.23695734,0,0
163,0,2.942334,6.9302483,0,0,0,0,3.9153917,1.9105293,3.3497093,0,0.4542046,3.533299,0,0.09412421,2.6621833,0,0,7.0396214,0,0,0,0,3.0033457,0,6.3445315,8.281568,0,3.1892602,3.9224026,7.0258617,0,0,0,0,1.3284745,0,2.4510217,0.2663767,3.7327244,0.6516495,0.9251714
164,0,0,0,0,6.039866,0.4232896,0,0,0,0.2271548,0,0,0,0,0,0,0,0,0,0,13.453428,3.0546584,0,0.51668715,0,2.3295507,0,0,0,0,0,0,0,0.9896265,2.065641,0,0,0,0.25858137,0,0,7.280457
165,0,10.746024,2.9973845,0,0,5.8141427,0,0,0,0,0,2.2060485,0,0,0.0624562,0,0,0,0.035954922,3.3673446,0,0,0,0.7262458,3.9410865,0,0,3.2720397,2.6685793,0,0.000124584,3.364342,0,1.841759,0.10131722,0,11.071461,0,0,0,0,0
166,3.9601111,2.5443325,5.1953077,0,1.5623642,0,0.090447456,0,0,0.010819381,0,6.2004642,1.8785232,0,2.4973607,0,0,0,0,0,0,0,5.094099,1.6374776,0.56777966,0.4012495,0,2.653099,0,0,0,0,0,0,0,0,4.1369123,4.2730155,1.3563395,0,2.214631,0
167,0,1.8424351,0,0,0,0,1.507437,1.7140454,0,0,0,0,0.6430026,3.1883795,2.1426108,0,0,0,3.5055516,0,0,0,0,2.4045787,0,0,8.435417,0,0.5584136,0,0,0,5.6579323,0,1.8345487,2.2370055,0,0,0,2.9172523,0,0
168,0,6.452253,0,0,0,2.281019,0.6339233,0,0,2.6891644,4.4346976,0,0,0,2.7208514,0,0,0,0.6741485,0.86176777,2.7539828,1.8869658,0,0,0,0,0,0,0,0,2.8844364,0,0,2.5773337,0,0,7.1385775,0,0,0,1.8828163,2.8187692
169,4.687161,0,0,2.2672198,0,0,0,0.24021058,3.658522,0,0.00029358,0.8866356,5.472686,0,0,1.4904343,0,0,0.48052052,0,11.433431,0,4.4379816,2.4766135,0,1.5435078,0,0,0,0,1.6313771,0,0,0,0,0,0.15478633,0,1.599747,1.7031903,0,0
170,0,0,2.9760273,0,0,0,0.62616354,0,1.2408372,0,0,0,0,0,0.94707036,1.0867885,0.09334656,0,0.9708034,1.3023367,6.841676,0,0,0,6.6718636,2.6847975,0,0.5164715,0,0,0.48545673,0,1.3872359,0,1.8612796,0,5.012519,0,0,4.8056374,0,0
171,2.2797177,0,0,0,0,2.014626,0.028274013,0,0,0,3.344488,3.2002134,4.457009,1.0260805,0,0,0,0,0,0,0,0,3.1210318,0,0.4825202,0,0,5.6898513,0,0,0.9005791,0,0.32337096,0,0,3.4062598,0,0.332361,0,0.5924905,0,0
172,0,0,9.627791,0,0,0.017364398,1.6355139,0,0,1.2017274,0,0,9.6613245,3.619291,0,0,2.4926243,5.1059318,0.6966373,1.9616547,8.765863,0,2.792171,0,8.728635,2.4144976,0,2.2773392,0.60363173,4.2489204,2.1842701,2.118519,0,0,0,0,11.226196,0,0.6939807,0,0,0
173,3.9584928,0,0,0,0,0,0,0,0,0.31888732,0.035957683,0,0.47322693,0,0,0,0,0,0,0,3.9445307,0,0,2.0590048,0,0,13.89545,2.7967856,0,0,0.5615066,14.734489,18.278364,0.5507772,0,0.68925834,0,3.3307235,0,0,0.5924377,0
174,0,18.171013,4.7529454,0,0.7654276,1.3986665,1.619417,1.7598065,0,1.0456015,0,0.26164663,5.196022,0,0,0,0,1.2097828,0,3.4591508,0,1.6826792,0,0,0,0,0,0,2.4854653,0,2.2836845,0.4330481,0,1.6318715,0,0,10.847317,0,0,1.8965267,0,0
175,0,0,0,0,3.470521,0.99064595,1.406936,0,0,0,0,0,7.592699,2.0389838,0,0.1856842,0,0.001148455,0,0,17.713144,0,0,2.4898026,0,0.68327874,8.504638,0,0,4.7204022,2.192916,0,4.1956005,0,0.81174093,1.3633268,4.828369,0,0,0,1.8726786,0
176,0,0.55347675,0,4.633191,0,0,0.6962499,3.3789601,0,3.2133548,0,0.45832685,0,0,0.82067716,0.3618047,7.6390953,2.5085688,0,0,0.018613094,0,4.99513,4.1174517,4.0514984,4.128608,0,0,0,0,5.113721,0,0,0,0,0.1422476,0,0,4.261709,0,0,0
177,0,0,0.9146342,3.4306047,1.4641147,1.0477377,0,0,0.9041166,0,0,0,0,0,0,0.89747614,1.0108984,0,3.0986454,0,0,0.3788032,0,3.0407457,0,0,1.0044688,0,2.199914,0,0,0,6.6377563,0,0.7883965,2.09216,0,0,0.8019616,0.98344713,0.9588346,0.57785213
178,0,0,0.014121564,0,0,0,0,0,0,1.6488831,0,0,0.53458154,0,0.31772736,0.37687054,0.39866042,1.2091495,9.11093,0,13.061783,0,0,0.6841181,5.001751,3.720675,0,0,0,0,0,0,5.146623,0,0,0,0,0,0.69674116,2.0124526,2.4051948,2.5046651
179,1.0910237,4.081214,0,0,0.51461697,0,0.74443847,0.13036104,0,0,0,0,0,0,1.6383822,0,0,2.0805113,0,0,0,0,7.3376446,2.7867703,0.47707498,1.5870574,0,4.300326,0,0.132007,1.4595246,0,0,0.6702163,0.3877134,0,0,0,4.4374833,1.8065814,1.3207479,0
180,1.2185179,0,0,0,0,4.1820793,1.7014103,1.4960983,0,4.127623,2.1997561,0,0,5.4405174,0,1.0279726,3.0184338,1.5911899,2.7050128,0,0,3.267261,0,0,0,0,0,2.1697795,0,0,0,0,1.0994195,0,0.29839677,3.6548216,0,2.709869,0.16637164,0,1.3281755,0
181,0,0,0,0,0,0,0,1.4390191,0,0.016729232,0,0,0.9838226,0,0,3.06461,0,1.2467506,0,0,0,0,1.9763123,1.0391215,1.3171718,1.6351715,0.1398775,0,0.8704326,1.791299,0,0,0.71325594,3.3652701,2.1882436,0.18601875,0,6.510761,0,0.64122695,0,0.2456602
182,0.6241394,0,0,0.13808931,0,1.477713,0.7558537,0,0,0,0,0,4.8224044,0,0,0,0,0,1.4189633,2.2016532,0,2.412123,5.515353,0,3.8617215,5.218587,1.0166364,0,0,0,0,0,1.0161748,0,0.88333774,0,0,0,0,0,0,2.209222
183,0,7.821518,0,1.0882094,0,2.7123063,0,0,1.1239022,0,5.08072,0.24312659,0.008526039,0,0,2.8041277,0,5.062012,2.9620376,0,4.767254,2.2269886,0,0,2.394357,0,0,0,0,0,0,0,0,0.79049134,0,0,0.8538055,0,0,0,0,0
184,0,0,1.7875104,2.562607,4.0813355,0,1.8923053,3.1084344,2.4682026,4.9932747,0.3026206,0.29960173,0,4.623658,0,0,0.908084,1.1233661,1.5789529,0,3.378421,0,2.3996668,4.217792,0,4.310773,0,0,1.2716945,0,0,6.482893,0,0,0,1.7715726,8.867747,2.098923,0,0,0,0
